"zone","state","lga","sector","ea","hhid","indiv","s3q1","s3q2","s3q3","s3q4","s3q5","s3q6","s3q7","s3q8","s3q9","s3q10","s3q11","s3q12a","s3q12b","s3q13","s3q14","s3q15","s3q16","s3q17","s3q18","s3q19","s3q20","s3q21a","s3q21b","s3q22","s3q23a","s3q23b","s3q24","s3q25","s3q26","s3q27","s3q28","s3q29","s3q30","s3q31","s3q32","s3q33a","s3q33b","s3q34","s3q35a","s3q35b","s3q36","s3q37a","s3q37b","s3q38a","s3q38b"
5,9,901,2,398,90044,2,1,2,3,2,1,2,1,,,,,,,6111,1,10,7,28,40,2,7,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,901,2,398,90044,3,1,1,,1,2,2,1,,,,,,,7122,6,10,6,24,0,1,,1000,2,2,,,2,,,,,,,,,,,,,,2,0,,0,45
5,9,901,2,398,90044,4,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90044,5,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90044,6,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90044,7,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90044,8,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90045,1,1,1,,2,1,2,1,,,,,,,6111,1,10,12,52,24,2,7,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,901,2,398,90046,1,1,2,2,2,1,2,1,,,,,,,6111,1,10,12,52,40,2,7,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,901,2,398,90046,2,1,1,,2,2,1,1,,,,,,,6111,1,10,9,40,8,2,7,,,,,,1,7433,3,10,52,52,50,2,3,,,,,,2,4,,0,
5,9,901,2,398,90046,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90047,1,1,2,1,2,1,1,1,,,,,,,7433,10,10,12,52,30,2,6,,,,,,1,6210,1,10,12,1,9,2,6,,,,,,2,0,,0,
5,9,901,2,398,90047,2,1,2,1,2,1,1,1,,,,,,,3416,8,10,12,52,30,2,6,,,,,,1,6210,1,10,12,1,9,2,2,,,,,,2,0,,0,
5,9,901,2,398,90047,3,1,2,1,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90047,4,1,2,1,2,1,2,1,,,,,,,6210,1,11,6,12,18,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,901,2,398,90047,5,1,2,1,2,1,2,1,,,,,,,6210,1,11,6,12,18,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,901,2,398,90047,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90047,7,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90048,1,1,1,,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90048,2,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,56,2,6,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,901,2,398,90048,3,1,2,1,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90048,4,1,2,1,2,2,2,2,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
5,9,901,2,398,90048,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,901,2,398,90049,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,42,2,6,,,,,,2,,,,,,,,,,,,,,2,3,,,20
5,9,901,2,398,90050,1,1,1,,2,2,2,2,2,5,,,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5,9,910,2,200,90051,1,1,1,,2,1,2,1,,,,,,,6112,1,10,12,52,56,2,6,,,,,,1,6210,1,10,12,20,2,2,6,,,,,,2,0,0,0,0
5,9,910,2,200,90051,2,1,2,1,2,1,2,1,,,,,,,6210,1,10,12,42,50,2,6,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
5,9,910,2,200,90051,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,0,20
5,9,910,2,200,90051,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20
5,9,910,2,200,90051,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20
5,9,910,2,200,90051,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20
5,9,910,2,200,90051,8,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20
5,9,910,2,200,90052,1,1,1,,2,1,2,1,,,,,,,6112,1,10,12,52,56,2,6,,,,,,1,6210,1,10,12,25,6,2,2,,,,,,2,0,0,0,0
5,9,910,2,200,90052,2,1,2,1,2,1,2,1,,,,,,,6210,1,10,12,52,42,2,6,,,,,,2,,,,,,,,,,,,,,2,1,20,0,30
5,9,910,2,200,90052,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,910,2,200,90052,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,910,2,200,90053,1,1,1,,2,2,1,1,,,,,,,3419,8,10,7,28,49,2,6,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,910,2,200,90053,2,1,1,,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,10
5,9,910,2,200,90053,3,1,2,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,910,2,200,90053,4,1,2,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,910,2,200,90053,6,1,2,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,910,2,200,90054,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,50,30,2,6,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,910,2,200,90054,2,1,1,,2,1,2,1,,,,,,,6210,1,11,12,50,30,2,2,,,,,,2,,,,,,,,,,,,,,2,2,,,10
5,9,910,2,200,90054,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,10
5,9,910,2,200,90054,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,10
5,9,910,2,200,90055,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,50,42,2,6,,,,,,2,,,,,,,,,,,,,,2,4,,0,
5,9,910,2,200,90056,1,1,2,2,2,1,2,1,,,,,,,6210,1,10,12,50,36,1,,8000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,910,2,200,90056,2,1,1,,2,1,2,1,,,,,,,6210,1,10,12,50,36,1,,4000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,910,2,200,90056,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,910,2,200,90056,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,910,2,200,90056,5,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,910,2,200,90056,6,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,910,2,200,90057,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,48,30,1,,5000,5,2,,,2,,,,,,,,,,,,,,2,0,30,0,0
5,9,910,2,200,90057,2,1,2,1,2,1,1,1,,,,,,,6210,1,10,12,47,22,1,,3000,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,30
5,9,910,2,200,90057,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,30
5,9,910,2,200,90057,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,910,2,200,90057,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,910,2,200,90058,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,50,36,1,,10000,,2,,,2,,,,,,,,,,,,,,2,1,0,0,10
5,9,910,2,200,90058,2,1,2,1,2,1,2,1,,,,,,,6210,1,10,12,50,36,1,,5000,,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,910,2,200,90058,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,910,2,200,90058,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,910,2,200,90058,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,910,2,200,90059,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,60,2,7,,,,,,2,,,,,,,,,,,,,,2,1,,0,
5,9,910,2,200,90059,2,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,60,2,7,,,,,,2,,,,,,,,,,,,,,2,1,,0,
5,9,910,2,200,90059,3,1,1,,2,2,1,1,,,,,,,7433,3,10,12,52,40,2,3,,,,,,2,,,,,,,,,,,,,,2,0,,,30
5,9,910,2,200,90059,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30
5,9,910,2,200,90059,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30
5,9,910,2,200,90060,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,40,2,7,,,,,,2,,,,,,,,,,,,,,2,0,,1,
5,9,910,2,200,90060,2,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,907,2,1446,90061,1,1,1,,2,1,2,1,,,,,,,9211,1,10,12,52,8,2,6,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90062,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,6,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90062,2,1,2,1,2,2,2,2,2,10,,,8,2010,6210,1,11,12,20,6,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90063,1,1,2,4,2,1,2,1,,,,,,,6114,1,10,12,52,40,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90063,2,1,2,4,2,1,2,1,,,,,,,6114,1,11,12,52,56,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90063,3,1,2,4,2,1,2,1,,,,,,,6114,1,11,12,52,20,2,2,,,,,,2,,,,,,,,,,,,,,2,3,0,0,0
5,9,907,2,1446,90063,4,1,1,,2,1,2,1,,,,,,,6114,1,11,12,52,50,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90063,5,1,2,4,2,1,2,1,,,,,,,6114,1,11,12,52,56,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,40
5,9,907,2,1446,90063,6,1,2,4,2,1,2,1,,,,,,,6114,1,11,12,52,56,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,40
5,9,907,2,1446,90063,7,1,2,4,2,1,2,1,,,,,,,6114,1,11,12,52,56,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,40
5,9,907,2,1446,90064,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,10,2,7,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,907,2,1446,90064,2,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,10,2,2,,,,,,2,,,,,,,,,,,,,,2,1,,0,
5,9,907,2,1446,90064,3,1,2,,1,2,2,1,,,,,,,6210,1,10,9,40,25,2,7,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,907,2,1446,90064,4,1,2,1,2,2,1,1,,,,,,,7433,3,10,12,52,48,2,3,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,907,2,1446,90064,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,50
5,9,907,2,1446,90064,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,50
5,9,907,2,1446,90064,7,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,50
5,9,907,2,1446,90064,8,1,2,1,2,1,2,1,,,,,,,6210,1,10,12,52,10,2,2,,,,,,2,,,,,,,,,,,,,,2,1,,,50
5,9,907,2,1446,90064,9,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,50
5,9,907,2,1446,90065,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,40,2,7,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,907,2,1446,90065,2,1,2,1,2,1,2,1,,,,,,,6210,1,10,12,52,40,2,2,,,,,,2,,,,,,,,,,,,,,2,1,,0,30
5,9,907,2,1446,90065,3,1,1,,2,2,1,1,,,,,,,8321,7,10,12,52,72,2,7,,,,,,2,,,,,,,,,,,,,,2,0,,0,30
5,9,907,2,1446,90065,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,30
5,9,907,2,1446,90066,1,1,1,,1,1,2,1,,,,,,,9152,13,2,12,52,40,1,,7000,5,2,,,1,6210,1,10,12,50,24,1,,6000,5,2,,,2,0,0,0,0
5,9,907,2,1446,90066,2,1,2,1,2,1,2,1,,,,,,,6210,1,10,12,50,30,1,,1200,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90066,3,1,1,,2,1,2,1,,,,,,,6210,1,10,12,50,20,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90066,4,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,907,2,1446,90066,5,1,2,3,2,1,2,1,,,,,,,6210,1,10,12,50,18,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90066,6,1,2,3,2,2,2,2,2,4,,,8,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,907,2,1446,90066,7,1,2,3,2,1,2,1,,,,,,,6210,1,10,12,50,18,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90066,8,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,907,2,1446,90066,9,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,0,45
5,9,907,2,1446,90066,10,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,45
5,9,907,2,1446,90066,11,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,0,45
5,9,907,2,1446,90066,12,1,2,3,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,45
5,9,907,2,1446,90067,1,1,1,,1,2,2,1,,,,,,,9153,12,5,12,52,60,1,,5700,5,1,5000,6,2,,,,,,,,,,,,,,2,0,,0,
5,9,907,2,1446,90067,2,1,1,,2,1,2,1,,,,,,,6210,1,10,12,50,42,2,6,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,907,2,1446,90067,3,1,2,1,2,1,2,1,,,,,,,6210,1,10,12,40,42,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,907,2,1446,90067,4,1,2,1,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,10
5,9,907,2,1446,90067,5,1,1,,2,1,2,1,,,,,,,6210,1,10,12,40,42,2,2,,,,,,2,,,,,,,,,,,,,,2,1,,,10
5,9,907,2,1446,90067,6,1,1,,2,1,2,1,,,,,,,6210,1,10,12,40,42,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,,10
5,9,907,2,1446,90067,7,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,907,2,1446,90067,8,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,907,2,1446,90067,9,1,1,,2,1,2,1,,,,,,,6210,1,10,12,50,42,2,6,,,,,,2,,,,,,,,,,,,,,2,4,0,0,
5,9,907,2,1446,90067,10,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,907,2,1446,90067,11,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,907,2,1446,90067,12,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,907,2,1446,90067,13,1,1,,2,1,2,1,,,,,,,6210,1,10,12,40,36,2,6,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90067,14,1,2,13,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,907,2,1446,90068,1,1,2,2,2,1,2,1,,,,,,,6210,1,10,9,36,54,2,6,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,907,2,1446,90068,2,1,1,,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,907,2,1446,90068,3,1,2,2,2,1,,1,,,,,,,6210,1,10,9,36,54,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,907,2,1446,90068,4,1,2,2,2,1,2,1,,,,,,,6210,1,10,9,36,54,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,907,2,1446,90068,5,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,10
5,9,907,2,1446,90068,6,1,2,2,2,1,,1,,,,,,,6210,1,10,9,36,54,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,907,2,1446,90068,7,1,2,2,2,1,2,1,,,,,,,6210,1,10,9,36,54,2,2,,,,,,2,,,,,,,,,,,,,,2,2,0,0,
5,9,907,2,1446,90068,8,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,10
5,9,907,2,1446,90069,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,50,40,1,,2000,5,2,,,2,,,,,,,,,,,,,,2,1,0,0,0
5,9,907,2,1446,90069,2,1,2,1,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,907,2,1446,90069,3,1,2,1,2,1,2,1,,,,,,,6210,1,10,12,50,24,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,907,2,1446,90070,1,1,1,,1,1,2,1,,,,,,,3310,11,3,12,52,40,1,,21200,5,2,,,1,6210,1,10,12,48,24,1,,5000,5,2,,,2,0,0,0,0
5,9,907,2,1446,90070,2,1,2,1,2,1,1,1,,,,,,,7433,10,10,12,47,36,1,,2500,5,2,,,1,6210,1,10,12,48,12,1,,3000,5,2,,,2,0,0,0,10
5,9,907,2,1446,90070,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,907,2,1446,90070,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,907,2,1446,90070,5,1,2,1,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,907,2,1446,90070,7,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
5,9,907,2,1446,90070,8,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
5,9,912,2,102,90071,1,1,1,,1,2,2,1,,,,,,,2331,11,2,12,52,30,1,,18700,5,2,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,912,2,102,90071,2,1,2,1,2,1,1,1,,,,,,,6210,1,10,10,42,28,2,7,,,,,,1,3416,8,10,8,30,16,2,7,,,,,,2,0,,0,
5,9,912,2,102,90071,3,1,2,1,2,1,2,1,,,,,,,6210,1,10,10,42,28,2,2,,,,,,2,,,,,,,,,,,,,,2,1,30,,30
5,9,912,2,102,90071,4,1,2,1,2,2,2,2,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,912,2,102,90071,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,30
5,9,912,2,102,90071,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,30
5,9,912,2,102,90071,7,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30
5,9,912,2,102,90071,8,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30
5,9,912,2,102,90072,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,20,2,7,,,,,,2,,,,,,,,,,,,,,2,1,,,30
5,9,912,2,102,90072,2,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,912,2,102,90072,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,912,2,102,90073,1,1,2,2,2,1,2,1,,,,,,,6111,1,10,8,30,0,2,7,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,912,2,102,90073,2,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,912,2,102,90074,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,48,2,6,,,,,,2,,,,,,,,,,,,,,2,0,,,45
5,9,912,2,102,90074,2,1,2,4,2,2,1,1,,,,,,,3416,8,10,12,52,48,2,6,,,,,,2,,,,,,,,,,,,,,2,0,,,45
5,9,912,2,102,90074,3,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,14,2,2,,,,,,2,,,,,,,,,,,,,,2,3,,,45
5,9,912,2,102,90074,4,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,48,2,2,,,,,,2,,,,,,,,,,,,,,2,3,,,45
5,9,912,2,102,90074,5,1,2,4,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,912,2,102,90074,6,1,2,4,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,912,2,102,90075,1,1,2,2,2,1,2,1,,,,,,,6210,1,10,12,50,48,2,6,,,,,,2,,,,,,,,,,,,,,2,0,,0,0
5,9,912,2,102,90075,2,1,1,,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,
5,9,912,2,102,90075,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,
5,9,912,2,102,90076,1,1,1,,1,1,2,1,,,,,,,3340,11,1,12,52,40,1,,55000,5,2,,,1,6210,1,10,12,12,8,2,6,,,,,,1,0,,0,
5,9,912,2,102,90076,2,1,1,,1,1,2,1,,,,,,,3310,11,2,12,52,30,1,,20000,5,2,,,1,6210,1,10,12,24,8,2,6,,,,,,2,3,,2,
5,9,912,2,102,90076,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,
5,9,912,2,102,90076,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,
5,9,912,2,102,90076,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,912,2,102,90077,1,1,2,2,2,2,2,2,2,4,,,5,2010,,6,10,3,12,,2,6,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,912,2,102,90077,2,1,1,,1,2,2,1,,,,,,,3431,13,3,12,52,40,1,,36000,5,2,,,1,6210,1,10,12,20,,2,2,,,,,,1,0,0,0,0
5,9,912,2,102,90077,3,1,2,2,2,2,2,2,2,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,912,2,102,90077,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,912,2,102,90077,5,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,912,2,102,90077,6,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,912,2,102,90077,7,1,2,2,1,2,2,1,,,,,,,2230,12,2,12,52,63,1,,42000,5,2,,,1,6210,1,10,12,20,,2,2,,,,,,1,0,0,0,0
5,9,912,2,102,90077,8,1,2,2,2,2,2,2,2,6,,,8,2010,6210,1,11,3,2,8,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
5,9,912,2,102,90077,9,1,2,2,2,2,2,2,2,6,,,8,2010,6210,1,11,3,2,8,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
5,9,912,2,102,90077,10,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
5,9,912,2,102,90077,11,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5,9,912,2,102,90077,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,912,2,102,90078,1,1,2,2,2,1,2,1,,,,,,,6114,1,10,12,52,56,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
