"zone","state","lga","sector","ea","hhid","item_cd","s5q1"
4,1,105,2,638,10091,304,1
4,1,105,2,638,10091,305,1
4,1,105,2,638,10091,306,1
4,1,105,2,638,10091,307,2
4,1,105,2,638,10091,308,2
4,1,105,2,638,10091,309,2
4,1,105,2,638,10091,310,2
4,1,105,2,638,10091,311,2
4,1,105,2,638,10091,312,2
4,1,105,2,638,10091,313,2
4,1,105,2,638,10091,314,2
4,1,105,2,638,10091,315,2
4,1,105,2,638,10091,316,2
4,1,105,2,638,10091,317,1
4,1,105,2,638,10091,318,2
4,1,105,2,638,10091,319,2
4,1,105,2,638,10091,320,1
4,1,105,2,638,10091,321,1
4,1,105,2,638,10091,322,1
4,1,105,2,638,10091,323,2
4,1,105,2,638,10091,324,2
4,1,105,2,638,10091,325,2
4,1,105,2,638,10091,326,1
4,1,105,2,638,10091,327,1
4,1,105,2,638,10092,304,1
4,1,105,2,638,10092,305,1
4,1,105,2,638,10093,302,1
4,1,105,2,638,10093,303,1
4,1,105,2,638,10093,304,1
4,1,105,2,638,10093,305,1
4,1,105,2,638,10093,306,1
4,1,105,2,638,10093,322,1
4,1,105,2,638,10094,301,1
4,1,105,2,638,10094,302,1
4,1,105,2,638,10094,303,1
4,1,105,2,638,10094,304,3
4,1,105,2,638,10094,305,2
4,1,105,2,638,10094,306,1
4,1,105,2,638,10094,311,1
4,1,105,2,638,10094,317,1
4,1,105,2,638,10094,318,1
4,1,105,2,638,10094,321,1
4,1,105,2,638,10094,322,1
4,1,105,2,638,10094,326,1
4,1,105,2,638,10094,327,1
4,1,105,2,638,10094,329,1
4,1,105,2,638,10095,301,1
4,1,105,2,638,10095,303,1
4,1,105,2,638,10095,304,2
4,1,105,2,638,10095,305,1
4,1,105,2,638,10095,306,1
4,1,105,2,638,10095,311,1
4,1,105,2,638,10095,322,1
4,1,105,2,638,10095,327,1
4,1,105,2,638,10095,329,1
4,1,105,2,638,10096,301,1
4,1,105,2,638,10096,302,2
4,1,105,2,638,10096,303,1
4,1,105,2,638,10096,304,4
4,1,105,2,638,10096,305,4
4,1,105,2,638,10096,312,1
4,1,105,2,638,10096,321,2
4,1,105,2,638,10096,322,1
4,1,105,2,638,10096,326,1
4,1,105,2,638,10096,327,1
4,1,105,2,638,10096,329,1
4,1,105,2,638,10096,332,2
4,1,105,2,638,10097,302,1
4,1,105,2,638,10097,303,2
4,1,105,2,638,10097,304,3
4,1,105,2,638,10097,305,3
4,1,105,2,638,10097,317,1
4,1,105,2,638,10097,322,1
4,1,105,2,638,10097,326,1
4,1,105,2,638,10098,304,1
4,1,105,2,638,10098,305,1
4,1,105,2,638,10098,322,1
4,1,105,2,638,10099,302,1
4,1,105,2,638,10099,304,1
4,1,105,2,638,10099,305,1
4,1,105,2,638,10100,304,1
4,1,105,2,638,10100,305,1
4,1,105,2,638,10100,306,1
4,1,105,2,638,10100,317,1
4,1,108,2,904,10101,301,1
4,1,108,2,904,10101,302,1
4,1,108,2,904,10101,304,1
4,1,108,2,904,10101,305,2
4,1,108,2,904,10101,311,1
4,1,108,2,904,10102,302,1
4,1,108,2,904,10102,303,1
4,1,108,2,904,10102,305,1
4,1,108,2,904,10102,306,1
4,1,108,2,904,10102,322,1
4,1,108,2,904,10103,302,1
4,1,108,2,904,10103,303,1
4,1,108,2,904,10103,304,3
4,1,108,2,904,10103,305,1
4,1,108,2,904,10103,306,1
4,1,108,2,904,10103,311,1
4,1,108,2,904,10103,320,1
4,1,108,2,904,10103,321,1
4,1,108,2,904,10103,322,1
4,1,108,2,904,10103,326,1
4,1,108,2,904,10103,327,1
4,1,108,2,904,10104,304,1
4,1,108,2,904,10104,305,1
4,1,108,2,904,10105,301,1
4,1,108,2,904,10105,303,1
4,1,108,2,904,10105,304,2
4,1,108,2,904,10105,305,1
4,1,108,2,904,10105,306,1
4,1,108,2,904,10105,311,2
4,1,108,2,904,10105,312,1
4,1,108,2,904,10105,321,1
4,1,108,2,904,10105,322,1
4,1,108,2,904,10105,326,1
4,1,108,2,904,10106,304,2
4,1,108,2,904,10106,305,1
4,1,108,2,904,10107,301,1
4,1,108,2,904,10107,302,1
4,1,108,2,904,10107,303,1
4,1,108,2,904,10107,304,5
4,1,108,2,904,10107,305,5
4,1,108,2,904,10107,306,3
4,1,108,2,904,10107,311,1
4,1,108,2,904,10107,312,1
4,1,108,2,904,10107,313,1
4,1,108,2,904,10107,320,1
4,1,108,2,904,10107,321,2
4,1,108,2,904,10107,322,2
4,1,108,2,904,10107,323,1
4,1,108,2,904,10107,324,1
4,1,108,2,904,10107,326,3
4,1,108,2,904,10107,327,2
4,1,108,2,904,10107,329,1
4,1,108,2,904,10108,303,1
4,1,108,2,904,10108,304,1
4,1,108,2,904,10108,305,2
4,1,108,2,904,10108,321,1
4,1,108,2,904,10108,322,1
4,1,108,2,904,10109,303,2
4,1,108,2,904,10109,304,2
4,1,108,2,904,10109,305,2
4,1,108,2,904,10109,306,3
4,1,108,2,904,10109,307,1
4,1,108,2,904,10109,312,2
4,1,108,2,904,10109,313,1
4,1,108,2,904,10109,318,1
4,1,108,2,904,10109,320,2
4,1,108,2,904,10109,321,2
4,1,108,2,904,10109,322,1
4,1,108,2,904,10109,326,1
4,1,108,2,904,10109,327,3
4,1,108,2,904,10109,329,1
4,1,108,2,904,10109,330,1
4,1,108,2,904,10110,304,2
4,1,108,2,904,10110,306,2
2,2,209,2,1040,20001,304,3
2,2,209,2,1040,20001,306,4
2,2,209,2,1040,20001,320,1
2,2,209,2,1040,20001,321,2
2,2,209,2,1040,20001,322,1
2,2,209,2,1040,20001,323,2
2,2,209,2,1040,20001,326,1
2,2,209,2,1040,20001,327,2
2,2,209,2,1040,20001,329,2
2,2,209,2,1040,20002,305,2
2,2,209,2,1040,20002,306,2
2,2,209,2,1040,20003,302,2
2,2,209,2,1040,20003,303,1
2,2,209,2,1040,20003,304,1
2,2,209,2,1040,20003,305,1
2,2,209,2,1040,20003,306,2
2,2,209,2,1040,20003,322,2
2,2,209,2,1040,20004,306,3
2,2,209,2,1040,20005,301,2
2,2,209,2,1040,20005,303,2
2,2,209,2,1040,20005,304,4
2,2,209,2,1040,20005,305,2
2,2,209,2,1040,20005,306,3
2,2,209,2,1040,20005,312,1
2,2,209,2,1040,20005,318,1
2,2,209,2,1040,20005,321,7
2,2,209,2,1040,20005,322,1
2,2,209,2,1040,20005,326,1
2,2,209,2,1040,20005,327,1
2,2,209,2,1040,20006,302,5
2,2,209,2,1040,20006,304,6
2,2,209,2,1040,20006,305,5
2,2,209,2,1040,20006,306,9
2,2,209,2,1040,20006,317,1
2,2,209,2,1040,20006,318,1
2,2,209,2,1040,20006,322,2
2,2,209,2,1040,20007,301,2
2,2,209,2,1040,20007,302,2
2,2,209,2,1040,20007,303,1
2,2,209,2,1040,20007,304,2
2,2,209,2,1040,20007,305,2
2,2,209,2,1040,20007,306,1
2,2,209,2,1040,20007,307,2
2,2,209,2,1040,20007,308,2
2,2,209,2,1040,20007,309,2
2,2,209,2,1040,20007,310,2
2,2,209,2,1040,20007,311,2
2,2,209,2,1040,20007,312,2
2,2,209,2,1040,20007,313,2
2,2,209,2,1040,20007,314,2
2,2,209,2,1040,20007,315,2
2,2,209,2,1040,20007,316,2
2,2,209,2,1040,20007,317,2
2,2,209,2,1040,20007,318,2
2,2,209,2,1040,20007,319,2
2,2,209,2,1040,20007,320,2
2,2,209,2,1040,20007,321,2
2,2,209,2,1040,20007,322,1
2,2,209,2,1040,20007,323,2
2,2,209,2,1040,20007,324,2
2,2,209,2,1040,20007,325,2
2,2,209,2,1040,20007,326,2
2,2,209,2,1040,20007,327,2
2,2,209,2,1040,20007,328,2
2,2,209,2,1040,20007,329,2
2,2,209,2,1040,20007,330,2
2,2,209,2,1040,20007,331,2
2,2,209,2,1040,20007,332,2
2,2,209,2,1040,20008,304,2
2,2,209,2,1040,20008,305,1
2,2,209,2,1040,20008,306,1
2,2,209,2,1040,20009,304,1
2,2,209,2,1040,20009,305,1
2,2,209,2,1040,20009,306,2
2,2,209,2,1040,20010,305,3
2,2,209,2,1040,20010,306,2
2,2,209,2,1040,20010,323,1
2,2,221,2,18,20011,304,1
2,2,221,2,18,20011,305,4
2,2,221,2,18,20011,332,1
2,2,221,2,18,20012,304,2
2,2,221,2,18,20012,305,2
2,2,221,2,18,20012,306,2
2,2,221,2,18,20012,323,2
2,2,221,2,18,20013,301,1
2,2,221,2,18,20013,303,1
2,2,221,2,18,20013,304,2
2,2,221,2,18,20013,305,1
2,2,221,2,18,20013,306,4
2,2,221,2,18,20013,307,1
2,2,221,2,18,20013,322,1
2,2,221,2,18,20013,324,1
2,2,221,2,18,20014,304,5
2,2,221,2,18,20014,305,4
2,2,221,2,18,20014,306,4
2,2,221,2,18,20014,317,1
2,2,221,2,18,20014,322,1
2,2,221,2,18,20015,302,1
2,2,221,2,18,20015,303,1
2,2,221,2,18,20015,304,4
2,2,221,2,18,20015,305,2
2,2,221,2,18,20015,306,2
2,2,221,2,18,20015,317,1
2,2,221,2,18,20015,318,1
2,2,221,2,18,20015,320,1
2,2,221,2,18,20015,322,1
2,2,221,2,18,20015,326,1
2,2,221,2,18,20015,327,1
2,2,221,2,18,20015,329,1
2,2,221,2,18,20015,330,1
2,2,221,2,18,20016,304,3
2,2,221,2,18,20016,305,3
2,2,221,2,18,20016,306,3
2,2,221,2,18,20016,322,1
2,2,221,2,18,20017,304,2
2,2,221,2,18,20017,306,2
2,2,221,2,18,20017,322,1
2,2,221,2,18,20017,323,1
2,2,221,2,18,20018,301,2
2,2,221,2,18,20018,303,1
2,2,221,2,18,20018,304,3
2,2,221,2,18,20018,305,3
2,2,221,2,18,20018,306,2
2,2,221,2,18,20018,317,1
2,2,221,2,18,20018,322,1
2,2,221,2,18,20018,324,1
2,2,221,2,18,20019,302,1
2,2,221,2,18,20019,303,1
2,2,221,2,18,20019,304,1
2,2,221,2,18,20019,305,1
2,2,221,2,18,20019,306,1
2,2,221,2,18,20019,318,1
2,2,221,2,18,20019,323,1
2,2,221,2,18,20019,326,2
2,2,221,2,18,20020,301,2
2,2,221,2,18,20020,302,1
2,2,221,2,18,20020,304,4
2,2,221,2,18,20020,317,1
2,2,221,2,18,20020,322,3
2,2,221,2,18,20020,323,1
2,2,221,2,18,20020,326,1
2,2,201,2,60,20021,305,4
2,2,201,2,60,20021,306,4
2,2,201,2,60,20022,302,5
2,2,201,2,60,20022,303,3
2,2,201,2,60,20022,304,2
2,2,201,2,60,20022,305,1
2,2,201,2,60,20022,306,4
2,2,201,2,60,20022,307,3
2,2,201,2,60,20022,311,2
2,2,201,2,60,20022,317,1
2,2,201,2,60,20022,318,1
2,2,201,2,60,20022,320,1
2,2,201,2,60,20022,321,1
2,2,201,2,60,20022,322,1
2,2,201,2,60,20022,323,3
2,2,201,2,60,20022,326,3
2,2,201,2,60,20022,327,2
2,2,201,2,60,20022,329,2
2,2,201,2,60,20023,303,1
2,2,201,2,60,20023,304,1
2,2,201,2,60,20023,305,1
2,2,201,2,60,20023,306,7
2,2,201,2,60,20023,322,2
2,2,201,2,60,20024,303,1
2,2,201,2,60,20024,306,2
2,2,201,2,60,20024,307,1
2,2,201,2,60,20025,302,5
2,2,201,2,60,20025,303,4
2,2,201,2,60,20025,304,4
2,2,201,2,60,20025,305,4
2,2,201,2,60,20025,306,6
2,2,201,2,60,20025,311,2
2,2,201,2,60,20025,322,1
2,2,201,2,60,20025,323,1
2,2,201,2,60,20025,326,1
2,2,201,2,60,20026,304,2
2,2,201,2,60,20026,305,1
2,2,201,2,60,20026,306,2
2,2,201,2,60,20027,304,2
2,2,201,2,60,20027,305,2
2,2,201,2,60,20027,306,2
2,2,201,2,60,20027,318,1
2,2,201,2,60,20027,319,1
2,2,201,2,60,20027,320,1
2,2,201,2,60,20027,325,1
2,2,201,2,60,20027,326,1
2,2,201,2,60,20027,328,1
2,2,201,2,60,20028,302,2
2,2,201,2,60,20028,304,2
2,2,201,2,60,20028,305,3
2,2,201,2,60,20028,306,3
2,2,201,2,60,20029,302,1
2,2,201,2,60,20029,303,1
2,2,201,2,60,20029,304,1
2,2,201,2,60,20029,306,1
2,2,201,2,60,20029,322,1
2,2,201,2,60,20029,324,1
2,2,201,2,60,20030,301,6
2,2,201,2,60,20030,302,2
2,2,201,2,60,20030,303,4
2,2,201,2,60,20030,304,2
2,2,201,2,60,20030,305,3
2,2,201,2,60,20030,316,1
2,2,201,2,60,20030,317,1
2,2,201,2,60,20030,321,1
2,2,201,2,60,20030,322,1
2,2,201,2,60,20030,326,1
2,2,216,2,200,20031,304,1
2,2,216,2,200,20031,305,1
2,2,216,2,200,20031,306,1
2,2,216,2,200,20032,304,1
2,2,216,2,200,20032,306,2
2,2,216,2,200,20033,304,1
2,2,216,2,200,20033,305,1
2,2,216,2,200,20033,306,3
2,2,216,2,200,20034,302,5
2,2,216,2,200,20034,304,4
2,2,216,2,200,20034,305,1
2,2,216,2,200,20034,306,3
2,2,216,2,200,20034,307,1
2,2,216,2,200,20034,318,1
2,2,216,2,200,20034,322,1
2,2,216,2,200,20034,323,1
2,2,216,2,200,20034,326,1
2,2,216,2,200,20035,304,1
2,2,216,2,200,20035,305,1
2,2,216,2,200,20036,303,1
2,2,216,2,200,20036,304,1
2,2,216,2,200,20036,306,1
2,2,216,2,200,20036,322,1
2,2,216,2,200,20037,304,1
2,2,216,2,200,20037,305,1
2,2,216,2,200,20037,306,2
2,2,216,2,200,20037,317,2
2,2,216,2,200,20037,318,2
2,2,216,2,200,20037,319,2
2,2,216,2,200,20037,320,2
2,2,216,2,200,20037,323,1
2,2,216,2,200,20037,324,2
2,2,216,2,200,20037,325,2
2,2,216,2,200,20037,326,2
2,2,216,2,200,20037,327,2
2,2,216,2,200,20037,328,2
2,2,216,2,200,20037,329,2
2,2,216,2,200,20037,330,2
2,2,216,2,200,20037,331,2
2,2,216,2,200,20037,332,2
2,2,216,2,200,20038,306,2
2,2,216,2,200,20039,304,1
2,2,216,2,200,20039,306,1
2,2,216,2,200,20040,302,5
2,2,216,2,200,20040,304,1
2,2,216,2,200,20040,305,1
2,2,216,2,200,20040,306,2
2,2,216,2,200,20040,317,2
2,2,216,2,200,20040,318,1
2,2,216,2,200,20040,322,1
2,2,203,2,1224,20041,303,1
2,2,203,2,1224,20041,322,1
2,2,203,2,1224,20041,326,1
2,2,203,2,1224,20042,304,1
2,2,203,2,1224,20042,305,1
2,2,203,2,1224,20042,306,2
2,2,203,2,1224,20043,304,2
2,2,203,2,1224,20043,305,1
2,2,203,2,1224,20043,306,3
2,2,203,2,1224,20043,318,1
2,2,203,2,1224,20044,301,1
2,2,203,2,1224,20044,302,1
2,2,203,2,1224,20044,303,1
2,2,203,2,1224,20044,304,3
2,2,203,2,1224,20044,306,1
2,2,203,2,1224,20044,317,1
2,2,203,2,1224,20044,322,1
2,2,203,2,1224,20045,306,5
2,2,203,2,1224,20045,322,1
2,2,203,2,1224,20045,332,3
2,2,203,2,1224,20046,302,1
2,2,203,2,1224,20046,303,1
2,2,203,2,1224,20046,304,2
2,2,203,2,1224,20046,305,2
2,2,203,2,1224,20046,306,6
2,2,203,2,1224,20046,317,1
2,2,203,2,1224,20046,322,1
2,2,203,2,1224,20047,303,1
2,2,203,2,1224,20047,304,3
2,2,203,2,1224,20047,305,3
2,2,203,2,1224,20047,306,5
2,2,203,2,1224,20047,317,1
2,2,203,2,1224,20047,318,1
2,2,203,2,1224,20047,322,1
2,2,203,2,1224,20047,326,1
2,2,203,2,1224,20048,302,1
2,2,203,2,1224,20048,303,1
2,2,203,2,1224,20048,304,1
2,2,203,2,1224,20048,305,2
2,2,203,2,1224,20048,306,1
2,2,203,2,1224,20048,317,1
2,2,203,2,1224,20048,318,1
2,2,203,2,1224,20048,323,1
2,2,203,2,1224,20048,332,1
2,2,203,2,1224,20049,303,5
2,2,203,2,1224,20049,304,5
2,2,203,2,1224,20049,306,2
2,2,203,2,1224,20049,322,2
2,2,203,2,1224,20049,323,2
2,2,203,2,1224,20049,332,1
2,2,203,2,1224,20050,304,1
2,2,203,2,1224,20050,332,2
2,2,212,2,956,20051,305,4
2,2,212,2,956,20051,306,10
2,2,212,2,956,20051,322,5
2,2,212,2,956,20052,305,2
2,2,212,2,956,20052,306,2
2,2,212,2,956,20053,304,1
2,2,212,2,956,20053,318,1
2,2,212,2,956,20053,322,1
2,2,212,2,956,20053,332,1
2,2,212,2,956,20054,306,4
2,2,212,2,956,20055,306,2
2,2,212,2,956,20055,322,2
2,2,212,2,956,20055,323,2
2,2,212,2,956,20056,304,6
2,2,212,2,956,20056,305,6
2,2,212,2,956,20056,306,6
2,2,212,2,956,20056,322,2
2,2,212,2,956,20056,323,3
2,2,212,2,956,20057,306,2
2,2,212,2,956,20057,322,1
2,2,212,2,956,20058,304,1
2,2,212,2,956,20058,306,2
2,2,212,2,956,20059,302,1
2,2,212,2,956,20059,305,5
2,2,212,2,956,20059,306,2
2,2,212,2,956,20059,317,2
2,2,212,2,956,20059,322,2
2,2,212,2,956,20059,323,1
2,2,212,2,956,20060,306,3
2,2,210,2,1300,20061,304,2
2,2,210,2,1300,20061,305,2
2,2,210,2,1300,20061,306,3
2,2,210,2,1300,20061,317,2
2,2,210,2,1300,20061,322,1
2,2,210,2,1300,20061,324,1
2,2,210,2,1300,20061,332,1
2,2,210,2,1300,20062,302,6
2,2,210,2,1300,20062,303,1
2,2,210,2,1300,20062,304,4
2,2,210,2,1300,20062,305,2
2,2,210,2,1300,20062,306,6
2,2,210,2,1300,20062,317,1
2,2,210,2,1300,20062,318,1
2,2,210,2,1300,20062,322,1
2,2,210,2,1300,20062,326,1
2,2,210,2,1300,20063,301,2
2,2,210,2,1300,20063,303,3
2,2,210,2,1300,20063,304,2
2,2,210,2,1300,20063,305,2
2,2,210,2,1300,20063,306,2
2,2,210,2,1300,20063,307,1
2,2,210,2,1300,20063,311,2
2,2,210,2,1300,20063,317,3
2,2,210,2,1300,20063,318,3
2,2,210,2,1300,20063,319,1
2,2,210,2,1300,20063,320,1
2,2,210,2,1300,20063,322,1
2,2,210,2,1300,20063,323,1
2,2,210,2,1300,20063,326,2
2,2,210,2,1300,20063,327,2
2,2,210,2,1300,20063,329,1
2,2,210,2,1300,20064,302,5
2,2,210,2,1300,20064,303,1
2,2,210,2,1300,20064,304,3
2,2,210,2,1300,20064,305,2
2,2,210,2,1300,20064,306,5
2,2,210,2,1300,20064,311,1
2,2,210,2,1300,20064,317,1
2,2,210,2,1300,20064,323,1
2,2,210,2,1300,20064,326,1
2,2,210,2,1300,20065,303,1
2,2,210,2,1300,20065,305,1
2,2,210,2,1300,20065,306,2
2,2,210,2,1300,20065,317,1
2,2,210,2,1300,20066,302,1
2,2,210,2,1300,20066,304,1
2,2,210,2,1300,20066,305,1
2,2,210,2,1300,20066,306,2
2,2,210,2,1300,20066,317,1
2,2,210,2,1300,20067,303,2
2,2,210,2,1300,20067,304,3
2,2,210,2,1300,20067,305,3
2,2,210,2,1300,20067,306,4
2,2,210,2,1300,20067,322,1
2,2,210,2,1300,20067,323,1
2,2,210,2,1300,20068,304,2
2,2,210,2,1300,20068,306,1
2,2,210,2,1300,20068,323,1
2,2,210,2,1300,20069,302,3
2,2,210,2,1300,20069,303,1
2,2,210,2,1300,20069,304,3
2,2,210,2,1300,20069,306,2
2,2,210,2,1300,20069,322,1
2,2,210,2,1300,20069,326,1
2,2,210,2,1300,20070,301,1
2,2,210,2,1300,20070,302,1
2,2,210,2,1300,20070,303,1
2,2,210,2,1300,20070,304,2
2,2,210,2,1300,20070,305,1
2,2,210,2,1300,20070,306,2
2,2,210,2,1300,20070,317,2
2,2,210,2,1300,20070,318,1
2,2,214,2,898,20071,301,1
2,2,214,2,898,20071,304,4
2,2,214,2,898,20071,305,1
2,2,214,2,898,20071,306,1
2,2,214,2,898,20071,307,1
2,2,214,2,898,20071,311,2
2,2,214,2,898,20071,317,2
2,2,214,2,898,20071,318,1
2,2,214,2,898,20071,319,2
2,2,214,2,898,20071,320,1
2,2,214,2,898,20071,321,1
2,2,214,2,898,20071,323,2
2,2,214,2,898,20071,326,1
2,2,214,2,898,20071,327,1
2,2,214,2,898,20071,329,1
2,2,214,2,898,20071,330,1
2,2,214,2,898,20072,317,4
2,2,214,2,898,20072,318,1
2,2,214,2,898,20072,321,3
2,2,214,2,898,20072,323,2
2,2,214,2,898,20073,302,1
2,2,214,2,898,20073,304,2
2,2,214,2,898,20073,305,1
2,2,214,2,898,20073,306,1
2,2,214,2,898,20073,311,1
2,2,214,2,898,20073,322,1
2,2,214,2,898,20073,323,1
2,2,214,2,898,20073,327,1
2,2,214,2,898,20073,329,1
2,2,214,2,898,20075,301,1
2,2,214,2,898,20075,302,1
2,2,214,2,898,20075,303,3
2,2,214,2,898,20075,304,9
2,2,214,2,898,20075,305,3
2,2,214,2,898,20075,306,1
2,2,214,2,898,20075,307,1
2,2,214,2,898,20075,311,4
2,2,214,2,898,20075,312,1
2,2,214,2,898,20075,317,2
2,2,214,2,898,20075,318,3
2,2,214,2,898,20075,319,2
2,2,214,2,898,20075,320,1
2,2,214,2,898,20075,321,5
2,2,214,2,898,20075,322,3
2,2,214,2,898,20075,324,1
2,2,214,2,898,20075,326,1
2,2,214,2,898,20075,327,3
2,2,214,2,898,20075,329,2
2,2,214,2,898,20076,302,2
2,2,214,2,898,20076,304,2
2,2,214,2,898,20076,306,1
2,2,214,2,898,20076,317,1
2,2,214,2,898,20076,322,1
2,2,214,2,898,20077,301,1
2,2,214,2,898,20077,302,2
2,2,214,2,898,20077,303,2
2,2,214,2,898,20077,304,3
2,2,214,2,898,20077,305,3
2,2,214,2,898,20077,306,4
2,2,214,2,898,20077,321,3
2,2,214,2,898,20077,322,3
2,2,214,2,898,20077,323,2
2,2,214,2,898,20077,326,1
2,2,214,2,898,20077,327,3
2,2,214,2,898,20078,301,1
2,2,214,2,898,20078,303,1
2,2,214,2,898,20078,304,2
2,2,214,2,898,20078,305,1
2,2,214,2,898,20078,306,2
2,2,214,2,898,20078,307,1
2,2,214,2,898,20078,311,1
2,2,214,2,898,20078,318,1
2,2,214,2,898,20078,321,1
2,2,214,2,898,20078,322,1
2,2,214,2,898,20078,323,1
2,2,214,2,898,20078,326,2
2,2,214,2,898,20078,327,2
2,2,214,2,898,20078,329,1
2,2,214,2,898,20079,304,1
2,2,214,2,898,20079,306,2
2,2,214,2,898,20080,302,1
2,2,214,2,898,20080,304,1
2,2,214,2,898,20080,306,1
2,2,215,1,8,20081,304,2
2,2,215,1,8,20081,305,1
2,2,215,1,8,20081,306,2
2,2,215,1,8,20081,317,1
2,2,215,1,8,20081,322,1
2,2,215,1,8,20082,302,1
2,2,215,1,8,20082,303,1
2,2,215,1,8,20082,304,5
2,2,215,1,8,20082,305,1
2,2,215,1,8,20082,306,2
2,2,215,1,8,20082,307,1
2,2,215,1,8,20082,311,2
2,2,215,1,8,20082,317,1
2,2,215,1,8,20082,318,1
2,2,215,1,8,20082,320,1
2,2,215,1,8,20082,321,1
2,2,215,1,8,20082,322,1
2,2,215,1,8,20082,326,1
2,2,215,1,8,20083,303,2
2,2,215,1,8,20083,304,3
2,2,215,1,8,20083,305,1
2,2,215,1,8,20083,306,2
2,2,215,1,8,20083,307,2
2,2,215,1,8,20083,322,1
2,2,215,1,8,20084,302,2
2,2,215,1,8,20084,303,1
2,2,215,1,8,20084,304,4
2,2,215,1,8,20084,305,3
2,2,215,1,8,20084,306,4
2,2,215,1,8,20084,322,1
2,2,215,1,8,20084,326,1
2,2,215,1,8,20085,301,1
2,2,215,1,8,20085,302,6
2,2,215,1,8,20085,304,10
2,2,215,1,8,20085,305,8
2,2,215,1,8,20085,306,8
2,2,215,1,8,20085,307,1
2,2,215,1,8,20085,311,2
2,2,215,1,8,20085,312,1
2,2,215,1,8,20085,320,2
2,2,215,1,8,20085,321,2
2,2,215,1,8,20085,322,1
2,2,215,1,8,20085,323,1
2,2,215,1,8,20085,326,1
2,2,215,1,8,20085,327,2
2,2,215,1,8,20085,329,2
2,2,215,1,8,20085,332,4
2,2,215,1,8,20086,304,3
2,2,215,1,8,20086,305,2
2,2,215,1,8,20086,306,2
2,2,215,1,8,20086,322,1
2,2,215,1,8,20087,302,11
2,2,215,1,8,20087,303,3
2,2,215,1,8,20087,307,3
2,2,215,1,8,20087,317,2
2,2,215,1,8,20087,318,2
2,2,215,1,8,20087,319,1
2,2,215,1,8,20087,320,1
2,2,215,1,8,20087,322,1
2,2,215,1,8,20087,326,1
2,2,215,1,8,20087,327,1
2,2,215,1,8,20087,329,1
2,2,215,1,8,20087,330,1
2,2,215,1,8,20087,331,10
2,2,215,1,8,20088,304,1
2,2,215,1,8,20088,305,1
2,2,215,1,8,20088,306,2
2,2,215,1,8,20088,317,1
2,2,215,1,8,20088,318,1
2,2,215,1,8,20088,322,1
2,2,215,1,8,20089,302,1
2,2,215,1,8,20089,303,1
2,2,215,1,8,20089,304,2
2,2,215,1,8,20089,305,3
2,2,215,1,8,20089,306,4
2,2,215,1,8,20089,317,1
2,2,215,1,8,20089,318,1
2,2,215,1,8,20089,321,1
2,2,215,1,8,20089,322,1
2,2,215,1,8,20089,323,2
2,2,215,1,8,20089,326,1
2,2,215,1,8,20089,327,1
2,2,215,1,8,20090,302,4
2,2,215,1,8,20090,303,1
2,2,215,1,8,20090,304,2
2,2,215,1,8,20090,305,4
2,2,215,1,8,20090,306,6
2,2,215,1,8,20090,311,2
2,2,215,1,8,20090,317,2
2,2,215,1,8,20090,318,1
2,2,215,1,8,20090,321,2
2,2,215,1,8,20090,322,1
2,2,215,1,8,20090,323,1
2,2,215,1,8,20090,326,1
2,2,215,1,8,20090,329,1
2,2,207,2,1302,20091,304,1
2,2,207,2,1302,20091,305,1
2,2,207,2,1302,20091,306,2
2,2,207,2,1302,20091,318,1
2,2,207,2,1302,20091,322,1
2,2,207,2,1302,20092,301,3
2,2,207,2,1302,20092,303,2
2,2,207,2,1302,20092,304,4
2,2,207,2,1302,20092,305,3
2,2,207,2,1302,20092,317,2
2,2,207,2,1302,20092,318,1
2,2,207,2,1302,20092,322,1
2,2,207,2,1302,20093,301,1
2,2,207,2,1302,20093,303,1
2,2,207,2,1302,20093,304,4
2,2,207,2,1302,20093,305,4
2,2,207,2,1302,20093,306,3
2,2,207,2,1302,20093,311,2
2,2,207,2,1302,20093,317,2
2,2,207,2,1302,20093,318,1
2,2,207,2,1302,20093,320,1
2,2,207,2,1302,20093,326,1
2,2,207,2,1302,20093,327,1
2,2,207,2,1302,20093,329,1
2,2,207,2,1302,20094,304,2
2,2,207,2,1302,20094,305,3
2,2,207,2,1302,20094,306,4
2,2,207,2,1302,20095,301,1
2,2,207,2,1302,20095,303,1
2,2,207,2,1302,20095,304,1
2,2,207,2,1302,20095,305,2
2,2,207,2,1302,20095,306,1
2,2,207,2,1302,20095,317,1
2,2,207,2,1302,20095,322,1
2,2,207,2,1302,20096,303,1
2,2,207,2,1302,20096,304,1
2,2,207,2,1302,20096,305,2
2,2,207,2,1302,20096,306,1
2,2,207,2,1302,20096,326,2
2,2,207,2,1302,20096,327,2
2,2,207,2,1302,20096,328,2
2,2,207,2,1302,20096,329,2
2,2,207,2,1302,20096,330,2
2,2,207,2,1302,20096,331,2
2,2,207,2,1302,20096,332,2
2,2,207,2,1302,20097,302,1
2,2,207,2,1302,20097,303,1
2,2,207,2,1302,20097,304,2
2,2,207,2,1302,20097,305,1
2,2,207,2,1302,20097,307,1
2,2,207,2,1302,20097,322,1
2,2,207,2,1302,20097,327,1
2,2,207,2,1302,20097,329,1
2,2,207,2,1302,20097,330,1
2,2,207,2,1302,20098,302,4
2,2,207,2,1302,20098,304,4
2,2,207,2,1302,20098,305,2
2,2,207,2,1302,20098,306,2
