"zone","state","lga","sector","ea","pid","c1q2","c1q3","c1q4a","c1q4b","c1q4c","c1q5","c1q6"
6,29,2923,1,396,2,2,51,2,,,28,26
6,29,2923,1,396,3,1,39,8,,,12,26
6,29,2923,1,396,4,2,45,8,,,20,16
6,29,2923,1,396,5,1,,5,,,30,34
6,29,2923,2,1126,1,1,67,11,,"CHIEF SALORO",30,23
6,29,2923,2,1126,2,2,53,8,,"BUSINEE MAN/WOMAN",20,0
6,29,2923,2,1126,3,1,72,11,,"CHIEF",18,0
6,29,2923,2,1126,4,1,56,11,,"FARMER",25,26
6,29,2923,2,1126,5,1,,11,,"PRINCE",61,16
6,29,2923,2,1126,6,2,47,5,,"SCHOOL TEACHER",16,34
6,29,2923,2,1126,7,1,75,11,,"FARMER",30,0
6,29,2927,1,1124,1,1,80,1,,,80,0
6,29,2927,1,1124,2,2,78,11,,"COMMUNITY MEMBER",54,0
6,29,2927,1,1124,3,2,72,8,,,55,0
6,29,2927,1,1124,4,1,52,11,,"COMMUNITY MEMBER",45,33
6,29,2927,1,1124,5,2,45,8,,,10,16
6,29,2930,1,530,1,1,65,1,,,29,16
6,29,2930,1,530,2,2,56,8,,,40,0
6,29,2930,1,530,3,2,30,8,,,13,16
6,29,2930,1,530,4,2,40,7,,,8,26
6,29,2930,1,530,5,1,32,8,,,2,26
6,29,2930,1,1300,1,1,45,3,,,40,26
6,29,2930,1,1300,2,1,40,8,,,9,26
6,29,2930,1,1300,3,2,35,8,,,25,26
6,29,2930,1,1300,4,1,83,11,,"FARMER",50,0
6,29,2930,1,1300,5,1,55,8,,,55,0
6,29,2930,1,1418,1,1,55,8,,"BUSINESS MAN/WOMAN",12,16
6,29,2930,1,1418,2,2,27,8,,"BUSINESS/WOMAN",7,26
6,29,2930,1,1418,3,1,65,9,,,20,25
6,29,2930,1,1418,4,1,90,1,,,80,0
6,29,2930,1,1418,5,2,60,11,,"FARMER",19,13
6,29,2930,1,1418,6,2,65,8,,"BUSINESS MAN /WOMAN",25,1
6,29,2930,1,1418,7,2,43,8,,"BUSINESS MAN/WOMAN",8,25
6,30,3002,1,1264,1,1,74,9,3,,35,16
6,30,3002,1,1264,2,1,68,8,9,,23,32
6,30,3002,1,1264,3,1,68,3,8,,23,
6,30,3002,1,1264,4,2,55,8,3,,22,16
6,30,3002,1,1264,5,2,56,8,,,30,0
6,30,3002,1,1310,1,1,58,1,8,,37,0
6,30,3002,1,1310,2,1,61,9,3,,34,16
6,30,3002,1,1310,3,1,48,3,8,,37,16
6,30,3002,1,1310,4,2,64,3,8,,31,32
6,30,3002,1,1310,5,1,60,8,3,,60,16
6,30,3002,1,1310,6,1,45,8,3,,30,16
6,30,3002,1,1310,7,1,60,3,8,,10,34
6,30,3002,1,1310,8,2,60,8,3,,30,0
6,30,3002,1,1310,9,1,39,9,3,,9,26
6,30,3004,2,216,1,1,63,1,9,,32,0
6,30,3004,2,216,2,1,72,3,9,,22,0
6,30,3004,2,216,3,1,66,3,6,,12,16
6,30,3004,2,216,4,1,80,9,3,,36,0
6,30,3004,2,216,5,1,44,8,6,,20,0
6,30,3004,2,216,6,2,38,2,8,,11,16
6,30,3004,2,216,7,2,59,8,,,36,0
6,30,3004,2,216,8,1,32,6,8,,12,12
6,30,3005,1,2870,1,1,68,1,1,,20,26
6,30,3005,1,2870,2,1,65,9,,,11,
6,30,3005,1,2870,3,2,45,3,,,16,26
6,30,3005,1,2870,4,1,30,8,,,7,26
6,30,3005,1,2870,5,1,55,9,,,17,26
6,30,3005,1,2942,1,1,68,1,1,,20,28
6,30,3005,1,2942,2,1,46,5,5,,18,42
6,30,3005,1,2942,3,1,50,3,,,13,42
6,30,3005,1,2942,4,1,46,3,,,15,26
6,30,3005,1,2942,5,1,63,3,,,7,28
6,30,3007,1,1624,1,1,57,1,,,30,26
6,30,3007,1,1624,2,2,54,3,,,26,0
6,30,3007,1,1624,3,1,68,3,,,27,0
6,30,3007,1,1624,4,1,44,7,,,26,26
6,30,3007,1,1624,5,1,55,11,,"BUS DRIVER",28,26
6,30,3009,1,764,1,1,65,9,,,40,0
6,30,3009,1,764,2,1,30,11,,"CAPENTER",10,16
6,30,3009,1,764,3,1,33,11,,"POOL AGENT",9,26
6,30,3009,1,764,4,2,65,11,,"WIDOW TO HEADMAN",48,0
6,30,3009,1,1642,1,1,59,9,,,20,
6,30,3009,1,1642,2,1,52,11,,"WELDER",17,16
6,30,3009,1,1642,3,1,63,11,,"TRAILER DRIVER",18,34
6,30,3010,1,1762,1,2,81,3,3,,30,0
6,30,3010,1,1762,2,1,79,2,2,,32,0
6,30,3010,1,1762,3,1,76,3,3,,22,51
6,30,3010,1,1762,4,2,69,3,3,,30,16
6,30,3010,1,1762,5,1,65,1,1,,30,16
6,30,3012,2,334,1,1,65,1,,,30,23
6,30,3012,2,334,2,1,72,3,,,60,0
6,30,3012,2,334,3,1,70,3,,,40,13
6,30,3012,2,334,4,1,39,11,,"FARMER",10,16
6,30,3012,2,334,5,1,61,11,,"FARMER",20,0
6,30,3014,2,120,1,1,70,1,,,14,0
6,30,3014,2,120,2,1,72,3,,,14,16
6,30,3014,2,120,3,1,65,11,,"FARMER",14,0
6,30,3014,2,120,4,1,60,11,,"FARMER",14,0
6,30,3014,2,120,5,1,40,11,,"PRODUCE BUYER",13,26
6,30,3014,2,120,6,2,52,11,,"PRODUCE BUYER",13,0
6,30,3014,2,120,7,1,70,11,,"PRODUCE BUYER",13,0
6,30,3014,2,120,8,1,65,9,,,13,0
6,30,3015,2,1688,1,1,75,1,8,,21,0
6,30,3015,2,1688,2,2,70,2,8,,21,0
6,30,3015,2,1688,3,1,30,3,8,,25,16
6,30,3015,2,1688,4,1,80,3,9,,15,0
6,30,3015,2,1688,5,2,70,8,3,,15,0
6,30,3015,2,1688,6,1,74,8,9,,13,16
6,30,3015,2,1688,7,1,42,3,8,,4,16
6,30,3015,2,1688,8,1,25,3,8,,12,0
6,30,3016,1,390,1,1,85,1,,,85,0
6,30,3016,1,390,2,2,72,2,8,,72,0
6,30,3016,1,390,3,1,73,3,8,,73,0
6,30,3016,1,390,4,1,70,3,8,,70,0
6,30,3016,1,390,5,1,68,9,8,,68,16
6,30,3016,1,390,6,1,32,3,8,,32,26
6,30,3018,2,914,1,1,62,1,,,40,0
6,30,3018,2,914,2,1,80,3,,,40,0
6,30,3018,2,914,3,1,74,3,,,40,0
6,30,3018,2,914,4,1,76,3,,,40,0
6,30,3018,2,914,5,1,50,3,,,5,16
6,30,3018,2,914,6,2,60,2,,,30,0
6,30,3020,1,322,1,2,64,8,,,30,43
6,30,3020,1,322,2,1,53,11,,"PUBLIC SERVANT",22,43
6,30,3020,1,322,3,1,49,11,,"PUBLIC SERVANT",21,43
6,30,3023,2,622,1,1,56,1,9,,56,0
6,30,3023,2,622,2,1,55,1,9,,55,16
6,30,3023,2,622,3,2,71,3,8,,71,16
6,30,3023,2,622,4,1,71,8,9,,71,15
6,30,3023,2,622,5,2,50,8,,,50,0
6,30,3023,2,622,6,1,61,3,8,,61,0
6,30,3023,2,622,7,1,46,3,8,,46,26
6,30,3023,2,622,8,1,41,3,8,,41,26
6,30,3023,2,622,9,1,45,8,9,,45,16
6,30,3024,1,1406,1,1,62,1,1,,30,27
6,30,3024,1,1406,2,1,64,2,2,,27,27
6,30,3024,1,1406,3,1,58,2,,,26,27
6,30,3024,1,1406,4,1,61,2,,,40,26
6,30,3024,1,1406,5,1,55,2,,,20,26
6,30,3024,1,1406,6,1,58,2,,,24,26
6,30,3024,1,1924,1,1,57,1,,,25,41
6,30,3024,1,1924,2,1,73,3,,,20,41
6,30,3024,1,1924,3,2,52,5,,,17,42
6,30,3024,1,1924,4,1,47,9,,,15,26
6,30,3024,1,1924,5,2,61,8,,,22,41
6,30,3025,1,2052,1,1,57,9,,,30,16
6,30,3025,1,2052,2,1,56,1,,,30,34
6,30,3025,1,2052,3,2,40,2,,,20,34
6,30,3025,1,2052,4,1,58,3,,,32,27
6,30,3025,1,2052,5,1,75,3,,,34,14
6,30,3030,1,946,1,1,68,1,9,,68,16
6,30,3030,1,946,2,1,58,1,8,,58,16
6,30,3030,1,946,3,1,72,3,8,,72,0
6,30,3030,1,946,4,2,70,2,8,,40,16
6,30,3030,1,946,5,1,63,3,8,,63,16
6,30,3030,1,946,6,1,69,8,3,,69,26
6,30,3032,2,520,1,1,45,1,8,,11,16
6,30,3032,2,520,2,1,41,3,8,,7,16
6,30,3032,2,520,3,2,37,2,8,,9,16
6,30,3032,2,520,4,1,50,8,3,,7,0
6,30,3032,2,520,5,1,44,6,8,,8,0
6,30,3032,2,520,6,2,36,8,3,,7,16
6,30,3032,2,520,7,1,43,6,8,,10,0
6,30,3032,2,520,8,1,44,6,8,,9,0
6,30,3032,1,1088,1,1,72,1,8,,10,0
6,30,3032,1,1088,2,2,52,2,8,,10,0
6,30,3032,1,1088,3,2,47,8,9,,7,41
6,30,3032,1,1088,4,1,61,9,3,,5,0
6,30,3032,1,1088,5,1,53,3,8,,10,16
6,30,3032,1,1088,6,1,37,8,3,,2,41
6,30,3033,2,554,1,1,77,1,9,,77,15
6,30,3033,2,554,2,1,62,3,9,,62,16
6,30,3033,2,554,3,2,80,3,8,,52,0
6,30,3033,2,554,4,1,76,8,9,,76,0
6,30,3033,2,554,5,1,46,3,8,,46,16
6,30,3033,2,554,6,1,44,9,8,,44,0
1,31,3101,2,604,1,1,78,1,,,78,0
1,31,3101,2,604,2,1,26,9,,,1,41
1,31,3101,2,604,3,1,62,10,,,5,26
1,31,3101,2,604,4,1,45,11,,,45,26
1,31,3101,2,604,5,2,22,8,,,22,26
1,31,3103,2,874,1,2,90,1,,,90,0
1,31,3103,2,874,2,1,45,3,,,45,15
1,31,3103,2,874,3,1,35,9,,,3,41
1,31,3103,2,874,4,1,40,11,,"YOUTH LEADER",40,26
1,31,3103,2,874,5,2,37,8,,,35,26
1,31,3105,1,2914,1,1,67,1,,,59,0
1,31,3105,1,2914,2,1,64,3,,,57,16
1,31,3105,1,2914,3,1,74,11,,,17,16
1,31,3105,1,2914,4,1,74,11,,,74,16
1,31,3105,1,2914,5,2,56,8,,,36,13
1,31,3105,1,2914,6,2,48,8,,,35,14
1,31,3105,1,2914,7,1,45,9,,,34,42
1,31,3107,1,724,1,1,43,1,,,20,16
1,31,3107,1,724,2,1,45,11,,,10,41
1,31,3107,1,724,3,2,32,5,,,12,41
1,31,3107,1,724,4,2,33,8,,,15,14
1,31,3107,1,724,5,1,46,11,,,10,43
1,31,3107,1,724,6,2,35,8,,,7,34
1,31,3107,2,1092,1,1,44,1,,,44,0
1,31,3107,2,1092,2,1,56,11,,,56,0
1,31,3107,2,1092,3,1,41,5,,,41,34
1,31,3107,2,1092,4,1,45,8,,,45,34
1,31,3107,2,1092,5,1,86,3,,,86,0
1,31,3107,2,1092,6,1,56,3,,,56,0
1,31,3107,2,1092,7,2,40,9,,,16,34
1,31,3109,2,1026,1,1,53,1,,,53,26
1,31,3109,2,1026,2,1,57,11,,"MEN LEADER",57,0
1,31,3109,2,1026,3,1,41,3,,,41,0
1,31,3109,2,1026,4,1,43,11,,"YOUTH LEADER",43,0
1,31,3109,2,1026,5,1,53,3,8,,53,16
1,31,3111,2,2966,1,1,60,1,,,60,0
1,31,3111,2,2966,2,2,43,2,,,23,26
1,31,3111,2,2966,3,2,30,5,,,7,34
1,31,3111,2,2966,4,2,85,8,,,60,0
1,31,3111,2,2966,5,1,60,11,,,60,0
1,31,3111,2,2966,6,1,50,11,,,50,26
1,31,3112,2,350,1,1,89,1,,,89,13
1,31,3112,2,350,2,1,41,3,,,41,14
1,31,3112,2,350,3,1,60,8,,,60,0
1,31,3112,2,350,4,2,30,8,,,30,0
1,31,3112,2,350,5,2,35,8,,,35,15
1,31,3112,2,350,6,1,36,11,,,36,22
1,31,3113,2,332,1,1,46,11,,"NAT.PRESIDENT/EX OFF",46,42
1,31,3113,2,332,2,1,47,5,,,47,34
1,31,3113,2,332,3,1,35,11,,,35,43
1,31,3113,2,332,4,1,25,8,,,25,26
1,31,3113,2,332,5,1,30,11,,,30,42
1,31,3113,2,332,6,1,27,8,,,27,26
1,31,3115,2,680,1,1,42,1,,,42,26
1,31,3115,2,680,2,1,39,5,,,39,34
1,31,3115,2,680,3,1,42,5,,,15,41
1,31,3115,2,680,4,1,44,11,,"YOUTH LEADER II",44,
1,31,3115,2,680,5,2,34,8,,,34,32
1,31,3115,2,680,6,1,45,7,,,45,34
1,31,3116,2,1344,1,1,60,1,,,60,16
1,31,3116,2,1344,2,1,35,3,,,85,0
1,31,3116,2,1344,3,1,50,3,,,50,23
1,31,3116,2,1344,4,1,50,7,,,4,34
1,31,3116,2,1344,5,1,50,5,,,12,34
1,31,3116,2,1344,6,1,26,8,,,9,22
5,32,3201,2,2034,1,1,43,1,,,40,26
5,32,3201,2,2034,2,1,56,11,,"COMPOUND CHIEF",55,16
5,32,3201,2,2034,3,1,43,11,,"YOUTH LEADER",40,26
5,32,3201,2,2034,4,2,30,2,,,30,23
5,32,3201,2,2034,5,2,45,11,,"WOMEN LEADER",45,
5,32,3202,2,84,1,1,50,1,,,40,42
5,32,3202,2,84,2,1,65,11,,"SECOND IN COMMAND",60,26
5,32,3202,2,84,3,1,71,11,,"TREASURER",65,26
5,32,3202,2,84,4,1,87,11,,"LANDLORD",80,42
5,32,3202,2,84,5,2,51,11,,"WOMEN LEADER",50,42
5,32,3203,2,2644,1,1,53,1,,,50,26
5,32,3203,2,2644,2,2,45,2,,,40,26
5,32,3203,2,2644,3,1,32,11,,"CDC CHAIRMAN",30,26
5,32,3203,2,2644,4,1,28,11,,"YOUTH LEADER",20,26
5,32,3203,2,2644,5,2,30,11,,"WOMEN LEADER",25,16
5,32,3204,1,346,1,1,65,1,,,60,43
5,32,3204,1,346,2,1,58,8,,,52,42
5,32,3204,1,346,3,1,54,8,,,50,42
5,32,3204,1,346,4,1,31,11,,"YOUTH LEADER",30,42
5,32,3204,1,346,5,2,29,11,,"WOMEN LEADER",25,26
5,32,3206,2,276,1,1,81,1,,,65,42
5,32,3206,2,276,2,2,70,2,,,30,23
5,32,3206,2,276,3,1,82,11,,"MEMBER CHIEF",60,16
5,32,3206,2,276,4,1,72,11,,"MEMBER CHIEF",40,42
5,32,3206,2,276,5,2,62,11,,"WOMEN LEADER",60,16
5,32,3206,2,276,6,1,32,11,,"YOUTH LEADER",28,42
5,32,3207,2,1464,1,1,52,1,,,51,16
5,32,3207,2,1464,2,1,49,11,,"ELDER",48,26
5,32,3207,2,1464,3,1,36,11,,"YOUTH LEADER",35,26
5,32,3207,2,1464,4,2,31,11,,"WOMEN LEADER",30,26
5,32,3208,2,2244,1,1,58,1,,,58,42
5,32,3208,2,2244,2,1,71,9,,,71,42
5,32,3208,2,2244,3,2,52,2,,,52,16
5,32,3208,2,2244,4,2,41,11,,"WOMEN LEADER",40,42
5,32,3208,2,2244,5,1,41,11,,"YOUTH LEADER",40,
5,32,3208,2,2244,6,2,62,11,,"MEMBER WOMEN",60,26
5,32,3209,1,1208,1,1,73,1,,,73,23
5,32,3209,1,1208,2,2,60,2,,,60,0
5,32,3209,1,1208,3,1,36,8,,,36,42
5,32,3209,1,1208,4,2,49,8,,,49,26
5,32,3209,1,1208,5,1,71,3,,,71,26
5,32,3210,2,1692,1,1,64,1,,,64,41
5,32,3210,2,1692,2,2,58,2,,,38,34
5,32,3210,2,1692,3,1,56,3,,,56,42
5,32,3210,2,1692,4,1,58,3,,,58,42
5,32,3210,2,1692,5,1,48,5,,,48,42
5,32,3210,2,1692,6,1,72,3,,,72,26
5,32,3212,2,314,1,1,71,1,,,71,42
5,32,3212,2,314,2,2,45,2,,,45,24
5,32,3212,2,314,3,1,75,3,,,75,0
5,32,3212,2,314,4,1,30,11,,"YOUTH LEADER",30,26
5,32,3212,2,314,5,1,45,3,,,45,42
5,32,3212,2,314,6,1,60,3,,,60,0
5,32,3213,2,128,1,1,82,1,,,82,42
5,32,3213,2,128,2,1,64,3,,,64,24
5,32,3213,2,128,3,1,45,3,,,45,42
5,32,3213,2,128,4,2,47,8,,,47,23
5,32,3213,2,128,5,1,52,3,,,52,42
5,32,3213,2,128,6,1,41,3,,,41,26
5,32,3215,1,1896,1,1,48,1,,,15,42
5,32,3215,1,1896,2,1,51,8,,,9,16
5,32,3215,1,1896,3,2,38,2,,,14,26
5,32,3215,1,1896,4,1,33,8,,,11,16
5,32,3215,1,2978,1,1,46,1,,,46,42
5,32,3215,1,2978,2,2,41,2,,,18,42
5,32,3215,1,2978,3,1,40,3,,,40,41
5,32,3215,1,2978,4,1,36,11,,"YOUTH LEADER",36,42
5,32,3215,1,2978,5,2,52,11,,"WOMAN LEADER",30,42
5,32,3215,1,2978,6,1,65,3,,,65,26
5,32,3215,1,4712,1,1,47,1,,,40,43
5,32,3215,1,4712,2,2,51,11,,"FINANCIAL SEC",20,42
5,32,3215,1,4712,3,1,47,11,,"TREASURER",30,42
5,32,3215,1,4712,4,1,26,11,,"EX YOUTH LEADER",20,42
5,32,3215,1,4712,5,1,34,11,,"YOUTH PRESIDENT",20,42
5,32,3215,1,4712,6,1,25,11,,"YOUTH MEMBER",15,26
5,32,3215,1,4712,7,1,26,11,,"YOUTH MEMBER",18,42
5,32,3216,2,1184,1,1,61,1,,,60,16
5,32,3216,2,1184,2,1,58,11,,"CDC CHAIRMAN",55,
5,32,3216,2,1184,3,1,36,11,,"COMM.SECRETARY",36,26
5,32,3216,2,1184,4,1,37,11,,"PRO CDC",37,26
5,32,3216,2,1184,5,2,58,11,,"WOMEN LEADER",58,16
5,32,3216,2,1184,6,1,38,11,,"YOUTH LEADER",36,16
5,32,3218,2,296,1,1,73,1,,,73,26
5,32,3218,2,296,2,1,71,3,,,71,26
5,32,3218,2,296,3,1,55,3,,,55,42
5,32,3218,2,296,4,2,39,7,,,15,42
5,32,3218,2,296,5,1,41,11,,"YOUTH LEADER",41,26
5,32,3218,2,296,6,2,55,4,,,55,42
5,32,3221,2,132,1,1,53,1,,,53,26
5,32,3221,2,132,2,1,67,3,,,67,42
5,32,3221,2,132,3,2,44,8,,,24,26
5,32,3221,2,132,4,1,50,11,,"FARMER",50,42
5,32,3221,2,132,5,2,71,11,,"FARMER",71,16
5,32,3222,1,1624,1,1,82,1,,,42,27
5,32,3222,1,1624,2,2,71,2,,,42,14
5,32,3222,1,1624,3,1,72,8,,,40,26
5,32,3222,1,1624,4,1,70,8,,,35,26
5,32,3222,1,1624,5,1,50,11,,"LAWYER",30,42
5,32,3222,1,2780,1,1,68,1,,,68,41
5,32,3222,1,2780,2,1,73,3,,,73,41
5,32,3222,1,2780,3,1,69,8,,,69,16
5,32,3222,1,2780,4,2,58,2,,,41,26
5,32,3222,1,2780,5,1,42,3,,,42,42
5,32,3222,1,2780,6,1,71,11,,"RETIRED CIVIL SERVAN",71,16
5,32,3223,2,390,1,1,69,1,,,69,16
5,32,3223,2,390,2,2,47,2,,,47,16
5,32,3223,2,390,3,1,55,4,,,55,42
5,32,3223,2,390,4,1,53,3,,,53,42
5,32,3223,2,390,5,1,48,3,,,48,41
5,32,3223,2,390,6,1,48,3,,,48,42
5,32,3223,2,390,7,1,30,3,,,30,26
5,32,3223,2,390,8,1,64,3,,,64,42
5,32,3223,2,390,9,1,32,3,,,32,42
5,32,3223,2,578,1,1,43,1,,,43,16
5,32,3223,2,578,2,1,37,3,,,14,16
5,32,3223,2,578,3,2,31,2,,,16,0
5,32,3223,2,578,4,1,66,3,,,35,0
5,32,3223,2,578,5,1,40,3,,,40,16
5,32,3223,2,578,6,2,48,8,,,25,13
5,32,3223,2,578,7,1,31,11,,"YOUTH LEADER",6,16
3,33,3304,2,418,1,1,51,1,,,51,51
3,33,3304,2,418,2,1,55,3,,,55,51
3,33,3304,2,418,3,1,50,9,,,50,51
3,33,3304,2,418,4,1,40,4,,,40,34
3,33,3304,2,418,5,1,35,8,,,35,51
3,33,3304,2,418,6,1,55,8,,,55,51
3,33,3304,2,418,7,2,60,8,,,60,51
3,33,3304,2,418,8,1,40,3,,,40,16
3,33,3307,2,688,1,1,78,1,,,78,51
3,33,3307,2,688,2,1,38,3,,,38,16
3,33,3307,2,688,3,1,50,4,,,50,34
3,33,3307,2,688,4,1,65,3,,,65,51
3,33,3307,2,688,5,1,60,9,,,60,51
3,33,3307,2,688,6,2,47,8,,,47,51
3,33,3307,2,688,7,2,55,8,,,55,51
3,33,3307,2,688,8,1,38,8,,,38,51
3,33,3307,2,688,9,1,23,11,,"STUDENT",23,26
3,33,3310,2,476,1,1,60,1,,,60,51
3,33,3310,2,476,2,1,50,3,,,50,51
3,33,3310,2,476,3,1,70,9,,,70,51
3,33,3310,2,476,4,1,60,8,,,60,51
3,33,3310,2,476,5,1,45,11,,"YOUTH LEADER",45,51
3,33,3310,2,476,6,1,40,4,,,40,34
3,33,3310,2,476,7,2,50,8,,,50,51
3,33,3310,2,476,8,2,50,8,,,50,51
3,33,3311,1,702,1,1,55,1,,,55,51
3,33,3311,1,702,2,1,45,3,,,45,26
3,33,3311,1,702,3,1,65,9,,,65,51
3,33,3311,1,702,4,1,22,11,,"STUDENT",22,26
3,33,3311,1,702,5,1,19,11,,"STUDENT",19,25
3,33,3311,1,702,6,2,35,8,,,35,51
3,33,3311,1,702,7,2,45,8,,,45,51
3,33,3313,2,930,1,1,80,1,,,80,28
3,33,3313,2,930,2,1,50,9,,,50,51
3,33,3313,2,930,3,1,60,3,,,60,51
3,33,3313,2,930,4,1,40,4,,,40,34
3,33,3313,2,930,5,2,40,8,,,40,51
3,33,3313,2,930,6,2,50,8,,,50,51
3,33,3313,2,930,7,1,28,7,,,28,41
3,33,3313,2,930,8,1,23,11,,"STUDENT",23,26
3,33,3313,2,930,9,1,40,8,,,40,26
3,33,3318,2,30,1,1,81,1,,,81,51
3,33,3318,2,30,2,1,61,1,,,61,51
3,33,3318,2,30,3,1,65,9,,,65,51
3,33,3318,2,30,4,1,30,9,,,30,51
3,33,3318,2,30,5,1,40,4,,,40,34
3,33,3318,2,30,6,2,60,8,,,60,51
3,33,3318,2,30,7,2,65,8,,,65,51
3,33,3318,2,30,8,1,30,11,,"STUDENT",30,34
3,33,3318,2,30,9,1,31,7,,,31,41
3,33,3321,1,1182,1,1,90,1,,,90,51
3,33,3321,1,1182,2,1,70,9,,,70,51
3,33,3321,1,1182,3,1,70,3,,,70,42
3,33,3321,1,1182,4,1,40,11,,"STUDENT",40,42
3,33,3321,1,1182,5,1,30,4,,,30,34
3,33,3321,1,1182,6,2,60,7,,,60,51
3,33,3321,1,1182,7,1,20,11,,"STUDENT",20,41
3,33,3323,2,92,1,1,92,1,,,92,27
3,33,3323,2,92,2,1,55,3,,,55,51
3,33,3323,2,92,3,1,37,4,,,37,34
3,33,3323,2,92,4,1,25,7,,,25,41
3,33,3323,2,92,5,1,33,11,,"STUDENT",33,34
3,33,3323,2,92,6,1,40,11,,"STUDENT",40,34
3,33,3323,2,92,7,1,57,8,,,57,51
3,33,3323,2,92,8,2,50,8,,,50,51
3,33,3323,2,92,9,2,55,7,,,55,41
2,34,3401,2,526,1,1,61,1,1,,55,0
2,34,3401,2,526,2,2,58,2,2,,35,0
2,34,3401,2,526,3,1,51,3,3,,51,0
2,34,3401,2,526,4,1,42,3,3,,30,0
2,34,3401,2,526,5,1,50,9,9,,30,0
2,34,3401,2,526,6,1,30,3,3,,30,0
2,34,3403,2,198,1,1,23,5,5,,23,41
2,34,3403,2,198,2,1,60,1,1,,60,0
2,34,3403,2,198,3,2,32,8,8,,32,41
2,34,3403,2,198,4,1,41,3,3,,41,11
2,34,3403,2,198,5,1,54,3,3,,54,0
2,34,3403,2,198,6,1,60,9,9,,60,0
2,34,3405,2,456,1,1,90,1,1,,90,0
2,34,3405,2,456,2,1,40,3,3,,40,0
2,34,3405,2,456,3,1,43,9,9,,43,26
2,34,3405,2,456,4,2,50,2,2,,50,0
2,34,3405,2,456,5,1,50,3,3,,50,0
2,34,3405,2,1706,1,1,45,3,3,,45,0
2,34,3405,2,1706,2,1,41,3,3,,41,0
2,34,3405,2,1706,3,1,50,8,8,,50,0
2,34,3405,2,1706,4,1,56,3,3,,56,0
2,34,3405,2,1706,5,1,37,1,1,,37,0
2,34,3408,2,870,1,1,60,1,1,,60,41
2,34,3408,2,870,2,1,55,3,3,,55,34
2,34,3408,2,870,3,2,45,11,,"WOMEN LEADER",45,26
2,34,3408,2,870,4,1,29,9,9,,29,41
2,34,3408,2,870,5,1,32,5,5,,32,34
2,34,3408,2,870,6,1,45,8,8,,45,16
2,34,3410,2,42,1,1,39,9,9,,39,26
2,34,3410,2,42,2,1,50,5,5,,50,34
2,34,3410,2,42,3,1,40,6,6,,40,42
2,34,3410,2,42,4,1,44,3,3,,44,41
2,34,3410,2,42,5,2,35,11,,"WOMEN LEADER",35,26
2,34,3410,2,42,6,1,39,1,1,,39,16
2,34,3410,2,42,7,1,47,8,8,,47,16
2,34,3412,2,156,1,1,40,3,3,,40,16
2,34,3412,2,156,2,1,27,6,6,,27,41
2,34,3412,2,156,3,1,30,3,3,,30,23
2,34,3412,2,156,4,2,50,2,2,,30,16
2,34,3412,2,156,5,1,28,9,9,,28,41
2,34,3413,2,262,1,1,75,9,9,,50,41
2,34,3413,2,262,2,1,55,1,1,,55,0
2,34,3413,2,262,3,1,70,3,3,,70,0
2,34,3413,2,262,4,1,30,3,3,,30,16
2,34,3413,2,262,5,1,35,11,,,35,16
2,34,3413,2,262,6,1,25,11,,,25,15
2,34,3415,2,268,1,1,60,1,1,,60,16
2,34,3415,2,268,2,1,45,8,8,,45,26
2,34,3415,2,268,3,1,36,3,3,,36,26
2,34,3415,2,268,4,1,51,9,9,,51,34
2,34,3415,2,268,5,1,40,3,3,,40,16
2,34,3415,2,268,6,2,48,8,8,,48,0
2,35,3501,1,702,1,1,55,1,1,,55,0
2,35,3501,1,702,2,1,50,1,,,50,0
2,35,3501,1,702,3,1,45,8,,,45,0
2,35,3501,1,702,4,1,30,8,,,30,0
2,35,3501,1,702,5,1,30,11,,"NO POSITION",30,0
2,35,3501,1,702,6,2,26,8,,,26,0
2,35,3501,2,1228,1,1,55,1,1,,55,61
2,35,3501,2,1228,2,1,40,2,2,,40,0
2,35,3501,2,1228,3,1,45,9,9,,45,51
2,35,3501,2,1228,4,1,40,9,9,,40,51
2,35,3501,2,1228,5,1,80,2,2,,80,0
2,35,3501,2,1228,6,2,50,11,,,50,0
2,35,3501,2,1228,7,2,45,11,,,45,0
2,35,3504,2,1288,1,1,60,1,1,,50,51
2,35,3504,2,1288,2,1,40,9,9,,30,51
2,35,3504,2,1288,3,1,50,11,,"NO POSITION",38,0
2,35,3504,2,1288,4,1,14,11,,"NO POSITION",14,0
2,35,3504,2,1288,5,2,45,2,2,,40,0
2,35,3504,2,1288,6,2,42,11,,"NO POSITION",30,0
2,35,3506,2,1040,1,1,60,1,1,,60,51
2,35,3506,2,1040,2,1,65,9,9,,45,51
2,35,3506,2,1040,3,1,50,8,8,,48,0
2,35,3506,2,1040,4,2,47,2,2,,47,0
2,35,3506,2,1040,5,2,55,11,,"NO POSITION",55,0
2,35,3506,2,1040,6,2,48,11,,"NO POSITION",40,0
2,35,3506,2,1040,7,1,18,11,,"NO POSITION",18,0
2,35,3507,2,746,1,1,75,1,1,,60,51
2,35,3507,2,746,2,1,73,11,,"NO POSITION",55,0
2,35,3507,2,746,3,1,52,9,9,,42,51
2,35,3507,2,746,4,1,50,8,8,,40,0
2,35,3507,2,746,5,1,47,8,8,,25,0
2,35,3507,2,746,6,2,38,2,2,,33,0
2,35,3507,2,746,7,2,40,2,2,,30,0
2,35,3507,2,746,8,2,27,11,,"NO POSITION",27,51
2,35,3509,2,1310,1,1,75,1,1,,75,0
