"zone","state","lga","sector","ea","tenure_cd","c4q1","c4q2","c4q3","c4q4"
3,21,2106,2,236,4,1,2,1,20000
3,21,2106,2,236,5,1,2,1,20000
3,21,2106,2,236,6,1,1,1,600000
3,21,2106,2,236,7,1,1,1,450000
3,21,2106,2,2822,1,1,1,1,600000
3,21,2106,2,2822,2,1,3,1,5000
3,21,2106,2,2822,3,1,3,1,500000
3,21,2106,2,2822,4,1,2,1,5000
3,21,2106,2,2822,5,1,2,1,5000
3,21,2106,2,2822,6,1,1,1,600000
3,21,2106,2,2822,7,1,1,1,600000
3,21,2108,1,520,1,1,2,1,250000
3,21,2108,1,520,2,1,3,1,5000
3,21,2108,1,520,3,1,3,2,250000
3,21,2108,1,520,4,1,3,1,5000
3,21,2108,1,520,5,1,3,1,5000
3,21,2108,1,520,6,1,2,1,250000
3,21,2108,1,520,7,1,2,1,250000
3,21,2109,2,38,1,1,2,1,700000
3,21,2109,2,38,2,1,2,1,3000
3,21,2109,2,38,3,1,3,2,70000
3,21,2109,2,38,4,1,2,1,2500
3,21,2109,2,38,5,1,2,1,70000
3,21,2109,2,38,6,1,2,1,70000
3,21,2109,2,38,7,1,1,1,70000
3,21,2111,2,180,1,1,1,1,200000
3,21,2111,2,180,2,1,3,1,50000
3,21,2111,2,180,3,1,3,1,20000
3,21,2111,2,180,4,1,3,1,5000
3,21,2111,2,180,5,1,3,1,5000
3,21,2111,2,180,6,1,2,1,200000
3,21,2111,2,180,7,1,1,1,200000
3,21,2115,2,926,1,1,1,2,20000
3,21,2115,2,926,2,1,3,2,4000
3,21,2115,2,926,3,1,2,2,20000
3,21,2115,2,926,4,1,3,2,4000
3,21,2115,2,926,5,1,3,2,4000
3,21,2115,2,926,6,1,1,2,20000
3,21,2115,2,926,7,1,1,2,20000
3,21,2117,2,554,1,1,3,1,100000
3,21,2117,2,554,2,1,1,1,4000
3,21,2117,2,554,3,1,3,1,100000
3,21,2117,2,554,4,1,2,1,3000
3,21,2117,2,554,5,1,2,1,3000
3,21,2117,2,554,6,1,3,1,100000
3,21,2117,2,554,7,1,1,1,100000
3,21,2119,2,2146,1,1,1,1,50000
3,21,2119,2,2146,2,1,3,1,50000
3,21,2119,2,2146,3,2,,,
3,21,2119,2,2146,4,1,3,1,5000
3,21,2119,2,2146,5,1,1,1,50000
3,21,2119,2,2146,6,1,1,1,50000
3,21,2119,2,2146,7,1,1,1,50000
3,21,2119,2,3956,1,1,3,2,20000
3,21,2119,2,3956,2,1,2,2,10000
3,21,2119,2,3956,3,1,3,2,20000
3,21,2119,2,3956,4,1,2,2,10000
3,21,2119,2,3956,5,1,2,1,10000
3,21,2119,2,3956,6,1,3,2,20000
3,21,2119,2,3956,7,1,3,2,20000
1,22,2201,2,422,1,1,2,1,600000
1,22,2201,2,422,2,1,3,1,600000
1,22,2201,2,422,3,1,3,1,600000
1,22,2201,2,422,4,1,3,1,600000
1,22,2201,2,422,5,1,3,1,600000
1,22,2201,2,422,6,1,3,2,600000
1,22,2201,2,422,7,1,2,1,600000
1,22,2203,2,266,1,1,1,2,10000
1,22,2203,2,266,2,1,2,1,10000
1,22,2203,2,266,3,2,,,
1,22,2203,2,266,4,1,2,1,10000
1,22,2203,2,266,5,2,,,
1,22,2203,2,266,6,1,2,2,10000
1,22,2203,2,266,7,1,1,1,10000
1,22,2203,2,530,1,1,1,2,
1,22,2203,2,530,2,1,1,2,
1,22,2203,2,530,3,1,3,1,
1,22,2203,2,530,4,2,,,
1,22,2203,2,530,5,2,,,
1,22,2203,2,530,6,2,,,
1,22,2203,2,530,7,2,,,
1,22,2205,2,664,1,1,2,2,80000
1,22,2205,2,664,2,1,3,1,80000
1,22,2205,2,664,3,1,3,2,80000
1,22,2205,2,664,4,1,3,2,80000
1,22,2205,2,664,5,1,3,2,80000
1,22,2205,2,664,6,1,2,2,80000
1,22,2205,2,664,7,1,2,1,80000
1,22,2205,2,2432,1,1,1,1,50000
1,22,2205,2,2432,2,1,3,1,50000
1,22,2205,2,2432,3,1,3,2,50000
1,22,2205,2,2432,4,1,3,1,50000
1,22,2205,2,2432,5,1,3,1,50000
1,22,2205,2,2432,6,1,2,2,5000
1,22,2205,2,2432,7,1,1,1,50000
1,22,2209,1,792,1,1,1,1,50000
1,22,2209,1,792,2,1,2,1,50000
1,22,2209,1,792,3,1,2,1,50000
1,22,2209,1,792,4,1,2,1,50000
1,22,2209,1,792,5,1,2,1,50000
1,22,2209,1,792,6,1,2,2,50000
1,22,2209,1,792,7,1,1,1,50000
1,22,2211,2,594,1,1,1,2,200000
1,22,2211,2,594,2,1,3,1,200000
1,22,2211,2,594,3,2,,,
1,22,2211,2,594,4,2,,,
1,22,2211,2,594,5,2,,,
1,22,2211,2,594,6,2,,,
1,22,2211,2,594,7,1,1,1,200000
1,22,2211,1,806,1,1,1,1,20000
1,22,2211,1,806,2,1,3,1,20000
1,22,2211,1,806,3,2,,,
1,22,2211,1,806,4,1,3,1,20000
1,22,2211,1,806,5,1,3,1,20000
1,22,2211,1,806,6,2,,,
1,22,2211,1,806,7,1,1,1,20000
1,22,2214,2,1354,1,1,1,2,30000
1,22,2214,2,1354,2,1,1,1,30000
1,22,2214,2,1354,3,1,1,1,30000
1,22,2214,2,1354,4,1,1,2,30000
1,22,2214,2,1354,5,1,1,1,30000
1,22,2214,2,1354,6,1,1,2,30000
1,22,2214,2,1354,7,1,1,2,30000
1,22,2216,1,428,1,1,1,2,40000
1,22,2216,1,428,2,1,2,1,40000
1,22,2216,1,428,3,1,1,2,40000
1,22,2216,1,428,4,1,3,1,40000
1,22,2216,1,428,5,1,3,2,40000
1,22,2216,1,428,6,1,3,2,40000
1,22,2216,1,428,7,1,3,2,40000
1,22,2218,2,596,1,1,1,2,30000
1,22,2218,2,596,2,1,1,2,30000
1,22,2218,2,596,3,2,,,
1,22,2218,2,596,4,2,,,
1,22,2218,2,596,5,1,3,2,30000
1,22,2218,2,596,6,2,,,
1,22,2218,2,596,7,1,1,2,30000
1,22,2220,1,1296,1,1,1,2,5000
1,22,2220,1,1296,2,1,1,2,5000
1,22,2220,1,1296,3,1,1,2,5000
1,22,2220,1,1296,4,1,1,2,5000
1,22,2220,1,1296,5,1,1,2,5000
1,22,2220,1,1296,6,1,1,2,5000
1,22,2220,1,1296,7,1,1,2,5000
1,23,2302,2,1982,1,,,,
1,23,2302,2,1982,2,1,1,2,500
1,23,2302,2,1982,3,1,4,2,500
1,23,2302,2,1982,4,1,4,2,500
1,23,2302,2,1982,5,1,1,2,500
1,23,2302,2,1982,6,1,4,2,500
1,23,2302,2,1982,7,1,4,2,500
1,23,2303,2,2348,1,1,1,1,5000
1,23,2303,2,2348,2,1,1,1,5000
1,23,2303,2,2348,3,1,1,1,5000
1,23,2303,2,2348,4,1,3,1,5000
1,23,2303,2,2348,5,1,4,2,5000
1,23,2303,2,2348,6,1,1,1,5000
1,23,2303,2,2348,7,1,1,1,5000
1,23,2304,2,322,1,1,1,1,5000
1,23,2304,2,322,2,1,1,1,5000
1,23,2304,2,322,3,1,1,1,5000
1,23,2304,2,322,4,2,,,
1,23,2304,2,322,5,2,,,
1,23,2304,2,322,6,1,1,1,5000
1,23,2304,2,322,7,1,1,1,5000
1,23,2306,1,970,1,1,1,1,200000
1,23,2306,1,970,2,1,2,1,200000
1,23,2306,1,970,3,1,2,1,200000
1,23,2306,1,970,4,1,4,2,200000
1,23,2306,1,970,5,1,4,2,200000
1,23,2306,1,970,6,1,1,1,200000
1,23,2306,1,970,7,1,1,1,200000
1,23,2307,1,78,1,1,1,1,500000
1,23,2307,1,78,2,1,3,1,500000
1,23,2307,1,78,3,1,3,,
1,23,2307,1,78,4,2,4,,
1,23,2307,1,78,5,2,4,,
1,23,2307,1,78,6,1,2,1,500000
1,23,2307,1,78,7,1,2,1,500000
1,23,2307,1,2316,1,1,1,1,700000
1,23,2307,1,2316,2,1,3,1,700000
1,23,2307,1,2316,3,2,,,
1,23,2307,1,2316,4,2,,,
1,23,2307,1,2316,5,2,,,
1,23,2307,1,2316,6,1,2,1,700000
1,23,2307,1,2316,7,1,2,1,700000
1,23,2308,1,556,1,1,1,1,600000
1,23,2308,1,556,2,1,3,1,600000
1,23,2308,1,556,3,1,2,1,600000
1,23,2308,1,556,4,2,4,,
1,23,2308,1,556,5,2,4,,
1,23,2308,1,556,6,1,2,1,600000
1,23,2308,1,556,7,1,2,1,600000
1,23,2308,1,5180,1,1,1,1,30000
1,23,2308,1,5180,2,1,3,1,30000
1,23,2308,1,5180,3,1,2,1,30000
1,23,2308,1,5180,4,1,4,2,30000
1,23,2308,1,5180,5,1,4,2,30000
1,23,2308,1,5180,6,1,1,1,30000
1,23,2308,1,5180,7,1,1,1,30000
1,23,2309,2,998,1,2,,,
1,23,2309,2,998,2,2,,,
1,23,2309,2,998,3,2,,,
1,23,2309,2,998,4,2,,,
1,23,2309,2,998,5,1,1,1,1000
1,23,2309,2,998,6,2,,,
1,23,2309,2,998,7,2,,,
1,23,2311,2,516,1,1,1,1,500
1,23,2311,2,516,2,1,1,1,500
1,23,2311,2,516,3,1,1,1,500
1,23,2311,2,516,4,1,3,2,500
1,23,2311,2,516,5,2,,,
1,23,2311,2,516,6,1,1,1,500
1,23,2311,2,516,7,1,1,1,500
1,23,2315,2,924,1,1,1,1,500
1,23,2315,2,924,2,1,3,2,500
1,23,2315,2,924,3,1,2,1,500
1,23,2315,2,924,4,2,,,
1,23,2315,2,924,5,2,,,
1,23,2315,2,924,6,1,1,1,500000
1,23,2315,2,924,7,1,1,1,500000
1,23,2316,1,140,1,1,1,1,5000
1,23,2316,1,140,2,1,1,1,5000
1,23,2316,1,140,3,1,1,1,5000
1,23,2316,1,140,4,1,1,1,5000
1,23,2316,1,140,5,1,4,2,5000
1,23,2316,1,140,6,1,1,1,5000
1,23,2316,1,140,7,1,1,1,5000
6,24,2401,1,766,1,2,,,
6,24,2401,1,766,2,2,,,
6,24,2401,1,766,3,2,,,
6,24,2401,1,766,4,2,,,
6,24,2401,1,766,5,2,,,
6,24,2401,1,766,6,2,,,
6,24,2401,1,766,7,2,,,
6,24,2403,1,674,1,1,1,1,3000000
6,24,2403,1,674,2,2,,,
6,24,2403,1,674,3,2,,,
6,24,2403,1,674,4,2,,,
6,24,2403,1,674,5,2,,,
6,24,2403,1,674,6,2,,,
6,24,2403,1,674,7,2,,,
6,24,2403,1,1588,1,2,,,
6,24,2403,1,1588,2,2,,,
6,24,2403,1,1588,3,2,,,
6,24,2403,1,1588,4,2,,,
6,24,2403,1,1588,5,2,,,
6,24,2403,1,1588,6,2,,,
6,24,2403,1,1588,7,2,,,
6,24,2403,1,3592,1,2,,,
6,24,2403,1,3592,2,2,,,
6,24,2403,1,3592,3,2,,,
6,24,2403,1,3592,4,2,,,
6,24,2403,1,3592,5,2,,,
6,24,2403,1,3592,6,2,,,
6,24,2403,1,3592,7,2,,,
6,24,2403,1,7586,1,2,,,
6,24,2403,1,7586,2,2,,,
6,24,2403,1,7586,3,2,,,
6,24,2403,1,7586,4,2,,,
6,24,2403,1,7586,5,2,,,
6,24,2403,1,7586,6,2,,,
6,24,2403,1,7586,7,2,,,
6,24,2405,1,134,1,2,,,
6,24,2405,1,134,2,2,,,
6,24,2405,1,134,3,2,,,
6,24,2405,1,134,4,2,,,
6,24,2405,1,134,5,2,,,
6,24,2405,1,134,6,2,,,
6,24,2405,1,134,7,2,,,
6,24,2407,2,396,1,1,1,1,900000
6,24,2407,2,396,2,1,1,1,
6,24,2407,2,396,3,2,,,
6,24,2407,2,396,4,1,1,1,20000
6,24,2407,2,396,5,1,1,1,
6,24,2407,2,396,6,2,,,
6,24,2407,2,396,7,2,,,
6,24,2408,1,2074,1,1,1,1,3000000
6,24,2408,1,2074,2,2,,,
6,24,2408,1,2074,3,2,,,
6,24,2408,1,2074,4,2,,,
6,24,2408,1,2074,5,2,,,
6,24,2408,1,2074,6,2,,,
6,24,2408,1,2074,7,2,,,
6,24,2411,1,788,1,2,,,
6,24,2411,1,788,2,2,,,
6,24,2411,1,788,3,2,,,
6,24,2411,1,788,4,2,,,
6,24,2411,1,788,5,2,,,
6,24,2411,1,788,6,2,,,
6,24,2411,1,788,7,2,,,
6,24,2412,1,2798,1,2,,,
6,24,2412,1,2798,2,2,,,
6,24,2412,1,2798,3,2,,,
6,24,2412,1,2798,4,2,,,
6,24,2412,1,2798,5,2,,,
6,24,2412,1,2798,6,2,,,
6,24,2412,1,2798,7,2,,,
6,24,2413,1,306,1,1,1,1,
6,24,2413,1,306,2,2,,,
6,24,2413,1,306,3,2,,,
6,24,2413,1,306,4,2,,,
6,24,2413,1,306,5,2,,,
6,24,2413,1,306,6,2,,,
6,24,2413,1,306,7,2,,,
6,24,2415,1,696,2,2,,,
6,24,2415,1,696,3,2,,,
6,24,2415,1,696,4,2,,,
6,24,2415,1,696,5,2,,,
6,24,2415,1,696,6,2,,,
6,24,2415,1,696,7,2,,,
6,24,2417,1,112,1,2,,,
6,24,2417,1,112,2,2,,,
6,24,2417,1,112,3,2,,,
6,24,2417,1,112,4,2,,,
6,24,2417,1,112,5,2,,,
6,24,2417,1,112,6,2,,,
6,24,2417,1,112,7,2,,,
6,24,2417,1,924,1,2,,,
6,24,2417,1,924,2,2,,,
6,24,2417,1,924,3,2,,,
6,24,2417,1,924,4,2,,,
6,24,2417,1,924,5,2,,,
6,24,2417,1,924,6,2,,,
6,24,2417,1,924,7,2,,,
6,24,2418,1,1770,1,2,,,
6,24,2418,1,1770,2,2,,,
6,24,2418,1,1770,3,2,,,
6,24,2418,1,1770,4,2,,,
6,24,2418,1,1770,5,2,,,
6,24,2418,1,1770,6,2,,,
6,24,2418,1,1770,7,2,,,
6,24,2419,1,330,1,2,,,
6,24,2419,1,330,2,2,,,
6,24,2419,1,330,3,2,,,
6,24,2419,1,330,4,2,,,
6,24,2419,1,330,5,2,,,
6,24,2419,1,330,6,2,,,
6,24,2419,1,330,7,2,,,
6,24,2420,1,402,1,2,,,
6,24,2420,1,402,2,2,,,
6,24,2420,1,402,3,2,,,
6,24,2420,1,402,4,2,,,
6,24,2420,1,402,5,2,,,
6,24,2420,1,402,6,2,,,
6,24,2420,1,402,7,2,,,
1,25,2502,2,728,1,1,3,1,150000
1,25,2502,2,728,2,1,3,1,150000
1,25,2502,2,728,3,2,,,
1,25,2502,2,728,4,1,3,1,160000
1,25,2502,2,728,5,1,3,2,160000
1,25,2502,2,728,6,2,,,
1,25,2502,2,728,7,1,1,2,160000
1,25,2504,2,222,1,1,1,1,300000
1,25,2504,2,222,2,1,2,1,250000
1,25,2504,2,222,3,1,2,1,250000
1,25,2504,2,222,4,1,2,1,300000
1,25,2504,2,222,5,1,2,1,250000
1,25,2504,2,222,6,2,,,
1,25,2504,2,222,7,2,,,
1,25,2507,2,814,1,1,1,1,45000
1,25,2507,2,814,2,1,2,1,45000
1,25,2507,2,814,3,1,3,1,45000
1,25,2507,2,814,4,1,3,1,45000
1,25,2507,2,814,5,1,3,1,45000
1,25,2507,2,814,6,2,,,
1,25,2507,2,814,7,2,,,
1,25,2508,1,2788,1,1,3,1,300000
1,25,2508,1,2788,2,1,3,2,200000
1,25,2508,1,2788,3,1,3,2,300000
1,25,2508,1,2788,4,1,3,2,300000
1,25,2508,1,2788,5,1,3,2,300000
1,25,2508,1,2788,6,2,,,
1,25,2508,1,2788,7,2,,,
1,25,2509,2,248,1,1,1,1,50000
1,25,2509,2,248,2,1,1,1,50000
1,25,2509,2,248,3,1,2,1,40000
1,25,2509,2,248,4,2,,,
1,25,2509,2,248,5,2,,,
1,25,2509,2,248,6,1,3,1,40000
1,25,2509,2,248,7,1,1,2,40000
1,25,2511,2,1424,1,1,2,1,200000
1,25,2511,2,1424,2,1,3,1,200000
1,25,2511,2,1424,3,1,3,1,200000
1,25,2511,2,1424,4,1,3,1,200000
1,25,2511,2,1424,5,1,2,1,200000
1,25,2511,2,1424,6,2,,,
1,25,2511,2,1424,7,2,,,
1,25,2513,2,128,1,1,1,1,100000
1,25,2513,2,128,2,1,1,1,100000
1,25,2513,2,128,3,1,1,1,100000
1,25,2513,2,128,4,1,1,1,100000
1,25,2513,2,128,5,2,,,
1,25,2513,2,128,6,1,1,1,100000
1,25,2513,2,128,7,2,,,
1,26,2601,2,822,1,1,1,1,
1,26,2601,2,822,2,1,1,1,
1,26,2601,2,822,3,1,1,1,
1,26,2601,2,822,4,1,1,1,
1,26,2601,2,822,5,,,,
1,26,2601,2,822,6,,,,
1,26,2601,2,822,7,1,1,1,50000
1,26,2603,1,658,1,,,,
1,26,2603,1,658,2,,,,
1,26,2603,1,658,3,,,,
1,26,2603,1,658,4,,,,
1,26,2603,1,658,5,,,,
1,26,2603,1,658,6,,,,
1,26,2603,1,658,7,,,,
1,26,2603,1,1786,1,1,4,2,0
1,26,2603,1,1786,2,,,,
1,26,2603,1,1786,3,,,,
1,26,2603,1,1786,4,,,,
1,26,2603,1,1786,5,,,,
1,26,2603,1,1786,6,,,,
1,26,2603,1,1786,7,,,,
1,26,2605,2,594,1,1,1,2,
1,26,2605,2,594,2,2,,,
1,26,2605,2,594,3,1,1,,
1,26,2605,2,594,4,1,1,2,
1,26,2605,2,594,5,,,,
1,26,2605,2,594,6,,,,
1,26,2605,2,594,7,1,1,2,
1,26,2606,1,516,1,1,1,1,500000
1,26,2606,1,516,2,1,1,1,500000
1,26,2606,1,516,3,1,1,1,500000
1,26,2606,1,516,4,1,1,1,500000
1,26,2606,1,516,5,1,1,1,50000
1,26,2606,1,516,6,,,,
1,26,2606,1,516,7,,,,
1,26,2608,2,820,1,2,,,
1,26,2608,2,820,2,1,2,1,30000
1,26,2608,2,820,3,1,2,1,30000
1,26,2608,2,820,4,1,2,1,30000
1,26,2608,2,820,5,1,2,1,30000
1,26,2608,2,820,6,2,,,
1,26,2608,2,820,7,1,2,1,30000
1,26,2611,2,424,1,2,,2,
1,26,2611,2,424,2,2,,,
1,26,2611,2,424,3,2,,,
1,26,2611,2,424,4,2,,,
1,26,2611,2,424,5,2,,,
1,26,2611,2,424,6,2,,,
1,26,2611,2,424,7,2,,,
1,26,2613,2,1462,1,1,2,2,
1,26,2613,2,1462,2,1,2,2,
1,26,2613,2,1462,3,,,,
1,26,2613,2,1462,4,1,2,2,
1,26,2613,2,1462,5,1,2,2,
1,26,2613,2,1462,6,,,,
1,26,2613,2,1462,7,1,2,2,
1,26,2613,2,2248,1,2,,,
1,26,2613,2,2248,2,1,1,1,2000
1,26,2613,2,2248,3,2,,,
1,26,2613,2,2248,4,1,1,1,2000
1,26,2613,2,2248,5,2,,,
1,26,2613,2,2248,6,2,,,
1,26,2613,2,2248,7,1,1,1,20000
1,26,2615,2,2178,1,2,,,0
1,26,2615,2,2178,2,1,1,1,200000
1,26,2615,2,2178,3,1,1,1,200000
1,26,2615,2,2178,4,1,1,1,150000
1,26,2615,2,2178,5,1,1,1,180000
1,26,2615,2,2178,6,1,1,1,200000
1,26,2615,2,2178,7,1,,1,210000
1,26,2615,2,2196,1,1,1,1,250000
1,26,2615,2,2196,2,1,1,1,300000
1,26,2615,2,2196,3,1,1,1,300000
1,26,2615,2,2196,4,,,,
1,26,2615,2,2196,5,,,,
1,26,2615,2,2196,6,1,1,1,300000
1,26,2615,2,2196,7,1,1,1,300000
1,26,2616,2,254,1,2,,,
1,26,2616,2,254,2,1,2,1,3000
1,26,2616,2,254,3,1,2,1,
1,26,2616,2,254,4,1,2,1,3000
1,26,2616,2,254,5,2,,,
1,26,2616,2,254,6,2,,,
1,26,2616,2,254,7,1,2,1,30000
1,26,2618,2,494,1,1,1,1,250000
1,26,2618,2,494,2,1,1,1,200000
1,26,2618,2,494,3,1,1,1,210000
1,26,2618,2,494,4,1,1,1,190000
1,26,2618,2,494,5,1,1,1,192000
1,26,2618,2,494,6,1,1,1,215000
1,26,2618,2,494,7,1,1,1,230000
1,26,2618,2,1276,1,1,1,1,20000
1,26,2618,2,1276,2,1,1,1,80000
1,26,2618,2,1276,3,1,1,1,55000
1,26,2618,2,1276,4,1,1,1,60000
1,26,2618,2,1276,5,1,1,1,65000
1,26,2618,2,1276,6,1,1,1,28000
1,26,2618,2,1276,7,1,1,1,82000
1,26,2621,2,100,1,1,1,1,50000
1,26,2621,2,100,2,1,1,1,50000
1,26,2621,2,100,3,2,,,
1,26,2621,2,100,4,2,,,
1,26,2621,2,100,5,,,,
1,26,2621,2,100,6,1,1,1,70000
1,26,2621,2,100,7,1,1,1,75000
1,26,2621,1,940,1,1,1,1,250000
1,26,2621,1,940,2,1,1,1,50000
1,26,2621,1,940,3,1,1,1,50000
1,26,2621,1,940,4,1,1,1,25000
1,26,2621,1,940,5,1,1,1,10000
1,26,2621,1,940,6,1,1,1,25000
1,26,2621,1,940,7,1,1,1,100000
1,26,2623,2,1688,1,1,,1,1000000
1,26,2623,2,1688,2,1,,1,400000
1,26,2623,2,1688,3,2,,2,0
1,26,2623,2,1688,4,2,,2,0
1,26,2623,2,1688,5,2,,2,0
1,26,2623,2,1688,6,1,1,1,300000
1,26,2623,2,1688,7,1,1,1,300000
1,26,2625,2,926,1,2,,,
1,26,2625,2,926,2,1,2,1,300
1,26,2625,2,926,3,2,,,
1,26,2625,2,926,4,1,2,1,300
1,26,2625,2,926,5,2,,,
1,26,2625,2,926,6,2,,,
1,26,2625,2,926,7,2,,,
6,27,2701,1,506,1,1,1,1,400000
6,27,2701,1,506,2,2,,,
6,27,2701,1,506,3,2,,,
6,27,2701,1,506,4,2,,,
6,27,2701,1,506,5,2,,,
6,27,2701,1,506,6,1,1,1,150000
6,27,2701,1,506,7,1,4,1,50000
6,27,2703,1,1076,1,1,2,1,
6,27,2703,1,1076,2,2,,,
6,27,2703,1,1076,3,2,,,
6,27,2703,1,1076,4,2,,,
6,27,2703,1,1076,5,2,,,
6,27,2703,1,1076,6,1,3,1,
6,27,2703,1,1076,7,2,,,
6,27,2703,1,1612,1,2,,,
6,27,2703,1,1612,2,2,,,
6,27,2703,1,1612,3,2,,,
6,27,2703,1,1612,4,2,,,
6,27,2703,1,1612,5,2,,,
6,27,2703,1,1612,6,1,3,1,2000000
6,27,2703,1,1612,7,1,3,1,100000
6,27,2704,2,204,1,1,1,1,900000
6,27,2704,2,204,2,1,2,1,600000
6,27,2704,2,204,3,1,1,1,600000
6,27,2704,2,204,4,1,2,1,0
6,27,2704,2,204,5,2,,,
6,27,2704,2,204,6,1,1,1,450000
6,27,2704,2,204,7,1,1,1,20000
6,27,2707,1,1410,1,2,,,
6,27,2707,1,1410,2,2,,,
6,27,2707,1,1410,3,2,,,
6,27,2707,1,1410,4,2,,,
6,27,2707,1,1410,5,2,,,
6,27,2707,1,1410,6,2,,,
6,27,2707,1,1410,7,2,,,
6,27,2707,1,2136,1,2,,,
6,27,2707,1,2136,2,2,,,
6,27,2707,1,2136,3,2,,,
6,27,2707,1,2136,4,2,,,
6,27,2707,1,2136,5,2,,,
6,27,2707,1,2136,6,1,2,2,120000
6,27,2707,1,2136,7,1,2,2,50000
6,27,2709,1,1646,1,2,,,
6,27,2709,1,1646,2,2,,,
6,27,2709,1,1646,3,2,,,
6,27,2709,1,1646,4,2,,,
6,27,2709,1,1646,5,2,,,
6,27,2709,1,1646,6,2,,,
6,27,2709,1,1646,7,2,,,
6,27,2711,1,710,1,2,,,
6,27,2711,1,710,2,2,,,
6,27,2711,1,710,3,2,,,
6,27,2711,1,710,4,2,,,
6,27,2711,1,710,5,2,,,
6,27,2711,1,710,6,2,,,
6,27,2711,1,710,7,2,,,
6,27,2712,2,110,1,1,1,1,450000
6,27,2712,2,110,2,1,3,1,0
6,27,2712,2,110,3,2,,,
6,27,2712,2,110,4,1,3,1,50000
6,27,2712,2,110,5,1,2,1,50000
6,27,2712,2,110,6,1,3,1,150000
6,27,2712,2,110,7,2,,,
6,27,2715,2,752,1,1,3,1,150000
6,27,2715,2,752,2,1,2,1,100000
6,27,2715,2,752,3,2,,,
6,27,2715,2,752,4,2,,,
6,27,2715,2,752,5,1,2,1,40000
6,27,2715,2,752,6,1,3,1,100000
6,27,2715,2,752,7,1,2,1,50000
6,27,2719,2,100,1,1,1,1,140000
6,27,2719,2,100,2,1,1,1,140000
6,27,2719,2,100,3,2,,,
6,27,2719,2,100,4,2,,,
6,27,2719,2,100,5,1,2,1,50000
6,27,2719,2,100,6,1,2,1,100000
6,27,2719,2,100,7,1,1,1,140000
6,28,2802,2,566,1,1,1,1,0
6,28,2802,2,566,2,1,1,1,0
6,28,2802,2,566,3,2,,,
6,28,2802,2,566,4,2,,,
6,28,2802,2,566,5,2,,,
6,28,2802,2,566,6,1,1,1,0
6,28,2802,2,566,7,1,1,1,0
6,28,2804,1,340,1,2,,,
6,28,2804,1,340,2,1,1,1,50000
6,28,2804,1,340,3,1,1,1,50000
6,28,2804,1,340,4,1,1,1,50000
6,28,2804,1,340,5,1,1,1,50000
6,28,2804,1,340,6,1,1,1,50000
6,28,2804,1,340,7,1,1,1,50000
6,28,2806,1,164,1,2,,,
6,28,2806,1,164,2,1,1,1,8000000
6,28,2806,1,164,3,2,,,
6,28,2806,1,164,4,2,,,
6,28,2806,1,164,5,2,,,
6,28,2806,1,164,6,1,1,1,8000000
6,28,2806,1,164,7,1,1,1,8000000
6,28,2806,1,802,1,1,1,1,3600000
6,28,2806,1,802,2,2,,,
6,28,2806,1,802,3,2,,,
6,28,2806,1,802,4,2,,,
6,28,2806,1,802,5,2,,,
6,28,2806,1,802,6,1,1,1,3600000
6,28,2806,1,802,7,1,1,1,3600000
6,28,2807,2,1266,1,2,,,
6,28,2807,2,1266,2,2,,,
6,28,2807,2,1266,3,2,,,
6,28,2807,2,1266,4,2,,,
6,28,2807,2,1266,5,2,,,
6,28,2807,2,1266,6,2,,,
6,28,2807,2,1266,7,2,,,
6,28,2810,2,2394,1,2,,,
6,28,2810,2,2394,2,2,,,
6,28,2810,2,2394,3,2,,,
6,28,2810,2,2394,4,2,,,
6,28,2810,2,2394,5,2,,,
6,28,2810,2,2394,6,2,,,
6,28,2810,2,2394,7,2,,,
6,28,2810,1,3722,1,2,,,
6,28,2810,1,3722,2,2,,,
6,28,2810,1,3722,3,2,,,
6,28,2810,1,3722,4,2,,,
6,28,2810,1,3722,5,2,,,
6,28,2810,1,3722,6,2,,,
6,28,2810,1,3722,7,2,,,
6,28,2811,2,588,1,1,1,1,300000
6,28,2811,2,588,2,1,1,1,300000
6,28,2811,2,588,3,2,,,
6,28,2811,2,588,4,1,3,2,20000
6,28,2811,2,588,5,2,,,
6,28,2811,2,588,6,1,1,1,300000
6,28,2811,2,588,7,1,1,1,300000
6,28,2813,2,612,1,1,1,1,500000
6,28,2813,2,612,2,2,,,
6,28,2813,2,612,3,2,,,
6,28,2813,2,612,4,1,3,1,500000
6,28,2813,2,612,5,1,3,1,500000
6,28,2813,2,612,6,1,1,1,500000
6,28,2813,2,612,7,1,1,1,500000
6,28,2814,1,1876,1,1,1,1,
6,28,2814,1,1876,2,1,1,1,150000
6,28,2814,1,1876,3,1,1,1,180000
6,28,2814,1,1876,4,1,1,1,1800000
6,28,2814,1,1876,5,2,,,
6,28,2814,1,1876,6,1,1,1,1800000
6,28,2814,1,1876,7,1,1,1,1800000
6,28,2815,2,1164,1,1,1,1,420000
6,28,2815,2,1164,2,1,1,1,420000
6,28,2815,2,1164,3,1,4,1,0
6,28,2815,2,1164,4,1,4,1,0
6,28,2815,2,1164,5,1,1,1,420000
6,28,2815,2,1164,6,1,1,1,420000
6,28,2815,2,1164,7,1,1,1,420000
6,28,2816,1,2302,1,1,2,1,20000
6,28,2816,1,2302,2,1,3,1,1500000
6,28,2816,1,2302,3,2,,,
6,28,2816,1,2302,4,1,3,1,1500000
6,28,2816,1,2302,5,1,3,1,140000
