"zone","state","sector","lga","ea","item_cd","c2q1","c2q2","c2q3"
4,11,1,1104,2028,106,1,1,200
4,11,1,1104,2028,107,1,1,150
4,11,1,1104,2028,111,1,1,1500
4,11,1,1104,2028,112,1,1,1450
4,11,1,1104,2028,113,1,1,100
4,11,1,1104,2028,120,1,1,300
4,11,1,1104,2028,121,1,1,650
4,11,1,1104,2028,122,1,1,130
4,11,1,1104,2028,130,1,1,130
4,11,1,1104,2028,131,1,1,140
4,11,1,1104,2028,132,1,3,800
4,11,1,1104,2028,133,1,1,10
4,11,1,1104,2028,140,1,1,50
4,11,1,1104,2028,150,1,3,150
4,11,1,1104,2028,151,1,3,5
4,11,1,1104,2028,152,1,3,120
4,11,1,1104,2028,153,1,3,80
4,11,1,1104,2028,154,1,1,180
4,11,1,1104,2028,155,1,1,120
4,11,1,1104,2028,160,1,1,900
4,11,1,1104,2028,161,1,3,150
4,11,1,1104,2028,163,1,3,700
4,11,1,1104,2028,164,1,3,500
4,11,2,1105,100,13,1,13,30
4,11,2,1105,100,14,1,13,60
4,11,2,1105,100,20,1,1,100
4,11,2,1105,100,21,1,1,50
4,11,2,1105,100,25,1,1,100
4,11,2,1105,100,26,1,1,50
4,11,2,1105,100,27,1,1,50
4,11,2,1105,100,28,1,1,10
4,11,2,1105,100,29,1,1,50
4,11,2,1105,100,30,1,1,600
4,11,2,1105,100,31,1,1,200
4,11,2,1105,100,32,1,13,15
4,11,2,1105,100,33,1,13,15
4,11,2,1105,100,34,1,1,100
4,11,2,1105,100,35,1,1,400
4,11,2,1105,100,36,1,1,100
4,11,2,1105,100,40,1,13,40
4,11,2,1105,100,42,1,13,100
4,11,2,1105,100,43,1,13,20
4,11,2,1105,100,50,1,3,200
4,11,2,1105,100,51,1,1,300
4,11,2,1105,100,52,1,3,230
4,11,2,1105,100,60,1,1,100
4,11,2,1105,100,61,1,1,50
4,11,2,1105,100,70,1,1,100
4,11,2,1105,100,71,1,1,30
4,11,2,1105,100,72,1,1,100
4,11,2,1105,100,73,1,16,6
4,11,2,1105,100,75,1,1,30
4,11,2,1105,100,76,1,1,20
4,11,2,1105,100,80,1,1,900
4,11,2,1105,100,83,1,1,30
4,11,2,1105,100,84,1,1,30
4,11,2,1105,100,90,1,1,900
4,11,2,1105,100,93,1,1,7000
4,11,2,1105,100,101,1,1,300
4,11,2,1105,100,102,1,1,350
4,11,2,1105,100,103,1,1,500
4,11,2,1105,100,111,1,1,700
4,11,2,1105,100,112,1,1,800
4,11,2,1105,100,113,1,1,120
4,11,2,1105,100,121,1,1,750
4,11,2,1105,100,122,1,1,140
4,11,2,1105,100,130,1,1,250
4,11,2,1105,100,140,1,1,50
4,11,2,1105,100,151,1,3,10
4,11,2,1105,100,152,1,3,120
4,11,2,1105,100,153,1,3,70
4,11,2,1105,100,161,1,1,100
4,11,2,1105,100,163,1,3,600
4,11,2,1106,446,10,1,13,30
4,11,2,1106,446,11,1,13,25
4,11,2,1106,446,13,1,13,30
4,11,2,1106,446,14,1,13,60
4,11,2,1106,446,16,1,1,1800
4,11,2,1106,446,17,1,13,30
4,11,2,1106,446,18,1,13,20
4,11,2,1106,446,20,1,1,100
4,11,2,1106,446,21,1,1,100
4,11,2,1106,446,25,1,1,100
4,11,2,1106,446,26,1,1,50
4,11,2,1106,446,27,1,1,50
4,11,2,1106,446,28,1,1,10
4,11,2,1106,446,29,1,1,50
4,11,2,1106,446,30,1,1,600
4,11,2,1106,446,31,1,1,200
4,11,2,1106,446,32,1,13,20
4,11,2,1106,446,33,1,13,20
4,11,2,1106,446,34,1,16,13
4,11,2,1106,446,35,1,1,400
4,11,2,1106,446,36,1,1,100
4,11,2,1106,446,40,1,13,50
4,11,2,1106,446,41,1,13,100
4,11,2,1106,446,42,1,13,30
4,11,2,1106,446,50,1,3,230
4,11,2,1106,446,51,1,3,280
4,11,2,1106,446,52,1,3,220
4,11,2,1106,446,60,1,1,100
4,11,2,1106,446,61,1,1,50
4,11,2,1106,446,70,1,1,50
4,11,2,1106,446,71,1,1,30
4,11,2,1106,446,72,1,1,100
4,11,2,1106,446,73,1,16,6
4,11,2,1106,446,74,1,1,50
4,11,2,1106,446,75,1,1,50
4,11,2,1106,446,80,1,1,1000
4,11,2,1106,446,84,1,1,30
4,11,2,1106,446,90,1,1,1000
4,11,2,1106,446,93,1,1,5000
4,11,2,1106,446,100,1,1,1500
4,11,2,1106,446,101,1,1,350
4,11,2,1106,446,102,1,1,300
4,11,2,1106,446,103,1,1,400
4,11,2,1106,446,111,1,1,750
4,11,2,1106,446,112,1,1,900
4,11,2,1106,446,121,1,1,700
4,11,2,1106,446,130,1,1,230
4,11,2,1106,446,132,1,3,800
4,11,2,1106,446,140,1,1,50
4,11,2,1106,446,150,1,3,70
4,11,2,1106,446,152,1,3,120
4,11,2,1106,446,153,1,3,70
4,11,2,1106,446,160,1,3,220
4,11,2,1106,446,161,1,3,120
4,11,2,1106,446,163,1,3,650
4,11,2,1107,1034,13,1,13,30
4,11,2,1107,1034,14,1,13,60
4,11,2,1107,1034,15,1,1,600
4,11,2,1107,1034,18,1,1,20
4,11,2,1107,1034,20,1,1,100
4,11,2,1107,1034,21,1,1,50
4,11,2,1107,1034,25,1,1,100
4,11,2,1107,1034,26,1,1,50
4,11,2,1107,1034,27,1,1,20
4,11,2,1107,1034,28,1,1,10
4,11,2,1107,1034,29,1,1,50
4,11,2,1107,1034,30,1,1,600
4,11,2,1107,1034,31,1,1,200
4,11,2,1107,1034,32,1,13,10
4,11,2,1107,1034,33,1,13,10
4,11,2,1107,1034,34,1,1,100
4,11,2,1107,1034,35,1,1,400
4,11,2,1107,1034,36,1,1,100
4,11,2,1107,1034,42,1,13,100
4,11,2,1107,1034,43,1,13,20
4,11,2,1107,1034,50,1,3,200
4,11,2,1107,1034,51,1,1,320
4,11,2,1107,1034,52,1,3,250
4,11,2,1107,1034,60,1,1,100
4,11,2,1107,1034,61,1,1,50
4,11,2,1107,1034,70,1,1,100
4,11,2,1107,1034,71,1,1,30
4,11,2,1107,1034,72,1,1,100
4,11,2,1107,1034,73,1,2,7
4,11,2,1107,1034,74,1,1,30
4,11,2,1107,1034,76,1,1,20
4,11,2,1107,1034,77,1,1,20
4,11,2,1107,1034,80,1,1,900
4,11,2,1107,1034,83,1,1,30
4,11,2,1107,1034,84,1,1,30
4,11,2,1107,1034,90,1,1,900
4,11,2,1107,1034,93,1,1,7000
4,11,2,1107,1034,100,1,1,500
4,11,2,1107,1034,101,1,1,300
4,11,2,1107,1034,102,1,1,300
4,11,2,1107,1034,103,1,1,500
4,11,2,1107,1034,111,1,1,150
4,11,2,1107,1034,113,1,1,120
4,11,2,1107,1034,121,1,1,750
4,11,2,1107,1034,122,1,1,140
4,11,2,1107,1034,130,1,1,250
4,11,2,1107,1034,140,1,1,50
4,11,2,1107,1034,151,1,1,10
4,11,2,1107,1034,152,1,3,120
4,11,2,1107,1034,153,1,3,70
4,11,2,1107,1034,160,1,3,220
4,11,2,1107,1034,162,1,3,100
4,11,2,1107,1034,163,1,3,600
4,11,2,1108,492,10,1,13,40
4,11,2,1108,492,11,1,13,40
4,11,2,1108,492,13,1,13,40
4,11,2,1108,492,14,1,13,60
4,11,2,1108,492,16,1,1,600
4,11,2,1108,492,20,1,1,100
4,11,2,1108,492,21,1,1,50
4,11,2,1108,492,25,1,1,100
4,11,2,1108,492,26,1,1,50
4,11,2,1108,492,27,1,1,20
4,11,2,1108,492,28,1,1,10
4,11,2,1108,492,29,1,1,50
4,11,2,1108,492,30,1,1,700
4,11,2,1108,492,31,1,1,200
4,11,2,1108,492,32,1,1,15
4,11,2,1108,492,33,1,1,15
4,11,2,1108,492,34,1,1,100
4,11,2,1108,492,35,1,1,500
4,11,2,1108,492,36,1,1,100
4,11,2,1108,492,40,1,1,40
4,11,2,1108,492,42,1,1,100
4,11,2,1108,492,43,1,13,20
4,11,2,1108,492,50,1,3,200
4,11,2,1108,492,51,1,1,300
4,11,2,1108,492,52,1,3,230
4,11,2,1108,492,60,1,1,100
4,11,2,1108,492,61,1,1,50
4,11,2,1108,492,70,1,1,100
4,11,2,1108,492,71,1,1,30
4,11,2,1108,492,72,1,1,100
4,11,2,1108,492,73,1,16,6
4,11,2,1108,492,75,1,1,50
4,11,2,1108,492,76,1,1,50
4,11,2,1108,492,80,1,1,1000
4,11,2,1108,492,83,1,1,30
4,11,2,1108,492,84,1,1,30
4,11,2,1108,492,90,1,1,900
4,11,2,1108,492,93,1,1,7000
4,11,2,1108,492,101,1,1,300
4,11,2,1108,492,102,1,1,250
4,11,2,1108,492,103,1,1,500
4,11,2,1108,492,112,1,1,800
4,11,2,1108,492,113,1,1,120
4,11,2,1108,492,121,1,1,700
4,11,2,1108,492,122,1,1,140
4,11,2,1108,492,130,1,1,270
4,11,2,1108,492,140,1,1,50
4,11,2,1108,492,151,1,3,10
4,11,2,1108,492,152,1,3,212
4,11,2,1108,492,160,1,3,220
4,11,2,1108,492,161,1,3,100
4,11,2,1108,492,163,1,3,600
4,11,2,1109,672,10,1,13,30
4,11,2,1109,672,11,1,13,30
4,11,2,1109,672,13,1,13,30
4,11,2,1109,672,14,1,13,60
4,11,2,1109,672,16,1,1,600
4,11,2,1109,672,20,1,1,100
4,11,2,1109,672,21,1,1,50
4,11,2,1109,672,25,1,1,100
4,11,2,1109,672,26,1,1,50
4,11,2,1109,672,27,1,1,20
4,11,2,1109,672,28,1,1,10
4,11,2,1109,672,29,1,1,50
4,11,2,1109,672,30,1,1,600
4,11,2,1109,672,31,1,1,200
4,11,2,1109,672,32,1,1,10
4,11,2,1109,672,33,1,1,10
4,11,2,1109,672,34,1,1,100
4,11,2,1109,672,35,1,1,400
4,11,2,1109,672,36,1,1,100
4,11,2,1109,672,40,1,1,100
4,11,2,1109,672,43,1,12,30
4,11,2,1109,672,50,1,3,200
4,11,2,1109,672,51,1,1,300
4,11,2,1109,672,52,1,3,250
4,11,2,1109,672,60,1,1,100
4,11,2,1109,672,61,1,1,50
4,11,2,1109,672,63,1,1,50
4,11,2,1109,672,70,1,1,100
4,11,2,1109,672,71,1,1,30
4,11,2,1109,672,72,1,1,100
4,11,2,1109,672,73,1,16,6
4,11,2,1109,672,74,1,1,20
4,11,2,1109,672,75,1,1,30
4,11,2,1109,672,76,1,1,20
4,11,2,1109,672,77,1,1,50
4,11,2,1109,672,80,1,1,900
4,11,2,1109,672,83,1,1,30
4,11,2,1109,672,84,1,1,30
4,11,2,1109,672,90,1,1,900
4,11,2,1109,672,93,1,1,6000
4,11,2,1109,672,101,1,1,300
4,11,2,1109,672,102,1,1,300
4,11,2,1109,672,103,1,1,500
4,11,2,1109,672,111,1,1,750
4,11,2,1109,672,112,1,1,900
4,11,2,1109,672,113,1,1,120
4,11,2,1109,672,122,1,1,140
4,11,2,1109,672,130,1,1,250
4,11,2,1109,672,140,1,1,50
4,11,2,1109,672,151,1,1,5
4,11,2,1109,672,152,1,3,120
4,11,2,1109,672,153,1,3,70
4,11,2,1109,672,160,1,3,200
4,11,2,1109,672,161,1,1,100
4,11,2,1109,672,163,1,3,650
4,11,2,1110,714,13,1,1,30
4,11,2,1110,714,20,1,1,50
4,11,2,1110,714,21,1,1,30
4,11,2,1110,714,25,1,1,100
4,11,2,1110,714,26,1,1,50
4,11,2,1110,714,27,1,1,20
4,11,2,1110,714,28,1,1,10
4,11,2,1110,714,29,1,1,50
4,11,2,1110,714,30,1,1,600
4,11,2,1110,714,31,1,1,200
4,11,2,1110,714,32,1,13,10
4,11,2,1110,714,33,1,13,10
4,11,2,1110,714,34,1,1,100
4,11,2,1110,714,35,1,1,300
4,11,2,1110,714,36,1,1,100
4,11,2,1110,714,42,1,1,100
4,11,2,1110,714,43,1,13,20
4,11,2,1110,714,50,1,3,200
4,11,2,1110,714,51,1,1,300
4,11,2,1110,714,52,1,3,230
4,11,2,1110,714,61,1,1,50
4,11,2,1110,714,70,1,1,100
4,11,2,1110,714,71,1,1,30
4,11,2,1110,714,72,1,1,50
4,11,2,1110,714,73,1,16,6
4,11,2,1110,714,74,1,1,20
4,11,2,1110,714,75,1,1,30
4,11,2,1110,714,76,1,1,50
4,11,2,1110,714,80,1,1,600
4,11,2,1110,714,83,1,1,30
4,11,2,1110,714,84,1,1,30
4,11,2,1110,714,90,1,1,900
4,11,2,1110,714,93,1,1,5000
4,11,2,1110,714,101,1,1,300
4,11,2,1110,714,102,1,1,350
4,11,2,1110,714,103,1,1,500
4,11,2,1110,714,111,1,1,700
4,11,2,1110,714,130,1,1,230
4,11,2,1110,714,140,1,1,50
4,11,2,1110,714,152,1,3,100
4,11,2,1110,714,153,1,3,70
4,11,2,1110,714,160,1,3,220
4,11,2,1110,714,161,1,3,100
4,11,2,1110,714,163,1,3,150
4,11,2,1110,2752,13,1,13,30
4,11,2,1110,2752,20,1,1,100
4,11,2,1110,2752,21,1,1,50
4,11,2,1110,2752,25,1,1,100
4,11,2,1110,2752,27,1,1,20
4,11,2,1110,2752,28,1,1,10
4,11,2,1110,2752,29,1,1,50
4,11,2,1110,2752,30,1,1,600
4,11,2,1110,2752,31,1,1,200
4,11,2,1110,2752,32,1,1,15
4,11,2,1110,2752,33,1,1,15
4,11,2,1110,2752,34,1,1,100
4,11,2,1110,2752,35,1,1,400
4,11,2,1110,2752,36,1,1,50
4,11,2,1110,2752,40,1,1,40
4,11,2,1110,2752,42,1,1,100
4,11,2,1110,2752,43,1,13,20
4,11,2,1110,2752,50,1,3,200
4,11,2,1110,2752,51,1,1,300
4,11,2,1110,2752,52,1,1,250
4,11,2,1110,2752,70,1,1,50
4,11,2,1110,2752,71,1,1,30
4,11,2,1110,2752,72,1,1,100
4,11,2,1110,2752,73,1,16,6
4,11,2,1110,2752,75,1,1,30
4,11,2,1110,2752,76,1,1,50
4,11,2,1110,2752,80,1,1,1000
4,11,2,1110,2752,83,1,1,30
4,11,2,1110,2752,84,1,1,30
4,11,2,1110,2752,90,1,1,900
4,11,2,1110,2752,93,1,1,6000
4,11,2,1110,2752,101,1,1,300
4,11,2,1110,2752,102,1,1,250
4,11,2,1110,2752,103,1,1,400
4,11,2,1110,2752,111,1,1,750
4,11,2,1110,2752,121,1,1,700
4,11,2,1110,2752,122,1,1,140
4,11,2,1110,2752,130,1,1,250
4,11,2,1110,2752,140,1,1,50
4,11,2,1110,2752,151,1,3,10
4,11,2,1110,2752,152,1,3,120
4,11,2,1110,2752,153,1,3,70
4,11,2,1110,2752,161,1,3,100
4,11,2,1110,2752,163,1,3,600
4,11,2,1112,78,13,1,13,30
4,11,2,1112,78,14,1,13,60
4,11,2,1112,78,20,1,1,100
4,11,2,1112,78,21,1,1,50
4,11,2,1112,78,25,1,1,100
4,11,2,1112,78,26,1,1,50
4,11,2,1112,78,27,1,1,20
4,11,2,1112,78,28,1,1,10
4,11,2,1112,78,29,1,1,50
4,11,2,1112,78,30,1,1,600
4,11,2,1112,78,31,1,1,200
4,11,2,1112,78,32,1,1,20
4,11,2,1112,78,33,1,1,20
4,11,2,1112,78,34,1,1,100
4,11,2,1112,78,35,1,1,500
4,11,2,1112,78,36,1,1,100
4,11,2,1112,78,42,1,1,100
4,11,2,1112,78,43,1,12,20
4,11,2,1112,78,50,1,3,200
4,11,2,1112,78,51,1,1,300
4,11,2,1112,78,52,1,3,250
4,11,2,1112,78,60,1,1,100
4,11,2,1112,78,61,1,1,50
4,11,2,1112,78,70,1,1,100
4,11,2,1112,78,71,1,1,30
4,11,2,1112,78,72,1,1,100
4,11,2,1112,78,73,1,2,7
4,11,2,1112,78,74,1,1,20
4,11,2,1112,78,75,1,1,30
4,11,2,1112,78,76,1,1,20
4,11,2,1112,78,80,1,1,1000
4,11,2,1112,78,83,1,1,30
4,11,2,1112,78,84,1,1,30
4,11,2,1112,78,90,1,1,900
4,11,2,1112,78,93,1,1,7000
4,11,2,1112,78,101,1,1,250
4,11,2,1112,78,102,1,1,300
4,11,2,1112,78,103,1,1,500
4,11,2,1112,78,111,1,1,750
4,11,2,1112,78,112,1,1,900
4,11,2,1112,78,113,1,1,120
4,11,2,1112,78,121,1,1,750
4,11,2,1112,78,122,1,1,140
4,11,2,1112,78,130,1,1,250
4,11,2,1112,78,140,1,1,50
4,11,2,1112,78,151,1,3,10
4,11,2,1112,78,152,1,3,120
4,11,2,1112,78,153,1,3,70
4,11,2,1112,78,160,1,3,220
4,11,2,1112,78,161,1,3,100
4,11,2,1112,78,163,1,3,600
4,11,2,1112,1952,10,1,13,30
4,11,2,1112,1952,11,1,13,30
4,11,2,1112,1952,13,1,13,40
4,11,2,1112,1952,14,1,13,60
4,11,2,1112,1952,20,1,1,100
4,11,2,1112,1952,21,1,1,50
4,11,2,1112,1952,25,1,1,100
4,11,2,1112,1952,26,1,1,50
4,11,2,1112,1952,27,1,1,20
4,11,2,1112,1952,28,1,1,10
4,11,2,1112,1952,29,1,1,50
4,11,2,1112,1952,30,1,1,600
4,11,2,1112,1952,31,1,1,200
4,11,2,1112,1952,32,1,1,20
4,11,2,1112,1952,33,1,1,25
4,11,2,1112,1952,34,1,1,100
4,11,2,1112,1952,35,1,1,500
4,11,2,1112,1952,36,1,1,100
4,11,2,1112,1952,40,1,1,40
4,11,2,1112,1952,42,1,1,100
4,11,2,1112,1952,43,1,12,30
4,11,2,1112,1952,50,1,3,200
4,11,2,1112,1952,51,1,1,300
4,11,2,1112,1952,52,1,1,250
4,11,2,1112,1952,60,1,1,100
4,11,2,1112,1952,63,1,1,50
4,11,2,1112,1952,70,1,1,100
4,11,2,1112,1952,71,1,1,30
4,11,2,1112,1952,72,1,1,100
4,11,2,1112,1952,73,1,16,6
4,11,2,1112,1952,74,1,1,20
4,11,2,1112,1952,75,1,1,30
4,11,2,1112,1952,76,1,1,20
4,11,2,1112,1952,77,1,1,50
4,11,2,1112,1952,80,1,1,900
4,11,2,1112,1952,83,1,1,30
4,11,2,1112,1952,84,1,1,30
4,11,2,1112,1952,90,1,1,900
4,11,2,1112,1952,93,1,1,7000
4,11,2,1112,1952,101,1,1,200
4,11,2,1112,1952,102,1,1,250
4,11,2,1112,1952,105,1,1,500
4,11,2,1112,1952,111,1,1,750
4,11,2,1112,1952,112,1,1,900
4,11,2,1112,1952,113,1,1,120
4,11,2,1112,1952,121,1,1,700
4,11,2,1112,1952,122,1,1,140
4,11,2,1112,1952,130,1,1,250
4,11,2,1112,1952,133,1,1,10
4,11,2,1112,1952,140,1,1,50
4,11,2,1112,1952,151,1,3,10
4,11,2,1112,1952,152,1,3,120
4,11,2,1112,1952,153,1,3,70
4,11,2,1112,1952,160,1,3,100
4,11,2,1112,1952,163,1,3,600
4,11,2,1113,954,10,1,13,30
4,11,2,1113,954,11,1,13,30
4,11,2,1113,954,13,1,13,30
4,11,2,1113,954,14,1,13,60
4,11,2,1113,954,16,1,1,550
4,11,2,1113,954,20,1,1,100
4,11,2,1113,954,21,1,1,50
4,11,2,1113,954,25,1,1,100
4,11,2,1113,954,26,1,1,50
4,11,2,1113,954,27,1,1,20
4,11,2,1113,954,28,1,1,10
4,11,2,1113,954,29,1,1,50
4,11,2,1113,954,30,1,1,600
4,11,2,1113,954,31,1,1,300
4,11,2,1113,954,32,1,1,30
4,11,2,1113,954,33,1,1,30
4,11,2,1113,954,34,1,1,100
4,11,2,1113,954,35,1,1,500
4,11,2,1113,954,36,1,1,100
4,11,2,1113,954,40,1,1,40
4,11,2,1113,954,42,1,13,100
4,11,2,1113,954,43,1,12,30
4,11,2,1113,954,50,1,3,200
4,11,2,1113,954,51,1,1,300
4,11,2,1113,954,52,1,3,250
4,11,2,1113,954,60,1,1,100
4,11,2,1113,954,61,1,1,50
4,11,2,1113,954,70,1,1,100
4,11,2,1113,954,71,1,1,30
4,11,2,1113,954,72,1,1,100
4,11,2,1113,954,73,1,1,50
4,11,2,1113,954,74,1,1,20
4,11,2,1113,954,75,1,1,30
4,11,2,1113,954,76,1,1,20
4,11,2,1113,954,77,1,1,50
4,11,2,1113,954,80,1,1,1000
4,11,2,1113,954,83,1,1,30
4,11,2,1113,954,84,1,1,30
4,11,2,1113,954,90,1,1,1000
4,11,2,1113,954,93,1,1,7000
4,11,2,1113,954,101,1,1,300
4,11,2,1113,954,102,1,1,350
4,11,2,1113,954,103,1,1,500
4,11,2,1113,954,111,1,1,750
4,11,2,1113,954,112,1,1,900
4,11,2,1113,954,113,1,1,120
4,11,2,1113,954,121,1,1,750
4,11,2,1113,954,122,1,1,140
4,11,2,1113,954,130,1,1,250
4,11,2,1113,954,140,1,1,50
4,11,2,1113,954,151,1,3,10
4,11,2,1113,954,152,1,3,120
4,11,2,1113,954,153,1,3,70
4,11,2,1113,954,160,1,3,220
4,11,2,1113,954,161,1,3,100
4,11,2,1113,954,163,1,3,600
5,12,1,1202,2146,13,1,13,40
5,12,1,1202,2146,14,1,13,50
5,12,1,1202,2146,16,1,1,450
5,12,1,1202,2146,20,1,1,20
5,12,1,1202,2146,21,1,1,500
5,12,1,1202,2146,25,1,1,60
5,12,1,1202,2146,26,1,1,50
5,12,1,1202,2146,27,1,1,10
5,12,1,1202,2146,28,1,1,10
5,12,1,1202,2146,29,1,1,50
5,12,1,1202,2146,30,1,1,1200
5,12,1,1202,2146,31,1,1,300
5,12,1,1202,2146,32,1,1,3000
5,12,1,1202,2146,33,1,1,3000
5,12,1,1202,2146,34,1,1,200
5,12,1,1202,2146,36,1,1,300
5,12,1,1202,2146,37,1,1,250
5,12,1,1202,2146,41,1,13,80
5,12,1,1202,2146,42,1,13,80
5,12,1,1202,2146,43,1,13,50
5,12,1,1202,2146,50,1,3,200
5,12,1,1202,2146,52,1,3,250
5,12,1,1202,2146,60,1,1,800
5,12,1,1202,2146,61,1,1,10
5,12,1,1202,2146,63,1,1,50
5,12,1,1202,2146,64,1,1,200
5,12,1,1202,2146,70,1,1,50
5,12,1,1202,2146,71,1,1,30
5,12,1,1202,2146,72,1,1,20
5,12,1,1202,2146,73,1,1,50
5,12,1,1202,2146,74,1,1,50
5,12,1,1202,2146,76,1,1,50
5,12,1,1202,2146,80,1,1,1200
5,12,1,1202,2146,81,1,1,2500
5,12,1,1202,2146,83,1,1,30
5,12,1,1202,2146,84,1,1,30
5,12,1,1202,2146,90,1,1,250
5,12,1,1202,2146,92,1,1,200
5,12,1,1202,2146,93,1,1,200
5,12,1,1202,2146,100,1,1,200
5,12,1,1202,2146,101,1,1,150
5,12,1,1202,2146,102,1,1,100
5,12,1,1202,2146,103,1,1,100
5,12,1,1202,2146,104,1,1,100
5,12,1,1202,2146,111,1,1,800
5,12,1,1202,2146,112,1,1,1800
5,12,1,1202,2146,113,1,1,120
5,12,1,1202,2146,120,1,1,750
5,12,1,1202,2146,121,1,1,800
5,12,1,1202,2146,122,1,1,800
5,12,1,1202,2146,130,1,1,220
5,12,1,1202,2146,131,1,3,800
5,12,1,1202,2146,150,1,3,50
5,12,1,1202,2146,151,1,3,10
5,12,1,1202,2146,152,1,3,212
5,12,1,1202,2146,160,1,3,200
5,12,1,1202,2146,161,1,3,60
5,12,1,1202,2146,163,1,3,100
5,12,1,1202,2710,13,1,13,45
5,12,1,1202,2710,14,1,13,50
5,12,1,1202,2710,16,1,1,1300
5,12,1,1202,2710,17,1,5,550
5,12,1,1202,2710,19,1,1,1330
5,12,1,1202,2710,20,1,5,300
5,12,1,1202,2710,21,1,5,300
5,12,1,1202,2710,25,1,1,200
5,12,1,1202,2710,26,1,1,50
5,12,1,1202,2710,27,1,1,10
5,12,1,1202,2710,28,1,1,10
5,12,1,1202,2710,29,1,1,50
5,12,1,1202,2710,30,1,1,1000
5,12,1,1202,2710,31,1,1,150
5,12,1,1202,2710,32,1,8,300
5,12,1,1202,2710,33,1,8,300
5,12,1,1202,2710,34,1,1,100
5,12,1,1202,2710,35,1,1,500
5,12,1,1202,2710,36,1,1,200
5,12,1,1202,2710,40,1,1,250
5,12,1,1202,2710,41,1,13,100
5,12,1,1202,2710,42,1,13,80
5,12,1,1202,2710,43,1,13,80
5,12,1,1202,2710,50,1,3,200
5,12,1,1202,2710,51,1,1,280
5,12,1,1202,2710,52,1,3,250
5,12,1,1202,2710,60,1,1,600
5,12,1,1202,2710,61,1,1,50
5,12,1,1202,2710,63,1,1,50
5,12,1,1202,2710,64,1,1,100
5,12,1,1202,2710,70,1,1,50
5,12,1,1202,2710,71,1,1,30
5,12,1,1202,2710,72,1,1,50
5,12,1,1202,2710,73,1,1,50
5,12,1,1202,2710,74,1,1,50
5,12,1,1202,2710,76,1,1,50
5,12,1,1202,2710,80,1,1,1200
5,12,1,1202,2710,81,1,1,3000
5,12,1,1202,2710,83,1,1,30
5,12,1,1202,2710,84,1,1,30
5,12,1,1202,2710,90,1,1,200
5,12,1,1202,2710,92,1,1,200
5,12,1,1202,2710,93,1,1,200
5,12,1,1202,2710,95,1,1,150
5,12,1,1202,2710,100,1,1,250
5,12,1,1202,2710,101,1,1,200
5,12,1,1202,2710,102,1,1,150
5,12,1,1202,2710,103,1,1,150
5,12,1,1202,2710,104,1,1,200
5,12,1,1202,2710,111,1,1,450
5,12,1,1202,2710,112,1,1,100
5,12,1,1202,2710,121,1,1,550
5,12,1,1202,2710,122,1,1,600
5,12,1,1202,2710,130,1,1,220
5,12,1,1202,2710,131,1,1,300
5,12,1,1202,2710,132,1,3,1000
5,12,1,1202,2710,150,1,3,50
5,12,1,1202,2710,151,1,3,10
5,12,1,1202,2710,153,1,3,70
5,12,1,1202,2710,160,1,1,200
5,12,1,1202,2710,161,1,1,60
5,12,1,1202,2710,163,1,1,500
5,12,2,1204,736,13,1,12,30
5,12,2,1204,736,14,1,12,50
5,12,2,1204,736,20,1,1,30
5,12,2,1204,736,25,1,1,100
5,12,2,1204,736,26,1,1,50
5,12,2,1204,736,27,1,1,10
5,12,2,1204,736,28,1,1,10
5,12,2,1204,736,29,1,1,50
5,12,2,1204,736,30,1,1,1000
5,12,2,1204,736,31,1,1,200
5,12,2,1204,736,32,1,1,2500
5,12,2,1204,736,33,1,1,2500
5,12,2,1204,736,34,1,1,2000
5,12,2,1204,736,35,1,1,800
5,12,2,1204,736,40,1,12,30
5,12,2,1204,736,41,1,12,60
5,12,2,1204,736,42,1,12,80
5,12,2,1204,736,43,1,12,20
5,12,2,1204,736,50,1,3,150
5,12,2,1204,736,52,1,3,150
5,12,2,1204,736,60,1,1,500
5,12,2,1204,736,61,1,1,10
5,12,2,1204,736,64,1,1,200
5,12,2,1204,736,70,1,1,50
5,12,2,1204,736,71,1,1,30
5,12,2,1204,736,73,1,1,40
5,12,2,1204,736,74,1,1,40
5,12,2,1204,736,76,1,1,50
5,12,2,1204,736,80,1,1,700
5,12,2,1204,736,81,1,1,2000
5,12,2,1204,736,83,1,1,30
5,12,2,1204,736,84,1,1,30
5,12,2,1204,736,90,1,1,200
5,12,2,1204,736,93,1,1,200
5,12,2,1204,736,101,1,1,200
5,12,2,1204,736,102,1,1,150
5,12,2,1204,736,103,1,1,100
5,12,2,1204,736,104,1,1,80
5,12,2,1204,736,111,1,1,20
5,12,2,1204,736,112,1,1,850
5,12,2,1204,736,113,1,1,130
5,12,2,1204,736,122,1,1,20
5,12,2,1204,736,130,1,3,10
5,12,2,1204,736,132,1,3,800
5,12,2,1204,736,140,1,1,50
5,12,2,1204,736,151,1,3,10
5,12,2,1204,736,152,1,3,120
5,12,2,1204,736,153,1,3,70
5,12,2,1204,736,160,1,3,200
5,12,2,1204,736,161,1,3,50
5,12,2,1204,736,163,1,3,100
5,12,2,1208,526,13,1,12,30
5,12,2,1208,526,14,1,12,35
5,12,2,1208,526,16,1,1,1500
5,12,2,1208,526,20,1,1,20
5,12,2,1208,526,25,1,1,100
5,12,2,1208,526,27,1,1,10
5,12,2,1208,526,28,1,1,10
5,12,2,1208,526,29,1,1,50
