"zone","state","lga","sector","ea","hhid","plotid","cropid","sa3q1","sa3q2","sa3q3","sa3q4","sa3q4b","sa3q5a","sa3q5b","sa3q6a","sa3q6b","sa3q7","sa3q8a","sa3q8b","sa3q9","sa3q10","sa3q11a","sa3q11b","sa3q12","sa3q13","sa3q14","sa3q15a","sa3q15b","sa3q15c","sa3q16a","sa3q16b","sa3q17","sa3q18","sa3q19a","sa3q19b","sa3q20a","sa3q20b","sa3q21a","sa3q21b","sa3q22a","sa3q22b","sa3q23a","sa3q23b","trackingobs"
1,7,708,2,754,70013,1,1,"CASSAVA",1020,1,,,1600,1,700,1,2,,,2,,,,,,,,,,,,,32000,0,,60,,0,,0,,0,,0
1,7,708,2,754,70013,1,2,"YAM",1120,1,,,1600,1,750,1,2,,,2,,,,,,,,,,,,,42000,0,,0,,0,,0,,0,,0
1,7,708,2,754,70013,2,1,"SESAMR",2040,1,,,1900,1,700,1,2,,,2,,,,,,,,,,,,,20000,0,,0,,0,,0,,0,,0
1,7,708,2,754,70014,1,1,"GUINEA CORN",1070,1,,,4000,1,50,1,2,,,1,"N1",80,1,2000,1,2,,,,,,,8000,0,,10,1,0,,0,,0,,0
1,7,708,2,754,70014,1,2,"MAIZE",1080,1,,,4000,1,80,1,2,,,2,,,,,,,,,,,,,4500,0,,10,1,0,,0,,0,,0
1,7,708,2,754,70014,1,3,"CASSAVA",1020,1,,,4000,1,400,1,2,,,2,,,,,,,,,,,,,3500,0,,0,,0,,0,,30,1,0
1,7,708,2,754,70015,1,1,"GUINEA CORN",1070,1,,,6000,1,50,1,2,,,2,,,,,,,,,,,,,6000,0,,10,1,0,,0,,0,,0
1,7,708,2,754,70015,1,2,"MAIZE",1080,1,,,6000,1,150,1,2,,,1,"N1",100,1,6000,1,2,,,,,,,9000,0,,10,1,0,,0,,0,,0
1,7,708,2,754,70015,2,1,"CASSAVA",1020,1,,,2000,1,1000,1,2,,,2,,,,,,,,,,,,,21000,0,,0,,0,,0,,0,,0
1,7,708,2,754,70015,3,1,"BENISEED",2040,1,,,7000,1,100,1,2,,,1,"N1",20,1,15000,1,2,,,,,,,15000,0,,0,,0,,0,,0,,0
1,7,708,2,754,70016,1,1,"CASSAVA",1020,1,,,8000,1,750,1,2,,,2,,,,,,,,,,,,,30000,0,,0,,0,,0,,0,,0
1,7,708,2,754,70016,1,2,"BENISEED",2040,1,,,8000,1,160,1,2,,,1,"N1",160,1,22000,1,2,,,,,,,22000,0,,1,1,0,,0,,0,,0
1,7,708,2,754,70016,2,1,"BENISEED",2040,1,,,5000,1,120,1,2,,,1,"N1",120,1,16500,1,2,,,,,,,16500,0,,1,1,0,,0,,0,,0
1,7,708,2,754,70017,1,1,"YAM",1120,1,,,2200,1,300,1,2,,,2,,,,,,,,,,,,,22000,0,,40,1,0,,0,,0,,0
1,7,708,2,754,70017,1,2,"CASSAVA",1020,1,,,2200,1,700,1,2,,,2,,,,,,,,,,,,,30000,0,,0,,0,,0,,0,,0
1,7,708,2,754,70017,2,1,"SESAME",2040,1,,,3200,1,500,1,2,,,2,,,,,,,,,,,,,38000,0,,0,,0,,0,,0,,0
1,7,708,2,754,70018,1,1,"YAM",1120,1,,,3620,1,600,1,2,,,2,,,,,,,,,,,,,18000,120,1,13,1,0,,0,,0,,0
1,7,708,2,754,70018,2,1,"CASSAVA",1020,1,,,3600,1,700,1,2,,,1,"N1",400,1,6000,1,2,,,,,,,9000,200,1,0,,0,,0,,0,,0
1,7,708,2,754,70018,3,1,"GUINEA CORN",1070,1,,,9345,1,200,1,2,,,2,,,,,,,,,,,,,10000,200,1,0,,0,,0,,0,,0
1,7,708,2,754,70018,3,2,"RICE",1110,1,,,9345,1,50,1,2,,,2,,,,,,,,,,,,,0,50,1,0,,0,,0,,0,,0
1,7,708,2,754,70018,4,1,"CASSAVA",1020,1,,,3360,1,900,1,2,,,1,"N1",750,1,75000,1,2,,,,,,,90000,50,1,100,1,0,,0,,0,,0
1,7,708,2,754,70019,1,1,"YAM",1120,1,,,1760,1,400,1,2,,,2,,,,,,,,,,,,,30000,80,1,320,1,0,,0,,0,,0
1,7,708,2,754,70019,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,708,2,754,70019,2,2,"BEANS",1010,1,,,4880,1,100,1,2,,,1,"N1",100,1,12000,1,2,,,,,,,12000,0,,0,,0,,0,,0,,0
1,7,708,2,754,70019,3,1,"GROUND NUT",1060,1,,,3780,1,250,1,2,,,1,"N1",200,1,10000,1,2,,,,,,,12500,25,1,25,1,0,,0,,0,,0
1,7,708,2,754,70019,3,2,"GUINEA CORN",1070,1,,,3780,1,600,1,2,,,1,"N1",50,1,25000,1,2,,,,,,,25000,0,,0,,0,,0,,0,,0
1,7,708,2,754,70020,1,1,"YAM",1120,1,,,5840,1,480,1,2,,,1,"N1",40,1,3000,1,2,,,,,,,22000,80,1,400,1,0,,0,,0,,0
1,7,708,2,754,70020,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,708,2,754,70020,2,2,"SESAME",2040,1,,,3980,1,150,1,2,,,2,,,,,,,,,,,,,15000,50,1,50,1,0,,50,1,0,,0
1,7,708,2,754,70020,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,708,2,754,70020,3,2,"GUINEA CORN",1070,1,,,5100,1,250,1,2,,,2,,,,,,,,,,,,,15000,200,1,20,1,0,,30,1,0,,0
1,7,708,2,754,70020,3,3,"MAIZE",1080,1,,,5100,1,200,1,2,,,2,,,,,,,,,,,,,8000,200,1,30,1,0,,20,1,0,,0
1,7,708,2,754,70020,4,1,"SOYA BEANS",2220,1,,,8220,1,800,1,2,,,1,"N1",700,1,42000,1,2,,,,,,,45000,50,1,50,1,0,,0,,0,,0
1,7,708,2,754,70020,4,2,"YAM",1120,1,,,8220,1,600,1,2,,,1,"N1",40,1,3000,1,2,,,,,,,24000,80,1,480,1,0,,0,,0,,0
1,7,708,2,754,70020,4,3,"GUINEA CORN",1070,1,,,8220,1,400,1,2,,,1,"N1",200,1,12000,1,2,,,,,,,12500,200,1,0,,0,,0,,0,,0
1,7,708,2,754,70020,5,1,"SESAME",2040,1,,,7150,1,250,1,2,,,1,"N1",200,1,20000,1,2,,,,,,,18000,30,1,20,1,0,,0,,0,,0
1,7,705,2,4186,70021,1,1,"YAM",1120,1,,,9000,1,3000,1,2,,,2,,,,,,,,,,,,,120000,0,,660,1,0,,0,,0,,0
1,7,705,2,4186,70021,2,1,"SOYA BEANS",2220,1,,,2000,1,200,1,2,,,1,"N1",150,1,40000,1,2,,,,,,,28000,0,,50,1,0,,0,,0,,0
1,7,705,2,4186,70021,3,1,"ORANGE",3170,1,,,6300,1,2000,1,2,,,1,"N1",2000,1,40000,1,2,,,,,,,40000,0,,0,,0,,0,,0,,0
1,7,705,2,4186,70021,4,1,"ORANGE",3170,1,,,900,1,3050,1,2,,,1,"N1",3050,1,61000,1,2,,,,,,,61000,0,,0,,0,,0,,0,,0
1,7,705,2,4186,70022,1,1,"YAM",1120,1,,,2900,1,600,1,2,,,2,,,,,,,,,,,,,45000,160,1,440,1,0,,0,,0,,0
1,7,705,2,4186,70022,1,2,"CASSAVA",1020,1,,,2900,1,500,1,2,,,1,"N1",400,1,6000,1,2,,,,,,,7500,100,1,0,,0,,0,,0,,0
1,7,705,2,4186,70022,2,1,"ORANGE",3170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,705,2,4186,70022,2,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,705,2,4186,70022,2,3,"GUINEA CORN",1070,1,,,9980,1,80,1,2,,,2,,,,,,,,,,,,,4500,80,1,0,,0,,0,,0,,0
1,7,705,2,4186,70023,1,1,"BEANS",1010,1,,,2400,1,50,1,2,,,1,"N1",0,,0,1,2,,,,,,,45000,0,,15,1,0,,0,,0,,0
1,7,705,2,4186,70023,1,2,"CASSAVA",1020,1,,,2400,1,1080,1,2,,,1,"N1",6000,1,140000,1,2,,,,,,,190000,200,1,0,,0,,0,,0,,0
1,7,705,2,4186,70023,2,1,"YAM",1120,1,,,1200,1,700,1,2,,,1,"N1",200,1,12000,1,2,,,,,,,49000,100,1,3600,1,0,,0,,0,,0
1,7,705,2,4186,70023,2,2,"CASSAVA",1020,1,,,1200,1,200,1,2,,,1,"N1",0,,0,1,2,,,,,,,16000,100,1,0,,0,,0,,0,,0
1,7,705,2,4186,70023,3,1,"GUINEA CORN",1070,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,705,2,4186,70024,1,1,"POTATOES",2180,1,,,1600,1,100,1,2,,,1,"N1",25,1,7500,1,2,,,,,,,10000,0,,0,,0,,0,,0,,0
1,7,705,2,4186,70024,2,1,"YAM",1120,1,,,2200,1,900,1,2,,,1,"N1",500,1,40000,1,2,,,,,,,49000,200,1,4000,1,0,,0,,0,,0
1,7,705,2,4186,70024,2,2,"CASSAVA",1020,1,,,2200,1,700,1,2,,,1,"N1",300,1,14000,1,2,,,,,,,14000,50,1,0,,0,,0,,0,,0
1,7,705,2,4186,70025,1,1,"SOYA BEANS",2220,1,,,10500,1,500,1,2,,,1,"N1",0,,63000,1,2,,,,,,,70000,0,,50,1,0,,0,,0,,0
1,7,705,2,4186,70025,1,2,"YAMS",1120,1,,,10500,1,1320,1,2,,,2,,,,,,,,,,,,,40000,0,,660,1,0,,0,,0,,0
1,7,705,2,4186,70025,1,3,"GOUND NUT",1060,1,,,10500,1,750,1,2,,,1,"N1",0,,30000,1,2,,,,,,,45000,0,,50,1,0,,0,,0,,0
1,7,705,2,4186,70025,1,4,"GUINEA CORN",1070,1,,,10500,1,100,1,2,,,2,,,,,,,,,,,,,5000,0,,20,1,0,,0,,0,,0
1,7,705,2,4186,70025,1,5,"MAIZE",1080,1,,,10500,1,50,1,2,,,2,,,,,,,,,,,,,5000,0,,10,1,0,,0,,0,,0
1,7,705,2,4186,70025,1,6,"TOMATOES",2260,1,,,10500,1,800,1,2,,,1,"N1",4000,,,1,2,,,,,,,4000,0,,5,1,0,,0,,0,,0
1,7,705,2,4186,70025,1,7,"CASSAVA",1020,1,,,10500,1,500,1,2,,,2,,,,,,,,,,,,,30000,0,,0,,0,,0,,0,,0
1,7,705,2,4186,70026,1,1,"YAM",1120,1,,,2900,1,200,1,2,,,2,,,,,,,,,,,,,15000,40,1,160,1,0,,0,,0,,0
1,7,705,2,4186,70026,1,2,"CASSAVA",1020,1,,,2900,1,0,,2,,,2,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,0
1,7,705,2,4186,70026,2,1,"CASSAVA",1020,1,,,0,,0,,2,,,2,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,0
1,7,705,2,4186,70026,3,1,"RICE",1110,1,,,9980,1,250,1,2,,,1,"N1",100,1,6000,1,2,,,,,,,15000,100,1,50,1,0,,0,,0,,0
1,7,705,2,4186,70027,1,1,"SOYA BEAN",2220,1,,,8000,1,350,1,2,,,1,,0,,30000,1,2,,,,,,,35000,0,,50,1,0,,0,,0,,0
1,7,705,2,4186,70027,2,1,"YAM",1120,1,,,8000,1,990,1,2,,,2,,,,,,,,,,,,,30000,0,,750,1,0,,0,,0,,0
1,7,705,2,4186,70027,2,2,"CASSAVA",1020,1,,,2500,1,300,1,2,,,2,,,,,,,,,,,,,18000,0,,0,,0,,0,,0,,0
1,7,705,2,4186,70027,3,1,"CASSAVA",1020,1,,,500,1,700,1,2,,,2,,,,,,,,,,,,,4200,0,,0,,0,,0,,0,,0
1,7,705,2,4186,70028,1,1,"SOYA BEANS",2220,1,,,1600,1,400,1,2,,,1,"N1",200,1,16000,1,2,,,,,,,36000,0,,25,1,0,,0,,0,,0
1,7,705,2,4186,70028,2,1,"CASSAVA",1020,1,,,2200,1,700,1,2,,,1,"N1",300,1,65000,1,2,,,,,,,90000,200,1,0,,0,,0,,0,,0
1,7,705,2,4186,70028,2,2,"YAM",1120,1,,,2200,1,200,1,2,,,1,"N1",3000,1,70000,1,2,,,,,,,80000,0,,4000,1,0,,0,,0,,0
1,7,705,2,4186,70029,1,1,"YAM",1120,1,,,3380,1,720,1,2,,,2,,,,,,,,,,,,,54000,160,1,560,1,0,,0,,0,,0
1,7,705,2,4186,70029,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,705,2,4186,70029,2,1,"BENISEED",2040,1,,,4160,1,200,1,2,,,1,"N1",200,1,10000,,,,,,,,,10000,0,,0,,0,,0,,0,,0
1,7,705,2,4186,70029,2,2,"GUINEA CORN",1070,1,,,4160,1,150,12,2,,,2,,,,,,,,,,,,,9000,150,1,0,,0,,0,,0,,0
1,7,705,2,4186,70030,1,1,"YAM",1120,1,,,6000,1,1200,1,2,,,2,,,,,,,,,,,,,90000,35,1,85,1,0,,0,,0,,0
1,7,705,2,4186,70030,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,705,2,4186,70030,2,1,"SOYA BEANS",2220,1,,,9650,1,2000,1,2,,,1,"N1",500,1,27500,1,2,,,,,,,110000,20,1,1,1,0,,0,,0,,0
1,7,705,2,4186,70030,2,2,"ORANGE",3170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,705,2,4186,70030,3,1,"TOMATOES",2260,1,,,8967,1,800,1,2,,,1,"N2",800,1,4000,1,2,,,,,,,40000,30,1,1,1,0,,0,,0,,0
1,7,705,2,4186,70030,3,2,"GROUND NUT",1060,1,,,8967,1,700,1,2,,,2,,,,,,,,,,,,,49000,40,1,100,1,0,,0,,0,,0
1,7,705,2,4186,70030,3,3,"GUINEA CORN",1070,1,,,8967,1,300,1,2,,,2,,,,,,,,,,,,,18000,295,1,5,1,0,,0,,0,,0
1,7,722,2,234,70031,1,1,"YAM",1120,1,,,1600,1,1800,1,2,,,2,,,,,,,,,,,,,42000,0,,200,1,0,,0,,0,,0
1,7,722,2,234,70031,1,2,"CASSAVA",1020,1,,,1600,1,300,1,2,,,2,,,,,,,,,,,,,21000,50,1,0,,0,,0,,0,,0
1,7,722,2,234,70031,2,1,"GUINEA CORN",1070,1,,,1200,1,400,1,2,,,2,,,,,,,,,,,,,32000,50,1,25,1,0,,0,,0,,0
1,7,722,2,234,70032,1,1,"CASSAVA",1020,1,,,1600,1,400,1,2,,,1,"N1",200,1,1400,1,2,,,,,,,28000,100,1,0,,0,,0,,0,,0
1,7,722,2,234,70032,1,2,"YAM",1120,1,,,2600,1,600,1,2,,,1,"N1",150,1,3500,1,2,,,,,,,35000,0,,0,,0,,0,,0,,0
1,7,722,2,234,70032,2,1,"CASSAVA",1020,1,,,4800,1,200,1,2,,,2,,,,,,,,,,,,,27000,100,1,3000,1,0,,0,,0,,0
1,7,722,2,234,70032,2,2,"ORANGE",3170,1,,,4800,1,5200,1,2,,,1,"N1",5200,1,30000,1,2,,,,,,,55000,0,,0,,0,,0,,0,,0
1,7,722,2,234,70033,1,1,"SWEET POTATOES",2180,1,,,4210,1,480,1,2,,,2,,,,,,,,,,,,,6500,390,1,,,0,,0,,0,,0
1,7,722,2,234,70033,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,234,70033,2,1,"YAM",1120,1,,,3700,1,390,1,2,,,2,,,,,,,,,,,,,36000,180,1,200,1,0,,0,,0,,0
1,7,722,2,234,70033,2,2,"CASSAVA",1020,1,,,3700,1,500,1,2,,,1,"N1",400,1,6000,1,2,,,,,,,7500,100,1,0,,0,,0,,0,,0
1,7,722,2,234,70033,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,234,70033,4,1,"ORANGE",3170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,234,70034,1,1,"YAM",1120,1,,,2400,1,1800,1,2,,,1,"N1",200,1,14000,1,2,,,,,,,42000,0,,1500,1,0,,0,,0,,0
1,7,722,2,234,70034,1,2,"CASSAVA",1020,1,,,2400,1,400,1,2,,,1,"N1",100,1,400,1,2,,,,,,,16000,100,1,0,,0,,0,,0,,0
1,7,722,2,234,70034,2,1,"CASSAVA",1020,1,,,2400,1,300,1,2,,,1,"N1",100,1,8000,1,2,,,,,,,12000,0,,4,1,0,,0,,0,,0
1,7,722,2,234,70034,2,2,"SOYA BEANS",2220,1,,,2400,1,300,1,2,,,1,"N1",100,1,4000,1,2,,,,,,,4000,0,,0,,0,,0,,0,,0
1,7,722,2,234,70034,3,1,"CASSAVA",1020,1,,,1400,1,600,1,2,,,1,"N1",200,1,5000,1,2,,,,,,,12000,0,,0,,0,,0,,0,,0
1,7,722,2,234,70035,1,1,"YAM",1120,1,,,4365,1,120,1,2,,,2,,,,,,,,,,,,,9000,40,1,80,1,0,,0,,0,,0
1,7,722,2,234,70035,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,234,70035,2,1,"SOYA BEANS",2220,1,,,8650,1,203,1,2,,,1,"N1",200,1,12000,,,,,,,,0,12300,0,,0,,0,,0,,0,,0
1,7,722,2,234,70035,2,2,"ORANGE",3170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,234,70036,1,1,"YAM",1120,1,,,11000,1,660,1,2,,,2,,,,,,,,,,,,,30000,0,,330,1,0,,0,,0,,0
1,7,722,2,234,70036,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,234,70036,2,1,"MAIZE",1080,1,,,3500,1,100,1,2,,,2,,,,,,,,,,,,,0,0,,20,1,0,,0,,0,,0
1,7,722,2,234,70036,2,2,"ORANGE",3170,1,,,2000,1,4900,1,2,,,1,"N1",4900,1,58800,,,,,,,,,58800,0,,0,,0,,0,,0,,0
1,7,722,2,234,70037,1,1,"YAM",1120,1,,,1800,1,80,1,2,,,2,,,,,,,,,,,,,6000,10,1,70,1,0,,0,,0,,0
1,7,722,2,234,70037,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,234,70038,1,1,"YAM",1120,1,,,3250,1,1980,1,2,,,2,,,,,,,,,,,,,60000,0,,660,1,0,,0,,0,,0
1,7,722,2,234,70038,1,2,"CASSAVA",1020,1,,,3250,1,150,1,2,,,2,,,,,,,,,,,,,6000,0,,660,1,0,,0,,0,,0
1,7,722,2,234,70038,2,1,"YAM",1120,1,,,3136,1,2640,1,2,,,2,,,,,,,,,,,,,80000,0,,660,1,0,,0,,0,,0
1,7,722,2,234,70038,2,2,"CASSAVA",1020,1,,,3136,1,100,1,2,,,2,,,,,,,,,,,,,4000,0,,0,,0,,0,,0,,0
1,7,722,2,234,70038,3,1,"ORANGE",3170,1,,,7000,1,4100,1,2,,,1,,4100,1,82000,,,,,,,,,82000,0,,0,,0,,0,,0,,0
1,7,722,2,234,70039,1,1,"YAM",1120,1,,,6000,1,330,1,2,,,2,,,,,,,,,,,,,10000,0,,165,1,0,,0,,0,,0
1,7,722,2,234,70039,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,234,70039,1,3,"POTATOES",1090,1,,,6000,1,340,1,2,,,2,,,,,,,,,,,,,4000,0,,0,,0,,0,,0,,0
1,7,722,2,234,70039,1,4,"BAMBARA NUT",2020,1,,,6000,1,84,1,2,,,2,,,,,,,,,,,,,1500,0,,10,1,0,,0,,0,,0
1,7,722,2,234,70040,1,1,"YAM",1120,1,,,1800,1,396,1,2,,,2,,,,,,,,,,,,,22000,0,,660,1,0,,0,,0,,0
1,7,722,2,234,70040,1,2,"CASSAVA",1020,1,,,1800,1,250,1,2,,,2,,,,,,,,,,,,,10000,0,,0,,0,,0,,0,,0
1,7,722,2,234,70040,2,1,"ORANGE",3170,1,,,4300,1,750,1,2,,,1,"N1",750,1,4200,1,2,,,,,,,4200,0,,0,,0,,0,,0,,0
1,7,722,2,892,70041,1,1,"YAM",1120,1,,,2250,1,1140,1,2,,,2,,,,,,,,,,,,,35000,0,,150,1,0,,0,,0,,0
1,7,722,2,892,70041,1,2,"CASSAVA",1020,1,,,2250,1,400,1,2,,,2,,,,,,,,,,,,,16000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70041,2,1,"POTATOES",2180,1,,,1400,1,258,1,2,,,2,,,,,,,,,,,,,5000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70041,3,1,"PEPPER",2140,1,,,6400,1,1050,1,2,,,1,"N1",1050,1,70000,1,2,,,,,,,70000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70041,3,2,"CASSAVA",1020,1,,,6400,1,250,1,2,,,2,,,,,,,,,,,,,10000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70041,3,3,"MAIZE",1080,1,,,6400,1,50,1,2,,,2,,,,,,,,,,,,,5000,0,,10,1,0,,0,,0,,0
1,7,722,2,892,70041,4,1,"ORANGE",3170,1,,,8000,1,49.5,1,2,,,1,"N1",49.5,1,1500,1,2,,,,,,,15000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70042,1,1,"YAM",1120,1,,,3000,1,226,1,2,,,2,,,,,,,,,,,,,22000,0,,495,1,0,,0,,0,,0
1,7,722,2,892,70042,1,2,"POTATOES",2180,1,,,3000,1,410,1,2,,,2,,,,,,,,,,,,,5000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70042,1,3,"CASSAVA",1020,1,,,3000,1,250,1,2,,,2,,,,,,,,,,,,,4000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70042,2,1,"SOYA BEANS",2220,1,,,3500,1,150,1,2,,,1,"N1",100,1,10000,1,2,,,,,,,15000,0,,50,1,0,,0,,0,,0
1,7,722,2,892,70042,3,1,"CASSAVA",1020,1,,,3000,1,100,1,2,,,2,,,,,,,,,,,,,4000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70042,4,1,"ORANGE",3170,1,,,7000,1,100,1,2,,,1,"N1",100,1,2000,1,2,,,,,,,2000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70043,1,1,"YAM",1120,1,,,2000,1,240,1,2,,,2,,,,,,,,,,,,,18000,100,1,500,1,0,,0,,0,,0
1,7,722,2,892,70043,1,2,"CASSAVA",1020,1,,,2000,1,400,1,2,,,2,,,,,,,,,,,,,6000,400,1,0,,0,,0,,0,,0
1,7,722,2,892,70043,2,1,"SOYA BEANS",2020,1,,,2610,1,50,1,2,,,2,,,,,,,,,,,,,250,0,,50,1,0,,0,,0,,0
1,7,722,2,892,70043,2,2,"GUINEA CORN",1070,1,,,2610,1,50,1,2,,,2,,,,,,,,,,,,,3000,50,1,0,,0,,0,,0,,0
1,7,722,2,892,70043,2,3,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,892,70044,1,1,"YAM",1120,1,,,1020,1,240,1,2,,,2,,,,,,,,,,,,,18000,40,1,200,1,0,,0,,0,,0
1,7,722,2,892,70044,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,892,70044,1,3,"ORANGE",3170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,892,70044,2,1,"SOYA BEANS",2220,1,,,1842,1,100,1,2,,,1,"N1",100,1,5500,1,2,,,,,,,5500,90,1,0,,0,,0,,0,,0
1,7,722,2,892,70044,2,2,"SWEET POTATOES",2181,1,,,1842,1,90,1,2,,,2,,,,,,,,,,,,,1500,0,,0,,0,,0,,0,,0
1,7,722,2,892,70044,2,3,"ORANGE",3170,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,892,70044,3,1,"CASSAVA",1020,1,,,5780,1,800,1,2,,,1,"N1",600,1,9000,1,2,,,,,,,12000,150,1,0,,0,,50,1,0,,0
1,7,722,2,892,70044,4,1,"GROUND NUT",1060,1,,,3850,1,400,1,2,,,1,"N1",300,1,16500,1,2,,,,,,,22000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70044,4,2,"GUINEA CORN",1070,1,,,3850,1,150,1,2,,,2,,,,,,,,,,,,,12000,150,1,0,,0,,0,,0,,0
1,7,722,2,892,70044,4,3,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,892,70045,1,1,"YAM",1120,1,,,640,1,160,1,2,,,2,,,,,,,,,,,,,16000,40,1,120,1,0,,0,,0,,0
1,7,722,2,892,70045,1,2,"CASSAVA",1020,1,,,640,1,500,1,2,,,1,"N1",250,1,3750,1,2,,,,,,,7500,250,1,0,,0,,0,,0,,0
1,7,722,2,892,70045,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,892,70046,1,1,"YAM",1120,1,,,2200,1,3000,1,2,,,1,"N1",300,1,12000,1,2,,,,,,,75000,0,,40,1,0,,0,,0,,0
1,7,722,2,892,70046,1,2,"WATER YAM",1123,1,,,2200,1,100,1,2,,,2,,,,,,,,,,,,,50000,0,,20,1,0,,0,,0,,0
1,7,722,2,892,70046,2,1,"POTATOES",2181,1,,,2100,1,80,1,2,,,2,,,,,,,,,,,,,3000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70046,2,2,"CASSAVA",1020,1,,,2100,1,300,1,2,,,2,,,,,,,,,,,,,21000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70047,1,1,"GROUND NUT",1060,1,,,4800,1,4,3,2,,,1,"N1",150,1,12000,1,2,,,,,,,16000,0,,50,1,0,,0,,0,,0
1,7,722,2,892,70047,1,2,"GUINEA CORN",1070,1,,,4800,1,5,2,2,,,2,,,,,,,,,,,,,2400,0,,5,1,0,,0,,0,,0
1,7,722,2,892,70047,1,3,"PEPPER",2140,1,,,4800,1,56,2,2,,,1,"N1",5600,1,5600,1,2,,,,,,,56000,0,,10,2,0,,0,,0,,0
1,7,722,2,892,70047,2,1,"POTATOES",2181,1,,,2400,1,0,,2,,,2,,,,,,,,,,,,,4500,0,,0,,0,,0,,0,,0
1,7,722,2,892,70047,2,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,892,70048,1,1,"POTATOES",2180,1,,,60,1,80,1,2,,,2,,,,,,,,,,,,,8000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70048,2,1,"YAM",1120,1,,,1200,1,2400,1,2,,,2,,,,,,,,,,,,,60000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70048,2,2,"CASSAVA",1020,1,,,1200,1,1200,1,2,,,2,,,,,,,,,,,,,25000,100,1,0,,0,,0,,0,,0
1,7,722,2,892,70048,3,1,"MAIZE",1080,1,,,1200,1,40,1,2,,,2,,,,,,,,,,,,,15000,50,1,40,1,0,,0,,0,,0
1,7,722,2,892,70049,1,1,"CASSAVA",1020,1,,,2600,1,400,1,2,,,1,"N1",100,1,70000,1,2,,,,,,,28000,100,1,0,,0,,0,,0,,0
1,7,722,2,892,70049,2,1,"YAM",1120,1,,,1200,1,3000,1,2,,,2,,,,,,,,,,,,,80000,0,,0,,0,,0,,0,,0
1,7,722,2,892,70049,2,2,"CASSAVA",1020,1,,,1200,1,200,1,2,,,2,,,,,,,,,,,,,14000,0,,0,,0,,0,,0,,0
