"zone","state","lga","sector","ea","hhid","item_cd","item_seq","specify","sa4q1","trackingobs"
5,3,312,2,20,30131,319,1,,1,0
5,3,312,2,20,30133,318,1,,1,0
5,3,312,2,20,30133,319,1,,2,0
5,3,312,2,20,30133,320,1,,4,0
5,3,312,2,20,30133,321,1,"SHOVEL",1,0
5,3,312,2,20,30133,321,2,"FORK",1,0
5,3,312,2,20,30133,321,3,"BASIN",2,0
5,3,312,2,20,30134,319,1,,3,0
5,3,312,2,20,30134,320,1,,3,0
5,3,312,2,20,30134,321,1,"ENAMEL",2,0
5,3,312,2,20,30135,318,1,,2,0
5,3,312,2,20,30135,319,1,,1,0
5,3,312,2,20,30135,320,1,,2,0
5,3,312,2,20,30135,321,1,"SHOVEL",1,0
5,3,312,2,20,30137,319,1,,2,0
5,3,312,2,20,30137,320,1,,2,0
5,3,312,2,20,30138,319,1,,1,0
5,3,312,2,20,30138,320,1,,1,0
5,3,312,2,20,30139,319,1,,1,0
5,3,312,2,20,30139,320,1,,1,0
5,3,312,2,20,30140,319,1,,2,0
5,3,312,2,20,30140,320,1,,2,0
5,3,305,2,4,30141,319,1,,1,0
5,3,305,2,4,30141,320,1,,2,0
5,3,305,2,4,30142,319,1,,4,0
5,3,305,2,4,30142,320,1,,5,0
5,3,305,2,4,30142,321,1,"SHOVEL",2,0
5,3,305,2,4,30142,321,2,"BASIN ENAMALE",2,0
5,3,305,2,4,30143,318,1,,1,0
5,3,305,2,4,30143,319,1,,2,0
5,3,305,2,4,30143,320,1,,2,0
5,3,305,2,4,30145,319,1,,4,0
5,3,305,2,4,30145,320,1,,5,0
5,3,305,2,4,30147,319,1,,1,0
5,3,305,2,4,30147,320,1,,1,0
5,3,305,2,4,30148,319,1,,3,0
5,3,305,2,4,30148,320,1,,3,0
5,3,305,2,4,30148,321,1,"BASIN",3,0
5,3,305,2,4,30149,319,1,,2,0
5,3,305,2,4,30149,320,1,,4,0
5,3,305,2,4,30149,321,1,"SHOVEL",1,0
5,3,305,2,4,30149,321,2,"BASIN",3,0
4,4,414,1,2176,40031,318,1,,1,0
4,4,414,1,2176,40031,319,1,,1,0
4,4,414,1,2176,40031,320,1,,1,0
4,4,414,1,2176,40033,318,1,,1,0
4,4,414,1,2176,40033,319,1,,1,0
4,4,414,1,2176,40033,320,1,,1,0
4,4,414,1,2176,40034,318,1,,1,0
4,4,414,1,2176,40034,319,1,,2,0
4,4,414,1,2176,40034,320,1,,2,0
4,4,414,1,2176,40037,318,1,,1,0
4,4,414,1,2176,40037,319,1,,1,0
4,4,414,1,2176,40037,320,1,,1,0
4,4,415,1,2108,40041,318,1,,1,0
4,4,415,1,2108,40041,319,1,,1,0
4,4,415,1,2108,40041,320,1,,1,0
4,4,415,1,2108,40042,319,1,,1,0
4,4,415,1,2108,40042,320,1,,1,0
4,4,415,1,2108,40043,318,1,,1,0
4,4,415,1,2108,40043,319,1,,1,0
4,4,415,1,2108,40043,320,1,,1,0
4,4,415,1,2108,40044,318,1,,2,0
4,4,415,1,2108,40044,319,1,,2,0
4,4,415,1,2108,40044,320,1,,2,0
4,4,415,1,2108,40045,318,1,,1,0
4,4,415,1,2108,40045,319,1,,2,0
4,4,415,1,2108,40045,320,1,,2,0
4,4,415,1,2108,40046,319,1,,1,0
4,4,415,1,2108,40046,320,1,,1,0
4,4,415,1,2108,40047,318,1,,1,0
4,4,415,1,2108,40047,319,1,,2,0
4,4,415,1,2108,40047,320,1,,2,0
4,4,415,1,2108,40049,319,1,,1,0
4,4,415,1,2108,40049,320,1,,1,0
4,4,415,1,2108,40050,319,1,,1,0
4,4,415,1,2108,40050,320,1,,1,0
4,4,413,2,1540,40053,318,1,,1,0
4,4,413,2,1540,40053,319,1,,3,0
4,4,413,2,1540,40053,320,1,,3,0
4,4,413,2,1540,40054,318,1,,1,0
4,4,413,2,1540,40054,319,1,,2,0
4,4,413,2,1540,40054,320,1,,3,0
4,4,413,2,1540,40055,319,1,,3,0
4,4,413,2,1540,40055,320,1,,3,0
4,4,413,2,1540,40056,318,1,,1,0
4,4,413,2,1540,40056,319,1,,4,0
4,4,413,2,1540,40056,320,1,,3,0
4,4,413,2,1540,40060,318,1,,2,0
4,4,413,2,1540,40060,319,1,,4,0
4,4,413,2,1540,40060,320,1,,2,0
4,4,405,2,722,40061,319,1,,1,0
4,4,405,2,722,40061,320,1,,1,0
4,4,405,2,722,40062,319,1,,1,0
4,4,405,2,722,40062,320,1,,1,0
4,4,405,2,722,40063,319,1,,3,0
4,4,405,2,722,40063,320,1,,3,0
4,4,405,2,722,40064,319,1,,3,0
4,4,405,2,722,40064,320,1,,3,0
4,4,405,2,722,40065,318,1,,1,0
4,4,405,2,722,40065,319,1,,1,0
4,4,405,2,722,40065,320,1,,2,0
4,4,405,2,722,40066,318,1,,1,0
4,4,405,2,722,40066,319,1,,4,0
4,4,405,2,722,40066,320,1,,3,0
4,4,405,2,722,40067,319,1,,1,0
4,4,405,2,722,40067,320,1,,1,0
4,4,405,2,722,40069,318,1,,1,0
4,4,405,2,722,40069,319,1,,1,0
4,4,405,2,722,40069,320,1,,1,0
4,4,405,2,722,40070,318,1,,1,0
4,4,405,2,722,40070,319,1,,1,0
4,4,405,2,722,40070,320,1,,1,0
4,4,405,2,484,40071,319,1,,4,0
4,4,405,2,484,40071,320,1,,4,0
4,4,405,2,484,40074,319,1,,2,0
4,4,405,2,484,40074,320,1,,2,0
4,4,405,2,484,40075,319,1,,3,0
4,4,405,2,484,40075,320,1,,2,0
4,4,405,2,484,40076,318,1,,1,0
4,4,405,2,484,40076,319,1,,1,0
4,4,405,2,484,40076,320,1,,1,0
4,4,405,2,484,40077,318,1,,1,0
4,4,405,2,484,40077,319,1,,1,0
4,4,405,2,484,40077,320,1,,1,0
4,4,405,2,484,40078,318,1,,1,0
4,4,405,2,484,40078,319,1,,1,0
4,4,405,2,484,40078,320,1,,1,0
4,4,405,2,484,40078,321,1,,1,0
4,4,405,2,484,40079,319,1,,2,0
4,4,405,2,484,40079,320,1,,2,0
4,4,405,2,484,40080,318,1,,1,0
4,4,405,2,484,40080,319,1,,3,0
4,4,405,2,484,40080,320,1,,3,0
4,4,419,2,296,40081,319,1,,3,0
4,4,419,2,296,40081,320,1,,2,0
4,4,419,2,296,40082,318,1,,1,0
4,4,419,2,296,40082,319,1,,4,0
4,4,419,2,296,40082,320,1,,3,0
4,4,419,2,296,40083,318,1,,1,0
4,4,419,2,296,40083,319,1,,2,0
4,4,419,2,296,40083,320,1,,2,0
4,4,419,2,296,40084,318,1,,1,0
4,4,419,2,296,40084,319,1,,2,0
4,4,419,2,296,40084,320,1,,3,0
4,4,419,2,296,40085,318,1,,1,0
4,4,419,2,296,40085,319,1,,1,0
4,4,419,2,296,40085,320,1,,1,0
4,4,419,2,296,40086,318,1,,1,0
4,4,419,2,296,40086,319,1,,1,0
4,4,419,2,296,40086,320,1,,1,0
4,4,419,2,296,40086,321,1,,1,0
4,4,419,2,296,40087,318,1,,1,0
4,4,419,2,296,40087,319,1,,2,0
4,4,419,2,296,40087,320,1,,2,0
4,4,419,2,296,40088,319,1,,1,0
4,4,419,2,296,40088,320,1,,1,0
4,4,419,2,296,40089,319,1,,1,0
4,4,419,2,296,40089,320,1,,1,0
4,4,419,2,296,40090,319,1,,1,0
4,4,419,2,296,40090,320,1,,1,0
4,4,401,1,1460,40091,319,1,,1,0
4,4,401,1,1460,40091,320,1,,1,0
4,4,401,1,1460,40093,318,1,,1,0
4,4,401,1,1460,40093,319,1,,3,0
4,4,401,1,1460,40093,320,1,,2,0
4,4,401,1,1460,40094,319,1,,3,0
4,4,401,1,1460,40094,320,1,,2,0
4,4,401,1,1460,40095,318,1,,1,0
4,4,401,1,1460,40095,319,1,,2,0
4,4,401,1,1460,40095,320,1,,1,0
4,4,401,1,1460,40096,318,1,,1,0
4,4,401,1,1460,40096,319,1,,1,0
4,4,401,1,1460,40096,320,1,,1,0
4,4,401,1,1460,40097,319,1,,1,0
4,4,401,1,1460,40097,320,1,,1,0
4,4,401,1,1460,40098,318,1,,1,0
4,4,401,1,1460,40098,319,1,,2,0
4,4,401,1,1460,40098,320,1,,1,0
4,4,401,1,1460,40099,318,1,,1,0
4,4,401,1,1460,40099,319,1,,1,0
4,4,401,1,1460,40099,320,1,,1,0
4,4,401,1,1460,40099,321,1,,1,0
4,4,412,2,2592,40101,318,1,,1,0
4,4,412,2,2592,40101,319,1,,3,0
4,4,412,2,2592,40101,320,1,,2,0
4,4,412,2,2592,40103,318,1,,1,0
4,4,412,2,2592,40103,319,1,,2,0
4,4,412,2,2592,40103,320,1,,2,0
4,4,412,2,2592,40104,319,1,,1,0
4,4,412,2,2592,40104,320,1,,1,0
4,4,412,2,2592,40105,319,1,,1,0
4,4,412,2,2592,40105,320,1,,1,0
4,4,412,2,2592,40106,319,1,,1,0
4,4,412,2,2592,40106,320,1,,1,0
4,4,412,2,2592,40107,319,1,,2,0
4,4,412,2,2592,40107,320,1,,2,0
4,4,412,2,2592,40108,318,1,,1,0
4,4,412,2,2592,40108,319,1,,2,0
4,4,412,2,2592,40108,320,1,,2,0
4,4,412,2,2592,40109,318,1,,1,0
4,4,412,2,2592,40109,319,1,,3,0
4,4,412,2,2592,40109,320,1,,3,0
4,4,412,2,2592,40110,318,1,,1,0
4,4,412,2,2592,40110,319,1,,2,0
4,4,412,2,2592,40110,320,1,,2,0
4,4,412,2,1606,40111,318,1,,1,0
4,4,412,2,1606,40111,319,1,,1,0
4,4,412,2,1606,40111,320,1,,1,0
4,4,412,2,1606,40112,318,1,,1,0
4,4,412,2,1606,40112,319,1,,1,0
4,4,412,2,1606,40112,320,1,,1,0
4,4,412,2,1606,40113,319,1,,1,0
4,4,412,2,1606,40113,320,1,,1,0
4,4,412,2,1606,40114,319,1,,1,0
4,4,412,2,1606,40114,320,1,,1,0
4,4,412,2,1606,40115,319,1,,1,0
4,4,412,2,1606,40115,320,1,,1,0
4,4,412,2,1606,40116,318,1,,1,0
4,4,412,2,1606,40116,319,1,,2,0
4,4,412,2,1606,40116,320,1,,2,0
4,4,412,2,1606,40117,318,1,,1,0
4,4,412,2,1606,40117,319,1,,2,0
4,4,412,2,1606,40117,320,1,,2,0
4,4,412,2,1606,40118,318,1,,2,0
4,4,412,2,1606,40118,319,1,,5,0
4,4,412,2,1606,40118,320,1,,3,0
4,4,412,2,1606,40119,318,1,,1,0
4,4,412,2,1606,40119,319,1,,3,0
4,4,412,2,1606,40119,320,1,,4,0
4,4,412,2,1606,40120,318,1,,1,0
4,4,412,2,1606,40120,319,1,,4,0
4,4,412,2,1606,40120,320,1,,2,0
4,4,410,2,4036,40122,318,1,,2,0
4,4,410,2,4036,40122,319,1,,5,0
4,4,410,2,4036,40122,320,1,,2,0
4,4,410,2,4036,40123,319,1,,1,0
4,4,410,2,4036,40123,320,1,,1,0
4,4,410,2,4036,40124,318,1,,1,0
4,4,410,2,4036,40124,319,1,,1,0
4,4,410,2,4036,40124,320,1,,1,0
4,4,410,2,4036,40125,318,1,,1,0
4,4,410,2,4036,40125,319,1,,1,0
4,4,410,2,4036,40125,320,1,,1,0
4,4,410,2,4036,40126,318,1,,1,0
4,4,410,2,4036,40126,319,1,,2,0
4,4,410,2,4036,40126,320,1,,2,0
4,4,410,2,4036,40128,319,1,,1,0
4,4,410,2,4036,40128,320,1,,1,0
4,4,410,2,4036,40129,319,1,,1,0
4,4,410,2,4036,40129,320,1,,1,0
4,4,410,2,4036,40130,319,1,,1,0
4,4,410,2,4036,40130,320,1,,1,0
4,4,407,2,796,40132,319,1,,2,0
4,4,407,2,796,40132,320,1,,2,0
4,4,407,2,796,40134,319,1,,1,0
4,4,407,2,796,40134,320,1,,1,0
4,4,407,2,796,40135,318,1,,1,0
4,4,407,2,796,40135,319,1,,1,0
4,4,407,2,796,40135,320,1,,1,0
4,4,407,2,796,40136,318,1,,1,0
4,4,407,2,796,40136,319,1,,1,0
4,4,407,2,796,40136,320,1,,1,0
4,4,407,2,796,40137,319,1,,3,0
4,4,407,2,796,40137,320,1,,2,0
4,4,407,2,796,40138,318,1,,1,0
4,4,407,2,796,40138,319,1,,4,0
4,4,407,2,796,40138,320,1,,4,0
4,4,407,2,796,40140,309,1,,1,0
4,4,407,2,796,40140,318,1,,1,0
4,4,407,2,796,40140,319,1,,1,0
4,4,407,2,796,40140,320,1,,1,0
4,4,410,1,3192,40141,318,1,,1,0
4,4,410,1,3192,40141,319,1,,1,0
4,4,410,1,3192,40141,320,1,,1,0
4,4,410,1,3192,40142,318,1,,1,0
4,4,410,1,3192,40142,319,1,,2,0
4,4,410,1,3192,40142,320,1,,2,0
4,4,410,1,3192,40144,318,1,,1,0
4,4,410,1,3192,40144,319,1,,1,0
4,4,410,1,3192,40144,320,1,,1,0
4,4,410,1,3192,40145,318,1,,1,0
4,4,410,1,3192,40145,319,1,,1,0
4,4,410,1,3192,40145,320,1,,1,0
4,4,410,1,3192,40146,318,1,,1,0
4,4,410,1,3192,40146,319,1,,2,0
4,4,410,1,3192,40146,320,1,,1,0
4,4,410,1,3192,40146,321,1,,1,0
4,4,410,1,3192,40148,318,1,,1,0
4,4,410,1,3192,40148,319,1,,3,0
4,4,410,1,3192,40148,320,1,,2,0
4,4,410,1,3192,40149,319,1,,3,0
4,4,410,1,3192,40149,320,1,,3,0
4,4,410,1,3414,40151,318,1,,1,0
4,4,410,1,3414,40151,319,1,,2,0
4,4,410,1,3414,40151,320,1,,2,0
4,4,410,1,3414,40152,319,1,,2,0
4,4,410,1,3414,40152,320,1,,2,0
4,4,410,1,3414,40155,318,1,,1,0
4,4,410,1,3414,40155,319,1,,1,0
4,4,410,1,3414,40155,320,1,,1,0
4,4,410,1,3414,40155,321,1,,1,0
4,4,410,1,3414,40156,319,1,,1,0
4,4,410,1,3414,40156,320,1,,1,0
4,4,410,1,3414,40158,318,1,,1,0
4,4,410,1,3414,40158,319,1,,4,0
4,4,410,1,3414,40158,320,1,,4,0
4,4,410,1,3414,40159,318,1,,1,0
4,4,410,1,3414,40159,319,1,,2,0
4,4,410,1,3414,40159,320,1,,2,0
4,4,410,1,3414,40160,319,1,,2,0
4,4,410,1,3414,40160,320,1,,2,0
4,4,401,1,738,40161,318,1,,2,0
4,4,401,1,738,40161,319,1,,3,0
4,4,401,1,738,40162,318,1,,1,0
4,4,401,1,738,40162,319,1,,1,0
4,4,401,1,738,40162,320,1,,2,0
4,4,401,1,738,40163,318,1,,1,0
4,4,401,1,738,40163,319,1,,1,0
4,4,401,1,738,40163,320,1,,1,0
4,4,401,1,738,40164,318,1,,1,0
4,4,401,1,738,40164,319,1,,3,0
4,4,401,1,738,40164,320,1,,3,0
4,4,401,1,738,40165,319,1,,1,0
4,4,401,1,738,40165,320,1,,1,0
4,4,401,1,738,40166,318,1,,1,0
4,4,401,1,738,40166,319,1,,1,0
4,4,401,1,738,40166,320,1,,1,0
4,4,401,1,738,40166,321,1,,1,0
4,4,401,1,738,40167,319,1,,1,0
4,4,401,1,738,40167,320,1,,1,0
4,4,401,1,738,40167,321,1,,1,0
4,4,401,1,738,40168,319,1,,1,0
4,4,401,1,738,40168,320,1,,1,0
4,4,401,1,738,40169,319,1,,1,0
4,4,401,1,738,40169,320,1,,1,0
4,4,401,1,738,40169,321,1,,1,0
4,4,401,1,738,40170,319,1,,1,0
4,4,421,1,800,40172,319,1,,1,0
4,4,421,1,800,40172,320,1,,1,0
4,4,421,1,800,40174,319,1,,1,0
4,4,421,1,800,40174,320,1,,1,0
4,4,421,1,800,40176,318,1,,1,0
4,4,421,1,800,40176,319,1,,2,0
4,4,421,1,800,40176,320,1,,2,0
4,4,421,1,800,40178,319,1,,3,0
4,4,421,1,800,40178,320,1,,3,0
4,4,421,1,800,40179,319,1,,2,0
4,4,421,1,800,40179,320,1,,2,0
4,4,421,1,800,40180,319,1,,2,0
4,4,421,1,800,40180,320,1,,2,0
4,4,411,1,1486,40181,318,1,,1,0
4,4,411,1,1486,40181,319,1,,2,0
4,4,411,1,1486,40181,320,1,,2,0
4,4,411,1,1486,40182,318,1,,1,0
4,4,411,1,1486,40182,319,1,,3,0
4,4,411,1,1486,40182,320,1,,3,0
4,4,411,1,1486,40183,318,1,,1,0
4,4,411,1,1486,40183,319,1,,2,0
4,4,411,1,1486,40183,320,1,,2,0
4,4,411,1,1486,40184,319,1,,2,0
4,4,411,1,1486,40184,320,1,,2,0
4,4,411,1,1486,40185,319,1,,1,0
4,4,411,1,1486,40185,320,1,,1,0
4,4,411,1,1486,40186,319,1,,1,0
4,4,411,1,1486,40186,320,1,,1,0
4,4,411,1,1486,40187,319,1,,1,0
4,4,411,1,1486,40187,320,1,,1,0
4,4,411,1,1486,40188,318,1,,1,0
4,4,411,1,1486,40188,319,1,,1,0
4,4,411,1,1486,40188,320,1,,1,0
4,4,411,1,1486,40189,319,1,,1,0
4,4,411,1,1486,40189,320,1,,1,0
4,4,411,1,1486,40190,319,1,,1,0
4,4,411,1,1486,40190,320,1,,1,0
4,4,401,2,2106,40191,318,1,,1,0
4,4,401,2,2106,40191,319,1,,1,0
4,4,401,2,2106,40191,320,1,,1,0
4,4,401,2,2106,40192,318,1,,1,0
4,4,401,2,2106,40192,319,1,,2,0
4,4,401,2,2106,40192,320,1,,2,0
4,4,401,2,2106,40193,319,1,,1,0
4,4,401,2,2106,40193,320,1,,1,0
4,4,401,2,2106,40194,319,1,,2,0
4,4,401,2,2106,40194,320,1,,2,0
4,4,401,2,2106,40195,318,1,,1,0
4,4,401,2,2106,40195,319,1,,1,0
4,4,401,2,2106,40195,320,1,,1,0
4,4,401,2,2106,40196,318,1,,1,0
4,4,401,2,2106,40196,319,1,,1,0
4,4,401,2,2106,40196,320,1,,1,0
4,4,401,2,2106,40197,318,1,,1,0
4,4,401,2,2106,40197,319,1,,1,0
4,4,401,2,2106,40197,320,1,,1,0
4,4,401,2,2106,40198,318,1,,1,0
4,4,401,2,2106,40198,319,1,,4,0
4,4,401,2,2106,40198,320,1,,3,0
4,4,401,2,2106,40199,318,1,,1,0
4,4,401,2,2106,40199,319,1,,2,0
4,4,401,2,2106,40199,320,1,,3,0
4,4,401,2,2106,40200,318,1,,2,0
4,4,401,2,2106,40200,319,1,,3,0
4,4,401,2,2106,40200,320,1,,2,0
4,4,402,2,1080,40201,318,1,,1,0
4,4,402,2,1080,40201,319,1,,2,0
4,4,402,2,1080,40201,320,1,,3,0
4,4,402,2,1080,40202,319,1,,1,0
4,4,402,2,1080,40202,320,1,,1,0
4,4,402,2,1080,40204,319,1,,1,0
4,4,402,2,1080,40204,320,1,,1,0
4,4,402,2,1080,40205,319,1,,1,0
4,4,402,2,1080,40205,320,1,,1,0
4,4,402,2,1080,40206,318,1,,1,0
4,4,402,2,1080,40206,319,1,,1,0
4,4,402,2,1080,40206,320,1,,1,0
4,4,402,2,1080,40207,318,1,,1,0
4,4,402,2,1080,40207,319,1,,2,0
4,4,402,2,1080,40207,320,1,,2,0
4,4,402,2,1080,40208,318,1,,1,0
4,4,402,2,1080,40208,319,1,,1,0
4,4,402,2,1080,40208,320,1,,1,0
4,4,402,2,1080,40209,318,1,,1,0
4,4,402,2,1080,40209,319,1,,1,0
4,4,402,2,1080,40209,320,1,,1,0
4,4,402,2,1080,40210,318,1,,1,0
4,4,402,2,1080,40210,319,1,,1,0
4,4,402,2,1080,40210,320,1,,2,0
4,4,403,2,836,40212,318,1,,1,0
4,4,403,2,836,40212,319,1,,3,0
4,4,403,2,836,40212,320,1,,4,0
4,4,403,2,836,40212,321,1,,1,0
4,4,403,2,836,40213,319,1,,1,0
4,4,403,2,836,40213,320,1,,1,0
4,4,403,2,836,40214,318,1,,1,0
4,4,403,2,836,40214,319,1,,1,0
4,4,403,2,836,40214,320,1,,1,0
4,4,403,2,836,40215,318,1,,1,0
4,4,403,2,836,40215,319,1,,1,0
4,4,403,2,836,40215,320,1,,1,0
4,4,403,2,836,40216,318,1,,1,0
4,4,403,2,836,40216,319,1,,2,0
4,4,403,2,836,40216,320,1,,2,0
4,4,403,2,836,40217,319,1,,1,0
4,4,403,2,836,40217,320,1,,1,0
4,4,403,2,836,40218,318,1,,1,0
4,4,403,2,836,40218,319,1,,2,0
4,4,403,2,836,40218,320,1,,2,0
4,4,403,2,836,40219,318,1,,1,0
4,4,403,2,836,40219,319,1,,1,0
4,4,403,2,836,40219,320,1,,1,0
4,4,403,2,836,40220,318,1,,1,0
4,4,403,2,836,40220,319,1,,1,0
4,4,403,2,836,40220,320,1,,1,0
2,5,506,2,830,50001,308,1,,1,0
2,5,506,2,830,50001,320,1,,5,0
2,5,506,2,830,50002,320,1,,4,0
2,5,506,2,830,50003,308,1,,1,0
2,5,506,2,830,50003,312,1,,1,0
2,5,506,2,830,50003,319,1,,3,0
2,5,506,2,830,50003,320,1,,4,0
2,5,506,2,830,50004,319,1,,2,0
2,5,506,2,830,50004,320,1,,5,0
2,5,506,2,830,50005,319,1,,1,0
2,5,506,2,830,50005,320,1,,1,0
2,5,506,2,830,50006,308,1,,1,0
2,5,506,2,830,50006,319,1,,1,0
2,5,506,2,830,50006,320,1,,5,0
2,5,506,2,830,50007,319,1,,1,0
2,5,506,2,830,50007,320,1,,4,0
2,5,506,2,830,50008,319,1,,2,0
2,5,506,2,830,50008,320,1,,4,0
2,5,506,2,830,50009,312,1,,1,0
2,5,506,2,830,50009,319,1,,1,0
2,5,506,2,830,50009,320,1,,15,0
2,5,506,2,830,50010,320,1,,3,0
2,5,502,1,2194,50016,312,1,,1,0
2,5,502,1,2194,50016,318,1,,2,0
2,5,502,1,2194,50016,319,1,,5,0
2,5,502,1,2194,50016,320,1,,10,0
2,5,515,2,18,50021,304,1,,1,0
2,5,515,2,18,50021,320,1,,3,0
2,5,515,2,18,50022,304,1,,1,0
2,5,515,2,18,50022,320,1,,3,0
2,5,515,2,18,50023,302,1,,1,0
2,5,515,2,18,50023,319,1,,1,0
2,5,515,2,18,50023,320,1,,2,0
2,5,515,2,18,50024,302,1,,1,0
2,5,515,2,18,50024,319,1,,1,0
2,5,515,2,18,50024,320,1,,2,0
2,5,515,2,18,50025,304,1,,1,0
2,5,515,2,18,50025,320,1,,4,0
2,5,515,2,18,50026,310,1,,1,0
2,5,515,2,18,50026,319,1,,4,0
2,5,515,2,18,50026,320,1,,8,0
2,5,515,2,18,50027,302,1,,1,0
2,5,515,2,18,50027,319,1,,1,0
2,5,515,2,18,50027,320,1,,1,0
2,5,515,2,18,50028,319,1,,2,0
2,5,515,2,18,50028,320,1,,6,0
2,5,515,2,18,50029,310,1,,1,0
2,5,515,2,18,50029,319,1,,2,0
2,5,515,2,18,50029,320,1,,7,0
2,5,515,2,18,50030,319,1,,2,0
2,5,515,2,18,50030,320,1,,5,0
2,5,502,2,3878,50031,319,1,,1,0
2,5,502,2,3878,50031,320,1,,2,0
2,5,502,2,3878,50032,319,1,,3,0
2,5,502,2,3878,50032,320,1,,7,0
2,5,502,2,3878,50033,310,1,,2,0
2,5,502,2,3878,50033,319,1,,1,0
2,5,502,2,3878,50033,320,1,,5,0
2,5,502,2,3878,50034,310,1,,2,0
2,5,502,2,3878,50034,319,1,,2,0
2,5,502,2,3878,50034,320,1,,5,0
2,5,502,2,3878,50035,310,1,,1,0
2,5,502,2,3878,50035,319,1,,4,0
2,5,502,2,3878,50035,320,1,,7,0
2,5,502,2,3878,50036,310,1,,1,0
2,5,502,2,3878,50036,312,1,,1,0
2,5,502,2,3878,50036,316,1,,10,0
2,5,502,2,3878,50036,318,1,,1,0
2,5,502,2,3878,50036,320,1,,10,0
2,5,502,2,3878,50037,319,1,,4,0
2,5,502,2,3878,50037,320,1,,70,0
2,5,502,2,3878,50038,319,1,,1,0
2,5,502,2,3878,50038,320,1,,2,0
2,5,502,2,3878,50039,310,1,,1,0
2,5,502,2,3878,50039,318,1,,1,0
2,5,502,2,3878,50039,320,1,,6,0
2,5,502,2,3878,50040,310,1,,1,0
2,5,502,2,3878,50040,319,1,,2,0
2,5,502,2,3878,50040,320,1,,7,0
2,5,504,2,708,50041,302,1,,1,0
2,5,504,2,708,50041,319,1,,2,0
2,5,504,2,708,50041,320,1,,6,0
2,5,504,2,708,50042,320,1,,5,0
2,5,504,2,708,50043,302,1,,1,0
2,5,504,2,708,50043,319,1,,2,0
2,5,504,2,708,50043,320,1,,8,0
2,5,504,2,708,50044,302,1,,1,0
2,5,504,2,708,50044,319,1,,1,0
2,5,504,2,708,50044,320,1,,1,0
2,5,504,2,708,50045,320,1,,4,0
2,5,504,2,708,50046,302,1,,1,0
2,5,504,2,708,50046,319,1,,3,0
2,5,504,2,708,50046,320,1,,7,0
2,5,504,2,708,50047,319,1,,1,0
2,5,504,2,708,50047,320,1,,2,0
2,5,504,2,708,50048,320,1,,2,0
2,5,504,2,708,50049,319,1,,2,0
2,5,504,2,708,50049,320,1,,5,0
2,5,504,2,708,50050,302,1,,1,0
2,5,504,2,708,50050,319,1,,1,0
2,5,504,2,708,50050,320,1,,2,0
2,5,504,2,708,50050,321,1,,2,0
2,5,504,2,708,50050,321,2,,2,0
2,5,504,2,708,50050,321,3,,2,0
2,5,504,2,708,50050,321,4,,2,0
2,5,513,2,348,50051,310,1,,1,0
2,5,513,2,348,50051,319,1,,1,0
2,5,513,2,348,50051,320,1,,6,0
2,5,513,2,348,50052,310,1,,2,0
2,5,513,2,348,50052,319,1,,2,0
2,5,513,2,348,50052,320,1,,5,0
2,5,513,2,348,50053,310,1,,1,0
2,5,513,2,348,50053,319,1,,1,0
2,5,513,2,348,50053,320,1,,2,0
2,5,513,2,348,50054,310,1,,1,0
2,5,513,2,348,50054,319,1,,1,0
2,5,513,2,348,50054,320,1,,3,0
2,5,513,2,348,50055,310,1,,2,0
2,5,513,2,348,50055,320,1,,1,0
2,5,513,2,348,50056,310,1,,1,0
2,5,513,2,348,50056,319,1,,1,0
2,5,513,2,348,50056,320,1,,4,0
2,5,513,2,348,50057,319,1,,1,0
2,5,513,2,348,50057,320,1,,6,0
2,5,513,2,348,50058,310,1,,1,0
2,5,513,2,348,50058,319,1,,2,0
2,5,513,2,348,50058,320,1,,7,0
2,5,513,2,348,50059,310,1,,2,0
2,5,513,2,348,50059,319,1,,3,0
2,5,513,2,348,50059,320,1,,9,0
2,5,513,2,348,50060,310,1,,1,0
2,5,513,2,348,50060,319,1,,2,0
2,5,513,2,348,50060,320,1,,3,0
2,5,514,2,710,50061,310,1,,1,0
2,5,514,2,710,50061,319,1,,4,0
2,5,514,2,710,50061,320,1,,8,0
2,5,514,2,710,50062,302,1,,1,0
2,5,514,2,710,50062,320,1,,3,0
2,5,514,2,710,50063,320,1,,2,0
2,5,514,2,710,50064,319,1,,2,0
2,5,514,2,710,50064,320,1,,8,0
2,5,514,2,710,50065,302,1,,1,0
2,5,514,2,710,50065,320,1,,5,0
2,5,514,2,710,50066,319,1,,3,0
2,5,514,2,710,50066,320,1,,7,0
2,5,514,2,710,50067,320,1,,5,0
2,5,514,2,710,50068,308,1,,1,0
2,5,514,2,710,50068,320,1,,5,0
2,5,514,2,710,50069,320,1,,4,0
2,5,514,2,710,50070,319,1,,1,0
2,5,514,2,710,50070,320,1,,8,0
2,5,501,2,60,50071,319,,,1,1
2,5,501,2,60,50071,320,,,1,1
2,5,501,2,60,50072,310,1,,1,0
2,5,501,2,60,50072,312,1,,1,0
2,5,501,2,60,50072,318,1,,1,0
2,5,501,2,60,50072,319,1,,3,0
2,5,501,2,60,50072,320,1,,14,0
2,5,501,2,60,50073,310,1,,1,0
2,5,501,2,60,50073,319,1,,2,0
2,5,501,2,60,50073,320,1,,10,0
2,5,501,2,60,50074,320,1,,3,0
2,5,501,2,60,50076,320,1,,4,0
2,5,501,2,60,50077,319,1,,2,0
2,5,501,2,60,50077,320,1,,4,0
