"zone","state","lga","sector","ea","hhid","plotid","sa2q1a1","sa2q1a2","sa2q1a3","sa2q1a4","sa2q1b1","sa2q1b2","sa2q1b3","sa2q1b4","sa2q1c1","sa2q1c2","sa2q1c3","sa2q1c4","sa2q1d1","sa2q1d2","sa2q1d3","sa2q1d4","sa2q2","sa2q3","sa2q4","sa2q5","sa2q6","sa2q7","sa2q8","sa2q9","sa2q10","sa2q11a","sa2q11b","sa2q11c","sa2q12a","sa2q12b","sa2q12c","sa2q13a","sa2q13b","sa2q13c"
1,7,708,2,754,70020,5,1,19,6,8,2,16,6,8,4,18,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,0,,0,0,0,,,
1,7,705,2,4186,70021,1,1,20,7,7,2,22,7,7,4,20,7,7,5,7,7,7,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,705,2,4186,70021,2,1,20,7,7,2,22,7,7,4,20,7,7,5,18,7,7,0,0,0,0,0,0,0,0,0,2220,0,,0,0,0,,,
1,7,705,2,4186,70021,3,1,20,7,7,2,22,7,7,4,20,7,7,5,18,7,7,0,0,0,0,0,0,0,0,0,3170,0,,0,0,0,,,
1,7,705,2,4186,70021,4,1,20,7,7,2,22,7,7,4,20,7,7,5,18,7,7,0,0,0,0,0,0,0,0,0,3170,0,,0,0,0,,,
1,7,705,2,4186,70022,1,2,23,6,8,4,18,6,8,6,16,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,705,2,4186,70022,2,2,23,6,8,4,18,6,8,6,16,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,0,,0,0,0,,,
1,7,705,2,4186,70023,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0,,0,0,0,,,
1,7,705,2,4186,70023,2,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,705,2,4186,70023,3,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,,0,0,0,,,
1,7,705,2,4186,70024,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,7,705,2,4186,70024,2,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,705,2,4186,70025,1,1,20,7,7,2,20,7,7,3,20,7,7,6,20,7,7,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,705,2,4186,70026,1,1,18,6,8,2,24,6,8,7,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,705,2,4186,70026,2,1,18,6,8,2,24,6,8,7,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,705,2,4186,70026,3,1,18,6,8,2,24,6,8,7,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0,,0,0,0,,,
1,7,705,2,4186,70027,1,1,20,7,7,2,18,7,7,3,18,7,7,4,18,7,7,0,0,0,4,5,6000,0,0,0,2220,0,,0,0,0,,,
1,7,705,2,4186,70027,2,1,20,7,7,2,18,7,7,3,18,7,7,4,18,7,7,0,0,0,1,7,0,0,0,0,1120,0,,0,0,0,,,
1,7,705,2,4186,70027,3,1,20,7,7,2,18,7,7,3,18,7,7,4,18,7,7,0,0,0,1,2,500,0,0,0,1020,20,3,0,0,0,,,
1,7,705,2,4186,70028,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,0,,0,0,0,,,
1,7,705,2,4186,70028,2,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,705,2,4186,70029,1,1,21,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,705,2,4186,70029,2,1,21,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,0,,0,0,0,,,
1,7,705,2,4186,70030,1,1,24,6,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,705,2,4186,70030,2,1,24,6,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,0,,0,0,0,,,
1,7,705,2,4186,70030,3,1,24,6,8,2,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260,0,,0,0,0,,,
1,7,722,2,234,70031,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,234,70031,2,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,,0,0,0,,,
1,7,722,2,234,70032,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,722,2,234,70032,2,2,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,234,70033,1,1,18,6,8,2,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,7,722,2,234,70033,2,1,18,6,8,2,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,234,70033,3,1,18,6,8,2,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,722,2,234,70033,4,1,18,6,8,2,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,0,,0,0,0,,,
1,7,722,2,234,70034,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,234,70034,2,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,,1020,0,,0,0,0,,,
1,7,722,2,234,70034,3,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,722,2,234,70035,1,1,18,6,8,2,18,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,234,70035,2,1,18,6,8,2,18,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,0,,0,0,0,,,
1,7,722,2,234,70036,1,1,20,7,8,2,20,7,8,4,20,7,8,5,20,7,8,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,234,70036,2,1,20,7,8,2,20,7,8,4,20,7,8,5,20,7,8,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,7,722,2,234,70036,3,1,20,7,8,2,20,7,8,4,20,7,8,5,20,7,8,0,0,0,0,0,0,0,0,0,3170,0,,0,0,0,,,
1,7,722,2,234,70037,1,1,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,234,70038,1,1,21,7,7,2,21,7,7,3,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,234,70038,2,1,21,7,7,2,21,7,7,3,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,234,70038,3,1,21,7,7,2,21,7,7,3,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,0,,0,0,0,,,
1,7,722,2,234,70039,1,1,20,7,8,2,20,7,8,3,20,7,8,4,18,5,7,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,234,70040,1,1,18,6,7,2,21,7,8,3,18,6,7,4,15,6,7,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,234,70040,2,1,18,6,7,2,21,7,8,3,18,6,7,4,15,6,7,0,0,0,0,0,0,0,0,0,3170,0,,0,0,0,,,
1,7,722,2,892,70041,1,1,20,7,7,2,20,7,7,4,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,892,70041,2,1,20,7,7,2,20,7,7,4,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,7,722,2,892,70041,3,1,20,7,7,2,20,7,7,4,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,0,,0,0,0,,,
1,7,722,2,892,70041,4,1,20,7,7,2,20,7,7,4,20,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,0,,0,0,0,,,
1,7,722,2,892,70042,1,1,21,6,7,2,21,6,7,3,21,6,7,4,17,6,7,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,892,70042,2,1,21,6,7,2,21,6,7,3,21,6,7,4,17,6,7,0,0,0,0,0,0,0,0,0,2220,0,,0,0,0,,,
1,7,722,2,892,70042,3,1,21,6,7,2,21,6,7,3,21,6,7,4,17,6,7,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,722,2,892,70042,4,1,21,6,7,2,21,6,7,3,21,6,7,4,17,6,7,0,0,0,0,0,0,0,0,0,3170,0,,0,0,0,,,
1,7,722,2,892,70043,1,1,20,6,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,892,70043,2,1,20,6,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,,0,0,0,,,
1,7,722,2,892,70044,1,1,19,6,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,892,70044,2,1,19,16,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,0,,0,0,0,,,
1,7,722,2,892,70044,3,1,19,16,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,722,2,892,70044,4,1,19,16,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,,0,0,0,,,
1,7,722,2,892,70045,1,1,22,6,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,892,70045,2,1,22,6,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,722,2,892,70046,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,892,70046,2,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,0,,0,0,0,,,
1,7,722,2,892,70047,1,1,50,7,8,2,50,7,8,4,42,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,,0,0,0,,,
1,7,722,2,892,70047,2,1,50,7,8,2,50,7,8,4,42,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,0,,0,0,0,,,
1,7,722,2,892,70048,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,7,722,2,892,70048,2,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,892,70048,3,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,7,722,2,892,70049,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,722,2,892,70049,2,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,722,2,892,70050,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,0,,0,0,0,,,
1,7,722,2,892,70050,2,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,710,2,2726,70051,1,1,20,7,7,2,17,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,710,2,2726,70052,1,1,20,6,8,2,21,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,0,,0,0,0,,,
1,7,710,2,2726,70052,2,1,20,6,8,2,21,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,0,,0,0,0,,,
1,7,710,2,2726,70053,1,1,20,7,7,2,20,7,7,3,15,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,710,2,2726,70053,2,1,20,7,7,2,20,7,7,3,15,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,0,,0,0,0,,,
1,7,710,2,2726,70053,3,1,20,7,7,2,20,7,7,3,15,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,710,2,2726,70054,1,1,24,6,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,710,2,2726,70054,2,1,24,6,8,2,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0,,0,0,0,,,
1,7,710,2,2726,70055,1,1,16,6,8,2,18,6,8,3,18,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,710,2,2726,70055,2,1,16,6,8,2,18,6,8,3,18,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,0,,0,0,0,,,
1,7,710,2,2726,70055,3,1,16,6,8,2,18,6,8,3,18,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0,,0,0,0,,,
1,7,710,2,2726,70055,4,1,16,6,8,2,18,6,8,3,18,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,710,2,2726,70056,1,1,26,6,8,2,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,7,710,2,2726,70056,2,1,26,6,8,2,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3170,0,,0,0,0,,,
1,7,710,2,2726,70057,1,1,20,7,7,2,18,7,7,3,18,7,7,4,18,7,7,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,710,2,2726,70057,2,2,20,7,7,2,18,7,7,3,18,7,7,4,18,7,7,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,710,2,2726,70058,1,1,22,6,8,2,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,,0,0,0,,,
1,7,710,2,2726,70058,2,1,22,6,8,2,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,0,,0,0,0,,,
1,7,710,2,2726,70059,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,710,2,2726,70059,2,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,710,2,2726,70059,3,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,710,2,2726,70060,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,7,710,2,2726,70060,2,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,711,2,2532,70061,1,1,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,711,2,2532,70061,2,1,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,711,2,2532,70062,1,1,22,6,8,2,20,6,8,3,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,711,2,2532,70062,2,1,22,6,8,2,20,6,8,3,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0,,0,0,0,,,
1,7,711,2,2532,70062,3,1,22,6,8,2,20,6,8,3,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,711,2,2532,70062,4,1,22,6,8,2,20,6,8,3,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0,,0,0,0,,,
1,7,711,2,2532,70063,1,2,20,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,711,2,2532,70063,2,2,20,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,711,2,2532,70064,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,,0,0,0,0,2180,0,,0,0,0,,,
1,7,711,2,2532,70066,1,1,20,7,7,2,19,7,7,5,20,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,711,2,2532,70066,2,1,20,7,7,2,19,7,7,5,20,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2181,0,,0,0,0,,,
1,7,711,2,2532,70066,3,1,20,7,7,2,19,7,7,5,20,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,711,2,2532,70067,1,1,24,6,8,2,24,6,8,3,24,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,711,2,2532,70068,1,1,20,7,6,2,19,7,6,3,18,7,6,4,20,7,6,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,711,2,2532,70068,2,1,20,7,6,2,19,7,6,3,18,7,6,4,20,7,6,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,711,2,2532,70068,3,1,20,7,6,2,19,7,6,3,18,7,6,4,20,7,6,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,7,711,2,2532,70069,1,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,711,2,2532,70069,2,1,26,6,8,2,26,6,8,3,26,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,711,2,2532,70070,1,1,20,6,6,2,20,6,6,3,18,6,6,4,18,6,6,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,711,2,2532,70070,2,1,20,6,6,2,20,6,6,3,18,6,6,4,18,6,6,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,7,709,2,1226,70071,1,1,24,6,8,2,22,6,8,3,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,,0,0,0,,,
1,7,709,2,1226,70071,2,1,24,6,8,2,22,6,8,3,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,709,2,1226,70072,1,1,24,6,8,2,22,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,709,2,1226,70072,2,1,24,6,8,2,22,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,709,2,1226,70072,3,1,24,6,8,2,22,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,,0,0,0,,,
1,7,709,2,1226,70073,1,1,22,6,8,2,18,6,8,3,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,709,2,1226,70073,2,1,22,6,8,2,18,6,8,3,22,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,,0,0,0,,,
1,7,709,2,1226,70074,1,2,24,6,8,4,22,6,8,5,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,709,2,1226,70074,2,2,24,6,8,4,22,6,8,5,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,,0,0,0,,,
1,7,709,2,1226,70074,3,2,24,6,8,4,22,6,8,5,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,,0,1,,"N2",,
1,7,709,2,1226,70074,4,2,24,6,8,4,22,6,8,5,20,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,709,2,1226,70075,1,2,21,6,7,3,20,6,7,4,20,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,,0,0,0,,,
1,7,709,2,1226,70075,2,2,21,6,7,3,20,6,7,4,20,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2141,0,,0,0,0,,,
1,7,709,2,1226,70075,3,2,21,6,7,3,20,6,7,4,20,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,709,2,1226,70076,1,1,20,6,7,2,20,6,7,3,18,6,7,4,18,6,7,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,709,2,1226,70076,2,1,20,6,7,2,20,6,7,3,18,6,7,4,18,6,7,0,0,0,0,0,0,0,0,0,1060,0,,0,0,0,,,
1,7,709,2,1226,70076,3,1,20,6,7,2,20,6,7,3,18,6,7,4,18,6,7,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,709,2,1226,70077,1,24,6,8,2,24,6,8,3,24,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,,0,0,0,,,
1,7,709,2,1226,70077,2,24,6,8,2,24,6,8,3,24,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,709,2,1226,70078,1,1,20,6,7,2,20,6,7,3,20,6,7,4,20,6,7,2,7,3000,5,14,6000,0,0,0,1120,0,,0,3,,"N1",,
1,7,709,2,1226,70078,2,1,20,6,7,2,20,6,7,3,20,6,7,4,20,6,7,0,0,0,0,0,0,0,0,0,1020,0,,14,7,,"N1",,
1,7,709,2,1226,70079,1,1,24,6,8,2,24,6,8,5,24,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,709,2,1226,70079,2,1,24,6,8,2,24,6,8,5,24,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,0,,0,0,0,,,
1,7,709,2,1226,70080,1,1,24,6,8,2,24,6,8,3,24,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,719,1,1612,70083,1,1,3,4,4,2,3,4,4,3,3,4,4,8,3,4,4,2,3,500,0,0,0,0,0,0,1120,0,1,0,0,0,,,
1,7,719,1,1612,70083,2,1,3,5,4,2,3,4,4,3,3,4,4,8,3,4,4,2,2,500,0,0,0,0,0,0,1120,0,1,0,0,0,,,
1,7,719,1,1612,70083,3,1,3,4,4,2,3,4,4,3,3,4,4,8,3,4,4,4,2,500,0,0,0,0,0,0,1020,0,1,0,0,0,,,
1,7,719,1,1612,70083,4,1,3,4,4,2,3,4,4,3,3,4,4,8,3,4,4,1,3,500,0,0,0,0,0,0,1020,0,1,0,0,0,,,
1,7,719,1,1612,70088,1,1,10,6,6,1,10,6,7,,,,,,,,,0,0,0,0,0,0,0,0,0,1120,0,1,0,0,0,,,
1,7,719,1,1612,70088,2,1,10,6,5,1,10,6,6,,,,,,,,,0,0,0,0,0,0,0,0,0,1120,0,1,0,0,0,,,
1,7,717,2,1248,70091,1,1,15,6,6,2,15,6,5,,,,,,,,,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,717,2,1248,70091,2,1,10,6,5,2,10,6,6,,,,,,,,,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,717,2,1248,70092,1,2,8,5,5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,717,2,1248,70093,1,6,6,7,4,6,6,5,5,3,1,4,,,,,,3,5,500,2,2,400,0,0,0,1120,0,,1,1,,,,
1,7,717,2,1248,70094,1,16,6,44,,,,,,,,,,,,,,2,2,800,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,717,2,1248,70095,1,19,6,46,2,17,6,42,6,17,6,42,7,15,6,40,,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,717,2,1248,70095,2,17,6,46,2,17,6,40,6,17,6,42,7,16,6,40,,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,717,2,1248,70095,3,18,6,44,2,17,6,40,6,17,6,40,7,16,6,40,,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,717,2,1248,70096,1,1,17,5,42,2,16,5,42,,,,,,,,,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,717,2,1248,70097,1,1,16,5,6,2,14,6,8,,,,,,,,,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,717,2,1248,70097,2,1,14,4,4,2,14,6,4,,,,,,,,,0,0,0,0,0,0,0,0,0,2020,0,,0,0,0,,,
1,7,717,2,1248,70098,1,2,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,500,1,3,400,0,0,0,1120,0,,0,0,0,,,
1,7,717,2,1248,70099,1,1,4,6,7,2,4,6,7,,,,,,,,,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,717,2,1248,70099,2,1,6,6,4,2,4,6,4,,,,,,,,,0,0,0,0,0,0,0,0,0,1020,0,,0,0,0,,,
1,7,717,2,1248,70100,1,1,18,6,44,2,16,6,42,4,18,6,44,7,16,6,42,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,7,701,2,606,70101,1,1,12,6,7,2,12,6,6,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,,,,
1,7,701,2,606,70102,1,1,12,6,5,2,10,6,5,4,10,6,4,5,9,6,4,,,,,,,,,,1120,,,,,,,,
1,7,701,2,606,70102,2,1,9,6,4,2,7,6,4,4,7,6,4,5,7,6,4,,,,,,,,,,1123,,,,,,,,
1,7,701,2,606,70102,3,1,10,6,4,2,10,6,4,4,10,6,4,5,10,6,4,,,,,,,,,,1020,,,,,,,,
1,7,701,2,606,70103,1,1,7,4,5,3,12,6,8,5,12,6,8,6,13,6,9,,,,,,,,,,,,,,,,,,
1,7,701,2,606,70103,2,1,6,4,5,6,7,5,4,5,12,6,8,6,13,6,9,,,,,,,,,,,,,,,,,,
1,7,701,2,606,70104,1,1,10,6,4,,,,,,,,,,,,,3,4,500,1,2,300,0,0,0,1120,0,,0,0,0,,,
1,7,701,2,606,70104,2,1,11,5,4,,,,,,,,,,,,,,,,,,,,,,1090,,,,,,,,
1,7,701,2,606,70104,3,1,8,6,5,,,,,,,,,,,,,,,,,,,,,,1020,,,,,,,,
1,7,701,2,606,70105,1,1,10,6,6,1,8,5,6,,,,,,,,,,,,,,,,,,1120,,,,,,,,
