"zone","state","lga","sector","ea","hhid","animal_cd","sa6q1a","sa6q1b","sa6q2","sa6q3","sa6q4a","sa6q4b","sa6q5a","sa6q5b","sa6q6","sa6q7","sa6q8a","sa6q8b","sa6q9","sa6q10","sa6q11","sa6q12","sa6q13","sa6q14a","sa6q14b","sa6q15","sa6q16","sa6q17","sa6q18","sa6q19","sa6q20a","sa6q20b","sa6q21","sa6q22","sa6q23","sa6q24a1","sa6q24a2","sa6q24a3","sa6q25a1","sa6q25a2","sa6q25a3","sa6q26","sa6q27a","sa6q27b","sa6q28a","sa6q28b","sa6q28c","sa6q28d","trackingobs"
2,2,212,2,956,20052,110,1,,3,5000,1,,,,2,,,,0,0,0,0,,,,0,0,0,1,6000,"N2",,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20052,111,1,,1,8000,1,,,,2,,,,0,0,0,0,,,,0,0,0,2,14000,"N3",,0,1,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20052,114,1,,8,500,1,,,,2,,,,16,0,0,0,,,,0,0,2,3,1500,"N4",,0,3,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20053,105,1,,50,50000,1,,1,,1,12,5,,7,0,0,0,,,,0,0,0,2,90000,"N1",,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20053,111,1,,4,7000,1,,1,,1,12,5,,3,0,0,0,,,,0,0,0,0,,,,0,0,1,8,,,9,,,4,"N2",,8,,,,0
2,2,212,2,956,20053,114,1,,5,500,1,2,2,,2,,,,17,0,0,0,,,,0,0,0,0,,,,0,2,1,1,,,13,,,5,"N3",,,,,,0
2,2,212,2,956,20054,105,1,,24,40000,1,2,1,,1,3,4,,5,,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20054,110,1,,3,4000,1,2,1,2,2,,,,2,,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20054,111,1,,8,12000,1,4,1,4,2,,,,4,,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20054,114,1,,20,500,1,2,2,,2,,,,36,,0,4,2000,"N1",,0,0,0,0,,,,0,1,1,4,,,19,,,0,,,,,,,0
2,2,212,2,956,20055,103,1,,2,50000,1,5,1,5,1,4,5,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,2,"N2",,4,9,11,,0
2,2,212,2,956,20055,104,1,,2,40000,1,5,1,5,1,4,5,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,2,"N2",,4,9,11,,0
2,2,212,2,956,20055,105,1,,4,70000,1,5,1,5,1,4,5,,0,0,0,0,,,,0,0,0,1,62000,"N1",,0,0,2,,,,,,,3,"N2",,4,9,11,,0
2,2,212,2,956,20055,110,1,,5,6000,1,3,5,1,1,4,5,,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20055,114,1,,17,600,4,,,,2,,,,7,0,0,0,,,,2,0,0,3,1700,"N1",,0,2,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20056,105,1,,9,60000,1,5,1,2,2,,,,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,9,"N5",,4,8,9,,0
2,2,212,2,956,20056,110,1,,6,6000,1,2,1,5,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,6,"N5",,4,8,9,,0
2,2,212,2,956,20056,114,1,,13,500,1,2,2,5,2,,,,16,0,0,0,,,,2,0,0,3,1300,"N1","N2",0,2,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20057,105,1,,30,60000,1,,1,,2,,,,0,,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20057,110,1,,13,5000,1,,1,,2,,,,0,,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20058,105,1,,5,40000,1,,1,,2,,,,0,0,2,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20058,110,1,,4,5000,1,,1,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20058,115,1,,10,500,1,2,2,1,2,,,,21,0,0,0,,,,0,0,0,2,1100,"N1",,0,2,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20059,105,1,,20,50000,1,,12,,2,,,,5,0,0,0,,,,0,0,0,1,70000,"N2",,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20059,106,1,,40,60000,1,,3,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20059,110,1,,12,6000,1,,7,,2,,,,5,0,0,0,,,,6,0,2,5,15000,"N3",,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20059,111,1,,4,8000,1,,7,,2,,,,2,0,0,0,,,,0,0,1,0,,,,0,1,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20059,114,1,,4,500,1,,3,,2,,,,10,0,0,0,,,,0,0,6,0,,,,0,4,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20060,105,1,,10,60000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20060,107,1,,4,120000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20060,110,1,,15,7000,1,,1,,2,,,,3,0,0,0,,,,0,0,0,3,21000,"N1","N2",0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20060,111,1,,40,12000,1,,1,,2,,,,4,0,0,0,,,,0,0,0,4,48000,"N3","N4",0,0,2,,,,,,,0,,,,,,,0
2,2,212,2,956,20060,114,1,,5,500,2,1,2,,2,,,,34,0,0,0,,,,0,0,0,20,10000,"N5","N6",0,10,1,4,,,4,,0,0,,,,,,,0
2,2,210,2,1300,20061,107,1,,3,60000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20061,110,1,,10,3000,1,,1,,2,,,,6,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20061,112,1,,12,5000,1,,1,,2,,,,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20061,114,1,,3,500,1,,1,,2,,,,20,0,0,0,,,,0,0,0,0,,,,0,12,1,4,,,13,,,0,,,,,,,0
2,2,210,2,1300,20062,114,1,,15,600,12,,12,2,2,,,,20,0,0,0,,,,0,0,0,3,1900,"N4",,0,15,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20063,106,1,,6,70000,1,,6,,2,,,,0,0,0,2,195000,"N1",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20063,110,1,,18,6000,1,,6,,2,,,,10,0,0,0,,,,0,0,0,2,12000,"N2",,0,1,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20063,111,1,,15,7000,1,,6,,2,,,,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20063,114,1,,20,500,1,,1,,2,,,,16,0,0,0,,,,0,0,5,0,,,,0,4,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20064,107,1,,2,12000,1,,1,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20064,111,1,,6,10000,1,2,2,7,2,,,,3,0,0,0,,,,0,0,0,1,12000,"N1",,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20064,114,1,,10,600,2,7,2,7,2,,,,13,0,0,0,,,,0,0,0,0,,,,0,3,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20066,110,1,,1,7000,1,2,2,,2,,,,0,0,0,0,,,,0,0,0,1,8000,"N1",,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20066,111,1,,5,10000,1,2,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20066,112,1,,2,6000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20066,114,1,,9,600,2,,2,,2,,,,4,0,0,,,,,0,0,0,2,1300,"N1",,0,2,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20066,122,1,,2,3000,1,,2,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,2,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20067,107,1,,2,100000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20067,110,1,,12,8000,1,2,2,3,2,,,,9,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20067,112,1,,2,7000,2,,2,3,2,,,,0,0,0,2,9000,"N3",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20067,114,1,,18,600,1,2,2,3,2,,,,11,0,0,0,,,,0,0,0,3,1100,"N4",,0,2,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20068,110,1,,12,5000,1,,1,,2,,,,7,0,0,0,,,,0,0,4,2,1100,"N1",,0,1,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20068,114,1,,60,500,1,,1,,2,,,,15,0,0,0,,,,0,0,3,3,2600,"N2",,0,2,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20069,107,1,,4,80000,1,,1,7,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20069,110,1,,5,6000,1,2,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20069,114,1,,5,700,2,,2,,2,,,,10,0,0,0,,,,0,0,0,2,1400,"N4",,0,3,1,1,,,2,,,0,,,,,,,0
2,2,210,2,1300,20070,107,1,,4,75000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,4,"N3",,4,6,9,,0
2,2,210,2,1300,20070,110,1,,8,4000,1,,1,,2,,,,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20070,111,1,,12,10000,1,,1,,2,,,,8,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,210,2,1300,20070,112,1,,14,3000,2,,2,,2,,,,13,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,214,2,898,20072,105,1,,115,60000,1,,0,,2,,,,6,0,0,0,,,,0,2,0,0,,,,0,0,1,4,,,0,,,115,"N1",,4,,,,0
2,2,214,2,898,20072,106,1,,103,80000,1,,0,,2,,,,0,0,0,0,,,,2,0,0,0,,,,0,0,1,4,,,1,,,103,"N1",,4,,,,0
2,2,214,2,898,20072,111,1,,50,7000,1,,0,,2,,,,8,0,0,0,,,,3,0,1,0,,,,0,2,2,,,,,,,0,,,,,,,0
2,2,214,2,898,20073,110,1,,2,9000,3,4,2,4,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,214,2,898,20074,105,1,,160,60000,1,4,1,4,1,12,5,,5,0,0,0,,,,0,2,0,0,,,,0,0,2,,,,,,,130,"N1",,4,,,,0
2,2,214,2,898,20074,111,1,,2,7000,2,,2,,2,,,,0,0,0,0,,,,2,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,214,2,898,20075,105,1,,206,60000,1,,1,,2,,,,7,0,0,0,,,,0,0,0,1,80000,"N1",,0,0,2,,,,,,,80,"N2",,6,4,8,,0
2,2,214,2,898,20078,111,1,,3,25000,1,2,2,,2,,,,2,0,0,0,,,,0,0,0,2,32000,"N1",,0,0,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20081,110,1,,4,5000,1,,1,,2,,,,4,0,0,0,,,,0,0,2,1,5500,"N1",,0,1,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20085,110,1,,13,10000,2,4,2,5,2,,,,4,0,0,0,,,,0,0,0,2,15000,"N2",,0,1,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20087,110,1,,18,6000,2,10,2,10,2,,,,6,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20087,111,1,,26,10000,2,10,2,10,2,,,,8,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20088,112,1,,12,9000,1,,1,,2,,,,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20088,114,1,,7,650,2,,2,,2,,,,7,0,0,0,,,,0,0,0,2,1450,"N3",,0,1,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20089,110,1,,6,8000,1,,2,5,2,,,,0,0,0,0,,,,0,0,0,1,7000,"N3",,0,0,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20089,112,1,,1,6000,1,,2,5,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20089,114,1,,1,700,1,,2,5,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,1,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20089,118,1,,2,1000,4,8,2,5,2,,,,0,0,0,2,1200,"N2",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20089,122,1,,2,500,1,,1,2,2,,,,0,0,0,2,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,215,1,8,20090,122,1,,1,3000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20091,106,1,,3,65000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,3,"N1",,10,4,1,,0
2,2,207,2,1302,20092,107,1,,5,60000,1,,1,6,2,,,,0,0,0,2,43000,"N5",,0,0,0,1,55000,"N6",,0,0,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20092,110,1,,10,7000,2,,6,7,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20092,114,1,,14,600,4,2,2,,2,,,,15,0,0,0,,,,0,0,2,3,1600,"N1","N7",0,2,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20092,120,1,,4,800,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,1,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20093,110,1,,5,5000,1,,5,,2,,,,0,0,0,0,,,,0,0,0,3,13800,"N5",,0,0,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20093,114,1,,15,600,1,,1,,2,,,,6,0,0,0,,,,0,0,0,3,1800,"N4",,0,3,1,3,,,15,,,0,,,,,,,0
2,2,207,2,1302,20095,110,1,,5,7000,1,2,1,2,2,,,,2,0,0,0,,,,0,0,0,1,6000,"N3",,0,0,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20095,111,1,,7,11000,1,,1,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20095,114,1,,20,500,1,2,1,2,2,,,,20,0,0,0,,,,0,0,0,15,7500,"N4","N5",0,4,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20095,118,1,,5,700,1,,1,,2,,,,18,0,0,0,,,,0,0,0,0,,,,0,0,1,2,,,18,,,0,,,,,,,0
2,2,207,2,1302,20096,106,1,,2,70000,1,,1,,2,,,,0,0,0,1,40000,"N4",,0,0,0,1,80000,"N5",,0,0,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20096,114,1,,2,500,1,,1,,2,,,,8,0,0,0,,,,2,0,2,2,1000,"N6",,0,2,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20098,110,1,,8,5000,1,,1,,2,,,,6,0,0,0,,,,0,0,2,2,12000,"N2",,0,2,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20098,114,1,,20,600,1,,1,,2,,,,12,0,0,0,,,,0,0,6,4,1200,"N3",,0,2,2,,,,,,,0,,,,,,,0
2,2,207,2,1302,20099,119,1,,9,1200,1,,1,,2,,,,6,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,205,2,712,20101,110,1,,23,6000,1,,1,2,2,,,,8,0,0,0,,,,0,0,4,2,11000,"N2",,0,2,2,,,,,,,0,,,,,,,0
2,2,205,2,712,20101,114,1,,12,600,1,,1,2,2,,,,18,2,0,0,,,,5,0,8,5,2500,"N3",,0,2,2,,,,,,,0,,,,,,,0
2,2,205,2,712,20102,107,1,,3,60000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,3,195000,"N1",,0,0,2,,,,,,,0,,,,,,,0
2,2,205,2,712,20102,111,1,,14,10000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,3,29000,"N2",,0,0,2,,,,,,,0,,,,,,,0
2,2,205,2,712,20103,110,1,,2,5000,1,,1,,2,,,,3,0,0,0,,,,0,0,2,1,600,"N1",,0,0,2,,,,,,,0,,,,,,,0
2,2,205,2,712,20104,110,1,,14,6000,1,2,1,2,2,,,,5,0,,,,,,,,,2,11000,"N2",,,,1,8,,,2,,,,,,,,,,0
2,2,205,2,712,20104,114,1,,0,0,1,2,2,1,2,,,,0,0,,,,,,3,,,6,3200,"N3","N4",,4,1,8,1,,9,,,,,,,,,,0
2,2,205,2,712,20106,111,1,,14,7000,1,,1,,2,,,,6,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,205,2,712,20106,114,1,,20,500,1,,1,,2,,,,45,0,0,0,,,,0,0,0,15,7500,"N8","N9",0,5,1,4,,,15,,,0,,,,,,,0
2,2,205,2,712,20107,114,1,,1,500,2,,2,,2,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,0
2,2,205,2,712,20107,122,1,"DOG",2,1700,1,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,2,205,2,712,20108,110,1,,6,4000,1,,1,,2,,,,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
2,2,205,2,712,20108,114,1,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,2,1,1,,,2,,,,,,,,,,0
2,2,205,2,712,20110,114,1,,10,500,2,,2,,2,,,,14,0,0,0,,,,0,0,0,19,9500,"N5","N6",0,6,1,4,,,4,,,0,,,,,,,0
2,2,218,2,1592,20111,105,1,,8,70000,1,,1,3,2,,,,2,,,2,80000,"N1",,,,,2,180000,"N2",,,,2,,,,,,,7,"N3",,3,4,6,,0
2,2,218,2,1592,20111,106,1,,7,90000,1,,1,3,2,,,,,,,,,,,,,,2,200000,"N2",,,,2,,,,,,,8,"N3",,3,4,6,,0
2,2,218,2,1592,20111,110,1,,10,6000,1,,1,3,2,,,,6,,,,,,,2,,3,,,,,,1,2,,,,,,,,,,,,,,0
2,2,218,2,1592,20111,111,1,,11,7000,1,,1,3,2,,,,5,,,,,,,1,2,1,,,,,,1,2,,,,,,,,,,,,,,0
2,2,218,2,1592,20111,114,1,,30,500,1,,1,3,2,,,,18,,,,,,,,6,3,5,2500,"N4",,,4,2,,,,,,,,,,,,,,0
2,2,218,2,1592,20112,110,1,,9,6000,1,2,1,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20112,111,1,,4,8000,1,,2,,2,,,,,,,3,15100,"N3",,,,,,,,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20112,114,1,,6,400,2,1,2,,2,,,,15,,,,,,,,,,4,2300,"N3",,,4,1,1,,,11,,,,,,,,,,0
2,2,218,2,1592,20113,107,1,,5,50000,1,4,7,8,2,,,,,,,3,132000,"N3",,,,,,,,,,,2,,,,,,,,,,,,,,0
2,2,218,2,1592,20113,110,1,,29,7000,1,4,7,8,2,,,,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
2,2,218,2,1592,20113,111,1,,13,10000,4,5,7,8,2,,,,9,,,,,,,,,,2,17000,"N3",,,1,2,,,,,,,,,,,,,,0
2,2,218,2,1592,20113,114,1,,15,600,2,9,2,9,2,,,,20,,,,,,,,,,15,10000,"N4",,,7,1,1,,,35,,,,,,,,,,0
2,2,218,2,1592,20114,101,1,,16,30000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20114,102,1,,10,40000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20114,106,1,,5,60000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20114,107,1,,4,90000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20114,110,1,,20,6000,1,,1,,2,,,,10,0,0,0,,,,0,0,0,10,60000,"N4","N5",0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20114,111,1,,45,10000,1,,1,,2,,,,12,0,0,0,,,,0,0,0,7,70000,"N5",,0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20114,114,1,,45,500,1,,1,,2,,,,50,0,0,0,,,,0,0,0,20,10000,"N6",,0,32,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20114,118,1,,50,1000,1,,1,,2,,,,70,0,0,0,,,,0,0,0,40,40000,"N6",,0,24,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20115,105,1,,1,60000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20115,110,1,,3,10000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20115,114,1,,21,700,1,,1,,2,,,,11,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20116,107,1,,2,70000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,2,"N8",,4,10,5,,0
2,2,218,2,1592,20116,110,1,,80,6000,1,,1,,2,,,,25,0,0,0,,,,0,0,0,15,100000,"N1","N2",0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20116,111,1,,120,10000,1,,1,,2,,,,30,0,0,0,,,,0,0,0,10,50000,"N3",,0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20116,114,1,,20,1000,1,,1,,2,,,,80,0,0,0,,,,0,0,0,10,5000,"N4","N5",0,41,1,4,,,49,,,0,,,,,,,0
2,2,218,2,1592,20116,118,1,,45,1000,1,,1,,2,,,,28,0,0,0,,,,0,0,0,10,10000,"N6","N7",0,3,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20117,105,1,,7,60000,1,,3,4,2,,,,2,0,0,0,,,,0,0,0,2,180000,"N1",,0,0,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20117,114,1,,25,600,1,,3,4,2,,,,22,0,0,0,,,,3,5,4,5,2500,"N2",,0,3,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20118,105,1,,5,60000,1,,5,6,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
2,2,218,2,1592,20118,110,1,,15,5000,1,,5,6,2,,,,4,,,,,,,,,1,2,11000,"N1",,,1,2,,,,,,,,,,,,,,0
2,2,218,2,1592,20118,114,1,,30,500,1,,1,,2,,,,10,,,,,,,,,6,5,2500,"N2",,,3,2,,,,,,,,,,,,,,0
2,2,218,2,1592,20118,118,1,,5,400,1,,1,,2,,,,12,,,,,,,,,2,,,,,,3,2,,,,,,,,,,,,,,0
2,2,218,2,1592,20119,106,1,,30,60000,1,,,,1,12,5,,11,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20119,110,1,,35,5000,1,8,4,3,2,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20119,111,1,,20,7000,1,2,4,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20120,110,1,,5,5000,1,,1,,2,,,,3,0,0,0,,,,0,0,0,2,9000,"N2",,0,1,2,,,,,,,0,,,,,,,0
2,2,218,2,1592,20120,114,1,,40,500,1,,1,,2,,,,27,0,0,0,,,,5,0,7,10,6000,"N3",,0,5,2,,,,,,,0,,,,,,,0
5,3,331,1,2322,30009,115,1,,5,300,2,,,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,,,,,,,,0
5,3,309,2,478,30032,110,1,,3,8000,2,,2,,2,,,,2,0,0,0,,,,0,0,1,0,,,,0,0,2,,,,,,,0,,,,,,,0
5,3,309,2,478,30033,110,1,,6,8000,2,,2,,2,,,,3,0,0,0,,,,0,0,0,4,32000,"N1",,0,1,2,,,,,,,0,,,,,,,0
5,3,309,2,478,30035,110,1,,1,9000,2,,2,,2,,,,0,0,0,1,8000,"N1",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
5,3,309,2,478,30035,114,1,,1,500,2,,2,,2,,,,0,1,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
5,3,309,2,478,30036,114,1,,2,300,2,,2,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
5,3,309,2,478,30040,110,1,,1,3000,2,,2,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
5,3,309,2,478,30040,111,1,,6,4000,1,,1,,2,,,,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
5,3,307,1,634,30042,110,1,,2,5000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
5,3,307,1,634,30045,110,1,,3,8000,1,,1,2,2,,,,2,0,0,0,,,,0,0,0,3,21000,"N1",,0,2,2,,,,,,,1,"N2",,10,,,,0
5,3,307,1,634,30048,110,1,,2,15000,1,,1,,2,,,,1,0,0,1,6000,"N1",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
5,3,307,1,634,30049,115,1,,100,800,1,,1,,2,,,,0,0,0,100,26000,"N1",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
5,3,321,2,364,30052,110,1,,10,8000,1,,1,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,,,,,,,,0,,,,,,,0
5,3,321,2,364,30054,110,1,,3,15000,2,,2,,2,,,,2,0,0,1,8000,"N1",,0,0,0,0,,,,0,0,,,,,,,,0,,,,,,,0
5,3,321,2,364,30056,112,1,,30,4000,1,,1,,2,,,,27,0,0,0,,,,0,0,0,46,750000,"N1",,0,0,2,,,,,,,30,"N2",,2,12,,"WORM",0
5,3,321,2,364,30057,114,1,,17,500,1,,2,,2,,,,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
5,3,321,2,364,30057,115,1,,5,1000,1,,2,,2,,,,0,0,0,0,,,,0,0,0,35,35000,"N1","N2",0,0,2,,,,,,,0,,,,,,,0
