"zone","state","lga","sector","ea","is_cd","c2q1","c2q2","c2q3","c2q4a","c2q4b","c2q5","c2q6a","c2q6b"
5,3,323,2,580,207,2,,2,4,,50,0,25
5,3,323,2,580,208,2,,2,4,,50,0,25
5,3,323,2,580,209,2,,2,4,,50,0,25
5,3,323,2,580,210,2,,4,4,,100,0,45
5,3,323,2,580,211,2,,2,4,,50,0,25
5,3,323,2,580,212,2,,2,4,,60,0,25
5,3,323,2,580,213,2,,2,4,,60,0,30
5,3,323,2,580,214,2,,2,4,,60,0,30
5,3,323,2,580,215,2,,2,4,,60,0,30
5,3,323,2,580,216,2,,2,4,,50,0,25
5,3,323,2,580,217,2,,2,4,,50,0,25
5,3,323,2,580,218,2,,2,4,,50,0,25
5,3,323,2,580,219,1,5,,,,,,
5,3,323,2,580,220,1,7,,,,,,
5,3,323,2,580,221,1,3,,,,,,
5,3,323,2,580,222,2,,2,4,,50,0,25
5,3,326,2,74,201,2,,2,1,,,,
5,3,326,2,74,202,2,,2,1,,,,
5,3,326,2,74,203,2,,2,1,,,,
5,3,326,2,74,204,2,,4,4,,150,0,45
5,3,326,2,74,205,2,,4,4,,150,0,46
5,3,326,2,74,206,2,,4,4,,150,0,45
5,3,326,2,74,207,2,,4,4,,150,0,45
5,3,326,2,74,208,2,,4,4,,200,1,0
5,3,326,2,74,209,2,,4,4,,200,1,0
5,3,326,2,74,210,2,,4,4,,200,1,0
5,3,326,2,74,211,2,,4,4,,200,1,0
5,3,326,2,74,212,2,,4,4,,200,1,0
5,3,326,2,74,213,2,,4,4,,200,1,0
5,3,326,2,74,214,2,,4,4,,150,0,45
5,3,326,2,74,215,2,,4,4,,200,1,0
5,3,326,2,74,216,2,,4,4,,200,1,0
5,3,326,2,74,217,2,,4,4,,200,1,0
5,3,326,2,74,218,2,,4,4,,200,1,0
5,3,326,2,74,219,2,,4,4,,200,1,0
5,3,326,2,74,220,1,7,,,,,,
5,3,326,2,74,221,2,,4,4,,200,1,0
5,3,326,2,74,222,2,,4,4,,200,1,0
5,3,329,2,696,201,1,,,,,,,
5,3,329,2,696,202,1,,,,,,,
5,3,329,2,696,203,1,,,,,,,
5,3,329,2,696,204,1,8,,,,,,
5,3,329,2,696,205,1,8,,,,,,
5,3,329,2,696,206,1,8,,,,,,
5,3,329,2,696,207,1,8,,,,,,
5,3,329,2,696,208,1,8,,,,,,
5,3,329,2,696,209,1,8,,,,,,
5,3,329,2,696,210,1,8,,,,,,
5,3,329,2,696,211,1,8,,,,,,
5,3,329,2,696,212,1,,,,,,,
5,3,329,2,696,213,1,,,,,,,
5,3,329,2,696,214,1,8,,,,,,
5,3,329,2,696,215,1,8,,,,,,
5,3,329,2,696,216,1,8,,,,,,
5,3,329,2,696,217,1,8,,,,,,
5,3,329,2,696,218,1,8,,,,,,
5,3,329,2,696,219,1,8,,,,,,
5,3,329,2,696,220,1,7,,,,,,
5,3,329,2,696,221,1,8,,,,,,
5,3,329,2,696,222,1,8,,,,,,
5,3,331,1,516,201,1,,,,,,,
5,3,331,1,516,202,1,,,,,,,
5,3,331,1,516,203,2,,1,1,,,,
5,3,331,1,516,204,1,8,,,,,,
5,3,331,1,516,205,2,,2,4,,50,0,20
5,3,331,1,516,206,1,8,,,,,,
5,3,331,1,516,207,1,8,,,,,,
5,3,331,1,516,208,2,,2,4,,50,0,20
5,3,331,1,516,209,1,8,,,,,,
5,3,331,1,516,210,2,,2,4,,50,0,20
5,3,331,1,516,211,1,8,,,,,,
5,3,331,1,516,212,1,,,,,,,
5,3,331,1,516,213,2,,2,4,,50,0,20
5,3,331,1,516,214,1,8,,,,,,
5,3,331,1,516,215,1,8,,,,,,
5,3,331,1,516,216,1,8,,,,,,
5,3,331,1,516,217,1,8,,,,,,
5,3,331,1,516,218,2,,2,4,,50,0,20
5,3,331,1,516,219,1,8,,,,,,
5,3,331,1,516,220,1,8,,,,,,
5,3,331,1,516,221,2,,2,4,,50,0,20
5,3,331,1,516,222,2,,2,4,,50,0,20
5,3,331,1,2322,201,1,,,,,,,
5,3,331,1,2322,202,2,,0.100000001490116,1,,,,
5,3,331,1,2322,203,2,,0.100000001490116,1,,,,
5,3,331,1,2322,204,2,,2,4,,100,0,40
5,3,331,1,2322,205,2,,2,4,,100,0,40
5,3,331,1,2322,206,2,,2,4,,100,0,40
5,3,331,1,2322,207,2,,2,4,,100,0,40
5,3,331,1,2322,208,2,,2,4,,100,0,40
5,3,331,1,2322,209,2,,2,4,,100,0,40
5,3,331,1,2322,210,2,,2,4,,100,0,40
5,3,331,1,2322,211,1,8,,,,,,
5,3,331,1,2322,212,2,,2,4,,100,0,40
5,3,331,1,2322,213,2,,2,4,,100,0,40
5,3,331,1,2322,214,2,,2,4,,100,0,40
5,3,331,1,2322,215,2,,2,4,,100,0,40
5,3,331,1,2322,216,2,,2,4,,80,0,20
5,3,331,1,2322,217,2,,2,4,,80,0,30
5,3,331,1,2322,218,2,,2,4,,80,0,30
5,3,331,1,2322,219,2,,2,4,,80,0,30
5,3,331,1,2322,220,1,7,,,,,,
5,3,331,1,2322,221,2,,2,4,,80,0,30
5,3,331,1,2322,222,2,,2,4,,80,0,30
4,4,401,1,738,201,1,,,,,,,
4,4,401,1,738,202,1,,,,,,,
4,4,401,1,738,203,1,,,,,,,
4,4,401,1,738,204,1,1,,,,,,
4,4,401,1,738,205,1,1,,,,,,
4,4,401,1,738,206,1,8,,,,,,
4,4,401,1,738,207,2,,,,,,,
4,4,401,1,738,208,2,,,,,,,
4,4,401,1,738,209,2,,,,,,,
4,4,401,1,738,210,2,,,,,,,
4,4,401,1,738,211,2,,,,,,,
4,4,401,1,738,212,1,,,,,,,
4,4,401,1,738,213,1,,,,,,,
4,4,401,1,738,214,1,8,,,,,,
4,4,401,1,738,215,2,,,,,,,
4,4,401,1,738,216,1,1,,,,,,
4,4,401,1,738,217,1,1,,,,,,
4,4,401,1,738,218,1,8,,,,,,
4,4,401,1,738,219,1,8,,,,,,
4,4,401,1,738,220,1,8,,,,,,
4,4,401,1,738,221,1,,,,,,,
4,4,401,1,738,222,2,,,,,,,
4,4,401,1,1460,201,1,,,,,,,
4,4,401,1,1460,202,1,,,,,,,
4,4,401,1,1460,203,1,,,,,,,
4,4,401,1,1460,204,1,8,,,,,,
4,4,401,1,1460,205,1,8,,,,,,
4,4,401,1,1460,206,2,,,,,,,
4,4,401,1,1460,207,2,,,,,,,
4,4,401,1,1460,208,2,,,,,,,
4,4,401,1,1460,209,2,,,,,,,
4,4,401,1,1460,210,2,,,,,,,
4,4,401,1,1460,211,1,,,,,,,
4,4,401,1,1460,212,2,,,,,,,
4,4,401,1,1460,213,1,,,,,,,
4,4,401,1,1460,214,2,,,,,,,
4,4,401,1,1460,215,2,,,,,,,
4,4,401,1,1460,216,1,1,,,,,,
4,4,401,1,1460,217,2,,,,,,,
4,4,401,1,1460,218,1,1,,,,,,
4,4,401,1,1460,219,1,8,,,,,,
4,4,401,1,1460,220,1,1,,,,,,
4,4,401,1,1460,221,1,1,,,,,,
4,4,401,2,2106,201,1,,,,,,,
4,4,401,2,2106,202,1,,,,,,,
4,4,401,2,2106,203,1,,,,,,,
4,4,401,2,2106,204,1,,,,,,,
4,4,401,2,2106,205,1,,,,,,,
4,4,401,2,2106,206,1,,,,,,,
4,4,401,2,2106,207,2,,,,,,,
4,4,401,2,2106,208,2,,,,,,,
4,4,401,2,2106,209,1,,,,,,,
4,4,401,2,2106,210,2,,,,,,,
4,4,401,2,2106,211,1,,,,,,,
4,4,401,2,2106,212,2,,,,,,,
4,4,401,2,2106,213,2,,,,,,,
4,4,401,2,2106,214,2,,,,,,,
4,4,401,2,2106,215,2,,,,,,,
4,4,401,2,2106,216,2,,,,,,,
4,4,401,2,2106,217,1,1,,,,,,
4,4,401,2,2106,218,2,,,,,,,
4,4,401,2,2106,219,1,,,,,,,
4,4,401,2,2106,220,1,,,,,,,
4,4,401,2,2106,221,1,,,,,,,
4,4,401,2,2106,222,2,,,,,,,
4,4,402,2,1080,201,1,,,,,,,
4,4,402,2,1080,202,1,,,,,,,
4,4,402,2,1080,203,1,,,,,,,
4,4,402,2,1080,204,2,,30,4,,200,0,40
4,4,402,2,1080,205,2,,35,4,,200,0,40
4,4,402,2,1080,206,2,,27,4,,150,0,30
4,4,402,2,1080,207,2,,28,4,,150,0,30
4,4,402,2,1080,208,2,,31,4,,200,0,40
4,4,402,2,1080,209,2,,34,4,,200,0,40
4,4,402,2,1080,210,2,,39,4,,200,0,40
4,4,402,2,1080,211,2,,35,4,,200,0,40
4,4,402,2,1080,212,2,,33,4,,170,0,30
4,4,402,2,1080,213,2,,29,4,,180,0,35
4,4,402,2,1080,214,2,,25,4,,150,0,30
4,4,402,2,1080,215,2,,36,4,,200,0,40
4,4,402,2,1080,216,2,,30,4,,200,0,40
4,4,402,2,1080,217,2,,35,4,,200,0,40
4,4,402,2,1080,218,2,,28,4,,150,0,35
4,4,402,2,1080,219,1,8,,,,,,
4,4,402,2,1080,220,1,8,,,,,,
4,4,402,2,1080,221,2,,15,1,,,,
4,4,402,2,1080,222,2,,45,4,,200,0,42
4,4,403,2,836,201,1,,,,,,,
4,4,403,2,836,202,1,,,,,,,
4,4,403,2,836,203,1,,,,,,,
4,4,403,2,836,204,1,8,,,,,,
4,4,403,2,836,205,2,,5,7,,30,0,20
4,4,403,2,836,206,2,,5,7,,30,0,20
4,4,403,2,836,207,2,,5,7,,30,0,20
4,4,403,2,836,208,2,,5,7,,30,0,20
4,4,403,2,836,209,2,,5,7,,30,0,20
4,4,403,2,836,210,2,,10,5,,50,0,10
4,4,403,2,836,211,2,,7,7,,30,0,25
4,4,403,2,836,212,2,,5,7,,30,0,23
4,4,403,2,836,213,2,,5,7,,30,0,20
4,4,403,2,836,214,2,,12,5,,50,0,10
4,4,403,2,836,215,2,,13,5,,50,0,10
4,4,403,2,836,216,2,,5,7,,30,0,20
4,4,403,2,836,217,2,,5,7,,30,0,20
4,4,403,2,836,218,2,,10,5,,50,0,10
4,4,403,2,836,219,1,8,,,,,,
4,4,403,2,836,220,1,8,,,,,,
4,4,403,2,836,221,2,,10,5,,50,0,10
4,4,403,2,836,222,2,,20,7,,50,0,10
4,4,405,2,484,201,1,,,,,,,
4,4,405,2,484,202,1,,,,,,,
4,4,405,2,484,203,1,,,,,,,
4,4,405,2,484,204,1,,,,,,,
4,4,405,2,484,205,2,,,,,,,
4,4,405,2,484,206,2,,,,,,,
4,4,405,2,484,207,2,,,,,,,
4,4,405,2,484,208,2,,,,,,,
4,4,405,2,484,209,1,,,,,,,
4,4,405,2,484,210,2,,,,,,,
4,4,405,2,484,211,2,,,,,,,
4,4,405,2,484,212,2,,,,,,,
4,4,405,2,484,214,2,,,,,,,
4,4,405,2,484,215,2,,,,,,,
4,4,405,2,484,216,2,,,,,,,
4,4,405,2,484,217,2,,,,,,,
4,4,405,2,484,218,2,,,,,,,
4,4,405,2,484,219,1,8,,,,,,
4,4,405,2,484,220,1,8,,,,,,
4,4,405,2,484,221,1,8,,,,,,
4,4,405,2,484,222,2,,,,,,,
4,4,405,2,722,201,1,,,,,,,
4,4,405,2,722,202,1,,,,,,,
4,4,405,2,722,203,1,,,,,,,
4,4,405,2,722,204,2,,,,,,,
4,4,405,2,722,205,1,8,,,,,,
4,4,405,2,722,206,2,,,,,,,
4,4,405,2,722,207,2,,,,,,,
4,4,405,2,722,208,2,,,,,,,
4,4,405,2,722,209,1,8,,,,,,
4,4,405,2,722,210,2,,,,,,,
4,4,405,2,722,211,2,,,,,,,
4,4,405,2,722,212,2,,,,,,,
4,4,405,2,722,213,2,,,,,,,
4,4,405,2,722,214,2,,,,,,,
4,4,405,2,722,215,2,,,,,,,
4,4,405,2,722,216,2,,,,,,,
4,4,405,2,722,217,2,,,,,,,
4,4,405,2,722,218,2,,,,,,,
4,4,405,2,722,219,1,8,,,,,,
4,4,405,2,722,220,1,8,,,,,,
4,4,405,2,722,221,1,8,,,,,,
4,4,407,2,796,201,1,,,,,,,
4,4,407,2,796,202,1,,,,,,,
4,4,407,2,796,203,1,,,,,,,
4,4,407,2,796,204,1,,,,,,,
4,4,407,2,796,205,2,,,,,,,
4,4,407,2,796,206,2,,,,,,,
4,4,407,2,796,207,2,,,,,,,
4,4,407,2,796,208,2,,,,,,,
4,4,407,2,796,209,2,,,,,,,
4,4,407,2,796,210,2,,,,,,,
4,4,407,2,796,211,2,,,,,,,
4,4,407,2,796,212,2,,,,,,,
4,4,407,2,796,213,2,,,,,,,
4,4,407,2,796,214,2,,,,,,,
4,4,407,2,796,215,2,,,,,,,
4,4,407,2,796,216,2,,,,,,,
4,4,407,2,796,217,2,,,,,,,
4,4,407,2,796,218,2,,,,,,,
4,4,407,2,796,219,1,5,,,,,,
4,4,407,2,796,220,2,,,,,,,
4,4,407,2,796,221,1,4,,,,,,
4,4,407,2,796,222,2,,,,,,,
4,4,410,1,3192,201,1,,,,,,,
4,4,410,1,3192,202,1,,,,,,,
4,4,410,1,3192,203,1,,,,,,,
4,4,410,1,3192,204,2,,,,,,,
4,4,410,1,3192,205,2,,,,,,,
4,4,410,1,3192,206,2,,,,,,,
4,4,410,1,3192,207,1,8,,,,,,
4,4,410,1,3192,208,2,,,,,,,
4,4,410,1,3192,209,1,8,,,,,,
4,4,410,1,3192,210,2,,,,,,,
4,4,410,1,3192,211,2,,,,,,,
4,4,410,1,3192,212,2,,,,,,,
4,4,410,1,3192,213,2,,,,,,,
4,4,410,1,3192,214,2,,,,,,,
4,4,410,1,3192,215,2,,,,,,,
4,4,410,1,3192,216,2,,,,,,,
4,4,410,1,3192,217,2,,,,,,,
4,4,410,1,3192,218,2,,,,,,,
4,4,410,1,3192,219,1,8,,,,,,
4,4,410,1,3192,220,1,8,,,,,,
4,4,410,1,3192,221,1,8,,,,,,
4,4,410,1,3192,222,2,,,,,,,
4,4,410,1,3414,201,1,,,,,,,
4,4,410,1,3414,202,1,,,,,,,
4,4,410,1,3414,203,1,,,,,,,
4,4,410,1,3414,204,1,8,,,,,,
4,4,410,1,3414,205,2,,,,,,,
4,4,410,1,3414,206,1,8,,,,,,
4,4,410,1,3414,207,2,,,,,,,
4,4,410,1,3414,208,2,,,,,,,
4,4,410,1,3414,209,1,8,,,,,,
4,4,410,1,3414,210,2,,,,,,,
4,4,410,1,3414,211,2,,,,,,,
4,4,410,1,3414,212,2,,,,,,,
4,4,410,1,3414,213,2,,,,,,,
4,4,410,1,3414,214,2,,,,,,,
4,4,410,1,3414,215,2,,,,,,,
4,4,410,1,3414,216,2,,,,,,,
4,4,410,1,3414,217,2,,,,,,,
4,4,410,1,3414,218,2,,,,,,,
4,4,410,1,3414,219,1,8,,,,,,
4,4,410,1,3414,220,1,8,,,,,,
4,4,410,1,3414,221,1,8,,,,,,
4,4,410,1,3414,222,2,,,,,,,
4,4,410,2,4036,201,1,,,,,,,
4,4,410,2,4036,202,1,,,,,,,
4,4,410,2,4036,203,1,,,,,,,
4,4,410,2,4036,204,1,8,,,,,,
4,4,410,2,4036,205,2,,21,4,,70,0,15
4,4,410,2,4036,206,2,,18,4,,70,0,15
4,4,410,2,4036,207,2,,10,4,,70,0,5
4,4,410,2,4036,208,2,,15,5,,50,0,12
4,4,410,2,4036,209,2,,20,5,,50,0,15
4,4,410,2,4036,210,2,,40,5,,50,0,20
4,4,410,2,4036,211,2,,17,4,,70,0,15
4,4,410,2,4036,212,2,,22,4,,70,0,17
4,4,410,2,4036,213,2,,19,5,,50,0,14
4,4,410,2,4036,214,1,8,,,,,,
4,4,410,2,4036,215,2,,16,5,,70,0,12
4,4,410,2,4036,216,2,,10,1,,,,
4,4,410,2,4036,217,2,,12,2,,,,
4,4,410,2,4036,218,1,8,,,,,,
4,4,410,2,4036,219,1,8,,,,,,
4,4,410,2,4036,220,1,8,,,,,,
4,4,410,2,4036,221,2,,5,1,,,,
4,4,410,2,4036,222,2,,19,4,,50,0,5
4,4,411,1,1486,201,1,,,,,,,
4,4,411,1,1486,202,1,,,,,,,
4,4,411,1,1486,203,1,,,,,,,
4,4,411,1,1486,204,1,8,,,,,,
4,4,411,1,1486,205,2,,20,5,,50,0,10
4,4,411,1,1486,206,1,8,,,,,,
4,4,411,1,1486,207,2,,18,5,,50,0,8
4,4,411,1,1486,208,2,,25,5,,50,0,12
4,4,411,1,1486,209,2,,27,5,,50,0,15
4,4,411,1,1486,210,2,,30,5,,50,0,16
4,4,411,1,1486,211,2,,15,5,,50,0,6
4,4,411,1,1486,212,2,,20,5,,50,0,10
4,4,411,1,1486,213,2,,17,5,,50,0,8
4,4,411,1,1486,214,1,8,,,,,,
4,4,411,1,1486,215,2,,23,5,,50,0,11
4,4,411,1,1486,216,1,8,,,,,,
4,4,411,1,1486,217,2,,26,5,,50,0,10
4,4,411,1,1486,218,1,8,,,,,,
4,4,411,1,1486,219,1,8,,,,,,
4,4,411,1,1486,220,1,8,,,,,,
4,4,411,1,1486,221,1,8,,,,,,
4,4,411,1,1486,222,2,,31,5,,50,0,15
4,4,412,2,1606,201,1,,,,,,,
4,4,412,2,1606,202,1,,,,,,,
4,4,412,2,1606,203,1,,,,,,,
4,4,412,2,1606,204,2,,20,4,,50,0,10
4,4,412,2,1606,205,2,,23,4,,50,0,10
4,4,412,2,1606,206,1,8,,,,,,
4,4,412,2,1606,207,2,,25,4,,50,0,10
4,4,412,2,1606,208,2,,25,4,,50,0,10
4,4,412,2,1606,209,2,,30,4,,50,0,10
4,4,412,2,1606,210,2,,40,4,,70,0,10
4,4,412,2,1606,211,2,,24,4,,50,0,10
4,4,412,2,1606,212,2,,15,4,,50,0,10
4,4,412,2,1606,213,2,,16,4,,50,0,15
4,4,412,2,1606,214,2,,28,4,,50,0,15
4,4,412,2,1606,215,2,,20,4,,50,0,10
4,4,412,2,1606,216,2,,15,4,,50,0,10
4,4,412,2,1606,217,2,,18,4,,50,0,10
4,4,412,2,1606,218,2,,15,4,,50,0,8
4,4,412,2,1606,219,1,8,,,,,,
4,4,412,2,1606,220,1,8,,,,,,
4,4,412,2,1606,221,2,,10,4,,50,0,5
4,4,412,2,1606,222,2,,30,4,,50,0,20
4,4,412,2,2592,201,1,,,,,,,
4,4,412,2,2592,202,1,,,,,,,
4,4,412,2,2592,203,1,,,,,,,
4,4,412,2,2592,204,1,8,,,,,,
4,4,412,2,2592,205,2,,20,5,,50,0,5
4,4,412,2,2592,206,2,,35,5,,50,0,5
4,4,412,2,2592,207,2,,35,5,,50,0,5
4,4,412,2,2592,208,2,,21,5,,50,0,5
4,4,412,2,2592,209,2,,15,5,,50,0,5
4,4,412,2,2592,210,2,,50,5,,50,0,5
4,4,412,2,2592,211,2,,30,5,,50,0,5
4,4,412,2,2592,212,2,,22,5,,50,0,5
4,4,412,2,2592,213,2,,20,5,,50,0,5
4,4,412,2,2592,214,1,8,,,,,,
4,4,412,2,2592,215,2,,10,4,,50,0,5
4,4,412,2,2592,216,2,,10,5,,50,0,4
4,4,412,2,2592,217,2,,15,5,,50,0,4
4,4,412,2,2592,218,2,,10,5,,50,0,4
4,4,412,2,2592,219,1,8,,,,,,
4,4,412,2,2592,220,1,8,,,,,,
4,4,412,2,2592,221,2,,10,5,,50,0,4
4,4,412,2,2592,222,2,,40,5,,50,0,4
4,4,413,2,1540,201,1,,,,,,,
4,4,413,2,1540,202,1,,,,,,,
4,4,413,2,1540,203,1,,,,,,,
4,4,413,2,1540,204,2,,,,,,,
4,4,413,2,1540,205,2,,,,,,,
4,4,413,2,1540,206,1,8,,,,,,
4,4,413,2,1540,207,2,,,,,,,
4,4,413,2,1540,208,2,,,,,,,
4,4,413,2,1540,209,2,,,,,,,
4,4,413,2,1540,210,2,,,,,,,
4,4,413,2,1540,211,2,,,,,,,
4,4,413,2,1540,212,2,,,,,,,
4,4,413,2,1540,213,2,,,,,,,
4,4,413,2,1540,214,2,,,,,,,
4,4,413,2,1540,215,2,,,,,,,
4,4,413,2,1540,216,2,,,,,,,
4,4,413,2,1540,217,2,,,,,,,
4,4,413,2,1540,218,2,,,,,,,
4,4,413,2,1540,219,2,,,,,,,
4,4,413,2,1540,220,1,8,,,,,,
4,4,413,2,1540,221,1,8,,,,,,
4,4,413,2,1540,222,2,,,,,,,
4,4,414,1,2176,201,1,,,,,,,
4,4,414,1,2176,202,1,,,,,,,
4,4,414,1,2176,203,1,,,,,,,
4,4,414,1,2176,204,1,8,,,,,,
4,4,414,1,2176,205,1,8,,,,,,
4,4,414,1,2176,206,1,8,,,,,,
4,4,414,1,2176,207,2,,2,1,,,,
4,4,414,1,2176,208,2,,2,1,,,,
4,4,414,1,2176,209,2,,2,1,,,,
4,4,414,1,2176,210,2,,2,1,,,,
4,4,414,1,2176,211,2,,2,1,,,,
4,4,414,1,2176,212,2,,,,,,,
4,4,414,1,2176,213,2,,,,,,,
4,4,414,1,2176,214,1,,,,,,,
4,4,414,1,2176,215,2,,,,,,,
4,4,414,1,2176,216,2,,3,1,,,,
4,4,414,1,2176,217,2,,3,1,,,,
4,4,414,1,2176,218,2,,4,1,,,,
4,4,414,1,2176,219,1,8,,,,,,
4,4,414,1,2176,220,1,8,,,,,,
4,4,414,1,2176,221,2,,4,1,,,,
4,4,414,1,2176,222,2,,2,1,,,,
4,4,415,1,2108,201,1,,,,,,,
4,4,415,1,2108,202,1,,,,,,,
4,4,415,1,2108,203,1,,,,,,,
4,4,415,1,2108,204,1,8,,,,,,
4,4,415,1,2108,205,2,,4,1,,,,
4,4,415,1,2108,206,1,8,,,,,,
4,4,415,1,2108,207,2,,3,1,,,,
4,4,415,1,2108,208,2,,3,1,,,,
4,4,415,1,2108,209,2,,3,1,,,,
4,4,415,1,2108,210,2,,4,1,,,,
4,4,415,1,2108,211,2,,3,1,,,,
4,4,415,1,2108,212,2,,4,1,,,,
4,4,415,1,2108,213,2,,4,1,,,,
4,4,415,1,2108,214,1,8,,,,,,
4,4,415,1,2108,215,2,,5,4,,50,0,5
4,4,415,1,2108,216,2,,3,1,,,,
4,4,415,1,2108,217,2,,3,1,,,,
4,4,415,1,2108,218,2,,4,1,,,,
4,4,415,1,2108,219,1,8,,,,,,
4,4,415,1,2108,220,1,8,,,,,,
4,4,415,1,2108,221,2,,2,1,,,,
4,4,415,1,2108,222,2,,25,4,,70,0,8
4,4,416,1,616,201,1,,,,,,,
4,4,416,1,616,202,1,,,,,,,
4,4,416,1,616,203,1,,,,,,,
4,4,416,1,616,204,1,8,,,,,,
4,4,416,1,616,205,1,8,,,,,,
4,4,416,1,616,206,1,8,,,,,,
4,4,416,1,616,207,1,8,,,,,,
4,4,416,1,616,208,1,8,,,,,,
4,4,416,1,616,209,1,8,,,,,,
4,4,416,1,616,210,2,,5,1,,,,
4,4,416,1,616,211,2,,6,1,,,,
4,4,416,1,616,212,1,,,,,,,
4,4,416,1,616,213,1,,,,,,,
4,4,416,1,616,214,1,8,,,,,,
4,4,416,1,616,215,2,,5,1,,,,
4,4,416,1,616,216,1,8,,,,,,
4,4,416,1,616,217,1,8,,,,,,
4,4,416,1,616,218,1,8,,,,,,
4,4,416,1,616,219,1,8,,,,,,
4,4,416,1,616,220,1,8,,,,,,
4,4,416,1,616,221,2,,3,6,,50,0,5
4,4,416,1,616,222,2,,20,6,,50,0,5
4,4,417,1,678,201,1,,,,,,,
4,4,417,1,678,202,1,,,,,,,
4,4,417,1,678,203,1,,,,,,,
4,4,417,1,678,204,1,8,,,,,,
4,4,417,1,678,205,1,8,,,,,,
4,4,417,1,678,206,1,8,,,,,,
4,4,417,1,678,207,1,8,,,,,,
4,4,417,1,678,208,1,8,,,,,,
4,4,417,1,678,209,2,,20,4,,30,0,10
4,4,417,1,678,210,2,,15,4,,30,0,15
4,4,417,1,678,211,1,8,,,,,,
4,4,417,1,678,212,1,,,,,,,
4,4,417,1,678,213,2,,13,4,,30,0,15
4,4,417,1,678,214,1,8,,,,,,
4,4,417,1,678,215,1,8,,,,,,
4,4,417,1,678,216,2,,5,1,,,,
4,4,417,1,678,217,1,8,,,,,,
4,4,417,1,678,218,1,8,,,,,,
4,4,417,1,678,219,1,8,,,,,,
4,4,417,1,678,220,1,8,,,,,,
4,4,417,1,678,221,2,,4,1,,,,
4,4,417,1,678,222,2,,5,1,,,,
4,4,418,1,44,201,1,,,,,,,
4,4,418,1,44,202,1,,,,,,,
4,4,418,1,44,203,1,,,,,,,
4,4,418,1,44,204,1,8,,,,,,
4,4,418,1,44,205,2,,2,1,,,,
4,4,418,1,44,206,1,8,,,,,,
4,4,418,1,44,207,1,8,,,,,,
4,4,418,1,44,208,1,8,,,,,,
4,4,418,1,44,209,1,8,,,,,,
4,4,418,1,44,210,2,,3,1,,,,
4,4,418,1,44,211,2,,2,1,,,,
4,4,418,1,44,212,1,,,,,,,
4,4,418,1,44,213,2,,,2,,,,
4,4,418,1,44,214,1,8,,,,,,
4,4,418,1,44,215,2,,2,1,,,,
4,4,418,1,44,216,1,8,,,,,,
4,4,418,1,44,217,2,,1,1,,,,
4,4,418,1,44,218,2,,1,1,,,,
4,4,418,1,44,219,1,8,,,,,,
4,4,418,1,44,220,1,8,,,,,,
4,4,418,1,44,221,2,,2,1,,,,
4,4,418,1,44,222,2,,2,1,,,,
4,4,419,2,296,201,1,,,,,,,
4,4,419,2,296,202,1,,,,,,,
4,4,419,2,296,203,1,,,,,,,
4,4,419,2,296,204,2,,,,,,,
4,4,419,2,296,205,2,,,,,,,
4,4,419,2,296,206,2,,,,,,,
4,4,419,2,296,207,1,8,,,,,,
4,4,419,2,296,208,2,,,,,,,
4,4,419,2,296,209,1,8,,,,,,
4,4,419,2,296,210,2,,,,,,,
4,4,419,2,296,211,2,,,,,,,
4,4,419,2,296,212,2,,,,,,,
4,4,419,2,296,213,2,,,,,,,
4,4,419,2,296,214,2,,,,,,,
4,4,419,2,296,215,2,,,,,,,
4,4,419,2,296,216,2,,,,,,,
4,4,419,2,296,217,2,,,,,,,
4,4,419,2,296,218,2,,,,,,,
4,4,419,2,296,219,1,3,,,,,,
4,4,419,2,296,220,1,7,,,,,,
4,4,419,2,296,221,1,3,,,,,,
4,4,419,2,296,222,2,,,,,,,
4,4,421,1,800,201,1,,,,,,,
4,4,421,1,800,202,1,,,,,,,
4,4,421,1,800,203,1,,,,,,,
4,4,421,1,800,204,1,,,,,,,
4,4,421,1,800,205,2,,,,,,,
4,4,421,1,800,206,1,,,,,,,
4,4,421,1,800,207,1,,,,,,,
4,4,421,1,800,208,2,,,,,,,
4,4,421,1,800,209,2,,,,,,,
4,4,421,1,800,210,2,,,,,,,
4,4,421,1,800,211,2,,,,,,,
4,4,421,1,800,212,2,,,,,,,
4,4,421,1,800,213,2,,,,,,,
4,4,421,1,800,214,2,,,,,,,
4,4,421,1,800,215,2,,,,,,,
4,4,421,1,800,216,2,,,,,,,
4,4,421,1,800,217,2,,,,,,,
4,4,421,1,800,218,1,8,,,,,,
4,4,421,1,800,219,1,8,,,,,,
4,4,421,1,800,220,1,7,,,,,,
4,4,421,1,800,221,1,8,,,,,,
4,4,421,1,800,222,2,,,,,,,
2,5,501,2,60,201,1,,,,,,,
2,5,501,2,60,202,1,,,,,,,
2,5,501,2,60,203,1,,,,,,,
2,5,501,2,60,204,1,,,,,,,
2,5,501,2,60,205,2,,60,5,,500,1,30
2,5,501,2,60,206,2,,60,5,,500,1,30
2,5,501,2,60,207,2,,60,5,,500,1,30
2,5,501,2,60,208,2,,60,5,,500,1,30
2,5,501,2,60,209,1,,,,,,,
2,5,501,2,60,210,2,,60,5,,500,1,30
2,5,501,2,60,211,2,,60,5,,500,1,30
2,5,501,2,60,212,1,,,,,,,
2,5,501,2,60,213,2,,60,5,,500,1,30
2,5,501,2,60,214,1,,,,,,,
2,5,501,2,60,215,2,,60,5,,500,1,30
