"zone","state","lga","sector","ea","is_cd","sc2q1","sc2q2","sc2q3","sc2q4a","sc2q4b","sc2q5","sc2q6a","sc2q6b"
6,13,1305,1,1232,207,1,,0.600000023841858,1,,,,
6,13,1305,1,1232,208,2,,16,1,,,,
6,13,1305,1,1232,209,2,,0.800000011920929,1,,,,
6,13,1305,1,1232,210,2,,16,5,,150,,20
6,13,1305,1,1232,211,2,,16,5,,150,,20
6,13,1305,1,1232,212,1,,0.600000023841858,1,,,,
6,13,1305,1,1232,213,2,,16,5,,150,,20
6,13,1305,1,1232,214,1,,0.300000011920929,1,,,,
6,13,1305,1,1232,215,1,8,,,,,,
6,13,1305,1,1232,216,1,,0.699999988079071,1,,,,
6,13,1305,1,1232,217,2,,16,5,,150,,20
6,13,1305,1,1232,218,1,,0.5,1,,,,
6,13,1305,1,1232,219,1,,0.300000011920929,1,,,,
6,13,1305,1,1232,220,1,,0.200000002980232,1,,,,
6,13,1305,1,1232,221,2,,16,5,,150,,20
6,13,1305,1,1232,222,2,,16,5,,150,,20
6,13,1307,1,268,201,1,,0.300000011920929,1,,,,
6,13,1307,1,268,202,1,,0.300000011920929,1,,,,
6,13,1307,1,268,203,1,,1.5,1,,,,
6,13,1307,1,268,204,1,8,,,,,,
6,13,1307,1,268,205,1,8,,,,,,
6,13,1307,1,268,206,2,,20,5,,150,,25
6,13,1307,1,268,207,1,8,,,,,,
6,13,1307,1,268,208,2,,20,5,,150,,25
6,13,1307,1,268,209,1,8,,,,,,
6,13,1307,1,268,210,2,,20,5,,150,,25
6,13,1307,1,268,211,1,8,,,,,,
6,13,1307,1,268,212,1,8,,,,,,
6,13,1307,1,268,213,1,8,,,,,,
6,13,1307,1,268,214,1,8,,,,,,
6,13,1307,1,268,215,2,,0.400000005960464,1,,,,
6,13,1307,1,268,216,1,8,,,,,,
6,13,1307,1,268,217,2,,20,5,,150,,25
6,13,1307,1,268,218,1,8,,,,,,
6,13,1307,1,268,219,1,2,,,,,,
6,13,1307,1,268,220,1,8,,,,,,
6,13,1307,1,268,221,2,,20,5,,150,,25
6,13,1307,1,268,222,2,,20,5,,150,,25
6,13,1309,2,674,201,2,,15,4,,300,,40
6,13,1309,2,674,202,2,,15,4,,300,,40
6,13,1309,2,674,203,2,,15,4,,300,,40
6,13,1309,2,674,204,2,,15,4,,300,,40
6,13,1309,2,674,205,2,,35,5,,400,,55
6,13,1309,2,674,206,2,,15,4,,300,,40
6,13,1309,2,674,207,2,,15,4,,300,,40
6,13,1309,2,674,208,2,,35,5,,400,,55
6,13,1309,2,674,209,2,,15,4,,300,,40
6,13,1309,2,674,210,2,,15,4,,300,,40
6,13,1309,2,674,211,2,,35,5,,400,,55
6,13,1309,2,674,212,2,,15,4,,300,,40
6,13,1309,2,674,213,2,,35,5,,400,,55
6,13,1309,2,674,214,2,,15,4,,300,,40
6,13,1309,2,674,215,2,,35,5,,400,,55
6,13,1309,2,674,216,2,,15,4,,300,,40
6,13,1309,2,674,217,2,,35,5,,400,,55
6,13,1309,2,674,218,2,,15,4,,300,,40
6,13,1309,2,674,219,2,,15,4,,300,,40
6,13,1309,2,674,220,2,,15,4,,300,,40
6,13,1309,2,674,221,2,,15,4,,300,,40
6,13,1309,2,674,222,2,,35,5,,400,,55
6,13,1310,1,1300,201,1,,0.5,1,,,,
6,13,1310,1,1300,202,1,,0.5,1,,,,
6,13,1310,1,1300,203,1,,1,1,,,,
6,13,1310,1,1300,204,1,8,,,,,,
6,13,1310,1,1300,205,2,,2,4,,30,,10
6,13,1310,1,1300,206,1,8,,,,,,
6,13,1310,1,1300,207,1,8,,,,,,
6,13,1310,1,1300,208,1,8,,,,,,
6,13,1310,1,1300,209,1,8,,,,,,
6,13,1310,1,1300,210,2,,2,4,,30,,10
6,13,1310,1,1300,211,1,8,,,,,,
6,13,1310,1,1300,212,2,,1.5,1,,,,
6,13,1310,1,1300,213,2,,2,4,,30,,8
6,13,1310,1,1300,214,2,,1.5,1,,,,
6,13,1310,1,1300,215,2,,2,4,,30,,8
6,13,1310,1,1300,216,1,8,,,,,,
6,13,1310,1,1300,217,1,8,,,,,,
6,13,1310,1,1300,218,2,,4,6,,50,,10
6,13,1310,1,1300,219,1,8,,,,,,
6,13,1310,1,1300,220,1,8,,,,,,
6,13,1310,1,1300,221,1,6,,,,,,
6,13,1310,1,1300,222,2,,20,5,,80,,30
6,13,1314,1,6,201,1,,0.5,1,,,,
6,13,1314,1,6,202,1,,0.100000001490116,1,,,,
6,13,1314,1,6,203,1,,1,1,,,,
6,13,1314,1,6,204,2,,2,4,,30,,8
6,13,1314,1,6,205,1,8,,,,,,
6,13,1314,1,6,206,1,8,,,,,,
6,13,1314,1,6,207,1,8,,,,,,
6,13,1314,1,6,208,1,8,,,,,,
6,13,1314,1,6,209,1,8,,,,,,
6,13,1314,1,6,210,2,,3,4,,30,,10
6,13,1314,1,6,211,2,,3,4,,30,,10
6,13,1314,1,6,212,2,,3,4,,30,,10
6,13,1314,1,6,213,2,,4,4,,50,,15
6,13,1314,1,6,214,2,,2,4,,30,,10
6,13,1314,1,6,215,2,,4,4,,50,,15
6,13,1314,1,6,216,2,,2.5,4,,30,,10
6,13,1314,1,6,217,2,,2,4,,30,,10
6,13,1314,1,6,218,2,,2,4,,30,,10
6,13,1314,1,6,219,2,,1.5,1,,,,
6,13,1314,1,6,220,1,8,,,,,,
6,13,1314,1,6,221,2,,2.5,4,,30,,10
6,13,1314,1,6,222,2,,35,5,,150,,25
4,14,1401,2,1116,201,1,,0.5,1,,,,
4,14,1401,2,1116,202,1,,0.100000001490116,1,,,,
4,14,1401,2,1116,203,2,,3,1,,,,
4,14,1401,2,1116,204,2,,3,1,,,,
4,14,1401,2,1116,205,2,,40,4,,400,1,30
4,14,1401,2,1116,206,2,,40,4,,400,1,30
4,14,1401,2,1116,207,2,,40,4,,400,1,30
4,14,1401,2,1116,208,2,,40,4,,400,1,30
4,14,1401,2,1116,209,2,,40,4,,400,1,30
4,14,1401,2,1116,210,2,,40,4,,400,1,30
4,14,1401,2,1116,211,2,,40,4,,400,1,30
4,14,1401,2,1116,212,2,,80,4,,500,2,0
4,14,1401,2,1116,213,2,,40,4,,400,1,30
4,14,1401,2,1116,214,2,,40,4,,400,1,30
4,14,1401,2,1116,215,2,,40,4,,400,1,30
4,14,1401,2,1116,216,2,,40,4,,400,1,30
4,14,1401,2,1116,217,2,,40,4,,400,1,30
4,14,1401,2,1116,218,2,,40,4,,400,1,30
4,14,1401,2,1116,219,1,8,,,,,,
4,14,1401,2,1116,220,1,8,,,,,,
4,14,1401,2,1116,221,2,,0,,,,,
4,14,1401,2,1116,222,2,,80,4,,500,2,30
4,14,1403,1,34,201,1,1,,,,,,
4,14,1403,1,34,202,1,1,,,,,,
4,14,1403,1,34,203,1,1,,,,,,
4,14,1403,1,34,204,1,8,,,,,,
4,14,1403,1,34,205,2,,3,5,,50,0,10
4,14,1403,1,34,206,1,8,,,,,,
4,14,1403,1,34,207,1,8,,,,,,
4,14,1403,1,34,208,1,8,,,,,,
4,14,1403,1,34,209,1,8,,,,,,
4,14,1403,1,34,210,1,8,,,,,,
4,14,1403,1,34,211,1,8,,,,,,
4,14,1403,1,34,212,1,8,,,,,,
4,14,1403,1,34,213,2,,3,5,,50,0,10
4,14,1403,1,34,214,1,8,,,,,,
4,14,1403,1,34,215,1,8,,,,,,
4,14,1403,1,34,216,1,5,,,,,,
4,14,1403,1,34,217,2,,1,5,,50,0,10
4,14,1403,1,34,218,2,,1,5,,50,0,10
4,14,1403,1,34,219,2,,1,5,,50,0,10
4,14,1403,1,34,220,1,8,,,,,,
4,14,1403,1,34,221,2,,1,5,,50,0,10
4,14,1403,1,34,222,2,,1,5,,50,0,10
4,14,1404,1,96,201,1,,0.200000002980232,1,,,,
4,14,1404,1,96,202,1,,0.200000002980232,1,,,,
4,14,1404,1,96,203,1,,,,,,,
4,14,1404,1,96,204,1,8,,,,,,
4,14,1404,1,96,205,2,,7,4,,150,1,30
4,14,1404,1,96,206,2,,3,4,,100,0,30
4,14,1404,1,96,207,2,,3,4,,100,0,30
4,14,1404,1,96,208,2,,3,4,,100,0,30
4,14,1404,1,96,209,2,,3,4,,100,0,30
4,14,1404,1,96,210,2,,3,4,,100,0,30
4,14,1404,1,96,211,2,,3,4,,100,0,30
4,14,1404,1,96,212,2,,3,4,,100,0,30
4,14,1404,1,96,213,2,,3,4,,100,0,30
4,14,1404,1,96,214,2,,3,4,,100,0,30
4,14,1404,1,96,215,2,,3,4,,100,0,30
4,14,1404,1,96,216,2,,3,4,,100,0,30
4,14,1404,1,96,217,2,,3,4,,100,0,30
4,14,1404,1,96,218,2,,3,4,,100,0,30
4,14,1404,1,96,219,2,,3,4,,100,0,30
4,14,1404,1,96,220,1,8,,,,,,
4,14,1404,1,96,221,2,,0,,,,,
4,14,1404,1,96,222,2,,7,4,,150,1,0
4,14,1406,2,694,201,1,1,,,,,,
4,14,1406,2,694,202,1,1,,,,,,
4,14,1406,2,694,203,1,,3.5,1,,,,
4,14,1406,2,694,204,1,8,,,,,,
4,14,1406,2,694,205,2,,20,5,,200,1,20
4,14,1406,2,694,206,2,,8,5,,70,0,20
4,14,1406,2,694,207,2,,8,5,,70,0,20
4,14,1406,2,694,208,2,,8,5,,70,0,20
4,14,1406,2,694,209,2,,8,5,,70,0,20
4,14,1406,2,694,210,2,,8,5,,70,0,20
4,14,1406,2,694,211,2,,8,5,,70,0,20
4,14,1406,2,694,213,2,,20,5,,200,1,20
4,14,1406,2,694,214,1,8,,,,,,
4,14,1406,2,694,215,2,,20,5,,200,1,20
4,14,1406,2,694,217,2,,8,5,,70,0,20
4,14,1406,2,694,218,2,,8,5,,70,0,20
4,14,1406,2,694,219,1,8,,,,,,
4,14,1406,2,694,220,1,8,,,,,,
4,14,1406,2,694,222,2,,20,5,,200,1,20
4,14,1407,2,68,201,1,,0.300000011920929,1,,,,
4,14,1407,2,68,202,1,,0.300000011920929,1,,,,
4,14,1407,2,68,203,2,,3,1,,,,
4,14,1407,2,68,204,1,8,,,,,,
4,14,1407,2,68,205,2,,120,5,,300,2,0
4,14,1407,2,68,206,2,,120,5,,300,2,0
4,14,1407,2,68,207,2,,80,5,,300,1,30
4,14,1407,2,68,208,2,,80,5,,200,1,30
4,14,1407,2,68,209,2,,80,5,,200,1,30
4,14,1407,2,68,210,2,,120,5,,200,1,30
4,14,1407,2,68,211,2,,120,5,,300,1,30
4,14,1407,2,68,212,2,,120,5,,300,2,0
4,14,1407,2,68,213,2,,10,5,,50,0,10
4,14,1407,2,68,214,2,,5,4,,50,0,10
4,14,1407,2,68,215,2,,120,5,,300,2,0
4,14,1407,2,68,216,2,,80,5,,300,1,30
4,14,1407,2,68,217,2,,80,5,,200,1,30
4,14,1407,2,68,218,2,,10,4,,50,0,10
4,14,1407,2,68,219,2,,5,1,,,,
4,14,1407,2,68,220,1,8,,,,,,
4,14,1407,2,68,221,1,7,,,,,,
4,14,1407,2,68,222,2,,120,5,,300,2,0
4,14,1408,2,968,201,1,,1,1,,,,
4,14,1408,2,968,202,1,,1,1,,,,
4,14,1408,2,968,203,1,,1,1,,,,
4,14,1408,2,968,204,1,8,,,,,,
4,14,1408,2,968,205,1,8,,,,,,
4,14,1408,2,968,206,1,8,,,,,,
4,14,1408,2,968,207,1,8,,,,,,
4,14,1408,2,968,209,1,8,,,,,,
4,14,1408,2,968,210,1,8,,,,,,
4,14,1408,2,968,211,1,8,,,,,,
4,14,1408,2,968,212,1,8,,,,,,
4,14,1408,2,968,213,1,,1,1,,,,
4,14,1408,2,968,214,1,8,,,,,,
4,14,1408,2,968,215,1,8,,,,,,
4,14,1408,2,968,216,1,5,,,,,,
4,14,1408,2,968,217,1,5,,,,,,
4,14,1408,2,968,218,1,8,,,,,,
4,14,1408,2,968,219,1,8,,,,,,
4,14,1408,2,968,220,1,8,,,,,,
4,14,1408,2,968,221,1,7,,,,,,
4,14,1408,2,1996,201,1,,1,1,,,,
4,14,1408,2,1996,202,1,,1,1,,,,
4,14,1408,2,1996,203,1,,1,1,,,,
4,14,1408,2,1996,204,1,8,,,,,,
4,14,1408,2,1996,205,2,,40,5,,50,2,0
4,14,1408,2,1996,206,2,,10,5,,50,2,0
4,14,1408,2,1996,207,2,,10,5,,50,2,0
4,14,1408,2,1996,208,2,,10,5,,15,,45
4,14,1408,2,1996,209,2,,1,1,,,,
4,14,1408,2,1996,210,2,,40,4,,15,0,45
4,14,1408,2,1996,211,2,,10,4,,15,0,45
4,14,1408,2,1996,212,2,,40,5,,50,2,0
4,14,1408,2,1996,213,2,,10,4,,50,0,10
4,14,1408,2,1996,214,2,,1,1,,,,
4,14,1408,2,1996,215,2,,10,4,,150,0,45
4,14,1408,2,1996,217,2,,10,4,,150,0,45
4,14,1408,2,1996,218,2,,10,4,,150,0,45
4,14,1408,2,1996,219,2,,5,1,,,,
4,14,1408,2,1996,220,1,8,,,,,,
4,14,1408,2,1996,221,1,7,,,,,,
4,14,1408,2,1996,222,2,,40,5,,500,2,0
4,14,1410,2,236,201,2,,1,1,,,,
4,14,1410,2,236,202,2,,1,1,,,,
4,14,1410,2,236,203,2,,1,1,,,,
4,14,1410,2,236,204,1,8,,,,,,
4,14,1410,2,236,205,2,,15,5,,350,2,
4,14,1410,2,236,206,2,,20,5,,350,2,
4,14,1410,2,236,207,2,,20,5,,350,2,
4,14,1410,2,236,208,2,,20,5,,350,2,
4,14,1410,2,236,209,2,,20,5,,350,2,
4,14,1410,2,236,210,2,,20,5,,350,2,
4,14,1410,2,236,211,2,,20,5,,350,2,
4,14,1410,2,236,212,2,,20,5,,350,2,
4,14,1410,2,236,213,2,,20,5,,350,2,
4,14,1410,2,236,214,2,,0.5,1,,,,
4,14,1410,2,236,215,2,,20,5,,350,2,
4,14,1410,2,236,216,2,,15,4,,500,1,10
4,14,1410,2,236,217,2,,15,4,,500,1,10
4,14,1410,2,236,218,2,,10,4,,200,0,20
4,14,1410,2,236,219,2,,3,1,,,,
4,14,1410,2,236,220,1,8,,,,,,
4,14,1410,2,236,221,2,,0,,,,,
4,14,1410,2,236,222,2,,20,5,,350,2,
4,14,1411,2,1066,201,1,1,,,,,,
4,14,1411,2,1066,202,1,1,,,,,,
4,14,1411,2,1066,203,1,1,,,,,,
4,14,1411,2,1066,204,2,,8,2,,,,
4,14,1411,2,1066,206,2,,5,5,,100,1,0
4,14,1411,2,1066,207,2,,5,5,,100,1,0
4,14,1411,2,1066,208,2,,5,5,,100,1,0
4,14,1411,2,1066,209,2,,5,5,,100,1,0
4,14,1411,2,1066,210,2,,5,5,,100,1,0
4,14,1411,2,1066,211,2,,5,5,,100,1,0
4,14,1411,2,1066,212,2,,10,5,,150,1,30
4,14,1411,2,1066,213,2,,5,2,,,,
4,14,1411,2,1066,214,2,,3,4,,50,0,15
4,14,1411,2,1066,215,2,,5,5,,100,1,0
4,14,1411,2,1066,216,2,,1,5,,100,1,0
4,14,1411,2,1066,217,2,,1,5,,100,1,0
4,14,1411,2,1066,218,2,,1,5,,100,1,0
4,14,1411,2,1066,219,1,8,,,,,,
4,14,1411,2,1066,220,1,7,,,,,,
4,14,1411,2,1066,221,1,6,,,,,,
4,14,1411,2,1066,222,2,,0,,,,,
4,14,1413,2,670,201,1,,,,,,,
4,14,1413,2,670,202,1,,,,,,,
4,14,1413,2,670,203,2,,5,1,,,,
4,14,1413,2,670,204,2,,5,4,,80,0,15
4,14,1413,2,670,205,2,,10,4,,120,0,30
4,14,1413,2,670,206,2,,10,4,,120,0,30
4,14,1413,2,670,207,2,,10,4,,120,0,30
4,14,1413,2,670,208,2,,10,4,,120,0,30
4,14,1413,2,670,209,2,,10,4,,120,0,30
4,14,1413,2,670,210,2,,10,4,,120,0,30
4,14,1413,2,670,211,2,,10,4,,120,0,30
4,14,1413,2,670,212,2,,10,4,,120,0,30
4,14,1413,2,670,213,2,,10,4,,120,0,30
4,14,1413,2,670,214,2,,10,4,,120,0,30
4,14,1413,2,670,215,2,,10,4,,120,0,30
4,14,1413,2,670,216,2,,10,4,,120,0,30
4,14,1413,2,670,217,2,,10,4,,120,0,30
4,14,1413,2,670,218,2,,10,4,,120,0,30
4,14,1413,2,670,219,2,,12,4,,150,0,30
4,14,1413,2,670,220,2,,5,4,,80,0,15
4,14,1413,2,670,221,2,,0,,,,,
4,14,1413,2,670,222,2,,10,4,,120,0,30
4,14,1413,1,2578,201,1,,0.5,1,,,,
4,14,1413,1,2578,202,1,,0.5,1,,,,
4,14,1413,1,2578,203,1,,0.100000001490116,1,,,,
4,14,1413,1,2578,204,1,8,,,,,,
4,14,1413,1,2578,205,2,,15,5,,200,1,0
4,14,1413,1,2578,206,2,,15,5,,200,1,0
4,14,1413,1,2578,207,2,,15,5,,200,1,0
4,14,1413,1,2578,208,2,,15,5,,200,1,0
4,14,1413,1,2578,209,2,,15,5,,200,1,0
4,14,1413,1,2578,210,2,,15,5,,200,1,0
4,14,1413,1,2578,211,2,,15,5,,200,1,0
4,14,1413,1,2578,212,2,,15,5,,200,1,0
4,14,1413,1,2578,213,2,,15,5,,200,1,0
4,14,1413,1,2578,214,2,,15,5,,200,1,0
4,14,1413,1,2578,215,2,,15,5,,200,1,0
4,14,1413,1,2578,216,2,,5,4,,80,0,10
4,14,1413,1,2578,217,2,,5,4,,80,0,10
4,14,1413,1,2578,218,2,,5,4,,80,0,10
4,14,1413,1,2578,219,1,8,,,,,,
4,14,1413,1,2578,220,1,8,,,,,,
4,14,1413,1,2578,221,1,8,,,,,,
4,14,1413,1,2578,222,2,,15,5,,200,1,0
4,14,1415,2,156,201,1,,1,1,,,,
4,14,1415,2,156,202,1,,1,1,,,,
4,14,1415,2,156,203,1,,1,1,,,,
4,14,1415,2,156,204,1,8,,,,,,
4,14,1415,2,156,205,1,8,,,,,,
4,14,1415,2,156,206,1,8,,,,,,
4,14,1415,2,156,207,1,8,,,,,,
4,14,1415,2,156,208,1,8,,,,,,
4,14,1415,2,156,209,1,8,,,,,,
4,14,1415,2,156,210,1,8,,,,,,
4,14,1415,2,156,211,1,8,,,,,,
4,14,1415,2,156,212,2,,1,1,,,,
4,14,1415,2,156,213,1,8,,,,,,
4,14,1415,2,156,214,1,8,,,,,,
4,14,1415,2,156,215,1,8,,,,,,
4,14,1415,2,156,216,1,1,,,,,,
4,14,1415,2,156,217,1,1,,,,,,
4,14,1415,2,156,218,1,8,,,,,,
4,14,1415,2,156,219,1,8,,,,,,
4,14,1415,2,156,220,1,8,,,,,,
4,14,1415,2,156,221,1,7,,,,,,
4,14,1415,2,156,222,2,,70,5,,400,2,0
4,14,1415,2,952,201,1,,1,1,,,,
4,14,1415,2,952,202,1,,1,1,,,,
4,14,1415,2,952,203,1,,1,1,,,,
4,14,1415,2,952,204,1,8,,,,,,
4,14,1415,2,952,205,2,,35,5,,250,2,30
4,14,1415,2,952,206,2,,20,5,,150,2,0
4,14,1415,2,952,207,1,8,,,,,,
4,14,1415,2,952,208,1,8,,,,,,
4,14,1415,2,952,209,1,8,,,,,,
4,14,1415,2,952,210,2,,35,5,,250,2,30
4,14,1415,2,952,211,2,,20,5,,150,2,0
4,14,1415,2,952,212,2,,35,5,,250,2,30
4,14,1415,2,952,213,2,,10,4,,200,1,0
4,14,1415,2,952,214,1,8,,,,,,
4,14,1415,2,952,215,2,,35,5,,250,2,30
4,14,1415,2,952,216,1,2,,,,,,
4,14,1415,2,952,217,1,1,,,,,,
4,14,1415,2,952,218,2,,10,4,,200,1,0
4,14,1415,2,952,219,1,8,,,,,,
4,14,1415,2,952,220,1,8,,,,,,
4,14,1415,2,952,221,1,7,,,,,,
4,14,1415,2,952,222,2,,35,5,,200,2,30
4,14,1416,2,2314,201,2,,0.5,1,,,,
4,14,1416,2,2314,202,2,,0.5,1,,,,
4,14,1416,2,2314,203,2,,1,1,,,,
4,14,1416,2,2314,204,1,8,,,,,,
4,14,1416,2,2314,205,2,,10,5,,180,2,30
4,14,1416,2,2314,206,2,,5,5,,80,0,30
4,14,1416,2,2314,207,2,,5,5,,80,0,30
4,14,1416,2,2314,208,2,,5,5,,80,0,30
4,14,1416,2,2314,209,2,,5,5,,80,0,30
4,14,1416,2,2314,210,2,,10,5,,180,2,0
4,14,1416,2,2314,211,2,,10,5,,180,2,0
4,14,1416,2,2314,212,2,,15,5,,180,2,0
4,14,1416,2,2314,213,2,,5,5,,80,0,30
4,14,1416,2,2314,214,1,8,,,,,,
4,14,1416,2,2314,215,2,,10,5,,180,2,0
4,14,1416,2,2314,216,2,,10,5,,180,2,0
4,14,1416,2,2314,217,2,,10,5,,180,2,0
4,14,1416,2,2314,218,2,,5,5,,80,0,30
4,14,1416,2,2314,219,1,8,,,,,,
4,14,1416,2,2314,220,1,8,,,,,,
4,14,1416,2,2314,221,1,7,,,,,,
4,14,1416,2,2314,222,2,,15,5,,80,0,30
2,15,1502,2,590,201,2,,2,1,,,,
2,15,1502,2,590,202,1,,0.5,1,,,,
2,15,1502,2,590,203,2,,3,1,,,,
2,15,1502,2,590,204,2,,3,1,,,,
2,15,1502,2,590,205,2,,8,4,,500,2,0
2,15,1502,2,590,206,2,,8,4,,500,2,0
2,15,1502,2,590,207,2,,8,4,,500,2,0
2,15,1502,2,590,208,2,,8,4,,500,2,0
2,15,1502,2,590,209,2,,8,4,,500,2,0
2,15,1502,2,590,210,2,,8,4,,500,2,0
2,15,1502,2,590,211,2,,8,4,,500,2,0
2,15,1502,2,590,212,2,,8,4,,500,2,0
2,15,1502,2,590,213,2,,8,4,,500,2,0
2,15,1502,2,590,214,2,,3,1,,500,2,0
2,15,1502,2,590,215,2,,100,4,,800,4,30
2,15,1502,2,590,216,2,,8,4,,500,2,0
2,15,1502,2,590,217,2,,100,4,,800,4,30
2,15,1502,2,590,218,2,,8,4,,500,2,0
2,15,1502,2,590,219,2,,8,4,,500,2,0
2,15,1502,2,590,220,1,6,,,,,,
2,15,1502,2,590,221,2,,8,4,,500,2,0
2,15,1502,2,590,222,2,,100,4,,800,4,30
2,15,1503,2,634,201,2,,,,,,,
2,15,1503,2,634,202,1,,,,,,,
2,15,1503,2,634,203,1,,,,,,,
2,15,1503,2,634,204,2,,,,,,,
2,15,1503,2,634,205,2,,5,4,,50,0,20
2,15,1503,2,634,206,2,,5,4,,50,0,20
2,15,1503,2,634,207,2,,5,4,,50,0,20
2,15,1503,2,634,208,2,,5,4,,50,0,20
2,15,1503,2,634,209,2,,5,4,,50,0,20
2,15,1503,2,634,210,2,,5,4,,50,0,20
2,15,1503,2,634,211,2,,5,4,,50,0,20
2,15,1503,2,634,212,1,,0.5,1,,,,
2,15,1503,2,634,213,1,,0.5,1,,,,
2,15,1503,2,634,214,1,,0.5,1,,,,
2,15,1503,2,634,215,1,,0.800000011920929,1,,,,
2,15,1503,2,634,216,2,,1,1,,,,
2,15,1503,2,634,217,2,,1,1,,,,
2,15,1503,2,634,218,2,,1,1,,,,
2,15,1503,2,634,219,2,,0.5,1,,,,
2,15,1503,2,634,220,1,8,,,,,,
2,15,1503,2,634,221,2,,2,4,,50,0,15
2,15,1503,2,634,222,2,,5,4,,50,0,25
2,15,1506,1,148,201,1,,0.400000005960464,1,,,,
2,15,1506,1,148,202,1,,0.400000005960464,1,,,,
2,15,1506,1,148,203,1,,0.400000005960464,1,,,,
2,15,1506,1,148,204,2,,1,4,,50,0,45
2,15,1506,1,148,205,2,,2,4,,50,0,45
2,15,1506,1,148,206,2,,1.5,4,,50,0,50
2,15,1506,1,148,207,2,,1.5,4,,50,0,50
2,15,1506,1,148,208,2,,1,4,,50,0,30
2,15,1506,1,148,209,2,,1,4,,50,0,30
2,15,1506,1,148,210,2,,1.5,4,,50,0,50
2,15,1506,1,148,211,2,,0.5,1,,,,
2,15,1506,1,148,212,2,,0.200000002980232,1,,,,
2,15,1506,1,148,213,2,,0.800000011920929,4,,30,0,30
2,15,1506,1,148,214,1,8,,,,,,
2,15,1506,1,148,215,1,8,,,,,,
2,15,1506,1,148,216,2,,3,4,,50,0,30
2,15,1506,1,148,217,2,,3,4,,5,0,30
2,15,1506,1,148,218,1,8,,,,,,
2,15,1506,1,148,219,1,8,,,,,,
2,15,1506,1,148,220,1,8,,,,,,
2,15,1506,1,148,221,2,,2,4,,50,0,30
2,15,1506,1,148,222,2,,0.800000011920929,4,,30,0,20
2,15,1506,1,398,201,1,,0.5,1,,,,
2,15,1506,1,398,202,1,,0.5,1,,,,
2,15,1506,1,398,203,1,,0.5,1,,,,
2,15,1506,1,398,204,1,,0.300000011920929,1,,,,
2,15,1506,1,398,205,2,,,,,,,
2,15,1506,1,398,206,2,,,,,,,
2,15,1506,1,398,207,2,,,,,,,
2,15,1506,1,398,208,2,,,,,,,
2,15,1506,1,398,209,2,,,,,,,
2,15,1506,1,398,210,2,,,,,,,
2,15,1506,1,398,211,2,,,,,,,
2,15,1506,1,398,212,,,,,,,,
2,15,1506,1,398,213,2,,,,,,,
2,15,1506,1,398,214,2,,,,,,,
2,15,1506,1,398,215,,,,,,,,
2,15,1506,1,398,216,2,,,,,,,
2,15,1506,1,398,217,1,8,,,,,,
2,15,1506,1,398,218,2,,,,,,,
2,15,1506,1,398,219,2,,,,,,,
2,15,1506,1,398,220,1,8,,,,,,
2,15,1506,1,398,221,2,,,,,,,
2,15,1506,1,398,222,2,,,,,,,
2,15,1507,2,458,201,1,1,,,,,,
2,15,1507,2,458,202,1,1,,,,,,
2,15,1507,2,458,203,1,1,,,,,,
2,15,1507,2,458,204,1,,,,,,,
2,15,1507,2,458,205,2,,5,4,,60,,20
2,15,1507,2,458,206,2,,,,,,,
2,15,1507,2,458,207,2,,,,,,,
2,15,1507,2,458,208,2,,,,,,,
2,15,1507,2,458,209,2,,,,,,,
2,15,1507,2,458,210,2,,,,,,,
2,15,1507,2,458,211,2,,,,,,,
2,15,1507,2,458,212,2,,,,,,,
2,15,1507,2,458,213,2,,,,,,,
2,15,1507,2,458,214,2,,,,,,,
2,15,1507,2,458,215,2,,,,,,,
2,15,1507,2,458,216,2,,,,,,,
2,15,1507,2,458,217,2,,,,,,,
2,15,1507,2,458,218,1,8,,,,,,
2,15,1507,2,458,219,2,,,,,,,
2,15,1507,2,458,220,1,8,,,,,,
2,15,1507,2,458,221,2,,,,,,,
2,15,1507,2,458,222,2,,,,,,,
2,15,1508,2,1682,201,2,,,,,,,
2,15,1508,2,1682,202,2,,1,1,,,,
2,15,1508,2,1682,203,2,,2,1,,,,
2,15,1508,2,1682,204,2,,2,4,,160,,40
2,15,1508,2,1682,205,2,,17,4,,170,1,30
2,15,1508,2,1682,206,2,,17,4,,170,1,30
2,15,1508,2,1682,207,2,,17,4,,170,1,30
2,15,1508,2,1682,208,2,,17,4,,170,1,30
2,15,1508,2,1682,209,2,,2,1,,,,
2,15,1508,2,1682,210,2,,17,4,,170,1,30
2,15,1508,2,1682,211,2,,17,4,,170,1,30
2,15,1508,2,1682,212,2,,17,4,,170,1,30
2,15,1508,2,1682,213,2,,17,4,,170,1,30
2,15,1508,2,1682,214,2,,17,4,,170,1,30
2,15,1508,2,1682,215,2,,17,4,,170,1,30
2,15,1508,2,1682,216,2,,17,4,,170,1,30
2,15,1508,2,1682,217,2,,17,4,,170,1,30
2,15,1508,2,1682,218,2,,2,1,,,,
2,15,1508,2,1682,219,2,,2,1,,,,
2,15,1508,2,1682,220,2,,17,4,,170,1,30
2,15,1508,2,1682,222,2,,17,4,,170,1,30
2,15,1510,2,616,201,2,,7,4,,200,,25
2,15,1510,2,616,202,1,,,,,,,
2,15,1510,2,616,203,1,,,,,,,
2,15,1510,2,616,204,1,8,,,,,,
2,15,1510,2,616,205,2,,45,4,,250,2,0
2,15,1510,2,616,206,2,,45,4,,250,2,0
2,15,1510,2,616,207,1,8,,,,,,
