"zone","state","lga","sector","ea","item_cd","itemspecify","sc7q1","sc7q2a","sc7q2b","sc7q3","sc7q4a","sc7q4b","sc7q4c","sc7q4d","sc7q4e","sc7q4f","sc7q5","sc7q6a","sc7q6b","sc7q6c","sc7q6d","sc7q6e","sc7q6f","sc7q7","sc7q8a","sc7q8b","sc7q8c","sc7q8d","sc7q8e","sc7q8f"
3,21,2117,2,554,705,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2117,2,554,706,,1,1,,1,1,2,10,8,,,1,1,1,2,1,2,,2,1,1,1,2,1,1
3,21,2117,2,554,707,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2117,2,554,708,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2117,2,554,709,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2117,2,554,710,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2117,2,554,711,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2117,2,554,712,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2117,2,554,713,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2117,2,554,714,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2117,2,554,715,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,2146,701,,1,2,,1,1,2,8,9,,,2,,,,,,,,,,,,,
3,21,2119,2,2146,702,,1,1,,1,1,2,8,9,,,1,2,2,2,1,,,2,1,1,1,2,1,1
3,21,2119,2,2146,703,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,2146,704,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,2146,705,,1,4,,1,1,2,8,,,,1,2,1,2,2,2,,2,1,1,1,1,1,1
3,21,2119,2,2146,706,,1,4,,1,1,2,8,,,,1,2,1,2,2,2,,2,1,1,1,1,1,1
3,21,2119,2,2146,707,,1,1,,1,1,2,8,,,,2,,,,,,,,,,,,,
3,21,2119,2,2146,708,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,2146,709,,1,1,,1,1,2,4,8,,,1,2,1,2,2,2,,3,1,1,2,2,2,2
3,21,2119,2,2146,710,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,2146,711,,1,3,,1,1,2,4,8,,,1,2,1,2,2,2,,3,1,1,2,2,2,2
3,21,2119,2,2146,712,,1,1,,1,1,2,4,8,,,1,2,1,2,2,2,,3,1,1,2,2,2,2
3,21,2119,2,2146,713,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,2146,714,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,2146,715,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,701,,1,1,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,702,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,703,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,704,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,705,,1,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,706,,1,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,707,,1,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,708,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,709,,1,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,710,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,711,,1,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,712,,1,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,713,,2,,,,,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,701,,1,3,,1,1,2,7,3,,,2,,,,,,,,,,,,,
1,22,2201,2,422,702,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,711,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2201,2,422,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,701,,1,3,,1,1,2,3,10,8,"YOUTH",1,2,1,1,2,2,,1,2,2,1,1,1,2
1,22,2203,2,266,702,,1,3,,1,1,2,3,10,8,"YOUTH",1,2,1,1,2,2,,1,2,2,1,1,1,2
1,22,2203,2,266,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,706,,1,3,,1,1,2,3,10,8,"YOUTH",2,,,,,,,,,,,,,
1,22,2203,2,266,707,,1,3,,1,1,2,3,10,8,"YOUTH",2,,,,,,,,,,,,,
1,22,2203,2,266,708,,1,3,,1,1,2,3,10,8,"YOUTH",2,,,,,,,,,,,,,
1,22,2203,2,266,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,711,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,530,701,,1,3,,1,,,,,,,2,,,,,,,,,,,,,
1,22,2203,2,530,702,,1,3,,1,,,,,,,2,,,,,,,,,,,,,
1,22,2203,2,530,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,530,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,530,705,,1,3,,1,,,,,,,2,,,,,,,,,,,,,
1,22,2203,2,530,706,,1,3,,1,,,,,,,2,,,,,,,,,,,,,
1,22,2203,2,530,707,,1,3,,1,,,,,,,2,,,,,,,,,,,,,
1,22,2203,2,530,708,,1,3,,1,,,,,,,2,,,,,,,,,,,,,
1,22,2203,2,530,709,,1,3,,1,,,,,,,2,,,,,,,,,,,,,
1,22,2203,2,530,710,,1,3,,1,,,,,,,2,,,,,,,,,,,,,
1,22,2203,2,530,711,,1,3,,1,,,,,,,2,,,,,,,,,,,,,
1,22,2203,2,530,712,,1,3,,1,,,,,,,2,,,,,,,,,,,,,
1,22,2203,2,530,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,530,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2203,2,530,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,701,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,702,,1,3,,1,1,2,4,,,,1,2,1,1,1,2,,3,1,1,1,1,1,1
1,22,2205,2,664,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,711,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,664,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,2432,701,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,2432,702,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,2432,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,2432,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,2432,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,2432,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,2432,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,2432,709,,1,1,,1,1,2,3,8,9,,1,2,1,1,1,2,,1,2,2,2,1,2,2
1,22,2205,2,2432,710,,1,1,,1,1,2,3,8,9,,1,2,1,1,1,2,,1,2,2,2,1,2,2
1,22,2205,2,2432,711,,1,1,,1,1,2,3,8,9,,2,,,,,,,,,,,,,
1,22,2205,2,2432,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,2432,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,2432,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2205,2,2432,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2209,1,792,701,,1,3,,1,2,3,4,5,8,,1,2,1,1,1,1,,2,2,2,1,1,2,2
1,22,2209,1,792,702,,1,3,,1,2,3,4,5,8,,1,2,1,1,1,1,,2,2,2,1,1,2,2
1,22,2209,1,792,703,,1,3,,1,2,3,4,5,8,,2,,,,,,,,,,,,,
1,22,2209,1,792,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2209,1,792,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2209,1,792,706,,1,3,,1,2,3,4,5,8,,1,2,1,1,1,1,,2,2,2,1,1,2,2
1,22,2209,1,792,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2209,1,792,708,,1,3,,1,2,3,4,5,8,,1,2,1,1,1,1,,2,2,2,1,1,2,2
1,22,2209,1,792,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2209,1,792,710,,1,3,,1,2,3,4,5,8,,1,2,1,1,1,1,,2,2,2,1,1,2,2
1,22,2209,1,792,711,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2209,1,792,712,,1,3,,1,2,3,4,5,8,,2,,,,,,,,,,,,,
1,22,2209,1,792,713,,1,3,,1,2,3,4,5,8,,2,,,,,,,,,,,,,
1,22,2209,1,792,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2209,1,792,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,2,594,701,,1,3,,1,1,8,9,2,10,"STUDENTS",1,2,2,1,1,2,,1,2,2,1,1,1,2
1,22,2211,2,594,702,,1,3,,1,1,8,9,2,10,"STUDENTS",2,,,,,,,,,,,,,
1,22,2211,2,594,703,,1,3,,1,1,8,9,2,10,"STUDENT",2,,,,,,,,,,,,,
1,22,2211,2,594,704,,1,3,,1,1,8,9,2,10,"STUDENTS",2,,,,,,,,,,,,,
1,22,2211,2,594,705,,1,3,,1,1,8,9,2,10,"STUDENTS",2,,,,,,,,,,,,,
1,22,2211,2,594,706,,1,3,,1,1,8,9,2,10,"STUDENTS",2,,,,,,,,,,,,,
1,22,2211,2,594,707,,1,3,,1,1,8,9,2,10,"STUDENT",2,,,,,,,,,,,,,
1,22,2211,2,594,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,2,594,709,,1,3,,1,1,8,9,2,10,"STUDENTS",2,,,,,,,,,,,,,
1,22,2211,2,594,710,,1,3,,1,1,8,9,,10,"STUDENTS",2,,,,,,,,,,,,,
1,22,2211,2,594,711,,1,3,,1,1,8,9,2,10,"STUDENTS",2,,,,,,,,,,,,,
1,22,2211,2,594,712,,1,3,,1,1,8,9,2,10,"STUDENTS",2,,,,,,,,,,,,,
1,22,2211,2,594,713,,1,3,,1,1,8,9,2,10,"STUDENTS",2,,,,,,,,,,,,,
1,22,2211,2,594,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,2,594,715,,2,,,,,,,,,,,,,,,,,,,,,,,1
1,22,2211,1,806,701,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,702,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,711,,1,3,,1,1,2,3,7,4,,1,1,1,1,2,2,,1,2,2,2,2,1,1
1,22,2211,1,806,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2211,1,806,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2214,2,1354,701,,1,3,,1,1,2,3,4,,,2,,,,,,,,,,,,,
1,22,2214,2,1354,702,,1,3,,1,1,2,3,4,,,1,2,1,2,1,2,,2,2,2,2,2,2,2
1,22,2214,2,1354,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2214,2,1354,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2214,2,1354,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2214,2,1354,706,,1,3,,1,2,1,1,1,,,1,2,1,1,1,1,,2,2,2,2,2,2,2
1,22,2214,2,1354,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2214,2,1354,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2214,2,1354,709,,1,3,,1,1,2,3,4,,,1,2,1,1,1,2,,3,,,,,,
1,22,2214,2,1354,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2214,2,1354,711,,1,3,,1,1,2,3,4,,,1,1,1,1,1,1,,2,1,1,1,1,1,1
1,22,2214,2,1354,712,,1,3,,1,1,2,3,4,,,1,1,1,1,1,1,,1,1,1,1,1,1,1
1,22,2214,2,1354,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2214,2,1354,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2214,2,1354,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,701,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,702,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,711,,1,3,,2,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,712,,1,3,,2,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,701,,1,3,,1,2,3,,,,,2,,,,,,,,,,,,,
1,22,2218,2,596,702,,1,3,,1,2,3,,,,,2,,,,,,,,,,,,,
1,22,2218,2,596,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,706,,1,3,,1,2,3,,,,,2,,,,,,,,,,,,,
1,22,2218,2,596,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,711,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2218,2,596,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,22,2220,1,1296,701,,1,3,,1,1,2,3,4,8,,1,2,1,1,2,2,,2,1,2,1,2,2,2
1,22,2220,1,1296,702,,1,3,,1,1,2,3,4,8,,1,2,1,1,2,2,,2,1,2,1,2,2,2
1,22,2220,1,1296,703,,1,3,,1,1,2,3,4,8,,1,2,1,1,2,2,,2,1,2,1,2,2,2
1,22,2220,1,1296,704,,1,3,,1,1,2,3,4,8,,1,2,1,1,2,2,,2,1,2,1,2,2,2
1,22,2220,1,1296,705,,1,3,,1,1,2,3,4,8,,1,2,1,1,2,2,,2,1,1,1,2,2,2
1,22,2220,1,1296,706,,1,3,,1,1,2,3,4,8,,1,2,1,1,2,2,,2,1,1,1,2,2,2
1,22,2220,1,1296,707,,1,3,,1,1,2,3,4,8,,1,2,1,1,2,2,,2,1,1,1,2,2,2
1,22,2220,1,1296,708,,1,3,,1,1,2,3,4,8,,1,2,1,1,2,2,,2,1,1,1,2,2,2
1,22,2220,1,1296,709,,1,3,,1,1,2,3,4,8,,1,2,1,1,1,2,,2,2,2,2,2,2,2
1,22,2220,1,1296,710,,1,3,,1,1,2,3,4,8,,1,2,1,1,1,2,,2,2,2,2,2,2,2
1,22,2220,1,1296,711,,1,3,,1,1,2,3,4,8,,1,2,1,1,1,2,,2,1,2,2,2,2,2
1,22,2220,1,1296,712,,1,3,,1,1,2,3,4,8,,1,2,1,1,1,2,,2,1,2,2,2,2,2
1,22,2220,1,1296,713,,1,3,,1,1,2,3,4,8,,1,2,1,1,2,2,,2,2,2,2,2,2,2
1,22,2220,1,1296,714,,1,3,,1,1,2,3,4,8,,1,2,2,2,2,2,,2,2,2,2,2,2,2
1,22,2220,1,1296,715,,1,3,,1,1,2,3,4,8,,1,2,1,2,1,2,,2,2,2,2,2,2,2
1,23,2302,2,1982,701,,1,1,,1,2,,,,,,2,,,,,,,,,,,,,
1,23,2302,2,1982,702,,1,1,,1,2,,,,,,1,1,1,2,2,1,,2,2,2,2,2,2,2
1,23,2302,2,1982,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,705,,1,1,,1,2,3,8,,,,1,1,1,2,2,1,,2,1,2,2,2,1,2
1,23,2302,2,1982,706,,1,1,,1,2,3,8,,,,1,1,1,2,2,1,,2,1,2,2,2,1,2
1,23,2302,2,1982,707,,1,1,,1,2,3,,,,,2,,,,,,,,,,,,,
1,23,2302,2,1982,708,,1,1,,1,2,3,,,,,1,1,1,2,2,1,,2,1,2,2,2,1,2
1,23,2302,2,1982,709,,1,2,,1,1,4,8,,,,2,,,,,,,,,,,,,
1,23,2302,2,1982,710,,1,2,,1,1,4,8,,,,1,1,1,2,2,1,,2,1,2,2,2,1,2
1,23,2302,2,1982,711,,1,1,,1,2,8,,,,,2,,,,,,,,,,,,,
1,23,2302,2,1982,712,,1,2,,1,1,2,8,,,,1,1,1,2,2,1,,2,1,2,2,2,1,2
1,23,2302,2,1982,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2303,2,2348,701,,1,1,,1,1,,,,,,2,,,,,,,,,,,,,
1,23,2303,2,2348,702,,1,1,,1,1,,,,,,2,,,,,,,,,,,,,
1,23,2303,2,2348,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2303,2,2348,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2303,2,2348,705,,1,1,,1,1,,,,,,2,,,,,,,,,,,,,
1,23,2303,2,2348,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2303,2,2348,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2303,2,2348,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2303,2,2348,709,,1,1,,1,1,,,,,,,,,,,,,,,,,,,
1,23,2303,2,2348,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2303,2,2348,711,,1,1,,1,1,,,,,,1,,1,2,2,2,,3,2,2,2,2,2,2
1,23,2303,2,2348,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2303,2,2348,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2303,2,2348,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2303,2,2348,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,701,,1,3,,1,1,2,,,,,1,1,1,1,2,2,,2,2,1,2,2,1,2
1,23,2304,2,322,703,,2,,,,,,,,,,2,,,,,,,,,,,,,
1,23,2304,2,322,704,,2,,,,,,,,,,2,,,,,,,,,,,,,
1,23,2304,2,322,705,,1,3,,1,1,2,3,,,,2,,,,,,,,,,,,,
1,23,2304,2,322,706,,1,3,,1,1,2,3,,,,1,1,1,1,,,,,,,,,,
1,23,2304,2,322,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,708,,1,3,,1,1,2,3,,,,1,1,1,1,1,2,,2,1,1,2,2,1,2
1,23,2304,2,322,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,710,,1,3,,1,1,2,3,,,,1,1,1,1,1,1,,2,2,2,2,2,1,2
1,23,2304,2,322,711,,1,3,,1,1,2,4,,,,1,1,1,1,1,1,,3,2,2,2,2,2,2
1,23,2304,2,322,712,,1,3,,1,1,2,4,,,,1,1,1,1,1,1,,2,2,2,2,2,1,2
1,23,2304,2,322,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,701,,1,3,,1,2,,,,,,2,,,,,,,,,,,,,
1,23,2306,1,970,702,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
1,23,2306,1,970,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,705,,1,3,,1,1,2,8,,,,2,,,,,,,,,,,,,
1,23,2306,1,970,706,,1,3,,1,2,,,,,,2,,,,,,,,,,,,,
1,23,2306,1,970,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,708,,1,3,,1,2,,,,,,2,,,,,,,,,,,,,
1,23,2306,1,970,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,710,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
1,23,2306,1,970,711,,1,3,,1,1,2,8,,,,1,2,1,1,2,2,,3,2,2,2,2,2,2
1,23,2306,1,970,712,,1,3,,1,1,2,8,,,,1,2,1,1,2,2,,3,2,2,2,2,2,2
1,23,2306,1,970,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2306,1,970,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,701,,1,3,,1,1,2,,,,,1,2,1,1,1,2,,2,1,1,2,2,2,2
1,23,2307,1,78,702,,1,3,,1,2,,,,,,1,2,1,1,1,2,,2,1,1,2,2,2,2
1,23,2307,1,78,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,705,,1,,,1,2,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,711,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,78,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,2316,701,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
1,23,2307,1,2316,702,,1,3,,1,1,,,,,,1,2,1,1,1,2,,2,2,2,2,2,1,2
1,23,2307,1,2316,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,2316,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,2316,705,,1,3,,1,1,2,10,,,,2,,,,,,,,,,,,,
1,23,2307,1,2316,706,,1,3,,1,1,2,10,,,,2,,,,,,,,,,,,,
1,23,2307,1,2316,707,,1,3,,1,1,2,10,,,,2,,,,,,,,,,,,,
1,23,2307,1,2316,708,,1,3,,1,1,2,10,,,,1,2,1,1,2,2,,2,2,2,2,2,1,2
1,23,2307,1,2316,709,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
1,23,2307,1,2316,710,,1,3,,1,1,2,,,,,1,2,1,1,2,2,,2,2,2,2,2,2,2
1,23,2307,1,2316,711,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
1,23,2307,1,2316,712,,1,3,,1,1,2,,,,,1,2,1,1,2,2,,2,2,2,2,2,2,2
1,23,2307,1,2316,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,2316,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2307,1,2316,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,701,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,702,,2,,,,,,,,,,,,,,,,,,,,,,,
1,23,2308,1,556,703,,2,,,,,,,,,,,,,,,,,,,,,,,
