"zone","state","lga","sector","ea","group_cd","groupspecify","sc3q1","sc3q2","sc3q3a","sc3q3b","sc3q4","sc3q5","sc3q6"
3,21,2111,2,180,312,,2,,,,,,
3,21,2111,2,180,313,,1,1,1,,15,0,6
3,21,2111,2,180,314,,1,1,1,,10,3,6
3,21,2111,2,180,315,,2,,,,,,
3,21,2115,2,926,301,,2,,,,,,
3,21,2115,2,926,302,,1,1,2,,20,0,5
3,21,2115,2,926,303,,2,,,,,,
3,21,2115,2,926,304,,2,,,,,,
3,21,2115,2,926,305,,2,,,,,,
3,21,2115,2,926,306,,2,,,,,,
3,21,2115,2,926,307,,1,3,1,,56,10,21
3,21,2115,2,926,308,,2,,,,,,
3,21,2115,2,926,309,,2,,,,,,
3,21,2115,2,926,310,,2,,,,,,
3,21,2115,2,926,311,,1,1,2,,34,0,13
3,21,2115,2,926,312,,2,,,,,,
3,21,2115,2,926,313,,2,,,,,,
3,21,2115,2,926,314,,2,,,,,,
3,21,2117,2,554,301,,1,1,2,,16,,5
3,21,2117,2,554,302,,1,3,2,,22,,7
3,21,2117,2,554,303,,2,,,,,,
3,21,2117,2,554,304,,1,1,2,,25,6,9
3,21,2117,2,554,305,,2,,,,,,
3,21,2117,2,554,306,,1,1,2,,36,,17
3,21,2117,2,554,307,,1,3,2,,32,7,11
3,21,2117,2,554,308,,1,1,2,,15,4,4
3,21,2117,2,554,309,,1,1,2,,12,3,5
3,21,2117,2,554,310,,2,,,,,,
3,21,2117,2,554,311,,1,1,1,,20,3,7
3,21,2117,2,554,312,,2,,,,,,
3,21,2117,2,554,313,,1,1,1,,20,,6
3,21,2117,2,554,314,,1,1,3,,18,4,5
3,21,2117,2,554,315,,2,,,,,,
3,21,2119,2,2146,301,,1,1,2,,36,5,10
3,21,2119,2,2146,302,,1,4,2,,30,0,7
3,21,2119,2,2146,303,,2,,,,,,
3,21,2119,2,2146,304,,2,,,,,,
3,21,2119,2,2146,305,,1,1,2,,24,24,11
3,21,2119,2,2146,306,,1,1,2,,30,0,25
3,21,2119,2,2146,307,,1,3,1,,43,14,11
3,21,2119,2,2146,308,,1,1,2,,100,26,36
3,21,2119,2,2146,309,,1,1,2,,12,5,4
3,21,2119,2,2146,310,,1,1,2,,45,12,17
3,21,2119,2,2146,311,,1,1,2,,6,0,
3,21,2119,2,2146,312,,2,,,,,,
3,21,2119,2,2146,313,,1,1,1,,10,0,2
3,21,2119,2,2146,314,,2,,,,,,
3,21,2119,2,2146,315,,2,,,,,,
3,21,2119,2,3956,301,,2,,,,,,
3,21,2119,2,3956,302,,2,,,,,,
3,21,2119,2,3956,303,,2,,,,,,
3,21,2119,2,3956,304,,2,,,,,,
3,21,2119,2,3956,305,,2,,,,,,
3,21,2119,2,3956,306,,2,,,,,,
3,21,2119,2,3956,307,,1,3,,,,,
3,21,2119,2,3956,308,,2,,,,,,
3,21,2119,2,3956,309,,2,,,,,,
3,21,2119,2,3956,310,,2,,,,,,
3,21,2119,2,3956,311,,2,,,,,,
3,21,2119,2,3956,312,,2,,,,,,
3,21,2119,2,3956,313,,1,1,1,,15,0,4
3,21,2119,2,3956,314,,2,,,,,,
3,21,2119,2,3956,315,,2,,,,,,
1,22,2201,2,422,301,,1,1,6,"ANY TIME",30,10,15
1,22,2201,2,422,302,,2,,,,,,
1,22,2201,2,422,303,,1,1,1,,80,80,15
1,22,2201,2,422,304,,1,1,6,"ANYTIME",10,10,7
1,22,2201,2,422,305,,1,1,6,"ANT TIME",90,90,30
1,22,2201,2,422,306,,1,1,3,,60,10,60
1,22,2201,2,422,307,,1,5,1,,126,43,72
1,22,2201,2,422,308,,1,2,2,,60,20,30
1,22,2201,2,422,309,,2,,,,,,
1,22,2201,2,422,310,,2,,,,,,
1,22,2201,2,422,311,,1,2,3,,50,20,18
1,22,2201,2,422,312,,2,,,,,,
1,22,2201,2,422,313,,2,,,,,,
1,22,2201,2,422,314,,2,,,,,,
1,22,2201,2,422,315,,2,,,,,,
1,22,2203,2,266,301,,1,1,1,,345,120,28
1,22,2203,2,266,302,,2,,,,,,
1,22,2203,2,266,303,,2,,,,,,
1,22,2203,2,266,304,,1,262,1,,102,62,21
1,22,2203,2,266,305,,1,46,1,,460,46,
1,22,2203,2,266,306,,1,20,1,,300,201,46
1,22,2203,2,266,307,,1,5,1,,600,247,90
1,22,2203,2,266,308,,1,7,1,,120,,
1,22,2203,2,266,309,,1,6,1,,600,17,
1,22,2203,2,266,310,,1,7,2,,200,400,60
1,22,2203,2,266,311,,1,7,2,,200,461,60
1,22,2203,2,266,312,,2,,,,,,
1,22,2203,2,266,313,,1,1,6,"DAILY",150,10,5
1,22,2203,2,266,314,,2,,,,,,
1,22,2203,2,266,315,,2,,,,,,
1,22,2203,2,530,301,,2,,,,,,
1,22,2203,2,530,302,,2,,,,,,
1,22,2203,2,530,304,,2,,,,,,
1,22,2203,2,530,305,,1,20,1,,500,500,10
1,22,2203,2,530,306,,1,10,2,,700,200,30
1,22,2203,2,530,307,,1,2,2,,150,700,80
1,22,2203,2,530,308,,1,5,2,,20,12,9
1,22,2203,2,530,309,,2,,,,,,
1,22,2203,2,530,310,,1,10,3,,500,250,40
1,22,2203,2,530,311,,1,10,3,,420,15,35
1,22,2203,2,530,312,,2,,,,,,
1,22,2203,2,530,313,,1,1,1,,50,5,20
1,22,2203,2,530,314,,2,,,,,,
1,22,2203,2,530,315,,2,,,,,,
1,22,2205,2,664,301,,1,1,1,,50,15,10
1,22,2205,2,664,302,,2,,,,,,
1,22,2205,2,664,303,,2,,,,,,
1,22,2205,2,664,304,,2,,,,,,
1,22,2205,2,664,305,,2,,,,,,
1,22,2205,2,664,306,,1,3,2,,33,12,
1,22,2205,2,664,307,,1,2,1,,100,48,
1,22,2205,2,664,308,,1,1,5,,400,200,15
1,22,2205,2,664,309,,1,1,1,,10,5,2
1,22,2205,2,664,310,,1,2,2,,8,2,
1,22,2205,2,664,311,,1,2,1,,5,1,3
1,22,2205,2,664,312,,2,,,,,,
1,22,2205,2,664,313,,2,,,,,,
1,22,2205,2,664,314,,2,,,,,,
1,22,2205,2,664,315,,2,,,,,,
1,22,2205,2,2432,301,,1,3,3,,60,15,10
1,22,2205,2,2432,302,,2,,,,,,
1,22,2205,2,2432,303,,2,,,,,,
1,22,2205,2,2432,304,,1,2,2,,23,8,12
1,22,2205,2,2432,305,,1,1,2,,46,46,18
1,22,2205,2,2432,306,,1,2,2,,28,12,20
1,22,2205,2,2432,307,,1,4,1,,126,59,63
1,22,2205,2,2432,308,,1,2,2,,23,9,10
1,22,2205,2,2432,309,,2,,,,,,
1,22,2205,2,2432,310,,1,3,3,,87,39,26
1,22,2205,2,2432,311,,1,3,3,,102,46,30
1,22,2205,2,2432,312,,2,,,,,,
1,22,2205,2,2432,313,,2,,,,,,
1,22,2205,2,2432,314,,2,,,,,,
1,22,2205,2,2432,315,,2,,,,,,
1,22,2209,1,792,301,,1,1,1,,450,220,18
1,22,2209,1,792,302,,1,35,2,,20,8,
1,22,2209,1,792,303,,1,70,2,,30,20,
1,22,2209,1,792,304,,1,15,1,,50,50,15
1,22,2209,1,792,305,,1,1,2,,220,220,17
1,22,2209,1,792,306,,1,1,2,,200,120,18
1,22,2209,1,792,307,,1,5,1,,200,800,12
1,22,2209,1,792,308,,1,6,1,,300,150,10
1,22,2209,1,792,309,,1,1,1,,9,3,
1,22,2209,1,792,310,,1,27,3,,15,5,
1,22,2209,1,792,311,,1,27,3,,160,300,52
1,22,2209,1,792,312,,2,,,,,,
1,22,2209,1,792,313,,1,1,1,,11,2,
1,22,2209,1,792,314,,2,,,,,,
1,22,2209,1,792,315,,2,,,,,,
1,22,2211,2,594,301,,1,1,2,,550,200,30
1,22,2211,2,594,302,,2,,,,,,
1,22,2211,2,594,303,,2,,,,,,
1,22,2211,2,594,304,,2,,,,,,
1,22,2211,2,594,305,,1,1,5,,200,200,13
1,22,2211,2,594,306,,1,2,3,,160,30,15
1,22,2211,2,594,307,,1,2,1,,400,60,30
1,22,2211,2,594,308,,1,1,5,,200,50,60
1,22,2211,2,594,309,,1,1,2,,50,20,35
1,22,2211,2,594,310,,1,1,3,,100,15,60
1,22,2211,2,594,311,,1,1,3,,300,100,25
1,22,2211,2,594,312,,2,,,,,,
1,22,2211,2,594,313,,2,,,,,,
1,22,2211,2,594,314,,2,,,,,,
1,22,2211,2,594,315,,2,,,,,,
1,22,2211,1,806,301,,1,8,6,"WHEN NEEDED",300,163,80
1,22,2211,1,806,302,,1,1,5,,240,140,62
1,22,2211,1,806,303,,2,,,,,,
1,22,2211,1,806,304,,2,,,,,,
1,22,2211,1,806,305,,1,5,4,,250,250,20
1,22,2211,1,806,306,,1,3,3,,280,115,22
1,22,2211,1,806,307,,1,3,1,,120,340,70
1,22,2211,1,806,308,,1,5,2,,30,10,18
1,22,2211,1,806,309,,1,1,2,,24,8,12
1,22,2211,1,806,310,,1,1,3,,15,3,6
1,22,2211,1,806,311,,1,1,2,,60,26,32
1,22,2211,1,806,312,,1,2,3,,10,2,8
1,22,2211,1,806,313,,1,1,3,,12,,6
1,22,2211,1,806,314,,2,,,,,,
1,22,2211,1,806,315,,2,,,,,,
1,22,2214,2,1354,301,,1,1,6,,63,30,25
1,22,2214,2,1354,302,,2,,,,,,
1,22,2214,2,1354,303,,2,,,,,,
1,22,2214,2,1354,304,,2,,,,,,
1,22,2214,2,1354,305,,1,2,1,,21,21,
1,22,2214,2,1354,306,,1,1,1,,87,35,15
1,22,2214,2,1354,307,,2,,,,,,
1,22,2214,2,1354,308,,1,1,1,,45,5,20
1,22,2214,2,1354,309,,2,,,,,,
1,22,2214,2,1354,310,,1,1,2,,15,3,2
1,22,2214,2,1354,311,,1,1,2,,58,20,16
1,22,2214,2,1354,312,,2,,,,,,
1,22,2214,2,1354,313,,2,,,,,,
1,22,2214,2,1354,314,,2,,,,,,
1,22,2216,1,428,301,,1,8,1,,50,15,20
1,22,2216,1,428,302,,1,10,1,,70,25,12
1,22,2216,1,428,303,,2,,,,,,
1,22,2216,1,428,304,,1,5,1,,105,90,20
1,22,2216,1,428,305,,1,5,1,,85,85,12
1,22,2216,1,428,306,,1,20,1,,121,10,50
1,22,2216,1,428,307,,1,6,1,,220,150,50
1,22,2216,1,428,308,,1,3,5,,320,142,13
1,22,2216,1,428,309,,1,2,1,,40,10,16
1,22,2216,1,428,310,,1,3,2,,20,5,5
1,22,2216,1,428,311,,1,3,3,,115,70,5
1,22,2216,1,428,312,,2,,,,,,
1,22,2216,1,428,313,,2,,,,,,
1,22,2216,1,428,314,,2,,,,,,
1,22,2216,1,428,315,,2,,,,,,
1,22,2218,2,596,301,,1,1,2,,600,200,10
1,22,2218,2,596,302,,2,,,,,,
1,22,2218,2,596,303,,2,,,,,,
1,22,2218,2,596,304,,2,,,,,,
1,22,2218,2,596,305,,2,,,,,,
1,22,2218,2,596,306,,2,,,,,,
1,22,2218,2,596,307,,1,2,3,,200,900,40
1,22,2218,2,596,308,,2,,,,,,
1,22,2218,2,596,309,,2,,,,,,
1,22,2218,2,596,310,,1,1,,,8,2,3
1,22,2218,2,596,312,,2,,,,,,
1,22,2218,2,596,313,,1,1,,,7,,2
1,22,2218,2,596,314,,2,,,,,,
1,22,2218,2,596,315,,2,,,,,,
1,22,2220,1,1296,301,,1,9,2,,11,,
1,22,2220,1,1296,302,,1,10,2,,25,8,
1,22,2220,1,1296,303,,1,2,1,,15,7,
1,22,2220,1,1296,304,,1,3,1,,25,16,
1,22,2220,1,1296,305,,1,10,1,,50,50,15
1,22,2220,1,1296,306,,1,9,1,,20,9,15
1,22,2220,1,1296,307,,1,5,1,,300,120,90
1,22,2220,1,1296,308,,1,5,1,,150,800,50
1,22,2220,1,1296,309,,1,1,2,,6,1,
1,22,2220,1,1296,310,,1,13,3,,11,3,
1,22,2220,1,1296,311,,1,13,3,,90,400,20
1,22,2220,1,1296,312,,2,,,,,,
1,22,2220,1,1296,313,,1,1,1,,20,,
1,22,2220,1,1296,314,,2,,,,,,
1,22,2220,1,1296,315,,2,,,,,,
1,23,2302,2,1982,301,,1,1,1,,20,5,3
1,23,2302,2,1982,302,,1,1,1,,26,6,5
1,23,2302,2,1982,303,,1,1,1,,18,5,8
1,23,2302,2,1982,304,,1,4,1,,25,0,20
1,23,2302,2,1982,305,,1,1,6,"WHEN NEED ARISE",15,15,5
1,23,2302,2,1982,306,,1,1,6,"""    ""     """,100,20,40
1,23,2302,2,1982,307,,1,5,6,"""    ""     """,350,150,90
1,23,2302,2,1982,308,,1,1,6,"""    ""     """,50,10,20
1,23,2302,2,1982,309,,1,1,6,"""    ""     """,11,1,3
1,23,2302,2,1982,310,,1,1,6,"""    ""     """,10,1,5
1,23,2302,2,1982,311,,1,2,3,,100,30,25
1,23,2302,2,1982,312,,2,,,,,,
1,23,2302,2,1982,313,,1,1,2,,10,0,3
1,23,2302,2,1982,314,,2,,,,,,
1,23,2302,2,1982,315,,2,,,,,,
1,23,2303,2,2348,301,,2,,,,,,
1,23,2303,2,2348,302,,2,,,,,,
1,23,2303,2,2348,303,,2,,,,,,
1,23,2303,2,2348,304,,2,,,,,,
1,23,2303,2,2348,305,,2,,,,,,
1,23,2303,2,2348,306,,2,,,,,,
1,23,2303,2,2348,307,,2,,,,,,
1,23,2303,2,2348,309,,2,,,,,,
1,23,2303,2,2348,310,,2,,,,,,
1,23,2303,2,2348,311,,1,1,6,,9,,2
1,23,2303,2,2348,312,,2,,,,,,
1,23,2303,2,2348,313,,2,,,,,,
1,23,2303,2,2348,315,,2,,,,,,
1,23,2304,2,322,301,,1,1,2,,15,3,3
1,23,2304,2,322,302,,2,,,,,,
1,23,2304,2,322,303,,1,1,1,,20,8,3
1,23,2304,2,322,304,,1,10,1,,32,13,10
1,23,2304,2,322,305,,1,1,6,,45,45,15
1,23,2304,2,322,306,,1,1,6,,210,95,99
1,23,2304,2,322,307,,1,5,6,,200,90,90
1,23,2304,2,322,308,,1,4,3,,35,7,5
1,23,2304,2,322,309,,1,1,6,,15,5,2
1,23,2304,2,322,310,,1,1,6,,15,5,3
1,23,2304,2,322,311,,1,3,3,,100,40,35
1,23,2304,2,322,312,,2,,,,,,
1,23,2304,2,322,313,,1,1,6,,10,0,3
1,23,2304,2,322,314,,2,,,,,,
1,23,2304,2,322,315,,2,,,,,,
1,23,2306,1,970,301,,1,1,2,,200,0,25
1,23,2306,1,970,302,,2,,,,,,
1,23,2306,1,970,303,,1,1,1,,28,13,10
1,23,2306,1,970,304,,1,1,1,,30,18,12
1,23,2306,1,970,305,,2,,,,,,
1,23,2306,1,970,306,,1,1,2,,130,50,80
1,23,2306,1,970,307,,1,7,6,,180,,70
1,23,2306,1,970,308,,2,,,,,,
1,23,2306,1,970,309,,2,,,,,,
1,23,2306,1,970,310,,2,,,,,,
1,23,2306,1,970,311,,1,3,3,,40,10,14
1,23,2306,1,970,312,,2,,,,,,
1,23,2306,1,970,313,,1,1,2,,8,0,0
1,23,2306,1,970,314,,2,,,,,,
1,23,2306,1,970,315,,2,,,,,,
1,23,2307,1,78,301,,1,1,6,,15,0,2
1,23,2307,1,78,302,,2,,,,,,
1,23,2307,1,78,303,,2,,,,,,
1,23,2307,1,78,304,,1,4,1,,20,0,5
1,23,2307,1,78,305,,1,1,2,,25,25,10
1,23,2307,1,78,306,,1,1,2,,30,5,10
1,23,2307,1,78,307,,1,4,6,,200,80,85
1,23,2307,1,78,308,,2,,,,,,
1,23,2307,1,78,309,,2,,,,,,
1,23,2307,1,78,310,,2,,,,,,
1,23,2307,1,78,311,,1,3,3,,40,10,3
1,23,2307,1,78,312,,2,,,,,,
1,23,2307,1,78,313,,2,,,,,,
1,23,2307,1,78,314,,2,,,,,,
1,23,2307,1,78,315,,2,,,,,,
1,23,2307,1,2316,301,,1,1,2,,25,0,5
1,23,2307,1,2316,302,,2,,,,,,
1,23,2307,1,2316,303,,2,,,,,,
1,23,2307,1,2316,304,,1,4,1,,30,0,5
1,23,2307,1,2316,305,,1,1,1,,25,25,3
1,23,2307,1,2316,306,,1,1,6,,40,5,20
1,23,2307,1,2316,307,,1,6,6,,100,40,60
1,23,2307,1,2316,308,,2,,,,,,
1,23,2307,1,2316,309,,2,,,,,,
1,23,2307,1,2316,310,,1,1,3,,20,3,2
1,23,2307,1,2316,311,,1,1,3,,100,30,10
1,23,2307,1,2316,312,,2,,,,,,
1,23,2307,1,2316,313,,2,,,,,,
1,23,2307,1,2316,314,,2,,,,,,
1,23,2307,1,2316,315,,2,,,,,,
1,23,2308,1,556,301,,1,1,1,,100,,40
1,23,2308,1,556,302,,2,,,,,,
1,23,2308,1,556,303,,2,,,,,,
1,23,2308,1,556,304,,1,3,1,,50,10,20
1,23,2308,1,556,305,,1,1,2,,30,30,5
1,23,2308,1,556,306,,1,1,2,,80,20,50
1,23,2308,1,556,307,,1,6,6,"OCCASIONAL",250,120,90
1,23,2308,1,556,308,,2,,,,,,
1,23,2308,1,556,309,,2,,,,,,
1,23,2308,1,556,310,,2,,,,,,
1,23,2308,1,556,311,,1,2,3,,100,20,15
1,23,2308,1,556,312,,2,,,,,,
1,23,2308,1,556,313,,1,1,2,,10,0,2
1,23,2308,1,556,314,,2,,,,,,
1,23,2308,1,556,315,,2,,,,,,
1,23,2308,1,5180,301,,1,1,2,,12,2,1
1,23,2308,1,5180,302,,2,,,,,,
1,23,2308,1,5180,303,,2,,,,,,
1,23,2308,1,5180,304,,2,,,,,,
1,23,2308,1,5180,305,,1,1,1,,30,30,5
1,23,2308,1,5180,306,,1,1,1,,40,10,10
1,23,2308,1,5180,307,,1,4,6,,20,7,10
1,23,2308,1,5180,308,,2,,,,,,
1,23,2308,1,5180,309,,2,,,,,,
1,23,2308,1,5180,310,,2,,,,,,
1,23,2308,1,5180,311,,1,2,3,,40,,
1,23,2308,1,5180,312,,2,,,,,,
1,23,2308,1,5180,313,,2,,,,,,
1,23,2308,1,5180,314,,2,,,,,,
1,23,2308,1,5180,315,,2,,,,,,
1,23,2309,2,998,301,,1,1,6,,9,2,2
1,23,2309,2,998,302,,2,,,,,,
1,23,2309,2,998,303,,2,,,,,,
1,23,2309,2,998,304,,2,,,,,,
1,23,2309,2,998,305,,2,,,,,,
1,23,2309,2,998,306,,2,,,,,,
1,23,2309,2,998,307,,2,,,,,,
1,23,2309,2,998,308,,2,,,,,,
1,23,2309,2,998,309,,2,,,,,,
1,23,2309,2,998,310,,2,,,,,,
1,23,2309,2,998,311,,2,,,,,,
1,23,2309,2,998,312,,2,,,,,,
1,23,2309,2,998,313,,2,,,,,,
1,23,2309,2,998,314,,2,,,,,,
1,23,2309,2,998,315,,2,,,,,,
1,23,2311,2,516,301,"VILLAGE SOLIDIARITY",1,1,2,,67,11,30
1,23,2311,2,516,302,,1,2,2,,30,110,48
1,23,2311,2,516,304,,1,15,1,,200,0,40
1,23,2311,2,516,305,,1,2,1,,100,100,30
1,23,2311,2,516,306,,1,5,2,,250,100,80
1,23,2311,2,516,307,,1,5,6,,300,120,70
1,23,2311,2,516,308,,1,1,6,,20,5,7
1,23,2311,2,516,309,,1,1,6,,16,6,6
1,23,2311,2,516,310,,1,1,6,,11,5,6
1,23,2311,2,516,311,,1,3,3,,13,4,6
1,23,2311,2,516,312,,2,,,,,,
1,23,2311,2,516,313,,1,1,6,,200,,95
1,23,2311,2,516,314,,2,,,,,,
1,23,2311,2,516,315,,2,,,,,,
1,23,2315,2,924,301,,1,1,1,,13,2,3
1,23,2315,2,924,302,,2,,,,,,
1,23,2315,2,924,303,,1,2,1,,25,10,4
1,23,2315,2,924,304,,1,12,1,,42,18,13
1,23,2315,2,924,305,,1,1,6,,35,35,10
1,23,2315,2,924,306,,1,1,6,,200,70,80
1,23,2315,2,924,307,,1,5,1,,250,80,99
1,23,2315,2,924,308,,2,,,,,,
1,23,2315,2,924,309,,1,1,6,,6,2,
1,23,2315,2,924,310,,1,1,1,,15,6,2
1,23,2315,2,924,311,,1,3,3,,30,,5
1,23,2315,2,924,312,,2,,,,,,
1,23,2315,2,924,313,,1,1,2,,20,4,3
1,23,2315,2,924,314,,2,,,,,,
1,23,2315,2,924,315,,2,,,,,,
1,23,2316,1,140,301,,1,1,3,,20,2,3
1,23,2316,1,140,302,,1,1,1,,17,3,6
1,23,2316,1,140,303,,1,1,1,,20,7,4
1,23,2316,1,140,304,,1,6,1,,15,4,3
1,23,2316,1,140,305,,1,1,2,,35,35,10
1,23,2316,1,140,306,,1,1,2,,60,15,27
1,23,2316,1,140,307,,1,6,6,,70,20,33
1,23,2316,1,140,308,,1,1,6,,38,10,18
1,23,2316,1,140,309,,1,1,2,,7,2,2
1,23,2316,1,140,310,,1,1,2,,8,2,2
1,23,2316,1,140,311,,1,3,3,,45,15,22
1,23,2316,1,140,312,,2,,,,,,
1,23,2316,1,140,313,,1,1,2,,8,,3
1,23,2316,1,140,314,,2,,,,,,
1,23,2316,1,140,315,,2,,,,,,
6,24,2401,1,766,313,,1,1,6,"OCCASIONALLY",40,5,
6,24,2403,1,674,301,,1,2,2,,60,25,0
6,24,2403,1,674,310,,1,1,4,,,,
6,24,2403,1,674,311,,1,1,4,,,,
6,24,2403,1,1588,303,,1,,6,,5,,
6,24,2403,1,1588,304,,1,3,2,,27,,
6,24,2403,1,1588,305,,1,5,2,,50,20,
6,24,2403,1,1588,306,,1,2,6,,80,80,
6,24,2403,1,1588,307,,1,6,1,,200,85,
6,24,2403,1,1588,309,,1,1,6,,10,3,
6,24,2403,1,1588,310,,1,4,6,,10,3,
6,24,2403,1,1588,311,,1,6,6,,10,5,
6,24,2403,1,1588,312,,1,1,2,,10,,
6,24,2403,1,1588,313,,1,1,2,,20,,
6,24,2403,1,3592,305,,1,2,2,,34,34,0
6,24,2403,1,3592,306,,1,1,5,,130,55,13
6,24,2403,1,3592,307,,1,4,1,,180,,
6,24,2403,1,3592,311,,1,2,3,,70,,
6,24,2403,1,7586,301,,1,1,3,,30,5,0
6,24,2403,1,7586,305,,1,1,3,,50,50,0
6,24,2403,1,7586,311,,1,1,3,,40,15,0
6,24,2405,1,134,0,,1,1,2,,10,,
6,24,2405,1,134,301,"CDA",1,6,6,"FORTHNIGHT",400,180,
6,24,2405,1,134,306,,1,,4,,100,500,10
6,24,2405,1,134,307,,1,3,1,,100,,40
6,24,2405,1,134,311,,1,3,4,,500,300,10
6,24,2407,2,396,306,,1,1,4,,40,24,40
6,24,2407,2,396,307,,1,2,1,,,,
6,24,2407,2,396,308,,1,1,3,,,,
6,24,2407,2,396,309,,2,,,,,,
6,24,2407,2,396,310,,1,1,3,,20,10,4
6,24,2407,2,396,311,,1,1,4,,30,,
6,24,2407,2,396,313,,1,1,2,,5,0,0
6,24,2408,1,2074,306,,1,1,5,,70,30,60
6,24,2408,1,2074,307,,1,4,1,,,,
6,24,2411,1,788,301,,1,1,6,"occasionally",20,2,
6,24,2411,1,788,306,,1,1,6,"occasionally",80,10,70
6,24,2411,1,788,307,,1,10,2,,400,40,10
6,24,2411,1,788,310,,1,1,6,"occasionally",25,5,
6,24,2411,1,788,311,,1,1,3,,40,20,20
6,24,2412,1,2798,304,,1,2,2,,50,20,10
6,24,2412,1,2798,305,,1,2,2,,60,60,20
6,24,2412,1,2798,306,,1,1,4,,250,130,25
6,24,2412,1,2798,307,,1,4,1,,400,165,85
6,24,2412,1,2798,310,,1,3,3,,30,12,
6,24,2412,1,2798,311,,1,3,4,,120,48,
6,24,2413,1,306,303,,1,1,2,,70,35,
6,24,2413,1,306,305,,1,3,2,,100,100,
6,24,2413,1,306,306,,1,1,6,,100,40,
6,24,2413,1,306,307,,1,6,1,,300,150,
6,24,2413,1,306,310,,1,1,3,,30,10,
6,24,2413,1,306,311,,1,1,3,,50,25,
6,24,2413,1,306,313,,1,1,2,,35,,
6,24,2415,1,696,301,,1,2,2,,180,75,0
6,24,2415,1,696,302,,1,1,6,,45,20,0
6,24,2415,1,696,303,,1,1,2,,25,15,10
6,24,2415,1,696,304,,2,,,,,,
6,24,2415,1,696,305,,1,5,2,,35,35,10
6,24,2415,1,696,306,,1,1,5,,160,70,40
6,24,2415,1,696,307,,1,4,1,,220,120,55
6,24,2415,1,696,308,,2,,,,,,
6,24,2415,1,696,309,,2,,,,,,
6,24,2415,1,696,310,,1,2,3,,35,10,0
6,24,2415,1,696,311,,1,2,3,,80,50,0
6,24,2415,1,696,312,,2,,,,,,
6,24,2415,1,696,313,,1,1,2,,20,0,0
6,24,2415,1,696,314,,2,,,,,,
6,24,2415,1,696,315,,2,,,,,,
6,24,2417,1,112,301,,2,,,,,,
6,24,2417,1,112,302,,2,,,,,,
6,24,2417,1,112,304,,1,5,2,,0,0,0
6,24,2417,1,112,305,,1,4,2,,0,0,0
6,24,2417,1,112,306,,1,1,6,,0,0,0
6,24,2417,1,112,307,,1,10,1,,500,,0
6,24,2417,1,112,308,,2,,,,,,
6,24,2417,1,112,309,,2,,,,,,
6,24,2417,1,112,310,,2,,,,,,
6,24,2417,1,112,311,,1,1,3,,0,,
6,24,2417,1,112,312,,2,,,,,,
6,24,2417,1,112,313,,1,1,2,,30,0,0
6,24,2417,1,112,314,,2,,,,,,
6,24,2417,1,112,315,,2,,,,,,
6,24,2417,1,924,301,,2,,,,,,
6,24,2417,1,924,302,,2,,,,,,
6,24,2417,1,924,303,,2,,,,,,
6,24,2417,1,924,304,,2,,,,,,
6,24,2417,1,924,305,,1,5,2,,300,300,0
6,24,2417,1,924,306,,1,1,6,,400,50,0
6,24,2417,1,924,307,,1,10,1,,100,500,0
6,24,2417,1,924,308,,2,,,,,,
6,24,2417,1,924,309,,1,1,6,,10,3,0
6,24,2417,1,924,310,,1,1,6,,10,5,0
6,24,2417,1,924,311,,1,1,3,,20,10,0
6,24,2417,1,924,312,,2,,,,,,
6,24,2417,1,924,313,,2,,,,,,
6,24,2417,1,924,314,,2,,,,,,
6,24,2417,1,924,315,,2,,,,,,
6,24,2418,1,1770,306,,1,2,4,,100,,
6,24,2418,1,1770,307,,1,4,1,,,,
6,24,2418,1,1770,313,,1,1,2,,5,,
6,24,2419,1,330,301,,1,1,3,,50,4,
6,24,2419,1,330,305,,1,5,2,,200,200,
6,24,2419,1,330,306,,1,1,6,"OCCASIONALLY",,,
6,24,2419,1,330,307,,1,20,1,,100,400,
6,24,2419,1,330,311,,1,1,3,,40,20,
6,24,2419,1,330,313,,1,1,2,,40,,
6,24,2420,1,402,301,,1,1,2,,30,5,
6,24,2420,1,402,305,,1,5,2,,100,100,
6,24,2420,1,402,306,,1,1,6,,,,
6,24,2420,1,402,307,,1,10,1,,700,350,
6,24,2420,1,402,309,,1,1,1,,20,,
6,24,2420,1,402,310,,1,1,3,,20,,
6,24,2420,1,402,311,,1,1,3,,20,,
1,25,2502,2,728,301,,2,,,,,,
1,25,2502,2,728,302,,2,,,,,,
1,25,2502,2,728,303,,2,,,,,,
1,25,2502,2,728,304,,2,,,,,,
1,25,2502,2,728,305,,2,,,,,,
1,25,2502,2,728,306,,2,,,,,,
1,25,2502,2,728,307,,2,,,,,,
1,25,2502,2,728,308,,2,,,,,,
1,25,2502,2,728,309,,2,,,,,,
1,25,2502,2,728,310,,2,,,,,,
1,25,2502,2,728,311,,2,,,,,,
1,25,2502,2,728,312,,2,,,,,,
1,25,2502,2,728,313,,2,,,,,,
1,25,2502,2,728,314,,2,,,,,,
1,25,2502,2,728,315,,2,,,,,,
1,25,2504,2,222,301,,1,1,3,,40,5,2
1,25,2504,2,222,302,,2,,,,,,
1,25,2504,2,222,303,,1,1,2,,50,50,10
1,25,2504,2,222,304,,1,1,2,,40,15,10
1,25,2504,2,222,305,,1,1,3,,50,50,10
1,25,2504,2,222,306,,1,1,3,,60,20,50
1,25,2504,2,222,307,,1,1,3,,100,40,50
