"zone","state","lga","sector","ea","pid","sc1q2","sc1q3","sc1q5","sc1q6"
5,32,3222,1,2780,1,1,67,67,41
5,32,3222,1,2780,2,1,71,71,41
5,32,3222,1,2780,3,2,52,30,16
5,32,3222,1,2780,4,1,45,45,43
5,32,3222,1,2780,5,1,40,40,42
5,32,3222,1,2780,6,2,57,40,16
5,32,3222,1,2780,7,1,68,68,16
5,32,3223,2,390,1,1,68,68,16
5,32,3223,2,390,2,1,53,53,43
5,32,3223,2,390,3,2,43,43,16
5,32,3223,2,390,4,1,46,46,42
5,32,3223,2,390,5,2,45,45,23
5,32,3223,2,578,1,1,43,43,16
5,32,3223,2,578,2,1,36,14,16
5,32,3223,2,578,3,2,30,17,0
5,32,3223,2,578,4,1,65,35,0
5,32,3223,2,578,5,1,36,31,16
5,32,3223,2,578,6,2,35,22,15
5,32,3223,2,578,7,1,31,6,16
3,33,3304,2,418,1,1,53,53,52
3,33,3304,2,418,2,1,49,49,52
3,33,3304,2,418,3,1,51,51,26
3,33,3304,2,418,4,1,30,30,51
3,33,3304,2,418,5,2,55,55,51
3,33,3307,2,688,1,1,71,21,51
3,33,3307,2,688,2,1,61,61,51
3,33,3307,2,688,3,1,31,31,16
3,33,3307,2,688,4,1,56,56,52
3,33,3307,2,688,5,2,48,48,51
3,33,3310,2,476,1,1,50,50,51
3,33,3310,2,476,2,1,70,70,52
3,33,3310,2,476,3,1,40,40,52
3,33,3310,2,476,4,1,40,40,26
3,33,3310,2,476,5,2,55,55,51
3,33,3311,1,702,1,1,56,56,51
3,33,3311,1,702,2,1,47,47,26
3,33,3311,1,702,3,1,66,66,52
3,33,3311,1,702,4,2,74,74,51
3,33,3311,1,702,5,1,35,35,26
3,33,3313,2,930,1,1,80,78,51
3,33,3313,2,930,2,1,54,54,51
3,33,3313,2,930,3,1,48,48,34
3,33,3313,2,930,4,1,35,38,16
3,33,3313,2,930,5,1,35,35,51
3,33,3318,2,30,1,1,80,80,51
3,33,3318,2,30,2,1,27,27,16
3,33,3318,2,30,3,1,50,50,52
3,33,3318,2,30,4,1,70,70,52
3,33,3318,2,30,5,1,30,30,34
3,33,3321,1,1182,1,1,51,51,41
3,33,3321,1,1182,2,1,28,28,41
3,33,3321,1,1182,3,1,53,53,52
3,33,3321,1,1182,4,2,45,45,51
3,33,3321,1,1182,5,1,61,61,52
3,33,3323,2,92,1,1,85,85,16
3,33,3323,2,92,2,1,54,54,52
3,33,3323,2,92,3,1,35,35,23
3,33,3323,2,92,4,1,40,40,51
3,33,3323,2,92,5,2,40,40,51
2,34,3401,2,526,1,1,59,28,51
2,34,3401,2,526,2,1,40,28,51
2,34,3401,2,526,3,1,70,28,51
2,34,3401,2,526,4,1,34,28,51
2,34,3401,2,526,5,1,30,28,51
2,34,3403,2,198,1,1,46,46,41
2,34,3403,2,198,2,1,75,24,41
2,34,3403,2,198,3,1,48,48,0
2,34,3403,2,198,4,1,38,38,41
2,34,3403,2,198,5,2,60,60,41
2,34,3403,2,198,6,2,55,28,42
2,34,3403,2,198,7,1,80,80,41
2,34,3403,2,198,8,2,35,35,41
2,34,3405,2,456,1,1,78,38,0
2,34,3405,2,456,2,1,48,38,0
2,34,3405,2,456,3,1,72,16,0
2,34,3405,2,456,4,1,42,10,41
2,34,3405,2,456,5,1,43,16,41
2,34,3405,2,1706,1,1,75,75,51
2,34,3405,2,1706,2,1,62,62,51
2,34,3405,2,1706,3,1,38,38,51
2,34,3405,2,1706,4,1,36,36,51
2,34,3405,2,1706,5,1,42,20,34
2,34,3408,2,870,1,1,,28,0
2,34,3408,2,870,2,1,,45,41
2,34,3408,2,870,3,1,,2,41
2,34,3408,2,870,4,1,,28,0
2,34,3408,2,870,5,1,,39,0
2,34,3410,2,42,1,1,75,75,51
2,34,3410,2,42,2,1,50,50,51
2,34,3410,2,42,3,2,45,45,26
2,34,3410,2,42,4,1,35,35,41
2,34,3410,2,42,5,1,65,65,51
2,34,3412,2,156,1,1,70,70,0
2,34,3412,2,156,2,1,47,41,16
2,34,3412,2,156,3,1,59,32,41
2,34,3412,2,156,4,2,67,16,0
2,34,3412,2,156,5,1,56,58,0
2,34,3413,2,262,1,1,68,68,0
2,34,3413,2,262,2,1,75,75,0
2,34,3413,2,262,3,1,39,30,41
2,34,3413,2,262,4,1,57,57,0
2,34,3413,2,262,5,1,48,5,41
2,34,3415,2,268,1,1,45,25,0
2,34,3415,2,268,2,1,35,25,0
2,34,3415,2,268,3,1,30,24,0
2,34,3415,2,268,4,1,32,20,0
2,34,3415,2,268,5,2,50,30,0
2,34,3415,2,268,6,1,35,23,26
2,35,3501,1,702,1,1,50,50,51
2,35,3501,1,702,2,1,31,30,16
2,35,3501,1,702,3,2,21,20,27
2,35,3501,1,702,4,1,70,40,51
2,35,3501,1,702,5,1,60,60,51
2,35,3501,2,1228,1,1,58,58,0
2,35,3501,2,1228,2,1,39,38,31
2,35,3501,2,1228,3,1,62,62,51
2,35,3501,2,1228,4,1,28,28,27
2,35,3501,2,1228,5,2,42,30,16
2,35,3503,1,54,1,1,70,30,51
2,35,3503,1,54,2,1,55,26,41
2,35,3503,1,54,3,1,60,26,27
2,35,3503,1,54,4,1,36,35,51
2,35,3503,1,54,5,1,75,12,51
2,35,3504,2,1288,1,1,51,50,51
2,35,3504,2,1288,2,1,45,35,27
2,35,3504,2,1288,3,1,30,30,26
2,35,3504,2,1288,4,2,56,35,0
2,35,3504,2,1288,5,1,23,22,26
2,35,3506,2,1040,1,1,77,77,51
2,35,3506,2,1040,2,1,60,58,51
2,35,3506,2,1040,3,1,56,55,51
2,35,3506,2,1040,4,1,28,28,51
2,35,3506,2,1040,5,2,23,13,51
2,35,3507,2,746,1,1,71,40,27
2,35,3507,2,746,2,1,50,19,41
2,35,3507,2,746,3,1,75,75,0
2,35,3507,2,746,4,2,31,31,0
2,35,3507,2,746,5,1,40,21,51
2,35,3509,2,1310,1,1,50,50,27
2,35,3509,2,1310,2,1,46,45,31
2,35,3509,2,1310,3,1,38,38,27
2,35,3509,2,1310,4,1,51,51,51
2,35,3509,2,1310,5,2,26,15,27
2,35,3509,2,2276,1,1,60,47,28
2,35,3509,2,2276,2,1,49,6,41
2,35,3509,2,2276,3,1,50,40,51
2,35,3509,2,2276,4,2,25,13,51
2,35,3509,2,2276,5,1,30,30,41
2,35,3511,2,1646,1,1,30,30,42
2,35,3511,2,1646,2,1,31,31,41
2,35,3511,2,1646,3,1,40,40,41
2,35,3511,2,1646,4,2,52,52,51
2,35,3511,2,1646,5,1,60,60,51
2,35,3511,2,1646,6,1,42,42,41
2,35,3513,2,576,1,1,70,70,0
2,35,3513,2,576,2,1,28,28,31
2,35,3513,2,576,3,1,40,22,26
2,35,3513,2,576,4,2,37,20,0
2,35,3513,2,576,5,1,35,35,31
2,35,3513,1,1278,1,1,46,45,41
2,35,3513,1,1278,2,1,45,45,27
2,35,3513,1,1278,3,2,30,30,27
2,35,3513,1,1278,4,1,36,31,51
2,35,3513,1,1278,5,1,20,20,27
2,35,3515,2,316,1,1,46,45,51
2,35,3515,2,316,2,1,43,40,51
2,35,3515,2,316,3,1,22,6,51
2,35,3515,2,316,4,1,26,25,51
2,35,3515,2,316,5,2,31,30,51
2,35,3516,2,1632,1,1,70,51,51
2,35,3516,2,1632,3,1,61,60,16
2,35,3516,2,1632,4,1,45,46,0
2,35,3516,2,1632,5,1,29,35,41
2,35,3516,2,1632,6,1,67,67,51
3,36,3601,2,1214,1,1,60,35,51
3,36,3601,2,1214,2,1,35,30,51
3,36,3601,2,1214,3,1,35,35,41
3,36,3601,2,1214,4,1,45,45,42
3,36,3601,2,1214,5,1,42,6,31
3,36,3603,2,978,1,1,75,60,51
3,36,3603,2,978,2,2,50,45,51
3,36,3603,2,978,3,1,80,50,51
3,36,3603,2,978,4,1,35,35,16
3,36,3603,2,978,5,1,57,43,51
3,36,3605,2,240,1,1,70,70,51
3,36,3605,2,240,2,1,44,44,51
3,36,3605,2,240,3,1,35,35,26
3,36,3605,2,240,4,1,65,65,51
3,36,3605,2,240,5,1,28,6,26
3,36,3606,2,1956,1,1,65,55,51
3,36,3606,2,1956,2,1,50,50,51
3,36,3606,2,1956,3,1,45,45,51
3,36,3606,2,1956,4,1,63,63,51
3,36,3606,2,1956,5,2,40,40,51
3,36,3607,1,2596,1,1,55,55,51
3,36,3607,1,2596,2,1,60,60,51
3,36,3607,1,2596,3,1,45,45,51
3,36,3607,1,2596,4,1,32,32,41
3,36,3607,1,2596,5,1,28,28,41
3,36,3608,2,2078,1,1,70,70,51
3,36,3608,2,2078,2,1,41,41,41
3,36,3608,2,2078,3,1,55,55,51
3,36,3608,2,2078,4,1,40,40,51
3,36,3608,2,2078,5,1,35,35,51
3,36,3610,2,1826,1,1,60,59,51
3,36,3610,2,1826,2,1,31,31,16
3,36,3610,2,1826,3,1,41,20,51
3,36,3610,2,1826,4,1,56,8,41
3,36,3610,2,1826,5,1,51,51,16
3,36,3612,1,1474,1,1,50,50,51
3,36,3612,1,1474,2,1,45,45,51
3,36,3612,1,1474,3,1,52,52,51
3,36,3612,1,1474,4,1,47,47,51
3,36,3612,1,1474,5,1,35,35,51
3,36,3613,2,1066,1,1,70,70,51
3,36,3613,2,1066,2,1,65,65,51
3,36,3613,2,1066,3,1,75,75,51
3,36,3613,2,1066,4,1,42,42,16
3,36,3613,2,1066,5,1,41,41,16
3,36,3613,2,1066,6,1,35,35,16
1,37,3702,1,972,1,1,60,22,16
1,37,3702,1,972,2,1,37,22,26
1,37,3702,1,972,3,1,36,22,16
1,37,3702,1,972,4,2,70,22,0
1,37,3702,1,972,5,2,60,22,0
1,37,3706,2,6,1,1,52,30,0
1,37,3706,2,6,2,1,28,8,15
1,37,3706,2,6,3,2,48,30,0
1,37,3706,2,6,4,1,60,60,0
1,37,3706,2,6,5,1,35,30,16
1,37,3706,1,156,1,1,46,46,13
1,37,3706,1,156,2,1,50,36,26
1,37,3706,1,156,3,1,26,18,34
1,37,3706,1,156,4,1,52,53,0
1,37,3706,1,156,5,2,29,13,26
1,37,3706,1,4144,1,1,77,77,61
1,37,3706,1,4144,2,1,51,51,42
1,37,3706,1,4144,3,2,38,38,26
1,37,3706,1,4144,4,1,40,1,42
1,37,3706,1,4144,5,2,53,53,41
