"zone","state","lga","sector","ea","hhid","indiv","s4aq1","s4aq2a","s4aq2b","s4aq2c","s4aq3","s4aq4","s4aq5","s4aq6a","s4aq6b","s4aq6c","s4aq7a","s4aq7b","s4aq7c","s4aq8a","s4aq8b","s4aq8c","s4aq9","s4aq10","s4aq11a","s4aq11b","s4aq12a","s4aq12b","s4aq13","s4aq14","s4aq15","s4aq16","s4aq17","s4aq18","s4aq19","s4aq20","s4aq20b","s4aq21","s4aq22a","s4aq22b","s4aq22c","s4aq22d","s4aq22e","s4aq23","s4aq24","s4aq25","s4aq26","s4aq27","s4aq28","s4aq29","s4aq30","s4aq31","s4aq32","s4aq33","s4aq34","s4aq35","s4aq35b","s4aq35c","s4aq36","s4aq36b","s4aq37","s4aq38","s4aq39","s4aq40","s4aq41","s4aq42","s4aq43","s4aq44a","s4aq44b","s4aq45a","s4aq45b","s4aq46","s4aq47","s4aq48","s4aq49","s4aq50","s4aq51","s4aq52","s4aq53","s4aq54","s4aq54b","trackingobs"
4,1,106,2,880,10022,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10022,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10022,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,106,2,880,10022,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,106,2,880,10023,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,14,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10023,2,2,,,,1,1,4,7,,,3,,,7,,,0,0,,30,,20,1,1500,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,1,0,2,2,,2,,,,,,,,,,0
4,1,106,2,880,10024,1,2,,,,3,,,,,,,,,,,,,,,,,,1,200,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10024,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,1,106,2,880,10025,1,2,,,,1,1,14,8,,,4,,,7,,,0,100,,30,,30,1,1000,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10025,2,2,,,,1,1,4,2,,,1,,,7,,,500,100,,30,,45,1,400,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,0,1,2,,,,,,,,,0
4,1,106,2,880,10025,3,2,,,,3,,,,,,,,,,,,,,,,,,1,300,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,8.89999961853027,76.8000030517578,1,,0
4,1,106,2,880,10026,1,2,,,,3,,,,,,,,,,,,,,,,,,1,400,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,3,3,3,0,2,,,,,,,,,,0
4,1,106,2,880,10026,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10027,1,1,6,,,1,1,5,1,8,,1,4,,3,7,,500,500,1,,1,,2,,2,,,1,1000,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10027,2,1,6,,,1,1,5,8,,,4,,,7,,,8500,500,1,,0,,2,,2,,,1,1500,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
4,1,106,2,880,10027,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10027,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10027,5,1,6,,,1,1,3,8,,,4,,,7,,,10000,500,1,,0,,2,,2,,,1,1500,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,106,2,880,10028,1,1,6,,,1,2,,8,,,11,,,7,,,350,0,,20,0,,1,350,2,,,1,4000,4,,0,2,2,1,2,2,1,,1,,2,75,1,,2,75,1,,1,,,1,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,106,2,880,10029,1,1,1,6,4,1,2,,1,,,9,,,7,,,150,150,,25,,10,1,100,2,,,1,1200,1,,1200,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10029,2,1,1,6,4,1,2,,1,6,,6,9,,7,,,1500,250,,25,1,10,1,1500,2,,,1,1400,2,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,1,1,0,0,1,1,4,1,2,,,,,,0
4,1,106,2,880,10029,3,1,1,6,4,1,1,1,1,,,9,,,7,,,250,100,,20,,20,1,250,2,,,1,2500,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,16.1000003814697,104.400001525879,1,,0
4,1,106,2,880,10029,4,1,4,,,1,2,,1,,,9,,,7,,,100,100,,20,,20,1,100,2,,,1,2000,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,10.6000003814697,81.3000030517578,1,,0
4,1,106,2,880,10030,1,1,6,,,1,2,,8,,,4,,,7,,,1500,200,,10,,20,1,1500,2,,,1,3000,1,,3000,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,3,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10030,2,1,6,,,1,1,5,8,,,4,,,7,,,800,200,,10,,20,1,800,2,,,1,2500,2,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,3,1,1,2,4,0,0,2,,,,,,,,,,0
4,1,106,2,880,10030,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,500,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,106,2,880,10030,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,700,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,106,2,880,10030,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,450,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,106,2,880,10030,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,350,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,106,2,880,10030,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,250,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,106,2,880,10030,8,1,6,,,1,1,8,8,,,4,,,7,,,2000,200,,10,,15,1,2000,2,,,1,3000,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,111,1,1146,10031,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10031,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
4,1,111,1,1146,10031,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10031,4,2,,,,3,,,,,,,,,,,,,,,,,,1,2500,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10031,5,2,,,,3,,,,,,,,,,,,,,,,,,1,1500,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,11.1000003814697,85.5,1,,0
4,1,111,1,1146,10032,1,2,,,,1,2,,8,,,4,,,7,,,200,0,,15,,5,1,500,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10032,2,2,,,,3,,,,,,,,,,,,,,,,,,1,150,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10032,3,2,,,,1,2,,8,,,4,,,7,,,100,0,,15,,5,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,111,1,1146,10032,4,2,,,,1,2,,8,,,4,,,7,,,100,0,,15,,5,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10033,1,2,,,,1,1,7,8,,,4,,,1,,,0,0,,5,,3,1,1500,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10033,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10033,3,2,,,,1,1,3,1,,,10,,,1,,,0,0,1,20,,45,1,30000,2,,,2,,,,,2,2,2,2,2,1,,1,,4,65,2,70,4,70,1,,1,,,8,,4,,,2,,1,1,2,3,0,0,2,,,,,,,,,,0
4,1,111,1,1146,10034,1,1,1,7,,1,1,7,1,,,8,,,7,,,1000,0,1,0,1,30,1,3500,2,,,2,,,,,1,1,1,2,2,1,,1,,2,59,1,,1,,1,,2,,2,3,,4,,,1,14,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10034,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,1,3,7,0,0,2,,,,,,,,,,0
4,1,111,1,1146,10034,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10034,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10034,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10034,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10034,9,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10034,10,2,,,,1,1,5,7,,,3,,,7,,,0,0,,10,,25,1,4500,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10034,11,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10034,12,2,,,,1,1,3,7,,,3,,,7,,,0,0,,10,,25,1,4000,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10035,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1500,1,,1500,2,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10035,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,900,2,,0,2,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
4,1,111,1,1146,10035,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10035,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10035,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10035,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10036,1,2,,,,3,,,,,,,,,,,,,,,,,,1,1000,2,,,1,2000,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10036,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,1,0,0,2,,,,,,,,,,0
4,1,111,1,1146,10036,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10036,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10036,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10037,1,1,1,,,1,1,5,2,,,1,,,2,,,3000,200,,45,1,,1,3500,2,,,1,4000,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
4,1,111,1,1146,10037,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,150,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10037,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10037,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10037,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,111,1,1146,10038,1,2,,,,3,,,,,,,,,,,,,,,,,,1,2500,2,,,1,12200,1,,12200,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10038,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,5100,1,,5100,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,0,1,1,1,1,2,,,,,,0
4,1,111,1,1146,10038,3,2,,,,3,,,,,,,,,,,,,,,,,,1,500,2,,,1,2000,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,111,1,1146,10038,4,2,,,,3,,,,,,,,,,,,,,,,,,1,1200,2,,,1,3450,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,111,1,1146,10038,5,2,,,,3,,,,,,,,,,,,,,,,,,1,750,2,,,1,2000,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,111,1,1146,10038,6,2,,,,3,,,,,,,,,,,,,,,,,,1,890,2,,,1,3500,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,14.6999998092651,95.3000030517578,1,,0
4,1,111,1,1146,10038,7,2,,,,3,,,,,,,,,,,,,,,,,,1,550,2,,,1,6750,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,12.5,74,1,,0
4,1,111,1,1146,10039,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,1,4,16300,2,,,,,2,2,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10039,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,1,2,4650,2,,,,,2,2,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,1,0,0,2,,,,,,,,,,0
4,1,111,1,1146,10039,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10039,4,2,,,,1,1,2,2,,,1,,,7,,,3800,,,10,,15,1,3800,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10039,5,2,,,,1,2,,5,,,4,,,7,,,2600,,,12,,10,1,2600,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
4,1,111,1,1146,10039,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,111,1,1146,10040,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,620,1,,620,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10041,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,2,2,2,1,,2,78,2,79,1,,1,,1,,2,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10041,2,2,,,,1,2,,8,,,4,,,7,,,0,0,,3,,8,1,500,2,,,2,,,,,2,2,2,1,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,3,3,0,0,2,,,,,,,,,,0
4,1,102,1,536,10041,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,1,102,1,536,10041,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,1,102,1,536,10041,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10041,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,1,102,1,536,10041,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10041,8,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10042,1,2,,,,3,,,,,,,,,,,,,,,,,,1,180,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10043,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10043,2,2,,,,1,1,2,7,5,,3,,,1,,,,,,,,,1,2750,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,1,2,3,0,0,2,,,,,,,,,,0
4,1,102,1,536,10043,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,102,1,536,10043,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10043,5,2,,,,1,1,4,7,5,,3,,,7,,,,,,,,,1,1580,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,102,1,536,10043,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10044,1,1,2,,,1,2,,2,,,1,,,7,,,15000,100,,30,,15,2,,2,,,1,1000,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10044,2,1,1,2,3,1,2,,2,,,1,6,,7,,,12000,100,,30,,15,2,,2,,,1,2000,2,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,,,,,2,,,,,,,,,,0
4,1,102,1,536,10044,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,102,1,536,10044,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,1,102,1,536,10044,5,2,,,,3,,,,,,,,,,,,,,,,,,1,300,2,,,1,300,3,,0,1,1,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,10,85.0999984741211,1,,0
4,1,102,1,536,10044,6,1,1,,,2,2,,,,,,,,,,,,,,,,,1,500,2,,,1,500,3,,0,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,4.80000019073486,33.5,1,,0
4,1,102,1,536,10045,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,1,1,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10045,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,1,1,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
4,1,102,1,536,10045,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,102,1,536,10045,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,102,1,536,10045,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,102,1,536,10045,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10046,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,750,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,1,102,1,536,10046,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1850,2,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,1,102,1,536,10046,3,1,6,,,1,2,,2,,,9,,,7,,,5000,0,,,,,2,,2,,,1,16200,11,"CHILDREN",0,2,2,1,2,2,1,,1,,2,,1,,2,78,1,,3,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
