"zone","state","lga","sector","ea","hhid","indiv","s3bq1a","s3bq1b","s3bq1c","s3bsept10","s3bq1d","s3bq1e","s3bq1f","s3boct10","s3bq1g","s3bq1h","s3bq1i","s3bnov10","s3bq1j","s3bq1k","s3bq1l","s3bdec10","s3bq1m","s3bq1n","s3bq1o","s3bjan11","s3bq1p","s3bq1q","s3bq1r","s3bfeb11","trackingobs"
1,7,722,2,234,70031,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70031,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70031,6,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70031,7,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70032,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70033,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70033,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70034,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70034,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70034,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70034,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70034,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70034,6,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70034,7,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70035,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70035,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70035,3,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,722,2,234,70036,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70036,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70036,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70036,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70036,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70036,6,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70037,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70038,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70038,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70038,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70038,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70038,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70039,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70039,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70039,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70039,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70040,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70040,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70040,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,234,70040,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70041,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70041,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70041,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70042,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70042,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70042,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70042,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70043,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70043,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70044,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70044,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70045,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70045,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70045,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70046,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70046,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70046,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70047,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70047,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70047,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70048,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70049,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70049,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70049,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70049,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70050,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70050,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,722,2,892,70050,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70051,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70051,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70052,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70052,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70052,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70053,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70053,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70053,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70054,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70054,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70054,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70055,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70055,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70055,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70056,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70057,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70057,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70057,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70057,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70057,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70058,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70058,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70059,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70059,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70059,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70060,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70060,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,710,2,2726,70060,8,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,711,2,2532,70061,1,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70062,1,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70062,2,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70062,3,1,1,," 1 1   1 1   1 1   1",1,,1," 1",,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70062,4,1,1,," 1 1   1 1   1 1   1",1,,1," 1",,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70062,5,1,1,," 1 1   1 1   1 1   1",1,,1," 1",,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70063,2,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70064,1,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70064,4,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70065,1,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70066,1,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70066,2,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70066,5,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70067,1,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70067,2,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70067,3,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70067,4,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70067,5,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70068,1,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70068,2,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70068,3,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70068,4,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70068,5,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70068,6,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70069,1,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70069,2,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70069,3,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70069,4,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70069,5,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70070,1,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70070,2,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70070,3,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,711,2,2532,70070,4,1,,," 1     1     1     1",,,1,,,,,,,,,,,,,,,,,,0
1,7,709,2,1226,70071,1,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,0
1,7,709,2,1226,70071,2,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,0
1,7,709,2,1226,70071,3,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,0
1,7,709,2,1226,70071,4,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,0
1,7,709,2,1226,70071,5,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,0
1,7,709,2,1226,70071,6,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,0
1,7,709,2,1226,70071,7,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,0
1,7,709,2,1226,70072,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70072,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70073,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70073,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70073,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70073,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70073,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70074,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70074,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70074,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70074,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70074,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70075,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70075,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70075,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70076,1,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70076,2,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70076,3,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70076,4,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70076,5,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70076,6,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70076,7,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70076,8,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70077,1,1,1,1,,1,1,1,,1,1,1,,1,1,1,,1,1,1,,,,,,0
1,7,709,2,1226,70077,2,1,1,1,,1,1,1,,1,1,1,,1,1,1,,1,1,1,,,,,,0
1,7,709,2,1226,70077,3,1,1,1,,1,1,1,,1,1,1,,1,1,1,,1,1,1,,,,,,0
1,7,709,2,1226,70077,4,1,1,1,,1,1,1,,1,1,1,,1,1,1,,1,1,1,,,,,,0
1,7,709,2,1226,70077,5,1,1,1,,1,1,1,,1,1,1,,1,1,1,,1,1,1,,,,,,0
1,7,709,2,1226,70077,6,1,1,1,,1,1,1,,1,1,1,,1,1,1,,1,1,1,,,,,,0
1,7,709,2,1226,70077,7,1,1,1,,1,1,1,,1,1,1,,1,1,1,,1,1,1,,,,,,0
1,7,709,2,1226,70077,8,,,,,,,,,,,,,1,1,1,,1,1,1,,,,,,0
1,7,709,2,1226,70078,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70078,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70078,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70078,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
1,7,709,2,1226,70079,1,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70079,2,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70079,3,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70079,5,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70080,1,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70080,2,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70080,3,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70080,4,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70080,5,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,709,2,1226,70080,6,1,,,,1,,,,1,,,,1,,,,,,,,,,,,0
1,7,719,1,1612,70081,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70081,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70081,3,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70081,4,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70081,5,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70082,1,4,14,14,,4,14,14,,4,14,14,,4,14,14,,4,14,14,,4,14,14,,0
1,7,719,1,1612,70083,1,1,1,14,,1,1,14,,1,1,14,,1,1,14,,1,1,14,,1,1,14,,0
1,7,719,1,1612,70083,2,8,1,14,,8,1,14,,8,1,14,,8,1,14,,8,1,14,,8,1,14,,0
1,7,719,1,1612,70083,3,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70083,4,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70083,5,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70083,6,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70083,7,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70083,8,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70084,1,8,14,14,,8,14,14,,8,14,14,,8,14,14,,8,14,14,,8,14,14,,0
1,7,719,1,1612,70085,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70085,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70085,3,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70085,4,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70085,5,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70086,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70087,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70087,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70087,3,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70087,4,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70087,5,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70087,6,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70088,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70088,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70088,3,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70088,4,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70088,5,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70088,6,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70088,7,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70088,8,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,719,1,1612,70089,1,6,10,14,,6,10,14,,6,10,14,,6,10,14,,6,10,14,,6,10,14,,0
1,7,719,1,1612,70089,2,8,14,14,,8,14,14,,8,14,14,,8,14,14,,8,14,14,,8,14,14,,0
1,7,719,1,1612,70089,3,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70089,4,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70089,5,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70089,7,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70090,1,7,14,14,,7,14,14,,7,14,14,,7,14,14,,7,14,14,,7,14,14,,0
1,7,719,1,1612,70090,2,13,14,14,,13,14,14,,13,14,14,,13,14,14,,13,14,14,,13,14,14,,0
1,7,719,1,1612,70090,3,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70090,4,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70090,5,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,719,1,1612,70090,6,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,717,2,1248,70091,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70092,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70092,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70093,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70093,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70093,3,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,717,2,1248,70093,4,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,717,2,1248,70093,5,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,717,2,1248,70093,6,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,717,2,1248,70093,7,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,717,2,1248,70094,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70095,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70095,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70095,6,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70095,7,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70096,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70096,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70097,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70097,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70098,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70098,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70098,3,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,717,2,1248,70098,4,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,717,2,1248,70098,5,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,717,2,1248,70098,6,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,14,14,14,,0
1,7,717,2,1248,70099,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70099,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70100,1,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70100,2,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70100,4,,,,,,,,,,,,,,,,,,,,,,,,,0
1,7,717,2,1248,70100,7,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70100,8,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,717,2,1248,70100,9,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,1,14,14,,0
1,7,701,2,606,70101,1,14,14,14,"14141414141414141414",14,14,14,"1414",,,,,,,,,,,,,,,,,0
1,7,701,2,606,70101,2,14,14,14,"14141414141414141414",14,14,14,"1414",,,,,,,,,,,,,,,,,0
1,7,701,2,606,70102,1,1,14,14," 11414 11414 11414 1",14,14,1,"1414",,,,,,,,,,,,,,,,,0
1,7,701,2,606,70102,2,1,14,14," 11414 11414 11414 1",14,14,1,"1414",,,,,,,,,,,,,,,,,0
1,7,701,2,606,70102,3,1,14,14," 11414 11414 11414 1",14,14,1,"1414",,,,,,,,,,,,,,,,,0
1,7,701,2,606,70102,4,1,14,14," 11414 11414 11414 1",14,14,1,"1414",,,,,,,,,,,,,,,,,0
