"zone","state","lga","sector","ea","ric","hhid","item_cd","s10bq1","s10bq2a","s10bq2b","s10bq3a","s10bq3b","s10bq4","s10bq5a","s10bq5b","s10bq6a","s10bq6b"
4,1,104,2,1364,1103,10016,130,1,0.21,1,0.21,1,70,0,,0,
4,1,104,2,1364,1103,10016,140,1,0.8,1,0.8,1,80,0,,0,
4,1,104,2,1364,1103,10016,153,1,2.8,3,2.8,3,400,0,,0,
4,1,104,2,1364,1103,10017,14,1,3.5,1,3.5,1,700,0,,0,
4,1,104,2,1364,1103,10017,15,1,1.6,1,1.6,1,300,0,,0,
4,1,104,2,1364,1103,10017,31,1,2.3,1,2.3,1,200,0,,0,
4,1,104,2,1364,1103,10017,33,1,4.2,1,4.2,1,300,0,,0,
4,1,104,2,1364,1103,10017,35,1,4.6,1,0,,,4.6,1,0,
4,1,104,2,1364,1103,10017,42,1,2.8,1,2.8,1,420,0,,0,
4,1,104,2,1364,1103,10017,50,1,0.75,3,0,,,0.75,3,0,
4,1,104,2,1364,1103,10017,52,1,0.75,3,0.75,3,230,0,,0,
4,1,104,2,1364,1103,10017,60,1,0.7,1,0,,,0.7,1,0,
4,1,104,2,1364,1103,10017,61,1,2.4,1,0,,,2.4,1,0,
4,1,104,2,1364,1103,10017,64,1,3.8,1,3.8,1,300,0,,0,
4,1,104,2,1364,1103,10017,70,1,2,1,2,1,200,0,,0,
4,1,104,2,1364,1103,10017,71,1,0.84,1,0.84,1,200,0,,0,
4,1,104,2,1364,1103,10017,72,1,0.24,1,0.24,1,90,0,,0,
4,1,104,2,1364,1103,10017,73,1,1.3,1,1.3,1,150,0,,0,
4,1,104,2,1364,1103,10017,74,1,1.12,1,1.12,1,150,0,,0,
4,1,104,2,1364,1103,10017,76,1,0.16,1,0.16,1,150,0,,0,
4,1,104,2,1364,1103,10017,78,1,0.3,1,0.3,1,120,0,,0,
4,1,104,2,1364,1103,10017,90,1,0.3,1,0.3,1,500,0,,0,
4,1,104,2,1364,1103,10017,102,1,0.6,1,0.6,1,400,0,,0,
4,1,104,2,1364,1103,10017,103,1,0.3,1,0.3,1,200,0,,0,
4,1,104,2,1364,1103,10017,113,1,0.45,1,0.45,1,100,0,,0,
4,1,104,2,1364,1103,10017,122,1,0.45,1,0.45,1,90,0,,0,
4,1,104,2,1364,1103,10017,130,1,0.3,1,0.3,1,100,0,,0,
4,1,104,2,1364,1103,10017,140,1,0.2,1,0.2,1,40,0,,0,
4,1,104,2,1364,1103,10018,13,1,5,1,5,1,600,0,,0,
4,1,104,2,1364,1103,10018,15,1,2.5,1,2.5,1,750,0,,0,
4,1,104,2,1364,1103,10018,31,1,3.2,1,0,,,3.2,1,0,
4,1,104,2,1364,1103,10018,33,1,4.4,1,0,,,4.4,1,0,
4,1,104,2,1364,1103,10018,35,1,80,1,0,,,80,1,0,
4,1,104,2,1364,1103,10018,42,1,2,1,2,1,400,0,,0,
4,1,104,2,1364,1103,10018,50,1,0.75,3,0.75,3,170,0,,0,
4,1,104,2,1364,1103,10018,52,1,0.75,3,0.75,3,250,0,,0,
4,1,104,2,1364,1103,10018,60,1,1.55,1,0,,,1.55,1,0,
4,1,104,2,1364,1103,10018,63,1,1.5,1,0,,,1.5,1,0,
4,1,104,2,1364,1103,10018,64,1,2.2,1,0,,,2.2,1,0,
4,1,104,2,1364,1103,10018,70,1,1,1,1,1,100,0,,0,
4,1,104,2,1364,1103,10018,71,1,2.8,1,2.8,1,120,0,,0,
4,1,104,2,1364,1103,10018,72,1,0.45,1,0.45,1,100,0,,0,
4,1,104,2,1364,1103,10018,73,1,0.4,1,0.4,1,50,0,,0,
4,1,104,2,1364,1103,10018,76,1,0.05,1,0.05,1,40,0,,0,
4,1,104,2,1364,1103,10018,90,1,1.2,1,1.2,1,750,0,,0,
4,1,104,2,1364,1103,10018,101,1,1.3,1,1.3,1,500,0,,0,
4,1,104,2,1364,1103,10018,102,1,1.1,1,1.1,1,100,0,,0,
4,1,104,2,1364,1103,10018,103,1,0.6,1,0.6,1,350,0,,0,
4,1,104,2,1364,1103,10018,130,1,0.12,1,0.12,1,40,0,,0,
4,1,104,2,1364,1103,10018,151,1,0.6,3,0.6,3,5,0,,0,
4,1,104,2,1364,1103,10018,152,1,0.33,3,0.33,3,100,0,,0,
4,1,104,2,1364,1103,10019,13,1,6.25,1,6.25,1,750,0,,0,
4,1,104,2,1364,1103,10019,15,1,1.5,1,1.5,1,450,0,,0,
4,1,104,2,1364,1103,10019,30,1,30,1,0,,,30,1,0,
4,1,104,2,1364,1103,10019,31,1,3.2,1,0,,,3.2,1,0,
4,1,104,2,1364,1103,10019,33,1,5.13,1,0,,,5.13,1,0,
4,1,104,2,1364,1103,10019,34,1,2.3,1,0,,,2.3,1,0,
4,1,104,2,1364,1103,10019,42,1,2.4,1,2.4,1,480,0,,0,
4,1,104,2,1364,1103,10019,50,1,0.75,3,0,,,0.75,3,0,
4,1,104,2,1364,1103,10019,60,1,1.3,1,0,,,1.3,1,0,
4,1,104,2,1364,1103,10019,61,1,1.2,1,0,,,1.2,1,0,
4,1,104,2,1364,1103,10019,70,1,1,1,1,1,100,0,,0,
4,1,104,2,1364,1103,10019,71,1,3.5,1,3.5,1,210,0,,0,
4,1,104,2,1364,1103,10019,72,1,0.45,1,0.45,1,100,0,,0,
4,1,104,2,1364,1103,10019,73,1,0.4,1,0.4,1,50,0,,0,
4,1,104,2,1364,1103,10019,76,1,0.02,1,0.02,1,40,0,,0,
4,1,104,2,1364,1103,10019,101,1,1.5,1,1.5,1,500,0,,0,
4,1,104,2,1364,1103,10019,102,1,1.1,1,1.1,1,300,0,,0,
4,1,104,2,1364,1103,10019,103,1,0.6,1,0.6,1,350,0,,0,
4,1,104,2,1364,1103,10019,140,1,0.4,1,0.4,1,50,0,,0,
4,1,104,2,1364,1103,10019,152,1,0.33,3,0.33,3,100,0,,0,
4,1,104,2,1364,1103,10019,153,1,0.35,3,0.35,3,50,0,,0,
4,1,104,2,1364,1103,10020,13,1,1.5,1,1.5,1,200,0,,0,
4,1,104,2,1364,1103,10020,15,1,0.4,1,0.4,1,120,0,,0,
4,1,104,2,1364,1103,10020,31,1,2.3,1,2.3,1,200,0,,0,
4,1,104,2,1364,1103,10020,33,1,4.2,1,4.2,1,400,0,,0,
4,1,104,2,1364,1103,10020,42,1,0.6,1,0.6,1,100,0,,0,
4,1,104,2,1364,1103,10020,50,1,0.75,3,0.75,3,150,0,,0,
4,1,104,2,1364,1103,10020,52,1,0.75,3,0.75,3,200,0,,0,
4,1,104,2,1364,1103,10020,70,1,1,1,1,1,100,0,,0,
4,1,104,2,1364,1103,10020,71,1,0.14,1,0.14,1,50,0,,0,
4,1,104,2,1364,1103,10020,72,1,0.45,1,0.45,1,100,0,,0,
4,1,104,2,1364,1103,10020,74,1,0.75,1,0.75,1,100,0,,0,
4,1,104,2,1364,1103,10020,76,1,0.02,1,0.02,1,20,0,,0,
4,1,104,2,1364,1103,10020,90,1,0.15,1,0.15,1,200,0,,0,
4,1,104,2,1364,1103,10020,102,1,0.4,1,0.4,1,200,0,,0,
4,1,104,2,1364,1103,10020,103,1,0.3,1,0.3,1,200,0,,0,
4,1,104,2,1364,1103,10020,113,1,0.17,1,0.17,1,100,0,,0,
4,1,104,2,1364,1103,10020,122,1,0.15,1,0.15,1,30,0,,0,
4,1,104,2,1364,1103,10020,130,1,0.03,1,0.03,1,10,0,,0,
4,1,104,2,1364,1103,10020,140,1,0.1,1,0.1,1,20,0,,0,
4,1,106,2,880,1104,10021,14,1,3.75,1,3.75,1,600,0,,0,
4,1,106,2,880,1104,10021,42,1,1.4,1,1.4,1,280,0,,0,
4,1,106,2,880,1104,10021,52,1,0.75,3,0.75,3,250,0,,0,
4,1,106,2,880,1104,10021,60,1,1.3,1,1.3,1,150,0,,0,
4,1,106,2,880,1104,10021,70,1,1,1,1,1,100,0,,0,
4,1,106,2,880,1104,10021,71,1,0.21,1,0.21,1,30,0,,0,
4,1,106,2,880,1104,10021,72,1,0.09,1,0.09,1,35,0,,0,
4,1,106,2,880,1104,10021,78,1,0.4,1,0.4,1,100,0,,0,
4,1,106,2,880,1104,10021,90,1,1,1,1,1,600,0,,0,
4,1,106,2,880,1104,10021,101,1,0.8,1,0.8,1,380,0,,0,
4,1,106,2,880,1104,10021,102,1,0.6,1,0.6,1,250,0,,0,
4,1,106,2,880,1104,10021,103,1,0.02,1,0.02,1,50,0,,0,
4,1,106,2,880,1104,10021,151,1,4.8,3,4.8,3,40,0,,0,
4,1,106,2,880,1104,10021,152,1,0.33,3,0.33,3,100,0,,0,
4,1,106,2,880,1104,10021,153,1,0.9,3,0.9,3,50,0,,0,
4,1,106,2,880,1104,10021,161,1,2.25,3,2.25,3,150,0,,0,
4,1,106,2,880,1104,10022,14,1,2,1,2,1,320,0,,0,
4,1,106,2,880,1104,10022,42,1,1,1,1,1,200,0,,0,
4,1,106,2,880,1104,10022,50,1,0.75,3,0.75,3,220,0,,0,
4,1,106,2,880,1104,10022,60,1,1.3,1,1.3,1,150,0,,0,
4,1,106,2,880,1104,10022,70,1,0.5,1,0.5,1,50,0,,0,
4,1,106,2,880,1104,10022,71,1,0.14,1,0.14,1,30,0,,0,
4,1,106,2,880,1104,10022,72,1,0.09,1,0.09,1,30,0,,0,
4,1,106,2,880,1104,10022,101,1,0.8,1,0.8,1,400,0,,0,
4,1,106,2,880,1104,10022,102,1,0.6,1,0.6,1,300,0,,0,
4,1,106,2,880,1104,10022,103,1,0.02,1,0.02,1,50,0,,0,
4,1,106,2,880,1104,10022,151,1,3.6,3,3.6,3,30,0,,0,
4,1,106,2,880,1104,10022,153,1,0.9,3,0.9,3,50,0,,0,
4,1,106,2,880,1104,10022,161,1,2.25,3,2.25,3,150,0,,0,
4,1,106,2,880,1104,10023,14,1,2.25,1,2.25,1,360,0,,0,
4,1,106,2,880,1104,10023,42,1,0.6,1,0.6,1,120,0,,0,
4,1,106,2,880,1104,10023,52,1,0.75,3,0.75,3,250,0,,0,
4,1,106,2,880,1104,10023,70,1,0.5,1,0.5,1,70,0,,0,
4,1,106,2,880,1104,10023,71,1,0.07,1,0.07,1,25,0,,0,
4,1,106,2,880,1104,10023,72,1,0.03,1,0.03,1,20,0,,0,
4,1,106,2,880,1104,10023,90,1,1,1,1,1,500,0,,0,
4,1,106,2,880,1104,10023,101,1,0.4,1,0.4,1,200,0,,0,
4,1,106,2,880,1104,10023,102,1,0.3,1,0.3,1,120,0,,0,
4,1,106,2,880,1104,10023,103,1,0.02,1,0.02,1,50,0,,0,
4,1,106,2,880,1104,10023,151,1,2.4,3,2.4,3,20,0,,0,
4,1,106,2,880,1104,10023,153,1,0.6,3,0.6,3,100,0,,0,
4,1,106,2,880,1104,10023,161,1,1.5,3,1.5,3,100,0,,0,
4,1,106,2,880,1104,10024,14,1,0.75,1,0.75,1,150,0,,0,
4,1,106,2,880,1104,10024,33,1,3.85,1,3.85,1,300,0,,0,
4,1,106,2,880,1104,10024,42,1,0.6,1,0.6,1,100,0,,0,
4,1,106,2,880,1104,10024,50,1,0.75,3,0,,,0.75,3,0,
4,1,106,2,880,1104,10024,52,1,0.75,3,0.75,3,220,0,,0,
4,1,106,2,880,1104,10024,60,1,0.35,1,0.35,1,100,0,,0,
4,1,106,2,880,1104,10024,70,1,1,1,1,1,100,0,,0,
4,1,106,2,880,1104,10024,71,1,0.08,1,0.08,1,20,0,,0,
4,1,106,2,880,1104,10024,72,1,0.45,1,0.45,1,100,0,,0,
4,1,106,2,880,1104,10024,74,1,0.75,1,0.75,1,100,0,,0,
4,1,106,2,880,1104,10024,77,1,0.02,1,0.02,1,20,0,,0,
4,1,106,2,880,1104,10024,90,1,0.15,1,0.15,1,250,0,,0,
4,1,106,2,880,1104,10024,102,1,0.4,1,0.4,1,200,0,,0,
4,1,106,2,880,1104,10024,103,1,0.3,1,0.3,1,200,0,,0,
4,1,106,2,880,1104,10024,113,1,0.17,1,0.17,1,100,0,,0,
4,1,106,2,880,1104,10024,122,1,0.036,1,0.036,1,70,0,,0,
4,1,106,2,880,1104,10024,130,1,0.03,1,0.03,1,10,0,,0,
4,1,106,2,880,1104,10025,14,1,1.25,1,1.25,1,250,0,,0,
4,1,106,2,880,1104,10025,15,1,0.4,1,0.4,1,120,0,,0,
4,1,106,2,880,1104,10025,33,1,2.1,1,0,,,2.1,1,0,
4,1,106,2,880,1104,10025,35,1,1.3,1,0,,,1.3,1,0,
4,1,106,2,880,1104,10025,42,1,0.6,1,0.6,1,100,0,,0,
4,1,106,2,880,1104,10025,50,1,0.75,3,0,,,0.75,3,0,
4,1,106,2,880,1104,10025,52,1,1.75,3,0.75,3,220,0,,0,
4,1,106,2,880,1104,10025,60,1,0.3,1,0.3,1,100,0,,0,
4,1,106,2,880,1104,10025,61,1,1.2,1,1.2,1,100,0,,0,
4,1,106,2,880,1104,10025,70,1,0.5,1,0.5,1,50,0,,0,
4,1,106,2,880,1104,10025,71,1,0.14,1,0.14,1,30,0,,0,
4,1,106,2,880,1104,10025,72,1,0.45,1,0.45,1,100,0,,0,
4,1,106,2,880,1104,10025,74,1,0.75,1,0.75,1,100,0,,0,
4,1,106,2,880,1104,10025,76,1,0.02,1,0.02,1,20,0,,0,
4,1,106,2,880,1104,10025,90,1,0.15,1,0.15,1,250,0,,0,
4,1,106,2,880,1104,10025,102,1,0.4,1,0.4,1,200,0,,0,
4,1,106,2,880,1104,10025,103,1,0.3,1,0.3,1,200,0,,0,
4,1,106,2,880,1104,10025,130,1,0.03,1,0.03,1,10,0,,0,
4,1,106,2,880,1104,10025,140,1,0.1,1,0.1,1,10,0,,0,
4,1,106,2,880,1104,10026,14,1,1,1,1,1,200,0,,0,
4,1,106,2,880,1104,10026,33,1,1.75,1,0,,,1.75,1,0,
4,1,106,2,880,1104,10026,35,1,1.3,1,1.3,1,200,0,,0,
4,1,106,2,880,1104,10026,42,1,0.6,1,0.6,1,100,0,,0,
4,1,106,2,880,1104,10026,50,1,0.75,3,0,,,0.75,3,0,
4,1,106,2,880,1104,10026,52,1,0.75,3,0.75,3,220,0,,0,
4,1,106,2,880,1104,10026,70,1,0.5,1,0.5,1,50,0,,0,
4,1,106,2,880,1104,10026,71,1,0.17,1,0.17,1,30,0,,0,
4,1,106,2,880,1104,10026,72,1,0.45,1,0.45,1,100,0,,0,
4,1,106,2,880,1104,10026,74,1,0.75,1,0.75,1,100,0,,0,
4,1,106,2,880,1104,10026,90,1,0.3,1,0.3,1,400,0,,0,
4,1,106,2,880,1104,10026,102,1,0.4,1,0.4,1,200,0,,0,
4,1,106,2,880,1104,10026,103,1,0.3,1,0.3,1,200,0,,0,
4,1,106,2,880,1104,10026,130,1,0.03,1,0.03,1,10,0,,0,
4,1,106,2,880,1104,10026,140,1,0.5,1,0.5,1,50,0,,0,
4,1,106,2,880,1104,10027,14,1,2.5,1,2.5,1,400,0,,0,
4,1,106,2,880,1104,10027,15,1,0.8,1,0.8,1,200,0,,0,
4,1,106,2,880,1104,10027,31,1,2.3,1,2.3,1,200,0,,0,
4,1,106,2,880,1104,10027,33,1,4.72,1,0,,,4.72,1,0,
4,1,106,2,880,1104,10027,35,1,2,1,0,,,2,1,0,
4,1,106,2,880,1104,10027,43,1,0.05,1,0.05,1,30,0,,0,
4,1,106,2,880,1104,10027,44,1,0.5,1,0.5,1,260,0,,0,
4,1,106,2,880,1104,10027,50,1,0.75,3,0,,,0.75,3,0,
4,1,106,2,880,1104,10027,52,1,0.75,3,0.75,3,250,0,,0,
4,1,106,2,880,1104,10027,63,1,0.2,1,0,,,0.2,1,0,
4,1,106,2,880,1104,10027,64,1,3.8,1,0,,,3.8,1,0,
4,1,106,2,880,1104,10027,70,1,1,1,1,1,100,0,,0,
4,1,106,2,880,1104,10027,71,1,0.14,1,0.14,1,30,0,,0,
4,1,106,2,880,1104,10027,72,1,0.22,1,0.22,1,50,0,,0,
4,1,106,2,880,1104,10027,74,1,0.75,1,0.75,1,100,0,,0,
4,1,106,2,880,1104,10027,76,1,0.08,1,0.08,1,70,0,,0,
4,1,106,2,880,1104,10027,77,1,1,1,1,1,100,0,,0,
4,1,106,2,880,1104,10027,101,1,0.8,1,0.8,1,400,0,,0,
4,1,106,2,880,1104,10027,121,1,0.15,1,0.15,1,100,0,,0,
4,1,106,2,880,1104,10027,130,1,0.5,1,0.5,1,80,0,,0,
4,1,106,2,880,1104,10027,140,1,0.5,1,0.5,1,50,0,,0,
4,1,106,2,880,1104,10027,153,1,1.5,3,1.5,3,120,0,,0,
4,1,106,2,880,1104,10028,14,1,0.75,1,0,,,0,,0.75,1
4,1,106,2,880,1104,10028,15,1,0.4,1,0,,,0,,0.4,1
4,1,106,2,880,1104,10028,31,1,2.3,1,0,,,0,,2.3,1
4,1,106,2,880,1104,10028,33,1,1.22,1,0,,,0,,1.22,1
4,1,106,2,880,1104,10028,44,1,0.25,1,0.25,1,150,0,,0,
4,1,106,2,880,1104,10028,50,1,0.75,3,0,,,0,,0.75,3
4,1,106,2,880,1104,10028,70,1,1,1,1,1,100,0,,0,
4,1,106,2,880,1104,10028,72,1,0.05,1,0.05,1,20,0,,0,
4,1,106,2,880,1104,10028,74,1,0.37,1,0.37,1,50,0,,0,
4,1,106,2,880,1104,10028,76,1,0.04,1,0.04,1,50,0,,0,
4,1,106,2,880,1104,10028,78,1,1,1,0,,,0,,1,1
4,1,106,2,880,1104,10028,102,1,1,1,1,1,200,0,,0,
4,1,106,2,880,1104,10028,103,1,1,1,1,1,600,0,,0,
4,1,106,2,880,1104,10028,111,1,0.78,1,0,,,0,,0.78,1
4,1,106,2,880,1104,10028,130,1,0.04,1,0.04,1,20,0,,0,
4,1,106,2,880,1104,10028,140,1,0.04,1,0.04,1,20,0,,0,
4,1,106,2,880,1104,10029,14,1,2.5,1,2.5,1,500,0,,0,
4,1,106,2,880,1104,10029,31,1,4,1,4,1,240,0,,0,
4,1,106,2,880,1104,10029,33,1,7,1,0,,,7,1,0,
4,1,106,2,880,1104,10029,34,1,5,1,0,,,5,1,0,
4,1,106,2,880,1104,10029,43,1,0.14,1,0.14,1,50,0,,0,
4,1,106,2,880,1104,10029,44,1,0.2,1,0.2,1,170,0,,0,
4,1,106,2,880,1104,10029,50,1,0.38,3,0,,,0.38,3,0,
4,1,106,2,880,1104,10029,52,1,0.19,3,0.19,3,60,0,,0,
4,1,106,2,880,1104,10029,60,1,1.2,1,0,,,1.2,1,0,
4,1,106,2,880,1104,10029,61,1,1.5,1,0,,,1.5,1,0,
4,1,106,2,880,1104,10029,63,1,0.5,1,0,,,0.5,1,0,
4,1,106,2,880,1104,10029,71,1,0.42,1,0.42,1,210,0,,0,
4,1,106,2,880,1104,10029,72,1,0.07,1,0.07,1,80,0,,0,
4,1,106,2,880,1104,10029,74,1,0.15,1,0.15,1,50,0,,0,
4,1,106,2,880,1104,10029,76,1,1.02,1,0.02,1,50,0,,0,
4,1,106,2,880,1104,10029,78,1,1.2,1,0,,,1.2,1,0,
4,1,106,2,880,1104,10029,83,1,2.1,1,2.1,1,90,0,,0,
4,1,106,2,880,1104,10029,90,1,0.25,1,0.25,1,250,0,,0,
4,1,106,2,880,1104,10029,101,1,2,1,2,1,600,0,,0,
4,1,106,2,880,1104,10029,102,1,1,1,1,1,400,0,,0,
4,1,106,2,880,1104,10029,104,1,2,1,0,,,2,1,0,
4,1,106,2,880,1104,10029,111,1,0.01,1,0.01,1,10,0,,0,
4,1,106,2,880,1104,10029,130,1,0.02,1,0.02,1,10,0,,0,
4,1,106,2,880,1104,10029,140,1,0.02,1,0.02,1,10,0,,0,
4,1,106,2,880,1104,10030,14,1,3.75,1,3.75,1,600,0,,0,
4,1,106,2,880,1104,10030,15,1,0.5,1,0.5,1,150,0,,0,
4,1,106,2,880,1104,10030,31,1,3.5,1,3.5,1,400,0,,0,
4,1,106,2,880,1104,10030,35,1,8.75,1,0,,,8.75,1,0,
4,1,106,2,880,1104,10030,42,1,2,1,2,1,400,0,,0,
4,1,106,2,880,1104,10030,44,1,0.35,1,0.35,1,250,0,,0,
4,1,106,2,880,1104,10030,50,1,0.38,3,0,,,0.38,3,0,
4,1,106,2,880,1104,10030,63,1,0.5,1,0,,,0.5,1,0,
4,1,106,2,880,1104,10030,70,1,0.35,1,0.35,1,25,0,,0,
4,1,106,2,880,1104,10030,71,1,0.07,1,0.07,1,30,0,,0,
4,1,106,2,880,1104,10030,72,1,0.14,1,0.14,1,100,0,,0,
4,1,106,2,880,1104,10030,76,1,0.03,1,0.03,1,50,0,,0,
4,1,106,2,880,1104,10030,78,1,0.55,1,0,,,0.55,1,0,
4,1,106,2,880,1104,10030,101,1,1.2,1,1.2,1,600,0,,0,
4,1,106,2,880,1104,10030,102,1,1.2,1,1.2,1,550,0,,0,
4,1,106,2,880,1104,10030,104,1,2.5,1,0,,,0.55,1,0,
4,1,106,2,880,1104,10030,140,1,0.5,1,0.5,1,60,0,,0,
4,1,111,1,1146,1407,10031,14,1,2.75,1,2.75,1,400,0,,0,
4,1,111,1,1146,1407,10031,15,1,0.4,1,0.4,1,120,0,,0,
4,1,111,1,1146,1407,10031,31,1,2.3,1,2.3,1,400,0,,0,
4,1,111,1,1146,1407,10031,32,1,7.35,1,7.35,1,700,0,,0,
4,1,111,1,1146,1407,10031,35,1,1.3,1,1.3,1,200,0,,0,
4,1,111,1,1146,1407,10031,42,1,1.2,1,1.2,1,200,0,,0,
4,1,111,1,1146,1407,10031,50,1,0.75,3,0.75,3,200,0,,0,
4,1,111,1,1146,1407,10031,52,1,0.75,3,0.75,3,230,0,,0,
4,1,111,1,1146,1407,10031,60,1,0.35,1,0.35,1,100,0,,0,
4,1,111,1,1146,1407,10031,70,1,1,1,1,1,100,0,,0,
4,1,111,1,1146,1407,10031,71,1,0.25,1,0.25,1,60,0,,0,
4,1,111,1,1146,1407,10031,72,1,0.45,1,0.45,1,100,0,,0,
4,1,111,1,1146,1407,10031,74,1,0.7,1,0.7,1,100,0,,0,
4,1,111,1,1146,1407,10031,76,1,0.05,1,0.05,1,40,0,,0,
4,1,111,1,1146,1407,10031,83,1,0.44,1,0.44,1,180,0,,0,
4,1,111,1,1146,1407,10031,90,1,0.6,1,0.6,1,1000,0,,0,
4,1,111,1,1146,1407,10031,103,1,0.3,1,0.3,1,200,0,,0,
4,1,111,1,1146,1407,10031,113,1,0.51,1,0.51,1,90,0,,0,
4,1,111,1,1146,1407,10031,122,1,0.15,1,0.15,1,30,0,,0,
4,1,111,1,1146,1407,10031,130,1,0.06,1,0.06,1,20,0,,0,
4,1,111,1,1146,1407,10031,140,1,0.2,1,0.2,1,20,0,,0,
4,1,111,1,1146,1407,10031,151,1,0.6,3,0.6,3,5,0,,0,
4,1,111,1,1146,1407,10031,152,1,0.33,3,0.33,3,100,0,,0,
4,1,111,1,1146,1407,10032,14,1,2.75,1,2.75,1,400,0,,0,
4,1,111,1,1146,1407,10032,15,1,0.4,1,0.4,1,120,0,,0,
4,1,111,1,1146,1407,10032,31,1,2.3,1,2.3,1,200,0,,0,
4,1,111,1,1146,1407,10032,32,1,3.85,1,3.85,1,350,0,,0,
4,1,111,1,1146,1407,10032,42,1,1.2,1,1.2,1,200,0,,0,
4,1,111,1,1146,1407,10032,50,1,0.75,3,0.75,3,200,0,,0,
4,1,111,1,1146,1407,10032,52,1,0.75,3,0.75,3,230,0,,0,
4,1,111,1,1146,1407,10032,60,1,0.35,1,0.35,1,100,0,,0,
4,1,111,1,1146,1407,10032,70,1,1,1,1,1,100,0,,0,
4,1,111,1,1146,1407,10032,71,1,0.21,1,0.21,1,90,0,,0,
4,1,111,1,1146,1407,10032,72,1,0.45,1,0.45,1,100,0,,0,
4,1,111,1,1146,1407,10032,74,1,0.7,1,0.7,1,100,0,,0,
4,1,111,1,1146,1407,10032,76,1,0.05,1,0.05,1,40,0,,0,
4,1,111,1,1146,1407,10032,90,1,0.6,1,0.6,1,1000,0,,0,
4,1,111,1,1146,1407,10032,102,1,0.4,1,0.4,1,200,0,,0,
4,1,111,1,1146,1407,10032,103,1,0.3,1,0.3,1,200,0,,0,
4,1,111,1,1146,1407,10032,113,1,0.51,1,0.51,1,300,0,,0,
4,1,111,1,1146,1407,10032,122,1,0.03,1,0.03,1,60,0,,0,
4,1,111,1,1146,1407,10032,130,1,0.06,1,0.06,1,20,0,,0,
4,1,111,1,1146,1407,10032,140,1,0.2,1,0.2,1,20,0,,0,
4,1,111,1,1146,1407,10032,151,1,0.6,3,0.6,3,5,0,,0,
4,1,111,1,1146,1407,10032,152,1,0.33,3,0.33,3,100,0,,0,
4,1,111,1,1146,1407,10033,14,1,4.5,1,4.5,1,800,0,,0,
4,1,111,1,1146,1407,10033,15,1,1,1,1,1,300,0,,0,
4,1,111,1,1146,1407,10033,31,1,9.2,1,9.2,1,800,0,,0,
4,1,111,1,1146,1407,10033,32,1,3.5,1,3.5,1,240,0,,0,
4,1,111,1,1146,1407,10033,35,1,2.2,1,2.2,1,350,0,,0,
4,1,111,1,1146,1407,10033,42,1,2,1,2,1,450,0,,0,
4,1,111,1,1146,1407,10033,50,1,0.75,3,0.75,3,200,0,,0,
4,1,111,1,1146,1407,10033,52,1,0.75,3,0.75,3,220,0,,0,
4,1,111,1,1146,1407,10033,60,1,1.3,1,1.3,1,150,0,,0,
4,1,111,1,1146,1407,10033,63,1,0.3,1,0.3,1,50,0,,0,
4,1,111,1,1146,1407,10033,64,1,1.9,1,1.9,1,120,0,,0,
4,1,111,1,1146,1407,10033,70,1,1,1,1,1,80,0,,0,
4,1,111,1,1146,1407,10033,71,1,0.14,1,0.14,1,50,0,,0,
4,1,111,1,1146,1407,10033,72,1,0.12,1,0.12,1,40,0,,0,
4,1,111,1,1146,1407,10033,76,1,0.04,1,0.04,1,50,0,,0,
4,1,111,1,1146,1407,10033,78,1,0.3,1,0.3,1,100,0,,0,
4,1,111,1,1146,1407,10033,90,1,0.3,1,0.3,1,500,0,,0,
4,1,111,1,1146,1407,10033,101,1,0.6,1,0.6,1,400,0,,0,
4,1,111,1,1146,1407,10033,102,1,0.4,1,0.4,1,200,0,,0,
4,1,111,1,1146,1407,10033,103,1,0.02,1,0.02,1,50,0,,0,
4,1,111,1,1146,1407,10033,111,1,0.4,1,0.4,1,350,0,,0,
4,1,111,1,1146,1407,10033,121,1,0.5,1,0.5,1,350,0,,0,
4,1,111,1,1146,1407,10033,130,1,0.09,1,0.09,1,30,0,,0,
4,1,111,1,1146,1407,10033,140,1,0.4,1,0.4,1,40,0,,0,
4,1,111,1,1146,1407,10033,151,1,3.6,3,3.6,3,30,0,,0,
4,1,111,1,1146,1407,10033,152,1,0.99,3,0.99,3,100,0,,0,
4,1,111,1,1146,1407,10033,153,1,1.2,1,1.2,1,100,0,,0,
4,1,111,1,1146,1407,10033,160,1,1.5,3,1.5,3,360,0,,0,
4,1,111,1,1146,1407,10034,14,1,5,1,5,1,900,0,,0,
4,1,111,1,1146,1407,10034,15,1,2,1,2,1,600,0,,0,
4,1,111,1,1146,1407,10034,31,1,23,1,23,1,2000,0,,0,
4,1,111,1,1146,1407,10034,32,1,7,1,7,1,500,0,,0,
4,1,111,1,1146,1407,10034,35,1,5,1,5,1,800,0,,0,
4,1,111,1,1146,1407,10034,42,1,2.8,1,2.8,1,560,0,,0,
4,1,111,1,1146,1407,10034,50,1,0.75,3,0.75,3,200,0,,0,
4,1,111,1,1146,1407,10034,52,1,0.75,3,0.75,3,220,0,,0,
4,1,111,1,1146,1407,10034,60,1,1.3,1,1.3,1,150,0,,0,
4,1,111,1,1146,1407,10034,61,1,1.2,1,1.2,1,100,0,,0,
4,1,111,1,1146,1407,10034,63,1,0.6,1,0.6,1,50,0,,0,
4,1,111,1,1146,1407,10034,64,1,1.9,1,1.9,1,140,0,,0,
