"zone","state","lga","sector","ea","hhid","s12q1a","s12q1b","s12q1c","s12q1d","s12q1e","s12q1f","s12q1g","s12q1h","s12q1i","s12q2a","s12q2b","s12q3","s12q4a","s12q4b","s12q4c","s12q5","s12q6a","s12q6b","s12q6c","s12q6d","s12q6e","s12q6f","s12q7a","s12q7b","s12q7c","s12q7d","tracked_obs"
5,10,1007,1,1166,100024,2,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1007,1,1166,100025,2,2,2,0,0,0,0,0,0,3,,1,,,,1,12,,,,,,,,,,0
5,10,1007,1,1166,100026,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1007,1,1166,100027,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1007,1,1166,100028,2,2,3,2,2,0,0,3,0,3,4,1,,,,2,,,,,,,,,,,0
5,10,1007,1,1166,100029,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,10,1007,1,1166,100030,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1314,100031,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1314,100032,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1314,100033,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1314,100034,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1314,100035,1,2,2,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1314,100036,3,2,2,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1314,100037,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1314,100038,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1314,100039,2,0,0,0,0,0,0,0,0,3,,1,,,,1,6,,,,,,10,,,,0
5,10,1008,2,1314,100040,1,1,2,2,2,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1718,100041,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1718,100042,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1718,100043,1,3,0,0,0,0,0,0,0,3,,1,,,,1,,,,1,,,10,,,,0
5,10,1008,2,1718,100044,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1718,100045,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1718,100046,2,3,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1718,100047,5,4,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1718,100048,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1718,100049,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1008,2,1718,100050,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,10,1021,2,120,100052,3,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1021,2,120,100053,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1021,2,120,100054,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,10,1021,2,120,100055,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,10,1021,2,120,100056,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1021,2,120,100057,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1021,2,120,100058,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1021,2,120,100059,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
5,10,1021,2,120,100060,0,5,5,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1012,2,936,100061,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,10,1012,2,936,100062,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1012,2,936,100063,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
5,10,1012,2,936,100064,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1012,2,936,100065,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1012,2,936,100066,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,10,1012,2,936,100067,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1012,2,936,100068,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1012,2,936,100070,2,2,0,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1010,2,20,100071,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1010,2,20,100072,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
5,10,1010,2,20,100073,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,10,1010,2,20,100074,1,0,2,0,0,0,0,0,0,3,,1,,,,1,12,,,,,,5,,,,0
5,10,1010,2,20,100075,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1010,2,20,100076,0,0,0,0,0,0,0,0,0,3,1,1,,,,2,,,,,,,,,,,0
5,10,1010,2,20,100077,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1010,2,20,100078,0,0,0,0,0,0,0,0,0,2,,1,,,,1,12,11,2,1,,,,,,,0
5,10,1010,2,20,100079,0,0,0,0,0,0,0,0,0,3,1,2,,,,2,,,,,,,,,,,0
5,10,1010,2,20,100080,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1005,2,1374,100082,1,0,0,3,0,0,0,0,0,3,,1,,,,1,12,2,5,,,,2,5,,,0
5,10,1005,2,1374,100083,0,0,0,0,0,0,0,0,0,0,2,1,,,,2,,,,,,,,,,,0
5,10,1005,2,1374,100085,1,1,1,2,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
5,10,1005,2,1374,100086,3,1,4,4,0,0,1,0,0,2,0,1,,,,1,2,6,1,2,,,,,,,0
5,10,1005,2,1374,100087,3,3,3,4,0,0,0,0,0,2,,1,,,,1,10,11,12,1,2,3,5,10,,"NO MONEY",0
5,10,1005,2,1374,100088,3,1,0,0,0,0,0,0,0,3,,1,,,,1,,1,,,,,5,5,,,0
5,10,1005,2,1374,100089,0,0,0,0,0,0,0,0,0,4,6,2,3,2,1,2,,,,,,,,,,,0
5,10,1005,2,1374,100090,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1005,1,662,100091,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,10,1005,1,662,100092,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,10,1005,1,662,100093,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1005,1,662,100094,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1005,1,662,100095,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1005,1,662,100096,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1005,1,662,100097,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1005,1,662,100098,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
5,10,1005,1,662,100100,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1018,2,898,100101,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1018,2,898,100102,1,1,1,1,0,0,0,0,0,2,4,2,3,3,1,2,,,,,,,,,,,0
5,10,1018,2,898,100103,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1018,2,898,100104,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1018,2,898,100105,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1018,2,898,100106,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1018,2,898,100107,0,1,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
5,10,1018,2,898,100108,2,0,2,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1018,2,898,100109,2,1,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1018,2,898,100110,2,0,0,0,0,0,0,0,0,3,,1,,,,1,12,,,,,,6,5,,,0
5,10,1018,1,634,100111,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1018,1,634,100112,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1018,1,634,100113,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1018,1,634,100114,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1018,1,634,100115,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1018,1,634,100117,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1018,1,634,100118,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1018,1,634,100119,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1018,1,634,100120,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1020,1,38,100121,2,2,2,1,0,0,0,0,0,3,,1,,,,1,2,3,,,,,,,,,0
5,10,1020,1,38,100122,3,2,2,3,0,0,0,0,0,2,,1,,,,1,1,2,,,,,5,10,,,0
5,10,1020,1,38,100123,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
5,10,1020,1,38,100124,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1020,1,38,100125,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1020,1,38,100126,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1020,1,38,100127,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1013,2,0,100128,2,0,2,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,3
5,10,1020,1,38,100129,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1020,1,38,100130,2,2,2,2,2,2,2,2,2,3,,1,,,,2,,,,,,,,,,,0
5,10,1025,2,1774,100131,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1025,2,1774,100132,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,0
5,10,1025,2,1774,100133,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1025,2,1774,100134,2,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,,,,,,,,0
5,10,1025,2,1774,100135,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,10,1025,2,1774,100136,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,10,1025,2,1774,100138,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,10,1024,1,0,100139,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,1
5,10,1024,1,0,100140,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,1
4,11,1104,1,2028,110001,2,2,3,2,0,0,2,2,0,2,,1,,,,2,,,,,,,,,,,0
4,11,1104,1,2028,110002,2,3,1,2,1,1,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1104,1,2028,110003,2,2,3,2,0,0,2,0,0,3,,1,,,,1,1,,,,,,5,,,,0
4,11,1104,1,2028,110004,1,1,2,1,0,0,0,0,0,3,3,1,,,,1,2,,,,,,5,,,,0
4,11,1104,1,2028,110005,2,3,1,1,2,0,0,0,0,3,,1,,,,1,,1,,,,,5,,,,0
4,11,1104,1,2028,110006,2,1,2,2,0,0,0,0,0,2,,1,,,,1,,,,,,,10,,,"LACK OF MONEY",0
4,11,1104,1,2028,110007,1,1,2,1,1,0,0,0,0,2,3,2,2,3,1,2,,,,,,,,,,,0
4,11,1104,1,2028,110008,1,1,2,1,0,0,0,0,1,2,0,1,,,,2,,,,,,,,,,,0
4,11,1104,1,2028,110009,1,1,2,1,1,0,0,0,1,2,3,2,2,3,1,2,,,,,,,,,,,0
4,11,1104,1,2028,110010,2,2,1,3,1,0,0,0,0,2,4,1,,,,2,,,,,,,,,,,0
4,11,1112,2,1952,110011,3,3,3,2,2,0,0,0,0,2,3,1,,,,1,,,,,,,4,5,,,0
4,11,1112,2,1952,110012,2,2,3,2,2,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1112,2,1952,110013,2,2,3,3,2,2,0,0,0,2,3,1,,,,1,1,8,,,,,5,4,8,,0
4,11,1112,2,1952,110014,7,3,2,2,5,1,0,0,0,3,4,1,,,,1,4,,,,,,5,4,,,0
4,11,1112,2,1952,110015,7,3,2,2,1,1,0,0,0,3,4,1,,,,1,5,,,,,,4,5,10,"POOR SOIL",0
4,11,1112,2,1952,110016,1,1,1,1,1,0,0,0,0,2,3,2,,,1,1,4,5,,,,,,,,,0
4,11,1112,2,1952,110017,3,3,1,1,0,0,0,1,0,2,,1,,,,1,3,1,,,,,5,,,,0
4,11,1112,2,1952,110018,1,2,2,1,0,0,0,0,0,2,3,1,,,,1,4,5,,,,,5,2,,,0
4,11,1112,2,1952,110019,1,2,3,1,0,1,1,1,0,2,,1,,,,1,6,1,,,,,10,,,,0
4,11,1112,2,1952,110020,1,3,1,1,2,0,0,0,0,3,4,1,,,,1,,,,,,3,5,,,,0
4,11,1112,2,78,110021,3,4,2,1,1,0,0,1,0,2,,1,,,,1,,1,,,,,4,5,,,0
4,11,1112,2,78,110022,2,1,1,1,0,0,0,0,0,2,2,1,,,,1,3,4,,,,,5,4,,,0
4,11,1112,2,78,110023,2,2,3,1,1,0,0,0,0,2,,1,,,,1,3,,,,,,5,,,,0
4,11,1112,2,78,110024,3,3,2,2,1,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1112,2,78,110025,2,2,1,1,1,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
4,11,1112,2,78,110026,1,1,2,1,0,0,0,0,0,2,,1,,,,1,4,,,,,,5,,,,0
4,11,1112,2,78,110027,3,2,3,2,2,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
4,11,1112,2,78,110028,7,6,4,2,5,1,0,0,0,3,,1,,,,1,5,,,,,,4,5,,,0
4,11,1112,2,78,110029,2,3,2,3,3,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1112,2,78,110030,6,7,7,7,2,1,0,0,0,3,4,1,,,,1,4,,,,,,4,5,10,"DAED",0
4,11,1110,2,714,110031,3,2,2,2,3,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
4,11,1110,2,714,110032,5,3,2,1,1,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
4,11,1110,2,714,110033,7,2,2,3,1,0,0,0,0,3,4,1,,,,1,3,,,,,,3,4,,,0
4,11,1110,2,714,110034,7,5,2,4,1,2,0,0,0,3,4,1,,,,1,4,5,,,,,4,5,,,0
4,11,1110,2,714,110035,3,2,2,2,1,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1110,2,714,110036,4,3,2,1,0,0,1,1,0,2,0,1,,,,1,,,,,,,5,,,,0
4,11,1110,2,714,110037,1,1,2,2,0,0,0,0,0,2,2,1,,,,1,3,4,,,,,4,5,,,0
4,11,1110,2,714,110038,6,2,3,1,2,0,1,0,0,2,2,1,,,,2,,,,,,,,,,,0
4,11,1110,2,714,110039,3,2,1,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
4,11,1110,2,714,110040,3,2,2,0,0,0,0,1,0,3,0,1,,,,2,,,,,,,,,,,0
4,11,1110,2,2752,110041,3,2,2,1,1,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
4,11,1110,2,2752,110042,1,2,1,0,0,0,0,0,0,3,4,1,,,,1,4,,,,,,4,,,,0
4,11,1110,2,2752,110043,7,5,4,3,2,1,0,0,0,3,0,1,,,,1,4,,,,,,4,5,,,0
4,11,1110,2,2752,110044,6,6,5,2,2,1,0,0,0,3,4,1,,,,1,4,2,,,,,4,3,,,0
4,11,1110,2,2752,110045,3,2,2,2,2,0,0,0,0,3,4,1,,,,1,8,1,,,,,5,4,,,0
4,11,1110,2,2752,110046,3,2,2,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1110,2,2752,110047,2,2,1,2,0,0,0,1,0,3,,1,,,,1,,,,,2,,5,,,,0
4,11,1110,2,2752,110048,2,1,2,0,0,0,0,0,0,3,4,2,,1,1,1,8,,,,,,5,,,,0
4,11,1110,2,2752,110049,1,1,2,0,0,0,0,0,0,3,3,1,,,,1,8,,,,,,5,,,,0
4,11,1110,2,2752,110050,1,1,1,0,0,0,0,0,0,3,0,1,,,,1,8,,,,,,5,,,,0
4,11,1108,2,492,110051,1,2,1,2,2,0,0,0,0,3,,1,,,,1,4,,,,,,4,5,,,0
4,11,1108,2,492,110052,4,3,3,2,2,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
4,11,1108,2,492,110053,2,2,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1108,2,492,110054,3,2,3,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1108,2,492,110055,3,2,3,2,1,7,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1108,2,492,110056,2,3,1,1,1,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1108,2,492,110057,3,2,3,1,0,0,0,2,0,2,,1,,,,1,5,1,,,,,4,5,,,0
4,11,1108,2,492,110058,1,2,1,3,0,0,0,0,0,2,,1,,,,1,3,4,,,,,5,,,,0
4,11,1108,2,492,110059,1,1,1,1,0,0,0,0,0,3,3,2,,,1,1,4,,,,,,5,,,,0
4,11,1108,2,492,110060,1,2,2,1,0,0,0,0,0,2,,1,,,,1,4,,,,,,5,,,,0
4,11,1105,2,100,110061,7,3,3,3,4,1,0,0,0,3,4,1,,,,1,4,2,,,,,3,4,5,,0
4,11,1105,2,100,110062,3,3,2,2,3,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1105,2,100,110063,6,5,7,2,0,1,0,0,0,3,,1,,,,1,4,2,,,,,1,5,1,"EYE PROBLEM",0
4,11,1105,2,100,110064,3,3,2,2,3,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1105,2,100,110065,6,2,3,2,3,1,0,0,0,3,3,1,,,,1,4,,,,,,3,4,5,,0
4,11,1105,2,100,110066,3,2,2,1,2,0,0,0,0,2,3,2,,1,1,1,3,4,,,,,5,,,,0
4,11,1105,2,100,110067,2,1,1,0,,1,0,1,1,3,,1,,,,2,,,,,,,,,,,0
4,11,1105,2,100,110068,2,3,2,1,2,0,0,1,0,3,3,1,,,,1,3,1,,,,,5,,,,0
4,11,1105,2,100,110069,1,1,1,2,0,0,0,0,0,2,2,1,,,,1,4,,,,,,5,,,,0
4,11,1105,2,100,110070,3,3,2,0,2,0,0,2,0,3,4,1,,,,1,1,,,,,,2,5,,,0
4,11,1106,2,446,110071,2,2,2,4,0,0,0,0,0,2,,1,,,,1,1,1,,,,,3,4,,,0
4,11,1106,2,446,110072,1,3,3,3,2,1,0,0,0,2,,1,,,,1,2,,,2,,,3,4,5,,0
4,11,1106,2,446,110073,2,2,2,3,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1106,2,446,110074,4,5,2,2,2,1,1,0,0,2,3,1,,,,1,1,,,,,,3,4,,,0
4,11,1106,2,446,110075,2,3,2,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1106,2,446,110076,1,3,1,3,2,0,0,0,0,2,3,1,,,,1,1,,,,,,5,1,,,0
4,11,1106,2,446,110078,2,3,1,2,3,0,1,1,0,2,0,1,,,,1,,1,,,,,4,,,,0
4,11,1106,2,446,110079,3,4,2,3,0,0,2,1,1,2,0,1,,,,1,1,2,,,,,4,5,,,0
4,11,1106,2,446,110080,1,1,1,1,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
4,11,1104,2,434,110081,7,5,4,3,5,2,0,0,0,2,3,1,,,,1,4,2,,,,,4,5,,,0
4,11,1104,2,434,110082,7,5,3,2,6,2,0,0,0,3,0,1,,,,1,4,2,,,,,4,5,,,0
4,11,1104,2,434,110083,2,2,1,1,0,0,0,1,0,2,2,1,,,,1,1,8,,,,,5,8,,,0
4,11,1104,2,434,110084,3,4,3,2,1,0,0,0,0,3,,1,,,,1,,1,,,,,4,5,,,0
4,11,1104,2,434,110085,4,3,3,3,2,0,0,0,0,3,,1,,,,1,8,1,,,,,5,8,,,0
4,11,1104,2,434,110086,1,2,2,1,0,0,0,1,0,2,3,2,,,1,1,8,,,,,,8,5,,,0
4,11,1104,2,434,110087,2,3,1,1,0,0,0,1,0,2,,1,,,,1,8,2,,,,,5,8,,,0
4,11,1104,2,434,110088,3,3,2,1,0,2,0,2,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1104,2,434,110089,3,2,2,2,2,0,0,0,0,3,,1,,,,1,8,1,,,,,5,,,,0
4,11,1104,2,434,110090,3,2,2,1,2,3,0,1,0,3,3,1,,,,1,,2,,,,,4,5,,,0
4,11,1107,2,1034,110091,3,2,1,2,0,1,0,2,0,3,0,1,,,,1,,,,1,,,5,,,,0
4,11,1107,2,1034,110092,2,2,3,1,0,0,1,1,0,2,3,2,,,1,1,1,,,,,,5,8,,,0
4,11,1107,2,1034,110093,2,3,1,1,0,1,0,0,0,3,0,2,,,,2,,,,,,,,,,,0
4,11,1107,2,1034,110094,2,1,1,1,2,0,0,1,0,3,4,1,,,,1,,,,4,1,,1,5,,,0
4,11,1107,2,1034,110095,1,1,1,1,0,0,0,1,0,2,3,2,,,1,1,,,,,,1,8,,,,0
4,11,1107,2,1034,110096,3,1,2,1,0,1,0,0,0,3,0,1,,,,1,4,,,,,,4,5,,,0
4,11,1107,2,1034,110097,3,3,3,2,2,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1107,2,1034,110098,7,3,3,4,1,1,0,0,0,3,4,1,,,,1,5,,,,,,4,,,,0
4,11,1107,2,1034,110099,3,3,2,2,2,0,0,0,0,3,,1,,,,1,8,1,,,,,8,5,,,0
4,11,1107,2,1034,110100,3,3,2,3,3,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1109,2,672,110101,3,3,2,2,3,0,0,0,0,2,,1,,,,1,8,1,,,,,5,8,,,0
4,11,1109,2,672,110102,7,7,7,2,2,1,0,0,0,3,3,2,1,,,1,4,2,,,,,3,4,10,"SICKNESS",0
4,11,1109,2,672,110103,7,3,2,1,0,1,0,0,0,3,0,1,,,,1,5,,,,,,4,5,,,0
4,11,1109,2,672,110104,3,2,3,3,0,3,0,0,0,2,,1,,,,2,,,,,,,,,,,0
4,11,1109,2,672,110105,1,1,1,1,1,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
4,11,1109,2,672,110106,1,2,1,0,0,0,0,0,0,3,,1,,,,1,8,,,,,,5,,,,0
4,11,1109,2,672,110107,1,2,3,1,0,0,0,0,0,2,0,1,,,,1,8,2,,,,,5,,,,0
4,11,1109,2,672,110108,2,2,1,2,0,2,1,1,0,3,,1,,,,1,8,1,,,,,4,5,,,0
4,11,1109,2,672,110109,3,2,1,2,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
4,11,1109,2,672,110110,2,1,2,1,0,0,1,0,0,3,0,1,,,,1,8,,,,,,5,,,,0
4,11,1113,2,954,110111,2,1,2,0,0,0,1,0,0,3,,1,,,,1,8,,,,,,5,,,,0
4,11,1113,2,954,110112,3,3,3,4,2,1,0,0,0,2,,1,,,,1,8,1,,,,,4,5,8,,0
4,11,1113,2,954,110113,2,1,1,1,0,0,0,0,0,2,0,1,,,,1,8,,,,,,5,,,,0
4,11,1113,2,954,110114,4,4,3,2,2,3,0,0,0,2,,1,,,,1,1,1,,,,,4,5,,,0
4,11,1113,2,954,110115,2,3,1,0,0,1,0,1,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1113,2,954,110116,2,3,1,1,0,1,0,1,0,3,,1,,,,1,8,,,,,,10,,,"DEATH OF HOUSEHOLD",0
4,11,1113,2,954,110117,1,2,2,0,1,0,0,1,0,3,4,1,,,,1,8,,,,,,5,,,,0
4,11,1113,2,954,110118,7,5,3,3,2,0,0,0,0,3,,1,,,,1,4,,,,,,4,5,3,,0
4,11,1113,2,954,110119,3,5,3,2,3,1,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1113,2,954,110120,6,1,1,1,0,0,0,0,0,3,4,2,,,1,2,,,,,,,,,,,0
4,11,1102,2,936,110121,7,4,3,1,1,1,0,0,0,3,,1,,,,1,5,,,,,,4,5,,,0
4,11,1102,2,936,110122,3,3,3,2,2,2,0,0,0,2,,1,,,,1,8,1,,,,,4,5,8,,0
4,11,1102,2,936,110123,5,6,2,2,1,0,0,0,0,3,4,1,,,,1,5,,,,,,4,5,,,0
4,11,1102,2,936,110124,1,1,1,1,2,0,0,0,0,2,4,1,,,,1,8,1,,,,,5,,,,0
4,11,1102,2,936,110125,1,1,1,1,0,0,0,0,0,2,,1,,,,1,1,,,,,,5,,,,0
4,11,1102,2,936,110126,1,1,3,1,1,0,0,0,0,2,,1,,,,1,8,,,,,,5,,,,0
4,11,1102,2,936,110127,2,2,1,1,0,1,0,1,0,2,,1,,,,1,2,,,,,,4,5,,,0
4,11,1102,2,936,110128,2,2,1,2,0,0,0,1,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1102,2,936,110129,3,2,2,2,3,0,0,0,0,2,,1,,,,1,8,1,,,,,5,8,,,0
4,11,1102,2,936,110130,3,3,3,3,2,0,0,0,0,3,,1,,,,1,1,1,,,,,5,4,,,0
4,11,1101,2,154,110131,3,3,2,3,3,1,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,11,1101,2,154,110132,3,3,2,2,3,0,0,0,0,3,,1,,,,1,1,1,,,,,5,7,,,0
4,11,1101,2,154,110133,3,3,2,3,3,3,0,0,0,2,,1,,,,1,7,,,,,,4,5,,,0
4,11,1101,2,154,110134,7,7,7,3,2,2,0,0,0,3,,1,,,,1,3,1,,,,,3,4,5,,0
4,11,1101,2,154,110135,3,3,3,2,2,0,0,0,0,2,,1,,,,1,8,,,,,,4,5,,,0
