"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s10cq10","s10cq11","tracked_obs"
3,19,1916,2,1516,190035,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1916,2,1516,190035,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1916,2,1516,190035,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1916,2,1516,190036,1,"CHILDREN 0-5 YEARS",2,1,0
3,19,1916,2,1516,190036,2,"CHILDREN 6-15 YEARS",3,1,0
3,19,1916,2,1516,190036,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1916,2,1516,190036,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1916,2,1516,190038,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1916,2,1516,190038,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1916,2,1516,190038,3,"ADULTS 16-65 YEARS",1,1,0
3,19,1916,2,1516,190038,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1916,2,1516,190039,1,"CHILDREN 0-5 YEARS",7,1,0
3,19,1916,2,1516,190039,2,"CHILDREN 6-15 YEARS",4,2,0
3,19,1916,2,1516,190039,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1916,2,1516,190039,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1916,2,1516,190040,1,"CHILDREN 0-5 YEARS",3,3,0
3,19,1916,2,1516,190040,2,"CHILDREN 6-15 YEARS",4,2,0
3,19,1916,2,1516,190040,3,"ADULTS 16-65 YEARS",1,1,0
3,19,1916,2,1516,190040,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1901,2,640,190041,1,"CHILDREN 0-5 YEARS",2,2,0
3,19,1901,2,640,190041,2,"CHILDREN 6-15 YEARS",4,1,0
3,19,1901,2,640,190041,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1901,2,640,190041,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1901,2,640,190042,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1901,2,640,190042,2,"CHILDREN 6-15 YEARS",7,3,0
3,19,1901,2,640,190042,3,"ADULTS 16-65 YEARS",7,3,0
3,19,1901,2,640,190042,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1901,2,640,190043,1,"CHILDREN 0-5 YEARS",7,1,0
3,19,1901,2,640,190043,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1901,2,640,190043,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1901,2,640,190043,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1901,2,640,190044,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1901,2,640,190044,2,"CHILDREN 6-15 YEARS",1,2,0
3,19,1901,2,640,190044,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1901,2,640,190044,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1901,2,640,190045,1,"CHILDREN 0-5 YEARS",3,4,0
3,19,1901,2,640,190045,2,"CHILDREN 6-15 YEARS",3,5,0
3,19,1901,2,640,190045,3,"ADULTS 16-65 YEARS",3,3,0
3,19,1901,2,640,190045,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1901,2,640,190047,1,"CHILDREN 0-5 YEARS",3,1,0
3,19,1901,2,640,190047,2,"CHILDREN 6-15 YEARS",2,1,0
3,19,1901,2,640,190047,3,"ADULTS 16-65 YEARS",3,1,0
3,19,1901,2,640,190047,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1901,2,640,190049,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1901,2,640,190049,2,"CHILDREN 6-15 YEARS",2,1,0
3,19,1901,2,640,190049,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1901,2,640,190049,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1901,2,640,190050,1,"CHILDREN 0-5 YEARS",2,3,0
3,19,1901,2,640,190050,2,"CHILDREN 6-15 YEARS",2,2,0
3,19,1901,2,640,190050,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1901,2,640,190050,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1937,2,432,190051,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1937,2,432,190051,2,"CHILDREN 6-15 YEARS",2,2,0
3,19,1937,2,432,190051,3,"ADULTS 16-65 YEARS",2,2,0
3,19,1937,2,432,190051,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,36,3611,2,0,190052,1,"CHILDREN 0-5 YEARS",0,0,1
3,36,3611,2,0,190052,2,"CHILDREN 6-15 YEARS",2,2,1
3,36,3611,2,0,190052,3,"ADULTS 16-65 YEARS",1,7,1
3,36,3611,2,0,190052,4,"PEOPLE OVER 65 YEARS OLD",0,0,1
3,19,1937,2,432,190053,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1937,2,432,190053,2,"CHILDREN 6-15 YEARS",5,5,0
3,19,1937,2,432,190053,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1937,2,432,190053,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1937,2,432,190054,1,"CHILDREN 0-5 YEARS",7,1,0
3,19,1937,2,432,190054,2,"CHILDREN 6-15 YEARS",7,1,0
3,19,1937,2,432,190054,3,"ADULTS 16-65 YEARS",7,1,0
3,19,1937,2,432,190054,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1937,2,432,190055,1,"CHILDREN 0-5 YEARS",3,2,0
3,19,1937,2,432,190055,2,"CHILDREN 6-15 YEARS",2,3,0
3,19,1937,2,432,190055,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1937,2,432,190055,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1937,2,432,190056,1,"CHILDREN 0-5 YEARS",1,0,0
3,19,1937,2,432,190056,2,"CHILDREN 6-15 YEARS",3,1,0
3,19,1937,2,432,190056,3,"ADULTS 16-65 YEARS",4,0,0
3,19,1937,2,432,190056,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1937,2,432,190058,1,"CHILDREN 0-5 YEARS",1,1,0
3,19,1937,2,432,190058,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1937,2,432,190058,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1937,2,432,190058,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1937,2,432,190059,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1937,2,432,190059,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1937,2,432,190059,3,"ADULTS 16-65 YEARS",2,1,0
3,19,1937,2,432,190059,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1936,2,1994,190061,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1936,2,1994,190061,2,"CHILDREN 6-15 YEARS",5,10,0
3,19,1936,2,1994,190061,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1936,2,1994,190061,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1936,2,1994,190062,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1936,2,1994,190062,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1936,2,1994,190062,3,"ADULTS 16-65 YEARS",2,1,0
3,19,1936,2,1994,190062,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1936,2,1994,190066,1,"CHILDREN 0-5 YEARS",7,1,0
3,19,1936,2,1994,190066,2,"CHILDREN 6-15 YEARS",7,1,0
3,19,1936,2,1994,190066,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1936,2,1994,190066,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1902,2,52,190071,1,"CHILDREN 0-5 YEARS",7,1,0
3,19,1902,2,52,190071,2,"CHILDREN 6-15 YEARS",7,1,0
3,19,1902,2,52,190071,3,"ADULTS 16-65 YEARS",0,1,0
3,19,1902,2,52,190071,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1902,2,52,190074,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1902,2,52,190074,2,"CHILDREN 6-15 YEARS",2,2,0
3,19,1902,2,52,190074,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1902,2,52,190074,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1902,2,52,190077,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1902,2,52,190077,2,"CHILDREN 6-15 YEARS",2,2,0
3,19,1902,2,52,190077,3,"ADULTS 16-65 YEARS",2,2,0
3,19,1902,2,52,190077,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1902,2,52,190078,1,"CHILDREN 0-5 YEARS",2,4,0
3,19,1902,2,52,190078,2,"CHILDREN 6-15 YEARS",4,2,0
3,19,1902,2,52,190078,3,"ADULTS 16-65 YEARS",2,2,0
3,19,1902,2,52,190078,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1902,2,52,190079,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1902,2,52,190079,2,"CHILDREN 6-15 YEARS",2,3,0
3,19,1902,2,52,190079,3,"ADULTS 16-65 YEARS",3,5,0
3,19,1902,2,52,190079,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1902,2,52,190080,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1902,2,52,190080,2,"CHILDREN 6-15 YEARS",2,3,0
3,19,1902,2,52,190080,3,"ADULTS 16-65 YEARS",1,2,0
3,19,1902,2,52,190080,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1914,2,934,190082,1,"CHILDREN 0-5 YEARS",7,1,0
3,19,1914,2,934,190082,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1914,2,934,190082,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1914,2,934,190082,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1914,2,934,190084,1,"CHILDREN 0-5 YEARS",7,1,0
3,19,1914,2,934,190084,2,"CHILDREN 6-15 YEARS",7,1,0
3,19,1914,2,934,190084,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1914,2,934,190084,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1914,2,934,190085,1,"CHILDREN 0-5 YEARS",7,1,0
3,19,1914,2,934,190085,2,"CHILDREN 6-15 YEARS",7,1,0
3,19,1914,2,934,190085,3,"ADULTS 16-65 YEARS",7,1,0
3,19,1914,2,934,190085,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1914,2,934,190087,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1914,2,934,190087,2,"CHILDREN 6-15 YEARS",2,2,0
3,19,1914,2,934,190087,3,"ADULTS 16-65 YEARS",1,2,0
3,19,1914,2,934,190087,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1941,2,0,190092,1,"CHILDREN 0-5 YEARS",1,2,1
3,19,1941,2,0,190092,2,"CHILDREN 6-15 YEARS",2,2,1
3,19,1941,2,0,190092,3,"ADULTS 16-65 YEARS",0,0,1
3,19,1941,2,0,190092,4,"PEOPLE OVER 65 YEARS OLD",0,0,1
3,19,1941,2,518,190095,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1941,2,518,190095,2,"CHILDREN 6-15 YEARS",2,2,0
3,19,1941,2,518,190095,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1941,2,518,190095,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1941,2,518,190099,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1941,2,518,190099,2,"CHILDREN 6-15 YEARS",2,1,0
3,19,1941,2,518,190099,3,"ADULTS 16-65 YEARS",2,3,0
3,19,1941,2,518,190099,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1925,1,2858,190101,1,"CHILDREN 0-5 YEARS",3,3,0
3,19,1925,1,2858,190101,2,"CHILDREN 6-15 YEARS",7,7,0
3,19,1925,1,2858,190101,3,"ADULTS 16-65 YEARS",7,7,0
3,19,1925,1,2858,190101,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1925,1,2858,190103,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1925,1,2858,190103,2,"CHILDREN 6-15 YEARS",3,3,0
3,19,1925,1,2858,190103,3,"ADULTS 16-65 YEARS",4,2,0
3,19,1925,1,2858,190103,4,"PEOPLE OVER 65 YEARS OLD",1,2,0
3,19,1925,1,2858,190104,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1925,1,2858,190104,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1925,1,2858,190104,3,"ADULTS 16-65 YEARS",1,2,0
3,19,1925,1,2858,190104,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1925,1,2858,190106,1,"CHILDREN 0-5 YEARS",4,2,0
3,19,1925,1,2858,190106,2,"CHILDREN 6-15 YEARS",7,3,0
3,19,1925,1,2858,190106,3,"ADULTS 16-65 YEARS",7,3,0
3,19,1925,1,2858,190106,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1925,1,2858,190107,1,"CHILDREN 0-5 YEARS",2,3,0
3,19,1925,1,2858,190107,2,"CHILDREN 6-15 YEARS",3,3,0
3,19,1925,1,2858,190107,3,"ADULTS 16-65 YEARS",1,2,0
3,19,1925,1,2858,190107,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1925,1,2858,190110,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1925,1,2858,190110,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1925,1,2858,190110,3,"ADULTS 16-65 YEARS",2,2,0
3,19,1925,1,2858,190110,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1912,1,1510,190111,1,"CHILDREN 0-5 YEARS",7,1,0
3,19,1912,1,1510,190111,2,"CHILDREN 6-15 YEARS",5,2,0
3,19,1912,1,1510,190111,3,"ADULTS 16-65 YEARS",6,1,0
3,19,1912,1,1510,190111,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1912,1,1510,190112,1,"CHILDREN 0-5 YEARS",1,2,0
3,19,1912,1,1510,190112,2,"CHILDREN 6-15 YEARS",4,3,0
3,19,1912,1,1510,190112,3,"ADULTS 16-65 YEARS",2,4,0
3,19,1912,1,1510,190112,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1912,1,1510,190114,1,"CHILDREN 0-5 YEARS",7,3,0
3,19,1912,1,1510,190114,2,"CHILDREN 6-15 YEARS",7,3,0
3,19,1912,1,1510,190114,3,"ADULTS 16-65 YEARS",7,3,0
3,19,1912,1,1510,190114,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1912,1,1510,190116,1,"CHILDREN 0-5 YEARS",7,3,0
3,19,1912,1,1510,190116,2,"CHILDREN 6-15 YEARS",7,3,0
3,19,1912,1,1510,190116,3,"ADULTS 16-65 YEARS",7,3,0
3,19,1912,1,1510,190116,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1912,1,1510,190117,1,"CHILDREN 0-5 YEARS",2,1,0
3,19,1912,1,1510,190117,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1912,1,1510,190117,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1912,1,1510,190117,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1912,1,1510,190119,1,"CHILDREN 0-5 YEARS",5,4,0
3,19,1912,1,1510,190119,2,"CHILDREN 6-15 YEARS",2,6,0
3,19,1912,1,1510,190119,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1912,1,1510,190119,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1912,1,1510,190120,1,"CHILDREN 0-5 YEARS",7,2,0
3,19,1912,1,1510,190120,2,"CHILDREN 6-15 YEARS",4,1,0
3,19,1912,1,1510,190120,3,"ADULTS 16-65 YEARS",7,1,0
3,19,1912,1,1510,190120,4,"PEOPLE OVER 65 YEARS OLD",7,1,0
3,19,1905,2,1290,190121,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1905,2,1290,190121,2,"CHILDREN 6-15 YEARS",7,3,0
3,19,1905,2,1290,190121,3,"ADULTS 16-65 YEARS",2,2,0
3,19,1905,2,1290,190121,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1905,2,1290,190123,1,"CHILDREN 0-5 YEARS",7,1,0
3,19,1905,2,1290,190123,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1905,2,1290,190123,3,"ADULTS 16-65 YEARS",7,7,0
3,19,1905,2,1290,190123,4,"PEOPLE OVER 65 YEARS OLD",7,7,0
3,19,1905,2,1290,190124,1,"CHILDREN 0-5 YEARS",7,3,0
3,19,1905,2,1290,190124,2,"CHILDREN 6-15 YEARS",2,1,0
3,19,1905,2,1290,190124,3,"ADULTS 16-65 YEARS",2,2,0
3,19,1905,2,1290,190124,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1905,2,1290,190125,1,"CHILDREN 0-5 YEARS",2,1,0
3,19,1905,2,1290,190125,2,"CHILDREN 6-15 YEARS",1,1,0
3,19,1905,2,1290,190125,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1905,2,1290,190125,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1905,2,1290,190126,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1905,2,1290,190126,2,"CHILDREN 6-15 YEARS",7,3,0
3,19,1905,2,1290,190126,3,"ADULTS 16-65 YEARS",3,2,0
3,19,1905,2,1290,190126,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1905,2,1290,190127,1,"CHILDREN 0-5 YEARS",7,7,0
3,19,1905,2,1290,190127,2,"CHILDREN 6-15 YEARS",2,2,0
3,19,1905,2,1290,190127,3,"ADULTS 16-65 YEARS",7,7,0
3,19,1905,2,1290,190127,4,"PEOPLE OVER 65 YEARS OLD",7,7,0
3,19,1905,2,1290,190129,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1905,2,1290,190129,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1905,2,1290,190129,3,"ADULTS 16-65 YEARS",3,1,0
3,19,1905,2,1290,190129,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1910,2,808,190131,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1910,2,808,190131,2,"CHILDREN 6-15 YEARS",7,5,0
3,19,1910,2,808,190131,3,"ADULTS 16-65 YEARS",7,6,0
3,19,1910,2,808,190131,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1910,2,808,190132,1,"CHILDREN 0-5 YEARS",7,3,0
3,19,1910,2,808,190132,2,"CHILDREN 6-15 YEARS",7,3,0
3,19,1910,2,808,190132,3,"ADULTS 16-65 YEARS",3,4,0
3,19,1910,2,808,190132,4,"PEOPLE OVER 65 YEARS OLD",2,2,0
3,19,1910,2,808,190133,1,"CHILDREN 0-5 YEARS",7,3,0
3,19,1910,2,808,190133,2,"CHILDREN 6-15 YEARS",7,3,0
3,19,1910,2,808,190133,3,"ADULTS 16-65 YEARS",7,3,0
3,19,1910,2,808,190133,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1910,2,808,190134,1,"CHILDREN 0-5 YEARS",7,3,0
3,19,1910,2,808,190134,2,"CHILDREN 6-15 YEARS",7,3,0
3,19,1910,2,808,190134,3,"ADULTS 16-65 YEARS",7,3,0
3,19,1910,2,808,190134,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1910,2,808,190138,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1910,2,808,190138,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1910,2,808,190138,3,"ADULTS 16-65 YEARS",4,1,0
3,19,1910,2,808,190138,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1910,2,808,190139,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1910,2,808,190139,2,"CHILDREN 6-15 YEARS",1,3,0
3,19,1910,2,808,190139,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1910,2,808,190139,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1910,2,808,190140,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1910,2,808,190140,2,"CHILDREN 6-15 YEARS",2,2,0
3,19,1910,2,808,190140,3,"ADULTS 16-65 YEARS",1,2,0
3,19,1910,2,808,190140,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1908,2,284,190144,1,"CHILDREN 0-5 YEARS",7,3,0
3,19,1908,2,284,190144,2,"CHILDREN 6-15 YEARS",7,3,0
3,19,1908,2,284,190144,3,"ADULTS 16-65 YEARS",7,3,0
3,19,1908,2,284,190144,4,"PEOPLE OVER 65 YEARS OLD",1,3,0
3,19,1908,2,284,190145,1,"CHILDREN 0-5 YEARS",2,2,0
3,19,1908,2,284,190145,2,"CHILDREN 6-15 YEARS",3,4,0
3,19,1908,2,284,190145,3,"ADULTS 16-65 YEARS",6,3,0
3,19,1908,2,284,190145,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1908,2,284,190150,1,"CHILDREN 0-5 YEARS",3,3,0
3,19,1908,2,284,190150,2,"CHILDREN 6-15 YEARS",4,3,0
3,19,1908,2,284,190150,3,"ADULTS 16-65 YEARS",4,4,0
3,19,1908,2,284,190150,4,"PEOPLE OVER 65 YEARS OLD",2,2,0
3,19,1934,2,386,190151,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1934,2,386,190151,2,"CHILDREN 6-15 YEARS",3,3,0
3,19,1934,2,386,190151,3,"ADULTS 16-65 YEARS",7,3,0
3,19,1934,2,386,190151,4,"PEOPLE OVER 65 YEARS OLD",4,2,0
3,19,1934,2,386,190153,1,"CHILDREN 0-5 YEARS",5,3,0
3,19,1934,2,386,190153,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1934,2,386,190153,3,"ADULTS 16-65 YEARS",7,7,0
3,19,1934,2,386,190153,4,"PEOPLE OVER 65 YEARS OLD",7,7,0
3,19,1934,2,386,190154,1,"CHILDREN 0-5 YEARS",3,3,0
3,19,1934,2,386,190154,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1934,2,386,190154,3,"ADULTS 16-65 YEARS",7,14,0
3,19,1934,2,386,190154,4,"PEOPLE OVER 65 YEARS OLD",7,14,0
3,19,1934,2,386,190155,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1934,2,386,190155,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1934,2,386,190155,3,"ADULTS 16-65 YEARS",7,14,0
3,19,1934,2,386,190155,4,"PEOPLE OVER 65 YEARS OLD",7,7,0
3,19,1934,2,386,190156,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1934,2,386,190156,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1934,2,386,190156,3,"ADULTS 16-65 YEARS",2,3,0
3,19,1934,2,386,190156,4,"PEOPLE OVER 65 YEARS OLD",7,3,0
3,19,1919,2,366,190161,1,"CHILDREN 0-5 YEARS",2,2,0
3,19,1919,2,366,190161,2,"CHILDREN 6-15 YEARS",3,2,0
3,19,1919,2,366,190161,3,"ADULTS 16-65 YEARS",5,3,0
3,19,1919,2,366,190161,4,"PEOPLE OVER 65 YEARS OLD",1,1,0
3,19,1919,2,366,190162,1,"CHILDREN 0-5 YEARS",7,14,0
3,19,1919,2,366,190162,2,"CHILDREN 6-15 YEARS",7,7,0
3,19,1919,2,366,190162,3,"ADULTS 16-65 YEARS",7,7,0
3,19,1919,2,366,190162,4,"PEOPLE OVER 65 YEARS OLD",7,7,0
3,19,1919,2,366,190163,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1919,2,366,190163,2,"CHILDREN 6-15 YEARS",2,3,0
3,19,1919,2,366,190163,3,"ADULTS 16-65 YEARS",7,2,0
3,19,1919,2,366,190163,4,"PEOPLE OVER 65 YEARS OLD",1,3,0
3,19,1919,2,366,190165,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1919,2,366,190165,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1919,2,366,190165,3,"ADULTS 16-65 YEARS",7,7,0
3,19,1919,2,366,190165,4,"PEOPLE OVER 65 YEARS OLD",7,7,0
3,19,1919,2,366,190168,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1919,2,366,190168,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1919,2,366,190168,3,"ADULTS 16-65 YEARS",7,14,0
3,19,1919,2,366,190168,4,"PEOPLE OVER 65 YEARS OLD",7,14,0
3,19,1928,2,526,190171,1,"CHILDREN 0-5 YEARS",2,2,0
3,19,1928,2,526,190171,2,"CHILDREN 6-15 YEARS",4,3,0
3,19,1928,2,526,190171,3,"ADULTS 16-65 YEARS",7,3,0
3,19,1928,2,526,190171,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1928,2,526,190172,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1928,2,526,190172,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1928,2,526,190172,3,"ADULTS 16-65 YEARS",4,1,0
3,19,1928,2,526,190172,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1928,2,526,190174,1,"CHILDREN 0-5 YEARS",2,3,0
3,19,1928,2,526,190174,2,"CHILDREN 6-15 YEARS",5,2,0
3,19,1928,2,526,190174,3,"ADULTS 16-65 YEARS",1,3,0
3,19,1928,2,526,190174,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1928,2,526,190176,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1928,2,526,190176,2,"CHILDREN 6-15 YEARS",2,7,0
3,19,1928,2,526,190176,3,"ADULTS 16-65 YEARS",2,7,0
3,19,1928,2,526,190176,4,"PEOPLE OVER 65 YEARS OLD",2,7,0
3,19,1928,2,526,190177,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1928,2,526,190177,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1928,2,526,190177,3,"ADULTS 16-65 YEARS",7,3,0
3,19,1928,2,526,190177,4,"PEOPLE OVER 65 YEARS OLD",7,3,0
3,19,1928,2,526,190178,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1928,2,526,190178,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1928,2,526,190178,3,"ADULTS 16-65 YEARS",1,1,0
3,19,1928,2,526,190178,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1928,2,526,190179,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1928,2,526,190179,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1928,2,526,190179,3,"ADULTS 16-65 YEARS",5,6,0
3,19,1928,2,526,190179,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1928,2,526,190180,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1928,2,526,190180,2,"CHILDREN 6-15 YEARS",2,3,0
3,19,1928,2,526,190180,3,"ADULTS 16-65 YEARS",0,0,0
3,19,1928,2,526,190180,4,"PEOPLE OVER 65 YEARS OLD",0,0,0
3,19,1932,2,562,190181,1,"CHILDREN 0-5 YEARS",3,3,0
3,19,1932,2,562,190181,2,"CHILDREN 6-15 YEARS",1,2,0
3,19,1932,2,562,190181,3,"ADULTS 16-65 YEARS",2,3,0
3,19,1932,2,562,190181,4,"PEOPLE OVER 65 YEARS OLD",1,1,0
3,19,1932,2,562,190182,1,"CHILDREN 0-5 YEARS",0,0,0
3,19,1932,2,562,190182,2,"CHILDREN 6-15 YEARS",0,0,0
3,19,1932,2,562,190182,3,"ADULTS 16-65 YEARS",2,4,0
3,19,1932,2,562,190182,4,"PEOPLE OVER 65 YEARS OLD",0,4,0
3,19,1932,2,562,190183,1,"CHILDREN 0-5 YEARS",3,3,0
