"zone","state","lga","sector","ea","hhid","plotid","sa1q1a","sa1q2","sa1q3","sa1q4","sa1q4b","sa1q5","sa1q5b","sa1q6","sa1q7","sa1q7b","sa1q8","sa1q9a","sa1q9b","sa1q9c","sa1q10a","sa1q10b","sa1q10bb","sa1q10c","sa1q11","sa1q11b","sa1q12","sa1q13","sa1q14","sa1q14b","sa1q15","sa1q16","sa1q17","sa1q18a","sa1q18b","sa1q18c","sa1q19","sa1q20","sa1q21","sa1q22a","sa1q22b","sa1q22c","sa1q22d","sa1q23","sa1q24a","sa1q24b","sa1q24c","sa1q25","sa1q25b"
2,2,221,2,18,20015,3,1,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20016,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20016,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20016,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20017,1,1,6,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20017,2,2,6,2,1,2,,,,,,,,,528.17,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20017,3,2,1,2,1,2,,,,,,,,,2582.4,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20018,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20018,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20018,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20019,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20019,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20019,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20020,1,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20020,2,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20020,3,2,3,2,1,2,,,,,,,,,8089.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20020,4,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,221,2,18,20020,5,2,3,2,1,2,,,,,,,,,5281,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20021,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20021,2,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20021,3,1,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20022,1,2,1,2,1,2,,,,,,,,,4872.4,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20023,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20023,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20023,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20023,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20024,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20024,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20025,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20025,2,1,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20025,3,1,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20025,4,2,11,2,1,2,,,,,,,,,7328.24,2,2,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20026,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20026,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20026,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20027,1,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20027,2,2,3,2,1,2,,,,,,,,,2922,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20027,3,2,3,2,1,2,,,,,,,,,1930.05,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20028,1,2,1,2,1,2,,,,,,,,,9976.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20028,2,2,1,2,1,2,,,,,,,,,6221.3,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20028,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20028,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20029,1,2,1,2,1,2,,,,,,,,,5287,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20029,2,2,1,2,1,2,,,,,,,,,3521,2,2,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20030,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20030,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,201,2,60,20030,3,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20031,1,2,1,2,1,2,,,,,,,,,6067.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20031,2,2,1,2,1,2,,,,,,,,,1336,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20031,3,2,1,2,1,2,,,,,,,,,4951,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20031,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20032,1,2,1,2,1,2,,,,,,,,,4487,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20032,2,2,1,2,1,2,,,,,,,,,3888,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20032,3,2,1,2,1,2,,,,,,,,,2293,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20032,4,2,2,2,1,2,,,,,,,,,4559,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20033,1,2,1,2,1,2,,,,,,,,,2852,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20033,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20033,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20034,1,2,1,2,1,2,,,,,,,,,40258,2,4,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20034,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20035,1,2,1,2,1,2,,,,,,,,,2811,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20035,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20036,1,2,1,2,1,2,,,,,,,,,3911,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20036,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20037,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20038,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20038,2,1,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20040,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,216,2,200,20040,2,2,1,2,1,2,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20041,1,2,1,2,1,2,,,,,,,,,8722.4,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20041,2,2,1,2,1,2,,,,,,,,,7641.6,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20041,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20042,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20042,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20042,3,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20043,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20043,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20043,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20044,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20044,2,1,6,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20044,3,1,6,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20044,4,1,6,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20044,5,1,6,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20044,6,1,6,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20045,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20045,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20045,3,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20046,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20046,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20046,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20046,4,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20046,5,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20046,6,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20047,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20047,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20047,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20047,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20048,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20048,2,2,1,2,1,2,,,,,,,,,8961.6,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20048,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20049,1,1,13,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20049,2,2,13,2,1,2,,,,,,,,,5400.3,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20049,3,2,13,2,1,2,,,,,,,,,5081.7,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20049,4,2,13,2,1,2,,,,,,,,,6774.4,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20050,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,203,2,1224,20050,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20051,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20052,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20053,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20054,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20054,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20055,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20055,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20055,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20056,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20057,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20058,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20059,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,212,2,956,20060,1,2,1,2,1,2,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20061,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20061,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20061,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20062,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20062,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20062,3,1,12,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20063,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20063,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20063,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20064,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20064,2,2,1,2,1,2,,,,,,,,,13854.8,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20065,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20065,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20065,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20066,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20066,2,2,1,2,1,2,,,,,,,,,7582.6,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20068,1,2,2,2,1,2,,,,,,,,,5081,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20068,2,2,2,2,1,2,,,,,,,,,5770.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20068,3,2,2,2,1,2,,,,,,,,,3411.9,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20069,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20069,2,2,2,2,1,2,,,,,,,,,3493.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20070,1,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,210,2,1300,20070,2,1,8,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,214,2,898,20072,1,1,13,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,214,2,898,20072,2,1,13,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,214,2,898,20072,3,1,13,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,214,2,898,20074,1,2,11,2,1,2,,,,,,,,,4173.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,214,2,898,20077,1,2,1,2,1,2,,,,,,,,,3063.5,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,214,2,898,20077,2,2,1,2,1,2,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20081,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20081,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20082,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20082,2,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20082,3,1,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20083,1,2,2,2,1,2,,,,,,,,,4465.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20085,1,2,1,2,1,2,,,,,,,,,6417.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20086,1,2,3,2,1,2,,,,,,,,,9680.4,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20086,2,2,5,2,1,2,,,,,,,,,9705.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20087,1,2,1,2,2,,7,,1800000,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,215,1,8,20088,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20088,2,2,1,2,1,2,,,,,,,,,4386.9,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20089,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20089,2,2,1,2,1,2,,,,,,,,,4134.9,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20090,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20090,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,215,1,8,20090,3,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20091,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20091,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20091,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20092,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20092,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20092,3,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20093,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20093,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20093,3,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20094,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20094,2,2,1,2,1,2,,,,,,,,,4329.8,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20095,1,2,1,2,1,2,,,,,,,,,8396.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20095,2,2,1,2,1,2,,,,,,,,,11864.6,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20096,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20096,2,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20096,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20097,1,2,1,2,1,2,,,,,,,,,4999.3,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20097,2,2,1,2,1,2,,,,,,,,,5321.4,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20097,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20098,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20098,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20098,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20099,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20100,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,207,2,1302,20100,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20101,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20101,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20101,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20102,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20102,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20102,3,1,8,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20102,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20102,5,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20103,1,2,1,2,1,2,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20103,2,2,1,2,1,2,,,,,,,,,4986.1,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20103,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20103,4,2,1,2,1,2,,,,,,,,,6509.1,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20103,5,2,1,2,1,2,,,,,,,,,5280.4,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20104,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20104,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20104,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,2,205,2,712,20105,1,2,1,2,2,,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,205,2,712,20106,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
