"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","sa3iq3","sa3iq4","sa3iq4a1","sa3iq4a2","sa3iq5a","sa3iq5b","sa3iq5c","sa3iq6i","sa3iq6ii","sa3iq6ii_os","sa3iq6a","sa3iq6b","sa3iq6c1","sa3iq6c2","sa3iq6d1","sa3iq6d2","sa3iq6d2_os","sa3iq6e1","sa3iq6e2"
2,5,514,2,710,50063,1,1,"MILLET",1100,1,,9,2015,90,2,100,2,131,,6000,1,9,2015,,,,1,
2,5,514,2,710,50063,1,2,"GROUNDNUT",1060,1,,10,2015,90,2,100,1,131,,5000,1,10,2015,,,,1,
2,5,514,2,710,50063,1,3,"BEANS",1010,1,,10,2015,90,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,514,2,710,50063,2,1,"MILLET",1100,1,,9,2015,80,2,100,1,131,,3000,1,9,2015,,,,1,
2,5,514,2,710,50063,2,2,"GUINEA CORN",1070,1,,10,2015,80,2,100,2,131,,8000,1,10,2015,,,,1,
2,5,514,2,710,50063,2,3,"BEANS",1010,1,,10,2015,80,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,514,2,710,50064,1,1,"MILLET",1100,1,,10,2015,400,2,50,16,131,,90000,1,10,2015,,,,1,
2,5,514,2,710,50064,1,2,"GUINEA CORN",1070,1,,12,2015,400,2,50,13,131,,65000,1,12,2015,,,,1,
2,5,514,2,710,50064,2,1,"GUINEA CORN",1070,1,,12,2015,100,2,37,7,131,,35000,1,12,2015,,,,1,
2,5,514,2,710,50064,2,2,"GROUNDNUT",1060,1,,10,2015,100,2,63,12,131,,96000,1,10,2015,,,,1,
2,5,514,2,710,50064,2,3,"BEANS",1010,1,,10,2015,100,2,63,6,131,,48000,1,11,2015,,,,1,
2,5,514,2,710,50065,1,1,"MILLET",1100,1,,10,2015,200,2,100,10,131,,40000,1,11,2015,,,,4,
2,5,514,2,710,50065,1,2,"GUINEA CORN",1070,1,,11,2015,100,2,100,3,131,,13500,1,12,2015,,,,4,
2,5,514,2,710,50065,2,1,"MILLET",1100,1,,10,2015,40,2,100,1,131,,4000,1,11,2015,,,,4,
2,5,514,2,710,50065,2,2,"GROUNDNUT",1060,1,,10,2015,100,2,100,7,131,,37800,1,11,2015,,,,4,
2,5,514,2,710,50065,2,3,"BEANS",1010,1,,11,2015,40,2,100,1,131,,8000,1,12,2015,,,,4,
2,5,514,2,710,50065,3,1,"MILLET",1100,1,,10,2015,120,2,100,3,131,,12000,1,11,2015,,,,4,
2,5,514,2,710,50065,3,2,"GUINEA CORN",1070,1,,11,2015,100,2,100,2,131,,3600,1,12,2015,,,,4,
2,5,514,2,710,50066,1,1,"MILLET",1100,1,,9,2015,400,2,33,18,131,,90000,1,9,2015,,,,1,
2,5,514,2,710,50066,1,2,"GUINEA CORN",1070,1,,12,2015,400,2,33,10,131,,50000,1,12,2015,,,,1,
2,5,514,2,710,50066,1,3,"BEANS",1010,1,,10,2015,400,2,33,7,131,,64000,1,10,2015,,,,1,
2,5,514,2,710,50066,2,1,"MILLET",1100,1,,9,2015,350,2,33,12,131,,60000,1,9,2015,,,,1,
2,5,514,2,710,50066,2,2,"GUINEA CORN",1070,1,,12,2015,350,2,33,7,131,,35000,1,12,2015,,,,1,
2,5,514,2,710,50066,2,3,"BEANS",1010,1,,11,2015,350,2,33,5,131,,40000,1,11,2015,,,,1,
2,5,514,2,710,50067,1,1,"GROUNDNUT",1060,1,,10,2015,102,2,100,2,131,,10000,1,10,2015,,,,1,
2,5,514,2,710,50067,1,2,"GUINEA CORN",1070,1,,10,2015,102,2,100,3,131,,12000,1,10,2015,,,,1,
2,5,514,2,710,50067,1,3,"BEANS",1010,1,,10,2015,102,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,514,2,710,50067,1,4,"MILLET",1100,1,,9,2015,102,2,100,1,131,,3000,1,9,2015,,,,1,
2,5,514,2,710,50067,2,1,"MILLET",1100,1,,9,2015,78,2,100,2,131,,6000,1,9,2015,,,,1,
2,5,514,2,710,50067,2,2,"BEANS",1010,1,,10,2015,78,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,514,2,710,50068,1,1,"MILLET",1100,1,,9,2015,100,2,100,3,131,,9000,1,9,2015,,,,1,
2,5,514,2,710,50068,1,2,"GUINEA CORN",1070,1,,10,2015,100,2,100,2,131,,8000,1,10,2015,,,,1,
2,5,514,2,710,50068,1,3,"BEANS",1010,1,,10,2015,100,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,514,2,710,50068,2,1,"GUINEA CORN",1070,1,,10,2015,70,2,100,1,131,,4000,1,10,2015,,,,1,
2,5,514,2,710,50068,2,2,"GROUNDNUT",1060,1,,10,2015,70,2,100,1,131,,5000,1,10,2015,,,,1,
2,5,514,2,710,50068,2,3,"BEANS",1010,1,,10,2015,70,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,514,2,710,50068,3,1,"MILLET",1100,1,,9,2015,90,2,100,2,131,,6000,1,9,2015,,,,1,
2,5,514,2,710,50068,3,2,"BEANS",1010,1,,10,2015,90,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,514,2,710,50069,1,1,"MILLET",1100,1,,9,2015,80,2,100,1,131,,3000,1,9,2015,,,,1,
2,5,514,2,710,50069,1,2,"GUINEA CORN",1070,1,,10,2015,80,2,100,2,131,,8000,1,10,2015,,,,1,
2,5,514,2,710,50069,1,3,"BEANS",1010,1,,10,2015,80,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,514,2,710,50069,2,1,"MILLET",1100,1,,9,2015,60,2,100,2,131,,6000,1,9,2015,,,,1,
2,5,514,2,710,50069,2,2,"GUINEA CORN",1070,1,,10,2015,60,2,100,1,131,,4000,1,10,2015,,,,1,
2,5,514,2,710,50069,2,3,"BEAN",1010,1,,10,2015,60,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,514,2,710,50069,3,1,"GUINEA CORN",1070,1,,10,2015,70,2,100,3,131,,12000,1,10,2015,,,,1,
2,5,514,2,710,50069,3,2,"BEAN",1010,1,,10,2015,70,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,514,2,710,50070,1,1,"MILLET",1100,1,,10,2015,100,2,100,3,131,,12000,1,11,2015,,,,1,
2,5,514,2,710,50070,1,2,"GUINEA CORN",1070,1,,11,2015,600,2,100,60,31,,2700,1,12,2015,,,,1,
2,5,514,2,710,50070,1,3,"BEANS",1010,1,,11,2015,50,2,100,30,31,,5100,1,12,2015,,,,1,
2,5,514,2,710,50070,2,1,"MILLET",1100,1,,10,2015,500,2,100,11,131,,44000,1,11,2015,,,,1,
2,5,514,2,710,50070,2,2,"GUINEA CORN",1070,1,,11,2015,200,2,100,3,131,,10800,1,12,2015,,,,1,
2,5,514,2,710,50070,2,3,"BEANS",1010,1,,11,2015,150,2,100,3,131,,25500,1,12,2015,,,,1,
2,5,501,2,60,50071,1,1,"MAIZE",1080,1,,9,2015,300,2,60,3,131,,12000,1,9,2015,,,,1,
2,5,501,2,60,50071,1,2,"BEANS",1010,1,,10,2015,150,2,40,1,131,,8000,1,10,2015,,,,1,
2,5,501,2,60,50071,2,1,"MAIZE",1080,1,,10,2015,200,2,60,2,131,,8000,1,10,2015,,,,1,
2,5,501,2,60,50071,2,2,"BEANS",1010,1,,10,2015,100,2,40,1,131,,8000,1,10,2015,,,,1,
2,5,501,2,60,50072,1,1,"MAIZE",1080,1,,10,2015,1000,2,70,46,131,,184000,1,10,2015,,,,1,
2,5,501,2,60,50072,1,2,"BEANS",1010,1,,10,2015,400,2,30,2,131,,16000,1,10,2015,,,,1,
2,5,501,2,60,50072,2,1,"BEANS",1010,1,,9,2015,450,2,55,2,131,,16000,1,9,2015,,,,1,
2,5,501,2,60,50072,2,2,"BENI SEED",2040,1,,10,2015,400,2,45,1,131,,13000,1,10,2015,,,,1,
2,5,501,2,60,50073,1,1,"MAIZE",1080,1,,10,2015,250,2,100,7,132,,56000,1,11,2015,,,,1,
2,5,501,2,60,50073,2,1,"MAIZE",1080,1,,10,2015,250,2,100,6,132,,48000,1,11,2015,,,,1,
2,5,501,2,60,50073,3,1,"MAIZE",1080,1,,10,2015,250,2,100,5,132,,40000,1,11,2015,,,,1,
2,5,501,2,60,50073,4,1,"MAIZE",1080,1,,10,2015,250,2,100,6,132,,48000,1,11,2015,,,,1,
2,5,501,2,60,50073,4,2,"GUINEA CORN",1070,1,,11,2015,250,2,100,20,132,,140000,1,12,2015,,,,1,
2,5,501,2,60,50073,5,1,"SEASAME",2040,1,,9,2015,200,2,100,2,132,,20000,1,10,2015,,,,1,
2,5,501,2,60,50073,6,1,"MILLET",1100,1,,8,2015,200,2,100,3,132,,18000,1,9,2015,,,,1,
2,5,501,2,60,50075,1,1,"COCOYAM",1040,1,,11,2015,30,2,100,30,141,,15000,1,11,2015,,,,1,
2,5,501,2,60,50075,2,1,"MAIZE",1080,1,,11,2015,400,2,100,14,131,,980000,1,12,2015,,,,1,
2,5,501,2,60,50075,2,2,"PEPPER",2140,1,,12,2015,60,2,100,1,131,,7000,1,12,2015,,,,1,
2,5,501,2,60,50075,2,3,"BEANS",1010,1,,12,2015,400,2,100,3,131,,42000,1,12,2015,,,,1,
2,5,501,2,60,50075,2,4,"RICE",1110,1,,11,2015,60,2,100,1,131,,6000,1,11,2015,,,,1,
2,5,501,2,60,50076,1,1,"PEPPER",2140,1,,12,2015,35,2,100,1,131,,9000,1,12,2015,,,,1,
2,5,501,2,60,50076,1,2,"SOYA BEANS",2220,1,,11,2015,150,2,80,3,131,,33000,1,12,2015,,,,1,
2,5,501,2,60,50076,1,3,"RICE",1110,1,,11,2015,150,2,75,4,131,,28000,1,12,2015,,,,1,
2,5,501,2,60,50076,2,1,"MAIZE",1080,1,,11,2015,100,2,80,4,131,,20000,1,12,2015,,,,1,
2,5,501,2,60,50076,2,2,"OKRO",2120,1,,9,2015,20,2,90,25,141,,17500,1,12,2015,,,,1,
2,5,501,2,60,50076,2,3,"FRESH PEPPER",2140,1,,10,2015,30,2,78,20,130,,80000,1,12,2015,,,,1,12
2,5,501,2,60,50077,1,1,"MAIZE",1080,1,,10,2015,200,2,60,10,131,,50000,1,10,2015,,,,1,
2,5,501,2,60,50077,1,2,"BEANS",1010,1,,10,2015,150,2,40,3,131,,24000,1,10,2015,,,,1,
2,5,501,2,60,50077,2,1,"MAIZE",1080,1,,10,2015,250,2,50,15,131,,75000,1,10,2015,,,,1,
2,5,501,2,60,50077,2,2,"GUINEA CORN",1070,1,,12,2015,200,2,30,7,131,,24000,1,12,2015,,,,1,
2,5,501,2,60,50077,2,3,"BEANS",1010,1,,11,2015,100,2,20,4,131,,32000,1,11,2015,,,,1,
2,5,501,2,60,50077,3,1,"SOYA BEANS",2220,1,,10,2015,210,2,100,4,131,,40000,1,10,2015,,,,1,
2,5,501,2,60,50077,4,1,"GUINEA CORN",1070,1,,12,2015,240,2,50,6,131,,24000,1,12,2015,,,,1,
2,5,501,2,60,50077,4,2,"BEANS",1010,1,,9,2015,140,2,50,3,131,,24000,1,9,2015,,,,1,
2,5,501,2,60,50077,5,1,"PEPPER",2140,1,,11,2015,180,2,100,6,131,,60000,1,11,2015,,,,1,
2,5,501,2,60,50079,1,1,"BENISEED",2040,1,,9,2015,306,2,90,2,132,,20000,1,10,2015,,,,1,
2,5,501,2,60,50079,2,1,"MAIZE",1080,1,,10,2015,417,2,99,10,132,,60000,1,11,2015,,,,1,
2,5,501,2,60,50079,2,2,"BEANS",1010,1,,11,2015,417,2,100,2,132,,34000,1,12,2015,,,,1,
2,5,501,2,60,50079,3,1,"MAIZE",1080,1,,10,2015,200,2,95,9,132,,54000,1,11,2015,,,,1,
2,5,501,2,60,50079,3,2,"BEANS",1010,1,,11,2015,200,2,100,1,130,,11000,1,12,2015,,,,1,
2,5,501,2,60,50080,1,1,"MAIZE",1080,1,,10,2015,300,2,100,11,132,,55000,1,11,2015,,,,1,
2,5,501,2,60,50080,2,1,"MAIZE",1080,1,,10,2015,200,2,100,6,132,,30000,1,11,2015,,,,1,
2,5,501,2,60,50080,3,1,"PEPPER",2140,1,,10,2015,100,2,100,25,130,,250000,1,11,2015,,,,1,
2,5,501,2,60,50080,4,1,"MAIZE",1080,1,,10,2015,150,2,100,5,132,,25000,1,11,2015,,,,1,
2,5,501,2,60,50080,5,1,"MAIZE",1080,1,,10,2015,100,2,100,4,132,,20000,1,11,2015,,,,1,
2,5,501,2,60,50080,6,1,"SOYABEANS",2220,1,,9,2015,100,2,100,5,131,,40000,1,10,2015,,,,1,
2,5,501,2,60,50080,7,1,"RICE",1110,1,,9,2015,2,5,100,30,132,,120000,1,10,2015,,,,1,
2,5,501,2,60,50080,8,1,"MILLET",1100,1,,9,2015,400,2,100,27,132,,135000,1,9,2015,,,,1,
2,5,501,2,60,50080,9,1,"MAIZE",1080,1,,10,2015,500,2,100,70,132,,350000,1,11,2015,,,,1,
2,5,501,2,60,50080,9,2,"SESAME",2040,1,,9,2015,100,2,100,3,130,,30000,1,9,2015,,,,1,
2,5,516,2,942,50081,1,1,"MILLET",1100,1,,9,2015,200,2,100,22,161,,22000,1,9,2015,,,,1,
2,5,516,2,942,50081,1,2,"BEANS",1010,1,,10,2015,200,2,100,2,131,,18000,1,10,2015,,,,1,
2,5,516,2,942,50081,2,1,"GUINEA CORN",1070,1,,10,2015,100,2,100,25,161,,31000,1,10,2015,,,,1,
2,5,516,2,942,50081,2,2,"GROUNDNUT",1060,1,,10,2015,100,2,100,2,131,,12000,1,10,2015,,,,1,
2,5,516,2,942,50081,3,1,"MILLET",1100,1,,9,2015,150,2,100,16,161,,16000,1,9,2015,,,,1,
2,5,516,2,942,50081,3,2,"BEANS",1010,1,,10,2015,150,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,516,2,942,50081,4,1,"BEANS",1010,1,,10,2015,276,2,100,3,131,,27000,1,10,2015,,,,1,
2,5,516,2,942,50081,4,2,"BABARANUT",2020,1,,9,2015,276,2,100,5,131,,20000,1,9,2015,,,,1,
2,5,516,2,942,50082,1,1,"GUINEA CORN",1070,1,,11,2015,80,2,100,12,162,,13440,1,12,2015,,,,1,
2,5,516,2,942,50082,1,2,"MILLET",1100,1,,10,2015,120,2,100,15,162,,17550,1,11,2015,,,,1,
2,5,516,2,942,50082,2,1,"GUINEA CORN",1070,1,,11,2015,60,2,100,9,162,,10080,1,12,2015,,,,1,
2,5,516,2,942,50082,2,2,"WHITE BEANS",1010,1,,11,2015,50,2,100,7,162,,8190,1,12,2015,,,,1,
2,5,516,2,942,50082,2,3,"MILLET",1100,1,,10,2015,40,2,100,8,162,,9360,1,11,2015,,,,1,
2,5,516,2,942,50082,3,1,"MILLET",1100,1,,10,2015,50,2,100,10,162,,11700,1,11,2015,,,,1,
2,5,516,2,942,50082,3,2,"MAIWA",1100,1,,11,2015,30,2,100,6,162,,7020,1,12,2015,,,,1,
2,5,516,2,942,50082,4,1,"GUINEA CORN",1070,1,,11,2015,150,2,100,15,162,,16800,1,12,2015,,,,1,
2,5,516,2,942,50082,4,2,"WHITE BEANS",1010,1,,11,2015,110,2,100,3,131,,21000,1,12,2015,,,,1,
2,5,516,2,942,50082,5,1,"GUINEA CORN",1070,1,,11,2015,270,2,100,22,162,,24640,1,12,2015,,,,1,
2,5,516,2,942,50083,1,1,"GUINEA CORN",1070,1,,11,2015,30,2,100,8,162,,13440,1,12,2015,,,,1,
2,5,516,2,942,50083,1,2,"MILLET",1100,1,,10,2015,70,2,100,12,162,,14040,1,11,2015,,,,1,
2,5,516,2,942,50083,2,1,"MAIWA",1100,1,,11,2015,90,2,100,9,162,,10530,1,12,2015,,,,1,
2,5,516,2,942,50083,2,2,"WHITE BEAN",1010,1,,11,2015,40,2,100,1.5,131,,9000,1,12,2015,,,,1,
2,5,516,2,942,50084,1,1,"GUINEA CORN",1070,1,,12,2015,100,2,100,8,131,,90000,1,12,2015,,,,1,
2,5,516,2,942,50084,1,2,"MILLET",1100,1,,10,2015,100,2,100,10,131,,50000,1,10,2015,,,,1,
2,5,516,2,942,50084,2,1,"CASSAVA",1020,1,,10,2015,60,2,50,20,170,,20000,1,10,2015,,,,1,
2,5,516,2,942,50084,2,2,"GUINEA CORN",1070,1,,12,2015,60,2,50,6,131,,30000,1,12,2015,,,,1,
2,5,516,2,942,50084,2,3,"WHITE BEAN",1010,1,,11,2015,60,2,50,4,131,,32000,1,11,2015,,,,1,
2,5,516,2,942,50085,1,1,"MILLET",1100,1,,9,2015,172,2,100,25,161,,25000,1,9,2015,,,,1,
2,5,516,2,942,50085,1,2,"BEANS",1010,1,,10,2015,172,2,100,2,131,,18000,1,10,2015,,,,1,
2,5,516,2,942,50085,2,1,"GUINEA CORN",1070,1,,10,2015,300,2,100,40,161,,50000,1,10,2015,,,,1,
2,5,516,2,942,50085,2,2,"BEANS",1010,1,,10,2015,300,2,100,2,131,,18000,1,10,2015,,,,1,
2,5,516,2,942,50085,2,3,"GROUNDNUT",1060,1,,10,2015,300,2,100,3,131,,18000,1,10,2015,,,,1,
2,5,516,2,942,50085,3,1,"GUINEA CORN",1070,1,,10,2015,400,2,100,24,161,,30000,1,10,2015,,,,1,
2,5,516,2,942,50085,3,2,"BEANS",1010,1,,10,2015,400,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,516,2,942,50085,3,3,"GROUNDNUT",1060,1,,10,2015,400,2,100,4,131,,24000,1,10,2015,,,,1,
2,5,516,2,942,50086,1,1,"MILLET",1100,1,,10,2015,60,2,100,12,162,,14040,1,11,2015,,,,1,
2,5,516,2,942,50086,1,2,"WHITE BEANS",1010,1,,11,2015,20,2,100,1,131,,7000,1,12,2015,,,,1,
2,5,516,2,942,50086,2,1,"GUINEA CORN",1070,1,,11,2015,40,2,100,6,162,,6720,1,12,2015,,,,1,
2,5,516,2,942,50086,2,2,"MILLET",1100,1,,10,2015,40,2,100,8,162,,9360,1,11,2015,,,,1,
2,5,516,2,942,50086,2,3,"CASSAVA",1020,1,,9,2015,20,2,100,20,130,,14000,1,1,2016,,,,1,
2,5,516,2,942,50086,3,1,"GROUNDNUT",1060,1,,10,2015,80,2,100,4,131,,16000,1,11,2015,,,,1,
2,5,516,2,942,50086,3,2,"MAIWA",1100,1,,11,2015,40,2,100,7,162,,8190,1,12,2015,,,,1,
2,5,516,2,942,50087,1,1,"MILLET",1100,1,,10,2015,110,2,100,4,131,,20000,1,10,2015,,,,1,
2,5,516,2,942,50087,1,2,"GUINEA CORN",1070,1,,12,2015,110,2,100,3,131,,15000,1,12,2015,,,,1,
2,5,516,2,942,50087,2,1,"MILLET",1100,1,,10,2015,220,2,100,5,131,,25000,1,10,2015,,,,1,
2,5,516,2,942,50087,2,2,"GROUNDNUT",1060,1,,10,2015,220,2,100,10,131,,100000,1,10,2015,,,,1,
2,5,516,2,942,50087,3,1,"GUINEA CORN",1070,1,,10,2015,200,2,100,3,131,,15000,1,12,2015,,,,1,
2,5,516,2,942,50087,3,2,"WHITE BEANS",1010,1,,10,2015,200,2,100,2,131,,16000,1,10,2015,,,,1,
2,5,516,2,942,50087,4,1,"MAIWA",1100,1,,10,2015,100,2,100,3,131,,15000,1,10,2015,,,,1,
2,5,516,2,942,50087,4,2,"WHITE BEANS",1010,1,,10,2015,100,2,100,3,131,,24000,1,10,2015,,,,1,
2,5,516,2,942,50088,1,1,"MILLET",1100,1,,9,2015,120,2,100,18,161,,18000,1,9,2015,,,,1,
2,5,516,2,942,50088,1,2,"GUINEA CORN",1070,1,,10,2015,120,2,100,22,161,,27500,1,10,2015,,,,1,
2,5,516,2,942,50088,1,3,"BEANS",1010,1,,10,2015,120,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,516,2,942,50088,2,1,"GUINEA CORN",1070,1,,10,2015,85,2,100,10,161,,12500,1,10,2015,,,,1,
2,5,516,2,942,50088,2,2,"GROUNDNUT",1060,1,,10,2015,85,2,100,1,131,,6000,1,10,2015,,,,1,
2,5,516,2,942,50088,2,3,"BEANS",1010,1,,10,2015,85,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,516,2,942,50088,3,1,"MILLET",1100,1,,9,2015,110,2,100,23,161,,23000,1,9,2015,,,,1,
2,5,516,2,942,50088,3,2,"BEANS",1010,1,,10,2015,110,2,100,1,131,,9000,1,10,2015,,,,1,
2,5,516,2,942,50089,1,1,"MILLET",1100,1,,10,2015,80,2,100,16,162,,18720,1,11,2015,,,,1,
2,5,516,2,942,50089,1,2,"GUINEA CORN",1070,1,,11,2015,50,2,100,11,162,,12320,1,12,2015,,,,1,
2,5,516,2,942,50089,1,3,"MAIWA",1100,1,,11,2015,30,2,100,5,162,,5850,1,12,2015,,,,1,
2,5,516,2,942,50089,2,1,"GUINEA CORN",1070,1,,11,2015,70,2,100,6,162,,6720,1,12,2015,,,,1,
2,5,516,2,942,50089,2,2,"WHITE BEAN",1010,1,,11,2015,40,2,100,1.5,131,,10500,1,12,2015,,,,1,
2,5,516,2,942,50090,1,1,"GUINEA CORN",1070,1,,12,2015,120,2,100,5,131,,25000,1,12,2015,,,,1,
2,5,516,2,942,50090,1,2,"BEANS",1010,1,,10,2015,120,2,100,1,131,,8000,1,10,2015,,,,1,
2,5,516,2,942,50090,2,1,"MILLET",1100,1,,10,2015,93,2,100,4,131,,20000,1,10,2015,,,,1,
2,5,516,2,942,50090,2,2,"BEANS",1010,1,,10,2015,93,2,100,1,131,,8000,1,10,2015,,,,1,
2,5,516,2,942,50090,2,3,"GROUNDNUT",1060,1,,10,2015,93,2,100,3,131,,30000,1,10,2015,,,,1,
2,5,516,2,942,50090,3,1,"MILLET",1100,1,,10,2015,150,2,100,5,131,,25000,1,10,2015,,,,1,
2,5,516,2,942,50090,3,2,"GUINEA CORN",1070,1,,10,2015,150,2,100,6,131,,30000,1,12,2015,,,,1,
2,5,516,2,942,50090,3,3,"BEANS",1010,1,,10,2015,150,2,100,1,131,,8000,1,10,2015,,,,1,
2,5,508,2,984,50091,1,1,,1080,1,,10,2015,250,2,100,10,132,,60000,1,11,2015,,,,1,
2,5,508,2,984,50091,1,2,,1070,1,,11,2015,250,2,100,6,132,,30000,1,12,2015,,,,1,
2,5,508,2,984,50091,2,1,,1060,1,,11,2015,250,2,100,4,132,,16000,1,12,2015,,,,1,
2,5,508,2,984,50091,2,2,,1100,1,,9,2015,150,2,100,3,132,,18000,1,9,2015,,,,1,
2,5,508,2,984,50091,3,1,,1060,1,,11,2015,250,2,100,4,132,,16000,1,12,2015,,,,1,
2,5,508,2,984,50091,3,2,,1100,1,,9,2015,150,2,100,3,132,,18000,1,9,2015,,,,1,
2,5,508,2,984,50091,4,1,,1070,1,,11,2015,250,2,100,5,132,,25000,1,12,2015,,,,1,
2,5,508,2,984,50091,4,2,,2040,1,,9,2015,250,2,100,1,132,,12000,1,9,2015,,,,1,
2,5,508,2,984,50091,4,3,,1010,1,,11,2015,200,2,100,1,132,,8000,1,12,2015,,,,1,
2,5,508,2,984,50091,5,1,,1070,1,,11,2015,250,2,100,4,132,,20000,1,12,2015,,,,1,
2,5,508,2,984,50091,5,2,,2040,1,,9,2015,250,2,100,1,132,,12000,1,9,2015,,,,1,
2,5,508,2,984,50091,6,1,,1110,1,,10,2015,250,2,100,8,132,,36000,1,10,2015,,,,1,
2,5,508,2,984,50091,6,2,,2120,1,,8,2015,100,2,100,1,132,,8000,1,10,2015,,,,1,
2,5,508,2,984,50092,1,1,"MAIZE",1080,1,,10,2015,460,2,70,5,132,,30000,1,10,2015,,,,1,
2,5,508,2,984,50092,2,1,"BEANS",1010,1,,11,2015,460,2,80,2,132,,16000,1,11,2015,,,,1,
2,5,508,2,984,50092,3,1,"MILLET",1100,1,,9,2015,460,2,75,4,132,,20000,1,9,2015,,,,1,
2,5,508,2,984,50092,3,2,"G/CORN",1070,1,,11,2015,378,2,45,20,132,,80000,1,12,2015,,,,1,
2,5,508,2,984,50092,3,3,"G/NUT",1060,1,,10,2015,378,2,70,10,132,,50000,1,10,2015,,,,1,
2,5,508,2,984,50093,1,1,"BENISEED",2040,1,,10,2015,100,2,30,5,131,,70000,1,11,2015,,,,1,
2,5,508,2,984,50093,1,2,"G/CORN",1070,1,,12,2015,100,2,40,6,131,,36000,1,12,2015,,,,1,
2,5,508,2,984,50093,1,3,"G/NUT",1060,1,,11,2015,80,2,30,5,131,,20000,1,12,2015,,,,1,
2,5,508,2,984,50093,2,1,"BENISEED",2040,1,,10,2015,50,2,30,1,131,,14000,1,11,2015,,,,1,
2,5,508,2,984,50093,2,2,"G/CORN",1070,1,,12,2015,100,2,70,3,131,,18000,1,12,2015,,,,1,
2,5,508,2,984,50094,1,1,"RICE",1110,1,,11,2015,781.7,7,80,5,131,,30000,1,11,2015,,,,1,
2,5,508,2,984,50094,2,1,"BENISEED",2040,1,,10,2015,6860,7,100,1,131,,14000,1,10,2015,,,,1,
2,5,508,2,984,50094,3,1,"G/CORN",1070,1,,12,2015,200,2,80,4,131,,24000,1,12,2015,,,,1,
2,5,508,2,984,50094,3,2,"G/NUT",1060,1,,11,2015,200,2,20,4,131,,16000,1,12,2015,,,,1,
2,5,508,2,984,50095,1,1,"G/CORN",1070,1,,11,2015,370,2,100,4,132,,28000,1,12,2015,,,,1,
2,5,508,2,984,50095,1,2,"BEANS",1010,1,,10,2015,370,2,100,3,131,,42000,1,12,2015,,,,1,
2,5,508,2,984,50095,1,3,"SASAME",2040,1,,9,2015,245,2,100,4,131,,80000,1,12,2015,,,,1,
2,5,508,2,984,50095,2,1,"G/CORN",1070,1,,11,2015,245,2,100,4,132,,28000,1,12,2015,,,,1,
2,5,508,2,984,50097,1,1,"G/CORN",1070,1,,11,2015,250,3,50,15,131,,63000,1,11,2015,,,,2,
2,5,508,2,984,50097,1,2,"G/NUT",1060,1,,10,2015,150,3,20,12,131,,48000,1,10,2015,,,,2,
2,5,508,2,984,50097,1,3,"BENISEED",2040,1,,9,2015,180,3,30,7,131,,91000,1,9,2015,,,,2,
2,5,508,2,984,50097,2,1,"BENISEED",2040,1,,9,2015,200,3,60,6,131,,78000,1,9,2015,,,,2,
2,5,508,2,984,50097,2,2,"G/CORN",1070,1,,11,2015,160,3,40,2,131,,8400,1,11,2015,,,,2,
2,5,508,2,984,50097,3,1,"G/CORN",1070,1,,12,2015,360,3,100,7,131,,29400,1,12,2015,,,,2,
2,5,508,2,984,50098,1,1,"G/CORN",1070,1,,11,2015,200,3,40,5,131,,20000,1,11,2015,,,,2,
2,5,508,2,984,50098,1,2,"BENISEED",2040,1,,9,2015,250,3,60,1,131,,13000,1,9,2015,,,,2,
2,5,508,2,984,50098,2,1,"G/CORN",1070,1,,11,2015,150,3,25,9,131,,37800,1,11,2015,,,,2,
2,5,508,2,984,50098,2,2,"MAIZE",1080,1,,10,2015,230,3,30,2,131,,8000,1,10,2015,,,,2,
2,5,508,2,984,50098,2,3,"MILLET",1100,1,,8,2015,200,3,25,1,131,,3000,1,8,2015,,,,2,
2,5,508,2,984,50098,2,4,"BENISEED",2040,1,,9,2015,200,3,20,3,131,,39000,1,9,2015,,,,2,
2,5,508,2,984,50098,3,1,"G/CORN",1070,1,,12,2015,180,3,40,5,131,,20000,1,12,2015,,,,2,
2,5,508,2,984,50098,3,2,"BENISEED",2040,1,,10,2015,215,3,60,1,131,,13000,1,10,2015,,,,2,
2,5,508,2,984,50099,1,1,"G/CORN",1070,1,,11,2015,150,3,20,2,131,,8000,1,11,2015,,,,1,
2,5,508,2,984,50099,1,2,"G/NUT",1060,1,,9,2015,150,3,20,5,131,,20000,1,9,2015,,,,1,
2,5,508,2,984,50099,1,3,"BEANS",1010,1,,11,2015,200,3,60,1,131,,8000,1,11,2015,,,,1,
2,5,508,2,984,50099,2,1,"G/CORN",1070,1,,11,2015,150,3,40,8,131,,32000,1,11,2015,,,,1,
