"zone","state","lga","sector","ea","hhid","ric","saq7","qno","qno1","ag1","ag2","ag3","saq11_b","saq12_b","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22a_os","saq22b","saq22b_os"
5,32,3202,2,84,320136,1301,2,1,2,1,2,1,9,2,"10032016",10,3,2016,9,50,14,15,10,,"11032016",11,3,2016,10,0,15,15,16,,,,,,,,,,,,2,1,,1,
5,32,3202,2,84,320137,1301,14,1,2,1,2,1,9,2,"11032016",11,3,2016,15,30,16,0,9,,"12032016",12,3,2016,8,12,12,10,16,,,,,,,,,,,,2,1,,1,
5,32,3202,2,84,320138,1301,3,1,2,1,1,1,10,2,"12032016",12,3,2016,15,5,17,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3202,2,84,320139,1301,5,1,2,1,2,1,7,2,"10032016",10,3,2016,14,20,16,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3202,2,84,320140,1301,12,1,2,1,2,1,7,2,"11032016",11,3,2016,10,40,14,30,11,,"12032016",12,3,2016,9,15,12,10,16,,,,,,,,,,,,2,1,,1,
5,32,3202,2,84,320141,1301,6,1,2,1,2,1,7,2,"10032016",10,3,2016,8,0,13,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3202,2,84,320142,1301,15,1,2,1,1,1,10,2,"10032016",10,3,2016,11,0,14,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3202,2,84,320143,1301,1,1,1,2,2,2,8,2,"13032016",13,3,2016,14,0,17,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3216,2,1184,320144,1207,14,1,2,1,2,1,8,2,"16032016",16,3,2016,11,0,16,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3216,2,1184,320145,1207,60,1,2,1,2,1,8,2,"17032016",17,3,2016,12,30,17,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3216,2,1184,320146,1207,52,1,1,2,2,2,7,2,"10032016",10,3,2016,11,32,14,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3216,2,1184,320147,1207,68,1,2,1,2,1,7,2,"17032016",17,3,2016,15,30,17,10,12,,"18032016",18,3,2016,10,15,12,20,16,,,,,,,,,,,,2,1,,1,
5,32,3216,2,1184,320148,1207,52,1,1,2,2,2,10,2,"15032016",15,3,2016,13,0,16,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3216,2,1184,320149,1207,37,1,1,2,2,2,9,2,"17032016",17,3,2016,8,15,15,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3216,2,1184,320150,1207,75,1,2,1,2,1,9,2,"15032016",15,3,2016,8,15,12,25,6,,"16032016",16,3,2016,9,15,15,25,16,,,,,,,,,,,,2,1,,1,
5,32,3223,2,390,320151,1010,1,1,2,1,2,1,6,1,"10032016",10,3,2016,12,0,14,10,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,390,320152,1010,3,1,2,1,2,1,6,1,"11032016",11,3,2016,9,0,13,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,390,320153,1010,6,1,2,1,2,1,4,1,"10032016",10,3,2016,16,0,20,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,1,0,320154,0,0,1,1,2,2,2,4,1,"10032016",10,3,2016,9,0,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3223,1,0,320155,0,0,1,1,2,2,2,4,1,"10032016",10,3,2016,12,20,15,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3223,2,390,320156,1010,11,1,2,1,2,1,3,1,"11032016",11,3,2016,9,22,12,38,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,390,320157,1010,15,1,2,1,1,1,5,1,"12032016",12,3,2016,9,0,12,20,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,390,320158,1010,18,1,1,2,2,2,5,1,"10032016",10,3,2016,16,10,18,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,390,320159,1010,20,1,1,2,2,2,3,1,"10032016",10,3,2016,15,20,18,17,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,390,320160,1010,23,1,2,1,1,1,5,1,"12032016",12,3,2016,12,40,15,50,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3221,2,132,320161,1009,3,1,2,1,1,1,5,1,"29022016",29,2,2016,15,0,16,30,6,,"01032016",1,3,2016,9,0,11,20,16,,,,,,,,,,,,1,1,,1,
5,32,3221,2,132,320162,1009,6,1,2,1,1,1,5,1,"29022016",29,2,2016,9,0,12,30,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3221,2,132,320163,1009,7,1,2,1,2,1,3,1,"01032016",1,3,2016,10,5,13,22,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3221,2,132,320164,1009,8,1,2,1,2,1,6,1,"01032016",1,3,2016,10,5,15,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3221,2,132,320165,1009,9,1,2,1,2,1,3,1,"29022016",29,2,2016,11,3,14,10,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3221,2,132,320166,1009,11,1,2,1,2,1,6,1,"29022016",29,2,2016,14,50,18,51,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3221,2,132,320167,1009,1,1,2,1,1,1,4,1,"29022016",29,2,2016,9,0,13,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3221,2,132,320168,1009,2,1,2,1,2,1,6,1,"29022016",29,2,2016,9,30,14,2,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3221,2,132,320169,1009,14,1,2,1,2,1,3,1,"29022016",29,2,2016,14,18,17,22,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3221,2,132,320170,1009,12,1,2,1,1,1,4,1,"29022016",29,2,2016,14,0,18,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3210,2,1692,320171,1505,1,1,1,2,2,2,4,1,"24022016",24,2,2016,12,0,16,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3210,2,1692,320172,1505,3,1,3,1,2,1,5,1,"24022016",24,2,2016,12,30,15,45,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3210,2,1692,320173,1505,7,1,2,1,1,1,5,1,"25022016",25,2,2016,10,50,13,40,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3210,2,1692,320174,1505,5,1,3,1,1,1,5,1,"24022016",24,2,2016,16,0,17,0,6,,"25022016",25,2,2016,8,0,10,35,16,,,,,,,,,,,,1,1,,1,
5,32,3210,2,1692,320175,1505,9,1,2,1,2,1,6,1,"24022016",24,2,2016,16,0,20,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3210,2,1692,320176,1505,11,1,1,2,2,2,6,1,"24022016",24,2,2016,10,0,12,30,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3210,2,1692,320177,1505,13,1,2,1,2,1,6,1,"23022016",23,2,2016,11,0,14,15,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3210,2,1692,320178,1505,15,1,1,2,2,2,3,1,"25022016",25,2,2016,10,13,12,58,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3210,2,1692,320179,1505,17,1,1,2,2,2,3,1,"24022016",24,2,2016,12,20,15,3,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3215,1,0,320180,0,0,1,1,2,2,2,4,1,"26032016",26,3,2016,10,0,13,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3213,2,128,320181,1506,18,1,2,1,2,1,4,1,"26022016",26,2,2016,10,0,15,0,9,,"27022016",27,2,2016,10,0,14,0,16,,,,,,,,,,,,1,1,,1,
5,32,3213,2,128,320182,1506,29,1,2,1,2,1,3,1,"27022016",27,2,2016,10,8,13,54,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3213,2,128,320183,1506,2,1,2,1,2,1,4,1,"26022016",26,2,2016,15,18,19,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3213,2,128,320184,1506,5,1,2,1,2,1,6,1,"26022016",26,2,2016,10,0,15,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3215,1,0,320185,0,0,1,1,2,2,2,3,1,"25032016",25,3,2016,13,8,16,35,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3213,2,128,320186,1506,21,1,2,1,2,1,6,1,"26022016",26,2,2016,15,48,17,20,12,,"27022016",27,2,2016,9,30,14,0,16,,,,,,,,,,,,1,1,,1,
5,32,3216,2,1184,320187,1207,6,1,2,1,2,1,8,2,"15032016",15,3,2016,10,30,15,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3216,2,1184,320188,1207,29,1,2,1,1,1,10,2,"15032016",15,3,2016,10,0,15,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3216,2,1184,320189,1207,21,1,2,1,2,1,7,2,"15032016",15,3,2016,10,25,15,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3207,2,1464,320190,1403,24,1,1,2,2,2,10,2,"20032016",20,3,2016,9,0,13,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3213,2,128,320191,1506,34,1,2,1,2,1,3,1,"26022016",26,2,2016,11,22,14,55,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3212,2,314,320192,1205,5,1,1,2,2,2,6,1,"09032016",9,3,2016,16,15,18,40,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3212,2,314,320193,1205,9,1,2,1,2,1,6,1,"09032016",9,3,2016,9,0,13,5,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3212,2,314,320194,1205,30,1,2,1,2,1,3,1,"09032016",9,3,2016,13,12,16,32,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3212,2,314,320195,1205,18,1,1,2,2,2,4,1,"09032016",9,3,2016,16,40,18,40,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3207,2,1464,320196,1403,6,1,1,2,2,2,7,2,"20032016",20,3,2016,12,20,15,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3207,2,1464,320197,1403,3,1,1,2,2,2,10,2,"19032016",19,3,2016,10,0,14,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3207,2,1464,320198,1403,21,1,1,2,2,2,9,2,"20032016",20,3,2016,11,15,17,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3207,2,0,320199,0,0,1,1,2,2,2,7,2,"19032016",19,3,2016,12,0,14,38,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3207,2,1464,320200,1403,1,1,1,2,2,2,7,2,"19032016",19,3,2016,15,40,16,52,9,,"20032016",20,3,2016,8,30,11,0,15,,,,,,,,,,,,2,1,,1,
5,32,3207,2,1464,320202,1403,11,1,2,1,2,1,8,2,"18032016",18,3,2016,15,30,18,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3207,2,1464,320203,1403,14,1,1,2,2,2,8,2,"16032016",16,3,2016,12,0,16,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3207,2,1464,320204,1403,13,1,1,2,2,2,8,2,"18032016",18,3,2016,12,20,15,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3212,2,314,320205,1205,22,1,1,2,2,2,4,1,"09032016",9,3,2016,14,40,16,40,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3212,2,314,320206,1205,39,1,2,1,2,1,3,1,"09032016",9,3,2016,9,48,12,56,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3212,2,314,320207,1205,14,1,2,1,2,1,4,1,"09032016",9,3,2016,9,0,14,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3212,2,314,320208,1205,35,1,2,1,2,1,5,1,"09032016",9,3,2016,13,0,15,40,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3212,2,314,320209,1205,1,1,1,2,2,2,6,1,"09032016",9,3,2016,13,10,16,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3212,2,314,320210,1205,25,1,1,2,2,2,5,1,"09032016",9,3,2016,15,50,18,15,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
3,33,3321,1,1182,330001,1510,2,1,1,2,2,2,2,1,"22022016",22,2,2016,14,50,17,22,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3321,1,1182,330002,1510,5,1,2,1,2,1,2,1,"22022016",22,2,2016,10,12,14,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3321,1,1182,330003,1510,7,1,1,2,2,2,2,1,"26022016",26,2,2016,9,10,12,23,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3321,1,1182,330004,1510,10,1,2,2,2,2,3,1,"25022016",25,2,2016,12,24,15,38,16,,"28022016",28,2,2016,12,3,14,17,9,,,,,,,,,,,,2,1,,1,
3,33,3321,1,1182,330005,1510,13,1,1,2,2,2,2,1,"25022016",25,2,2016,11,14,14,42,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3321,1,1182,330006,1510,15,1,3,1,2,1,3,1,"22022016",22,2,2016,9,2,13,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3321,1,1182,330007,1510,34,1,2,1,2,1,3,1,"22022016",22,2,2016,13,30,17,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3321,1,1182,330008,1510,37,1,2,1,2,1,3,1,"25022016",25,2,2016,8,40,11,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3321,1,1182,330009,1510,23,1,2,1,2,1,3,1,"25022016",25,2,2016,11,51,14,33,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3321,1,1182,330010,1510,39,1,2,1,2,1,2,1,"25022016",25,2,2016,8,40,10,53,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3311,1,702,330011,1105,19,1,2,1,2,1,3,1,"01032016",1,3,2016,9,22,13,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3311,1,702,330012,1105,21,1,2,1,2,1,2,1,"01032016",1,3,2016,10,1,13,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3311,1,702,330013,1105,24,1,2,1,2,1,2,1,"29022016",29,2,2016,10,15,13,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3311,1,702,330014,1105,6,1,3,1,2,1,2,1,"01032016",1,3,2016,13,41,17,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3311,1,702,330015,1105,8,1,2,1,2,1,3,1,"01032016",1,3,2016,13,32,16,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3311,1,702,330016,1105,10,1,2,1,2,1,2,1,"29022016",29,2,2016,13,45,16,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3311,1,702,330017,1105,12,1,2,1,2,1,2,1,"02032016",2,3,2016,9,11,12,36,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3311,1,702,330018,1105,14,1,2,1,2,1,3,1,"29022016",29,2,2016,12,15,14,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3311,1,702,330019,1105,15,1,2,1,2,1,3,1,"29022016",29,2,2016,17,1,20,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3311,1,702,330020,1105,17,1,2,1,2,1,3,1,"29022016",29,2,2016,9,18,12,13,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3310,2,476,330021,1505,1,1,2,1,2,1,3,1,"13032016",13,3,2016,9,18,12,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3310,2,476,330022,1505,2,1,2,1,2,1,2,1,"12032016",12,3,2016,10,20,13,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3310,2,476,330023,1505,3,1,2,1,2,1,2,1,"14032016",14,3,2016,10,4,13,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3310,2,476,330024,1505,4,1,2,1,2,1,2,1,"14032016",14,3,2016,13,22,17,24,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3310,2,476,330025,1505,5,1,2,1,2,1,3,1,"13032016",13,3,2016,12,40,15,31,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3310,2,476,330026,1505,6,1,2,1,2,1,3,1,"12032016",12,3,2016,10,21,12,46,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3310,2,476,330027,1505,7,1,2,1,2,1,3,1,"12032016",12,3,2016,12,50,15,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3310,2,476,330028,1505,8,1,2,1,2,1,3,1,"14032016",14,3,2016,10,40,14,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3310,2,476,330029,1505,10,1,2,1,2,1,2,1,"12032016",12,3,2016,13,33,17,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3310,2,476,330030,1505,12,1,3,1,2,1,2,1,"12032016",12,3,2016,13,25,17,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3323,2,92,330031,1110,12,1,2,1,2,1,2,1,"04032016",4,3,2016,14,15,17,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3323,2,92,330032,1110,4,1,2,1,2,1,3,1,"04032016",4,3,2016,8,11,10,34,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3323,2,92,330033,1110,7,1,2,1,2,1,3,1,"04032016",4,3,2016,13,44,17,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3323,2,92,330034,1110,9,1,2,1,2,1,2,1,"04032016",4,3,2016,10,11,14,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3323,2,92,330035,1110,11,1,2,1,2,1,2,1,"03032016",3,3,2016,14,22,18,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3323,2,92,330036,1110,14,1,2,1,2,1,2,1,"04032016",4,3,2016,17,31,20,37,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3323,2,92,330037,1110,16,1,2,1,2,1,3,1,"03032016",3,3,2016,13,4,16,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3323,2,92,330038,1110,18,1,2,1,2,1,3,1,"03032016",3,3,2016,9,15,12,51,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3323,2,92,330039,1110,21,1,2,1,2,1,2,1,"03032016",3,3,2016,10,2,14,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3323,2,92,330040,1110,25,1,2,1,2,1,3,1,"04032016",4,3,2016,11,6,13,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3318,2,30,330041,1308,1,1,2,1,2,1,2,1,"23022016",23,2,2016,10,44,14,22,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3318,2,30,330042,1308,2,1,2,1,2,1,2,1,"23022016",23,2,2016,14,53,17,26,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3318,2,30,330043,1308,4,1,2,1,2,1,2,1,"24022016",24,2,2016,14,55,17,43,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3318,2,30,330044,1308,5,1,2,1,2,1,2,1,"24022016",24,2,2016,11,40,14,38,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3318,2,30,330045,1308,6,1,2,1,2,1,3,1,"24022016",24,2,2016,8,31,11,48,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3318,2,30,330046,1308,8,1,2,1,2,1,3,1,"23022016",23,2,2016,10,52,15,48,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3318,2,30,330047,1308,14,1,2,1,2,1,3,1,"24022016",24,2,2016,12,38,16,2,15,,,,,,,,,,,,,,,,,,,,,,2,1,,,
3,33,3318,2,30,330048,1308,10,1,2,1,2,1,3,1,"23022016",23,2,2016,16,11,19,22,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3318,2,30,330049,1308,12,1,2,1,2,1,2,1,"24022016",24,2,2016,8,37,11,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3318,2,30,330050,1308,13,1,2,1,2,1,3,1,"24022016",24,2,2016,16,14,19,36,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3313,2,930,330051,1306,1,1,2,1,2,1,2,1,"10032016",10,3,2016,9,2,12,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3313,2,930,330052,1306,3,1,2,1,2,1,3,1,"10032016",10,3,2016,9,25,12,9,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3313,2,930,330053,1306,4,1,2,1,2,1,3,1,"10032016",10,3,2016,16,20,19,35,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3313,2,930,330054,1306,6,1,1,2,2,2,2,1,"09032016",9,3,2016,10,32,12,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3313,2,930,330055,1306,7,1,2,1,2,1,2,1,"10032016",10,3,2016,16,23,19,44,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3313,2,930,330056,1306,9,1,3,1,2,1,3,1,"09032016",9,3,2016,15,20,18,42,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3313,2,930,330057,1306,10,1,3,1,2,1,3,1,"10032016",10,3,2016,12,24,16,4,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3313,2,930,330058,1306,16,1,2,1,2,1,2,1,"09032016",9,3,2016,12,26,15,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3313,2,930,330059,1306,13,1,2,1,2,1,3,1,"09032016",9,3,2016,12,0,15,18,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3313,2,930,330060,1306,15,1,2,1,2,1,2,1,"10032016",10,3,2016,13,1,16,7,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3304,2,418,330061,1302,1,1,2,1,2,1,3,1,"19032016",19,3,2016,15,30,18,25,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3304,2,418,330062,1302,4,1,2,1,2,1,3,1,"17032016",17,3,2016,10,22,14,14,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3304,2,418,330063,1302,8,1,2,1,2,1,3,1,"18032016",18,3,2016,12,10,15,23,15,,,,,,,,,,,,,,,,,,,,,,2,1,,,
3,33,3304,2,418,330064,1302,11,1,2,1,2,1,2,2,"18032016",18,3,2016,14,3,17,32,15,,,,,,,,,,,,,,,,,,,,,,2,1,,,
3,33,3304,2,418,330065,1302,14,1,2,1,2,1,3,1,"17032016",17,3,2016,14,20,17,10,1,,,,,,,,,,,,,,,,,,,,,,2,1,,,
3,33,3304,2,418,330066,1302,18,1,2,1,2,1,2,1,"17032016",17,3,2016,10,12,13,10,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
3,33,3304,2,418,330067,1302,21,1,2,1,2,1,2,1,"18032016",18,3,2016,10,11,13,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,,
3,33,3304,2,418,330068,1302,24,1,2,1,2,1,3,1,"18032016",18,3,2016,13,3,16,21,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3304,2,418,330069,1302,38,1,2,1,2,1,3,1,"18032016",18,3,2016,9,11,12,31,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3304,2,418,330070,1302,31,1,2,1,2,1,2,1,"18032016",18,3,2016,10,30,13,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3307,2,688,330071,1003,1,1,2,1,2,1,2,1,"09032016",9,3,2016,13,52,16,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3307,2,688,330072,1003,3,1,2,1,2,1,3,1,"07032016",7,3,2016,10,0,13,27,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3307,2,688,330073,1003,6,1,2,1,2,1,3,1,"07032016",7,3,2016,13,55,18,3,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3307,2,688,330074,1003,24,1,2,1,2,1,3,1,"08032016",8,3,2016,17,58,20,23,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3307,2,688,330075,1003,10,1,2,1,2,1,3,1,"08032016",8,3,2016,14,11,17,41,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3307,2,688,330076,1003,12,1,2,1,2,1,2,1,"08032016",8,3,2016,12,50,16,3,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3307,2,688,330077,1003,15,1,2,1,2,1,3,1,"09032016",9,3,2016,10,2,13,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3307,2,688,330078,1003,26,1,2,1,2,1,2,1,"07032016",7,3,2016,12,27,16,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3307,2,688,330079,1003,19,1,2,1,2,1,2,1,"07032016",7,3,2016,9,15,12,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
3,33,3307,2,688,330080,1003,21,1,2,1,2,1,2,1,"08032016",8,3,2016,9,20,12,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,34,3401,2,526,340001,1201,1,1,2,1,2,1,3,1,"23022016",23,2,2016,8,15,12,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,34,3401,2,526,340002,1201,2,1,2,1,2,1,2,1,"23022016",23,2,2016,8,30,13,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,34,3401,2,526,340003,1201,8,1,2,1,2,1,4,1,"24022016",24,2,2016,9,30,18,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,34,3401,2,526,340004,1201,11,1,2,1,2,1,2,1,"24022016",24,2,2016,14,1,19,16,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,34,3401,2,526,340005,1201,35,1,2,1,2,1,4,1,"23022016",23,2,2016,8,45,13,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,34,3401,2,526,340007,1201,42,1,3,1,2,1,3,1,"24022016",24,2,2016,8,2,13,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,34,3401,2,0,340008,0,0,1,3,1,2,1,2,1,"17032016",17,3,2016,14,0,17,25,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
