"zone","state","sector","lga","ea","hhid","plotid","dist_household","srtmslp_nga","srtm_nga","twi_nga"
3,18,2,1811,364,180090,1,1.2,5.3,565,13
3,18,2,1811,364,180090,2,1.3,3.5,558,15
3,18,2,1811,364,180090,3,1.2,4,560,14
3,18,2,1820,450,180091,1,0.1,4.5,558,13
3,18,2,1820,450,180091,2,1.9,4,565,13
3,18,2,1820,450,180092,1,0.1,6.2,563,12
3,18,2,1820,450,180092,2,0.4,9.3,550,12
3,18,2,1820,450,180093,1,0,5.7,561,13
3,18,2,1820,450,180093,2,0,5.5,562,12
3,18,2,1820,450,180094,1,2.8,4.7,565,12
3,18,2,1820,450,180095,1,2.8,6.4,564,12
3,18,2,1820,450,180095,2,2.7,7.7,569,12
3,18,2,1820,450,180096,1,0.4,10.4,553,11
3,18,2,1820,450,180097,1,0.1,4.4,559,13
3,18,2,1820,450,180098,1,0,4.2,563,13
3,18,2,1820,450,180098,2,0.1,6.1,558,13
3,18,2,1820,450,180098,3,0.3,7.8,567,12
3,18,2,1820,450,180099,1,2,3.3,562,13
3,18,2,1820,450,180099,2,2,3.3,562,13
3,18,2,1820,450,180099,3,2.2,4.4,569,14
3,18,2,1820,450,180100,1,2.2,5.7,570,12
3,18,2,1820,450,180100,2,0.6,13.1,564,12
3,18,2,1822,1654,180101,1,0.5,4.2,969,13
3,18,2,1822,1654,180101,2,0.3,4.9,996,13
3,18,2,1822,1654,180101,3,0.4,7.5,986,12
3,18,2,1822,1654,180102,1,0.3,2.9,997,13
3,18,2,1822,1654,180102,2,0.1,5.5,979,13
3,18,2,1822,1654,180103,1,0,8.1,982,12
3,18,2,1822,1654,180103,2,0.6,6.9,979,12
3,18,2,1822,1654,180103,3,0.8,2.7,962,15
3,18,2,1822,1654,180104,1,0.2,3.8,973,14
3,18,2,1822,1654,180104,2,0.7,6.8,977,12
3,18,2,1822,1654,180104,3,0.3,2.6,971,14
3,18,2,1822,1654,180105,1,0,4.4,977,13
3,18,2,1822,1654,180105,2,0.1,2.3,974,14
3,18,2,1822,1654,180105,3,0.2,2.6,973,13
3,18,2,1822,1654,180106,1,0.4,4.3,977,12
3,18,2,1822,1654,180106,2,0.1,1.9,976,13
3,18,2,1822,1654,180108,1,0.3,3.1,996,13
3,18,2,1822,1654,180109,1,0.3,4.6,976,12
3,18,2,1822,1654,180109,2,0.3,4.3,977,12
3,18,2,1817,0,180110,1,0.4,2.3,822,14
3,18,2,1814,678,180111,1,0.1,2.7,745,13
3,18,2,1814,678,180111,2,0.8,3.5,732,14
3,18,2,1814,678,180111,3,0.2,4.2,742,13
3,18,2,1814,678,180112,1,0,1.6,746,13
3,18,2,1814,678,180113,1,0,2.1,741,14
3,18,2,1814,678,180117,1,1.2,2.1,730,14
3,18,2,1814,0,180118,1,0.1,2.8,732,14
3,18,2,1814,0,180118,2,0.2,2.2,735,14
3,18,2,1814,0,180118,3,0.3,1.8,727,18
2,5,2,517,0,180119,1,0.1,1.6,550,14
2,5,2,517,0,180119,2,0.1,1.8,550,14
2,5,2,517,0,180119,3,0.1,1.5,549,15
3,18,2,1814,0,180120,1,0,1.9,736,14
3,19,2,1943,668,190021,1,0.1,1.4,441,14
3,19,2,1943,668,190021,2,0.1,1.5,441,14
3,19,2,1943,668,190022,1,0,1.1,440,15
3,19,2,1943,668,190022,2,0.1,0.8,441,16
3,19,2,1943,668,190023,1,0.7,2.3,436,14
3,19,2,1943,668,190023,2,1,1.3,434,13
3,19,2,1943,668,190024,1,1.1,1.7,434,14
3,19,2,1943,668,190025,1,0.7,1.5,435,14
3,19,2,1943,668,190025,2,0.2,1.1,438,15
3,19,2,1943,668,190026,1,0.1,1.2,441,15
3,19,2,1943,668,190026,2,0.5,2.3,438,14
3,19,2,1943,668,190027,1,0.2,1.3,440,14
3,19,2,1943,668,190027,2,0.1,0.8,441,15
3,19,2,1943,668,190029,1,0.1,1.3,442,14
3,19,2,1943,668,190029,2,0.1,1,441,15
3,19,2,1943,668,190030,1,0.4,0.8,441,14
3,19,2,1943,668,190030,2,1.2,1.2,434,18
3,19,2,1916,1516,190031,1,2.4,0.7,437,14
3,19,2,1916,1516,190031,2,3,0.8,436,16
3,19,2,1916,1516,190032,1,2.4,0.7,437,14
3,19,2,1916,1516,190032,2,2.6,1.6,433,17
3,19,2,1916,1516,190033,1,2,1.6,431,15
3,19,2,1916,1516,190033,2,2.1,1,429,17
3,19,2,1916,1516,190034,1,2,1.2,430,17
3,19,2,1916,1516,190034,2,2.1,0.7,429,19
3,19,2,1916,1516,190035,1,2.1,0.6,429,20
3,19,2,1916,1516,190035,2,2,0.7,429,19
3,19,2,1916,1516,190035,3,2,1,429,18
3,19,2,1916,1516,190035,4,2,1.1,430,17
3,19,2,1916,1516,190036,1,9.3,1.4,437,16
3,19,2,1916,1516,190036,2,2.1,0.9,437,14
3,19,2,1916,1516,190036,3,2.1,0.8,437,14
3,19,2,1916,1516,190037,1,3.5,0.9,435,14
3,19,2,1916,1516,190037,2,1.9,1,431,18
3,19,2,1916,1516,190038,1,3.2,0.9,434,15
3,19,2,1916,1516,190038,2,3.9,0.4,436,15
3,19,2,1916,1516,190039,1,2.1,1.1,434,16
3,19,2,1916,1516,190039,2,0.3,1,433,16
3,19,2,1916,1516,190040,1,2.2,0.7,437,14
3,19,2,1916,1516,190040,2,2.4,0,429,31
3,19,2,1916,1516,190040,3,1.8,1.1,430,15
3,19,2,1901,640,190041,1,0.3,0.8,395,15
3,19,2,1901,640,190041,2,0.2,0.7,395,15
3,19,2,1901,640,190042,1,0.4,1.1,395,23
3,19,2,1901,640,190042,2,0.4,0,394,35
3,19,2,1901,640,190043,1,0.3,0.8,395,15
3,19,2,1901,640,190043,2,0.4,1.2,394,16
3,19,2,1901,640,190044,1,0.4,1.1,396,15
3,19,2,1901,640,190044,2,0.9,0.6,396,15
3,19,2,1901,640,190045,1,0.2,1.1,395,15
3,19,2,1901,640,190045,2,0.6,0.7,396,17
3,19,2,1901,640,190046,1,0.9,1.5,396,14
3,19,2,1901,640,190046,2,0.5,1.6,396,14
3,19,2,1901,640,190047,1,0.8,1.2,395,17
3,19,2,1901,640,190047,2,0.8,1.2,394,17
3,19,2,1901,640,190048,1,0.4,1.2,396,14
3,19,2,1901,640,190048,2,0.4,1,394,22
3,19,2,1901,640,190049,1,0.7,1.5,396,16
3,19,2,1901,640,190049,2,0.4,0.3,395,14
3,19,2,1901,640,190050,1,0.4,1.1,396,15
3,19,2,1901,640,190050,2,0.3,1.7,394,15
3,19,2,1937,432,190051,1,0.2,0.9,452,15
3,36,2,3611,0,190052,1,1.2,0.4,334,15
3,19,2,1937,432,190053,1,0.3,1.6,451,15
3,19,2,1937,432,190053,2,0.2,1.6,451,15
3,19,2,1937,432,190054,1,0.1,1.6,453,13
3,19,2,1937,432,190054,2,0.3,1.6,451,15
3,19,2,1937,432,190054,3,0.3,1,452,15
3,19,2,1937,432,190054,4,0.3,1.2,452,14
3,19,2,1937,432,190056,1,78.6,0.7,406,14
3,19,2,1937,432,190056,2,80.2,0.3,405,25
3,19,2,1937,432,190059,1,0.3,1.1,453,14
3,19,2,1937,432,190059,2,0.6,1.1,447,16
3,19,2,1936,1994,190061,1,0.2,0.7,623,15
3,19,2,1936,1994,190062,1,0,0.9,623,14
3,19,2,1936,1994,190062,2,0.1,1,623,14
3,19,2,1936,1994,190062,3,0.5,1.4,623,14
3,19,2,1936,1994,190062,4,0.4,1,622,15
3,19,2,1936,1994,190064,1,0.1,1.2,622,14
3,19,2,1936,1994,190064,2,1.8,1.3,615,14
3,19,2,1936,1994,190065,1,0.6,1.7,625,14
3,19,2,1936,1994,190065,2,0.5,1.5,622,14
3,19,2,1936,1994,190065,3,1.4,2,627,15
3,19,2,1936,1994,190066,1,0,0.7,623,14
3,19,2,1936,1994,190066,2,0.5,1,624,14
3,19,2,1936,1994,190066,3,0.4,1.5,624,15
3,19,2,1936,1994,190066,4,0.1,0.7,624,14
3,19,2,1936,1994,190067,1,0.5,1.4,624,14
3,19,2,1936,1994,190067,2,0.1,1.2,623,14
3,19,2,1936,1994,190067,3,0.1,0.2,623,15
3,19,2,1936,1994,190068,1,0.9,1.9,616,13
3,19,2,1936,1994,190068,2,0.9,1.8,616,13
3,19,2,1936,1994,190069,1,0,2.1,621,14
3,19,2,1936,1994,190069,2,1.8,0.7,613,18
3,19,2,1936,1994,190070,1,0.1,1.3,620,15
3,19,2,1936,1994,190070,2,0.1,1.3,621,15
3,19,2,1902,52,190071,1,0,1.1,447,14
3,19,2,1902,52,190071,2,0,1.1,448,14
3,19,2,1902,52,190071,3,0,1.1,447,14
3,19,2,1902,52,190072,1,0,1.5,447,14
3,19,2,1902,52,190072,2,0.8,2.7,444,13
3,19,2,1902,52,190073,1,0,0.8,446,16
3,19,2,1902,52,190074,1,0,1,448,13
3,19,2,1902,52,190074,2,0.3,1,448,14
3,19,2,1902,52,190075,1,0.1,1.3,448,14
3,19,2,1902,52,190075,2,0,1.4,448,14
3,19,2,1902,52,190076,1,0.4,0.8,447,14
3,19,2,1902,52,190076,2,0.3,1.2,449,14
3,19,2,1902,52,190077,1,0,2.1,445,13
3,19,2,1902,52,190077,2,0.8,1,446,14
3,19,2,1902,52,190078,1,0.1,2.1,446,14
3,19,2,1902,52,190078,2,0.5,0.7,448,14
3,19,2,1902,52,190079,1,1.8,1.7,447,19
3,19,2,1902,52,190079,2,1.7,1.7,447,17
3,19,2,1902,52,190080,1,1.7,0.7,450,14
3,19,2,1914,934,190081,1,0.8,2.8,452,13
3,19,2,1914,934,190081,2,0.8,2.9,449,17
3,19,2,1914,934,190082,1,0.1,2.6,453,14
3,19,2,1914,934,190082,2,0.1,2.5,451,15
3,19,2,1914,934,190083,1,74.7,1.1,412,14
3,19,2,1914,934,190083,2,95.6,0.8,409,18
3,19,2,1914,934,190084,1,0.3,4,451,13
3,19,2,1914,934,190084,2,0.9,3.2,449,14
3,19,2,1914,934,190085,1,2.3,1.8,451,16
3,19,2,1914,934,190086,1,0.2,0.9,454,14
3,19,2,1914,934,190086,2,0.1,1.3,454,14
3,19,2,1914,934,190086,3,0.5,2.6,450,15
3,19,2,1914,934,190087,1,0.2,1.8,456,13
3,19,2,1914,934,190087,2,0.7,2.2,450,15
3,19,2,1914,934,190088,1,0.2,1.6,456,14
3,19,2,1914,934,190088,2,0.2,2.1,455,14
3,19,2,1914,934,190089,1,0.6,1.8,453,17
3,19,2,1914,934,190089,2,0.6,1.7,453,17
3,19,2,1914,934,190090,1,0.1,0.6,455,15
3,19,2,1914,934,190090,2,0.4,0.9,453,13
3,19,2,1941,518,190091,1,0.3,1.6,601,13
3,19,2,1941,518,190091,2,0.3,0.9,603,14
3,19,2,1941,518,190091,3,0.5,0.9,602,16
3,19,2,1941,518,190093,1,0.4,1.1,605,15
3,19,2,1941,518,190093,2,0.4,1.2,605,15
3,19,2,1941,518,190094,1,0.5,1.9,596,15
3,19,2,1941,518,190094,2,0.5,1.6,602,15
3,19,2,1941,518,190095,1,0.7,1.2,595,14
3,19,2,1941,518,190095,2,0.6,2.5,602,14
3,19,2,1941,518,190096,1,0.6,2.4,596,15
3,19,2,1941,518,190096,2,0.6,2.5,597,14
3,19,2,1941,518,190097,1,0.5,1.4,602,15
3,19,2,1941,518,190097,2,0.7,3,596,15
3,19,2,1941,518,190098,1,0.6,2.2,602,15
3,19,2,1941,518,190098,2,0.5,2.1,596,13
3,19,2,1941,518,190099,1,0.5,2.3,601,14
3,19,2,1941,518,190099,2,0.8,1.8,602,13
3,19,2,1941,518,190100,1,0.6,1.4,600,15
3,19,2,1941,518,190100,2,1.1,1.8,606,14
3,19,1,1925,2858,190101,1,0,1.6,470,13
3,19,1,1925,2858,190101,2,0.1,1.2,469,14
3,19,1,1925,2858,190101,3,0.1,1.7,467,15
3,19,1,1925,2858,190102,1,0.8,1.6,462,14
3,19,1,1925,2858,190102,2,0,1.4,470,14
3,19,1,1925,2858,190102,3,0.9,1.1,462,15
3,19,1,1925,2858,190102,4,0.7,1,462,15
3,19,1,1925,2858,190103,1,0.1,2.1,470,14
3,19,1,1925,2858,190104,1,0.3,1.2,468,14
3,19,1,1925,2858,190104,2,0.1,1.4,469,14
3,19,1,1925,2858,190104,3,0.3,1.2,472,14
3,19,1,1925,2858,190105,1,0.6,1.6,467,14
3,19,1,1925,2858,190105,2,0.5,1.2,466,19
3,19,1,1925,2858,190105,3,0.8,1.2,467,14
3,19,1,1925,2858,190105,4,0.8,1.7,466,14
3,19,1,1925,2858,190106,1,0.5,1.4,474,15
3,19,1,1925,2858,190107,1,0.1,1.6,468,15
3,19,1,1925,2858,190108,1,0.8,1.6,463,14
3,19,1,1925,2858,190108,2,0.8,1.2,462,16
3,19,1,1925,2858,190109,1,0.1,1,472,14
3,19,1,1925,2858,190109,2,0.1,1.8,471,14
3,19,1,1925,2858,190110,1,0.6,1.1,462,17
3,19,1,1925,2858,190110,2,0,1.2,469,14
3,19,1,1925,2858,190110,3,,,,
3,19,2,1905,1290,190121,1,1.5,2.4,515,13
3,19,2,1905,1290,190121,2,1,2.7,517,13
3,19,2,1905,1290,190121,3,0.6,0.4,520,16
3,19,2,1905,1290,190122,1,0.8,1.5,523,20
3,19,2,1905,1290,190123,1,0.9,1.3,519,14
3,19,2,1905,1290,190123,2,0.6,2,519,16
3,19,2,1905,1290,190124,1,1.9,0.8,536,29
3,19,2,1905,1290,190124,2,1.2,2.4,530,13
3,19,2,1905,1290,190124,3,0.7,2.2,531,14
3,19,2,1905,1290,190124,4,0.6,1.2,526,14
3,19,2,1905,1290,190124,5,0.7,2.2,530,14
3,19,2,1905,1290,190125,1,1.3,1.6,529,14
3,19,2,1905,1290,190125,2,0.6,3,528,14
3,19,2,1905,1290,190126,1,0.3,2.5,526,14
3,19,2,1905,1290,190126,2,0.6,3.1,528,14
3,19,2,1905,1290,190127,1,0,1.2,524,15
3,19,2,1905,1290,190127,2,1.8,1.3,512,18
3,19,2,1905,1290,190127,3,0,1.2,525,14
3,19,2,1905,1290,190128,1,1.1,2.3,517,14
3,19,2,1905,1290,190128,2,1.6,1.3,516,15
3,19,2,1905,1290,190129,1,0.3,2.6,527,13
3,19,2,1905,1290,190130,1,0.5,2.9,521,14
3,19,2,1910,808,190131,1,0.5,0.6,500,22
3,19,2,1910,808,190131,2,0.5,0.6,500,22
3,19,2,1910,808,190132,1,2.2,1.7,494,13
3,19,2,1910,808,190133,1,0.3,1.6,498,14
3,19,2,1910,808,190134,1,0.8,2.3,496,13
3,19,2,1910,808,190134,2,0.4,1.2,497,14
3,19,2,1910,808,190135,1,5.8,1.9,486,16
3,19,2,1910,808,190135,2,0.3,1.8,500,15
3,19,2,1910,808,190136,1,0.3,2,501,15
3,19,2,1910,808,190136,2,0.5,1.1,498,15
3,19,2,1910,808,190138,1,1,1.3,496,14
3,19,2,1910,808,190139,1,0.4,1.6,500,14
3,19,2,1910,808,190139,2,0.4,1.6,499,16
3,19,2,1910,808,190140,1,0.4,1.7,500,13
3,19,2,1910,808,190140,2,0.6,1.3,503,20
3,19,2,1908,284,190141,1,0.1,1.4,424,14
3,19,2,1908,284,190141,2,0,1.4,423,16
3,19,2,1908,284,190141,3,0.1,1.3,424,14
3,19,2,1908,284,190142,1,0,1.2,424,14
3,19,2,1908,284,190143,1,0,1.6,424,14
3,19,2,1908,284,190144,1,0.5,1.5,423,14
3,19,2,1908,284,190144,2,0.4,1.2,423,14
3,19,2,1908,284,190144,3,0.4,0.3,423,15
3,19,2,1908,284,190145,1,0,0.7,424,24
3,19,2,1908,284,190145,2,0.1,0.9,423,24
3,19,2,1908,284,190146,1,0.1,0.8,421,14
3,19,2,1908,284,190146,2,0.1,1.1,421,14
3,19,2,1908,284,190147,1,0,1.5,420,17
3,19,2,1908,284,190148,1,0,1.2,421,27
3,19,2,1908,284,190149,1,0,0.6,418,15
3,19,2,1908,284,190149,2,0,0.4,418,15
3,19,2,1908,284,190150,1,0,3.2,418,13
3,19,2,1908,284,190150,2,0.1,2,419,14
3,19,2,1908,284,190150,3,0.2,1,420,14
3,19,2,1934,386,190151,1,1.4,1.9,594,14
3,19,2,1934,386,190151,2,0.6,1.2,598,16
3,19,2,1934,386,190151,3,0.6,1.6,598,16
3,19,2,1934,386,190151,4,2.2,2.4,614,14
3,19,2,1934,386,190152,1,0.6,1.6,598,16
3,19,2,1934,386,190152,2,1.5,2.6,590,16
3,19,2,1934,386,190153,1,1.4,2.3,590,16
3,19,2,1934,386,190153,2,1.5,3.3,591,13
3,19,2,1934,386,190154,1,0.8,1.5,597,15
3,19,2,1934,386,190154,2,1.6,2.6,590,16
3,19,2,1934,386,190156,1,2.2,2.2,587,14
3,19,2,1934,386,190156,2,2.1,2.3,588,14
3,19,2,1934,386,190157,1,2,2.4,616,14
3,19,2,1934,386,190157,2,2.3,1.5,617,15
3,19,2,1934,386,190158,1,1.7,1.7,590,13
3,19,2,1934,386,190158,2,1.4,1.7,617,14
3,19,2,1934,386,190158,3,2.3,1.7,615,15
3,19,2,1934,386,190159,1,1.2,2.3,599,14
3,19,2,1934,386,190159,2,1.1,1.9,599,14
3,19,2,1934,386,190160,1,0.6,2.1,611,14
3,19,2,1919,366,190161,1,0.1,0.7,588,15
3,19,2,1919,366,190161,2,0.1,0.2,588,15
3,19,2,1919,366,190162,1,0.1,0.5,588,16
3,19,2,1919,366,190162,2,0.1,0.1,588,16
3,19,2,1919,366,190163,1,0.2,1.5,589,14
3,19,2,1919,366,190163,2,0.7,1.3,584,16
3,19,2,1919,366,190163,3,0.8,0.6,586,15
3,19,2,1919,366,190164,1,0.1,1,586,14
3,19,2,1919,366,190164,2,2,1.1,598,14
3,19,2,1919,366,190165,1,0.2,0.9,586,15
3,19,2,1919,366,190165,2,0.1,1.4,585,14
3,19,2,1919,366,190166,1,0.3,1.1,587,14
3,19,2,1919,366,190166,2,0.1,1.2,586,15
3,19,2,1919,366,190167,1,0.1,0.7,586,14
3,19,2,1919,366,190167,2,0.1,1.3,586,14
3,19,2,1919,366,190168,1,0.1,0.9,586,15
3,19,2,1919,366,190168,2,0.2,0.7,586,15
3,19,2,1919,366,190169,1,0.3,0.8,583,16
3,19,2,1919,366,190169,2,0.3,0.9,583,16
3,19,2,1919,366,190169,3,0.1,1.1,586,14
3,19,2,1919,366,190170,1,0.1,1.4,585,14
3,19,2,1919,366,190170,2,0,0.6,586,14
3,19,2,1928,526,190171,1,0,0.9,454,15
3,19,2,1928,526,190171,2,0,1.1,455,14
3,19,2,1928,526,190172,1,0.4,1.3,446,15
3,19,2,1928,526,190172,2,0.4,4.8,454,13
3,19,2,1928,526,190172,3,0.5,1.9,458,13
3,19,2,1928,526,190173,1,0,1.9,456,13
3,19,2,1928,526,190173,2,0.4,1.6,452,16
3,19,2,1928,526,190174,1,0.9,1.8,439,14
3,19,2,1928,526,190174,2,0.6,0.4,451,17
3,19,2,1928,526,190175,1,0,0.6,454,17
3,19,2,1928,526,190175,2,0,0.8,454,16
3,19,2,1928,526,190175,3,0.7,0.4,452,20
3,19,2,1928,526,190176,1,0,1.8,455,13
3,19,2,1928,526,190176,2,0.5,3.2,455,13
3,19,2,1928,526,190177,1,0.3,3.3,452,14
3,19,2,1928,526,190177,2,0.1,0.6,455,14
3,19,2,1928,526,190177,3,0,0.7,454,16
3,19,2,1928,0,190178,1,0.1,1.3,457,14
3,19,2,1928,0,190178,2,0.5,0.9,452,17
3,19,2,1928,526,190179,1,0.3,1.8,456,14
3,19,2,1928,526,190179,2,0.4,4.9,450,13
3,19,2,1928,526,190180,1,0,1.9,457,13
3,19,2,1928,526,190180,2,0.4,2.1,456,13
3,19,2,1932,562,190181,1,0.5,17.8,570,12
3,19,2,1932,562,190181,2,0.7,2.5,550,13
3,19,2,1932,562,190183,1,0.2,7.1,556,13
3,19,2,1932,562,190183,2,0.7,7.8,570,13
3,19,2,1932,562,190184,1,0.2,5,551,16
3,19,2,1932,562,190184,2,2.2,1.3,542,17
3,19,2,1932,562,190184,3,2.3,1,542,15
3,19,2,1932,562,190185,1,1.1,1.5,543,14
3,19,2,1932,562,190185,2,0.1,7.1,556,13
3,19,2,1932,562,190186,1,1,1,545,16
3,19,2,1932,562,190187,1,0.1,8.3,558,13
3,19,2,1932,562,190187,2,0.2,8.9,558,14
3,19,2,1932,562,190187,3,0.3,8.4,563,12
3,19,2,1932,562,190188,1,0.9,0.7,545,15
3,19,2,1932,562,190188,2,0.9,1.4,544,14
3,19,2,1932,562,190189,1,1.4,2.7,542,15
3,19,2,1932,562,190189,2,0.7,5.5,549,12
3,19,2,1932,562,190190,1,0.6,5.4,566,12
3,19,2,1923,284,190192,1,2,1.8,498,20
3,19,2,1923,284,190192,2,2.1,1.8,498,18
3,19,2,1923,284,190193,1,2,1,498,15
3,19,2,1923,284,190193,2,1.4,1.2,505,16
3,19,2,1923,284,190194,1,1.2,1.1,507,13
3,19,2,1923,284,190195,1,0.7,1.7,503,14
3,19,2,1923,284,190195,2,2,1.8,513,14
3,19,2,1923,284,190196,1,2,1.5,513,14
3,19,2,1923,284,190196,2,0.5,0.7,503,20
3,19,2,1923,284,190197,1,0.9,1.1,500,30
3,19,2,1923,284,190197,2,1.1,1.8,503,14
3,19,2,1923,284,190198,1,1.4,2,492,16
3,19,2,1923,284,190198,2,1.5,2.2,498,13
3,19,2,1923,284,190199,1,,,,
3,19,2,1923,284,190199,2,0.8,1.3,492,16
3,19,2,1923,284,190199,3,0.9,1.8,493,14
3,19,2,1923,284,190200,1,1.2,1.4,508,14
3,19,2,1923,284,190200,2,2.4,2.8,517,13
3,20,1,2021,3300,200010,1,2.7,2.5,510,13
3,20,2,2018,1134,200011,1,0,3.4,453,13
3,20,2,2018,1134,200011,2,0.2,1.4,448,17
3,20,2,2018,1134,200012,1,0.3,1.8,449,15
3,20,2,2018,1134,200012,2,0.1,2.6,454,14
3,20,2,2018,1134,200013,1,0.1,1.7,454,14
3,20,2,2018,1134,200013,2,0.6,0.5,453,15
3,20,2,2018,1134,200014,1,0,3.5,450,14
3,20,2,2018,1134,200014,2,0.6,0.7,452,18
3,20,2,2018,1134,200015,1,0,2.8,453,13
3,20,2,2018,1134,200015,2,0,2.9,452,13
3,20,2,2018,1134,200016,1,0.1,0.8,446,16
3,20,2,2018,1134,200016,2,0.1,1.1,446,30
3,20,2,2018,1134,200016,3,0,0.9,446,21
3,20,2,2018,1134,200017,1,1.3,1.2,454,16
3,20,2,2018,1134,200018,1,0,2.8,444,14
3,20,2,2018,1134,200019,1,0,2.6,440,13
3,20,2,2018,1134,200019,2,0.4,1.3,446,23
3,20,2,2018,1134,200020,1,0,1.1,456,14
3,20,2,2018,1134,200020,2,0.6,1,453,16
3,20,2,2005,970,200021,1,0.3,1.7,499,14
3,20,2,2005,970,200021,2,0.4,1.8,497,14
3,20,2,2005,970,200022,1,0.6,1.9,500,14
3,20,2,2005,970,200022,2,0.8,1.8,495,15
3,20,2,2005,970,200023,1,0.8,1.7,493,19
3,20,2,2005,970,200024,1,0.5,1.9,496,18
3,20,2,2005,970,200024,2,0.6,0.6,494,21
3,20,2,2005,970,200025,1,0.5,0.7,497,16
3,20,2,2005,970,200025,2,0.7,1,494,17
3,20,2,2005,970,200026,1,0.3,1.1,499,14
3,20,2,2005,970,200026,2,1,2.2,502,19
3,20,2,2005,970,200027,1,0.9,1.5,503,15
3,20,2,2005,970,200028,1,0.7,1.7,502,18
3,20,2,2005,970,200028,2,0.8,0.9,503,16
3,20,2,2005,970,200029,1,0.5,1.1,501,15
3,20,2,2005,970,200029,2,0,1.9,502,13
3,20,2,2005,970,200030,1,1,0.8,504,15
3,20,2,2005,970,200030,2,1.4,1,506,14
3,20,2,2003,784,200031,1,2.8,1,463,15
3,20,2,2003,784,200031,2,2.9,2,461,15
3,20,2,2003,784,200032,1,2.9,1.7,461,15
3,20,2,2003,784,200032,2,2.9,1.3,462,15
3,20,2,2003,784,200033,1,0.8,2.1,445,13
3,20,2,2003,784,200033,2,0.8,1.9,446,13
3,20,2,2003,784,200034,1,1,1.7,449,14
3,20,2,2003,784,200034,2,1,2.2,449,13
3,20,2,2003,784,200035,1,2.8,1.9,462,14
3,20,2,2003,784,200035,2,3.1,2.4,461,14
3,20,2,2003,784,200035,3,0.9,1.1,433,14
3,20,2,2003,784,200036,1,2.8,1.5,462,14
3,20,2,2003,784,200036,2,0.8,1.3,434,14
3,20,2,2003,784,200037,1,3,1.2,463,15
3,20,2,2003,784,200037,2,3,1.7,460,14
3,20,2,2003,784,200038,1,0.8,1.3,443,15
3,20,2,2003,784,200039,1,0.2,2.4,441,13
3,20,2,2003,784,200040,1,1.7,2,449,14
3,20,2,2030,1050,200041,1,0.4,1.9,545,14
3,20,2,2030,1050,200041,2,1,0.4,549,17
3,20,2,2030,1050,200042,1,0.2,1,539,17
3,20,2,2030,1050,200042,2,0.6,1.8,536,13
3,20,2,2030,1050,200042,3,0,0.7,540,14
3,20,2,2030,1050,200043,1,0.3,2.3,543,14
3,20,2,2030,1050,200044,1,0.4,2,545,14
3,20,2,2030,1050,200044,2,0.2,1,538,16
3,20,2,2030,1050,200045,1,0.5,2.2,533,14
3,20,2,2030,1050,200045,2,0.8,1.4,532,15
3,20,2,2030,1050,200046,1,0.6,2,546,15
3,20,2,2030,1050,200046,2,0.7,1.1,548,14
3,20,2,2030,1050,200047,1,1,1,550,15
3,20,2,2030,1050,200047,2,0.7,2,547,15
3,20,2,2030,1050,200048,1,0,1.3,542,17
3,20,2,2030,1050,200048,2,0.2,1.3,541,16
3,20,2,2030,1050,200049,1,0,0.7,545,16
3,20,2,2030,1050,200049,2,0.4,0.7,548,15
3,20,2,2030,1050,200050,1,0,1,544,15
3,20,2,2030,1050,200050,2,0.5,1.9,543,13
3,20,1,2032,1390,200051,1,1.3,2.5,521,14
3,20,1,2032,1390,200051,2,1.7,0.6,504,15
3,20,1,2032,1390,200052,1,1.1,1.8,498,15
3,20,1,2032,1390,200052,2,1.1,1.9,498,16
3,20,1,2032,1390,200056,1,7,2.1,541,13
3,20,2,2032,1772,200061,1,0,1.7,469,14
3,20,2,2032,1772,200061,2,0.1,2.6,468,13
3,20,2,2032,1772,200062,1,0.3,1.3,466,17
3,20,2,2032,1772,200062,2,0.6,1.3,465,15
3,20,2,2032,1772,200063,1,0.4,1.6,470,14
3,20,2,2032,1772,200063,2,1,0.4,456,19
3,20,2,2032,1772,200064,1,0.9,1.5,467,17
3,20,2,2032,1772,200064,2,0.8,1.2,467,16
3,20,2,2032,1772,200065,1,0.3,1.8,468,14
3,20,2,2032,1772,200065,2,1.2,2.3,458,13
3,20,2,2032,1772,200066,1,0.3,1.4,465,17
3,20,2,2032,1772,200066,2,3.8,0.9,466,14
3,20,2,2032,1772,200067,1,0.9,0.7,468,14
3,20,2,2032,1772,200067,2,1.4,1.8,467,15
3,20,2,2032,1772,200068,1,0.3,1,465,19
3,20,2,2032,1772,200068,2,0.1,2.2,468,14
3,20,2,2032,1772,200069,1,0.2,1.4,465,16
3,20,2,2032,1772,200069,2,1.3,2.4,466,13
3,20,2,2015,1746,200071,1,0,1.7,506,15
3,20,2,2015,1746,200071,2,0.4,1.6,508,13
3,20,2,2015,1746,200072,1,0.2,1.6,506,18
3,20,2,2015,1746,200072,2,0.2,1.2,507,14
3,20,2,2015,1746,200074,1,0,2.3,506,16
3,20,2,2015,1746,200074,2,1.4,2.9,514,13
3,20,2,2015,1746,200075,1,0.1,1.7,505,15
3,20,2,2015,1746,200075,2,0.4,1.2,510,13
3,20,2,2015,1746,200075,3,0.5,1.2,511,14
3,20,2,2015,1746,200076,1,0,1.4,505,14
3,20,2,2015,1746,200077,1,0.1,1.4,505,14
3,20,2,2015,1746,200077,2,0.5,2.3,509,14
