"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s10aq1","s10aq2"
6,30,3009,1,0,300120,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3009,1,0,300120,9,"ALCOHOLIC DRINKS",2,
6,30,3020,1,322,300122,1,"FULL MEALS - BREAKFAST",2,
6,30,3020,1,322,300122,2,"FULL MEALS - LUNCH",2,
6,30,3020,1,322,300122,3,"FULL MEALS - DINNER",2,
6,30,3020,1,322,300122,4,"SIDE DISHES",2,
6,30,3020,1,322,300122,5,"SNACKS",2,
6,30,3020,1,322,300122,6,"DAIRY BASED BEVARAGES",2,
6,30,3020,1,322,300122,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3020,1,322,300122,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3020,1,322,300122,9,"ALCOHOLIC DRINKS",2,
6,30,3020,1,322,300124,1,"FULL MEALS - BREAKFAST",2,
6,30,3020,1,322,300124,2,"FULL MEALS - LUNCH",1,1000
6,30,3020,1,322,300124,3,"FULL MEALS - DINNER",2,
6,30,3020,1,322,300124,4,"SIDE DISHES",2,
6,30,3020,1,322,300124,5,"SNACKS",2,
6,30,3020,1,322,300124,6,"DAIRY BASED BEVARAGES",2,
6,30,3020,1,322,300124,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3020,1,322,300124,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3020,1,322,300124,9,"ALCOHOLIC DRINKS",2,
6,30,3020,1,322,300127,1,"FULL MEALS - BREAKFAST",2,
6,30,3020,1,322,300127,2,"FULL MEALS - LUNCH",2,
6,30,3020,1,322,300127,3,"FULL MEALS - DINNER",2,
6,30,3020,1,322,300127,4,"SIDE DISHES",2,
6,30,3020,1,322,300127,5,"SNACKS",2,
6,30,3020,1,322,300127,6,"DAIRY BASED BEVARAGES",2,
6,30,3020,1,322,300127,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3020,1,322,300127,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3020,1,322,300127,9,"ALCOHOLIC DRINKS",2,
6,30,3020,1,322,300129,1,"FULL MEALS - BREAKFAST",1,2000
6,30,3020,1,322,300129,2,"FULL MEALS - LUNCH",1,2500
6,30,3020,1,322,300129,3,"FULL MEALS - DINNER",1,3000
6,30,3020,1,322,300129,4,"SIDE DISHES",2,
6,30,3020,1,322,300129,5,"SNACKS",1,1000
6,30,3020,1,322,300129,6,"DAIRY BASED BEVARAGES",2,
6,30,3020,1,322,300129,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3020,1,322,300129,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3020,1,322,300129,9,"ALCOHOLIC DRINKS",2,
6,30,3020,1,322,300130,1,"FULL MEALS - BREAKFAST",2,
6,30,3020,1,322,300130,2,"FULL MEALS - LUNCH",2,
6,30,3020,1,322,300130,3,"FULL MEALS - DINNER",2,
6,30,3020,1,322,300130,4,"SIDE DISHES",2,
6,30,3020,1,322,300130,5,"SNACKS",2,
6,30,3020,1,322,300130,6,"DAIRY BASED BEVARAGES",2,
6,30,3020,1,322,300130,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3020,1,322,300130,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3020,1,322,300130,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,1310,300131,1,"FULL MEALS - BREAKFAST",2,
6,30,3002,1,1310,300131,2,"FULL MEALS - LUNCH",2,
6,30,3002,1,1310,300131,3,"FULL MEALS - DINNER",2,
6,30,3002,1,1310,300131,4,"SIDE DISHES",2,
6,30,3002,1,1310,300131,5,"SNACKS",2,
6,30,3002,1,1310,300131,6,"DAIRY BASED BEVARAGES",2,
6,30,3002,1,1310,300131,7,"VEGETABLES AND ROASTED OR BOIL",1,200
6,30,3002,1,1310,300131,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3002,1,1310,300131,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,1310,300135,1,"FULL MEALS - BREAKFAST",1,1200
6,30,3002,1,1310,300135,2,"FULL MEALS - LUNCH",2,
6,30,3002,1,1310,300135,3,"FULL MEALS - DINNER",1,800
6,30,3002,1,1310,300135,4,"SIDE DISHES",2,
6,30,3002,1,1310,300135,5,"SNACKS",1,50
6,30,3002,1,1310,300135,6,"DAIRY BASED BEVARAGES",2,
6,30,3002,1,1310,300135,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3002,1,1310,300135,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3002,1,1310,300135,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,0,300136,1,"FULL MEALS - BREAKFAST",1,1500
6,30,3002,1,0,300136,2,"FULL MEALS - LUNCH",1,1000
6,30,3002,1,0,300136,3,"FULL MEALS - DINNER",2,
6,30,3002,1,0,300136,4,"SIDE DISHES",2,
6,30,3002,1,0,300136,5,"SNACKS",1,50
6,30,3002,1,0,300136,6,"DAIRY BASED BEVARAGES",2,
6,30,3002,1,0,300136,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3002,1,0,300136,8,"NON-ALCOHOLIC DRINKS",1,980
6,30,3002,1,0,300136,9,"ALCOHOLIC DRINKS",1,1400
6,30,3002,1,1310,300137,1,"FULL MEALS - BREAKFAST",1,2500
6,30,3002,1,1310,300137,2,"FULL MEALS - LUNCH",1,2800
6,30,3002,1,1310,300137,3,"FULL MEALS - DINNER",2,
6,30,3002,1,1310,300137,4,"SIDE DISHES",1,500
6,30,3002,1,1310,300137,5,"SNACKS",1,250
6,30,3002,1,1310,300137,6,"DAIRY BASED BEVARAGES",1,200
6,30,3002,1,1310,300137,7,"VEGETABLES AND ROASTED OR BOIL",1,300
6,30,3002,1,1310,300137,8,"NON-ALCOHOLIC DRINKS",1,400
6,30,3002,1,1310,300137,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,1310,300138,1,"FULL MEALS - BREAKFAST",1,500
6,30,3002,1,1310,300138,2,"FULL MEALS - LUNCH",1,750
6,30,3002,1,1310,300138,3,"FULL MEALS - DINNER",2,
6,30,3002,1,1310,300138,4,"SIDE DISHES",1,200
6,30,3002,1,1310,300138,5,"SNACKS",1,100
6,30,3002,1,1310,300138,6,"DAIRY BASED BEVARAGES",2,
6,30,3002,1,1310,300138,7,"VEGETABLES AND ROASTED OR BOIL",1,100
6,30,3002,1,1310,300138,8,"NON-ALCOHOLIC DRINKS",1,100
6,30,3002,1,1310,300138,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,0,300139,1,"FULL MEALS - BREAKFAST",1,600
6,30,3002,1,0,300139,2,"FULL MEALS - LUNCH",1,1000
6,30,3002,1,0,300139,3,"FULL MEALS - DINNER",2,
6,30,3002,1,0,300139,4,"SIDE DISHES",2,
6,30,3002,1,0,300139,5,"SNACKS",1,300
6,30,3002,1,0,300139,6,"DAIRY BASED BEVARAGES",1,100
6,30,3002,1,0,300139,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3002,1,0,300139,8,"NON-ALCOHOLIC DRINKS",1,200
6,30,3002,1,0,300139,9,"ALCOHOLIC DRINKS",2,
6,30,3021,1,0,300140,1,"FULL MEALS - BREAKFAST",1,1200
6,30,3021,1,0,300140,2,"FULL MEALS - LUNCH",2,
6,30,3021,1,0,300140,3,"FULL MEALS - DINNER",1,1000
6,30,3021,1,0,300140,4,"SIDE DISHES",2,
6,30,3021,1,0,300140,5,"SNACKS",1,200
6,30,3021,1,0,300140,6,"DAIRY BASED BEVARAGES",2,
6,30,3021,1,0,300140,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3021,1,0,300140,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3021,1,0,300140,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,1264,300141,1,"FULL MEALS - BREAKFAST",1,2400
6,30,3002,1,1264,300141,2,"FULL MEALS - LUNCH",1,2800
6,30,3002,1,1264,300141,3,"FULL MEALS - DINNER",2,
6,30,3002,1,1264,300141,4,"SIDE DISHES",2,
6,30,3002,1,1264,300141,5,"SNACKS",1,140
6,30,3002,1,1264,300141,6,"DAIRY BASED BEVARAGES",2,
6,30,3002,1,1264,300141,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3002,1,1264,300141,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3002,1,1264,300141,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,0,300142,1,"FULL MEALS - BREAKFAST",2,
6,30,3002,1,0,300142,2,"FULL MEALS - LUNCH",2,
6,30,3002,1,0,300142,3,"FULL MEALS - DINNER",2,
6,30,3002,1,0,300142,4,"SIDE DISHES",2,
6,30,3002,1,0,300142,5,"SNACKS",1,150
6,30,3002,1,0,300142,6,"DAIRY BASED BEVARAGES",2,
6,30,3002,1,0,300142,7,"VEGETABLES AND ROASTED OR BOIL",1,100
6,30,3002,1,0,300142,8,"NON-ALCOHOLIC DRINKS",1,200
6,30,3002,1,0,300142,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,1264,300143,1,"FULL MEALS - BREAKFAST",2,
6,30,3002,1,1264,300143,2,"FULL MEALS - LUNCH",2,
6,30,3002,1,1264,300143,3,"FULL MEALS - DINNER",2,
6,30,3002,1,1264,300143,4,"SIDE DISHES",2,
6,30,3002,1,1264,300143,5,"SNACKS",1,100
6,30,3002,1,1264,300143,6,"DAIRY BASED BEVARAGES",2,
6,30,3002,1,1264,300143,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3002,1,1264,300143,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3002,1,1264,300143,9,"ALCOHOLIC DRINKS",2,
6,30,3007,1,0,300144,1,"FULL MEALS - BREAKFAST",1,1500
6,30,3007,1,0,300144,2,"FULL MEALS - LUNCH",1,1000
6,30,3007,1,0,300144,3,"FULL MEALS - DINNER",2,
6,30,3007,1,0,300144,4,"SIDE DISHES",1,500
6,30,3007,1,0,300144,5,"SNACKS",1,100
6,30,3007,1,0,300144,6,"DAIRY BASED BEVARAGES",1,500
6,30,3007,1,0,300144,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3007,1,0,300144,8,"NON-ALCOHOLIC DRINKS",1,500
6,30,3007,1,0,300144,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,0,300145,1,"FULL MEALS - BREAKFAST",2,
6,30,3002,1,0,300145,2,"FULL MEALS - LUNCH",2,
6,30,3002,1,0,300145,3,"FULL MEALS - DINNER",2,
6,30,3002,1,0,300145,4,"SIDE DISHES",2,
6,30,3002,1,0,300145,5,"SNACKS",2,
6,30,3002,1,0,300145,6,"DAIRY BASED BEVARAGES",2,
6,30,3002,1,0,300145,7,"VEGETABLES AND ROASTED OR BOIL",1,100
6,30,3002,1,0,300145,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3002,1,0,300145,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,1264,300146,1,"FULL MEALS - BREAKFAST",2,
6,30,3002,1,1264,300146,2,"FULL MEALS - LUNCH",2,
6,30,3002,1,1264,300146,3,"FULL MEALS - DINNER",2,
6,30,3002,1,1264,300146,4,"SIDE DISHES",2,
6,30,3002,1,1264,300146,5,"SNACKS",1,500
6,30,3002,1,1264,300146,6,"DAIRY BASED BEVARAGES",2,
6,30,3002,1,1264,300146,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3002,1,1264,300146,8,"NON-ALCOHOLIC DRINKS",1,200
6,30,3002,1,1264,300146,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,0,300147,1,"FULL MEALS - BREAKFAST",1,2000
6,30,3002,1,0,300147,2,"FULL MEALS - LUNCH",1,1500
6,30,3002,1,0,300147,3,"FULL MEALS - DINNER",2,
6,30,3002,1,0,300147,4,"SIDE DISHES",2,
6,30,3002,1,0,300147,5,"SNACKS",1,500
6,30,3002,1,0,300147,6,"DAIRY BASED BEVARAGES",1,500
6,30,3002,1,0,300147,7,"VEGETABLES AND ROASTED OR BOIL",1,200
6,30,3002,1,0,300147,8,"NON-ALCOHOLIC DRINKS",1,350
6,30,3002,1,0,300147,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,1264,300148,1,"FULL MEALS - BREAKFAST",1,3500
6,30,3002,1,1264,300148,2,"FULL MEALS - LUNCH",1,3500
6,30,3002,1,1264,300148,3,"FULL MEALS - DINNER",2,
6,30,3002,1,1264,300148,4,"SIDE DISHES",2,
6,30,3002,1,1264,300148,5,"SNACKS",1,400
6,30,3002,1,1264,300148,6,"DAIRY BASED BEVARAGES",2,
6,30,3002,1,1264,300148,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3002,1,1264,300148,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3002,1,1264,300148,9,"ALCOHOLIC DRINKS",2,
6,30,3002,1,1264,300149,1,"FULL MEALS - BREAKFAST",2,
6,30,3002,1,1264,300149,2,"FULL MEALS - LUNCH",1,900
6,30,3002,1,1264,300149,3,"FULL MEALS - DINNER",2,
6,30,3002,1,1264,300149,4,"SIDE DISHES",2,
6,30,3002,1,1264,300149,5,"SNACKS",1,400
6,30,3002,1,1264,300149,6,"DAIRY BASED BEVARAGES",1,200
6,30,3002,1,1264,300149,7,"VEGETABLES AND ROASTED OR BOIL",1,300
6,30,3002,1,1264,300149,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3002,1,1264,300149,9,"ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300151,1,"FULL MEALS - BREAKFAST",1,70
6,30,3030,1,946,300151,2,"FULL MEALS - LUNCH",2,
6,30,3030,1,946,300151,3,"FULL MEALS - DINNER",2,
6,30,3030,1,946,300151,4,"SIDE DISHES",2,
6,30,3030,1,946,300151,5,"SNACKS",2,
6,30,3030,1,946,300151,6,"DAIRY BASED BEVARAGES",2,
6,30,3030,1,946,300151,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3030,1,946,300151,8,"NON-ALCOHOLIC DRINKS",1,100
6,30,3030,1,946,300151,9,"ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300152,1,"FULL MEALS - BREAKFAST",1,2000
6,30,3030,1,946,300152,2,"FULL MEALS - LUNCH",1,2000
6,30,3030,1,946,300152,3,"FULL MEALS - DINNER",1,1000
6,30,3030,1,946,300152,4,"SIDE DISHES",2,
6,30,3030,1,946,300152,5,"SNACKS",1,200
6,30,3030,1,946,300152,6,"DAIRY BASED BEVARAGES",2,
6,30,3030,1,946,300152,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3030,1,946,300152,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300152,9,"ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300153,1,"FULL MEALS - BREAKFAST",2,
6,30,3030,1,946,300153,2,"FULL MEALS - LUNCH",1,2500
6,30,3030,1,946,300153,3,"FULL MEALS - DINNER",2,
6,30,3030,1,946,300153,4,"SIDE DISHES",2,
6,30,3030,1,946,300153,5,"SNACKS",1,200
6,30,3030,1,946,300153,6,"DAIRY BASED BEVARAGES",2,
6,30,3030,1,946,300153,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3030,1,946,300153,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300153,9,"ALCOHOLIC DRINKS",1,1200
6,30,3030,1,946,300154,1,"FULL MEALS - BREAKFAST",1,50
6,30,3030,1,946,300154,2,"FULL MEALS - LUNCH",2,
6,30,3030,1,946,300154,3,"FULL MEALS - DINNER",2,
6,30,3030,1,946,300154,4,"SIDE DISHES",2,
6,30,3030,1,946,300154,5,"SNACKS",2,
6,30,3030,1,946,300154,6,"DAIRY BASED BEVARAGES",2,
6,30,3030,1,946,300154,7,"VEGETABLES AND ROASTED OR BOIL",1,200
6,30,3030,1,946,300154,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300154,9,"ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300156,1,"FULL MEALS - BREAKFAST",2,
6,30,3030,1,946,300156,2,"FULL MEALS - LUNCH",2,
6,30,3030,1,946,300156,3,"FULL MEALS - DINNER",1,400
6,30,3030,1,946,300156,4,"SIDE DISHES",2,
6,30,3030,1,946,300156,5,"SNACKS",2,
6,30,3030,1,946,300156,6,"DAIRY BASED BEVARAGES",2,
6,30,3030,1,946,300156,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3030,1,946,300156,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300156,9,"ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300157,1,"FULL MEALS - BREAKFAST",1,540
6,30,3030,1,946,300157,2,"FULL MEALS - LUNCH",2,
6,30,3030,1,946,300157,3,"FULL MEALS - DINNER",1,1750
6,30,3030,1,946,300157,4,"SIDE DISHES",2,
6,30,3030,1,946,300157,5,"SNACKS",1,100
6,30,3030,1,946,300157,6,"DAIRY BASED BEVARAGES",2,
6,30,3030,1,946,300157,7,"VEGETABLES AND ROASTED OR BOIL",1,1800
6,30,3030,1,946,300157,8,"NON-ALCOHOLIC DRINKS",1,500
6,30,3030,1,946,300157,9,"ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300158,1,"FULL MEALS - BREAKFAST",2,
6,30,3030,1,946,300158,2,"FULL MEALS - LUNCH",1,1200
6,30,3030,1,946,300158,3,"FULL MEALS - DINNER",2,
6,30,3030,1,946,300158,4,"SIDE DISHES",1,200
6,30,3030,1,946,300158,5,"SNACKS",1,100
6,30,3030,1,946,300158,6,"DAIRY BASED BEVARAGES",2,
6,30,3030,1,946,300158,7,"VEGETABLES AND ROASTED OR BOIL",1,100
6,30,3030,1,946,300158,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300158,9,"ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300159,1,"FULL MEALS - BREAKFAST",1,700
6,30,3030,1,946,300159,2,"FULL MEALS - LUNCH",2,
6,30,3030,1,946,300159,3,"FULL MEALS - DINNER",2,
6,30,3030,1,946,300159,4,"SIDE DISHES",2,
6,30,3030,1,946,300159,5,"SNACKS",1,200
6,30,3030,1,946,300159,6,"DAIRY BASED BEVARAGES",2,
6,30,3030,1,946,300159,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3030,1,946,300159,8,"NON-ALCOHOLIC DRINKS",1,200
6,30,3030,1,946,300159,9,"ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300160,1,"FULL MEALS - BREAKFAST",1,2500
6,30,3030,1,946,300160,2,"FULL MEALS - LUNCH",2,
6,30,3030,1,946,300160,3,"FULL MEALS - DINNER",2,
6,30,3030,1,946,300160,4,"SIDE DISHES",2,
6,30,3030,1,946,300160,5,"SNACKS",1,100
6,30,3030,1,946,300160,6,"DAIRY BASED BEVARAGES",2,
6,30,3030,1,946,300160,7,"VEGETABLES AND ROASTED OR BOIL",1,100
6,30,3030,1,946,300160,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3030,1,946,300160,9,"ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300161,1,"FULL MEALS - BREAKFAST",1,750
6,30,3016,1,390,300161,2,"FULL MEALS - LUNCH",2,
6,30,3016,1,390,300161,3,"FULL MEALS - DINNER",2,
6,30,3016,1,390,300161,4,"SIDE DISHES",2,
6,30,3016,1,390,300161,5,"SNACKS",1,80
6,30,3016,1,390,300161,6,"DAIRY BASED BEVARAGES",2,
6,30,3016,1,390,300161,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3016,1,390,300161,8,"NON-ALCOHOLIC DRINKS",1,200
6,30,3016,1,390,300161,9,"ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300162,1,"FULL MEALS - BREAKFAST",1,800
6,30,3016,1,390,300162,2,"FULL MEALS - LUNCH",1,800
6,30,3016,1,390,300162,3,"FULL MEALS - DINNER",2,
6,30,3016,1,390,300162,4,"SIDE DISHES",2,
6,30,3016,1,390,300162,5,"SNACKS",2,
6,30,3016,1,390,300162,6,"DAIRY BASED BEVARAGES",2,
6,30,3016,1,390,300162,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3016,1,390,300162,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300162,9,"ALCOHOLIC DRINKS",1,600
6,30,3016,1,390,300163,1,"FULL MEALS - BREAKFAST",1,1050
6,30,3016,1,390,300163,2,"FULL MEALS - LUNCH",2,
6,30,3016,1,390,300163,3,"FULL MEALS - DINNER",2,
6,30,3016,1,390,300163,4,"SIDE DISHES",2,
6,30,3016,1,390,300163,5,"SNACKS",1,100
6,30,3016,1,390,300163,6,"DAIRY BASED BEVARAGES",2,
6,30,3016,1,390,300163,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3016,1,390,300163,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300163,9,"ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300164,1,"FULL MEALS - BREAKFAST",2,
6,30,3016,1,390,300164,2,"FULL MEALS - LUNCH",2,
6,30,3016,1,390,300164,3,"FULL MEALS - DINNER",2,
6,30,3016,1,390,300164,4,"SIDE DISHES",2,
6,30,3016,1,390,300164,5,"SNACKS",2,
6,30,3016,1,390,300164,6,"DAIRY BASED BEVARAGES",2,
6,30,3016,1,390,300164,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3016,1,390,300164,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300164,9,"ALCOHOLIC DRINKS",2,
6,30,3016,1,0,300165,1,"FULL MEALS - BREAKFAST",2,
6,30,3016,1,0,300165,2,"FULL MEALS - LUNCH",1,1000
6,30,3016,1,0,300165,3,"FULL MEALS - DINNER",1,1000
6,30,3016,1,0,300165,4,"SIDE DISHES",1,1500
6,30,3016,1,0,300165,5,"SNACKS",1,250
6,30,3016,1,0,300165,6,"DAIRY BASED BEVARAGES",2,
6,30,3016,1,0,300165,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3016,1,0,300165,8,"NON-ALCOHOLIC DRINKS",1,200
6,30,3016,1,0,300165,9,"ALCOHOLIC DRINKS",2,
6,24,2403,1,0,300166,1,"FULL MEALS - BREAKFAST",2,
6,24,2403,1,0,300166,2,"FULL MEALS - LUNCH",2,
6,24,2403,1,0,300166,3,"FULL MEALS - DINNER",2,
6,24,2403,1,0,300166,4,"SIDE DISHES",2,
6,24,2403,1,0,300166,5,"SNACKS",1,1000
6,24,2403,1,0,300166,6,"DAIRY BASED BEVARAGES",2,
6,24,2403,1,0,300166,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,24,2403,1,0,300166,8,"NON-ALCOHOLIC DRINKS",1,500
6,24,2403,1,0,300166,9,"ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300167,1,"FULL MEALS - BREAKFAST",1,750
6,30,3016,1,390,300167,2,"FULL MEALS - LUNCH",2,
6,30,3016,1,390,300167,3,"FULL MEALS - DINNER",2,
6,30,3016,1,390,300167,4,"SIDE DISHES",2,
6,30,3016,1,390,300167,5,"SNACKS",1,200
6,30,3016,1,390,300167,6,"DAIRY BASED BEVARAGES",2,
6,30,3016,1,390,300167,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3016,1,390,300167,8,"NON-ALCOHOLIC DRINKS",1,700
6,30,3016,1,390,300167,9,"ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300168,1,"FULL MEALS - BREAKFAST",2,
6,30,3016,1,390,300168,2,"FULL MEALS - LUNCH",2,
6,30,3016,1,390,300168,3,"FULL MEALS - DINNER",2,
6,30,3016,1,390,300168,4,"SIDE DISHES",2,
6,30,3016,1,390,300168,5,"SNACKS",1,100
6,30,3016,1,390,300168,6,"DAIRY BASED BEVARAGES",2,
6,30,3016,1,390,300168,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3016,1,390,300168,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300168,9,"ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300169,1,"FULL MEALS - BREAKFAST",1,350
6,30,3016,1,390,300169,2,"FULL MEALS - LUNCH",2,
6,30,3016,1,390,300169,3,"FULL MEALS - DINNER",1,350
6,30,3016,1,390,300169,4,"SIDE DISHES",2,
6,30,3016,1,390,300169,5,"SNACKS",2,
6,30,3016,1,390,300169,6,"DAIRY BASED BEVARAGES",2,
6,30,3016,1,390,300169,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3016,1,390,300169,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300169,9,"ALCOHOLIC DRINKS",2,
6,30,3016,1,390,300170,1,"FULL MEALS - BREAKFAST",1,500
6,30,3016,1,390,300170,2,"FULL MEALS - LUNCH",2,
6,30,3016,1,390,300170,3,"FULL MEALS - DINNER",1,500
6,30,3016,1,390,300170,4,"SIDE DISHES",2,
6,30,3016,1,390,300170,5,"SNACKS",1,200
6,30,3016,1,390,300170,6,"DAIRY BASED BEVARAGES",2,
6,30,3016,1,390,300170,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3016,1,390,300170,8,"NON-ALCOHOLIC DRINKS",1,240
6,30,3016,1,390,300170,9,"ALCOHOLIC DRINKS",1,1050
6,30,3023,2,622,300171,1,"FULL MEALS - BREAKFAST",1,700
6,30,3023,2,622,300171,2,"FULL MEALS - LUNCH",1,300
6,30,3023,2,622,300171,3,"FULL MEALS - DINNER",2,
6,30,3023,2,622,300171,4,"SIDE DISHES",2,
6,30,3023,2,622,300171,5,"SNACKS",2,
6,30,3023,2,622,300171,6,"DAIRY BASED BEVARAGES",2,
6,30,3023,2,622,300171,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3023,2,622,300171,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3023,2,622,300171,9,"ALCOHOLIC DRINKS",2,
6,30,3023,2,622,300172,1,"FULL MEALS - BREAKFAST",1,900
6,30,3023,2,622,300172,2,"FULL MEALS - LUNCH",2,
6,30,3023,2,622,300172,3,"FULL MEALS - DINNER",1,700
6,30,3023,2,622,300172,4,"SIDE DISHES",2,
6,30,3023,2,622,300172,5,"SNACKS",1,200
6,30,3023,2,622,300172,6,"DAIRY BASED BEVARAGES",2,
6,30,3023,2,622,300172,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3023,2,622,300172,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3023,2,622,300172,9,"ALCOHOLIC DRINKS",2,
6,30,3023,2,622,300173,1,"FULL MEALS - BREAKFAST",2,
6,30,3023,2,622,300173,2,"FULL MEALS - LUNCH",2,
6,30,3023,2,622,300173,3,"FULL MEALS - DINNER",2,
6,30,3023,2,622,300173,4,"SIDE DISHES",2,
6,30,3023,2,622,300173,5,"SNACKS",2,
6,30,3023,2,622,300173,6,"DAIRY BASED BEVARAGES",2,
6,30,3023,2,622,300173,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3023,2,622,300173,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3023,2,622,300173,9,"ALCOHOLIC DRINKS",2,
6,30,3023,2,622,300174,1,"FULL MEALS - BREAKFAST",1,300
6,30,3023,2,622,300174,2,"FULL MEALS - LUNCH",2,
6,30,3023,2,622,300174,3,"FULL MEALS - DINNER",2,
6,30,3023,2,622,300174,4,"SIDE DISHES",2,
6,30,3023,2,622,300174,5,"SNACKS",2,
6,30,3023,2,622,300174,6,"DAIRY BASED BEVARAGES",2,
6,30,3023,2,622,300174,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3023,2,622,300174,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3023,2,622,300174,9,"ALCOHOLIC DRINKS",2,
6,30,3023,2,622,300175,1,"FULL MEALS - BREAKFAST",2,
6,30,3023,2,622,300175,2,"FULL MEALS - LUNCH",2,
