"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11eq3","s11eq3a","s11eq3b","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15a","s11eq15b","s11eq16","s11eq17","s11eq18a","s11eq18b","s11eq19","s11eq20","s11eq20b","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27a","s11eq27b","s11eq28","s11eq29","s11eq30a","s11eq30b","s11eq31","s11eq32","s11eq33","s11eq34","s11eq35","s11eq36","s11eq37"
3,18,1808,2,1726,180073,1,2,"GINGER",2100,1,2,4,1,2100,2,170,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,2,1,"GIUNEACORN",1070,1,2,4,1,1070,3,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,2,2,"GINGER",2100,1,2,4,1,2100,3,170,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,2,3,"GROUNDNUT",1060,1,2,4,1,1060,2,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180074,1,1,"GUINEA CORN",1070,1,1,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1070,2,31,0,1,,240,1,,,,2,,,,,,,,,,,,,
3,18,1808,2,1726,180074,1,2,"MAIZE",1080,1,1,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,2,31,0,1,,200,1,,,,2,,,,,,,,,,,,,
3,18,1808,2,1726,180075,1,1,"GUINEA CORN",1070,1,2,3,1,1070,6,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180075,1,2,"MAIZE",1080,1,2,3,1,1080,6,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180075,2,1,"MAIZE",1080,1,2,3,1,1080,10,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180076,1,1,"MAIZE",1080,1,1,3,1,1080,6,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180076,1,2,"GUINEA CORN",1070,1,1,3,1,1070,4,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180076,2,1,"SOYABEANS",2220,1,1,3,1,2220,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180077,1,1,"GUINEA CORN",1070,1,2,3,1,1070,15,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180077,1,2,"SOYA BEANS",2220,1,2,3,1,2220,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180077,2,1,"MILLET",1100,1,2,3,1,1100,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180077,3,1,"GINGER",2100,1,2,3,1,2100,30,152,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180078,1,1,"SUGARCANE",2230,1,1,3,1,2230,10,100,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180078,1,2,"TOTATOES",2180,1,1,3,1,2180,1,141,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180078,2,1,"GUINEACORN",1070,1,1,3,1,1070,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180078,2,2,"GROUNDNUT",1060,1,1,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1060,8,31,150,6,,3200,1,,,,2,,,,,,,,,,,,,
3,18,1808,2,1726,180078,2,3,"ACHA",2010,1,1,3,1,2010,20,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180078,3,1,"MILLET",1100,1,1,3,1,1100,6,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180079,1,1,"GINGER",2100,1,1,4,2,,,,,,2,,,,,,,,,1,1,,"N1",2100,4,151,0,1,,18000,1,,,,2,,,,,,,,,,,,,
3,18,1808,2,1726,180079,1,2,"MAIZE",1080,1,1,4,1,1080,6,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180079,1,3,"GUINEA CORN",1070,1,1,4,1,1070,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180079,2,1,"MAIZE",1080,1,1,4,1,1080,11,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180080,1,1,"GINGER",2100,1,1,4,1,2100,7,150,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180080,1,2,"MAIZE",1080,1,1,4,1,1080,6,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180080,2,1,"ACHA",2010,1,1,4,1,2010,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180080,2,2,"MAIZE",1080,1,1,4,1,1080,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180080,3,1,"OKRO",2120,1,1,4,1,2120,4,14,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180081,1,1,"MAIZE",1080,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,5,31,150,6,,400,1,,,,2,,,,,,,,,,,,,
3,18,1811,2,364,180081,1,2,"GIUNEA CORN",1070,1,1,3,1,1070,12,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180081,1,3,"ACHA",2010,1,1,2,1,1020,5,21,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180081,1,4,"SOYABEANS",2220,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1010,15,31,300,6,,1350,1,,,,2,,,,,,,,,,,,,
3,18,1811,2,364,180081,2,1,"YAM",1120,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,300,81,500,6,,3500,1,,,,2,,,,,,,,,,,,,
3,18,1811,2,364,180081,2,2,"ACHA",2010,1,1,2,1,1020,4,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180081,2,3,"SOYABEANS",2220,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1010,5,31,150,6,,450,1,,,,2,,,,,,,,,,,,,
3,18,1811,2,364,180081,2,4,"GIUNEACORN",1070,1,1,3,1,1070,12,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180081,2,5,"MAIZE",1080,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,7,31,150,6,,560,1,,,,2,,,,,,,,,,,,,
3,18,1811,2,364,180082,1,1,"G/CORN",1070,1,2,4,1,1070,4,31,1,,2,,,,,,,,,1,1,,"N2",1070,2,31,150,5,,200,1,,,,2,,,,,,,,,,,,,
3,18,1811,2,364,180082,1,2,"SOYABEAN",2220,1,2,4,1,2220,2,31,1,,2,,,,,,,,,1,1,,"N2",2220,2,31,150,5,,70,1,,,,2,,,,,,,,,,,,,
3,18,1811,2,364,180082,1,3,"G/NUT",1060,1,2,4,1,1060,2,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180082,2,1,"YAM",1120,1,2,4,1,1120,9,170,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180082,2,2,"OKRO",2120,1,2,4,1,2120,2,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180082,3,1,"MAIZE",1080,1,2,4,1,1080,4,31,1,,2,,,,,,,,,1,1,,"N2",1080,4,31,150,5,,320,1,,,,2,,,,,,,,,,,,,
3,18,1811,2,364,180083,1,1,"MAIZE",1080,1,2,4,1,1080,2,31,1,,2,,,,,,,,,1,1,,"N2",1080,2,31,200,5,,160,1,,,,2,,,,,,,,,,,,,
3,18,1811,2,364,180083,1,2,"G/CORN",1070,1,2,4,1,1070,2,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180083,2,1,"G/CORN",1070,1,2,4,1,1070,2,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180083,3,1,"YAM",1120,1,2,4,1,1120,6,170,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180083,3,2,"OKRO",2120,1,2,4,1,2120,2,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180084,1,1,"MAIZE",1080,1,2,3,1,1080,7,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180084,2,1,"ACCA",2010,1,2,3,1,2010,10,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180084,3,1,"GIUNEACORN",1070,1,2,3,1,1070,6,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180084,4,1,"YAM",1120,1,2,3,1,1120,1000,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180085,1,1,"GUINEA CORN",1070,1,2,3,1,1070,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180085,1,2,"YAM",1120,1,2,3,1,1120,100,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180085,2,1,"GUINEA CORN",1070,1,2,3,1,1070,10,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180085,2,2,"MAIZE",1080,1,2,3,1,1080,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180085,3,1,"ACHA",2010,1,2,3,1,2010,4,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180085,3,2,"MILLET",1100,1,2,3,1,1100,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180086,1,1,"ACHA",2010,1,1,4,1,2010,8,31,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180086,2,1,"YAM",1120,1,1,4,1,1120,2000,81,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180086,3,1,"MAIZE",1080,1,1,4,1,1080,5,31,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180086,3,2,"G/CORN",1070,1,1,4,1,1070,5,31,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180087,1,1,"MAIZE",1080,1,2,3,1,1082,7,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180087,2,1,"MAIZE",1080,1,2,3,1,1082,3,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180087,2,2,"G.CORN",1070,1,2,3,1,1070,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180087,3,1,"YAM",1120,1,2,3,1,1120,3000,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180088,1,1,"G/CORN",1070,1,1,3,1,1070,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180088,1,2,"ACHA",2010,1,1,3,1,2010,8,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180088,1,3,"OKRO",2120,1,1,3,1,2120,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180088,2,1,"YAM",1120,1,1,4,1,1120,4,152,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180089,1,1,"YAM",1120,1,1,3,1,1120,3000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180089,1,2,"SOYA BEANS",2220,1,1,3,1,2220,4,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180089,1,3,"MAIZE",1080,1,1,3,1,1080,3,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180089,1,4,"GUINEA CORN",1070,1,1,3,1,1070,1,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180089,2,1,"MAIZE",1080,1,1,3,1,1080,4,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180089,2,2,"GUINEA CORN",1070,1,1,3,1,1070,1,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180090,1,1,"YAM",1120,1,1,4,1,1120,120,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1811,2,364,180090,2,1,"ACHA",2010,1,1,4,2,,,,,,2,,,,,,,,,1,1,,"N1",2010,10,31,600,5,,3000,1,,,,2,,,,,,,,,,,,,
3,18,1811,2,364,180090,3,1,"MAIZE",1080,1,1,4,1,1080,4,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180091,1,1,"MAIZE",1080,1,2,3,1,1082,1.5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180091,2,1,"YAM",1120,1,2,3,1,1120,1500,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180092,1,1,"MAIZE",1080,1,2,4,1,1082,3,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180092,2,1,"GUINEA CORN",1070,1,2,4,1,1070,2,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180092,2,2,"IRON BEANS(MADA) SHIRU",1010,1,2,4,1,1010,1,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180093,1,1,"MAIZE",1080,1,1,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,1,30,250,5,,250,1,,,,2,,,,,,,,,,,,,
3,18,1820,2,450,180093,1,2,"OKRO",2120,1,1,4,1,2120,3,14,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180093,2,1,"MAIZE",1080,1,1,1,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,1,30,250,5,,250,1,,,,2,,,,,,,,,,,,,
3,18,1820,2,450,180093,2,2,"OKRO",2120,1,1,4,1,2120,2,14,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180094,1,1,"MAIZE",1080,1,2,3,1,1080,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180095,1,1,"YAM",1120,1,1,3,1,1120,10000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180095,1,2,"MAIZE",1080,1,1,3,1,1080,8,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180095,1,3,"GROUNDNUT",1060,1,1,3,1,1060,7,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180095,1,4,"GUINEA CORN",1070,1,1,3,1,1070,1,151,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180096,1,1,"MAIZE",1080,1,2,4,1,1080,6,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180096,1,2,"GUINEA CORN",1070,1,2,4,1,1070,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180096,1,3,"SHURU",1010,1,2,4,1,1010,2,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180097,1,1,"MAIZE",1080,1,1,4,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,2,30,300,5,,350,1,,,,2,,,,,,,,,,,,,
3,18,1820,2,450,180097,1,2,"OKRO",2120,1,1,4,1,2120,3,14,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180098,1,1,"MAIZE",1080,1,2,4,1,1080,2,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180098,1,2,"BEANS",1010,1,2,4,1,1010,4,31,1,,2,,,,,,,,,1,1,,"N4",1010,1,31,220,5,,240,1,,,,2,,,,,,,,,,,,,
3,18,1820,2,450,180098,1,3,"OKRO",2120,1,2,4,1,2120,2,12,1,,1,2120,1,12,"N3",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180098,2,1,"GUINEA CORN",1070,1,2,4,1,1070,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180098,2,2,"YAM",1120,1,2,4,1,1120,3,71,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180098,3,1,"GUINEA CORN",1070,1,2,4,1,1070,2,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180098,3,2,"SHURU",1010,1,2,4,1,1010,1,31,1,,2,,,,,,,,,1,1,,"N4",1010,0.5,31,180,5,,110,1,,,,2,,,,,,,,,,,,,
3,18,1820,2,450,180099,1,1,"YAM",1120,1,1,1,1,1120,15,152,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180099,1,2,"MAIZE",1080,1,1,1,1,1080,15,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180100,1,1,"YAM",1120,1,2,3,1,1120,100,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180100,1,2,"MAIZE",1080,1,2,3,1,1080,4,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180100,1,3,"GUINEA CORN",1070,1,2,3,1,1070,2.5,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180100,2,1,"GUINEA CORN",1070,1,2,3,1,1070,1.5,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1820,2,450,180100,2,2,"SHERU BEANS",1010,1,2,3,1,1010,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180101,1,1,"BEANS",1010,1,1,4,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180101,2,1,"MAIZE",1080,1,1,4,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180101,3,1,"PIGEON PEA",2150,1,1,3,2,,,,,,1,2150,1,30,"N1",,100,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180101,3,2,"WHITE BEANS",1010,1,1,3,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180102,1,1,"BEANS",1010,1,1,4,2,,,,,,2,,,,,,,,,1,1,,"N1",1010,2,31,100,5,,1000,1,,,,2,,,,,,,,,,,,,
3,18,1822,2,1654,180102,1,2,"TAMBA",1100,1,1,4,2,,,,,,2,,,,,,,,,1,1,,"N1",,2,31,100,5,,500,1,,,,2,,,,,,,,,,,,,
3,18,1822,2,1654,180102,1,3,"OKRO",2120,1,1,4,2,,,,,,2,,,,,,,,,1,1,,"N1",2120,1,31,100,5,,200,1,,,,2,,,,,,,,,,,,,
3,18,1822,2,1654,180102,2,1,"YAM",1120,1,1,3,1,1120,20,151,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180102,2,2,"MAIZE",1080,1,1,3,1,1080,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180103,1,1,"MAIZE",1080,1,2,4,1,1080,10,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180103,1,2,"OKRO",2120,1,2,4,1,2120,4,12,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180103,1,3,"COCOYAM",1040,1,2,4,1,1040,2,72,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180103,2,1,"COWPEA",1010,1,2,4,1,1010,10,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180103,2,2,"GUINEA CORN",1070,1,2,4,1,1070,3,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180103,2,3,"SOYA BEAN",2220,1,2,4,1,2220,4,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180103,3,1,"YAM",1120,1,2,4,1,1120,10,72,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180104,1,1,"MAIZE",1080,1,2,4,1,1080,2.5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180104,1,2,"BEANS",2220,1,2,4,1,2220,3,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180104,2,1,"TRADITIONAL BEANS",1010,1,2,4,1,1010,1,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180104,3,1,"YAM",1120,1,2,4,1,1120,8,71,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180104,3,2,"MAIZE",1080,1,2,4,1,1080,1,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180105,1,1,"MAIZE",1080,1,2,4,1,1080,30,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180105,2,1,"YAM",1120,1,2,4,1,1120,30,72,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180105,2,2,"MAIZE",1080,1,2,4,1,1080,2,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180105,3,1,"MAIZE",1080,1,2,4,1,1080,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180106,1,1,"MAIZE",1080,1,2,4,1,1080,3,31,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180106,2,1,"GUINEA CORN",1070,1,2,4,1,1070,6,31,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180106,2,2,"SOYA BEAN",2220,1,2,3,1,2220,2,31,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180106,2,3,"OKRO",2120,1,2,3,1,2120,2,12,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180108,1,1,"BEANS",1010,1,1,3,1,1010,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180108,1,2,"MAIZE",1080,1,1,3,1,1080,7,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180109,1,1,"MAIZE",1080,1,2,3,1,1080,10,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180109,1,2,"OKRO",2120,1,2,3,1,2120,1,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180109,2,1,"GUINEA CORN",1070,1,2,3,1,1070,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1654,180109,2,2,"TAMBA",1100,1,2,3,1,1100,1,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,0,180110,1,1,"MAIZE",1080,1,2,3,1,1082,5,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1814,2,678,180111,1,1,"MAIZE",1080,1,2,4,1,1080,3,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1814,2,678,180111,2,1,"GUINEA CORN",1070,1,2,4,1,1070,2,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1814,2,678,180111,3,1,"RICE",1110,1,2,4,1,1110,30,31,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
