"zone","state","lga","ea","sector","hhid","network_cd","s12q2","s12q2b","s12q3"
3,20,2030,1050,2,200049,"N02",9,,1
3,20,2030,1050,2,200050,"N01",1,,1
3,20,2030,1050,2,200050,"N02",9,,2
3,20,2032,1390,1,200051,"N01",9,,2
3,20,2032,1390,1,200051,"N02",13,,6
3,20,2032,1390,1,200052,"N01",9,,2
3,20,2032,1390,1,200052,"N02",1,,1
3,20,2032,1390,1,200056,"N01",2,,3
3,20,2032,1390,1,200056,"N02",1,,3
3,20,2032,1390,1,200059,"N01",10,,3
3,20,2032,1772,2,200061,"N01",8,,2
3,20,2032,1772,2,200061,"N02",28,,3
3,20,2032,1772,2,200061,"N03",15,"PRIVATE BUS",3
3,20,2032,1772,2,200062,"N01",1,,1
3,20,2032,1772,2,200062,"N02",28,,1
3,20,2032,1772,2,200063,"N01",9,,2
3,20,2032,1772,2,200063,"N02",28,,3
3,20,2032,1772,2,200064,"N01",9,,2
3,20,2032,1772,2,200064,"N02",9,,2
3,20,2032,1772,2,200065,"N01",9,,2
3,20,2032,1772,2,200065,"N02",9,,2
3,20,2032,1772,2,200066,"N01",1,,1
3,20,2032,1772,2,200066,"N02",9,,2
3,20,2032,1772,2,200067,"N01",9,,2
3,20,2032,1772,2,200067,"N02",9,,2
3,20,2032,1772,2,200067,"N03",15,,2
3,20,2032,1772,2,200068,"N01",1,,1
3,20,2032,1772,2,200068,"N02",9,,3
3,20,2032,1772,2,200069,"N01",1,,1
3,20,2032,1772,2,200069,"N02",9,,1
3,20,2015,1746,2,200071,"N01",9,,2
3,20,2015,1746,2,200072,"N01",9,,2
3,20,2015,1746,2,200074,"N01",9,,2
3,20,2015,1746,2,200075,"N01",1,,1
3,20,2015,1746,2,200075,"N02",9,,1
3,20,2015,1746,2,200076,"N01",9,,2
3,20,2015,1746,2,200076,"N02",1,,2
3,20,2015,1746,2,200077,"N01",1,,1
3,20,2015,1746,2,200078,"N01",9,,2
3,20,2015,1746,2,200078,"N02",1,,1
3,20,2015,1746,2,200079,"N01",9,,2
3,20,2022,1130,2,200081,"N01",1,,1
3,20,2022,1130,2,200081,"N02",9,,2
3,20,2022,1130,2,200082,"N01",1,,1
3,20,2022,1130,2,200082,"N02",9,,2
3,20,2022,1130,2,200083,"N01",1,,1
3,20,2022,1130,2,200084,"N01",9,,2
3,20,2022,1130,2,200084,"N02",9,,2
3,20,2022,1130,2,200085,"N01",9,,2
3,20,2022,1130,2,200085,"N02",9,,2
3,20,2022,1130,2,200086,"N01",9,,2
3,20,2022,1130,2,200087,"N01",9,,2
3,20,2022,1130,2,200087,"N02",28,,2
3,20,2022,1130,2,200088,"N01",9,,2
3,20,2022,1130,2,200088,"N02",11,,2
3,20,2022,1130,2,200089,"N01",2,,1
3,20,2022,1130,2,200089,"N02",8,,2
3,20,2022,1130,2,200090,"N01",9,,2
3,20,2022,1130,2,200090,"N02",9,,2
3,20,2022,1130,2,200090,"N03",15,,2
3,20,2001,1354,2,200091,"N01",12,,2
3,20,2001,1354,2,200091,"N02",2,,3
3,20,2001,1354,2,200091,"N03",12,,3
3,20,2001,1354,2,200092,"N01",1,,3
3,20,2001,1354,2,200092,"N02",7,,3
3,20,2001,1354,2,200093,"N01",9,,3
3,20,2001,1354,2,200093,"N02",7,,3
3,20,2001,1354,2,200094,"N01",9,,1
3,20,2001,1354,2,200094,"N02",20,,3
3,20,2001,1354,2,200095,"N01",12,,4
3,20,2001,1354,2,200096,"N01",1,,2
3,20,2001,1354,2,200096,"N02",2,,3
3,20,2001,1354,2,200096,"N03",7,,3
3,20,2001,1354,2,200097,"N01",15,,5
3,20,2001,1354,2,200098,"N01",12,,3
3,20,2001,1354,2,200098,"N02",12,,3
3,20,2001,1354,2,200099,"N01",9,,3
3,20,2001,1354,2,200100,"N01",2,,1
3,20,2001,1354,2,200100,"N02",6,,1
3,20,2001,1354,2,200100,"N03",9,,5
3,20,2025,760,2,200101,"N01",2,,1
3,20,2025,760,2,200101,"N02",9,,4
3,20,2025,760,2,200101,"N03",3,,1
3,20,2025,760,2,200101,"N04",12,,4
3,20,2025,760,2,200101,"N05",4,,2
3,20,2025,760,2,200101,"N06",8,,3
3,20,2025,760,2,200103,"N01",1,,1
3,20,2025,760,2,200103,"N02",12,,3
3,20,2025,760,2,200104,"N01",9,,3
3,20,2025,760,2,200104,"N02",4,,4
3,20,2025,760,2,200104,"N03",12,,3
3,20,2025,760,2,200105,"N01",9,,3
3,20,2025,760,2,200105,"N02",12,,3
3,20,2025,760,2,200105,"N03",2,,1
3,20,2025,760,2,200106,"N01",12,,3
3,20,2025,760,2,200107,"N01",7,,5
3,20,2025,760,2,200107,"N02",15,,3
3,20,2025,760,2,200108,"N01",12,,3
3,20,2025,760,2,200108,"N02",1,,3
3,20,2025,760,2,200109,"N01",9,,1
3,20,2025,760,2,200109,"N02",11,,5
3,20,2025,760,2,200109,"N03",2,,2
3,20,2025,760,2,200110,"N01",12,,3
3,20,2025,1304,2,200112,"N01",12,,3
3,20,2025,1304,2,200113,"N01",2,,1
3,20,2025,1304,2,200113,"N02",8,,5
3,20,2025,1304,2,200113,"N03",9,,4
3,20,2025,1304,2,200114,"N01",9,,3
3,20,2025,1304,2,200115,"N01",2,,2
3,20,2025,1304,2,200115,"N02",9,,1
3,20,2025,1304,2,200115,"N03",9,,2
3,20,2025,1304,2,200116,"N01",28,,3
3,20,2019,344,2,200121,"N01",9,,3
3,20,2019,344,2,200121,"N02",2,,2
3,20,2019,344,2,200121,"N03",1,,1
3,20,2019,344,2,200122,"N01",12,,4
3,20,2019,344,2,200122,"N02",2,,3
3,20,2019,344,2,200122,"N03",9,,3
3,20,2019,344,2,200123,"N01",12,,5
3,20,2019,344,2,200123,"N02",1,,3
3,20,2019,344,2,200123,"N03",12,,5
3,20,2019,344,2,200124,"N01",12,,5
3,20,2019,344,2,200124,"N02",7,,4
3,20,2019,344,2,200125,"N01",1,,1
3,20,2019,344,2,200125,"N02",13,,3
3,20,2019,344,2,200126,"N01",2,,1
3,20,2019,344,2,200127,"N01",12,,5
3,20,2019,344,2,200127,"N02",28,,5
3,20,2019,344,2,200128,"N01",9,,4
3,20,2019,344,2,200130,"N01",2,,1
3,20,2019,344,2,200130,"N02",9,,4
3,20,2009,240,2,200131,"N01",9,,2
3,20,2009,240,2,200131,"N02",8,,2
3,20,2009,240,2,200132,"N01",9,,3
3,20,2009,240,2,200132,"N02",2,,2
3,20,2009,240,2,200133,"N01",1,,2
3,20,2009,240,2,200133,"N02",12,,5
3,20,2009,240,2,200134,"N01",1,,1
3,20,2009,240,2,200134,"N02",12,,3
3,20,2009,240,2,200134,"N03",2,,3
3,20,2009,240,2,200135,"N01",2,,1
3,20,2009,240,2,200136,"N01",6,,2
3,20,2009,240,2,200138,"N01",2,,3
3,20,2009,240,2,200138,"N02",11,,1
3,20,2009,240,2,200140,"N01",12,,5
3,20,2008,1474,2,200141,"N01",2,,1
3,20,2008,1474,2,200142,"N01",12,,3
3,20,2008,1474,2,200143,"N01",6,,1
3,20,2008,1474,2,200143,"N02",7,,4
3,20,2008,1474,2,200143,"N03",12,,2
3,20,2008,1474,2,200143,"N04",12,,3
3,20,2008,1474,2,200144,"N01",15,,6
3,20,2008,1474,2,200144,"N02",12,,5
3,20,2008,1474,2,200144,"N03",7,,5
3,20,2008,1474,2,200144,"N04",28,,3
3,20,2008,0,2,200145,"N01",12,,1
3,20,2008,0,2,200145,"N02",2,,3
3,20,2008,0,2,200145,"N03",9,,1
3,20,2008,1474,2,200146,"N01",16,,1
3,20,2008,1474,2,200146,"N02",7,,3
3,20,2008,1474,2,200146,"N03",28,,5
3,20,2008,1474,2,200147,"N01",1,,1
3,20,2008,1474,2,200148,"N01",12,,5
3,20,2008,1474,2,200148,"N02",12,,5
3,20,2008,1474,2,200148,"N03",12,,6
3,20,2008,1474,2,200149,"N01",8,,3
3,20,2008,1474,2,200149,"N02",6,,1
3,20,2008,1474,2,200149,"N03",2,,1
3,20,2008,1474,2,200149,"N04",2,,1
3,20,2008,1474,2,200149,"N05",11,,4
3,20,2008,1474,2,200149,"N06",12,,4
3,20,2008,1474,2,200150,"N01",2,,2
3,20,2013,1232,2,200151,"N01",8,,3
3,20,2013,1232,2,200151,"N02",12,,4
3,20,2013,1232,2,200151,"N03",1,,4
3,20,2013,1232,2,200152,"N01",2,,1
3,20,2013,1232,2,200152,"N02",12,,3
3,20,2013,1232,2,200152,"N03",12,,3
3,20,2013,1232,2,200153,"N01",1,,1
3,20,2013,1232,2,200154,"N01",1,,1
3,20,2013,1232,2,200154,"N02",9,,3
3,20,2013,1232,2,200155,"N01",2,,1
3,20,2013,1232,2,200155,"N02",9,,3
3,20,2013,1232,2,200156,"N01",3,,1
3,20,2013,1232,2,200156,"N02",8,,3
3,20,2013,1232,2,200156,"N03",7,,2
3,20,2013,1232,2,200156,"N04",3,,3
3,20,2013,1232,2,200156,"N05",15,,4
3,20,2013,1232,2,200157,"N01",9,,1
3,20,2013,1232,2,200158,"N01",9,,3
3,20,2013,1232,2,200159,"N01",7,,3
3,20,2013,1232,2,200160,"N01",6,,1
3,20,2013,1232,2,200160,"N02",8,,4
3,20,2013,1232,2,200160,"N03",9,,4
3,20,2028,498,2,200161,"N01",5,,3
3,20,2028,498,2,200161,"N02",7,,3
3,20,2028,498,2,200162,"N01",9,,4
3,20,2028,498,2,200162,"N02",3,,3
3,20,2028,498,2,200162,"N03",2,,1
3,20,2028,498,2,200163,"N01",1,,1
3,20,2028,498,2,200164,"N01",2,,3
3,20,2028,498,2,200164,"N02",28,,5
3,20,2028,498,2,200165,"N01",7,,3
3,20,2028,498,2,200165,"N02",12,,5
3,20,2028,498,2,200166,"N01",1,,1
3,20,2028,498,2,200167,"N01",8,,3
3,20,2028,498,2,200170,"N01",2,,2
3,20,2028,498,2,200170,"N02",8,,4
3,20,2012,844,1,200181,"N01",16,,6
3,20,2012,844,1,200181,"N02",12,,5
3,20,2012,844,1,200187,"N01",16,,6
3,20,2012,844,1,200187,"N02",12,,3
3,20,2012,844,1,200190,"N01",2,,3
3,20,2012,844,1,200190,"N02",8,,4
3,21,2106,2822,2,210001,"N01",7,,3
3,21,2106,2822,2,210007,"N01",2,,5
3,21,2106,236,2,210011,"N01",12,,1
3,21,2106,236,2,210012,"N01",1,,1
3,21,2106,236,2,210012,"N02",2,,1
3,21,2106,236,2,210012,"N03",28,,1
3,21,2106,236,2,210013,"N01",12,,1
3,21,2106,236,2,210013,"N02",2,,1
3,21,2106,236,2,210015,"N01",9,,1
3,21,2106,236,2,210015,"N02",1,,1
3,21,2106,236,2,210016,"N01",10,,1
3,21,2106,236,2,210018,"N01",9,,1
3,21,2106,236,2,210018,"N02",10,,1
3,21,2106,236,2,210018,"N03",9,,1
3,21,2106,236,2,210018,"N04",9,,1
3,21,2106,236,2,210019,"N01",9,,1
3,21,2109,38,2,210021,"N01",9,,4
3,21,2109,38,2,210021,"N02",9,,4
3,21,2109,38,2,210022,"N01",9,,2
3,21,2109,38,2,210022,"N02",8,,2
3,21,2109,38,2,210022,"N03",2,,1
3,21,2109,38,2,210024,"N01",10,,2
3,21,2109,38,2,210024,"N02",2,,1
3,21,2109,38,2,210026,"N01",2,,1
3,21,2109,38,2,210029,"N01",8,,2
3,21,2109,38,2,210029,"N02",9,,2
3,21,2119,3956,2,210032,"N01",1,,1
3,21,2119,2146,2,210045,"N01",2,,1
3,21,2119,2146,2,210045,"N02",10,,2
3,21,2119,2146,2,210046,"N01",9,,2
3,21,2119,2146,2,210047,"N01",2,,1
3,21,2119,2146,2,210048,"N01",8,,2
3,21,2119,2146,2,210048,"N02",9,,2
3,21,2115,926,2,210052,"N01",8,,1
3,21,2115,926,2,210052,"N02",9,,2
3,21,2115,926,2,210053,"N01",1,,1
3,21,2115,926,2,210053,"N02",12,,2
3,21,2115,926,2,210053,"N03",12,,2
3,21,2115,926,2,210054,"N01",12,,2
3,21,2115,926,2,210054,"N02",12,,2
3,21,2115,926,2,210054,"N03",12,,2
3,21,2115,926,2,210057,"N01",9,,2
3,21,2115,926,2,210058,"N01",8,,2
3,21,2115,926,2,210058,"N02",12,,2
3,21,2115,926,2,210060,"N01",8,,2
3,21,2115,926,2,210060,"N02",12,,2
3,21,2117,554,2,210061,"N01",12,,1
3,21,2117,554,2,210061,"N02",2,,1
3,21,2117,554,2,210065,"N01",9,,1
3,21,2117,554,2,210066,"N01",9,,1
3,21,2117,554,2,210067,"N01",9,,1
3,21,2117,554,2,210067,"N02",9,,1
3,21,2117,554,2,210068,"N01",12,,1
3,21,2117,554,2,210070,"N01",9,,1
3,21,2108,520,1,210071,"N01",12,,3
3,21,2108,520,1,210074,"N01",2,,1
3,21,2108,520,1,210074,"N02",28,,3
3,21,2108,520,1,210074,"N03",9,,3
3,21,2108,520,1,210077,"N01",2,,3
3,21,2108,520,1,210080,"N01",12,,1
3,21,2108,520,1,210080,"N02",2,,1
3,21,2102,1124,2,210081,"N01",8,,2
3,21,2102,1124,2,210081,"N02",9,,2
3,21,2102,1124,2,210082,"N01",9,,2
3,21,2102,1124,2,210083,"N01",9,,2
3,21,2102,1124,2,210084,"N01",9,,2
3,21,2102,1124,2,210085,"N01",8,,2
3,21,2102,1124,2,210085,"N02",9,,2
3,21,2102,1124,2,210086,"N01",2,,1
3,21,2102,1124,2,210086,"N02",9,,1
3,21,2102,1124,2,210087,"N01",10,,2
3,21,2102,1124,2,210089,"N01",9,,2
3,21,2102,1124,2,210090,"N01",10,,2
3,21,2102,1124,2,210090,"N02",9,,2
3,21,2111,180,2,210091,"N01",12,,2
3,21,2111,180,2,210091,"N02",7,,1
3,21,2111,180,2,210096,"N01",9,,1
3,21,2111,180,2,210097,"N01",9,,2
3,21,2111,180,2,210097,"N02",2,,1
3,21,2111,180,2,210097,"N03",8,,2
3,21,2111,180,2,210098,"N01",8,,2
3,21,2111,180,2,210098,"N02",9,,2
3,21,2111,180,2,210099,"N01",2,,1
3,21,2111,180,2,210100,"N01",2,,1
3,21,2111,180,2,210100,"N02",9,,1
1,22,2211,806,1,220002,"N01",9,,2
1,22,2211,806,1,220002,"N02",2,,1
1,22,2211,806,1,220004,"N01",1,,1
1,22,2211,806,1,220005,"N01",9,,1
1,22,2211,806,1,220007,"N01",1,,1
1,22,2211,806,1,220007,"N02",1,,1
1,22,2211,806,1,220007,"N03",12,,1
1,22,2211,806,1,220007,"N04",28,,1
1,22,2211,806,1,220009,"N01",10,,1
1,22,2211,594,2,220012,"N01",9,,2
1,22,2211,594,2,220013,"N01",17,,5
1,22,2211,594,2,220013,"N02",9,,2
1,22,2211,594,2,220013,"N03",2,,1
1,22,2211,594,2,220016,"N01",9,,2
1,22,2209,792,1,220041,"N01",12,,1
1,22,2209,792,1,220046,"N01",2,,1
1,22,2209,792,1,220046,"N02",10,,2
1,22,2209,792,1,220049,"N01",2,,1
1,22,2209,792,1,220049,"N02",12,,2
1,22,2209,792,1,220049,"N03",12,,2
1,22,2220,1296,1,220051,"N01",9,,1
1,22,2220,1296,1,220060,"N01",9,,1
1,22,2205,2432,2,220062,"N01",17,,6
1,22,2205,2432,2,220063,"N01",12,,2
1,22,2205,2432,2,220064,"N01",9,,2
1,22,2205,2432,2,220064,"N02",28,,1
1,22,2205,2432,2,220066,"N01",12,,3
1,22,2205,2432,2,220067,"N01",12,,5
1,22,2205,2432,2,220067,"N02",2,,1
1,22,2205,2432,2,220068,"N01",2,,1
1,22,2205,2432,2,220069,"N01",17,,1
1,22,2205,2432,2,220070,"N01",1,,1
1,22,2205,664,2,220072,"N01",12,,5
1,22,2205,664,2,220073,"N01",17,,1
1,22,2205,664,2,220077,"N01",1,,1
1,22,2214,1354,2,220087,"N01",8,,1
1,22,2218,596,2,220092,"N01",31,"SON",8
1,22,2218,596,2,220092,"N02",9,,2
1,22,2218,596,2,220093,"N01",31,"SON",8
1,22,2218,596,2,220093,"N02",31,"SON",8
1,22,2218,596,2,220093,"N03",9,,2
1,22,2218,596,2,220093,"N04",9,,2
1,22,2218,596,2,220094,"N01",2,,1
1,22,2218,596,2,220094,"N02",12,,7
1,22,2218,596,2,220097,"N01",1,,1
1,22,2203,530,2,220106,"N01",31,"SON",2
1,22,2203,530,2,220109,"N01",9,,2
1,22,2203,530,2,220109,"N02",9,,1
1,22,2203,530,2,220109,"N03",9,,1
1,22,2203,530,2,220110,"N01",1,,1
1,22,2203,266,2,220113,"N01",3,,1
1,22,2203,266,2,220114,"N01",15,,2
1,22,2203,266,2,220115,"N01",9,,2
1,22,2203,266,2,220116,"N01",1,,3
1,22,2203,266,2,220116,"N02",28,,1
1,22,2203,266,2,220119,"N01",31,"OWN CHILD",6
1,23,2308,5180,1,230002,"N01",9,,1
1,23,2308,5180,1,230004,"N01",7,,1
1,23,2308,5180,1,230004,"N02",2,,1
1,23,2308,5180,1,230007,"N01",9,,2
1,23,2308,5180,1,230009,"N01",9,,1
1,23,2307,2316,1,230018,"N01",12,,3
1,23,2307,2316,1,230019,"N01",7,,3
1,23,2307,2316,1,230019,"N02",7,,3
1,23,2307,78,1,230024,"N01",8,,3
1,23,2307,78,1,230025,"N01",12,,5
1,23,2307,78,1,230028,"N01",8,,5
1,23,2307,78,1,230028,"N02",7,,5
1,23,2307,78,1,230030,"N01",7,,3
1,23,2307,78,1,230030,"N02",7,,3
1,23,2306,970,1,230031,"N01",8,,3
1,23,2306,970,1,230033,"N01",9,,1
1,23,2306,970,1,230033,"N02",2,,1
1,23,2306,970,1,230039,"N01",9,,1
1,23,2306,970,1,230039,"N02",1,,1
1,23,2308,556,1,230041,"N01",28,,3
1,23,2308,556,1,230041,"N02",12,,3
1,23,2308,556,1,230041,"N03",15,,3
1,23,2308,556,1,230044,"N01",7,,1
1,23,2308,556,1,230044,"N02",2,,1
1,23,2308,556,1,230048,"N01",8,,1
1,23,2308,556,1,230048,"N02",1,,1
1,23,2315,924,2,230051,"N01",15,,1
1,23,2315,924,2,230051,"N02",9,,2
1,23,2315,924,2,230051,"N03",9,,2
1,23,2315,924,2,230053,"N01",8,,2
1,23,2315,924,2,230056,"N01",1,,2
1,23,2315,924,2,230056,"N02",12,,5
1,23,2309,998,2,230061,"N01",4,,2
1,23,2309,998,2,230062,"N01",4,,2
1,23,2309,998,2,230063,"N01",1,,1
1,23,2309,998,2,230064,"N01",3,,2
1,23,2309,998,2,230065,"N01",4,,2
1,23,2309,998,2,230065,"N02",1,,1
1,23,2309,998,2,230066,"N01",4,,2
1,23,2309,998,2,230066,"N02",9,,2
1,23,2309,998,2,230066,"N03",9,,2
1,23,2309,998,2,230067,"N01",3,,2
1,23,2309,998,2,230068,"N01",4,,2
1,23,2309,998,2,230069,"N01",4,,1
1,23,2309,998,2,230069,"N02",1,,1
1,23,2309,998,2,230070,"N01",4,,2
1,23,2309,998,2,230070,"N02",9,,2
1,23,2304,322,2,230073,"N01",3,"BIOLOGICAL CHILDREN",7
1,23,2304,322,2,230073,"N02",7,,3
1,23,2304,322,2,230073,"N03",12,,3
1,23,2304,322,2,230077,"N01",9,,1
1,23,2304,322,2,230079,"N01",9,,1
1,23,2311,516,2,230083,"N01",9,,2
6,29,2916,0,1,230088,"N01",30,,1
6,29,2916,0,1,230088,"N02",9,,4
6,29,2916,0,1,230088,"N03",2,,1
1,23,2311,516,2,230089,"N01",9,,1
1,23,2311,516,2,230090,"N01",6,,4
1,23,2302,1982,2,230091,"N01",1,,1
1,23,2302,1982,2,230091,"N02",8,,2
1,23,2302,1982,2,230091,"N03",9,,2
1,23,2302,1982,2,230091,"N04",28,,2
1,23,2302,1982,2,230091,"N05",10,,2
1,23,2302,1982,2,230092,"N01",4,,2
1,23,2302,1982,2,230092,"N02",6,,1
1,23,2302,1982,2,230092,"N03",9,,2
1,23,2302,1982,2,230093,"N01",4,,2
1,23,2302,1982,2,230093,"N02",6,,1
1,23,2302,1982,2,230093,"N03",9,,2
1,23,2302,1982,2,230094,"N01",3,,2
1,23,2302,1982,2,230094,"N02",9,,2
1,23,2302,1982,2,230095,"N01",3,,2
1,23,2302,1982,2,230095,"N02",9,,2
1,23,2302,1982,2,230095,"N03",9,,2
1,23,2302,1982,2,230097,"N01",1,,1
1,23,2302,1982,2,230097,"N02",8,,2
1,23,2302,1982,2,230097,"N03",9,,2
1,23,2302,1982,2,230097,"N04",28,,2
1,23,2302,1982,2,230097,"N05",9,,2
1,23,2302,1982,2,230098,"N01",9,,2
1,23,2302,1982,2,230098,"N02",9,,2
1,23,2302,1982,2,230099,"N01",9,,2
1,23,2302,1982,2,230099,"N02",9,,2
1,23,2302,1982,2,230099,"N03",9,,2
1,23,2316,140,1,230101,"N01",3,,2
1,23,2316,140,1,230101,"N02",1,,1
1,23,2316,140,1,230103,"N01",3,,2
1,23,2316,140,1,230104,"N01",3,,2
1,23,2316,140,1,230105,"N01",3,,4
1,23,2316,140,1,230106,"N01",3,,2
1,23,2316,140,1,230108,"N01",1,,1
1,23,2316,140,1,230109,"N01",3,,4
1,23,2303,2348,2,230112,"N01",1,,1
1,23,2303,2348,2,230113,"N01",1,,1
1,23,2303,2348,2,230114,"N01",1,,1
1,23,2303,2348,2,230115,"N01",1,,8
1,23,2303,2348,2,230115,"N02",8,,1
1,23,2303,2348,2,230115,"N03",28,,1
1,23,2303,2348,2,230115,"N04",12,,5
1,23,2303,2348,2,230115,"N05",31,"MOBILE TRANSPORTER",5
1,23,2303,2348,2,230117,"N01",1,,1
1,23,2303,2348,2,230117,"N02",2,,2
1,23,2303,2348,2,230117,"N03",13,,2
1,23,2303,2348,2,230118,"N01",9,,2
1,23,2303,2348,2,230120,"N01",9,,2
6,24,2407,396,2,240163,"N01",1,,1
6,24,2407,396,2,240163,"N02",9,,1
6,24,2407,396,2,240163,"N03",28,,1
6,24,2407,396,2,240163,"N04",2,,1
6,24,2407,396,2,240163,"N05",15,,6
6,24,2407,396,2,240163,"N06",12,,3
6,24,2407,396,2,240164,"N01",9,,3
6,24,2407,396,2,240166,"N01",1,,6
6,24,2407,396,2,240166,"N02",2,,1
6,24,2407,396,2,240167,"N01",1,,5
6,24,2407,396,2,240168,"N01",2,,
6,24,2407,396,2,240169,"N01",2,,2
6,24,2407,396,2,240170,"N01",1,,1
1,25,2508,2788,1,250005,"N01",9,,3
1,25,2508,2788,1,250005,"N02",9,,3
1,25,2508,2788,1,250005,"N03",2,,3
1,25,2508,2788,1,250008,"N01",2,,3
1,25,2508,2788,1,250008,"N02",8,,3
1,25,2508,2788,1,250008,"N03",8,,3
1,25,2504,222,2,250011,"N01",1,,1
1,25,2504,222,2,250012,"N01",2,,2
1,25,2504,222,2,250012,"N02",8,,1
1,25,2504,222,2,250012,"N03",8,,1
1,25,2504,222,2,250012,"N04",8,,1
1,25,2504,222,2,250012,"N05",2,,1
1,25,2504,222,2,250012,"N06",2,,1
1,25,2504,0,2,250013,"N01",2,,1
1,25,2504,0,2,250013,"N02",2,,1
1,25,2504,0,2,250013,"N03",2,,1
1,25,2504,0,2,250013,"N04",2,,1
1,25,2504,222,2,250014,"N01",10,,1
1,25,2504,222,2,250015,"N01",1,,1
1,25,2504,222,2,250015,"N02",1,,1
1,25,2504,222,2,250015,"N03",1,,1
1,25,2504,222,2,250015,"N04",9,,1
1,25,2504,222,2,250015,"N05",28,,1
1,25,2504,222,2,250016,"N01",3,,1
1,25,2504,222,2,250016,"N02",9,,1
1,25,2504,222,2,250016,"N03",28,,1
1,25,2504,222,2,250017,"N01",2,,1
1,25,2504,222,2,250017,"N02",2,,1
1,25,2504,222,2,250017,"N03",2,,1
1,25,2504,222,2,250017,"N04",2,,1
1,25,2504,222,2,250017,"N05",2,,1
1,25,2504,222,2,250017,"N06",2,,1
1,25,2504,222,2,250017,"N07",2,,1
1,25,2504,222,2,250018,"N01",2,,1
1,25,2504,222,2,250018,"N02",2,,1
1,25,2504,222,2,250018,"N03",9,,1
1,25,2504,222,2,250018,"N04",9,,1
1,25,2504,222,2,250018,"N05",28,,1
1,25,2504,222,2,250020,"N01",9,,1
1,25,2509,248,2,250021,"N01",2,,1
1,25,2509,248,2,250023,"N01",10,,2
1,25,2509,248,2,250024,"N01",10,,2
1,25,2509,248,2,250025,"N01",1,,1
1,25,2509,248,2,250026,"N01",9,,4
1,25,2509,248,2,250027,"N01",1,,1
1,25,2509,248,2,250027,"N02",28,,2
1,25,2509,248,2,250029,"N01",2,,1
1,25,2509,248,2,250029,"N02",2,,1
1,25,2507,814,2,250032,"N01",1,,1
1,25,2507,814,2,250032,"N02",28,,1
1,25,2507,814,2,250035,"N01",10,,2
1,25,2507,814,2,250036,"N01",1,,1
1,25,2507,814,2,250037,"N01",9,,1
1,25,2507,814,2,250038,"N01",9,,1
1,25,2507,814,2,250039,"N01",9,,1
1,25,2513,128,2,250041,"N01",2,,1
1,25,2513,128,2,250041,"N02",10,,1
1,25,2513,128,2,250043,"N01",2,,1
1,25,2513,128,2,250045,"N01",1,,1
1,25,2513,128,2,250045,"N02",23,,1
1,25,2513,128,2,250048,"N01",10,,2
1,25,2513,128,2,250049,"N01",30,,1
1,22,2201,0,2,250052,"N01",12,,3
1,22,2201,0,2,250052,"N02",10,,3
1,22,2201,0,2,250052,"N03",31,"(BUS)",3
1,25,2502,728,2,250054,"N01",9,,3
1,25,2502,728,2,250055,"N01",9,,4
1,25,2502,728,2,250056,"N01",9,,6
1,25,2502,728,2,250056,"N02",9,,4
1,25,2502,728,2,250056,"N03",2,,1
1,25,2503,0,2,250057,"N01",9,,4
1,25,2503,0,2,250057,"N02",9,,4
1,25,2503,0,2,250057,"N03",9,,1
1,25,2502,728,2,250059,"N01",3,,2
1,25,2502,728,2,250059,"N02",9,,4
1,25,2502,728,2,250060,"N01",9,,5
1,25,2511,0,2,250066,"N01",2,,1
1,25,2511,0,2,250066,"N02",2,,1
1,25,2511,0,2,250066,"N03",7,,1
1,25,2511,1424,2,250068,"N01",1,,1
1,25,2511,1424,2,250068,"N02",13,,1
1,25,2511,1424,2,250068,"N03",9,,1
1,25,2511,1424,2,250068,"N04",2,,1
1,25,2511,1424,2,250068,"N05",7,,1
3,33,3304,0,2,250069,"N01",9,,1
1,25,2511,1424,2,250070,"N01",3,,1
1,26,2618,494,2,260032,"N01",12,,1
1,26,2618,494,2,260033,"N01",1,,1
1,26,2618,494,2,260037,"N01",13,,6
1,26,2615,2196,2,260051,"N01",9,,2
1,26,2615,2196,2,260053,"N01",10,,5
1,26,2615,2196,2,260053,"N02",9,,2
1,26,2615,2196,2,260054,"N01",12,,3
1,26,2615,2196,2,260055,"N01",9,,2
1,26,2615,2196,2,260056,"N01",10,,5
1,26,2615,2196,2,260056,"N02",9,,2
1,26,2615,2196,2,260057,"N01",9,,2
1,26,2615,2196,2,260059,"N01",10,,5
1,26,2615,2196,2,260059,"N02",9,,2
1,26,2615,2196,2,260060,"N01",10,,5
1,26,2615,2196,2,260060,"N02",10,,5
1,26,2615,2178,2,260063,"N01",2,,1
1,26,2615,2178,2,260068,"N01",,,
1,26,2621,100,2,260071,"N01",12,,3
1,26,2621,100,2,260071,"N02",9,,2
1,26,2621,100,2,260072,"N01",12,,3
1,26,2621,100,2,260074,"N01",9,,2
1,26,2621,100,2,260075,"N01",9,,2
1,26,2621,100,2,260076,"N01",9,,2
1,26,2621,100,2,260077,"N01",12,,3
1,26,2621,100,2,260077,"N02",28,,3
1,26,2621,100,2,260078,"N01",9,,2
1,26,2621,100,2,260079,"N01",9,,2
1,26,2621,100,2,260080,"N01",12,,3
1,26,2611,424,2,260082,"N01",2,,1
1,26,2611,424,2,260084,"N01",12,,2
1,26,2605,594,2,260091,"N01",10,,2
1,26,2605,594,2,260091,"N02",28,,2
1,26,2605,594,2,260094,"N01",9,,2
1,26,2605,594,2,260095,"N01",10,,2
