"zone","state","lga","sector","ea","hhid","crop_number","cropname","cropcode","sa3iiq3","sa3iiq4","sa3iiq5a","sa3iiq5b","sa3iiq5b_os","sa3iiq6","sa3iiq7a","sa3iiq7b","sa3iiq8a","sa3iiq8b","sa3iiq9a","sa3iiq9b","sa3iiq10","sa3iiq11a","sa3iiq11b","sa3iiq11b_os","sa3iiq12a","sa3iiq12b","sa3iiq13a","sa3iiq13b","sa3iiq13b_os","sa3iiq14a","sa3iiq14b","sa3iiq14b_os","sa3iiq15a","sa3iiq15b","sa3iiq16a","sa3iiq16b","sa3iiq16b_os","sa3iiq17a","sa3iiq17b","sa3iiq17b_os","sa3iiq18a","sa3iiq18b","sa3iiq18b_os","sa3iiq18c","sa3iiq19","sa3iiq20a","sa3iiq20b","sa3iiq20b_os","sa3iiq21","sa3iiq22a","sa3iiq22b","sa3iiq23a","sa3iiq23b","sa3iiq24","sa3iiq25","sa3iiq25_os","sa3iiq26","sa3iiq27"
3,17,1713,1,226,170079,1,"MILLET",1100,2,,,,,,,,,,,,,10,51,,0,,6,131,,0,,,0,,0,,,40,51,,0,,,,2,,,,,,,,,,,,,
3,17,1713,1,226,170079,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,5,51,,0,,2,131,,0,,,0,,0,,,12,51,,0,,,,2,,,,,,,,,,,,,
3,17,1713,1,226,170079,3,"BENI SEED",2040,1,2,1,131,,10000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170081,1,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170081,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,0,,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170081,3,"BEANS",1010,2,,,,,,,,,,,,,0,,,0,,18,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170081,4,"SESAME SEED",2040,1,4,1,131,,14000,"N01",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170082,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,2,51,,0,,100,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170082,2,"MILLET",1100,2,,,,,,,,,,,,,3,51,,0,,200,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170082,3,"BEANS",1010,2,,,,,,,,,,,,,1,51,,0,,10,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170082,4,"BEENI SEED",2040,1,3,30,1,,8000,"N01",,3,,3,,1,1,51,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170083,1,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,10,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170083,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,6,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170083,3,"BEANS",1010,2,,,,,,,,,,,,,0,,,0,,30,51,,0,,,0,,0,,,4,50,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170083,4,"SESAME SEED",2040,1,4,1,131,,14000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170084,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,3,51,,0,,200,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170084,2,"MILLET",1100,2,,,,,,,,,,,,,2,51,,0,,100,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170084,3,"BEANS",1010,2,,,,,,,,,,,,,1,51,,0,,20,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170084,4,"SESAME",2040,1,3,400,1,,40000,"N02",,1,,1,,1,1,51,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170085,1,"MILLET",1100,2,,,,,,,,,,,,,1,160,,0,,6,160,,0,,,0,,0,,,3,160,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170085,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,1,160,,0,,4,160,,0,,,0,,0,,,1,160,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170085,3,"BEANS",1010,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170086,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,3,51,,0,,100,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170086,2,"SESAME",2040,1,2,200,1,,16000,"N04",,1,,1,,1,2,51,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170086,3,"BEANS",1010,2,,,,,,,,,,,,,2,51,,0,,30,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170087,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,20,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170087,2,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,30,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170087,3,"BEANS",1010,1,4,2,131,,16000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170087,4,"BENI SEED",2040,1,4,1,131,,14000,"N02",,1,,1,,1,0,,,0,,15,51,,0,,,0,,0,,,5,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170088,1,"MILLET",1100,2,,,,,,,,,,,,,3,51,,0,,2,131,,0,,,10,51,0,,,5,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170088,2,"BEANS",1010,2,,,,,,,,,,,,,2,51,,0,,1,131,,0,,,3,51,0,,,4,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170088,3,"GUINEA CORN",1070,2,,,,,,,,,,,,,5,51,,0,,3,131,,0,,,6,51,0,,,5,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170089,1,"MILLET",1100,2,,,,,,,,,,,,,2,160,,0,,5,160,,0,,,0,,0,,,2,160,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170089,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,1,160,,0,,3,160,,0,,,0,,0,,,1,160,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170089,3,"BEANS",1010,2,,,,,,,,,,,,,5,51,,0,,5,51,,0,,,0,,0,,,2,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170089,4,"CASSAVA",1020,1,3,10,91,,10000,"N04",,1,,1,,1,0,,,0,,1,91,,0,,,0,,0,,,1,91,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170090,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,4,51,,0,,1,131,,0,,,0,,0,,,10,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170090,2,"MILLET",1100,2,,,,,,,,,,,,,3,51,,0,,1,131,,0,,,0,,0,,,10,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170090,3,"BEANS",1010,1,3,2,131,,24000,"N02",,1,,1,,1,2,51,,0,,1,131,,0,,,0,,0,,,5,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170090,4,"BENISEED",2040,1,3,6,131,,72000,"N02",,1,,1,,1,3,51,,0,,10,51,,0,,,0,,0,,,4,51,,0,,,,2,,,,,,,,,,,,,
3,17,1716,2,1452,170090,5,"ZOBO",2290,1,3,9,131,,36000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170091,1,"MILLET",1100,2,,,,,,,,,,,,,1,161,,0,,5,161,,0,,,0,,0,,,2,161,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170091,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,1,161,,0,,4,161,,0,,,0,,0,,,1,161,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170091,3,"BENISEED",2040,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170091,4,"BEANS",1010,2,,,,,,,,,,,,,5,51,,0,,2,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170091,5,"GROUNDNUT",1060,2,,,,,,,,,,,,,10,51,,0,,1,51,,0,,,0,,0,,,5,51,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170092,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,5,51,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170092,2,"MILLET",1100,2,,,,,,,,,,,,,5,51,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170092,3,"BEANS",1010,1,3,1,131,,12000,"N03",,1,,1,,1,3,51,,0,,30,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170093,1,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170093,2,"G CORN",1070,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170093,3,"BEANS",1010,2,,,,,,,,,,,,,0,,,0,,10,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170093,4,"GROUND NUT",1060,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170094,1,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,15,51,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170094,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,4,51,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170094,3,"BEANS",1010,2,,,,,,,,,,,,,0,,,0,,25,51,,0,,,0,,0,,,10,51,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170094,4,"SESAME SEED",2040,1,2,2,131,,16000,"N01",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170095,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,15,51,,0,,4,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170095,2,"MILLET",1100,2,,,,,,,,,,,,,10,51,,0,,3,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170095,3,"BEANS",1010,1,3,1,131,,7000,"N03",,1,,1,,1,1,51,,0,,19,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170096,1,"MILLET",1100,2,,,,,,,,,,,,,10,51,,0,,5,161,,0,,,0,,0,,,1,161,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170096,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,5,51,,0,,2,161,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170096,3,"BEANS",1010,1,3,15,51,,2500,"N01",,4,1,4,1,1,0,,,0,,2,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170097,1,"GUINEA CORN",1070,1,2,4,131,,24000,"N02",,1,,1,,1,10,51,,0,,2,131,,0,,,0,,0,,,4,51,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170097,2,"MILLET",1100,1,2,7,131,,39200,"N02",,1,,1,,1,10,51,,0,,4,131,,0,,,0,,0,,,5,51,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170097,3,"BEANS",1010,1,3,2,131,,20000,"N02",,1,,1,,1,5,51,,0,,1,131,,0,,,0,,0,,,4,51,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170097,4,"ZOBO",2290,1,3,5,131,,20000,"N02",,1,,1,,1,6,51,,0,,3,131,,0,,,0,,0,,,6,51,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170097,5,"GROUND NUT",1060,1,3,5,131,,12000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170098,1,"MILLET",1100,2,,,,,,,,,,,,,5,51,,0,,1,131,,0,,,0,,0,,,3,51,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170098,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,5,51,,0,,15,51,,0,,,0,,0,,,2,51,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170098,3,"BEANS",1010,2,,,,,,,,,,,,,4,51,,0,,10,51,,0,,,0,,0,,,2,51,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170099,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,10,51,,0,,6,131,,0,,,0,,0,,,5,131,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170099,2,"MILLET",1100,2,,,,,,,,,,,,,10,51,,0,,6,131,,0,,,0,,0,,,6,131,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170099,3,"GROUNDNUT",1060,1,2,10,131,,60000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170099,4,"BAMBARA NUT",2020,1,2,10,131,,60000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170099,5,"ZOBO",2290,1,2,10,131,,40000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170099,6,"BEANS",1010,1,2,10,131,,100000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170099,7,"WATER MELON",1093,1,1,100,82,,10000,"N03",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170100,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,5,51,,0,,6,161,,0,,,0,,0,,,1,161,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170100,2,"MILLET",1100,2,,,,,,,,,,,,,5,51,,0,,2,161,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1702,2,510,170100,3,"BEANS",1010,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170101,1,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170101,2,"G-CORN",1070,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170101,3,"BEANS",1010,1,4,1,131,,8000,"N01",,1,,1,,1,0,,,0,,20,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170102,1,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,1,131,,0,,,0,,0,,,20,51,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170102,2,"BEANS",1010,2,,,,,,,,,,,,,0,,,0,,30,51,,0,,,0,,0,,,5,51,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170102,3,"G-CORN",1070,2,,,,,,,,,,,,,0,,,0,,1,131,,0,,,0,,0,,,10,51,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170103,1,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,3,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170103,2,"BEANS",1010,2,,,,,,,,,,,,,0,,,0,,3,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170103,3,"G-CORN",1070,2,,,,,,,,,,,,,0,,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170104,1,"MILLET",1100,2,,,,,,,,,,,,,4,51,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170104,2,,1070,2,,,,,,,,,,,,,4,51,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170104,3,"BEANS",1010,1,3,1,131,,8000,"N04",,1,,1,,1,2,51,,0,,30,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170105,1,"MILLET",1100,2,,,,,,,,,,,,,10,51,,0,,8,161,,0,,,0,,0,,,2,161,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170105,2,"G.CORN",1070,2,,,,,,,,,,,,,5,51,,0,,3,161,,0,,,0,,0,,,1,161,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170105,3,"BEANS",1010,1,3,30,51,,6000,"N02",,1,,1,,1,5,51,,0,,2,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170106,1,"MILLET",1100,2,,,,,,,,,,,,,2,131,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170106,2,"BEANS",1010,2,,,,,,,,,,,,,4,51,,0,,16,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170106,3,"G.CORN",1070,2,,,,,,,,,,,,,4,131,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170107,1,"MILLET",1100,2,,,,,,,,,,,,,10,51,,0,,2,131,,0,,,0,,0,,,1,131,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170107,2,"G.CORN",1070,2,,,,,,,,,,,,,10,51,,0,,2,131,,0,,,0,,0,,,1,131,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170107,3,"BEANS",1010,2,,,,,,,,,,,,,2,51,,0,,2,51,,0,,,0,,0,,,2,51,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170107,4,"BEENSEED",2040,1,3,2,131,,4000,"N02",,1,,1,,1,2,51,,0,,1,131,,0,,,0,,0,,,2,51,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170108,1,"MILLET",1100,2,,,,,,,,,,,,,10,51,,0,,3,131,,0,,,0,,0,,,2,131,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170108,2,"G.CORN",1070,2,,,,,,,,,,,,,5,51,,0,,2,131,,0,,,0,,0,,,1,131,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170108,3,"BEANS",1010,1,3,6,131,,,"N02",,1,,1,,1,10,51,,0,,2,131,,0,,,0,,0,,,20,51,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170109,1,"MILLET",1100,2,,,,,,,,,,,,,7,51,,0,,10,161,,0,,,0,,0,,,3,161,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170109,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,5,51,,0,,2,161,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170109,3,"BEANS",1010,1,3,20,51,,4000,"N03",,1,,1,,1,3,51,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170110,1,"MILLET",1100,2,,,,,,,,,,,,,2,51,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170110,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,2,51,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170110,3,"BEANS",1010,2,,,,,,,,,,,,,1,51,,0,,19,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1727,2,634,170110,4,"GROUNDNUT",1060,2,,,,,,,,,,,,,1,51,,0,,9,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170111,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,25,51,,0,,200,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170111,2,"BEANS",1010,1,4,1,131,,12000,"N05",,1,,1,,1,5,51,,0,,35,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170111,3,"SESAME",2040,1,4,1,131,,14000,"N06",,1,,1,,1,5,51,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170111,4,"MILLET",1100,2,,,,,,,,,,,,,10,51,,0,,200,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170112,1,"MILLET",1100,2,,,,,,,,,,,,,6,51,,0,,6,161,,0,,,0,,0,,,3,161,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170112,2,"BEANS",1010,2,,,,,,,,,,,,,3,51,,0,,3,51,,0,,,0,,0,,,3,51,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170112,3,"GUINEA CORN",1070,2,,,,,,,,,,,,,10,51,,0,,5,161,,0,,,0,,0,,,3,161,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170112,4,"G.NUT",1060,2,,,,,,,,,,,,,20,51,,0,,0,,,0,,,0,,0,,,2,51,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170113,1,"MILLET",1100,2,,,,,,,,,,,,,10,51,,0,,7,161,,0,,,0,,0,,,2,161,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170113,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,5,51,,0,,2,161,,0,,,0,,0,,,1,161,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170113,3,"BEANS",1010,1,3,1,131,,8000,"N03",,1,,1,,1,3,51,,0,,3,51,,0,,,0,,0,,,5,51,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170114,1,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170114,2,"BEANS",1010,1,2,2,131,,11000,"N02",,1,,1,,1,0,,,0,,10,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170114,3,"G.CORN",1070,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170114,4,"GROUNDNUT",1060,1,3,1,131,,4000,"N02",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170115,1,"MILLET",1100,1,4,3,131,,19200,"N01",,1,,1,,1,5,51,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170115,2,"BEANS",1010,1,3,2,131,,28000,"N01",,1,,1,,1,5,51,,0,,20,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170115,3,"G.CORN",1070,1,4,1,131,,6800,"N01",,1,,1,,1,6,51,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170115,4,"G.NUT",1060,2,,,,,,,,,,,,,5,51,,0,,3,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170115,5,"BEENISEED",2040,2,,,,,,,,,,,,,4,51,,0,,5,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170116,1,"GUINEA CORN",1070,1,4,1,131,,5000,"N04",,1,,1,,1,2,51,,0,,38,51,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170116,2,"GROUNDNUT",1062,1,4,30,51,,5100,"N04",,1,,1,,1,1,51,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170117,1,"MILLET",1100,2,,,,,,,,,,,,,10,51,,0,,0,,,0,,,0,,0,,,2,161,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170117,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,10,51,,0,,0,,,0,,,0,,0,,,1,161,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170117,3,"BEANS",1010,1,3,1,131,,7000,"N05",,1,,1,,1,5,51,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170118,1,"MILLET",1100,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,2,131,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170118,2,"G/CORN",1070,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,2,131,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170118,3,"BEANS",1010,1,4,2,131,,18000,"N03",,1,,1,,1,0,,,0,,30,131,,0,,,0,,0,,,10,131,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170118,4,"GROUNDNUT",1062,1,4,2,131,,8000,"N03",,1,,1,,1,1,131,,0,,0,,,0,,,0,,0,,,15,131,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170119,1,"G.CORN",1070,1,4,8,131,,60000,"N02",,1,,1,,1,6,51,,0,,3,131,,0,,,0,,0,,,10,51,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170119,2,"MILLET",1100,1,4,10,131,,65000,"N02",,1,,1,,1,6,51,,0,,3,131,,0,,,0,,0,,,10,51,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170119,3,"BEANS",1010,1,4,2,131,,8000,"N02",,1,,1,,1,2,51,,0,,20,51,,0,,,0,,0,,,3,51,,0,,,,2,,,,,,,,,,,,,
3,17,1712,2,794,170119,4,"G.NUT",1060,1,4,2,131,,10200,"N02",,1,,1,,1,12,51,,0,,10,51,,0,,,0,,0,,,4,51,,0,,,,2,,,,,,,,,,,,,
