"zone","state","lga","sector","ea","hhid","plotid","s11b1q1","s11b1q2","s11b1q3","s11b1q4","s11b1q5","s11b1q6a","s11b1q6b","s11b1q7","s11b1q8","s11b1q8b","s11b1q8a","s11b1q8b1","s11b1q8b2","s11b1q8b3","s11b1q9","s11b1q9_os","s11b1q9a","s11b1q10a","s11b1q10b","s11b1q10c","s11b1q10d","s11b1q11","s11b1q12a","s11b1q12b","s11b1q12c","s11b1q12d","s11b1q13","s11b1q14","s11b1q15","s11b1q16a1","s11b1q16a2","s11b1q16b1","s11b1q16b2","s11b1q17","s11b1q18","s11b1q19","s11b1q19a","s11b1q20","s11b1q21","s11b1q22a","s11b1q22b","s11b1q22c","s11b1q23a","s11b1q23b","s11b1q23c","s11b1q23d","s11b1q24","s11b1q25a","s11b1q25b","s11b1q26","s11b1q27","s11b1q28","s11b1q28a","s11b1q29","s11b1q30a","s11b1q30b","s11b1q31","s11b1q32","s11b1q33","s11b1q34","s11b1q35","s11b1q39","s11b1q40","s11b1q41a","s11b1q41b","s11b1q42","s11b1q43","s11b1q43b","s11b1q44","s11b1q44_os","s11b1q45","s11b1q46","s11b1q47","s11b1q48","s11b1q49","s11b1q50a","s11b1q50a_os","s11b1q50b","s11b1q51"
4,14,1408,2,968,140101,2,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,3,,,1,53,,700000,1,,,,,,,,,,,2,,,,,,,5,,2,1,2,,,,,,
4,14,1408,2,968,140101,3,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,3,,,1,53,,700000,1,,,,,,,,,,,2,,,,,,,5,,2,1,2,,,,,,
4,14,1408,2,968,140102,1,1,,2015,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,2,55,,2000000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1408,2,968,140103,1,1,,,5,,1,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,7,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,3,,3,1,2,,,,,,
4,14,1408,2,968,140103,2,1,,,5,,1,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,7,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,3,,3,1,2,,,,,,
4,14,1408,2,968,140103,3,1,,,5,,1,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,7,,,1,54,,400000,1,,,,,,,,,,,2,,,,,,,4,,2,1,2,,,,,,
4,14,1408,2,968,140104,1,1,,2005,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,2000000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1408,2,968,140105,1,2,2,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1408,2,968,140105,2,2,2,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1408,2,968,140105,3,2,2,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1408,2,968,140105,4,2,2,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1408,2,968,140106,1,1,,,5,,1,4,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,1,4,,,,4,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
4,14,1408,2,968,140106,2,1,,,5,,1,4,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,1,4,,,,4,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
4,14,1408,2,0,140108,1,1,,,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,1,54,,900000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1408,2,968,140109,1,1,,1960,5,,8,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,1,8,,,"N1",,,,2,8,,1000000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
4,14,1408,2,968,140109,2,1,,1960,5,,8,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,1,8,,,"N1",,,,2,8,,1000000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
4,14,1408,2,968,140110,1,1,,1995,5,,1,,2,,,,,,,3,"DONT NEED IT",2,,,,,2,,,,,,,,,,,,,,1,1,,2,,,,"N1",,,,1,54,,2000000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1411,2,1066,140112,1,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,2,,,2,54,,700000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
4,14,1411,2,1066,140112,2,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,3,,,2,54,,800000,1,,,,,,,,,,,2,,,,,,,5,,1,1,2,,,,,,
4,14,1411,2,1066,140113,1,1,,2015,2,,,,,,,,,,,,,,,,,,,,,,,1500,0,"N1",1,,1,,3,1,,,,,,,,,,,,,,,700000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1411,2,1066,140113,2,1,,2014,2,,,,,,,,,,,,,,,,,,,,,,,1000,0,"N2",1,,1,,3,1,,,,,,,,,,,,,,,600000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1411,2,1066,140114,1,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,1,1,,,"N1",,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
4,14,1411,2,1066,140115,1,1,,1972,5,,1,,2,,,,,,,3,"DONT NEED IT",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,1,,,"N1",,,,1,54,,300000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
4,14,1411,2,1066,140116,1,1,,1960,5,,1,,2,,,,,,,3,"DONT NEED IT",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,800000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
4,14,1411,2,1066,140116,2,1,,1960,5,,1,,2,,,,,,,3,"DONT NEED IT",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,1000000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
4,14,1411,2,1066,140116,3,1,,1960,5,,1,,2,,,,,,,3,"DONT NEED IT",2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,500000,2,1,3,,,,,,,,,,,,,,,,3,,1,1,2,,,,,,
4,14,1411,2,1066,140117,1,1,,,5,,2,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,2,53,,3000000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
4,14,1411,2,1066,140117,2,1,,,5,,2,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,2,53,,3000000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
4,14,1411,2,1066,140117,3,1,,,5,,2,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,2,53,,5000000,2,1,4,,,,,,,,,,,,,,,,3,,1,1,2,,,,,,
4,14,1411,2,1066,140119,1,2,4,,5,,5,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,1,2,,,"N1",,,,1,53,,800000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
4,14,1411,2,1066,140119,2,2,4,,5,,5,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,1,2,,,"N1",,,,1,53,,600000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
4,14,1411,2,1066,140120,1,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,1,,,"N1",,,,1,54,,500000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
4,14,1416,2,2314,140121,1,1,,,5,,3,,2,,,,,,,3,"TRADITIONALL INHERITED BY CUSTOM AND TRADITION",2,,,,,2,,,,,,,,,,,,,,2,2,1,1,3,,,,3,,,1,53,,6000000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1416,2,2314,140121,2,1,,,5,,3,,2,,,,,,,3,"TRADITIONALL INHERITED BY CUSTOM AND TRADITION",2,,,,,2,,,,,,,,,,,,,,2,2,1,1,3,,,,3,,,1,53,,10000000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1416,2,2314,140122,1,1,,,5,,1,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,1,1,,,"N1",,,,1,1,,300000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
4,14,1416,2,2314,140122,2,1,,,5,,1,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,1,1,,,"N1",,,,1,1,,500000,1,,,,,,,,,,,2,,,,,,,1,,2,4,2,,,,,,
4,14,1416,2,2314,140122,3,1,,,5,,1,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,1,1,,,"N1",,,,1,1,,250000,2,1,2,,,,,,,,,,,,,,,,1,,2,1,2,,,,,,
4,14,1416,2,2314,140123,1,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,1,1,,,"N1",,,,1,54,,700000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
4,14,1416,2,2314,140123,2,1,,1973,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,1,1,,,"N1",,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
4,14,1416,2,2314,140125,1,1,,1972,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,1,1,,,,4,,,1,1,,700000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
4,14,1416,2,2314,140125,2,1,,1965,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,1,1,,,,4,,,1,1,,600000,2,1,3,,,,,,,,,,,,,,,,1,,2,1,2,,,,,,
4,14,1416,2,2314,140126,1,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1416,2,2314,140126,2,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1416,2,2314,140127,1,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,2,,,1,54,,600000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1416,2,2314,140128,1,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,2,,,2,53,,500000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
4,14,1416,2,2314,140128,2,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,2,,,2,53,,200000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
4,14,1416,2,2314,140128,3,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,2,,,2,53,,500000,2,1,2,,,,,,,,,,,,,,,,1,,2,1,2,,,,,,
4,14,1416,2,2314,140128,4,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,2,,,2,53,,700000,2,1,4,,,,,,,,,,,,,,,,1,,2,1,2,,,,,,
4,14,1416,2,2314,140130,1,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,2,53,,700000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
4,14,1416,2,2314,140130,2,1,,,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,2,53,,70000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
2,15,1506,1,398,150002,1,1,,2005,2,,,,,,,,,,,,,,,,,,,,,,,9000,4700,"N1",1,,1,4,3,1,,,,,,,,,,,,,,,50000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
2,15,1506,1,398,150003,1,1,,2009,5,,1,,1,3,,2000,1,,,,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,53,,300000,2,1,1,,,,,,,,,,,,,,,,4,,2,2,2,,,,,,
2,15,1506,1,398,150004,1,1,,2010,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,2,54,,150000,2,1,2,,,,,,,,,,,,,,,,1,,3,2,2,,,,,,
2,15,1506,1,398,150007,1,1,,2013,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,2,54,,1000000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
2,15,1506,1,398,150008,1,1,,2011,1,25000,1,,1,3,,500,1,,,,,2,,,,,2,,,,,,,,,,,,,,1,2,2,1,8,,,,8,,,1,1,,50000,1,,,,,,,,,,,2,,,,,,,3,,2,2,2,,,,,,
2,15,1508,2,1682,150011,1,1,,1994,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,1,,,,3,,,1,54,,200000,1,,,,,,,,,,,2,,,,,,,3,,2,1,2,,,,,,
2,15,1508,2,1682,150011,2,1,,1992,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,1,,,,9,,,1,54,,250000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
2,15,1508,2,1682,150012,1,1,,1995,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,"N1",,,,1,51,,1500000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
2,15,1508,2,1682,150012,2,1,,1995,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,2,2,,,,"N1",,,,1,51,,2000000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
2,15,1508,2,1682,150013,1,1,,1975,5,,1,,2,,,,,,,2,,2,,,,,1,3,4,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,3,,500000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
2,15,1508,2,1682,150013,2,1,,1975,5,,1,,2,,,,,,,2,,2,,,,,1,3,4,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,250000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
2,15,1508,2,1682,150014,1,1,,1979,5,,1,3,2,,,,,,,2,,2,,,,,1,1,3,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,3,,290000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
2,15,1508,2,1682,150014,2,1,,1972,5,,1,3,2,,,,,,,2,,2,,,,,1,1,3,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,200000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
2,15,1508,2,1682,150015,1,1,,2008,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,"N1",,,,2,55,,150000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
2,15,1508,2,1682,150015,2,1,,2008,3,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,,,,2,55,,170000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
2,15,1508,2,1682,150016,1,1,,1989,5,,1,,2,,,,,,,3,"feel there is no need",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,2,3,4,,3,,,1,54,,200000,1,,,,,,,,,,,2,,,,,,,3,,1,1,2,,,,,,
2,15,1508,2,1682,150016,2,1,,1992,5,,1,,2,,,,,,,3,"feel there isno need",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,4,5,,7,,,1,54,,350000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
2,15,1508,2,1682,150016,3,1,,1988,5,,1,,2,,,,,,,3,"feel there is no need",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,2,3,4,,8,,,1,54,,205000,2,2,,2014,113,2,5000,1,3000,1,3,2,,,,,,,3,,1,1,2,,,,,,
2,15,1508,2,1682,150017,1,1,,1998,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,2,55,,140000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
2,15,1508,2,1682,150018,1,1,,1979,5,,1,,2,,,,,,,2,,2,,,,,1,1,2,3,,,,,,,,,,,1,2,1,2,,,,,3,,,1,3,,1200000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
2,15,1508,2,1682,150018,2,1,,1979,5,,1,,2,,,,,,,2,,2,,,,,1,2,3,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,1300000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
2,15,1508,2,1682,150019,1,1,,2000,5,,1,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,2,,,,4,,,1,1,,130000,1,,,,,,,,,,,2,,,,,,,3,,2,2,1,1,1,2,,6,2
2,15,1508,2,1682,150019,2,1,,2001,5,,1,2,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,2,,,,4,,,1,1,,95000,1,,,,,,,,,,,2,,,,,,,3,,2,1,2,,,,,,
2,15,1508,2,1682,150020,1,1,,1977,5,,1,,2,,,,,,,2,,1,1,4,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,3,,450000,1,,,,,,,,,,,2,,,,,,,3,,2,1,2,,,,,,
2,15,1508,2,1682,150020,2,1,,1977,5,,1,,2,,,,,,,2,,1,3,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,35000,1,,,,,,,,,,,2,,,,,,,3,,2,1,2,,,,,,
2,15,1511,2,1938,150021,1,1,,1991,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,55,,230000,1,,,,,,,,,,,2,,,,,,,3,,2,1,2,,,,,,
2,15,1511,2,1938,150021,2,1,,1999,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,2,55,,170000,1,,,,,,,,,,,2,,,,,,,3,,2,1,2,,,,,,
2,15,1511,2,1938,150022,1,1,,1980,5,,1,,2,,,,,,,2,,2,,,,,1,2,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,175000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
2,15,1511,2,1938,150022,2,1,,1980,5,,1,,2,,,,,,,2,,2,,,,,1,2,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,350000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
2,15,1511,2,1938,150022,3,1,,1980,5,,1,,2,,,,,,,2,,2,,,,,1,2,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,300000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
2,15,1511,2,1938,150023,1,1,,1982,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,4,5,,3,,,1,54,,350000,1,,,,,,,,,,,2,,,,,,,3,,2,2,2,,,,,,
2,15,1511,2,1938,150023,2,1,,1982,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,4,5,,4,,,1,54,,200000,1,,,,,,,,,,,2,,,,,,,2,,1,2,2,,,,,,
2,15,1511,2,1938,150024,1,1,,1985,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,,5,,,1,5,,280000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
2,15,1511,2,1938,150025,1,1,,1991,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,270000,1,,,,,,,,,,,2,,,,,,,3,,1,2,1,2,1,8,,2,2
2,15,1511,2,1938,150025,2,1,,1994,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,54,,158000,1,,,,,,,,,,,2,,,,,,,3,,1,2,2,,,,,,
2,15,1511,2,1938,150026,1,1,,1956,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,2,2,,,,,3,,,2,55,,200000,1,,,,,,,,,,,2,,,,,,,5,,2,1,2,,,,,,
2,15,1511,2,1938,150027,1,1,,1976,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,3,,,1,3,,500000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
2,15,1511,2,1938,150027,2,1,,1976,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,150000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
2,15,1511,2,1938,150027,3,1,,1976,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,,,,1,3,,250000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
2,15,1511,2,1938,150028,1,1,,1990,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,2,4,6,,4,,,1,54,,300000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
2,15,1511,2,1938,150028,2,1,,1993,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,5,4,,5,,,1,54,,30000,1,,,,,,,,,,,2,,,,,,,3,,2,2,2,,,,,,
2,15,1511,2,1938,150029,1,1,,1956,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,2,55,,250000,1,,,,,,,,,,,2,,,,,,,2,,1,1,2,,,,,,
2,15,1511,2,1938,150029,2,1,,1987,1,100000,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,2,2,1,2,,,,"N1",,,,2,55,,150000,1,,,,,,,,,,,2,,,,,,,1,,2,1,2,,,,,,
2,15,1511,2,1938,150030,1,1,,1970,5,,1,,2,,,,,,,2,,2,,,,,1,1,3,4,5,,,,,,,,,,1,2,1,2,,,,,3,,,1,3,,350000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
2,15,1511,2,1938,150030,2,1,,1970,5,,1,,2,,,,,,,2,,2,,,,,1,1,3,4,5,,,,,,,,,,1,2,1,2,,,,,4,,,1,4,,200000,1,,,,,,,,,,,2,,,,,,,1,,1,1,2,,,,,,
2,15,1502,2,590,150031,1,1,,1987,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,"N1",,,,1,1,,20000,1,,,,,,,,,,,2,,,,,,,5,,1,4,2,,,,,,
2,15,1502,2,590,150031,2,1,,1987,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,,,,1,1,,150000,1,,,,,,,,,,,2,,,,,,,5,,1,4,2,,,,,,
2,15,1502,2,590,150032,1,1,,1986,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,1,5,,300000,1,,,,,,,,,,,2,,,,,,,5,,1,4,2,,,,,,
2,15,1502,2,590,150032,2,1,,1986,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,1,5,,250000,1,,,,,,,,,,,2,,,,,,,5,,1,4,2,,,,,,
2,15,1502,2,590,150032,3,1,,1986,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,2,,,,,5,,,1,5,,150000,1,,,,,,,,,,,2,,,,,,,5,,1,4,2,,,,,,
2,15,1502,2,590,150033,1,1,,1999,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,2,3,4,,7,,,1,54,,200000,1,,,,,,,,,,,2,,,,,,,2,,2,3,2,,,,,,
2,15,1502,2,590,150033,2,1,,2004,5,,1,,2,,,,,,,2,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,6,5,,8,,,1,54,,250000,1,,,,,,,,,,,2,,,,,,,2,,2,3,2,,,,,,
2,15,1502,2,590,150034,1,1,,1998,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,4,5,6,,4,,,1,54,,200000,1,,,,,,,,,,,2,,,,,,,2,,2,4,2,,,,,,
2,15,1502,2,590,150034,2,1,,1998,5,,1,,2,,,,,,,3,"NO NEED",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,2,4,5,,5,,,1,54,,280000,1,,,,,,,,,,,2,,,,,,,2,,1,2,2,,,,,,
2,15,1502,2,590,150035,1,1,,1994,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,4,5,,3,,,1,54,,120000,1,,,,,,,,,,,2,,,,,,,2,,2,2,1,2,1,8,,,2
2,15,1502,2,590,150035,2,1,,1997,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,4,5,,7,,,1,54,,100000,1,,,,,,,,,,,2,,,,,,,2,,2,2,2,,,,,,
2,15,1502,2,590,150035,3,1,,2000,5,,1,,2,,,,,,,1,,2,,,,,2,,,,,,,,,,,,,,1,2,1,1,3,4,5,,8,,,1,54,,70000,2,2,,2014,74,2,3000,1,0,1,3,2,,,,,,,2,,2,2,2,,,,,,
2,15,1502,2,590,150037,1,1,,1989,5,,1,,2,,,,,,,3,"no need",2,,,,,2,,,,,,,,,,,,,,1,2,1,1,4,3,,,3,,,1,54,,350000,1,,,,,,,,,,,2,,,,,,,2,,2,3,2,,,,,,
