"hhid","indiv","pstatus_w1v1","pstatus_w1v2","pstatus_w2v1","pstatus_w2v2","pstatus_w3v1","pstatus_w3v2","moved_w2v1","moved_w2v2","moved_w3v1","moved_w3v2","sex","age","relat_w1v1","relat_w1v2","relat_w2v1","relat_w2v2","relat_w3v1","relat_w3v2"
300007,6,6,6,6,6,1,1,0,0,0,0,2,1,,,,,6,6
300008,1,1,1,1,4,1,1,0,,1,1,1,30,1,1,1,,1,1
300008,2,1,1,1,4,1,1,0,,1,1,2,27,2,2,2,,2,2
300008,3,1,1,1,4,1,1,0,,1,1,1,5,3,3,3,,3,3
300008,4,1,1,1,4,1,1,0,,1,1,2,3,3,3,3,,3,3
300008,5,1,1,1,4,1,1,0,,1,1,1,1,3,3,3,,3,3
300008,6,6,6,6,6,1,1,0,,1,1,2,1,,,,,3,3
300009,1,1,1,91,4,4,4,,,,,1,63,1,1,,,,
300009,2,1,1,91,4,4,4,,,,,2,58,2,2,,,,
300009,3,1,1,91,4,4,4,,,,,2,6,4,4,,,,
300010,1,1,1,1,1,1,1,1,1,1,1,1,55,1,1,1,1,1,1
300010,2,1,1,1,1,1,1,1,1,1,1,2,40,2,2,2,2,2,2
300010,3,1,1,1,1,1,2,1,1,1,1,1,16,3,3,3,3,3,3
300010,4,1,1,1,1,1,1,1,1,1,1,2,10,3,3,3,3,3,3
300010,5,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3
300010,6,6,6,6,6,1,1,1,1,1,1,2,1,,,,,2,2
300010,7,6,6,6,6,1,1,1,1,1,1,1,1,,,,,3,3
300011,1,1,1,1,1,1,1,0,0,0,0,1,32,1,1,1,1,1,1
300011,2,1,1,1,1,1,1,0,0,0,0,2,30,2,2,2,2,2,2
300011,3,1,1,1,1,5,5,0,0,0,0,2,75,10,10,10,10,10,10
300012,1,1,1,1,1,1,1,0,0,0,0,2,60,1,1,1,1,1,1
300012,2,1,1,1,1,1,1,0,0,0,0,2,30,3,3,3,3,3,3
300012,3,1,1,1,1,1,1,0,0,0,0,2,9,6,6,6,6,6,6
300013,1,1,1,1,1,1,1,0,0,0,0,1,56,1,1,1,1,1,1
300013,2,1,1,5,5,5,5,0,0,0,0,2,44,2,2,2,2,2,2
300013,3,1,1,2,2,2,2,0,0,0,0,2,8,7,7,7,7,7,7
300013,4,6,1,1,1,2,2,0,0,0,0,1,6,,6,6,6,6,6
300013,5,6,1,1,1,2,2,0,0,0,0,1,4,,6,6,6,6,6
300014,1,6,2,7,5,5,5,,0,0,0,1,68,,1,,1,14,14
300014,2,1,1,7,1,1,1,,0,0,0,2,63,1,2,,2,1,1
300014,3,1,1,7,2,1,1,,0,0,0,2,30,3,3,,3,3,3
300014,4,6,6,6,6,1,1,,0,0,0,2,1,,,,,6,6
300015,1,1,1,1,4,9,9,0,,,,1,75,1,1,1,,,
300016,1,1,1,1,1,1,1,0,0,0,0,1,42,1,1,1,1,1,1
300016,2,1,1,1,1,1,1,0,0,0,0,2,34,2,2,2,2,2,2
300016,3,1,1,1,1,1,1,0,0,0,0,2,6,3,3,3,3,3,3
300016,4,1,1,1,1,1,1,0,0,0,0,2,1,3,3,3,3,3,3
300017,1,1,1,1,1,1,1,0,0,0,0,1,53,1,1,1,1,1,1
300017,2,1,1,1,1,1,1,0,0,0,0,2,43,2,2,2,2,2,2
300017,3,1,1,1,1,1,1,0,0,0,0,2,11,3,3,3,3,3,3
300017,4,1,1,1,1,1,1,0,0,0,0,1,7,3,3,3,3,3,3
300018,1,1,1,1,1,1,1,0,0,0,0,1,55,1,1,1,1,1,1
300018,2,1,1,1,1,1,1,0,0,0,0,2,43,2,2,2,2,2,2
300018,3,1,1,1,1,2,2,0,0,0,0,2,24,3,3,3,3,3,3
300018,4,1,1,1,1,1,1,0,0,0,0,2,22,3,3,3,3,3,3
300018,5,1,1,1,1,1,1,0,0,0,0,2,20,3,3,3,3,3,3
300018,6,1,1,1,1,2,2,0,0,0,0,1,16,3,3,3,3,3,3
300018,7,1,1,1,1,1,1,0,0,0,0,2,18,3,3,3,3,3,3
300019,1,1,1,3,3,1,1,,,0,0,2,64,1,1,,,1,1
300019,2,1,1,3,3,2,1,,,0,0,2,15,6,6,,,6,6
300019,3,1,1,3,3,1,1,,,0,0,2,11,6,6,,,6,6
300019,4,1,1,3,3,1,1,,,0,0,2,9,6,6,,,6,6
300019,5,1,1,3,3,1,1,,,0,0,1,9,6,6,,,6,6
300019,6,1,1,3,3,1,1,,,0,0,2,7,6,6,,,6,6
300020,1,1,1,1,1,1,1,0,0,0,1,2,24,1,1,1,1,1,1
300021,1,1,1,1,4,7,7,0,,,,1,53,1,1,1,,,
300022,1,1,1,1,1,1,1,0,0,0,0,1,40,1,1,1,1,1,1
300022,2,1,1,1,1,1,1,0,0,0,0,2,35,2,2,2,2,2,2
300022,3,1,1,2,2,2,2,0,0,0,0,2,3,3,3,3,3,3,3
300022,4,1,1,1,1,1,1,0,0,0,0,1,1,3,3,3,3,3,3
300022,5,1,1,2,2,2,2,0,0,0,0,2,4,3,3,3,3,3,3
300022,6,1,1,2,2,2,1,0,0,0,0,1,65,11,11,11,11,11,3
300023,1,1,1,4,4,7,7,,,,,1,21,1,1,,,,
300024,1,1,1,1,1,1,1,0,0,0,0,1,75,1,1,1,1,1,1
300024,2,1,1,2,2,2,2,0,0,0,0,1,21,3,3,3,3,3,3
300024,3,1,1,1,1,2,2,0,0,0,0,1,17,3,6,6,6,6,6
300024,4,6,6,1,1,2,2,0,0,0,0,2,40,,,2,2,2,2
300024,5,6,6,1,1,2,2,0,0,0,0,2,8,,,3,3,3,3
300024,6,6,6,1,1,1,1,0,0,0,0,2,5,,,3,3,3,3
300024,7,6,6,1,1,2,2,0,0,0,0,1,1,,,3,3,3,3
300024,8,6,6,6,1,5,5,0,0,0,0,2,4,,,,3,3,3
300025,1,1,1,1,1,5,5,0,0,0,0,1,105,1,1,1,1,14,14
300025,2,1,1,1,1,1,1,0,0,0,0,2,65,14,14,14,14,1,1
300026,1,1,1,1,1,1,1,0,0,0,0,1,72,1,1,1,1,1,1
300026,2,1,1,1,1,1,1,0,0,0,0,2,40,2,2,2,2,2,2
300026,3,1,5,5,5,5,5,0,0,0,0,1,12,6,6,6,6,6,6
300027,1,1,1,4,4,9,9,,,,,1,42,1,1,,,,
300027,2,1,1,4,4,9,9,,,,,2,38,2,2,,,,
300027,3,1,1,4,4,9,9,,,,,1,12,3,3,,,,
300027,4,1,1,4,4,9,9,,,,,1,9,3,3,,,,
300027,5,1,1,4,4,9,9,,,,,2,7,3,3,,,,
300027,6,1,1,4,4,9,9,,,,,1,6,3,3,,,,
300027,7,1,1,4,4,9,9,,,,,2,5,3,3,,,,
300027,8,1,1,4,4,9,9,,,,,2,3,3,3,,,,
300028,1,1,4,1,1,7,7,0,0,,,1,65,1,,1,1,,
300028,2,1,4,1,1,7,7,0,0,,,2,51,2,,2,2,,
300028,3,1,4,2,2,7,7,0,0,,,1,28,3,,3,3,,
300028,4,1,4,2,2,7,7,0,0,,,1,25,3,,3,3,,
300028,5,1,4,1,1,7,7,0,0,,,1,33,3,,3,3,,
300028,6,1,4,1,1,7,7,0,0,,,1,6,6,,3,3,,
300029,1,1,1,1,1,1,1,0,0,0,0,1,40,1,1,1,1,1,1
300029,2,1,1,1,1,1,1,0,0,0,0,2,38,2,2,2,2,2,2
300029,3,1,1,1,1,1,1,0,0,0,0,2,12,3,3,3,3,3,3
300029,4,1,1,1,1,1,1,0,0,0,0,1,10,3,3,3,3,3,3
300029,5,1,1,5,2,2,2,0,0,0,0,2,7,3,3,3,3,3,3
300029,6,1,1,1,1,1,1,0,0,0,0,1,3,3,3,3,3,3,3
300029,7,1,1,1,1,1,1,0,0,0,0,2,3,3,3,3,3,3,3
300029,8,1,1,1,5,5,5,0,0,0,0,2,65,11,11,3,3,3,3
300029,9,1,1,92,92,5,5,0,0,0,0,2,70,10,10,,,10,10
300029,10,6,6,5,5,2,5,0,0,0,0,1,5,,,10,3,3,3
300030,1,1,1,1,1,4,4,1,1,,,1,41,1,1,1,1,,
300030,2,1,1,1,1,4,4,1,1,,,2,35,2,2,2,2,,
300030,3,1,1,1,1,4,4,1,1,,,1,16,3,3,3,3,,
300030,4,1,1,1,1,4,4,1,1,,,2,12,3,3,3,3,,
300030,5,1,1,1,1,4,4,1,1,,,2,9,3,3,3,3,,
300030,6,1,1,1,1,4,4,1,1,,,2,6,3,3,3,3,,
300030,7,1,1,1,1,4,4,1,1,,,2,3,3,3,2,2,,
300030,8,1,1,1,1,4,4,1,1,,,2,85,10,10,3,3,,
300030,9,6,6,1,1,4,4,1,1,,,2,0,,,3,3,,
300031,1,1,1,4,4,4,4,,,,,1,32,1,1,,,,
300032,1,1,1,4,4,4,4,,,,,1,65,1,1,,,,
300032,2,1,1,4,4,4,4,,,,,2,45,2,2,,,,
300032,3,1,1,4,4,4,4,,,,,1,8,3,3,,,,
300032,4,1,1,4,4,4,4,,,,,2,6,3,3,,,,
300032,5,1,1,4,4,4,4,,,,,1,2,3,3,,,,
300032,6,1,1,4,4,4,4,,,,,2,3,3,3,,,,
300032,7,1,1,4,4,4,4,,,,,2,7,3,3,,,,
300033,1,1,1,4,4,4,4,,,,,1,52,1,1,,,,
300033,2,1,1,4,4,4,4,,,,,2,40,2,2,,,,
300033,3,1,1,4,4,4,4,,,,,1,9,3,3,,,,
300033,4,1,1,4,4,4,4,,,,,1,7,3,3,,,,
300033,5,1,1,4,4,4,4,,,,,1,5,3,3,,,,
300033,6,6,1,4,4,4,4,,,,,2,20,,3,,,,
300033,7,6,1,4,4,4,4,,,,,2,1,,6,,,,
300034,1,1,1,1,1,4,4,0,0,,,1,60,1,1,1,1,,
300034,2,1,1,1,1,4,4,0,0,,,2,40,2,2,2,2,,
300034,3,1,1,1,1,4,4,0,0,,,1,12,3,3,3,3,,
300034,4,1,1,1,1,4,4,0,0,,,1,10,3,3,3,3,,
300034,5,1,1,1,1,4,4,0,0,,,2,8,3,3,3,3,,
300034,6,1,1,1,1,4,4,0,0,,,2,3,3,3,3,3,,
300034,7,1,1,1,1,4,4,0,0,,,2,20,2,2,2,2,,
300034,8,6,1,1,1,4,4,0,0,,,1,0,,3,3,3,,
300034,9,6,1,1,1,4,4,0,0,,,2,0,,3,3,3,,
300034,10,6,6,1,1,4,4,0,0,,,2,0,,,3,3,,
300035,1,1,1,1,1,1,1,0,0,0,0,1,83,1,1,1,1,1,1
300035,2,1,1,1,1,1,1,0,0,0,0,2,61,2,2,2,2,2,2
300035,3,1,1,1,1,2,1,0,0,0,0,1,33,3,3,3,3,3,3
300035,4,1,1,1,1,1,1,0,0,0,0,1,27,3,3,3,3,3,3
300035,5,1,1,1,1,1,1,0,0,0,0,2,25,3,3,3,3,3,3
300036,1,1,1,1,1,1,1,0,0,0,0,1,38,1,1,1,1,1,1
300036,2,1,1,1,1,1,1,0,0,0,0,2,31,2,2,2,2,2,2
300036,3,6,6,6,1,1,1,0,0,0,0,1,0,,,,3,3,3
300037,1,1,1,1,1,1,1,0,0,0,0,1,70,1,1,1,1,1,1
300037,2,1,1,1,1,1,1,0,0,0,0,2,56,2,2,2,2,2,2
300037,3,1,2,2,1,2,2,0,0,0,0,1,25,3,3,3,3,3,3
300037,4,1,2,2,2,2,2,0,0,0,0,1,20,3,3,3,3,3,3
300037,5,1,1,1,1,1,1,0,0,0,0,1,14,3,3,3,3,3,3
300037,6,1,1,92,1,1,1,0,0,0,0,2,52,2,2,,2,2,2
300037,7,1,1,2,2,2,2,0,0,0,0,1,16,3,3,3,3,3,3
300038,1,1,1,1,1,1,1,0,0,0,1,1,36,1,1,1,1,1,1
300038,2,1,1,2,2,2,2,0,0,0,1,2,26,2,2,2,2,2,2
300038,3,1,1,2,2,1,1,0,0,0,1,1,6,3,3,3,3,3,3
300038,4,1,1,2,2,1,1,0,0,0,1,2,4,3,3,3,3,3,3
300039,1,1,1,4,4,4,4,,,,,1,63,1,1,,,,
300039,2,1,1,4,4,4,4,,,,,2,53,2,2,,,,
300040,1,1,3,1,1,1,1,1,1,1,1,2,55,1,,1,1,1,1
300040,2,1,3,1,1,2,2,1,1,1,1,2,29,3,,3,3,3,3
300040,3,1,3,1,1,2,2,1,1,1,1,1,25,3,,3,3,3,3
300041,1,1,1,1,1,1,1,0,0,0,0,1,65,1,1,1,1,1,1
300041,2,1,1,1,1,1,1,0,0,0,0,2,60,2,2,2,2,2,2
300041,3,1,1,1,2,2,2,0,0,0,0,1,11,6,6,6,6,6,6
300042,1,1,1,1,1,1,1,0,0,0,0,1,53,1,1,1,1,1,1
300042,2,1,1,1,1,1,1,0,0,0,0,2,47,2,2,2,2,2,2
300042,3,1,1,1,1,1,2,0,0,0,0,2,11,3,3,3,3,3,3
300042,4,6,6,6,1,1,2,0,0,0,0,2,7,,,,4,4,4
300043,1,1,1,1,1,1,1,0,0,0,0,1,48,1,1,1,1,1,1
300043,2,1,1,1,1,1,1,0,0,0,0,2,35,2,2,2,2,2,2
300043,3,1,1,1,1,1,1,0,0,0,0,1,18,3,3,3,3,3,3
300043,4,1,1,1,1,1,1,0,0,0,0,1,15,3,3,3,3,3,3
300043,5,1,1,1,1,1,1,0,0,0,0,2,13,3,3,3,3,3,3
300043,6,1,1,1,1,1,1,0,0,0,0,1,11,3,3,3,3,3,3
300043,7,1,1,1,1,1,1,0,0,0,0,1,13,3,3,3,3,3,3
300043,8,1,1,1,1,1,1,0,0,0,0,1,10,3,3,3,3,3,3
300043,9,6,6,6,1,1,1,0,0,0,0,2,0,,,,3,3,3
300044,1,1,1,1,1,1,1,0,0,0,0,1,65,1,1,1,1,1,1
300044,2,1,1,1,1,1,1,0,0,0,0,2,58,2,2,2,2,2,2
300044,3,1,1,2,1,1,2,0,0,0,0,2,10,6,6,6,6,6,6
300044,4,1,1,1,1,1,1,0,0,0,0,1,5,6,6,6,6,6,6
300045,1,1,1,1,1,1,1,0,0,0,0,1,37,1,1,1,1,1,1
300045,2,1,1,1,1,1,1,0,0,0,0,2,32,2,2,2,2,2,2
300045,3,1,1,2,2,1,2,0,0,0,0,2,8,3,3,3,3,3,3
300045,4,1,1,2,2,1,2,0,0,0,0,1,6,3,3,3,3,3,3
300045,5,1,1,2,2,1,2,0,0,0,0,2,4,3,3,3,3,3,3
300045,6,6,1,1,1,1,2,0,0,0,0,1,1,,3,3,3,3,3
300045,7,6,1,2,2,2,2,0,0,0,0,2,55,,10,10,10,10,10
300045,8,6,6,1,1,1,2,0,0,0,0,1,5,,,3,3,3,3
300046,1,1,1,1,1,1,1,0,0,0,0,1,76,1,1,1,1,1,1
300046,2,1,1,1,1,1,1,0,0,0,0,2,60,2,2,2,2,2,2
300046,3,1,1,1,1,2,2,0,0,0,0,2,12,3,3,3,3,3,3
300046,4,1,1,1,1,1,1,0,0,0,0,1,5,3,3,3,3,3,3
300046,5,1,1,1,1,2,2,0,0,0,0,2,15,3,3,3,3,3,3
300046,6,1,1,2,1,2,2,0,0,0,0,1,20,3,3,3,3,3,3
300046,7,1,1,2,1,2,2,0,0,0,0,1,30,3,3,3,3,3,3
300046,8,6,1,2,1,2,2,0,0,0,0,2,26,,14,14,14,14,14
300046,9,6,1,2,1,2,2,0,0,0,0,1,0,,6,6,6,6,6
300047,1,1,1,1,1,1,9,0,0,0,,1,44,1,1,1,1,1,
300048,1,1,1,1,1,1,1,0,0,0,0,1,55,1,1,1,1,1,1
300048,2,1,1,1,1,1,1,0,0,0,0,2,43,2,2,2,2,2,2
300048,3,1,1,1,2,1,1,0,0,0,0,1,2,3,3,3,3,3,3
300048,4,6,6,6,6,1,1,0,0,0,0,2,1,,,,,3,3
300048,5,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
300049,1,1,1,1,1,1,1,0,0,0,0,1,60,1,1,1,1,1,1
300049,2,1,1,1,1,1,2,0,0,0,0,2,47,2,2,2,2,2,2
300049,3,1,1,1,1,1,2,0,0,0,0,1,15,3,3,3,3,3,3
300049,4,1,1,2,1,2,2,0,0,0,0,1,78,7,7,7,7,7,7
300049,5,1,1,2,1,2,1,0,0,0,0,2,50,2,2,2,2,2,2
300049,6,6,6,6,1,2,1,0,0,0,0,2,48,,,,2,2,2
300049,7,6,6,6,1,2,2,0,0,0,0,2,3,,,,4,4,4
300050,1,1,1,2,1,1,1,0,0,0,0,1,46,1,1,1,1,1,1
300050,2,1,1,1,1,1,1,0,0,0,0,2,42,2,2,2,2,2,2
300050,3,1,1,2,2,5,5,0,0,0,0,1,22,3,3,3,3,3,3
300050,4,1,1,1,1,1,2,0,0,0,0,2,9,3,3,3,3,3,3
300050,5,1,1,1,1,1,1,0,0,0,0,2,7,3,3,3,3,3,3
300050,6,1,1,1,1,1,1,0,0,0,0,2,1,3,3,3,3,3,3
300050,7,6,6,6,6,1,2,0,0,0,0,2,1,,,,,14,14
300050,8,6,6,6,6,1,1,0,0,0,0,1,1,,,,,6,6
300051,1,1,1,1,1,1,1,0,0,0,0,2,51,1,1,1,1,1,1
300051,2,1,1,1,1,1,1,0,0,0,0,2,21,3,3,3,3,3,3
300051,3,1,1,1,1,1,2,0,0,0,0,1,19,3,3,3,3,3,3
300052,1,1,1,1,1,1,1,0,0,0,0,2,60,1,1,1,1,1,1
300052,2,1,1,1,1,2,2,0,0,0,0,2,26,3,3,3,3,3,3
300052,3,1,1,1,1,2,2,0,0,0,0,2,23,3,3,3,3,3,3
300052,4,1,1,1,1,2,2,0,0,0,0,2,22,3,3,3,3,3,3
300053,1,1,1,1,1,1,1,0,0,0,0,1,45,1,1,1,1,1,1
300053,2,1,1,1,1,1,1,0,0,0,0,2,40,2,2,2,2,2,2
300053,3,1,1,1,1,1,1,0,0,0,0,2,16,3,3,3,3,3,3
300053,4,1,1,1,1,1,1,0,0,0,0,2,14,3,3,3,3,3,3
300053,5,1,1,1,1,1,1,0,0,0,0,2,12,3,3,3,3,3,3
300053,6,1,1,1,1,1,1,0,0,0,0,1,3,3,3,3,3,3,3
300054,1,1,1,1,1,1,1,0,0,0,0,1,42,1,1,1,1,1,1
300054,2,1,1,1,1,1,1,0,0,0,0,2,38,2,2,2,2,2,2
300054,3,1,1,1,1,1,1,0,0,0,0,2,10,3,3,3,3,3,3
300054,4,1,1,1,1,1,1,0,0,0,0,1,7,3,3,3,3,3,3
300054,5,1,1,1,2,1,1,0,0,0,0,2,5,3,3,3,3,3,3
300054,6,1,1,2,2,2,2,0,0,0,0,2,13,8,8,8,8,8,8
300055,1,1,1,1,1,1,1,0,0,0,0,1,72,1,1,1,1,1,1
300055,2,1,1,1,1,1,1,0,0,0,0,2,64,2,2,2,2,2,2
300055,3,1,2,2,2,2,2,0,0,0,0,1,33,3,3,3,3,3,3
300055,4,1,1,2,2,2,2,0,0,0,0,2,27,3,3,3,3,3,3
300056,1,1,1,1,1,1,1,0,0,0,0,1,56,1,1,1,1,1,1
300056,2,1,1,1,1,1,1,0,0,0,0,2,48,2,2,2,2,2,2
300056,3,1,1,1,1,1,1,0,0,0,0,1,23,3,3,3,3,3,3
300056,4,1,1,1,1,1,1,0,0,0,0,2,22,3,3,3,3,3,3
300056,5,1,1,1,1,2,2,0,0,0,0,2,18,7,7,7,7,7,7
300056,6,1,1,1,1,1,1,0,0,0,0,2,16,3,3,3,3,3,3
300056,7,6,6,1,1,1,1,0,0,0,0,2,5,,,6,6,6,6
300056,8,6,6,1,1,1,1,0,0,0,0,2,4,,,6,6,6,6
300056,9,6,6,1,1,1,2,0,0,0,0,2,29,,,3,3,3,3
300056,10,6,6,1,2,2,2,0,0,0,0,1,27,,,3,3,3,3
300056,11,6,6,6,6,1,1,0,0,0,0,1,1,,,,,8,8
300057,1,1,1,1,1,1,1,0,0,0,0,1,78,1,1,1,1,1,1
300057,2,1,1,1,1,1,1,0,0,0,0,2,21,8,8,6,6,6,6
300058,1,1,1,1,1,1,1,0,0,0,0,1,65,1,1,1,1,1,1
300058,2,1,1,1,1,1,1,0,0,0,0,2,58,2,2,2,2,2,2
300059,1,1,1,1,1,1,1,0,0,0,0,1,56,1,1,1,1,1,1
300059,2,1,1,1,1,1,1,0,0,0,0,2,54,2,2,2,2,2,2
300059,3,1,1,1,1,1,1,0,0,0,0,1,34,3,3,3,3,3,3
300059,4,1,1,1,1,1,1,0,0,0,0,2,46,2,2,2,2,2,2
300059,5,1,1,2,2,2,2,0,0,0,0,1,18,3,3,3,3,3,3
300059,6,1,1,1,1,1,1,0,0,0,0,2,14,3,3,3,3,3,3
300059,7,1,1,1,1,1,1,0,0,0,0,1,10,3,3,3,3,3,3
300060,1,1,1,1,1,1,1,0,0,0,0,1,43,1,1,1,1,1,1
300060,2,1,1,1,1,1,1,0,0,0,0,2,40,2,2,2,2,2,2
300060,3,1,1,1,1,1,1,0,0,0,0,2,14,3,3,3,3,3,3
300060,4,1,1,1,1,1,1,0,0,0,0,1,12,3,3,3,3,3,3
300060,5,1,1,1,1,1,1,0,0,0,0,2,9,3,3,3,3,3,3
300060,6,1,1,1,1,1,1,0,0,0,0,1,5,3,3,3,3,3,3
300060,7,1,1,2,2,5,5,0,0,0,0,2,75,10,10,10,,10,10
300061,1,1,1,1,1,1,1,0,0,0,0,1,56,1,1,1,1,1,1
300061,2,1,1,1,1,1,1,0,0,0,0,2,51,2,2,2,2,2,2
300061,3,1,1,1,2,2,2,0,0,0,0,2,24,3,3,3,3,3,3
300061,4,1,1,1,1,1,1,0,0,0,0,1,20,3,3,3,3,3,3
300062,1,1,1,1,1,1,1,0,0,0,0,1,43,1,1,1,1,1,1
300062,2,1,1,1,1,1,1,0,0,0,0,2,32,2,2,2,2,2,2
300062,3,1,1,1,1,1,1,0,0,0,0,1,9,3,3,3,3,3,3
300062,4,1,1,1,1,1,2,0,0,0,0,1,6,3,3,3,3,3,3
300062,5,6,1,1,1,1,1,0,0,0,0,1,0,,3,3,3,3,3
300062,6,6,6,1,1,1,1,0,0,0,0,2,0,,,3,3,3,3
300062,7,6,6,1,2,2,2,0,0,0,0,1,35,,,7,7,7,7
300063,1,1,1,1,1,1,1,0,0,0,0,1,40,1,1,1,1,1,1
300063,2,1,1,1,1,1,1,0,0,0,0,2,31,2,2,2,2,2,2
300063,3,1,1,1,1,1,1,0,0,0,0,2,4,3,3,3,3,3,3
300064,1,1,1,1,1,1,1,0,0,0,0,1,62,1,1,1,1,1,1
300064,2,1,1,1,1,1,1,0,0,0,0,2,54,2,2,2,2,2,2
300064,3,1,1,1,1,2,2,0,0,0,0,2,32,4,4,4,4,4,4
300064,4,1,1,1,1,1,1,0,0,0,0,2,21,3,3,3,3,3,3
300064,5,1,1,1,1,2,2,0,0,0,0,1,21,3,3,3,3,3,3
300064,6,1,1,1,1,1,1,0,0,0,0,1,18,3,3,3,3,3,3
300064,7,1,1,1,1,1,1,0,0,0,0,2,5,8,8,8,8,8,8
300065,1,1,1,1,1,1,1,0,0,0,1,2,27,1,1,1,1,1,2
300065,2,1,1,1,1,1,1,0,0,0,1,1,5,3,3,3,3,3,3
300066,1,1,1,91,4,4,4,,,,,2,85,1,1,,,,
300066,2,1,2,91,4,4,4,,,,,2,18,6,6,,,,
300066,3,1,2,91,4,4,4,,,,,1,14,6,6,,,,
300067,1,1,2,4,4,4,4,,,,,1,57,1,1,,,,
300067,2,1,1,4,4,4,4,,,,,2,30,2,2,,,,
300067,3,1,1,4,4,4,4,,,,,2,10,3,3,,,,
300067,4,1,1,4,4,4,4,,,,,1,5,3,3,,,,
300067,5,1,1,4,4,4,4,,,,,2,3,3,3,,,,
300067,6,6,1,4,4,4,4,,,,,1,17,,4,,,,
300068,1,1,91,4,4,4,4,,,,,1,45,1,,,,,
300068,2,1,91,4,4,4,4,,,,,2,43,2,,,,,
300068,3,1,91,4,4,4,4,,,,,2,15,3,,,,,
300068,4,1,91,4,4,4,4,,,,,2,9,3,,,,,
300068,5,1,91,4,4,4,4,,,,,2,6,3,,,,,
300069,1,1,1,1,1,1,1,0,0,0,0,1,53,1,1,1,1,1,1
300069,2,1,1,1,1,1,1,0,0,0,0,2,50,2,2,2,2,2,2
300069,3,1,2,1,2,2,2,0,0,0,0,2,24,3,3,3,3,3,3
300069,4,1,1,1,1,1,2,0,0,0,0,1,14,3,3,3,3,3,3
300069,5,1,1,1,1,1,1,0,0,0,0,1,9,3,3,3,3,3,3
300070,1,1,1,1,1,1,1,0,0,0,0,1,60,1,1,1,1,1,1
300070,2,1,1,1,1,1,1,0,0,0,0,2,52,2,2,2,2,2,2
300070,3,1,1,2,2,2,2,0,0,0,0,2,26,3,3,3,3,3,3
300070,4,1,1,1,1,1,1,0,0,0,0,2,14,14,14,14,14,8,8
300070,5,1,1,1,1,1,1,0,0,0,0,2,13,3,3,3,3,3,3
300070,6,1,1,1,1,1,1,0,0,0,0,1,6,6,6,6,6,6,6
300070,7,6,6,1,1,1,2,0,0,0,0,2,10,,,6,6,6,6
300070,8,6,6,6,6,1,1,0,0,0,0,1,1,,,,,6,6
300071,1,1,1,1,1,7,7,0,0,,,1,30,1,1,1,1,,
300072,1,1,1,1,1,1,1,0,0,0,0,1,44,1,1,1,1,1,1
300072,2,1,1,1,1,1,1,0,0,0,0,2,38,2,2,2,2,2,2
300072,3,1,1,1,1,2,2,0,0,0,0,2,19,3,3,3,3,3,3
300072,4,1,1,1,1,1,1,0,0,0,0,1,15,3,3,3,3,3,3
300072,5,1,1,1,1,1,1,0,0,0,0,2,13,3,3,3,3,3,3
300072,6,1,1,1,1,1,1,0,0,0,0,2,3,3,3,3,3,3,3
300072,7,6,6,1,1,1,1,0,0,0,0,1,1,,,3,3,3,3
300073,1,1,1,4,1,1,1,,0,0,0,1,67,1,1,,1,1,1
300073,2,1,1,4,1,1,1,,0,0,0,2,47,2,2,,2,2,2
300073,3,1,1,4,2,2,2,,0,0,0,1,16,8,8,,8,8,8
300074,1,1,1,1,1,1,1,0,0,0,0,1,49,1,1,1,1,1,1
300074,2,1,1,1,1,1,1,0,0,0,0,2,40,2,2,2,2,2,2
300074,3,1,1,1,1,2,2,0,0,0,0,1,16,3,3,3,3,3,3
300074,4,1,1,1,1,1,1,0,0,0,0,1,14,3,3,3,3,3,3
300074,5,1,1,1,1,1,1,0,0,0,0,1,10,3,3,3,3,3,3
300074,6,1,1,1,1,1,1,0,0,0,0,2,6,3,3,3,3,3,3
300074,7,1,1,1,1,1,1,0,0,0,0,2,35,2,2,2,2,2,2
300074,8,1,1,1,1,1,1,0,0,0,0,1,16,3,3,3,3,3,3
300074,9,1,1,1,1,1,1,0,0,0,0,1,14,3,3,3,3,3,3
300074,10,1,1,1,1,1,1,0,0,0,0,2,11,3,3,3,3,3,3
300074,11,1,1,1,1,1,1,0,0,0,0,2,35,2,2,2,2,2,2
300074,12,1,1,1,1,1,1,0,0,0,0,1,14,3,3,3,3,3,3
300074,13,1,1,1,1,2,2,0,0,0,0,2,11,3,3,3,3,3,3
300074,14,1,1,1,1,1,1,0,0,0,0,1,8,3,3,3,3,3,3
300074,15,1,1,1,1,1,1,0,0,0,0,2,5,3,3,3,3,3,3
300075,1,1,1,1,3,7,7,0,,,,1,40,1,1,1,,,
300075,2,1,1,1,3,7,7,0,,,,2,25,2,2,2,,,
300075,3,1,1,1,3,7,7,0,,,,1,2,3,3,3,,,
300075,4,1,1,1,3,7,7,0,,,,1,0,3,3,3,,,
300076,1,1,1,1,1,1,1,0,0,0,0,1,65,1,1,1,1,1,1
300076,2,1,1,1,1,1,1,0,0,0,0,2,52,2,2,2,2,2,2
300076,3,1,1,1,1,1,1,0,0,0,0,2,15,3,3,3,3,3,3
300076,4,6,6,6,6,1,1,0,0,0,0,1,1,,,,,6,6
300077,1,1,1,1,1,1,1,0,0,0,0,1,50,1,1,1,1,1,1
