"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11fc5","s11fq1a","s11fq1b","s11fq2","s11fq3a","s11fq3b","s11fq4a","s11fq4b","s11fq5","s11fq6","s11fq7","s11fq8a","s11fq8b","s11fq8c","s11fq8d","s11fq9","s11fq10","s11fq10_os","s11fq11a","s11fq11b","s11fq11b_os","s11fq12a","s11fq12b","s11fq12b_os","s11fq13","s11fq14a","s11fq14b","s11fq14c","s11fq14c_os","s11fq15"
4,11,1112,2,1952,110012,1,1,,1120,1,310,1,4,4,2015,,,,,,,,,,,,,,,,32,142,,2,,,,,
4,11,1112,2,1952,110012,1,2,,1020,1,1200,1,4,4,2015,,,,,,,,,,,,,,,,100,142,,1,,50,142,,35000
4,11,1112,2,1952,110012,1,3,,1080,1,1200,1,4,4,2015,,,,,,,,,,,,,,,,55,142,,1,,30,142,,18000
4,11,1112,2,1952,110012,1,4,,2181,1,400,1,4,4,2015,,,,,,,,,,,,,,,,25,142,,2,,,,,
4,11,1112,2,1952,110012,1,5,,2120,1,300,1,4,4,2015,,,,,,,,,,,,,,,,20,150,,1,,10,150,,4000
4,11,1112,2,1952,110012,1,6,,2140,1,450,1,4,4,2015,,,,,,,,,,,,,,,,15,150,,1,,10,150,,5000
4,11,1112,2,1952,110013,1,1,,1120,1,520,1,4,4,2015,,,,,,,,,,,,,,,,28,142,,2,,,,,
4,11,1112,2,1952,110013,1,2,,1020,1,850,1,4,4,2015,,,,,,,,,,,,,,,,65,142,,1,,60,142,,42000
4,11,1112,2,1952,110013,1,3,,1080,1,850,1,4,4,2015,,,,,,,,,,,,,,,,50,142,,1,,30,142,,21000
4,11,1112,2,1952,110013,1,4,,2120,1,350,1,4,4,2015,,,,,,,,,,,,,,,,25,141,,1,,10,141,,5000
4,11,1112,2,1952,110013,2,1,,1020,1,620,1,4,4,2015,,,,,,,,,,,,,,,,48,142,,2,,,,,
4,11,1112,2,1952,110013,2,2,,2181,1,300,1,4,4,2015,,,,,,,,,,,,,,,,15,142,,2,,,,,
4,11,1112,2,1952,110014,1,1,,1020,1,980,1,4,4,2015,,,,,,,,,,,,,,,,60,142,,1,,50,142,,35000
4,11,1112,2,1952,110014,1,2,,1120,1,180,1,4,4,2015,,,,,,,,,,,,,,,,20,142,,2,,,,,
4,11,1112,2,1952,110014,1,3,,2181,1,500,1,4,4,2015,,,,,,,,,,,,,,,,30,142,,1,,20,142,,12000
4,11,1112,2,1952,110014,1,4,,1080,1,980,1,4,4,2015,,,,,,,,,,,,,,,,45,142,,1,,10,142,,6500
4,11,1112,2,1952,110014,2,1,,1020,1,700,1,4,4,2015,,,,,,,,,,,,,,,,40,142,,2,,,,,
4,11,1112,2,1952,110014,2,2,,2181,1,500,1,4,4,2015,,,,,,,,,,,,,,,,20,142,,2,,,,,
4,11,1112,2,1952,110014,2,3,,2120,1,420,1,4,4,2015,,,,,,,,,,,,,,,,25,140,,1,,15,140,,7500
4,11,1112,2,1952,110015,1,1,,1120,1,155,1,4,4,2015,,,,,,,,,,,,,,,,16,142,,2,,,,,
4,11,1112,2,1952,110015,1,2,,1020,1,2050,1,4,4,2015,,,,,,,,,,,,,,,,120,142,,1,,80,142,,56000
4,11,1112,2,1952,110015,1,3,,1080,1,2050,1,4,4,2015,,,,,,,,,,,,,,,,80,142,,1,,60,142,,36000
4,11,1112,2,1952,110015,1,4,,2181,1,1500,1,4,4,2015,,,,,,,,,,,,,,,,40,142,,1,,20,142,,10000
4,11,1112,2,1952,110015,1,5,,2120,1,1000,1,4,4,2015,,,,,,,,,,,,,,,,25,140,,1,,15,140,,10500
4,11,1112,2,1952,110016,1,1,,1120,1,1048,1,4,2,2015,,,,,,,,,,,,,,,,1000,81,,1,,400,81,,100000
4,11,1112,2,1952,110016,1,2,,1123,1,1048,1,4,2,2015,,,,,,,,,,,,,,,,800,81,,1,,250,81,,25000
4,11,1112,2,1952,110016,1,3,,1020,1,1048,1,4,2,2015,,,,,,,,,,,,,,,,40,141,,1,,10,141,,6000
4,11,1112,2,1952,110016,1,4,,1080,1,1048,1,4,2,2015,,,,,,,,,,,,,,,,20,141,,1,,15,141,,9000
4,11,1112,2,1952,110016,1,5,,2120,1,1048,1,4,2,2015,,,,,,,,,,,,,,,,2,140,,1,,1,140,,1000
4,11,1112,2,1952,110016,2,1,,1020,1,805,1,1,4,2015,,,,,,,,,,,,,,,,60,141,,1,,20,141,,14000
4,11,1112,2,1952,110017,1,1,,1020,1,520,1,1,5,2015,,,,,,,,,,,,,,,,40,142,,1,,15,142,,5250
4,11,1112,2,1952,110017,2,1,,1121,1,540,1,4,4,2015,,,,,,,,,,,,,,,,62,141,,1,,20,141,,40000
4,11,1112,2,1952,110017,2,2,,1123,1,605,1,4,4,2015,,,,,,,,,,,,,,,,70,141,,1,,20,141,,18000
4,11,1112,2,1952,110017,2,3,,1020,1,1050,1,4,4,2015,,,,,,,,,,,,,,,,95,142,,1,,35,142,,12250
4,11,1112,2,1952,110017,2,4,,1080,1,900,1,4,4,2015,,,,,,,,,,,,,,,,30,141,,1,,20,141,,20000
4,11,1112,2,1952,110018,1,1,,1120,1,1020,1,4,2,2015,,,,,,,,,,,,,,,,1000,81,,1,,400,81,,100000
4,11,1112,2,1952,110018,1,2,,1123,1,1020,1,4,2,2015,,,,,,,,,,,,,,,,800,81,,1,,300,81,,30000
4,11,1112,2,1952,110018,1,3,,1020,1,1020,1,4,2,2015,,,,,,,,,,,,,,,,50,141,,1,,20,141,,14000
4,11,1112,2,1952,110018,1,4,,1080,1,1020,1,4,2,2015,,,,,,,,,,,,,,,,30,141,,1,,28,141,,16800
4,11,1112,2,1952,110018,1,5,,2120,1,1020,1,4,2,2015,,,,,,,,,,,,,,,,3,140,,1,,2,140,,3000
4,11,1112,2,1952,110018,2,1,,1020,1,554,1,1,4,2015,,,,,,,,,,,,,,,,80,141,,1,,40,141,,32000
4,11,1112,2,1952,110019,1,1,,1121,1,600,1,4,4,2015,,,,,,,,,,,,,,,,39,141,,1,,10,141,,20000
4,11,1112,2,1952,110019,1,2,,1020,1,1000,1,4,5,2015,,,,,,,,,,,,,,,,47,141,,1,,17,141,,5100
4,11,1112,2,1952,110019,1,3,,1080,1,590,1,4,4,2015,,,,,,,,,,,,,,,,20,141,,1,,12,141,,8800
4,11,1112,2,1952,110019,1,4,,2120,1,590,1,4,4,2015,,,,,,,,,,,,,,,,22,141,,1,,15,141,,6000
4,11,1112,2,1952,110019,2,1,,1020,1,985,1,1,5,2015,,,,,,,,,,,,,,,,50,141,,1,,20,141,,6000
4,11,1112,2,1952,110020,1,1,,1020,1,800,1,4,5,2015,,,,,,,,,,,,,,,,48,142,,1,,9,142,,13650
4,11,1112,2,1952,110020,1,2,,1121,1,425,1,4,4,2015,,,,,,,,,,,,,,,,33,141,,1,,10,141,,20000
4,11,1112,2,1952,110020,1,3,,1080,1,800,1,4,4,2015,,,,,,,,,,,,,,,,21,141,,1,,15,141,,12000
4,11,1112,2,78,110021,1,1,,2180,1,50,1,1,5,2015,,,,,,,,,,,,,,,,25,141,,1,,15,141,,3000
4,11,1112,2,78,110021,2,1,,1020,1,1900,1,1,5,2015,,,,,,,,,,,,,,,,95,141,,1,,70,141,,4200
4,11,1112,2,78,110021,3,1,,1121,1,600,1,4,4,2015,,,,,,,,,,,,,,,,43,141,,1,,13,141,,26000
4,11,1112,2,78,110021,3,2,,1020,1,1007,1,4,5,2015,,,,,,,,,,,,,,,,100,141,,1,,50,141,,30000
4,11,1112,2,78,110021,3,3,,1080,1,915,1,4,4,2015,,,,,,,,,,,,,,,,30,141,,1,,20,141,,18000
4,11,1112,2,78,110022,1,1,,1120,1,2500,1,4,1,2015,,,,,,,,,,,,,,,,2000,81,,1,,1000,81,,250000
4,11,1112,2,78,110022,1,2,,1123,1,2500,1,4,1,2015,,,,,,,,,,,,,,,,1500,81,,1,,1000,81,,150000
4,11,1112,2,78,110022,1,3,,1020,1,2500,1,4,1,2015,,,,,,,,,,,,,,,,80,141,,1,,40,141,,32000
4,11,1112,2,78,110022,1,4,,1080,1,2500,1,4,1,2015,,,,,,,,,,,,,,,,30,141,,1,,28,141,,16000
4,11,1112,2,78,110022,2,1,,1020,1,2450,1,1,3,2015,,,,,,,,,,,,,,,,150,141,,1,,100,141,,80000
4,11,1112,2,78,110022,3,1,,1040,1,2450,1,4,3,2015,,,,,,,,,,,,,,,,10,141,,1,,8,141,,14000
4,11,1112,2,78,110022,3,2,,1020,1,2450,1,4,3,2015,,,,,,,,,,,,,,,,50,141,,1,,30,141,,24000
4,11,1112,2,78,110022,3,3,,2181,1,2450,1,4,3,2015,,,,,,,,,,,,,,,,15,141,,1,,14,141,,5600
4,11,1112,2,78,110023,1,1,,1020,1,1400,1,1,3,2015,,,,,,,,,,,,,,,,200,141,,1,,200,141,,150000
4,11,1112,2,78,110023,2,1,,1120,1,1035,1,4,2,2015,,,,,,,,,,,,,,,,1000,81,,1,,400,81,,100000
4,11,1112,2,78,110023,2,2,,1123,1,1035,1,4,2,2015,,,,,,,,,,,,,,,,800,81,,1,,300,81,,30000
4,11,1112,2,78,110023,2,3,,1020,1,1035,1,4,2,2015,,,,,,,,,,,,,,,,60,141,,2,,,,,
4,11,1112,2,78,110023,2,4,,1080,1,1035,1,4,2,2015,,,,,,,,,,,,,,,,30,141,,1,,28,141,,16800
4,11,1112,2,78,110023,2,5,,2120,1,1035,1,4,2,2015,,,,,,,,,,,,,,,,3,140,,1,,2,140,,3000
4,11,1112,2,78,110024,1,1,,1120,1,1610,1,4,2,2015,,,,,,,,,,,,,,,,400,81,,2,,,,,
4,11,1112,2,78,110024,1,2,,1123,1,1610,1,4,2,2015,,,,,,,,,,,,,,,,500,81,,2,,,,,
4,11,1112,2,78,110024,1,3,,1020,1,1610,1,4,2,2015,,,,,,,,,,,,,,,,60,141,,1,,20,141,,16000
4,11,1112,2,78,110024,1,4,,1080,1,1610,1,4,2,2015,,,,,,,,,,,,,,,,20,141,,1,,18,141,,10800
4,11,1112,2,78,110024,1,5,,1040,1,1610,1,4,2,2015,,,,,,,,,,,,,,,,3,141,,1,,2,141,,3000
4,11,1112,2,78,110024,2,1,,1120,1,1200,1,4,2,2015,,,,,,,,,,,,,,,,400,81,,1,,50,81,,10000
4,11,1112,2,78,110024,2,2,,1123,1,1200,1,4,2,2015,,,,,,,,,,,,,,,,250,81,,2,,,,,
4,11,1112,2,78,110024,2,3,,1020,1,1200,1,4,2,2015,,,,,,,,,,,,,,,,65,141,,2,,,,,
4,11,1112,2,78,110024,2,4,,1080,1,1200,1,4,2,2015,,,,,,,,,,,,,,,,20,141,,1,,18,141,,10800
4,11,1112,2,78,110025,1,1,,1020,1,701,1,1,6,2015,,,,,,,,,,,,,,,,52,142,,1,,27,142,,13500
4,11,1112,2,78,110025,2,1,,1080,1,900,1,4,5,2015,,,,,,,,,,,,,,,,27,141,,1,,17,141,,15300
4,11,1112,2,78,110025,2,2,,1121,1,590,1,4,5,2015,,,,,,,,,,,,,,,,50,141,,1,,20,141,,40000
4,11,1112,2,78,110025,2,3,,1020,1,1001,1,4,6,2015,,,,,,,,,,,,,,,,93,140,,1,,53,140,,26500
4,11,1112,2,78,110025,3,1,,1123,1,500,1,4,5,2015,,,,,,,,,,,,,,,,52,142,,1,,22,142,,17600
4,11,1112,2,78,110025,3,2,,1020,1,513,1,4,6,2015,,,,,,,,,,,,,,,,30,142,,1,,10,142,,5000
4,11,1112,2,78,110026,1,1,,1120,1,100,1,4,4,2015,,,,,,,,,,,,,,,,10,142,,2,,,,,
4,11,1112,2,78,110026,1,2,,1020,1,1000,1,4,4,2015,,,,,,,,,,,,,,,,75,142,,1,,30,142,,24000
4,11,1112,2,78,110026,1,3,,1080,1,300,1,4,4,2015,,,,,,,,,,,,,,,,50,142,,1,,20,142,,12000
4,11,1112,2,78,110026,1,4,,2120,1,1700,1,4,4,2015,,,,,,,,,,,,,,,,30,140,,1,,20,140,,14000
4,11,1112,2,78,110026,2,1,,1020,1,500,1,4,4,2015,,,,,,,,,,,,,,,,130,142,,1,,100,142,,84000
4,11,1112,2,78,110026,2,2,,2181,1,500,1,4,4,2015,,,,,,,,,,,,,,,,50,142,,1,,20,142,,12000
4,11,1112,2,78,110027,1,1,,1120,1,170,1,4,4,2015,,,,,,,,,,,,,,,,13,142,,2,,,,,
4,11,1112,2,78,110027,1,2,,1020,1,850,1,4,5,2015,,,,,,,,,,,,,,,,40,142,,2,,,,,
4,11,1112,2,78,110027,1,3,,1080,1,850,1,4,4,2015,,,,,,,,,,,,,,,,20,142,,2,,,,,
4,11,1112,2,78,110027,2,1,,1020,1,1000,1,4,4,2015,,,,,,,,,,,,,,,,60,142,,1,,55,142,,38500
4,11,1112,2,78,110027,2,2,,1080,1,400,1,4,4,2015,,,,,,,,,,,,,,,,40,142,,1,,40,142,,24000
4,11,1112,2,78,110027,2,3,,2181,1,80,1,4,4,2015,,,,,,,,,,,,,,,,20,142,,2,,,,,
4,11,1112,2,78,110027,2,4,,1040,1,80,1,4,4,2015,,,,,,,,,,,,,,,,4,142,,2,,,,,
4,11,1112,2,78,110028,1,1,,1020,1,370,1,4,4,2015,,,,,,,,,,,,,,,,15,142,,2,,,,,
4,11,1112,2,78,110028,1,2,,2181,1,370,1,4,4,2015,,,,,,,,,,,,,,,,9,142,,2,,,,,
4,11,1112,2,78,110028,1,3,,1120,1,200,1,4,4,2015,,,,,,,,,,,,,,,,20,142,,2,,,,,
4,11,1112,2,78,110028,2,1,,1020,1,3500,1,4,4,2015,,,,,,,,,,,,,,,,200,142,,1,,160,142,,112000
4,11,1112,2,78,110028,2,2,,1080,1,150,1,4,4,2015,,,,,,,,,,,,,,,,35,142,,1,,20,142,,14000
4,11,1112,2,78,110029,1,1,,1120,1,230,1,4,4,2015,,,,,,,,,,,,,,,,22,142,,2,,,,,
4,11,1112,2,78,110029,1,2,,1020,1,1300,1,4,4,2015,,,,,,,,,,,,,,,,95,142,,1,,90,142,,63000
4,11,1112,2,78,110029,1,3,,1080,1,1300,1,4,4,2015,,,,,,,,,,,,,,,,45,142,,1,,45,142,,27000
4,11,1112,2,78,110029,1,4,,2120,1,250,1,4,4,2015,,,,,,,,,,,,,,,,30,142,,1,,20,140,,4000
4,11,1112,2,78,110029,2,1,,1020,1,940,1,4,4,2015,,,,,,,,,,,,,,,,55,142,,1,,40,142,,28000
4,11,1112,2,78,110029,2,2,,1080,1,940,1,4,4,2015,,,,,,,,,,,,,,,,40,142,,2,,,,,
4,11,1112,2,78,110029,2,3,,2190,1,100,1,4,4,2015,,,,,,,,,,,,,,,,35,160,,1,,20,160,,4000
4,11,1112,2,78,110029,3,1,,1020,1,600,1,4,4,2015,,,,,,,,,,,,,,,,45,142,,2,,,,,
4,11,1112,2,78,110030,1,1,,1120,1,200,1,4,4,2015,,,,,,,,,,,,,,,,15,142,,2,,,,,
4,11,1112,2,78,110030,1,2,,1020,1,780,1,4,4,2015,,,,,,,,,,,,,,,,40,142,,2,,,,,
4,11,1112,2,78,110030,1,3,,2193,1,50,1,4,4,2015,,,,,,,,,,,,,,,,20,161,,1,,10,161,,2000
4,11,1112,2,78,110030,2,1,,1020,1,850,1,4,4,2015,,,,,,,,,,,,,,,,52,142,,1,,50,142,,35000
4,11,1112,2,78,110030,2,2,,1080,1,850,1,4,4,2015,,,,,,,,,,,,,,,,30,142,,2,,,,,
4,11,1112,2,78,110030,2,3,,2120,1,150,1,4,4,2015,,,,,,,,,,,,,,,,10,140,,1,,6,140,,6000
4,11,1112,2,78,110030,3,1,,1020,1,300,1,4,4,2015,,,,,,,,,,,,,,,,15,142,,2,,,,,
4,11,1112,2,78,110030,3,2,,2181,1,300,1,4,4,2015,,,,,,,,,,,,,,,,10,142,,2,,,,,
4,11,1110,2,714,110031,1,1,,1123,1,1250,1,4,4,2015,,,,,,,,,,,,,,,,85,142,,1,,40,142,,80000
4,11,1110,2,714,110031,1,2,,1020,1,4567,1,4,4,2015,,,,,,,,,,,,,,,,195,142,,1,,100,142,,70000
4,11,1110,2,714,110031,1,3,,1080,1,3200,1,4,4,2015,,,,,,,,,,,,,,,,30,142,,1,,20,142,,30000
4,11,1110,2,714,110031,1,4,,1040,1,520,1,4,4,2015,,,,,,,,,,,,,,,,18,142,,1,,10,142,,20000
4,11,1110,2,714,110031,2,1,,2040,1,1050,1,1,7,2015,,,,,,,,,,,,,,,,28,41,,1,,20,41,,30000
4,11,1110,2,714,110032,1,1,,1020,1,850,1,4,4,2015,,,,,,,,,,,,,,,,35,142,,1,,10,142,,20000
4,11,1110,2,714,110032,1,2,,1123,1,400,1,4,4,2015,,,,,,,,,,,,,,,,20,142,,1,,5,142,,15000
4,11,1110,2,714,110032,1,3,,1121,1,350,1,4,4,2015,,,,,,,,,,,,,,,,15,142,,1,,5,142,,18000
4,11,1110,2,714,110032,1,4,,1080,1,850,1,4,4,2015,,,,,,,,,,,,,,,,25,142,,1,,10,142,,20000
4,11,1110,2,714,110032,1,5,,2140,1,150,1,4,4,2015,,,,,,,,,,,,,,,,10,11,,1,,7,11,,11000
4,11,1110,2,714,110032,1,6,,2120,1,200,1,4,4,2015,,,,,,,,,,,,,,,,30,11,,1,,20,11,,8000
4,11,1110,2,714,110033,1,1,,1020,1,1843,1,4,4,2015,,,,,,,,,,,,,,,,125,142,,1,,100,142,,100000
4,11,1110,2,714,110033,1,2,,1080,1,1843,1,4,4,2015,,,,,,,,,,,,,,,,100,142,,1,,70,142,,35000
4,11,1110,2,714,110033,1,3,,1120,1,900,1,4,4,2015,,,,,,,,,,,,,,,,95,142,,1,,80,142,,160000
4,11,1110,2,714,110033,1,4,,1040,1,250,1,4,4,2015,,,,,,,,,,,,,,,,45,142,,1,,20,142,,14000
4,11,1110,2,714,110033,1,5,,2120,1,700,1,4,4,2015,,,,,,,,,,,,,,,,40,140,,1,,30,140,,9000
4,11,1110,2,714,110033,2,1,,1020,1,2400,1,4,4,2015,,,,,,,,,,,,,,,,210,142,,1,,150,142,,150000
4,11,1110,2,714,110033,2,2,,1080,1,2400,1,4,4,2015,,,,,,,,,,,,,,,,120,142,,1,,90,142,,63000
4,11,1110,2,714,110033,2,3,,2120,1,1200,1,4,4,2015,,,,,,,,,,,,,,,,60,140,,1,,50,140,,15000
4,11,1110,2,714,110034,1,1,,1020,1,1530,1,4,4,2015,,,,,,,,,,,,,,,,150,142,,1,,100,142,,50000
4,11,1110,2,714,110034,1,2,,1080,1,1530,1,4,4,2015,,,,,,,,,,,,,,,,55,142,,1,,40,142,,24000
4,11,1110,2,714,110034,1,3,,1123,1,520,1,4,4,2015,,,,,,,,,,,,,,,,50,142,,1,,25,142,,50000
4,11,1110,2,714,110034,1,4,,1121,1,750,1,4,4,2015,,,,,,,,,,,,,,,,65,142,,1,,30,142,,75000
4,11,1110,2,714,110034,1,5,,2120,1,250,1,4,4,2015,,,,,,,,,,,,,,,,28,141,,1,,15,141,,5500
4,11,1110,2,714,110034,1,6,,2140,1,300,1,4,4,2015,,,,,,,,,,,,,,,,10,150,,1,,7,150,,3500
4,11,1110,2,714,110034,1,7,,2190,1,150,1,4,4,2015,,,,,,,,,,,,,,,,60,161,,1,,40,161,,4000
4,11,1110,2,714,110035,1,1,,1121,1,1840,1,4,4,2015,,,,,,,,,,,,,,,,130,142,,1,,60,142,,120000
4,11,1110,2,714,110035,1,2,,1123,1,450,1,4,4,2015,,,,,,,,,,,,,,,,54,142,,1,,40,142,,60000
4,11,1110,2,714,110035,1,3,,1020,1,2350,1,4,4,2015,,,,,,,,,,,,,,,,170,142,,1,,50,142,,35000
4,11,1110,2,714,110035,1,4,,1080,1,3450,3,4,4,2015,,,,,,,,,,,,,,,,80,140,,1,,60,140,,30000
4,11,1110,2,714,110035,2,1,,1020,1,1080,1,1,4,2015,,,,,,,,,,,,,,,,215,140,,1,,60,140,,42000
4,11,1110,2,714,110036,1,1,,1121,1,1350,1,4,3,2015,,,,,,,,,,,,,,,,40,141,,1,,20,141,,40000
4,11,1110,2,714,110036,1,2,,1020,1,950,1,4,5,2015,,,,,,,,,,,,,,,,36,141,,1,,22,141,,7700
4,11,1110,2,714,110036,1,3,,1080,1,550,1,4,3,2015,,,,,,,,,,,,,,,,15,140,,1,,10,140,,6000
4,11,1110,2,714,110036,2,1,,1020,1,950,1,4,5,2015,,,,,,,,,,,,,,,,24,141,,1,,13,141,,4550
4,11,1110,2,714,110036,2,2,,1123,1,750,1,4,3,2015,,,,,,,,,,,,,,,,20,141,,1,,10,141,,7000
4,11,1110,2,714,110036,2,3,,2120,1,600,1,4,3,2015,,,,,,,,,,,,,,,,4,140,,1,,2,140,,1000
4,11,1110,2,714,110037,1,1,,1121,1,192,1,4,3,2015,,,,,,,,,,,,,,,,2120,81,,1,,848,81,,9600
4,11,1110,2,714,110037,1,2,,1123,1,192,1,4,3,2015,,,,,,,,,,,,,,,,150,81,,1,,25,81,,5000
4,11,1110,2,714,110037,1,3,,1020,1,192,1,4,3,2015,,,,,,,,,,,,,,,,30,72,,2,,,,,
4,11,1110,2,714,110037,1,4,,2120,1,192,1,4,3,2015,,,,,,,,,,,,,,,,2,70,,2,,,,,
4,11,1110,2,714,110037,1,5,,1080,1,192,1,4,3,2015,,,,,,,,,,,,,,,,20,72,,1,,10,72,,5000
4,11,1110,2,714,110038,1,1,,1120,1,1184,1,4,3,2015,,,,,,,,,,,,,,,,1050,81,,1,,500,81,,25000
4,11,1110,2,714,110038,1,2,,1123,1,1184,1,4,3,2015,,,,,,,,,,,,,,,,400,81,,1,,200,81,,4000
4,11,1110,2,714,110038,1,3,,1020,1,1184,1,4,3,2015,,,,,,,,,,,,,,,,35,91,,2,,,,,
4,11,1110,2,714,110038,1,4,,2120,1,1184,1,4,3,2015,,,,,,,,,,,,,,,,3,70,,1,,15,70,,3500
4,11,1110,2,714,110038,1,5,,1080,1,1184,1,4,3,2015,,,,,,,,,,,,,,,,25,71,,1,,17,71,,6500
4,11,1110,2,714,110039,1,1,,1020,1,1100,1,4,4,2015,,,,,,,,,,,,,,,,25,141,,1,,8,141,,24000
4,11,1110,2,714,110039,1,2,,1121,1,450,1,4,4,2015,,,,,,,,,,,,,,,,24,141,,1,,5,141,,10000
4,11,1110,2,714,110039,1,3,,1123,1,1000,1,4,5,2015,,,,,,,,,,,,,,,,20,141,,1,,5,141,,4500
4,11,1110,2,714,110039,1,4,,2120,1,920,1,4,5,2015,,,,,,,,,,,,,,,,4,140,,1,,2,140,,1800
4,11,1110,2,714,110039,1,5,,2140,1,500,1,4,5,2015,,,,,,,,,,,,,,,,3,71,,1,,1,71,,1000
4,11,1110,2,714,110039,2,1,,1020,1,380,1,4,5,2015,,,,,,,,,,,,,,,,20,141,,1,,5,141,,1500
4,11,1110,2,714,110039,2,2,,1121,1,290,1,4,5,2015,,,,,,,,,,,,,,,,15,141,,1,,4,141,,8000
4,11,1110,2,714,110039,2,3,,2120,1,400,1,4,5,2015,,,,,,,,,,,,,,,,2,140,,2,,,,,
4,11,1110,2,714,110040,1,1,,1020,1,900,1,4,5,2015,,,,,,,,,,,,,,,,20,141,,1,,10,141,,3000
4,11,1110,2,714,110040,1,2,,1121,1,810,1,4,5,2015,,,,,,,,,,,,,,,,10,141,,1,,5,141,,10000
4,11,1110,2,714,110040,1,3,,1123,1,600.08,1,4,4,2015,,,,,,,,,,,,,,,,10,141,,1,,4,141,,3600
4,11,1110,2,714,110040,1,4,,1080,1,350,1,4,4,2015,,,,,,,,,,,,,,,,6,141,,1,,4,141,,4800
4,11,1110,2,2752,110041,1,1,,1020,1,3755,1,4,4,2015,,,,,,,,,,,,,,,,295,142,,1,,180,142,,126000
4,11,1110,2,2752,110041,1,2,,1080,1,3755,1,4,4,2015,,,,,,,,,,,,,,,,250,142,,1,,188,142,,94000
4,11,1110,2,2752,110041,1,3,,1121,1,1050,1,4,4,2015,,,,,,,,,,,,,,,,190,142,,1,,90,142,,180000
4,11,1110,2,2752,110041,1,4,,1123,1,850,1,4,4,2015,,,,,,,,,,,,,,,,160,142,,1,,75,142,,120000
4,11,1110,2,2752,110041,1,5,,2180,1,3000,1,4,4,2015,,,,,,,,,,,,,,,,120,142,,1,,90,142,,45000
4,11,1110,2,2752,110042,1,1,,1020,1,985,1,4,5,2015,,,,,,,,,,,,,,,,70,142,,1,,35,142,,24500
4,11,1110,2,2752,110042,1,2,,1080,1,985,1,4,5,2015,,,,,,,,,,,,,,,,55,142,,1,,40,142,,20000
4,11,1110,2,2752,110042,1,3,,1123,1,650,1,4,5,2015,,,,,,,,,,,,,,,,50,142,,1,,15,142,,22500
4,11,1110,2,2752,110042,1,4,,1121,1,380,1,4,5,2015,,,,,,,,,,,,,,,,35,142,,1,,10,142,,30000
4,11,1110,2,2752,110042,1,5,,2120,1,420,1,4,5,2015,,,,,,,,,,,,,,,,25,140,,1,,18,140,,5400
4,11,1110,2,2752,110042,1,6,,2194,1,600,1,4,5,2015,,,,,,,,,,,,,,,,40,161,,1,,25,161,,3750
4,11,1110,2,2752,110042,2,1,,1110,1,1,4,1,6,2015,,,,,,,,,,,,,,,,5,132,,1,,2,132,,6000
4,11,1110,2,2752,110043,1,1,,1020,1,2900,1,4,5,2015,,,,,,,,,,,,,,,,150,142,,1,,75,142,,45000
4,11,1110,2,2752,110043,1,2,,1080,1,2900,1,4,4,2015,,,,,,,,,,,,,,,,95,142,,1,,65,142,,29250
4,11,1110,2,2752,110043,1,3,,2120,1,800,1,4,4,2015,,,,,,,,,,,,,,,,65,141,,1,,30,141,,9000
4,11,1110,2,2752,110043,1,4,,1121,1,650,1,4,4,2015,,,,,,,,,,,,,,,,110,142,,1,,70,141,,140000
4,11,1110,2,2752,110043,1,5,,1123,1,730,1,4,4,2015,,,,,,,,,,,,,,,,98,142,,1,,35,142,,45500
4,11,1110,2,2752,110043,1,6,,2140,1,500,1,4,4,2015,,,,,,,,,,,,,,,,35,150,,1,,25,150,,12500
4,11,1110,2,2752,110043,2,1,,1110,1,1,4,1,6,2015,,,,,,,,,,,,,,,,12,132,,1,,6,130,,21000
4,11,1110,2,2752,110044,1,1,,1020,1,2000,1,4,4,2015,,,,,,,,,,,,,,,,260,142,,1,,150,142,,105000
4,11,1110,2,2752,110044,1,2,,1080,1,2000,1,4,4,2015,,,,,,,,,,,,,,,,120,142,,1,,80,142,,25000
4,11,1110,2,2752,110044,1,3,,1123,1,850,1,4,4,2015,,,,,,,,,,,,,,,,105,142,,1,,25,142,,25000
4,11,1110,2,2752,110044,1,4,,1121,1,700,1,4,4,2015,,,,,,,,,,,,,,,,98,142,,1,,20,142,,50000
4,11,1110,2,2752,110044,1,5,,2140,1,400,1,4,4,2015,,,,,,,,,,,,,,,,50,140,,1,,40,140,,12000
4,11,1110,2,2752,110044,1,6,,2193,1,300,1,4,4,2015,,,,,,,,,,,,,,,,90,162,,1,,70,162,,7000
4,11,1110,2,2752,110044,1,7,,2120,1,250,1,4,4,2015,,,,,,,,,,,,,,,,85,142,,1,,55,142,,44000
4,11,1110,2,2752,110045,1,1,,1020,1,5850,1,4,4,2015,,,,,,,,,,,,,,,,500,142,,1,,350,142,,245000
4,11,1110,2,2752,110045,1,2,,2180,1,2500,1,4,4,2015,,,,,,,,,,,,,,,,250,142,,1,,200,142,,100000
4,11,1110,2,2752,110045,1,3,,1040,1,1000,1,4,4,2015,,,,,,,,,,,,,,,,120,142,,1,,80,142,,56000
4,11,1110,2,2752,110045,1,4,,1080,1,5850,1,4,4,2015,,,,,,,,,,,,,,,,255,142,,1,,200,142,,100000
4,11,1110,2,2752,110045,1,5,,1121,1,1400,1,4,4,2015,,,,,,,,,,,,,,,,230,142,,1,,180,142,,360000
