"zone","state","lga","sector","ea","hhid","network_cd","sa10q2","sa10q2b","sa10q3"
3,20,2013,2,1232,200159,"N01",2,,1
3,20,2013,2,1232,200159,"N02",3,,1
3,20,2013,2,1232,200159,"N03",3,,1
3,20,2013,2,1232,200159,"N04",8,,3
3,20,2013,2,1232,200159,"N05",9,,3
3,20,2013,2,1232,200160,"N01",2,,1
3,20,2013,2,1232,200160,"N02",2,,1
3,20,2013,2,1232,200160,"N03",2,,1
3,20,2013,2,1232,200160,"N04",1,,2
3,20,2013,2,1232,200160,"N05",12,,5
3,20,2013,2,1232,200160,"N06",1,,5
3,20,2028,2,498,200161,"N01",2,,3
3,20,2028,2,498,200161,"N02",5,,3
3,20,2028,2,498,200161,"N03",12,,5
3,20,2028,2,498,200161,"N04",12,,5
3,20,2028,2,498,200162,"N01",9,,1
3,20,2028,2,498,200162,"N02",2,,1
3,20,2028,2,498,200162,"N03",9,,1
3,20,2028,2,498,200163,"N01",1,,1
3,20,2028,2,498,200163,"N02",12,,5
3,20,2028,2,498,200163,"N03",12,,5
3,20,2028,2,498,200164,"N01",9,,1
3,20,2028,2,498,200164,"N02",9,,1
3,20,2028,2,498,200164,"N03",9,,1
3,20,2028,2,498,200165,"N01",2,,2
3,20,2028,2,498,200165,"N02",2,,1
3,20,2028,2,498,200165,"N03",3,,1
3,20,2028,2,498,200165,"N04",9,,3
3,20,2028,2,498,200166,"N01",12,,5
3,20,2028,2,498,200166,"N02",12,,5
3,20,2028,2,498,200166,"N03",13,,5
3,20,2028,2,498,200166,"N04",13,,5
3,20,2028,2,498,200167,"N01",2,,1
3,20,2028,2,498,200167,"N02",2,,2
3,20,2028,2,498,200167,"N03",3,,2
3,20,2028,2,498,200167,"N04",5,,3
3,20,2028,2,498,200167,"N05",9,,5
3,20,2028,2,498,200168,"N01",9,,1
3,20,2028,2,498,200168,"N02",9,,1
3,20,2028,2,498,200170,"N01",3,,1
3,20,2028,2,498,200170,"N02",9,,1
3,20,2028,2,498,200170,"N03",6,,2
3,20,2028,2,498,200170,"N04",6,,2
3,20,2028,2,498,200170,"N05",8,,4
3,20,2012,1,844,200181,"N01",2,,4
3,20,2012,1,844,200181,"N02",7,,5
3,20,2012,1,844,200181,"N03",12,,5
3,20,2012,1,844,200181,"N04",15,,6
3,20,2012,1,844,200187,"N01",7,,3
3,20,2012,1,844,200187,"N02",2,,4
3,20,2012,1,844,200187,"N03",12,,5
3,20,2012,1,844,200190,"N01",2,,1
3,20,2012,1,844,200190,"N02",2,,1
3,20,2012,1,844,200190,"N03",3,,2
3,21,2106,2,236,210011,"N01",8,,2
3,21,2106,2,236,210011,"N02",9,,1
3,21,2106,2,236,210013,"N01",9,,1
3,21,2106,2,236,210015,"N01",2,,1
3,21,2106,2,236,210015,"N02",1,,1
3,21,2106,2,236,210015,"N03",9,,1
3,21,2106,2,236,210018,"N01",13,,2
3,21,2106,2,236,210019,"N01",9,,1
3,21,2106,2,236,210019,"N02",9,,1
3,21,2109,2,38,210021,"N01",9,,1
3,21,2109,2,38,210022,"N01",9,,1
3,21,2109,2,38,210023,"N01",9,,1
3,21,2109,2,38,210024,"N01",9,,2
3,21,2109,2,38,210024,"N02",9,,2
3,21,2109,2,38,210026,"N01",2,,1
3,21,2109,2,38,210026,"N02",2,,1
3,21,2109,2,38,210027,"N01",8,,1
3,21,2109,2,38,210029,"N01",9,,1
3,21,2109,2,38,210030,"N01",9,,1
3,21,2109,2,38,210030,"N02",1,,1
3,21,2119,2,3956,210031,"N01",9,,2
3,21,2119,2,3956,210033,"N01",2,,1
3,21,2119,2,3956,210033,"N02",9,,2
3,21,2119,2,3956,210034,"N01",9,,2
3,21,2119,2,3956,210035,"N01",9,,3
3,21,2119,2,3956,210035,"N02",9,,3
3,21,2119,2,3956,210035,"N03",1,,1
3,21,2119,2,3956,210036,"N01",9,,2
3,21,2119,2,3956,210036,"N02",9,,2
3,21,2119,2,3956,210037,"N01",2,,1
3,21,2119,2,3956,210037,"N02",9,,2
3,21,2119,2,3956,210037,"N03",9,,2
3,21,2119,2,3956,210038,"N01",11,,2
3,21,2119,2,3956,210038,"N02",11,,2
3,21,2119,2,3956,210038,"N03",11,,2
3,21,2119,2,3956,210039,"N01",9,,2
3,21,2119,2,3956,210040,"N01",9,,2
3,21,2119,2,3956,210040,"N02",2,,2
3,21,2119,2,3956,210040,"N03",9,,2
3,21,2119,2,2146,210042,"N01",1,,1
3,21,2119,2,2146,210043,"N01",12,,2
3,21,2119,2,2146,210043,"N02",17,,2
3,21,2119,2,2146,210043,"N03",12,,2
3,21,2119,2,2146,210044,"N01",1,,1
3,21,2119,2,2146,210045,"N01",12,,2
3,21,2119,2,2146,210046,"N01",12,,2
3,21,2119,2,2146,210046,"N02",1,,1
3,21,2119,2,2146,210047,"N01",1,,1
3,21,2119,2,2146,210048,"N01",9,,2
3,21,2119,2,2146,210048,"N02",2,,2
3,21,2119,2,2146,210048,"N03",1,,1
3,21,2119,2,2146,210049,"N01",2,,1
3,21,2119,2,2146,210049,"N02",9,,2
3,21,2119,2,2146,210050,"N01",12,,2
3,21,2115,2,926,210052,"N01",2,,1
3,21,2115,2,926,210053,"N01",9,,2
3,21,2115,2,926,210054,"N01",13,,8
3,21,2115,2,926,210057,"N01",2,,1
3,21,2115,2,926,210057,"N02",9,,2
3,21,2115,2,926,210060,"N01",1,,1
3,21,2115,2,926,210060,"N02",9,,5
3,21,2117,2,554,210062,"N01",9,,1
3,21,2117,2,554,210063,"N01",8,,2
3,21,2117,2,554,210065,"N01",9,,1
3,21,2117,2,554,210065,"N02",9,,1
3,21,2117,2,554,210067,"N01",9,,1
3,21,2117,2,554,210068,"N01",9,,2
3,21,2117,2,554,210069,"N01",9,,1
3,21,2117,2,554,210070,"N01",9,,1
3,21,2108,1,520,210071,"N01",9,,1
3,21,2108,1,520,210071,"N02",2,,1
3,21,2108,1,520,210072,"N01",12,,3
3,21,2108,1,520,210072,"N02",12,,3
3,21,2108,1,520,210074,"N01",12,,3
3,21,2108,1,520,210075,"N01",2,,3
3,21,2108,1,520,210075,"N02",5,,3
3,21,2108,1,520,210076,"N01",12,,3
3,21,2108,1,520,210077,"N01",9,,3
3,21,2108,1,520,210078,"N01",13,,1
3,21,2108,1,520,210078,"N02",13,,1
3,21,2108,1,520,210079,"N01",9,,1
3,21,2102,2,1124,210084,"N01",1,,1
3,21,2102,2,1124,210084,"N02",13,,5
3,21,2102,2,1124,210085,"N01",12,,5
3,21,2102,2,1124,210086,"N01",9,,2
3,21,2102,2,1124,210089,"N01",1,,1
3,21,2102,2,1124,210089,"N02",2,,1
3,21,2102,2,1124,210089,"N03",9,,2
3,21,2102,2,1124,210090,"N01",1,,1
3,21,2102,2,1124,210090,"N02",1,,1
3,21,2102,2,1124,210090,"N03",9,,1
3,21,2111,2,180,210091,"N01",9,,1
3,21,2111,2,180,210093,"N01",2,,1
3,21,2111,2,180,210095,"N01",2,,1
3,21,2111,2,180,210096,"N01",1,,1
3,21,2111,2,180,210096,"N02",2,,1
3,21,2111,2,180,210097,"N01",9,,1
3,21,2111,2,180,210099,"N01",9,,1
3,21,2111,2,180,210100,"N01",2,,1
3,21,2111,2,180,210100,"N02",2,,1
1,22,2211,1,806,220002,"N01",2,,1
1,22,2211,1,806,220002,"N02",13,,2
1,22,2211,1,806,220004,"N01",9,,3
1,22,2211,1,806,220004,"N02",9,,3
1,22,2211,1,806,220005,"N01",9,,1
1,22,2211,1,806,220005,"N02",9,,1
1,22,2211,1,806,220007,"N01",2,,1
1,22,2211,1,806,220009,"N01",12,,6
1,22,2211,2,594,220011,"N01",7,,1
1,22,2211,2,594,220011,"N02",2,,2
1,22,2211,2,594,220012,"N01",3,,1
1,22,2211,2,594,220013,"N01",9,,1
1,22,2211,2,594,220014,"N01",2,,1
1,22,2211,2,594,220014,"N02",1,,1
1,22,2211,2,594,220014,"N03",12,,5
1,22,2211,2,594,220015,"N01",9,,2
1,22,2211,2,594,220015,"N02",9,,2
1,22,2211,2,594,220015,"N03",9,,2
1,22,2211,2,594,220016,"N01",12,,2
1,22,2211,2,594,220016,"N02",12,,5
1,22,2211,2,594,220016,"N03",1,,1
1,22,2211,2,594,220016,"N04",1,,1
1,22,2211,2,594,220016,"N05",1,,1
1,22,2211,2,594,220019,"N01",13,,5
1,22,2211,2,594,220020,"N01",9,,1
1,22,2211,2,594,220020,"N02",11,,2
1,22,2211,2,594,220020,"N03",13,,6
1,22,2211,2,594,220020,"N04",9,,1
1,22,2211,2,594,220020,"N05",9,,1
1,22,2209,1,792,220041,"N01",1,,1
1,22,2209,1,792,220046,"N01",13,,1
1,22,2209,1,792,220049,"N01",12,,3
1,22,2220,1,1296,220051,"N01",9,,1
1,22,2205,2,2432,220062,"N01",12,,2
1,22,2205,2,2432,220063,"N01",12,,2
1,22,2205,2,2432,220064,"N01",9,,1
1,22,2205,2,2432,220064,"N02",12,,5
1,22,2205,2,2432,220064,"N03",9,,1
1,22,2205,2,2432,220064,"N04",9,,1
1,22,2205,2,2432,220064,"N05",9,,1
1,22,2205,2,2432,220066,"N01",9,,1
1,22,2205,2,2432,220066,"N02",9,,1
1,22,2205,2,2432,220066,"N03",9,,1
1,22,2205,2,2432,220067,"N01",10,,1
1,22,2205,2,2432,220067,"N02",12,,3
1,22,2205,2,2432,220069,"N01",10,,4
1,22,2205,2,2432,220070,"N01",12,,2
1,22,2205,2,664,220072,"N01",12,,2
1,22,2205,2,664,220073,"N01",12,,2
1,22,2205,2,664,220074,"N01",9,,3
1,22,2205,2,664,220074,"N02",12,,4
1,22,2205,2,664,220074,"N03",9,,1
1,22,2205,2,664,220075,"N01",12,,2
1,22,2205,2,664,220075,"N02",12,,4
1,22,2205,2,664,220076,"N01",9,,1
1,22,2205,2,664,220077,"N01",9,,4
1,22,2205,2,664,220079,"N01",12,,4
1,22,2205,2,664,220079,"N02",9,,1
1,22,2205,2,664,220079,"N03",9,,1
1,22,2205,2,664,220080,"N01",12,,5
1,22,2214,2,1354,220083,"N01",12,,4
1,22,2214,2,1354,220083,"N02",12,,4
1,22,2214,2,1354,220085,"N01",12,,2
1,22,2214,2,1354,220087,"N01",12,,2
1,22,2214,2,1354,220088,"N01",10,,4
1,22,2214,2,1354,220089,"N01",10,,1
1,22,2218,2,596,220092,"N01",9,,1
1,22,2218,2,596,220092,"N02",9,,2
1,22,2218,2,596,220093,"N01",1,,1
1,22,2218,2,596,220093,"N02",1,,1
1,22,2218,2,596,220093,"N03",1,,1
1,22,2218,2,596,220093,"N04",9,,2
1,22,2218,2,596,220094,"N01",12,,7
1,22,2218,2,596,220096,"N01",13,,2
1,22,2218,2,596,220098,"N01",10,,2
1,22,2218,2,596,220098,"N02",10,,2
1,22,2203,2,530,220101,"N01",9,,1
1,22,2203,2,530,220106,"N01",9,,1
1,22,2203,2,530,220109,"N01",9,,1
1,22,2203,2,530,220110,"N01",10,,1
1,22,2203,2,266,220111,"N01",1,,1
1,22,2203,2,266,220113,"N01",9,,1
1,22,2203,2,266,220113,"N02",13,,2
1,22,2203,2,266,220114,"N01",12,,2
1,22,2203,2,266,220114,"N02",9,,2
1,22,2203,2,266,220114,"N03",9,,1
1,22,2203,2,266,220114,"N04",9,,1
1,22,2203,2,266,220115,"N01",12,,2
1,22,2203,2,266,220115,"N02",9,,1
1,22,2203,2,266,220116,"N01",10,,2
1,22,2203,2,266,220119,"N01",9,,1
1,23,2308,1,5180,230005,"N01",13,,2
6,29,2906,1,0,230050,"N01",7,,5
6,29,2906,1,0,230050,"N02",13,,5
6,29,2906,1,0,230050,"N03",17,,5
6,29,2906,1,0,230050,"N04",8,,4
6,29,2906,1,0,230050,"N05",8,,3
1,23,2315,2,924,230056,"N01",13,,5
1,23,2309,2,998,230061,"N01",15,,5
1,23,2309,2,998,230061,"N02",10,,5
1,23,2309,2,998,230061,"N03",10,,5
1,23,2309,2,998,230062,"N01",13,,5
1,23,2309,2,998,230062,"N02",10,,2
1,23,2309,2,998,230062,"N03",10,,2
1,23,2309,2,998,230064,"N01",2,,2
1,23,2309,2,998,230064,"N02",12,,5
1,23,2309,2,998,230065,"N01",2,,1
1,23,2309,2,998,230065,"N02",9,,6
1,23,2309,2,998,230065,"N03",9,,2
1,23,2309,2,998,230066,"N01",10,,2
1,23,2309,2,998,230066,"N02",13,,2
1,23,2309,2,998,230066,"N03",10,,2
1,23,2309,2,998,230066,"N04",10,,2
1,23,2309,2,998,230066,"N05",10,,2
1,23,2309,2,998,230066,"N06",10,,2
1,23,2305,2,0,230067,"N01",13,,4
1,23,2305,2,0,230067,"N02",13,,4
1,23,2305,2,0,230067,"N03",13,,4
1,23,2309,2,998,230068,"N01",13,,5
1,23,2309,2,998,230068,"N02",10,,2
1,23,2309,2,998,230068,"N03",10,,2
1,23,2309,2,998,230068,"N04",10,,2
1,23,2309,2,998,230068,"N05",10,,2
1,23,2309,2,998,230068,"N06",10,,2
1,23,2309,2,998,230069,"N01",10,,5
1,23,2309,2,998,230069,"N02",9,,5
1,23,2309,2,998,230069,"N03",9,,2
1,23,2309,2,998,230070,"N01",9,,2
1,23,2309,2,998,230070,"N02",10,,2
1,23,2309,2,998,230070,"N03",10,,2
1,23,2309,2,998,230070,"N04",10,,2
1,23,2304,2,322,230079,"N01",10,,1
1,23,2304,2,322,230079,"N02",9,,1
6,29,2916,1,0,230088,"N01",1,,4
6,29,2916,1,0,230088,"N02",9,,3
1,23,2302,2,1982,230091,"N01",10,,2
1,23,2302,2,1982,230092,"N01",10,,2
1,23,2302,2,1982,230092,"N02",10,,2
1,23,2302,2,1982,230093,"N01",10,,2
1,23,2302,2,1982,230097,"N01",10,,2
1,23,2302,2,1982,230097,"N02",10,,2
1,23,2302,2,1982,230098,"N01",9,,2
1,23,2302,2,1982,230099,"N01",9,,2
1,23,2316,1,140,230101,"N01",8,,1
1,23,2316,1,140,230101,"N02",15,,1
1,23,2316,1,140,230101,"N03",9,,1
1,23,2316,1,140,230103,"N01",10,,1
1,23,2316,1,140,230103,"N02",2,,1
1,23,2316,1,140,230103,"N03",9,,3
1,23,2316,1,140,230104,"N01",10,,1
1,23,2316,1,140,230104,"N02",15,,1
1,23,2316,1,140,230104,"N03",10,,1
1,23,2316,1,140,230104,"N04",9,,2
1,23,2316,1,140,230105,"N01",15,,1
1,23,2316,1,140,230105,"N02",15,,1
1,23,2316,1,140,230105,"N03",15,,1
1,23,2316,1,140,230105,"N04",10,,2
1,23,2316,1,140,230105,"N05",10,,1
1,23,2316,1,140,230106,"N01",9,,2
1,23,2316,1,140,230106,"N02",2,,1
1,23,2316,1,140,230106,"N03",2,,1
1,23,2316,1,140,230106,"N04",9,,2
1,23,2316,1,140,230106,"N05",2,,1
1,23,2316,1,140,230108,"N01",10,,1
1,23,2316,1,140,230108,"N02",15,,1
1,23,2316,1,140,230108,"N03",10,,1
1,23,2316,1,140,230108,"N04",10,,2
1,23,2316,1,140,230108,"N05",10,,1
1,23,2316,1,140,230108,"N06",12,,2
1,23,2316,1,140,230109,"N01",15,,1
1,23,2316,1,140,230109,"N02",15,,1
1,23,2316,1,140,230109,"N03",15,,1
1,23,2316,1,140,230109,"N04",10,,2
1,23,2316,1,140,230109,"N05",10,,1
1,23,2316,1,140,230110,"N01",10,,1
1,23,2316,1,140,230110,"N02",15,,1
1,23,2316,1,140,230110,"N03",15,,2
1,23,2316,1,140,230110,"N04",10,,1
1,23,2316,1,140,230110,"N05",13,,2
1,23,2316,1,140,230110,"N06",10,,1
1,23,2303,2,2348,230111,"N01",13,,5
1,23,2303,2,2348,230111,"N02",15,,1
1,23,2303,2,2348,230112,"N01",13,,2
1,23,2303,2,2348,230112,"N02",15,,1
1,23,2303,2,2348,230112,"N03",1,,1
1,23,2303,2,2348,230112,"N04",9,,2
1,23,2303,2,2348,230113,"N01",9,,2
1,23,2303,2,2348,230113,"N02",2,,1
1,23,2303,2,2348,230113,"N03",15,,1
1,23,2303,2,2348,230114,"N01",13,,5
1,23,2303,2,2348,230114,"N02",15,,5
1,23,2303,2,2348,230114,"N03",13,,8
1,23,2303,2,2348,230115,"N01",10,,2
1,23,2303,2,2348,230115,"N02",15,,1
1,23,2303,2,2348,230115,"N03",13,,2
1,23,2303,2,2348,230115,"N04",13,,2
1,23,2303,2,2348,230116,"N01",9,,2
1,23,2303,2,2348,230116,"N02",2,,1
1,23,2303,2,2348,230116,"N03",8,,8
1,23,2303,2,2348,230117,"N01",9,,2
1,23,2303,2,2348,230117,"N02",15,,1
1,23,2303,2,2348,230117,"N03",9,,2
1,23,2303,2,2348,230118,"N01",2,,1
1,23,2303,2,2348,230118,"N02",2,,1
1,23,2303,2,2348,230118,"N03",1,,1
1,23,2303,2,2348,230118,"N04",1,,1
1,23,2303,2,2348,230119,"N01",13,,5
1,23,2303,2,2348,230119,"N02",15,,5
1,23,2303,2,2348,230119,"N03",13,,8
1,23,2303,2,2348,230120,"N01",9,,2
1,23,2303,2,2348,230120,"N02",2,,1
1,23,2303,2,2348,230120,"N03",17,,2
1,23,2303,2,2348,230120,"N04",1,,1
6,24,2407,2,396,240161,"N01",12,,3
6,24,2407,2,396,240161,"N02",6,,1
6,24,2407,2,396,240164,"N01",9,,3
6,24,2407,2,396,240164,"N02",9,,4
6,24,2407,2,396,240164,"N03",2,,1
6,24,2407,2,396,240164,"N04",9,,3
6,24,2407,2,396,240166,"N01",1,,1
6,24,2407,2,396,240166,"N02",2,,2
6,24,2407,2,396,240166,"N03",12,,3
6,24,2407,2,396,240166,"N04",6,,1
6,24,2407,2,396,240169,"N01",9,,3
6,24,2407,2,396,240169,"N02",17,,4
6,24,2407,2,396,240169,"N03",6,,1
1,25,2508,1,2788,250008,"N01",2,,1
1,25,2508,1,2788,250008,"N02",2,,1
1,25,2508,1,2788,250008,"N03",9,,4
1,25,2504,2,222,250011,"N01",1,,1
1,25,2504,2,222,250011,"N02",9,,1
1,25,2504,2,222,250012,"N01",1,,1
1,25,2504,2,222,250012,"N02",9,,1
1,25,2504,2,222,250012,"N03",10,,4
1,25,2504,2,0,250013,"N01",2,,1
1,25,2504,2,0,250013,"N02",2,,1
1,25,2504,2,0,250013,"N03",2,,1
1,25,2504,2,0,250013,"N04",2,,1
1,25,2504,2,0,250013,"N05",9,,1
1,25,2504,2,222,250014,"N01",1,,1
1,25,2504,2,222,250015,"N01",8,,1
1,25,2504,2,222,250016,"N01",2,,1
1,25,2504,2,222,250016,"N02",9,,1
1,25,2504,2,222,250017,"N01",2,,1
1,25,2504,2,222,250017,"N02",2,,1
1,25,2504,2,222,250017,"N03",2,,1
1,25,2504,2,222,250017,"N04",2,,1
1,25,2504,2,222,250017,"N05",9,,1
1,25,2504,2,222,250018,"N01",9,,1
1,25,2504,2,222,250018,"N02",2,,1
1,25,2504,2,222,250018,"N03",1,,1
1,25,2504,2,222,250019,"N01",2,,1
1,25,2504,2,222,250019,"N02",9,,1
1,25,2504,2,222,250020,"N01",2,,1
1,25,2509,2,248,250021,"N01",10,,1
1,25,2509,2,248,250021,"N02",15,,2
1,25,2509,2,248,250022,"N01",8,,5
1,25,2509,2,248,250023,"N01",1,,1
1,25,2509,2,248,250023,"N02",9,,1
1,25,2509,2,248,250024,"N01",2,,1
1,25,2509,2,248,250024,"N02",2,,1
1,25,2509,2,248,250025,"N01",9,,1
1,25,2509,2,248,250025,"N02",3,,5
1,25,2509,2,248,250026,"N01",1,,1
1,25,2509,2,248,250026,"N02",1,,1
1,25,2509,2,248,250026,"N03",12,,5
1,25,2509,2,248,250026,"N04",9,,2
1,25,2509,2,248,250026,"N05",9,,1
1,25,2509,2,248,250027,"N01",1,,1
1,25,2509,2,248,250027,"N02",1,,1
1,25,2509,2,248,250027,"N03",1,,1
1,25,2509,2,248,250027,"N04",2,,1
1,25,2509,2,248,250027,"N05",2,,1
1,25,2509,2,248,250028,"N01",2,,1
1,25,2509,2,248,250028,"N02",9,,2
1,25,2509,2,248,250028,"N03",9,,1
1,25,2509,2,248,250028,"N04",9,,4
1,25,2509,2,248,250028,"N05",12,,5
1,25,2509,2,248,250029,"N01",10,,1
1,25,2509,2,248,250029,"N02",2,,7
1,25,2509,2,248,250029,"N03",10,,1
1,25,2509,2,248,250030,"N01",2,,1
1,25,2509,2,248,250030,"N02",9,,1
1,25,2509,2,248,250030,"N03",2,,1
1,25,2509,2,248,250030,"N04",12,,5
1,25,2507,2,814,250032,"N01",1,,1
1,25,2507,2,814,250032,"N02",9,,1
1,25,2507,2,814,250033,"N01",1,,1
1,25,2507,2,814,250033,"N02",1,,1
1,25,2507,2,814,250033,"N03",9,,1
1,25,2507,2,814,250033,"N04",12,,5
1,25,2507,2,814,250034,"N01",1,,1
1,25,2507,2,814,250034,"N02",1,,1
1,25,2507,2,814,250034,"N03",1,,1
1,25,2507,2,814,250034,"N04",1,,1
1,25,2507,2,814,250034,"N05",1,,1
1,25,2507,2,814,250034,"N06",8,,2
1,25,2507,2,814,250035,"N01",10,,1
1,25,2507,2,814,250036,"N01",1,,1
1,25,2507,2,814,250036,"N02",2,,4
1,25,2507,2,814,250037,"N01",8,,2
1,25,2507,2,814,250037,"N02",8,,3
1,25,2507,2,814,250038,"N01",8,,5
1,25,2507,2,814,250039,"N01",9,,1
1,25,2507,2,814,250039,"N02",9,,2
1,25,2513,2,128,250041,"N01",2,,1
1,25,2513,2,128,250041,"N02",1,,1
1,25,2513,2,128,250041,"N03",12,,5
1,25,2513,2,128,250042,"N01",9,,3
1,25,2513,2,128,250043,"N01",10,,2
1,25,2513,2,128,250043,"N02",2,,1
1,25,2513,2,128,250044,"N01",9,,3
1,25,2513,2,128,250045,"N01",12,,5
1,25,2513,2,128,250045,"N02",10,,1
1,25,2513,2,128,250045,"N03",1,,1
1,25,2513,2,128,250046,"N01",9,,3
1,25,2513,2,128,250047,"N01",1,,1
1,25,2513,2,128,250047,"N02",12,,5
1,25,2513,2,128,250048,"N01",1,,1
1,25,2513,2,128,250048,"N02",1,,1
1,25,2513,2,128,250048,"N03",1,,1
1,25,2513,2,128,250048,"N04",1,,1
1,25,2513,2,128,250048,"N05",9,,3
1,25,2513,2,128,250050,"N01",13,,2
1,25,2513,2,128,250050,"N02",10,,1
1,22,2201,2,0,250052,"N01",9,,2
1,25,2502,2,728,250053,"N01",1,,1
1,25,2502,2,728,250054,"N01",1,,1
1,25,2502,2,728,250054,"N02",1,,1
1,25,2502,2,728,250054,"N03",1,,1
1,25,2502,2,728,250054,"N04",1,,1
1,25,2502,2,728,250054,"N05",1,,2
1,25,2502,2,728,250055,"N01",9,,2
1,25,2502,2,728,250056,"N01",1,,1
1,25,2502,2,728,250056,"N02",9,,2
1,25,2503,2,0,250057,"N01",2,,1
1,25,2503,2,0,250057,"N02",9,,1
1,25,2502,2,728,250059,"N01",1,,1
1,25,2502,2,728,250059,"N02",2,,1
1,25,2502,2,728,250059,"N03",2,,1
1,25,2502,2,728,250059,"N04",1,,1
1,25,2502,2,728,250059,"N05",9,,2
1,25,2502,2,728,250060,"N01",9,,3
1,25,2511,2,1424,250062,"N01",9,,1
1,25,2511,2,1424,250062,"N02",9,,1
1,25,2511,2,1424,250063,"N01",8,,1
1,25,2511,2,1424,250063,"N02",8,,1
1,25,2511,2,1424,250064,"N01",2,,1
1,25,2511,2,1424,250064,"N02",9,,1
1,25,2511,2,0,250066,"N01",2,,1
1,25,2511,2,0,250066,"N02",9,,1
1,25,2511,2,1424,250068,"N01",2,,1
1,25,2511,2,1424,250068,"N02",9,,1
1,25,2511,2,1424,250068,"N03",3,,4
1,25,2511,2,1424,250070,"N01",10,,1
1,25,2511,2,1424,250070,"N02",15,,2
1,25,2511,2,1424,250070,"N03",10,,1
1,26,2618,2,1276,260021,"N01",9,,2
1,26,2618,2,1276,260021,"N02",2,,1
1,26,2618,2,1276,260022,"N01",9,,2
1,26,2618,2,1276,260022,"N02",9,,2
1,26,2618,2,1276,260024,"N01",9,,2
1,26,2618,2,1276,260024,"N02",9,,2
1,26,2618,2,1276,260025,"N01",9,,2
1,26,2618,2,1276,260025,"N02",2,,1
1,26,2618,2,1276,260025,"N03",9,,2
1,26,2618,2,1276,260026,"N01",9,,2
1,26,2618,2,1276,260026,"N02",12,,4
1,26,2618,2,1276,260026,"N03",9,,2
1,26,2618,2,494,260031,"N01",9,,1
1,26,2618,2,494,260031,"N02",9,,1
1,26,2618,2,494,260032,"N01",9,,2
1,26,2618,2,494,260033,"N01",9,,1
1,26,2618,2,494,260037,"N01",9,,1
1,26,2618,2,494,260037,"N02",2,,2
1,26,2618,2,494,260039,"N01",9,,3
1,26,2618,2,494,260039,"N02",9,,3
1,26,2618,2,494,260040,"N01",9,,3
1,26,2615,2,2178,260061,"N01",12,,1
1,26,2615,2,2178,260063,"N01",12,,2
1,26,2615,2,2178,260064,"N01",12,,2
1,26,2615,2,2178,260065,"N01",12,,2
1,26,2615,2,2178,260066,"N01",12,,2
1,26,2615,2,2178,260068,"N01",2,,1
1,26,2615,2,2178,260068,"N02",12,,2
1,26,2615,2,2178,260069,"N01",12,,2
1,26,2615,2,2178,260070,"N01",12,,2
1,26,2611,2,424,260081,"N01",12,,2
1,26,2611,2,424,260082,"N01",12,,2
1,26,2611,2,424,260083,"N01",12,,2
1,26,2611,2,424,260083,"N02",13,,2
1,26,2611,2,424,260084,"N01",12,,2
1,26,2611,2,424,260085,"N01",12,,2
1,26,2611,2,424,260086,"N01",12,,2
1,26,2611,2,424,260087,"N01",12,,2
1,26,2611,2,424,260088,"N01",12,,2
1,26,2611,2,424,260089,"N01",12,,2
1,26,2611,2,424,260090,"N01",1,,1
1,26,2611,2,424,260090,"N02",2,,2
1,26,2605,2,594,260091,"N01",2,,1
1,26,2605,2,594,260091,"N02",2,,1
1,26,2605,2,594,260091,"N03",1,,1
1,26,2605,2,594,260091,"N04",15,,5
1,26,2605,2,594,260091,"N05",17,,6
1,26,2605,2,594,260091,"N06",12,,2
1,26,2605,2,594,260093,"N01",2,,1
1,26,2605,2,594,260093,"N02",9,,5
1,26,2605,2,594,260093,"N03",13,,4
1,26,2605,2,594,260094,"N01",1,,1
1,26,2605,2,594,260094,"N02",10,,5
1,26,2605,2,594,260095,"N01",13,,2
1,26,2605,2,594,260096,"N01",2,,1
1,26,2605,2,594,260096,"N02",2,,4
1,26,2605,2,594,260096,"N03",17,,1
1,26,2605,2,594,260096,"N04",13,,2
1,26,2605,2,594,260096,"N05",9,,2
1,26,2605,2,594,260097,"N01",2,,1
1,26,2605,2,594,260097,"N02",10,,5
1,26,2605,2,594,260098,"N01",13,,2
1,26,2605,2,594,260098,"N02",13,,2
1,26,2605,2,594,260100,"N01",10,,2
1,26,2605,2,594,260100,"N02",10,,2
1,26,2603,1,1786,260109,"N01",2,,2
1,26,2603,1,1786,260109,"N02",12,,4
1,26,2603,1,1786,260109,"N03",17,,5
1,26,2613,2,2248,260121,"N01",12,,2
1,26,2613,2,2248,260121,"N02",10,,1
1,26,2613,2,2248,260122,"N01",15,,2
1,26,2613,2,2248,260123,"N01",15,,2
1,26,2613,2,2248,260123,"N02",10,,2
1,26,2613,2,2248,260124,"N01",15,,2
1,26,2613,2,2248,260125,"N01",12,,2
1,26,2613,2,2248,260125,"N02",10,,1
1,26,2613,2,2248,260126,"N01",2,,2
1,26,2613,2,2248,260126,"N02",12,,5
1,26,2613,2,2248,260127,"N01",12,,5
1,26,2613,2,2248,260128,"N01",12,,5
1,26,2613,2,2248,260128,"N02",2,,2
1,26,2613,2,2248,260129,"N01",15,,2
1,26,2613,2,2248,260129,"N02",10,,2
1,26,2613,2,2248,260130,"N01",10,,2
1,26,2613,2,2248,260130,"N02",10,,1
1,26,2608,2,820,260131,"N01",15,,2
1,26,2608,2,820,260132,"N01",1,,2
1,26,2608,2,820,260132,"N02",2,,1
