"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s8q9","s8q10","s8q11","tracked_obs"
6,28,2810,1,0,280107,518,"Woodpoles, bamboo",,,,0
6,28,2810,1,0,280107,519,"Grass for thatching roof or ot",,,,0
6,28,2810,1,3722,280108,518,"Woodpoles, bamboo",2,,,0
6,28,2810,1,3722,280108,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,1,3722,280109,518,"Woodpoles, bamboo",1,100000,100000,0
6,28,2810,1,3722,280109,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,1,3722,280110,518,"Woodpoles, bamboo",2,,,0
6,28,2810,1,3722,280110,519,"Grass for thatching roof or ot",2,,,0
6,28,2813,2,612,280111,518,"Woodpoles, bamboo",2,,,0
6,28,2813,2,612,280111,519,"Grass for thatching roof or ot",2,,,0
6,28,2813,2,612,280112,518,"Woodpoles, bamboo",2,,,0
6,28,2813,2,612,280112,519,"Grass for thatching roof or ot",2,,,0
6,28,2813,2,612,280113,518,"Woodpoles, bamboo",2,,,0
6,28,2813,2,612,280113,519,"Grass for thatching roof or ot",2,,,0
6,28,2813,2,612,280114,518,"Woodpoles, bamboo",2,,,0
6,28,2813,2,612,280114,519,"Grass for thatching roof or ot",2,,,0
6,28,2813,2,612,280115,518,"Woodpoles, bamboo",2,,,0
6,28,2813,2,612,280115,519,"Grass for thatching roof or ot",2,,,0
6,28,2813,2,612,280116,518,"Woodpoles, bamboo",2,,,0
6,28,2813,2,612,280116,519,"Grass for thatching roof or ot",2,,,0
6,28,2813,2,612,280117,518,"Woodpoles, bamboo",2,,,0
6,28,2813,2,612,280117,519,"Grass for thatching roof or ot",2,,,0
6,28,2813,2,612,280118,518,"Woodpoles, bamboo",2,,,0
6,28,2813,2,612,280118,519,"Grass for thatching roof or ot",2,,,0
6,28,2813,2,612,280119,518,"Woodpoles, bamboo",2,,,0
6,28,2813,2,612,280119,519,"Grass for thatching roof or ot",2,,,0
6,28,2813,2,612,280120,518,"Woodpoles, bamboo",2,,,0
6,28,2813,2,612,280120,519,"Grass for thatching roof or ot",2,,,0
6,28,2807,2,0,280121,518,"Woodpoles, bamboo",2,,,2
6,28,2807,2,0,280121,519,"Grass for thatching roof or ot",2,,,2
6,28,2807,2,1266,280122,518,"Woodpoles, bamboo",2,,,0
6,28,2807,2,1266,280122,519,"Grass for thatching roof or ot",2,,,0
6,28,2807,2,1266,280123,518,"Woodpoles, bamboo",2,,,0
6,28,2807,2,1266,280123,519,"Grass for thatching roof or ot",2,,,0
6,28,2807,2,1266,280124,518,"Woodpoles, bamboo",2,,,0
6,28,2807,2,1266,280124,519,"Grass for thatching roof or ot",2,,,0
6,28,2807,2,1266,280125,518,"Woodpoles, bamboo",2,,,0
6,28,2807,2,1266,280125,519,"Grass for thatching roof or ot",2,,,0
6,28,2807,2,1266,280126,518,"Woodpoles, bamboo",2,,,0
6,28,2807,2,1266,280126,519,"Grass for thatching roof or ot",2,,,0
6,28,2807,2,1266,280127,518,"Woodpoles, bamboo",2,,,0
6,28,2807,2,1266,280127,519,"Grass for thatching roof or ot",2,,,0
6,28,2807,2,1266,280128,518,"Woodpoles, bamboo",1,15000,10000,0
6,28,2807,2,1266,280128,519,"Grass for thatching roof or ot",2,,,0
6,28,2807,2,1266,280129,518,"Woodpoles, bamboo",2,,,0
6,28,2807,2,1266,280129,519,"Grass for thatching roof or ot",2,,,0
6,28,2807,2,1266,280130,518,"Woodpoles, bamboo",2,,,0
6,28,2807,2,1266,280130,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,530,290001,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,530,290001,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,530,290002,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,530,290002,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,530,290003,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,530,290003,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,530,290005,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,530,290005,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,530,290006,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,530,290006,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,530,290007,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,530,290007,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,530,290008,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,530,290008,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,530,290009,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,530,290009,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,530,290010,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,530,290010,519,"Grass for thatching roof or ot",2,,,0
6,29,2927,1,1124,290011,518,"Woodpoles, bamboo",2,,,0
6,29,2927,1,1124,290011,519,"Grass for thatching roof or ot",2,,,0
6,29,2927,1,1124,290012,518,"Woodpoles, bamboo",2,,,0
6,29,2927,1,1124,290012,519,"Grass for thatching roof or ot",2,,,0
6,29,2927,1,1124,290013,518,"Woodpoles, bamboo",2,,,0
6,29,2927,1,1124,290013,519,"Grass for thatching roof or ot",2,,,0
6,29,2927,1,1124,290014,518,"Woodpoles, bamboo",2,,,0
6,29,2927,1,1124,290014,519,"Grass for thatching roof or ot",2,,,0
6,29,2927,1,1124,290015,518,"Woodpoles, bamboo",2,,,0
6,29,2927,1,1124,290015,519,"Grass for thatching roof or ot",2,,,0
6,29,2927,1,1124,290016,518,"Woodpoles, bamboo",2,,,0
6,29,2927,1,1124,290016,519,"Grass for thatching roof or ot",2,,,0
6,29,2927,1,1124,290018,518,"Woodpoles, bamboo",2,,,0
6,29,2927,1,1124,290018,519,"Grass for thatching roof or ot",2,,,0
6,29,2927,1,1124,290019,518,"Woodpoles, bamboo",2,,,0
6,29,2927,1,1124,290019,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1418,290021,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1418,290021,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1418,290022,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1418,290022,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1418,290023,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1418,290023,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1418,290024,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1418,290024,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1418,290025,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1418,290025,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1418,290026,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1418,290026,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1418,290027,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1418,290027,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1418,290028,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1418,290028,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1418,290029,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1418,290029,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1418,290030,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1418,290030,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1300,290031,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1300,290031,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1300,290032,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1300,290032,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1300,290033,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1300,290033,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1300,290034,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1300,290034,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1300,290035,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1300,290035,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1300,290036,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1300,290036,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1300,290037,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1300,290037,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1300,290038,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1300,290038,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1300,290039,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1300,290039,519,"Grass for thatching roof or ot",2,,,0
6,29,2930,1,1300,290040,518,"Woodpoles, bamboo",2,,,0
6,29,2930,1,1300,290040,519,"Grass for thatching roof or ot",2,,,0
6,29,2909,2,220,290042,518,"Woodpoles, bamboo",2,,,0
6,29,2909,2,220,290042,519,"Grass for thatching roof or ot",2,,,0
6,29,2909,2,220,290043,518,"Woodpoles, bamboo",2,,,0
6,29,2909,2,220,290043,519,"Grass for thatching roof or ot",2,,,0
6,29,2909,2,220,290044,518,"Woodpoles, bamboo",2,,,0
6,29,2909,2,220,290044,519,"Grass for thatching roof or ot",2,,,0
6,29,2909,2,220,290045,518,"Woodpoles, bamboo",2,,,0
6,29,2909,2,220,290045,519,"Grass for thatching roof or ot",2,,,0
6,29,2909,2,220,290046,518,"Woodpoles, bamboo",2,,,0
6,29,2909,2,220,290046,519,"Grass for thatching roof or ot",2,,,0
6,29,2909,2,220,290047,518,"Woodpoles, bamboo",2,,,0
6,29,2909,2,220,290047,519,"Grass for thatching roof or ot",2,,,0
6,29,2909,2,220,290048,518,"Woodpoles, bamboo",2,,,0
6,29,2909,2,220,290048,519,"Grass for thatching roof or ot",2,,,0
6,29,2909,2,220,290049,518,"Woodpoles, bamboo",2,,,0
6,29,2909,2,220,290049,519,"Grass for thatching roof or ot",2,,,0
6,29,2909,2,220,290050,518,"Woodpoles, bamboo",2,,,0
6,29,2909,2,220,290050,519,"Grass for thatching roof or ot",2,,,0
6,29,2918,1,952,290052,518,"Woodpoles, bamboo",2,,,0
6,29,2918,1,952,290052,519,"Grass for thatching roof or ot",2,,,0
6,29,2918,1,952,290053,518,"Woodpoles, bamboo",2,,,0
6,29,2918,1,952,290053,519,"Grass for thatching roof or ot",2,,,0
6,29,2918,1,952,290058,518,"Woodpoles, bamboo",2,,,0
6,29,2918,1,952,290058,519,"Grass for thatching roof or ot",2,,,0
6,29,2918,1,952,290060,518,"Woodpoles, bamboo",2,,,0
6,29,2918,1,952,290060,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,384,290061,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,384,290061,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,384,290062,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,384,290062,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,384,290063,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,384,290063,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,384,290065,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,384,290065,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,384,290066,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,384,290066,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,384,290067,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,384,290067,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,384,290068,518,"Woodpoles, bamboo",,,,0
6,29,2905,1,384,290068,519,"Grass for thatching roof or ot",,,,0
6,29,2905,1,384,290069,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,384,290069,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,384,290070,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,384,290070,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,1096,290071,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,1096,290071,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,1096,290072,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,1096,290072,519,"Grass for thatching roof or ot",2,,,0
6,29,2927,1,0,290073,518,"Woodpoles, bamboo",2,,,2
6,29,2927,1,0,290073,519,"Grass for thatching roof or ot",2,,,2
6,29,2905,1,1096,290074,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,1096,290074,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,1096,290075,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,1096,290075,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,1096,290076,518,"Woodpoles, bamboo",2,,,2
6,29,2905,1,1096,290076,519,"Grass for thatching roof or ot",2,,,2
6,29,2905,1,1096,290077,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,1096,290077,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,1096,290078,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,1096,290078,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,1096,290079,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,1096,290079,519,"Grass for thatching roof or ot",2,,,0
6,29,2905,1,1096,290080,518,"Woodpoles, bamboo",2,,,0
6,29,2905,1,1096,290080,519,"Grass for thatching roof or ot",2,,,0
6,29,2910,1,350,290081,518,"Woodpoles, bamboo",2,,,0
6,29,2910,1,350,290081,519,"Grass for thatching roof or ot",2,,,0
6,29,2910,1,350,290082,518,"Woodpoles, bamboo",2,,,0
6,29,2910,1,350,290082,519,"Grass for thatching roof or ot",2,,,0
6,29,2910,1,350,290083,518,"Woodpoles, bamboo",2,,,0
6,29,2910,1,350,290083,519,"Grass for thatching roof or ot",2,,,0
6,29,2910,1,350,290084,518,"Woodpoles, bamboo",2,,,0
6,29,2910,1,350,290084,519,"Grass for thatching roof or ot",2,,,0
6,29,2910,1,350,290085,518,"Woodpoles, bamboo",2,,,0
6,29,2910,1,350,290085,519,"Grass for thatching roof or ot",2,,,0
6,29,2910,1,350,290087,518,"Woodpoles, bamboo",2,,,0
6,29,2910,1,350,290087,519,"Grass for thatching roof or ot",2,,,0
6,29,2910,1,350,290088,518,"Woodpoles, bamboo",2,,,0
6,29,2910,1,350,290088,519,"Grass for thatching roof or ot",2,,,0
6,29,2910,1,350,290089,518,"Woodpoles, bamboo",2,,,0
6,29,2910,1,350,290089,519,"Grass for thatching roof or ot",2,,,0
6,29,2910,1,350,290090,518,"Woodpoles, bamboo",2,,,0
6,29,2910,1,350,290090,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,1,746,290091,518,"Woodpoles, bamboo",2,,,0
6,29,2911,1,746,290091,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,1,746,290093,518,"Woodpoles, bamboo",2,,,0
6,29,2911,1,746,290093,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,1,746,290094,518,"Woodpoles, bamboo",2,,,0
6,29,2911,1,746,290094,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,1,746,290095,518,"Woodpoles, bamboo",2,,,0
6,29,2911,1,746,290095,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,1,746,290096,518,"Woodpoles, bamboo",2,,,0
6,29,2911,1,746,290096,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,1,746,290097,518,"Woodpoles, bamboo",2,,,0
6,29,2911,1,746,290097,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,1,746,290098,518,"Woodpoles, bamboo",2,,,0
6,29,2911,1,746,290098,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,1,746,290099,518,"Woodpoles, bamboo",2,,,0
6,29,2911,1,746,290099,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,2,1870,290103,518,"Woodpoles, bamboo",2,,,0
6,29,2911,2,1870,290103,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,2,1870,290104,518,"Woodpoles, bamboo",2,,,0
6,29,2911,2,1870,290104,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,2,1870,290105,518,"Woodpoles, bamboo",2,,,0
6,29,2911,2,1870,290105,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,2,1870,290106,518,"Woodpoles, bamboo",2,,,0
6,29,2911,2,1870,290106,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,2,1870,290107,518,"Woodpoles, bamboo",2,,,0
6,29,2911,2,1870,290107,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,2,1870,290108,518,"Woodpoles, bamboo",2,,,0
6,29,2911,2,1870,290108,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,2,1870,290109,518,"Woodpoles, bamboo",2,,,0
6,29,2911,2,1870,290109,519,"Grass for thatching roof or ot",2,,,0
6,29,2911,2,1870,290110,518,"Woodpoles, bamboo",2,,,0
6,29,2911,2,1870,290110,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,2,1126,290111,518,"Woodpoles, bamboo",2,,,0
6,29,2923,2,1126,290111,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,2,1126,290113,518,"Woodpoles, bamboo",2,,,0
6,29,2923,2,1126,290113,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,2,1126,290114,518,"Woodpoles, bamboo",2,,,0
6,29,2923,2,1126,290114,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,2,1126,290115,518,"Woodpoles, bamboo",2,,,0
6,29,2923,2,1126,290115,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,2,1126,290116,518,"Woodpoles, bamboo",2,,,0
6,29,2923,2,1126,290116,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,2,1126,290117,518,"Woodpoles, bamboo",2,,,0
6,29,2923,2,1126,290117,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,2,1126,290118,518,"Woodpoles, bamboo",2,,,0
6,29,2923,2,1126,290118,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,2,1126,290119,518,"Woodpoles, bamboo",2,,,0
6,29,2923,2,1126,290119,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,2,1126,290120,518,"Woodpoles, bamboo",2,,,0
6,29,2923,2,1126,290120,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,1,396,290121,518,"Woodpoles, bamboo",2,,,0
6,29,2923,1,396,290121,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,1,396,290122,518,"Woodpoles, bamboo",2,,,0
6,29,2923,1,396,290122,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,1,396,290123,518,"Woodpoles, bamboo",2,,,0
6,29,2923,1,396,290123,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,1,396,290124,518,"Woodpoles, bamboo",2,,,0
6,29,2923,1,396,290124,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,1,396,290125,518,"Woodpoles, bamboo",2,,,0
6,29,2923,1,396,290125,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,1,396,290126,518,"Woodpoles, bamboo",2,,,0
6,29,2923,1,396,290126,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,1,396,290127,518,"Woodpoles, bamboo",2,,,0
6,29,2923,1,396,290127,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,1,396,290128,518,"Woodpoles, bamboo",2,,,0
6,29,2923,1,396,290128,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,1,396,290129,518,"Woodpoles, bamboo",2,,,0
6,29,2923,1,396,290129,519,"Grass for thatching roof or ot",2,,,0
6,29,2923,1,396,290130,518,"Woodpoles, bamboo",2,,,0
6,29,2923,1,396,290130,519,"Grass for thatching roof or ot",2,,,0
6,29,2902,1,1028,290132,518,"Woodpoles, bamboo",2,,,0
6,29,2902,1,1028,290132,519,"Grass for thatching roof or ot",2,,,0
6,29,2902,1,1028,290134,518,"Woodpoles, bamboo",2,,,0
6,29,2902,1,1028,290134,519,"Grass for thatching roof or ot",2,,,0
6,29,2902,1,1028,290135,518,"Woodpoles, bamboo",2,,,0
6,29,2902,1,1028,290135,519,"Grass for thatching roof or ot",2,,,0
6,29,2902,1,1028,290137,518,"Woodpoles, bamboo",2,,,0
6,29,2902,1,1028,290137,519,"Grass for thatching roof or ot",2,,,0
6,29,2902,1,1028,290138,518,"Woodpoles, bamboo",2,,,0
6,29,2902,1,1028,290138,519,"Grass for thatching roof or ot",2,,,0
6,29,2902,1,1028,290139,518,"Woodpoles, bamboo",2,,,2
6,29,2902,1,1028,290139,519,"Grass for thatching roof or ot",2,,,2
6,29,2902,1,1028,290140,518,"Woodpoles, bamboo",2,,,2
6,29,2902,1,1028,290140,519,"Grass for thatching roof or ot",2,,,2
6,29,2920,1,506,290141,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,506,290141,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,506,290142,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,506,290142,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,506,290145,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,506,290145,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,506,290147,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,506,290147,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,506,290149,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,506,290149,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,506,290150,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,506,290150,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,1210,290151,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,1210,290151,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,1210,290152,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,1210,290152,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,1210,290153,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,1210,290153,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,1210,290154,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,1210,290154,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,1210,290156,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,1210,290156,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,1210,290157,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,1210,290157,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,1210,290158,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,1210,290158,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,1,1210,290160,518,"Woodpoles, bamboo",2,,,0
6,29,2920,1,1210,290160,519,"Grass for thatching roof or ot",2,,,0
6,29,2914,1,214,290161,518,"Woodpoles, bamboo",2,,,0
6,29,2914,1,214,290161,519,"Grass for thatching roof or ot",2,,,0
6,29,2914,1,214,290162,518,"Woodpoles, bamboo",2,,,0
6,29,2914,1,214,290162,519,"Grass for thatching roof or ot",2,,,0
6,29,2914,1,214,290163,518,"Woodpoles, bamboo",2,,,0
6,29,2914,1,214,290163,519,"Grass for thatching roof or ot",2,,,0
6,29,2914,1,214,290165,518,"Woodpoles, bamboo",2,,,0
6,29,2914,1,214,290165,519,"Grass for thatching roof or ot",2,,,0
6,29,2914,1,214,290167,518,"Woodpoles, bamboo",2,,,0
6,29,2914,1,214,290167,519,"Grass for thatching roof or ot",2,,,0
6,29,2914,1,214,290168,518,"Woodpoles, bamboo",2,,,0
6,29,2914,1,214,290168,519,"Grass for thatching roof or ot",2,,,0
6,29,2914,1,214,290169,518,"Woodpoles, bamboo",2,,,0
6,29,2914,1,214,290169,519,"Grass for thatching roof or ot",2,,,0
6,29,2914,1,214,290170,518,"Woodpoles, bamboo",2,,,0
6,29,2914,1,214,290170,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,2,1628,290171,518,"Woodpoles, bamboo",2,,,0
6,29,2920,2,1628,290171,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,2,1628,290172,518,"Woodpoles, bamboo",2,,,0
6,29,2920,2,1628,290172,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,2,1628,290173,518,"Woodpoles, bamboo",2,,,0
6,29,2920,2,1628,290173,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,2,1628,290174,518,"Woodpoles, bamboo",2,,,0
6,29,2920,2,1628,290174,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,2,1628,290176,518,"Woodpoles, bamboo",2,,,0
6,29,2920,2,1628,290176,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,2,1628,290177,518,"Woodpoles, bamboo",2,,,0
6,29,2920,2,1628,290177,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,2,1628,290178,518,"Woodpoles, bamboo",2,,,0
6,29,2920,2,1628,290178,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,2,1628,290179,518,"Woodpoles, bamboo",2,,,0
6,29,2920,2,1628,290179,519,"Grass for thatching roof or ot",2,,,0
6,29,2920,2,1628,290180,518,"Woodpoles, bamboo",2,,,0
6,29,2920,2,1628,290180,519,"Grass for thatching roof or ot",2,,,0
6,30,3009,1,764,300001,518,"Woodpoles, bamboo",2,,,0
6,30,3009,1,764,300001,519,"Grass for thatching roof or ot",2,,,0
6,30,3009,1,764,300004,518,"Woodpoles, bamboo",2,,,0
