"zone","state","lga","sector","ea","hhid","indiv","s3cq1","s3cq2","s3cq3","s3cq4","s3cq5a","s3cq5b","s3cq6a","s3cq6b","s3cq7","s3cq8","s3cq9","s3cq9b","s3cq10","s3cq11a","s3cq11b","s3cq12a","s3cq12b","s3cq13","s3cq14","s3cq15","s3cq15b","tracked_obs"
5,9,916,2,1068,90086,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,916,2,1068,90086,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,916,2,1068,90087,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,916,2,1068,90087,2,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
5,9,916,2,1068,90087,3,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,30,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,9,916,2,1068,90087,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,916,2,1068,90087,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,916,2,1068,90087,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,905,2,978,90101,1,2,2,1,1,"TAXI DRIVING",8322,"TRANSPORTATION",7,6,60,9,,2,,,,,,,,,0
5,9,905,2,978,90101,4,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
5,9,905,2,978,90108,1,2,1,2,1,"TAXI DRIVER",8322,"LAND TRANSPORTATION",49,6,10,9,,1,"CROP FARMING",6111,"AGRICULTURE",1,6,2,9,,0
5,9,905,2,978,90108,2,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,2,9,,2,,,,,,,,,0
5,9,905,2,978,90108,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,905,2,978,90108,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,905,2,978,90109,1,2,1,1,1,"TAXI DRIVER",8322,"LAND TRANSPORTATION",49,6,60,9,,1,"CROP FARMING",6111,"AGRICULTURE",1,6,9,9,,0
5,9,905,2,978,90109,2,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,20,9,,2,,,,,,,,,0
5,9,905,2,978,90109,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,905,2,978,90110,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,914,2,1746,90114,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,16,9,,2,,,,,,,,,0
5,9,914,2,1746,90114,2,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,6,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,9,914,2,1746,90114,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,914,2,1746,90114,4,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,16,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,9,914,2,1746,90114,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,914,2,1746,90114,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,914,2,1746,90114,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,914,2,1746,90120,1,2,1,1,1,"CROP FARMING",6111,"AGRICULTURE",1,12,14,9,,1,"SELLING OF PALM WINE",3416,"RETAIL TRADE",47,5,21,9,,0
5,9,914,2,1746,90120,2,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,7,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,9,914,2,1746,90120,3,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,7,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,9,914,2,1746,90120,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,914,2,1746,90120,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,914,2,1746,90120,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,914,2,1746,90120,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,913,2,2266,90124,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
5,9,913,2,2266,90124,2,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
5,9,913,2,2266,90124,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,913,2,2266,90124,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,913,2,2266,90124,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,913,2,2266,90124,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,913,2,2266,90124,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,913,2,2266,90124,9,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
5,9,913,2,2266,90124,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,913,2,2266,90124,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,913,2,2266,90127,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,20,9,,2,,,,,,,,,0
5,9,913,2,2266,90127,2,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,20,9,,2,,,,,,,,,0
5,9,913,2,2266,90127,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,9,913,2,2266,90128,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
5,9,913,2,2266,90128,2,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
5,9,913,2,2266,90128,3,2,1,2,1,"DRESS MAKING",7433,"TAILORING SERVICES",96,6,60,9,,2,,,,,,,,,0
5,10,1014,2,80,100005,1,2,1,2,1,"CROP FARMING",6114,"CROP FARMING",1,6,40,9,,2,,,,,,,,,0
5,10,1014,2,80,100005,2,2,1,2,1,"CROP FARMING",6114,"CROP FARMING",1,6,24,9,,1,"FISH SELLING",3416,"RETAIL TRADING",47,6,16,9,,0
5,10,1014,2,80,100005,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1014,2,80,100005,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1014,2,80,100005,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1014,2,80,100005,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1014,2,80,100005,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1014,2,80,100005,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1014,2,80,100005,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1014,2,80,100008,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1014,2,80,100008,3,2,1,2,1,"CAR DRIVING",9333,"PERSONAL SERVICES",96,6,84,4,,2,,,,,,,,,0
5,10,1014,2,80,100008,5,2,1,2,1,"HOUSE KEEPING",5121,"PERSONAL SERVICES",87,6,84,4,,2,,,,,,,,,0
5,10,1014,2,80,100008,6,2,1,2,1,"HOUSE KEEPING",5121,"PERSONAL SERVICES",87,6,84,4,,2,,,,,,,,,0
5,10,1007,1,1166,100024,1,2,1,1,1,"TAILORING",7433,"MANUFACTURING",14,6,32,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,6,24,9,,0
5,10,1007,1,1166,100024,2,2,1,1,1,"BUYING AND SELLING",3416,"TRADING",47,6,32,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,5,24,9,,0
5,10,1007,1,1166,100024,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1007,1,1166,100024,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1007,1,1166,100024,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1007,1,1166,100024,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1007,1,1166,100024,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1007,1,1166,100026,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1008,2,1718,100047,1,2,1,1,1,"CROP FARMING",6114,"AGRICULTURE",1,5,10,9,,1,"TAILORING",6114,"MANUFACTURING",14,12,50,9,,0
5,10,1008,2,1718,100048,1,1,1,2,1,"SECURITY",5149,"EDUCATION",85,6,40,2,,1,"CROP FARMING",6114,"AGRICULTURE",1,12,28,9,,0
5,10,1008,2,1718,100048,2,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,6,40,9,,2,,,,,,,,,0
5,10,1008,2,1718,100048,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1008,2,1718,100048,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1021,2,120,100060,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1012,2,936,100062,1,2,2,1,1,"BUYING AND SELLING",3416,"RETAIL TRADING",47,6,40,9,,2,,,,,,,,,0
5,10,1012,2,936,100062,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1012,2,936,100070,1,1,2,2,1,,,,,,,,,,,,,,,,,,0
5,10,1012,2,936,100070,2,2,2,1,1,"BUYING AND SELLING",3416,"RETAIL TRADING",47,6,36,9,,2,,,,,,,,,0
5,10,1012,2,936,100070,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1012,2,936,100070,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1012,2,936,100070,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1012,2,936,100070,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1012,2,936,100070,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1012,2,936,100070,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1012,2,936,100070,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1018,1,634,100112,1,2,2,1,1,"REAL ESTATE",3413,"REAL ESTATE AGENT",12,6,40,9,,2,,,,,,,,,0
5,10,1018,1,634,100112,2,1,2,2,1,"TEACHING",2320,"TEACHING",13,5,40,2,,2,,,,,,,,,0
5,10,1018,1,634,100112,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1018,1,634,100112,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1018,1,634,100112,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1018,1,634,100112,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1018,1,634,100112,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1020,1,38,100121,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1020,1,38,100121,2,1,2,2,1,"HOTEL RECEPTIONIST",5122,"HOTEL SERVICES",55,6,78,4,,2,,,,,,,,,0
5,10,1020,1,38,100121,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1020,1,38,100127,1,2,2,1,1,"BRICKLAYER",7122,"BRICKLAYER",41,4,60,9,,2,,,,,,,,,0
5,10,1020,1,38,100127,2,2,2,1,1,"BUYING AND SELLING",3416,"BUYING AND SELLING",47,3,54,9,,2,,,,,,,,,0
5,10,1020,1,38,100127,3,2,2,1,1,"BRICKLAYER",7122,"BRICKLAYER",41,6,60,9,,2,,,,,,,,,0
5,10,1020,1,38,100127,5,2,2,1,1,"BRICKLAYER",7122,"BRICKLAYER",41,6,60,9,,2,,,,,,,,,0
5,10,1020,1,38,100127,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1020,1,38,100127,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1020,1,38,100127,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1020,1,38,100127,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1020,1,38,100129,1,2,2,1,1,"BRICKLAYER",7112,"MASON",43,6,32,9,,2,,,,,,,,,0
5,10,1025,2,1774,100131,1,2,2,1,1,"ARCHTECT ENGIN/RELATED PR",2149,"SPECIALIZED CONST.ACTIVIT",43,6,40,4,,2,,,,,,,,,0
5,10,1025,2,1774,100131,2,2,2,1,1,"BUYING AND SELLING",3416,"RETAIL TRADE",47,6,60,9,,2,,,,,,,,,0
5,10,1025,2,1774,100131,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1025,2,1774,100131,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1025,2,1774,100131,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1025,2,1774,100131,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1025,2,1774,100131,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1025,2,1774,100131,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1025,2,1774,100133,1,1,2,2,1,"SUPPLY/CONTRACTOR",9311,"OIL FIRM SUPPORT SERVICE",9,6,40,7,,2,,,,,,,,,0
5,10,1025,2,1774,100133,2,2,2,1,1,"BUYING AND SELLING",3416,"ETAIL TRADE",47,6,60,9,,2,,,,,,,,,0
5,10,1025,2,1774,100133,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1025,2,1774,100133,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1025,2,1774,100133,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,10,1025,2,1774,100133,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1104,1,2028,110001,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1104,1,2028,110002,1,2,2,1,1,"WELDER OF IRON BED/CHAIR",7212,"WELDER OF IRON BED/CHAIR",43,6,58,9,,2,,,,,,,,,0
4,11,1104,1,2028,110002,2,2,2,1,1,"BUYING AND SELLING",3416,"BUYING AND SELLING",47,6,58,9,,2,,,,,,,,,0
4,11,1104,1,2028,110002,3,1,2,2,1,"TEACHING IN PRIVATE SCH.",3320,"TEACHING IN PRIVATE SCH.",58,6,35,4,,2,,,,,,,,,0
4,11,1104,1,2028,110002,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1104,1,2028,110002,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1104,1,2028,110002,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1104,1,2028,110002,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1104,1,2028,110002,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1104,1,2028,110002,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1104,1,2028,110007,1,1,2,2,1,"ACCOUNTANT",2411,"FINANCIAL SERVICES ACTIVI",64,6,40,2,,2,,,,,,,,,0
4,11,1104,1,2028,110007,2,1,2,2,1,"SECRETARY",3431,"OFFICE ADMINISTRATION",82,6,40,2,,2,,,,,,,,,0
4,11,1104,1,2028,110007,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1104,1,2028,110007,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1104,1,2028,110007,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,1952,110013,1,1,1,2,1,"DRIVER",8323,"DRIVER",49,6,40,9,,2,,,,,,,,,0
4,11,1112,2,1952,110013,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1112,2,1952,110013,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,1952,110013,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,1952,110013,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,1952,110014,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1112,2,1952,110014,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1112,2,1952,110014,3,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1112,2,1952,110014,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,1952,110014,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,1952,110015,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1112,2,1952,110015,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1112,2,1952,110015,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,1952,110015,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,78,110025,1,1,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1112,2,78,110025,2,1,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,40,9,,2,,,,,,,,,0
4,11,1112,2,78,110025,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,78,110030,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1112,2,78,110030,3,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
4,11,1112,2,78,110030,4,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
4,11,1112,2,78,110030,5,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
4,11,1112,2,78,110030,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,78,110030,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,78,110030,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,78,110030,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1112,2,78,110030,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1110,2,714,110035,1,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1110,2,714,110035,2,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1110,2,714,110035,3,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
4,11,1110,2,714,110035,4,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
4,11,1110,2,714,110035,5,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
4,11,1110,2,714,110035,6,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
4,11,1110,2,714,110035,7,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
4,11,1110,2,714,110035,8,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
4,11,1110,2,714,110036,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
4,11,1110,2,714,110036,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,8,9,,2,,,,,,,,,0
4,11,1110,2,714,110036,3,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,8,9,,2,,,,,,,,,0
4,11,1110,2,714,110036,4,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,8,9,,2,,,,,,,,,0
4,11,1110,2,714,110036,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1110,2,714,110036,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1110,2,714,110037,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,14,9,,2,,,,,,,,,0
4,11,1110,2,714,110037,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1110,2,2752,110048,1,1,1,2,1,"DRIVER",8323,"LAND TRANSPORT",49,6,48,9,,1,"MIXED CROP FARMING",6114,"CROP FARMING",1,6,15,9,,0
4,11,1110,2,2752,110048,2,2,1,1,1,"TRADER",3416,"RETAIL TRADE",47,6,40,9,,1,"MIXED CROP FARMING",6114,"CROP FARMING",1,6,15,9,,0
4,11,1110,2,2752,110048,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1110,2,2752,110048,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1110,2,2752,110050,1,2,1,1,1,"DRIVING",8323,"LAND TRANSPORT",49,6,48,9,,1,"MIXED CROP FARMING",6114,"AGRICULTURE",,12,15,9,,0
4,11,1110,2,2752,110050,2,2,1,1,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,40,9,,1,"TRADING",3416,"TRADING",47,12,15,9,,0
4,11,1110,2,2752,110050,3,2,1,1,1,,,,,,,,,,,,,,,,,,0
4,11,1110,2,2752,110050,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1110,2,2752,110050,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1110,2,2752,110050,6,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
4,11,1108,2,492,110056,1,1,2,1,1,"TEACHING",2320,"EDUCATION",85,6,36,9,,2,,,,,,,,,0
4,11,1108,2,492,110056,2,2,2,1,1,"BUYING AND SELLING",3416,"WHOLE SALE AND RETAL",47,6,48,9,,2,,,,,,,,,0
4,11,1108,2,492,110056,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1108,2,492,110056,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1108,2,492,110056,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1108,2,492,110057,1,2,1,1,1,"MIXED CROP FARMING",6114,"AGRICULTRE",1,6,20,9,,1,"BUYING AND SELLING",3416,"BUYING AND SELLING",47,6,12,9,,0
4,11,1108,2,492,110057,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1108,2,492,110057,4,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
4,11,1105,2,100,110065,1,1,1,2,1,"HEALTH ASSOCIATE PROF.",3229,"HUMAN HEALTH ACTIVITIES",86,6,40,1,,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,8,9,,0
4,11,1105,2,100,110065,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1105,2,100,110065,3,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1105,2,100,110065,5,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1105,2,100,110065,6,2,2,2,2,,,,,,,,,2,,,,,,,,,0
4,11,1105,2,100,110065,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110066,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1105,2,100,110066,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,45,9,,2,,,,,,,,,0
4,11,1105,2,100,110066,3,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
4,11,1105,2,100,110066,4,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,15,9,,2,,,,,,,,,0
4,11,1105,2,100,110066,6,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,45,9,,2,,,,,,,,,0
4,11,1105,2,100,110066,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110066,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110066,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110066,10,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,15,9,,2,,,,,,,,,0
4,11,1105,2,100,110067,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110067,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110067,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110067,4,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,10,9,,2,,,,,,,,,0
4,11,1105,2,100,110067,5,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,10,9,,2,,,,,,,,,0
4,11,1106,2,446,110072,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1106,2,446,110072,3,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,3,6,9,,2,,,,,,,,,0
4,11,1106,2,446,110072,4,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,3,6,9,,2,,,,,,,,,0
4,11,1106,2,446,110072,5,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,3,6,9,,2,,,,,,,,,0
4,11,1106,2,446,110072,6,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,3,6,9,,2,,,,,,,,,0
4,11,1106,2,446,110072,7,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,3,6,9,,2,,,,,,,,,0
4,11,1106,2,446,110072,8,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,3,6,9,,2,,,,,,,,,0
4,11,1106,2,446,110072,9,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,3,6,9,,2,,,,,,,,,0
4,11,1106,2,446,110072,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1106,2,446,110079,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",10,6,36,9,,2,,,,,,,,,0
4,11,1106,2,446,110079,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",10,6,42,9,,2,,,,,,,,,0
4,11,1106,2,446,110079,3,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",10,6,10,9,,2,,,,,,,,,0
4,11,1106,2,446,110079,4,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",10,6,6,9,,2,,,,,,,,,0
4,11,1106,2,446,110079,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110092,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1107,2,1034,110092,2,2,1,2,1,"MIXED CROP FARMINH",6114,"AGRICULTURE",1,6,45,9,,2,,,,,,,,,0
4,11,1107,2,1034,110092,3,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
4,11,1107,2,1034,110092,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110092,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110092,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110092,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110092,8,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,45,9,,2,,,,,,,,,0
4,11,1107,2,1034,110092,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
