"zone","state","lga","sector","ea","hhid","indiv","s3bq1","s3bq2","s3bq3","s3bq4","s3bq5a","s3bq5b","s3bq6a","s3bq6b","s3bq7","s3bq8","s3bq9","s3bq9b","s3bq10","s3bq11a","s3bq11b","s3bq12a","s3bq12b","s3bq13","s3bq14","s3bq15","s3bq15b","tracked_obs"
3,18,1808,2,1726,180072,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180072,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180072,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180072,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180074,1,2,2,1,1,"CROP FARMING",6114,"AGRICULTURE",1,4,49,9,,2,,,,,,,,,0
3,18,1808,2,1726,180074,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180074,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180074,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180074,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180077,1,2,1,1,1,"FARMER",6114,"AGRICULTURE",1,7,25,9,,1,"CARPENTRY",7422,"MAKING OF FURNITURES",31,10,15,9,,0
3,18,1808,2,1726,180077,2,2,1,1,1,"FARMER",6114,"AGRICULTURE",1,7,24,9,,1,"BUYING AND SELLING",3416,"BREWING AND SELLING BURKU",11,12,21,9,,0
3,18,1808,2,1726,180077,3,2,1,2,1,"FARMER",6114,"AGRICULTURE",1,5,20,9,,2,,,,,,,,,0
3,18,1808,2,1726,180077,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180077,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180077,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180077,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180077,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180078,1,2,1,1,1,"FARMER",6114,"AGRICULTURE",1,7,24,9,,1,"BUTCHER",7411,"BUYING AND SELLING OF BEE",47,12,24,9,,0
3,18,1808,2,1726,180078,2,2,1,1,1,"FARMER",6114,"AGRICULTURE",1,7,20,9,,1,"TRADING",3416,"MAKING AND SELLING OF PEP",10,12,21,9,,0
3,18,1808,2,1726,180078,3,2,1,2,1,"FARMER",6114,"AGRICULTURE",1,7,24,9,,2,,,,,,,,,0
3,18,1808,2,1726,180078,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180078,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180078,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180078,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180078,9,2,1,2,1,"FARMER",6114,"AGRICULTURE",1,7,20,9,,2,,,,,,,,,0
3,18,1811,2,364,180082,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,8,24,9,,1,"SELL OF LOCAL HERBAL DRUG",,"HEALTH",86,12,2,9,,0
3,18,1811,2,364,180083,1,1,1,2,1,"SECURITY GUIDE",3411,"SECURITY",80,10,40,4,,1,"FARMING {AGRIC}",6114,"AGRICULTURE",1,6,8,9,,0
3,18,1811,2,364,180083,2,2,2,1,1,"BUYING AND SELLING",3416,"BUYING AND SELLING",47,12,7,9,,2,,,,,,,,,0
3,18,1811,2,364,180084,1,2,1,2,1,"FARMER",6114,"CROP FARMING",1,7,30,9,,2,,,,,,,,,0
3,18,1811,2,364,180084,2,2,1,2,1,"FARMER",6114,"CROP FARMING",1,7,30,9,,2,,,,,,,,,0
3,18,1811,2,364,180084,3,2,1,2,1,"FARMER",6114,"CROP FARMING",1,7,45,9,,2,,,,,,,,,0
3,18,1811,2,364,180084,4,2,1,2,1,"FARMER",6114,"CROP FARMING",1,7,45,9,,2,,,,,,,,,0
3,18,1811,2,364,180084,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180084,6,2,1,2,1,"FARMER",6114,"CROP FARMING",1,7,45,9,,2,,,,,,,,,0
3,18,1811,2,364,180089,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,12,24,9,,2,,,,,,,,,0
3,18,1811,2,364,180089,2,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,6,14,9,,2,,,,,,,,,0
3,18,1811,2,364,180089,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180089,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180089,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180089,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180090,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,8,7,8,,1,"CAPENTRY",7124,"CAPENTRY",31,2,6,10,,0
3,18,1811,2,364,180090,2,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,10,8,8,,1,"SALE OF PITO",8279,"MANUFACTURE AND PITO",11,4,2,10,,0
3,18,1811,2,364,180090,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180090,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180090,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180090,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180090,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180092,1,2,1,1,1,"FARMER",6114,"CROP FARMING",1,7,42,9,,1,"OKADA RIDER",8321,"TRANSPORTATION PASSENGER",49,5,30,9,,0
3,18,1820,2,450,180092,2,2,1,2,1,"FARMER",6114,"CROP FARMING",1,7,28,9,,2,,,,,,,,,0
3,18,1820,2,450,180094,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180094,3,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,8,48,9,,1,"FARM LABOUR",6114,"AGRICULTURE",1,4,10,4,,0
3,18,1820,2,450,180094,8,2,2,1,1,"FARM LABOURER",6114,"AGRICULTURE",1,3,10,9,,1,"FARM LABOURER",6114,"AGRICULTURE",1,3,8,9,,0
3,18,1820,2,450,180094,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180094,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180094,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180097,1,1,2,2,1,"SECURITY",3411,"ADMIN OFFICER SECURITY",80,11,8,4,,2,,,,,,,,,0
3,18,1820,2,450,180097,2,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,12,7,9,,2,,,,,,,,,0
3,18,1820,2,450,180097,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180097,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180097,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180098,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,8,48,9,,1,"BEE HUNTING",6154,"AGRICULTURE",1,4,3,9,,0
3,18,1820,2,450,180098,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180098,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180098,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180098,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180101,1,2,1,1,1,"CROP FARMING",6114,"AGRICULTURE",1,7,25,9,,1,"BLACK SMITH",7221,"MANUFACTURING",25,6,11,9,,0
3,18,1822,2,1654,180101,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180101,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180101,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180101,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180101,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180101,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180101,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180101,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180101,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180101,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180101,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180106,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,44,9,,2,,,,,,,,,0
3,18,1822,2,1654,180106,2,2,2,1,1,"BUYING AND SELLING OF FRE",3416,"BUYING AND SELLING",47,12,28,9,,2,,,,,,,,,0
3,18,1822,2,1654,180106,3,2,2,1,1,"SALES OF FARM PRODUCE",3416,"BUYING AND SELLING",47,8,22,9,,2,,,,,,,,,0
3,18,1822,2,1654,180106,4,2,2,1,1,"SALES OF AKAREA AND MOIMO",3416,"MANUFACTURING",10,12,28,9,,2,,,,,,,,,0
3,18,1822,2,1654,180106,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180106,6,2,1,1,1,"BLACK SMITHING",7221,"MANUFACTURING",10,12,34,9,,1,"FARMING",6114,"AGRICULTURE",1,6,24,9,,0
3,18,1822,2,1654,180106,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180106,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180106,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180108,1,2,2,1,1,"CROP FARMING",6114,"AGRICULTURE",1,5,45,9,,1,"METAL PRODUCING HOE,CUTLA",7221,"MANUFACTURING HOE",25,12,45,9,,0
3,18,1822,2,1654,180108,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180108,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180108,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180108,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180108,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180109,1,2,1,1,1,"BUYING OF IRON",7412,"BUYING SELLING SCRAPS",47,8,25,9,,1,"FARMING",6114,"AGRICULTURE",1,4,16,9,,0
3,18,1822,2,1654,180109,2,2,2,1,1,"SALE OF AKARA",7412,"PETTY TRADING OF AKARA",10,10,21,9,,2,,,,,,,,,0
3,18,1822,2,1654,180109,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180109,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180109,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180109,8,2,2,1,1,"SALE OF PETTY RICE",7412,"SALE OF PETTY RICE",47,10,28,9,,2,,,,,,,,,0
3,18,1822,2,1654,180109,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180109,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180117,1,2,1,1,1,"ANIMAL REARING (FARMING)",6123,"AGRICULTURE",1,12,21,10,,1,"CROP FARMING",6114,"AGRICULTURE",1,6,10,9,,0
3,18,1814,2,678,180117,2,2,2,1,1,"SELL OF MILK",3416,"BUYING AND SELLING",47,12,16,10,,2,,,,,,,,,0
3,18,1814,2,678,180117,3,2,1,2,1,"ANIMA REARING",6123,"AGRICULTURE",1,12,63,4,,2,,,,,,,,,0
3,18,1814,2,678,180117,4,2,1,2,1,"ANIMAL REARING",6123,"AGRICULTURE",1,12,63,4,,2,,,,,,,,,0
3,18,1814,2,678,180117,5,2,1,2,1,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180117,6,2,1,2,1,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180117,7,2,1,2,1,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180117,8,2,1,2,1,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180117,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190006,1,2,2,1,1,"VEGETABLE  SELLER",3416,"VEGETABLE  SELLER",47,12,56,9,,2,,,,,,,,,0
3,19,1925,2,3394,190006,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190006,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190006,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190006,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190006,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190006,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190007,1,1,2,2,1,"DRIVER  CAR",8324,"DRIVER  CAR",49,10,52,5,,2,,,,,,,,,0
3,19,1925,2,3394,190007,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190007,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190007,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190007,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190007,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190007,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190007,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190007,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190007,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190008,1,2,2,1,1,"TAILOR",7433,"TAILOR",14,12,70,9,,2,,,,,,,,,0
3,19,1925,2,3394,190008,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190008,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190008,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190008,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190008,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190008,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1925,2,3394,190008,8,2,2,1,1,"TAILOR",7433,"TAILOR",14,12,70,9,,2,,,,,,,,,0
3,19,1925,2,3394,190008,9,2,2,1,1,"TAILOR",7433,"TAILOR",14,12,70,9,,2,,,,,,,,,0
3,19,1925,2,3394,190008,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190012,1,2,1,1,1,"EXCHANGE OF MONEY",,,,,,,,2,,,,,,,,,0
3,19,1921,1,842,190012,2,2,2,2,2,,,,,,,,,2,,,,,,,,,0
3,19,1921,1,842,190012,3,2,2,1,1,"EDCHANGE  OF MONEY",,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190012,5,2,2,1,1,"DYING OF CLOTHES",,,,,,,,2,,,,,,,,,0
3,19,1921,1,842,190012,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190012,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190012,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190012,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190012,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,1,2,2,1,1,"SELLING  SACKS",3416,"SELLING  SACKS",47,10,48,9,,2,,,,,,,,,0
3,19,1921,1,842,190014,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,13,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,14,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190014,15,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190024,1,2,1,1,1,"DRESS MAKER",7433,"MANUFACTURING",14,3,24,9,,2,,,,,,,,,0
3,19,1943,2,668,190024,2,2,2,1,1,"DRESS MAKER",7433,"MANUFACTURING",14,3,21,9,,2,,,,,,,,,0
3,19,1943,2,668,190024,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190024,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190029,1,1,1,2,1,"FARMING",6114,"AGRICULTURE",1,5,14,9,,2,,,,,,,,,0
3,19,1943,2,668,190029,2,2,2,1,1,"SELLING  COOKED RICE",7413,"MANUFACTURE",10,12,42,9,,2,,,,,,,,,0
3,19,1943,2,668,190029,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190029,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190029,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190029,7,2,2,1,1,"SELLING  COOKED RICE",7413,"MANUFACTURE",10,12,42,9,,2,,,,,,,,,0
3,19,1943,2,668,190029,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190029,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190029,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190035,1,2,1,2,1,"CROP  FARMING",6114,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
3,19,1916,2,1516,190035,2,2,2,1,1,"RETAIL TRADE",3417,"BUYING  AND SELLING",8,12,70,9,,2,,,,,,,,,0
3,19,1916,2,1516,190035,3,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
3,19,1916,2,1516,190035,4,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
3,19,1916,2,1516,190035,5,2,1,2,1,"CROP  FARMING",6114,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
3,19,1916,2,1516,190035,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190035,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190035,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190035,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190038,1,1,1,1,1,"MESSENGER",9151,"OFFICE  SUPPORT",82,12,42,3,,2,,,,,,,,,0
3,19,1916,2,1516,190038,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190038,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190046,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,4,35,9,,2,,,,,,,,,0
3,19,1901,2,640,190046,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190046,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190046,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190046,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190046,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190046,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190047,1,2,1,2,1,"CROP FARMING",6114,"AGRICLTURE",47,5,30,9,,2,,,,,,,,,0
3,19,1901,2,640,190047,2,2,2,1,1,"MANUFATURE   G/OIL",7412,"SELLING   G/OIL",96,12,25,9,,2,,,,,,,,,0
3,19,1901,2,640,190047,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190047,4,2,2,1,1,"MANUFACTURE G/OIL",7412,,96,12,25,9,,2,,,,,,,,,0
3,19,1901,2,640,190047,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190047,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190047,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190050,1,2,1,2,1,"FARMING",6114,"AGIRCULTURE",1,5,35,9,,2,,,,,,,,,0
3,19,1901,2,640,190050,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190050,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190050,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190050,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190059,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,5,30,9,,1,"RETAIL  TRADING",3416,"BUYING AND  SELLING",47,12,42,9,,0
3,19,1937,2,432,190059,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190059,3,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,5,30,9,,1,"BUSINESS  OF PETROL",3416,"BUYING AND SELLING",47,10,42,9,,0
3,19,1937,2,432,190059,4,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
3,19,1937,2,432,190059,5,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,5,30,9,,1,"SUGAR CANE SELLER",3416,"BUYING  AND SELLING",47,10,42,9,,0
3,19,1937,2,432,190060,1,1,2,2,1,"SCHOOL  TEACHER",2331,"EDUCATION",85,6,49,2,,2,,,,,,,,,0
3,19,1937,2,432,190060,2,2,2,1,1,"CAP  MAKING",7433,"MANUFACTURING",14,12,35,9,,2,,,,,,,,,0
3,19,1937,2,432,190060,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190060,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190060,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190060,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190060,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190062,1,2,1,2,1,"CROP  FARMING",6114,"AGRICULTURE",1,5,36,9,,2,,,,,,,,,0
3,19,1936,2,1994,190062,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190062,3,2,1,2,1,"CROP  FARMING",6114,"AGRICULTURE",1,5,36,9,,2,,,,,,,,,0
3,19,1936,2,1994,190062,4,2,1,2,1,"CROP  FARMING",6114,"ARICULTURE",1,5,36,9,,2,,,,,,,,,0
3,19,1936,2,1994,190062,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190062,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190066,1,2,1,1,1,"CROP  FARMING",6114,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
3,19,1936,2,1994,190066,2,2,2,1,1,"LOCAL  MAT WEAVING",7434,"MANUFACTURING",3,12,35,9,,2,,,,,,,,,0
3,19,1936,2,1994,190066,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190066,5,2,1,2,1,"CROP  FARMING",6114,"AGRICULTURE",1,5,15,9,,2,,,,,,,,,0
3,19,1936,2,1994,190067,1,1,1,2,1,"PRIMARY  SCH  TEACHER",2331,"EDUCATION",11,9,30,2,,2,,,,,,,,,0
3,19,1936,2,1994,190067,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190067,5,2,1,2,1,"CROP  FARMING",6114,"AGRICULTURE",1,5,20,9,,2,,,,,,,,,0
3,19,1936,2,1994,190067,6,2,1,2,1,"CROP  FARMING",6114,"AGRICULTURE",1,5,20,9,,2,,,,,,,,,0
3,19,1936,2,1994,190067,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190067,8,2,1,2,1,"CROP  FARMING",6114,"AGRICULTURE",1,5,20,9,,2,,,,,,,,,0
3,19,1902,2,52,190072,1,2,1,1,1,"CROP  FARMING",6114,"AGRICULTURE",1,4,42,9,,1,"GRINDING  CORN",7223,"OTHER PERSONAL SERVICES",96,7,42,9,,0
3,19,1902,2,52,190072,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1902,2,52,190079,1,2,1,1,1,"CROP FARMING",6114,"AGRICULTURE.",1,5,35,9,,1,"FIRE WOOD SELLER",3416,"RETAIL TRADE",47,10,42,9,,0
3,19,1902,2,52,190079,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1902,2,52,190079,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190081,1,2,1,2,1,"CROP  FARMING",6114,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
3,19,1914,2,934,190081,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190081,3,2,1,2,1,"CROP  FARMING",6114,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
3,19,1914,2,934,190081,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190081,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190081,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190081,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190081,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190085,1,2,1,1,1,"CROP  FARMING",6114,"AGRICULTURE",1,4,0,9,,2,,,,,,,,,0
3,19,1914,2,934,190085,2,2,2,1,1,"MANUFACTURE G/NUT OIL",7413,"MANUFACTURE",3,12,35,9,,2,,,,,,,,,0
3,19,1914,2,934,190085,3,2,2,1,1,"CROP FARMING",6114,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
3,19,1914,2,934,190085,4,2,2,1,1,"CROP FARMING",6114,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
3,19,1914,2,934,190085,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190085,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190085,10,2,2,1,1,"SELLING FOOD STAFF",3416,"SELLING  FOOD STAFF",8,5,35,9,,2,,,,,,,,,0
