"zone","state","lga","sector","ea","hhid","indiv","s3eq1a","s3eq1b","s3eq1c","s3eq1d","s3eq1e","s3eq2a","s3eq2b","s3eq3a","s3eq3b","s3eq4","s3eq5","s3eq6","s3eq6b","s3eq7","s3eq8a","s3eq8b","s3eq9a","s3eq9b","s3eq10","s3eq11","s3eq12","s3eq12b","tracked_obs"
6,28,2811,2,588,280051,3,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2811,2,588,280051,4,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2811,2,588,280051,5,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2811,2,588,280051,6,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2811,2,588,280051,7,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2811,2,588,280053,1,"TRANSPOTATION","FARMING",,,,"TRANSPOTATION",9333,"DRIVER",49,6,24,9,,1,"FARMING",6114,"TREE CROP GROWER",1,4,15,9,,0
6,28,2816,2,3944,280073,1,"FARMING",,,,,"FARMING",9112,"TREE CROP",1,6,35,9,,2,,,,,,,,,0
6,28,2816,2,3944,280073,2,"FARMING",,,,,"FARMING",9112,"TREE CROP",1,6,35,10,"UNPAID FAMILY",2,,,,,,,,,0
6,28,2816,2,3944,280074,1,"FARMING",,,,,"FARMING",9112,"FOOD CROP",1,5,7,9,,2,,,,,,,,,0
6,28,2816,2,3944,280074,2,"FARMING",,,,,"FARMING",9112,"FOOD CROP",1,5,7,10,"UNPAID FAMILY",2,,,,,,,,,0
6,28,2814,1,1876,280084,1,"FARMING","OIL PROCESSING",,,,"FARMING",9112,"AGRICULTURE TREE CROP",1,6,,9,,1,"OIL PROCESSING",5149,"MANUFACTURING PALM OIL",10,6,23,9,,0
6,28,2814,1,1876,280084,2,"TEACHING",,,,,"TEACHING",2320,"EDUCATION",85,4,,4,,2,,,,,,,,,0
6,28,2814,1,1876,280084,4,"BRICKLAYER",,,,,"BRICKLAYING",7122,"CONSTRUCTION",41,6,,10,"APPRENTICE",2,,,,,,,,,0
6,28,2814,1,1876,280085,1,"FARM LABOURER",,,,,"FARM LABOURER",9211,"DAILY FARM LABOURER",1,6,24,4,,2,,,,,,,,,0
6,28,2814,1,1876,280085,2,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2810,2,2394,280092,1,"BUY/SELL",,,,,"BUY/ SELL FISH",3416,"SELLING FISH",46,6,56,9,,2,,,,,,,,,0
6,28,2810,2,2394,280092,2,"BUY/SELL",,,,,"BUY/ SELL FISH",3416,"SELLING FISH",46,6,56,9,,2,,,,,,,,,0
6,28,2810,2,2394,280092,3,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2810,2,2394,280092,4,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2810,2,2394,280092,5,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2810,2,2394,280094,1,"TRADING",,,,,"TRADING",3416,"TRADING ON FISH",47,5,36,9,,2,,,,,,,,,0
6,28,2810,2,2394,280094,2,"TRADING",,,,,"TRADING",3416,"FISH TRADE",47,5,30,9,,2,,,,,,,,,0
6,28,2810,2,2394,280094,3,"SCHOOLING",,,,,,,,,,,,,,,,,,,,,,0
6,28,2810,2,2394,280094,4,"SCHOOLING",,,,,,,,,,,,,,,,,,,,,,0
6,28,2810,2,2394,280094,5,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2813,2,612,280113,1,"FARMING",,,,,"TREE CROP FARMING",6112,"TREE CROP FARMING",1,6,48,9,,2,,,,,,,,,0
6,28,2813,2,612,280113,2,"FARMING",,,,,"FARMING",6112,"TREE CROP",1,6,48,9,,2,,,,,,,,,0
6,28,2813,2,612,280113,3,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2813,2,612,280113,4,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2813,2,612,280114,1,,,,,,,,,,,,,,2,,,,,,,,,0
6,28,2813,2,612,280120,1,"MECHANIC WORK",,,,,"MECHANIC",7231,"MOTOR MECHANIC",96,6,60,9,,2,,,,,,,,,0
6,28,2813,2,612,280120,2,"TRADING",,,,,"TRADING",3416,"BUYING/SELLING FOOD",47,6,36,9,,2,,,,,,,,,0
6,28,2813,2,612,280120,3,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2813,2,612,280120,4,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280122,1,"FETCHING FIREWOOD",,,,,"FETCHING FIREWOOD",6141,"FIREWOOD WORK",2,6,66,9,,2,,,,,,,,,0
6,28,2807,2,1266,280122,14,"FETCHING FIREWOOD",,,,,"FETCHING FIREWOOD",6141,"FIREWOOD",2,6,70,9,,2,,,,,,,,,0
6,28,2807,2,1266,280123,1,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280123,2,"FETCHING FIREWOOD",,,,,"FETCHING FIREWOOD",6141,"FETCHING FIREWOOD",2,6,60,9,,2,,,,,,,,,0
6,28,2807,2,1266,280123,3,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280123,4,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280123,5,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280123,6,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280123,7,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280123,8,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280123,9,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280123,10,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280123,11,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280123,12,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280124,1,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280124,2,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280124,3,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280124,4,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280124,5,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280124,6,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280124,7,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280124,8,"FISHING",,,,,"FISHING",9213,"FISH CAPTURE",3,6,48,9,,2,,,,,,,,,0
6,28,2807,2,1266,280127,1,"FISHING","TRADING",,,,"FISHING",6152,"FISHING",3,5,24,9,,1,"BUYING & SELLING ALCOHOL",3416,"BUY/ SELL ALCOHOL",47,6,18,9,,0
6,28,2807,2,1266,280127,2,"APPRENTICE",,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280127,3,"APPRENTICE",,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280127,4,,,,,,,,,,,,,,,,,,,,,,,0
6,28,2807,2,1266,280127,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,530,290001,1,"SELLING OF FROZEN FISH",,,,,"SELLING OF FISH",3416,"BUYING AND SELLING",47,6,36,9,,2,,,,,,,,,0
6,29,2930,1,530,290001,2,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,530,290001,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,530,290001,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,530,290001,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,530,290001,6,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,530,290010,1,"SELLINGB OF FROZEN FISH",,,,,"SELLING OF FROZEN FISH",3416,"BYING AND SELLING",47,6,24,9,,2,,,,,,,,,0
6,29,2930,1,530,290010,2,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,530,290010,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2927,1,1124,290016,1,"SELLING COOKED RICE",,,,,"SELLING COOKED RICE",3416,"BUYING AND SELLING",56,3,8,9,,2,,,,,,,,,0
6,29,2927,1,1124,290016,2,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2927,1,1124,290016,3,"SELLING COOKED RICE",,,,,"SELLING COOKED RICE",3416,"BUYING AND SELLING",56,3,2,4,,2,,,,,,,,,0
6,29,2927,1,1124,290016,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2927,1,1124,290016,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290022,1,"HERBALIST SPIRITUALIST",,,,,"HERBALIST SPIRITUALIST",5149,"HERBALIST /SPIRITUALIST",96,6,240,9,,2,,,,,,,,,0
6,29,2930,1,1418,290024,1,"REPARING OF MOTOR VEHICLE",,,,,"REPARING OF MOTOR VEHICLE",7231,"OTHER PERSONAL SERVICES",45,6,48,9,,2,,,,,,,,,0
6,29,2930,1,1418,290024,2,"BUYING & SELLING OF PROV",,,,,"BUYING AND SELLING PROV",3416,"RETAIL TRADE EXCEPT OF",47,6,48,9,,2,,,,,,,,,0
6,29,2930,1,1418,290024,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290024,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290024,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290024,6,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290026,1,"SEWING CEMENT LYLON FRO","PRIVATE NIGHT GUARD",,,,"SEWING OF CENMENT LYLON",7434,"TAILOR",15,6,50,9,,1,"PRIVATE NIGHT QUARD",9151,"PRIVATE NIGHT GUARD",80,6,42,4,"PAID APPRENTICE",0
6,29,2930,1,1418,290026,2,"SELLING OF COOKED FOOD",,,,,"SELLING OF COOKED FOOD",5149,"FOOD SELLER",47,6,63,9,,2,,,,,,,,,0
6,29,2930,1,1418,290028,1,"REPARING RADIO TV IRON ET","SELLING ELECTRONIC EG TV",,,,"REPARING OF RADIO IRON",7243,"REPARING OF HH GOODS",95,6,60,9,,1,"SELLING OF TEVE RADIO",3416,"SELLING OF TV RADIO IRON",47,6,12,9,"SELF EMPLOYED",0
6,29,2930,1,1418,290028,2,"PREPARING SOYABEANS CHEES","SELLING SOFT DRINKS","GRANDING OF PEPPER",,,,5149,"PREPARED SOYA CHEESE",47,6,50,9,,1,"SELLING OF SOFT DRINKS",3416,"SELLING OF COKE PEPPSI",47,6,10,9,"SELF EMPLOYED",0
6,29,2930,1,1418,290028,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290028,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290028,5,"HALWKING OF SOYA CHEESE",,,,,"HALWKING OF SOYABEA",9111,"HALWKING OF SOYABEANS",47,6,25,4,,2,,,,,,,,,0
6,29,2930,1,1418,290028,6,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290028,7,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290028,8,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290030,1,"PANEL BEATING OF VEHICLE",,,,,"PANEL BEATING OF MOTOR",7231,,45,6,60,9,,2,,,,,,,,,0
6,29,2930,1,1418,290030,2,"BUYING SELLING OF UNCOOKE",,,,,"BUYING & SELLING OF UNCOO",3416,,47,6,8,9,,2,,,,,,,,,0
6,29,2930,1,1418,290030,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290030,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290030,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1418,290030,6,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1300,290031,1,"REWINDING",,,,,"REWINDER RECOD OF MECHNIC",5149,"REWINDING COIL FAN PUMP",96,6,60,9,,2,,,,,,,,,0
6,29,2930,1,1300,290031,2,"TAILOR/SEWING","SELLING OF DAILY NEED",,,,"TAILORING/SEWING",7433,"TAILORING SEWING OF CLOTH",96,5,42,9,,1,"SEWING OF DAILY NEEDS",3416,"BUYING/SELLING OF DAILY",47,5,30,9,"SELF EMPLOYED",0
6,29,2930,1,1300,290031,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1300,290031,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1300,290031,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1300,290031,6,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2930,1,1300,290032,1,"ROOFING OF BUILDING",,,,,"ROOFING& CEILING OF BUILD",7131,"OTHER PERSONAL SERVICES",96,6,8,9,,2,,,,,,,,,0
6,29,2909,2,220,290042,1,"FARMING FIELD CROP","REPARING OF BICYCLE",,,,"FARMING OF FIELD CROPS",6111,"FARMING OF FIELD CROPS",1,5,49,9,,1,"REPAIR OF BICYCLE",5149,"REPAIRING OF BICYCLE",49,5,28,10,,0
6,29,2909,2,220,290042,2,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2909,2,220,290045,1,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2909,2,220,290045,2,"PREPAIRED & SELLING EKURU","REARING OF GOAT LOCAL",,,,"PREPARED & SELLING EKURU",5149,"FOOD PROCESSING",47,4,52,9,,1,"REARING OF GOAT CHICKEN",6121,"REARING OF GOAT CHICKEN",1,6,7,9,"SELF EMPLOYED",0
6,29,2909,2,220,290045,3,"HALWKING OF EKURU","HALWKING OF EKURU",,,,"HALWKING OF EKURU",9111,"HALWKING OF EKURU",47,4,21,4,,2,,,,,,,,,0
6,29,2909,2,220,290047,1,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2909,2,220,290047,2,"SELLING PROVISION BISCUIT","REARING OF GOAT CHIKEN","SELLING OF OGI",,,"SELLING OF PROVISION",3416,"RETAIL TRADER",47,6,48,9,,1,"SELLING OF OGI",3416,"SELLING OF OGI",47,6,24,9,"SELF EMPLOYED",0
6,29,2909,2,220,290047,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2909,2,220,290047,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2909,2,220,290047,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2909,2,220,290047,6,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2909,2,220,290050,1,"SELLING OF GROUNDNUT","TREE CROP FARMING","GRINDING OF PEPPER","PALM OIL PROCESSING",,"SELLING OF GROUNDNUT",3416,"BUYING AND SELLING",47,6,35,9,,1,"TREE CROP FARMING",6112,"TREE CROP FARMING",1,6,24,9,"SELF EMPLOYED",0
6,29,2909,2,220,290050,2,"YOUTH CROPER TEACHING",,,,,"YOUTH CORPER TEACHER",2320,"TEACHING",85,6,40,1,,2,,,,,,,,,0
6,29,2918,1,952,290052,1,"DRIVING",,,,,"DRIVING",8322,"TRANSPORTATION",49,4,70,9,,2,,,,,,,,,0
6,29,2918,1,952,290052,2,"HAIRDRESSING",,,,,"HAIRDRESSING",5141,"PERSONAL SERVICES",96,2,56,9,,2,,,,,,,,,0
6,29,2918,1,952,290052,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2918,1,952,290052,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2918,1,952,290058,1,"MINISTERING WORDS OF GOD",,,,,"MINSTERING/PASTORING",2460,"PREACHING",96,6,35,9,,2,,,,,,,,,0
6,29,2918,1,952,290058,2,"EVANGELIST",,,,,"MINISTRY'S ASSISTANT",2460,"ASSIST HUSBAND IN MINISTR",96,6,35,9,,2,,,,,,,,,0
6,29,2905,1,384,290062,1,"MUSICIAN","TREE FIED CROP FARMING",,,,"MUSICIAN",3463,"MUSICIAN",90,6,40,9,,1,"TREE AND FIELD CROP FARM",6111,"AGRICULTURE",1,6,30,9,,0
6,29,2905,1,384,290062,2,"SELLING OF RICE GARI","ASST HUSBAND IN THE FARM",,,,"SELLING OF RICE GARI BEAN",3416,"BUYING AND SELLING RICE",47,6,40,9,,1,"ASST HUSBAND IN THE FARM",6111,"AGRICULTURE",1,6,14,9,,0
6,29,2905,1,384,290062,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290062,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290062,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290062,6,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290066,1,"SCURITY AT IREE POLY","LOCAL DRUMMER/SINGER","CARPENTARY",,,"SEURITY AT OSUN STATE POL",3411,"SECURITYAT OSUN POLY",85,6,40,2,,1,"DRUMING /SINGING",3463,"ENTERTAINMENT",90,6,8,9,,0
6,29,2905,1,384,290066,2,"TAILORING","READYMADE SELLER",,,,"TAILORING",7433,"BUYING AND SELLING",96,5,20,9,,1,"SELLING AND READYMADE CLO",3416,"BUYING AND SELLING",8,5,9,9,,0
6,29,2905,1,384,290066,3,"ASST DAD IN THE FARM",,,,,"ASST DAD IN THE FARM",6111,"AGRICULTURE",1,6,4,4,,2,,,,,,,,,0
6,29,2905,1,384,290066,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290066,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290066,6,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290066,7,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290066,8,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290069,1,"TEACHING IN GOVT, SCHOOL","BARBER",,,,"TEACHING IN GOVT. SEC.SCH",3340,"TEACHING EDUCATION",85,6,40,2,,1,"BARBER",5141,"BARBER",96,6,12,9,,0
6,29,2905,1,384,290069,2,"SELLING OF JWELRIES",,,,,"SELLING AND JWELRIES",3416,"BUYING AND SELLING",47,6,30,9,,2,,,,,,,,,0
6,29,2905,1,384,290070,1,"BRICKLAYER","BLOCK MAKING INDUSTRY","SELLING OF CEMENT",,,"BRICKLAYER",7123,"LAYER",41,5,56,9,,1,"BLOCK MAKING INDUSTRY",7123,"MAKING OF CEMENT BLOCK",41,11,21,9,,0
6,29,2905,1,384,290070,2,"SELLING OF FOOD STUFF","SELLING OF SHOES",,,,"SELLING RICE BEANS Y/FLOU",3416,"SELLING OF FOOD STUFF",47,5,47,9,,1,"SELLING OF VARITY SHOES",3416,"BUYING AND SELLING VERIET",47,11,7,9,,0
6,29,2905,1,384,290070,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290070,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290070,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,1096,290075,1,"ARTIST /SIGN WRITER",,,,,"ARTIST/SIGN WRITER",7332,"CREATIVE ART",90,6,60,9,,2,,,,,,,,,0
6,29,2905,1,1096,290075,2,"TAILORING/APPRENTICE",,,,,"TAILORING /APPRENTICE",7433,"APPRENTICE TAILORING",96,6,60,4,,2,,,,,,,,,0
6,29,2905,1,1096,290075,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,1096,290075,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,1096,290075,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,1096,290076,1,"FARMING","BRICKLAYER",,,,"FARMING",6112,"AGRICULTURE",1,6,35,9,,1,"BRICKLAYER",7122,"CONSTRUCTION",41,3,5,9,,2
6,29,2905,1,1096,290078,1,,,,,,"GRINDING OF PEPPER OR YAM",8151,"GRINDING OF PEPPER",96,5,56,9,,1,"BUYING AND SELLING PLASTI",3416,"BUYING AND SELLING PLASTI",47,10,56,9,,0
6,29,2910,1,350,290084,1,"ARIC EXTENSION OFFICER",,,,,"AGRIC EXTENSION OFFICER",3213,"AGRICULTURE",1,6,40,3,,2,,,,,,,,,0
6,29,2910,1,350,290084,2,"SELLING OF DAILY NEEDS",,,,,"SELLING OF DAILY NEEDS",3416,"BUYING AND SELLING",47,6,65,9,,2,,,,,,,,,0
6,29,2910,1,350,290084,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2910,1,350,290084,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2910,1,350,290085,1,"PROVISION SELLING",,,,,"PROVION SELLER",3416,"BUYING & SELLING",47,4,48,9,,2,,,,,,,,,0
6,29,2910,1,350,290085,2,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2911,1,746,290095,1,"PANEL BEATER",,,,,"PANEL BEATER",7213,"PERSONAL SERVICES",96,6,48,9,,2,,,,,,,,,0
6,29,2911,1,746,290095,2,"GRINDING PEPPER",,,,,"GRINDING OF PEPPER",5149,"PERSONAL SERVICES",47,5,40,9,,2,,,,,,,,,0
6,29,2911,1,746,290095,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2911,1,746,290095,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2911,1,746,290095,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2911,1,746,290095,6,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2911,1,746,290095,7,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2911,1,746,290096,1,"FROZEN FISH SELLER","SELLING PAP",,,,"SELLING FROZEN FISH",3416,"BUYING & SELLING",47,4,32,9,,1,"PROCESSING & SALE OF PAP",3416,"BUYING & SELLING",47,4,21,9,,0
6,29,2911,1,746,290096,2,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2911,2,1870,290103,1,"PLANTING CASSAVA,COCOA,..",,,,,"PLANTING COCOA,CASSAVA,..",6114,"AGRICULTURE",1,6,25,9,,2,,,,,,,,,0
6,29,2911,2,1870,290103,2,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2911,2,1870,290108,1,"PRODUCE BUYER",,,,,"BUYING & SELLING COCOA",3416,"BUYING AND SELLING",47,4,43,9,,1,"PLANTING COCOA,CASSAVA...",6114,"AGRICULTURE",1,6,43,9,,0
6,29,2911,2,1870,290108,2,"TAILORING",,,,,"TAILORING",7433,"PERSONAL SERVICES",96,6,36,9,,2,,,,,,,,,0
6,29,2911,2,1870,290108,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2911,2,1870,290108,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2911,2,1870,290108,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,2,1126,290115,1,"SELLING OF PALMOI/BANANA","FARMING OF TREE CROPS",,,,"BUYING AND SELL OF BANANA",3416,"BUYING & SELL OF BANANA",47,4,40,9,,1,"FARMING OF COCOA & KOLANU",6112,"FARMING OF COCOA/KOLANUT",,4,5,9,"SELF EMPLOYED",0
6,29,2923,2,1126,290115,2,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,2,1126,290115,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,2,1126,290119,1,"BUYING & SEL FARM PRODUCE",,,,,"BUYING SEL OF FARM PRODUC",3416,"SELLING OF BANANA & ORANG",47,5,20,9,,2,,,,,,,,,0
6,29,2923,2,1126,290119,2,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,2,1126,290119,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,2,1126,290119,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,2,1126,290120,1,"FARMING/PLANT OF FIELDCRO","SELLING OF NAIL/CEMENT",,,,"FARMING OF TREE/FIELDCROP",6111,"AGRICULTURE",1,6,24,9,,1,"SELLING OF NAIL/CEMENT",3416,"BUYING AND SELLING",47,6,2,9,"SELF EMPLOYED",0
6,29,2923,2,1126,290120,2,"TEACHING IN PRIVATE SCH","SELLING OF FRUIT",,,,"TEACHING IN PRIVATE SCH",2331,"EDUCATION",85,5,35,9,,1,"SELLING OF ORANGE BANANA",3416,"BUYING AND SELLING",47,6,5,9,"SELF EMPLOYED",0
6,29,2923,2,1126,290120,3,"ASST DAD IN THE FARM",,,,,"ASST DAD IN THE FARM",6111,"AGRICULTURE",1,6,4,4,,2,,,,,,,,,0
6,29,2923,2,1126,290120,4,"ASST DAD IN THE FARM","ASST DAD IN THE FARM",,,,"ASST DAD IN THE FARM",6111,"AGRICULTURE",1,6,4,4,,2,,,,,,,,,0
6,29,2923,1,396,290124,1,"TREE CROP FARMING",,,,,,,,1,6,54,9,,2,,,,,,,,,0
6,29,2923,1,396,290124,2,"SELLING RUBBER SLIPPERS","HELP HUSBAND IN THE FARM",,,,,,,47,6,48,9,,1,"HELP HUSBAND IN THE FARM",6111,"HELP HUSBAND IN THE FARM",1,6,12,4,,0
6,29,2923,1,396,290124,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290124,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290124,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290124,6,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290128,1,"FARMING OF TREE/FIELD",,,,,"FARMING OF TREE/FIELD CRO",6111,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
6,29,2923,1,396,290128,2,"B/S/RICE BEANS GARI ETC","ASST HUSBAND IN THE FARM",,,,"FARMING OF TREE/FIELD CRO",3416,"BUYING AND SELLING",47,3,56,9,,1,"ASST HUSBAND IN THE FARM",6111,"AGRICULTURE",1,3,6,9,"SELF EMPLOYED",0
6,29,2923,1,396,290128,3,"ASST DAD IN THE FARM",,,,,"ASST DAD IN THE FARM",6111,"AGRICULTURE",1,6,20,4,,2,,,,,,,,,0
6,29,2923,1,396,290128,4,"ASST DAD IN THE FARM",,,,,"ASST DAD IN THE FARM",6111,"AGRICULTURE",1,6,20,4,,2,,,,,,,,,0
6,29,2923,1,396,290128,5,"ASST DAD IN THE FARM",,,,,"ASST DAD IN THE FARM",6111,"AGRICULTURE",1,6,20,4,,2,,,,,,,,,0
6,29,2923,1,396,290128,6,"ASST DAD IN THE FARM",,,,,"ASST DAD IN THE FARM",6111,"AGRICULTURE",1,6,15,4,,2,,,,,,,,,0
6,29,2923,1,396,290128,7,"ASST DAD IN THE FARM",,,,,"ASST DAD IN THE FARM",6111,"AGRICULTURE",1,6,12,4,,2,,,,,3,35,4,"PAID APPRENTICES",0
6,29,2923,1,396,290128,8,"ASST AUNTY IN SELLING","ASST BROTHER INLAW FARM",,,,"ASST AUNTY IN S/RICE ETC",3416,"BUYING AND SELLING",47,3,35,4,,1,"ASST BROTHER INLAW FARM",6111,"AGRICULTURE",1,3,35,4,"PAID APPRENTICES",0
6,29,2923,1,396,290128,9,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290130,1,"TAILORING SERVICES","FARMING OF TREE CROPS",,,,"TAILORING SERVICES",7433,,96,5,56,9,,1,"FARMING OF TREE CROPS",6111,"FARMING OF TREE CROPS",1,5,18,9,,0
6,29,2923,1,396,290130,2,"WHOLE SELL OF FROZEN FOOD",,,,,"SELLING OF FROZEN FISH",3416,,47,5,56,9,,2,,,,,,,,,0
6,29,2923,1,396,290130,3,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290130,4,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290130,5,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290130,6,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290130,7,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290130,8,"SELLING OF DAILY NEEDS",,,,,"SELLING OF DAILY NEEDS",3416,,47,5,60,9,,2,,,,,,,,,0
6,29,2923,1,396,290130,9,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290130,10,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2923,1,396,290130,11,,,,,,,,,,,,,,,,,,,,,,,0
