"zone","state","sector","lga","ea","hhid","plotid","plot_qa_type","dist_household","srtmslp_nga","srtm_nga","twi_nga"
2,8,2,827,804,80103,1,1,1,1.5,252,17
2,8,2,827,804,80104,1,1,0.12,0.5,262,15
2,8,2,827,804,80105,1,1,0.6,1.9,261,15
2,8,2,827,804,80105,2,1,1.99,4.2,231,16
2,8,2,827,804,80106,1,1,0.05,1.3,261,15
2,8,2,827,804,80107,3,1,0.21,4.7,253,14
2,8,2,827,804,80107,1,1,0.02,2.6,261,13
2,8,2,827,804,80107,2,1,0.02,2.7,261,13
2,8,2,827,804,80108,3,1,1.27,2.9,246,13
2,8,2,827,804,80108,1,1,1.78,4.1,234,12
2,8,2,827,804,80109,1,1,1.77,1.5,266,14
2,8,2,827,804,80109,2,1,1.71,1.3,264,14
2,8,2,827,804,80110,1,1,1.66,1.2,264,13
2,8,2,827,804,80110,2,1,1.59,2.3,263,14
2,8,2,807,946,80111,1,3,1.14,1.3,492,14
2,8,2,807,946,80111,2,3,1.07,1.1,492,16
2,8,2,807,946,80112,3,1,0.96,0.7,492,16
2,8,2,807,946,80112,2,1,1.01,1.1,492,17
2,8,2,807,946,80112,1,3,1.01,1.1,492,17
2,8,2,807,946,80113,3,1,0.84,2.1,497,17
2,8,2,807,946,80113,2,1,0.84,1.1,499,15
2,8,2,807,946,80113,1,1,0.78,1.5,499,15
2,8,2,807,946,80114,1,1,0.83,1,499,15
2,8,2,807,946,80114,2,1,0.79,1.2,500,14
2,8,2,807,946,80115,2,1,0.99,0.7,494,20
2,8,2,807,946,80115,1,1,0.87,1,499,16
2,8,2,807,946,80116,2,1,0.99,0.7,494,19
2,8,2,807,946,80116,1,1,6.51,1.1,494,14
2,8,2,807,946,80117,1,3,0.89,0.6,494,21
2,8,2,807,946,80118,1,1,2.2,1.8,500,14
2,8,2,807,946,80118,2,1,2.2,1.8,500,14
2,8,2,807,946,80119,1,1,1.97,1.4,499,15
2,8,2,807,946,80120,1,1,2.21,1.9,501,14
2,8,2,807,2396,80121,1,1,1.59,0.9,429,18
2,8,2,807,2396,80121,2,1,1.66,0.6,429,19
2,8,2,807,2396,80122,2,1,1.95,0.8,434,15
2,8,2,807,2396,80122,1,1,1.84,0.6,435,21
2,8,2,807,2396,80123,1,1,0.67,2,424,14
2,8,2,807,2396,80124,1,1,0.26,0.8,422,15
2,8,2,807,2396,80124,4,1,0.57,1,422,14
2,8,2,807,2396,80124,2,1,0.65,0.8,423,14
2,8,2,807,2396,80124,3,1,0.71,1.1,422,15
2,8,2,807,2396,80125,1,1,1.12,1.6,424,16
2,8,2,807,2396,80126,2,1,6.64,2,403,14
2,8,2,807,2396,80126,1,1,6.55,0.9,405,14
2,8,2,807,2396,80127,1,1,5.8,2.2,404,13
2,8,2,807,2396,80127,2,1,6.57,1,405,14
2,8,2,807,2396,80128,1,1,0.43,0.5,421,20
2,8,2,807,2396,80129,2,1,0.66,1.8,423,17
2,8,2,807,2396,80129,1,1,0.7,1.9,424,18
2,8,2,807,2396,80130,1,1,0.58,1,423,14
2,8,2,807,1438,80131,1,1,0.08,1.3,434,14
2,8,2,807,1438,80131,2,1,0.11,1.3,433,15
2,8,2,807,1438,80132,1,2,1.38,2.1,441,14
2,8,2,807,1438,80132,2,2,1.33,2.3,441,13
2,8,2,807,1438,80133,1,1,1.31,1.7,439,15
2,8,2,807,1438,80133,2,1,1.29,1.9,441,13
2,8,2,807,1438,80134,2,2,1.27,1.9,439,14
2,8,2,807,1438,80134,1,1,1.24,1.5,440,13
2,8,2,807,1438,80135,1,1,0.81,0.2,433,25
2,8,2,807,1438,80135,2,1,0.77,0.1,433,25
2,8,2,807,1438,80136,1,2,1.31,1.9,439,14
2,8,2,807,1438,80136,2,1,1.28,1.8,441,14
2,8,2,807,1438,80137,2,1,1.16,1.7,439,14
2,8,2,807,1438,80137,3,1,1.14,1.8,440,14
2,8,2,807,1438,80137,1,1,1.24,1.4,442,14
2,8,2,807,1438,80138,2,1,0.91,1.3,438,16
2,8,2,807,1438,80138,1,1,1.42,2.1,440,14
2,8,2,807,1438,80139,2,1,1.33,1.7,440,14
2,8,2,807,1438,80139,1,1,1.32,1.4,439,15
2,8,2,807,1438,80140,1,2,4.08,2.1,441,14
2,8,2,807,1438,80140,2,2,4.03,2.3,441,13
2,8,2,820,1030,80141,2,1,0.02,0.9,337,15
2,8,2,820,1030,80141,1,1,0.07,0.7,338,14
2,8,2,820,1030,80141,3,1,0.24,0.7,339,14
2,8,2,820,1030,80142,1,1,0.35,0.6,338,14
2,8,2,820,1030,80142,3,1,0.51,1,338,14
2,8,2,820,1030,80142,2,1,0.55,0.8,337,15
2,8,2,820,1030,80143,1,1,1.11,1.1,336,15
2,8,2,820,1030,80143,2,1,0.99,0.4,337,15
2,8,2,820,1030,80144,1,1,0.39,1,339,14
2,8,2,820,1030,80144,2,1,0.69,1.8,338,13
2,8,2,820,1030,80145,2,3,0.13,0.7,338,14
2,8,2,820,1030,80145,1,1,0.19,0.6,339,15
2,8,2,820,1030,80145,3,1,0.26,0.6,337,15
2,8,2,820,1030,80146,1,1,0.25,1.3,338,15
2,8,2,820,1030,80147,3,3,0.59,0.5,337,15
2,8,2,820,1030,80147,2,1,0.4,0.4,338,15
2,8,2,820,1030,80147,1,1,0.08,0.5,339,15
2,8,2,820,1030,80148,1,1,1.23,0.5,338,15
2,8,2,820,1030,80148,2,1,1.77,1,336,15
2,8,2,820,1030,80149,1,1,0.24,1.4,337,16
2,8,2,820,1030,80149,3,1,0.43,0.4,338,15
2,8,2,820,1030,80149,2,1,0.21,0.9,340,15
2,8,2,820,1030,80150,1,1,1,0.8,338,15
2,8,2,824,768,80155,1,1,2.66,2,289,15
2,8,2,824,768,80155,2,1,2.81,2.6,288,18
2,8,2,824,768,80156,1,1,1.44,0.8,291,15
2,8,2,824,768,80156,2,1,2.1,1.9,288,15
2,8,2,824,768,80159,1,5,42.67,1.2,297,14
2,8,2,824,768,80160,1,1,1.9,2.2,290,13
2,8,2,823,548,80171,2,3,0.18,0.8,309,14
2,8,2,823,548,80171,1,3,0.04,0.7,310,15
2,8,2,823,548,80172,2,1,1.25,1.7,309,15
2,8,2,823,548,80172,3,1,1.54,0.9,310,15
2,8,2,823,548,80172,1,1,1.44,1.9,311,14
2,8,2,823,548,80173,1,1,0.78,1,310,15
2,8,2,823,548,80173,2,1,0.07,1.2,311,14
2,8,2,823,548,80173,3,1,1.72,0.7,309,18
2,8,2,823,548,80174,1,1,4.58,0.8,311,15
2,8,2,823,548,80174,2,1,4.86,0.5,310,15
2,8,2,823,548,80175,1,1,1.63,0.9,310,15
2,8,2,823,548,80175,2,1,2,0.5,308,18
2,8,2,823,548,80176,1,1,0.07,1.1,311,14
2,8,2,823,548,80176,2,1,0.07,0.8,311,15
2,8,2,823,548,80177,2,1,2.39,0.7,311,15
2,8,2,823,548,80177,1,1,1.91,0.2,310,15
2,8,2,823,548,80178,1,1,2.79,1.1,311,15
2,8,2,823,548,80178,2,1,2,0.8,309,18
2,8,2,823,548,80179,2,1,2.04,1.4,311,14
2,8,2,823,548,80179,1,1,1.94,0.1,310,14
2,8,2,823,548,80180,1,1,0.18,0.4,309,21
2,8,2,823,548,80180,2,1,0.98,1.9,312,13
2,8,2,809,1748,80181,1,1,3.75,1.4,313,21
2,8,2,809,1748,80181,2,1,3.02,0.9,314,28
2,8,2,809,1748,80181,3,1,2.57,0.5,314,15
2,8,2,809,1748,80182,1,1,1.51,0.7,312,18
2,8,2,809,1748,80182,2,1,0.67,0.3,310,18
2,8,2,809,1748,80183,3,1,3.09,1.5,309,15
2,8,2,809,1748,80183,2,1,2.09,0.5,310,15
2,8,2,809,1748,80183,1,1,2.19,0.7,311,14
2,8,2,809,1748,80184,2,1,6.49,0.5,314,16
2,8,2,809,1748,80184,3,1,6.86,1.2,317,16
2,8,2,809,1748,80184,1,1,1.38,0.2,311,30
2,8,2,809,1748,80185,2,1,0.98,0.9,311,15
2,8,2,809,1748,80185,1,1,0.38,0.5,312,14
2,8,2,809,1748,80185,3,1,0.44,0.7,311,14
2,8,2,809,1748,80186,3,1,0.86,0.4,310,18
2,8,2,809,1748,80186,2,1,1.45,0.9,312,14
2,8,2,809,1748,80186,1,1,0.22,0.5,312,15
2,8,2,809,1748,80187,2,1,3.25,1.3,310,16
2,8,2,809,1748,80187,1,1,3.15,1,309,17
2,8,2,809,1748,80188,2,1,2.23,0.7,310,16
2,8,2,809,1748,80188,1,1,2.97,0.9,309,17
2,8,2,809,1748,80189,1,1,0.74,0.6,311,15
2,8,2,809,1748,80189,2,1,0.5,0,310,22
2,8,2,809,1748,80190,2,1,2.46,0.4,309,15
2,8,2,809,1748,80190,1,1,2.27,0.8,311,14
2,8,2,826,926,80191,1,1,2.02,1,300,18
2,8,2,826,926,80191,2,1,2.61,0.5,301,15
2,8,2,826,926,80192,1,1,2.46,0.6,300,20
2,8,2,826,926,80192,2,1,2.56,0.1,299,22
2,8,2,826,926,80193,1,1,1.99,1,301,16
2,8,2,826,926,80193,2,1,2.08,0.7,301,14
2,8,2,826,926,80194,2,1,2.41,0.8,299,19
2,8,2,826,926,80194,1,1,2.28,0.9,300,14
2,8,2,826,926,80195,1,1,1.4,0.6,299,20
2,8,2,826,926,80195,2,1,1.69,1.1,300,15
2,8,2,826,926,80196,2,1,1.3,0.2,300,28
2,8,2,826,926,80196,1,1,1.58,0.6,300,14
2,8,2,826,926,80197,1,1,1.59,0.6,300,14
2,8,2,826,926,80197,2,1,1.67,0.6,300,14
2,8,2,826,926,80198,2,1,3.4,0.5,300,15
2,8,2,826,926,80198,1,1,3.14,0.6,299,18
2,8,2,826,926,80199,1,1,1.02,0.3,300,32
2,8,2,826,926,80199,2,1,1.48,0.5,299,23
2,8,2,826,926,80200,1,1,1.28,0.6,300,15
2,8,2,826,926,80200,3,1,1.9,1,299,15
2,8,2,826,926,80200,2,1,1.63,0.4,299,22
2,8,2,815,362,80201,1,5,25.72,1.1,300,14
2,8,2,815,362,80202,1,5,25.12,1,300,17
2,8,2,815,362,80203,1,1,4.63,1.4,296,21
2,8,2,815,362,80204,1,1,5.29,0.2,296,26
2,8,2,815,362,80207,1,5,26.11,0.9,298,19
2,8,2,815,362,80208,2,1,4.64,1.1,298,15
2,8,2,815,362,80208,1,1,4.57,0.7,299,15
2,8,2,815,362,80210,1,1,4.27,0.6,298,17
2,8,2,815,362,80210,2,3,4.05,0.9,299,14
5,9,2,903,48,90014,3,3,0.06,2.4,49,13
5,9,2,903,48,90014,1,3,1.21,3.5,40,13
5,9,2,903,48,90014,2,3,1.25,4.8,38,13
5,9,2,903,48,90016,1,3,0.08,6.5,44,12
5,9,2,903,48,90018,1,3,0.05,2.3,40,13
5,9,2,903,48,90019,1,1,0.07,5.4,37,14
5,9,2,903,48,90020,1,1,0.05,6.2,41,14
5,9,1,915,1390,90026,1,3,0.09,5.6,57,13
5,9,2,901,398,90042,1,3,0.76,5.8,68,14
5,9,2,901,398,90044,1,3,2.55,1.5,18,17
5,9,2,901,398,90045,3,3,1.94,2.1,29,15
5,9,2,901,398,90048,1,3,3.02,6.1,63,15
5,9,2,907,1446,90061,1,3,0.31,5.5,179,14
5,9,2,907,1446,90062,1,3,1.34,1.4,159,15
5,9,2,912,102,90073,1,3,0.07,6.9,242,12
5,9,2,912,102,90075,3,3,0.13,3.2,248,13
5,9,2,912,102,90077,1,3,0.03,5.6,246,12
5,9,2,916,1068,90082,1,3,0.01,1.8,118,14
5,9,2,916,1068,90089,1,3,0,2.3,117,14
5,9,2,918,834,90092,1,3,0.41,4.5,123,12
5,9,2,918,834,90093,2,3,0.15,4,113,15
5,9,2,918,834,90093,1,2,0.37,5.3,117,13
5,9,2,918,834,90097,2,2,0.48,5.3,117,13
5,9,2,918,834,90100,1,3,1.42,0.1,112,17
1,25,2,2503,0,90103,2,1,1.57,2.7,173,14
1,25,2,2503,0,90103,1,3,2.38,2.3,183,15
1,25,2,2503,0,90103,3,1,2.86,2.9,206,13
5,9,2,914,1746,90118,3,3,0.22,3.6,164,15
5,9,2,913,2266,90122,3,3,0.04,2,31,14
5,9,2,913,2266,90122,2,3,0.05,1.8,31,14
5,9,2,913,2266,90126,1,3,0.03,1.1,26,15
5,10,2,1014,80,100001,1,1,0.04,7.4,110,12
5,10,2,1014,80,100002,1,1,0.49,2.7,100,14
5,10,2,1014,80,100002,3,1,0.27,14,126,11
5,10,2,1014,80,100002,2,1,0.29,9.9,134,12
5,10,2,1014,80,100004,1,1,1.26,3.7,92,12
5,10,2,1014,80,100005,2,1,0.02,4.2,103,13
5,10,2,1014,80,100005,3,1,0.77,5.3,112,13
5,10,2,1014,80,100005,1,1,0.03,3.9,103,13
5,10,2,1014,80,100006,1,1,0.06,7.5,112,11
5,10,2,1014,80,100007,1,1,3.08,6.9,100,13
5,10,2,1014,80,100007,2,1,3.15,8.5,108,13
5,10,2,1014,80,100008,1,1,0.06,2.4,100,13
5,10,2,1014,80,100009,1,1,2.19,5.5,81,13
5,10,2,1001,172,100011,1,1,1.21,5.6,170,12
5,10,2,1001,172,100014,1,1,1.02,5.3,187,14
5,10,2,1001,172,100015,1,1,1.03,5.4,186,14
5,10,2,1001,172,100017,1,1,1.45,7.3,154,14
5,10,2,1001,172,100018,1,5,23.44,6.9,96,13
5,10,2,1001,172,100020,1,1,1.23,6.8,163,12
5,10,2,1001,172,100020,2,1,1.24,5.5,161,12
5,10,1,1007,1166,100021,1,1,4.77,0.9,164,23
5,10,1,1007,1166,100023,1,1,4.61,1.3,163,15
5,10,1,1007,1166,100024,2,1,1.42,4.4,153,15
5,10,1,1007,1166,100024,1,1,2.26,1.4,166,14
5,10,1,1007,1166,100025,1,1,4.13,0.8,164,14
5,10,1,1007,1166,100029,1,1,3.88,0.5,162,15
5,10,1,1007,1166,100030,1,1,3.74,0.8,162,18
5,10,2,1008,1314,100031,2,1,1.64,0.7,157,15
5,10,2,1008,1314,100031,1,1,1.73,0.9,155,15
5,10,2,1008,1314,100032,1,1,2.22,0,155,36
5,10,2,1008,1314,100033,1,1,0.11,0.7,155,15
5,10,2,1008,1314,100034,2,1,0.94,0.6,157,15
5,10,2,1008,1314,100034,1,1,0.94,0.6,157,15
5,10,2,1008,1314,100035,1,1,0.34,0.6,154,19
5,10,2,1008,1314,100036,1,1,2.93,0.4,155,20
5,10,2,1008,1314,100037,1,1,1.88,0.4,156,16
5,10,2,1008,1314,100038,2,5,24.03,1.3,42,14
5,10,2,1008,1314,100038,1,5,23.93,1.9,40,15
5,10,2,1008,1314,100039,1,1,0.2,0.5,154,20
5,10,2,1008,1314,100040,1,1,2.05,0.6,156,16
5,10,2,1008,1718,100042,2,1,4.77,1,142,15
5,10,2,1008,1718,100042,1,1,5.29,0.5,149,14
5,10,2,1008,1718,100043,2,1,5.43,1.5,148,14
5,10,2,1008,1718,100043,1,1,5.45,1.3,148,14
5,10,2,1008,1718,100044,1,1,4.3,3.2,131,14
5,10,2,1008,1718,100045,1,1,4.26,2.3,129,14
5,10,2,1008,1718,100046,1,3,1.81,1.3,144,14
5,10,2,1008,1718,100047,1,1,3.76,3.9,133,13
5,10,2,1008,1718,100048,3,1,2.76,1,145,14
5,10,2,1008,1718,100048,1,1,2.76,0.8,145,15
5,10,2,1008,1718,100048,2,1,2.76,2.1,146,14
5,10,2,1008,1718,100049,1,1,4.8,2.2,142,14
5,10,2,1008,1718,100050,1,1,4,1.6,126,16
5,10,2,1021,120,100055,1,1,1.02,3.2,39,13
5,10,2,1010,20,100071,1,1,0.51,0.8,16,17
5,10,2,1010,20,100073,2,1,0.06,2.6,16,15
5,10,2,1010,20,100073,1,1,0.05,2.1,16,17
5,10,2,1010,20,100075,1,1,0.81,0.9,16,15
5,10,2,1010,20,100076,1,1,0.1,0.3,16,27
5,10,2,1010,20,100080,1,1,5.54,3,19,14
5,10,2,1005,1374,100082,1,1,3.5,2.9,19,14
5,10,2,1005,1374,100083,1,1,2.69,0.5,20,21
5,10,2,1005,1374,100085,4,1,3.11,0,17,36
5,10,2,1005,1374,100085,3,1,3.21,0,17,27
5,10,2,1005,1374,100085,1,1,3.16,0,17,35
5,10,2,1005,1374,100085,2,1,3.17,0,17,34
5,10,2,1005,1374,100090,2,1,2.71,0.4,20,16
5,10,2,1005,1374,100090,3,1,0.61,2.6,17,15
5,10,2,1005,1374,100090,1,1,2.71,0.2,20,19
5,10,1,1005,662,100093,1,1,0.8,0.5,15,17
5,10,1,1005,662,100094,2,1,2.82,1.2,20,14
5,10,1,1005,662,100094,1,1,2.48,1.4,21,15
5,10,1,1005,662,100097,1,1,0.93,3.3,22,13
5,10,2,1018,898,100101,1,1,0.57,0.7,15,28
5,10,2,1018,898,100101,2,1,1.08,0.2,12,27
5,10,2,1018,898,100102,2,1,0.79,0.9,13,19
5,10,2,1018,898,100102,1,1,0.89,0,12,36
5,10,2,1018,898,100103,1,1,0.65,0,12,36
5,10,2,1018,898,100104,1,1,0.79,0.3,14,32
5,10,2,1018,898,100105,1,1,0.01,0.2,12,17
5,10,2,1018,898,100108,1,1,0.79,0.8,12,18
5,10,2,1018,898,100109,1,1,0.93,0,12,36
5,10,2,1018,898,100110,1,3,0.29,0.2,12,17
5,10,1,1018,634,100120,1,1,0.02,1.2,11,15
4,11,2,1112,1952,110011,1,1,3.75,3.6,98,14
4,11,2,1112,1952,110011,2,1,0.25,3.4,109,13
4,11,2,1112,1952,110012,1,1,0.26,4.3,108,13
4,11,2,1112,1952,110012,2,1,0.01,3.7,108,14
4,11,2,1112,1952,110013,2,1,0.1,3.9,109,13
4,11,2,1112,1952,110013,1,1,0.01,1.4,110,13
4,11,2,1112,1952,110014,1,1,0.27,3,106,16
4,11,2,1112,1952,110015,2,1,0.07,1.6,112,14
4,11,2,1112,1952,110015,1,1,0.06,1.6,112,13
4,11,2,1112,1952,110016,1,1,0.01,1.3,110,13
4,11,2,1112,1952,110017,1,1,0.04,1,110,13
4,11,2,1112,1952,110018,1,1,0.02,4.4,106,14
4,11,2,1112,1952,110020,1,1,0.02,3.1,108,13
4,11,2,1112,78,110021,2,1,0.07,2.9,110,13
4,11,2,1112,78,110021,1,1,0.06,2.8,109,13
4,11,2,1112,78,110022,2,1,0.03,3,106,14
4,11,2,1112,78,110022,1,1,0.02,3,106,14
4,11,2,1112,78,110023,1,1,0.01,3.6,100,15
4,11,2,1112,78,110024,1,1,0.05,1.8,107,14
4,11,2,1112,78,110024,2,1,0.06,1.8,107,14
4,11,2,1112,78,110025,2,1,0.01,2.9,109,14
4,11,2,1112,78,110025,1,1,0.01,2.8,109,14
4,11,2,1112,78,110026,2,1,0.03,3,94,13
4,11,2,1112,78,110026,1,1,0.02,3,93,13
4,11,2,1112,78,110027,2,1,0.01,2.9,105,15
4,11,2,1112,78,110027,1,1,0.01,2.7,105,15
4,11,2,1112,78,110028,2,1,0.03,3.5,104,13
4,11,2,1112,78,110028,1,1,0.01,2.4,105,13
4,11,2,1112,78,110028,3,1,0.03,1.5,106,13
4,11,2,1112,78,110029,1,1,0.01,2,112,14
4,11,2,1112,78,110029,2,1,0.02,2.4,112,14
4,11,2,1112,78,110030,1,1,0.22,2.6,99,16
4,11,2,1112,78,110030,2,1,0.05,3.2,102,13
4,11,2,1110,714,110031,1,1,0.03,3.5,120,13
4,11,2,1110,714,110032,1,1,0.01,2.7,107,13
4,11,2,1110,714,110033,1,1,0.04,4.2,117,12
4,11,2,1110,714,110033,2,1,1.49,2.5,90,15
4,11,2,1110,714,110034,2,1,0.09,4.3,112,13
4,11,2,1110,714,110034,1,1,0.02,4.1,110,13
4,11,2,1110,714,110035,1,1,0.13,2.1,90,15
4,11,2,1110,714,110035,2,1,0.1,2.1,89,15
4,11,2,1110,714,110036,2,1,0.08,4.6,90,14
4,11,2,1110,714,110036,1,1,0.84,3,106,13
4,11,2,1110,714,110037,1,1,0.09,1.4,92,14
4,11,2,1110,714,110038,1,1,0.01,3.2,113,13
4,11,2,1110,714,110039,1,1,0.03,5,118,12
4,11,2,1110,714,110040,1,1,0.03,3.2,116,12
4,11,2,1110,2752,110041,2,1,1.15,1.9,50,14
4,11,2,1110,2752,110041,1,1,1.19,1.6,49,15
4,11,2,1110,2752,110042,3,1,1.02,1.5,48,15
4,11,2,1110,2752,110042,2,1,0.96,1.6,48,14
4,11,2,1110,2752,110042,1,1,0.86,3.4,49,13
4,11,2,1110,2752,110043,1,1,0.88,3,50,13
4,11,2,1110,2752,110044,1,1,0.91,3.1,49,13
4,11,2,1110,2752,110044,2,1,0.01,3.6,54,13
4,11,2,1110,2752,110045,2,1,1.22,1.4,48,15
4,11,2,1110,2752,110045,1,1,1.28,1.6,49,15
4,11,2,1110,2752,110045,3,1,1.21,1.5,50,14
4,11,2,1110,2752,110046,1,1,1.08,2.1,49,14
4,11,2,1110,2752,110047,2,1,0.9,1.7,48,13
4,11,2,1110,2752,110047,1,1,0.7,3.6,47,13
4,11,2,1110,2752,110048,1,1,0.45,2.9,48,13
4,11,2,1110,2752,110048,2,1,0.46,3.2,47,13
4,11,2,1110,2752,110049,1,1,0.98,3.1,48,13
4,11,2,1110,2752,110049,2,1,0.8,2.3,47,14
4,11,2,1110,2752,110050,1,1,0.94,1.6,48,15
4,11,2,1110,2752,110050,2,1,0.7,3.5,47,13
4,11,2,1108,492,110051,1,1,0.65,1.9,81,14
4,11,2,1108,492,110051,2,2,0.57,1.4,81,14
4,11,2,1108,492,110053,1,2,0.57,1.4,81,14
4,11,2,1108,492,110055,2,1,0.03,1.7,77,15
4,11,2,1108,492,110055,1,1,0.11,1.8,78,15
4,11,2,1108,492,110057,1,1,0.14,1.8,76,14
4,11,2,1108,492,110059,1,1,0.2,1.8,76,14
4,11,2,1108,492,110060,1,1,0.06,1.9,76,15
4,11,2,1105,100,110061,2,1,0.36,2.4,87,16
4,11,2,1105,100,110061,1,1,0.62,2.5,99,13
4,11,2,1105,100,110062,1,1,0.08,1.6,93,14
4,11,2,1105,100,110063,1,1,0.7,5.1,90,13
4,11,2,1105,100,110064,1,1,0.12,4.8,90,13
4,11,2,1105,100,110064,2,1,0.07,5.6,92,13
4,11,2,1105,100,110065,2,1,0.51,2.3,86,16
4,11,2,1105,100,110065,1,1,0.5,2.7,86,16
4,11,2,1105,100,110066,2,1,0.17,1.8,90,15
4,11,2,1105,100,110066,1,1,0.06,4.1,94,13
4,11,2,1105,100,110066,3,1,0.19,1.4,90,15
4,11,2,1105,100,110067,2,1,0.17,1.6,90,15
4,11,2,1105,100,110067,1,1,0.32,3,97,13
4,11,2,1105,100,110068,1,1,0.15,3.5,88,14
4,11,2,1105,100,110068,3,1,0.24,2.4,87,15
4,11,2,1105,100,110068,2,1,0.15,3.5,88,14
4,11,2,1105,100,110069,2,1,0.04,4,97,12
4,11,2,1105,100,110069,1,1,0.32,2.3,87,14
4,11,2,1105,100,110070,2,1,0.08,5.2,92,13
4,11,2,1105,100,110070,1,1,0.13,4.1,89,14
4,11,2,1106,446,110071,1,1,0.19,5.9,47,12
4,11,2,1106,446,110071,2,3,0.16,4.8,52,13
4,11,2,1106,446,110072,2,1,0.2,4.8,53,13
4,11,2,1106,446,110072,1,1,0.2,5.5,49,13
4,11,2,1106,446,110073,2,1,0.02,5.6,48,13
4,11,2,1106,446,110073,1,1,0.04,5.6,49,13
4,11,2,1106,446,110074,1,1,0.26,5.4,45,13
4,11,2,1106,446,110075,1,1,0.12,4.4,49,12
4,11,2,1106,446,110075,2,1,0.8,4.4,45,13
4,11,2,1106,446,110076,1,1,0.71,3.6,43,13
4,11,2,1106,446,110076,2,1,0.67,3.3,41,13
4,11,2,1106,446,110078,2,1,0.62,2.2,38,15
4,11,2,1106,446,110078,1,1,0.18,5.9,51,12
4,11,2,1106,446,110079,1,1,1.74,3.3,53,14
4,11,2,1106,446,110080,2,1,0.27,4.7,54,12
4,11,2,1106,446,110080,1,1,0.12,3.9,50,13
4,11,2,1104,434,110081,2,1,0.01,2.4,94,13
4,11,2,1104,434,110081,1,1,0.04,2.6,95,13
4,11,2,1104,434,110082,2,2,0.28,3.2,97,17
4,11,2,1104,434,110082,1,2,0.31,3.9,96,15
4,11,2,1104,434,110083,2,1,0.02,4.3,98,12
4,11,2,1104,434,110083,1,1,0.03,4.2,97,12
4,11,2,1104,434,110084,1,1,0.03,3.7,96,12
4,11,2,1104,434,110085,3,1,0.08,1.6,101,14
4,11,2,1104,434,110085,1,1,0.17,2.8,102,13
4,11,2,1104,434,110085,2,1,0.48,1.5,104,14
4,11,2,1104,434,110086,1,2,0.03,3.9,96,15
4,11,2,1104,434,110086,2,2,0.07,3.2,97,17
4,11,2,1104,434,110087,1,1,0.09,3,102,14
4,11,2,1104,434,110087,2,1,0.02,2.7,106,13
4,11,2,1104,434,110088,1,1,0.03,2.7,90,14
4,11,2,1104,434,110089,1,1,0.04,3.3,94,13
4,11,2,1104,434,110089,3,1,0.46,2.3,101,14
4,11,2,1104,434,110089,2,1,0.04,2.6,93,14
4,11,2,1104,434,110090,1,1,0.07,1.5,105,13
4,11,2,1107,1034,110091,1,1,0.32,3.4,33,13
4,11,2,1107,1034,110091,3,1,0.59,3.4,29,14
4,11,2,1107,1034,110091,2,1,0.03,4.3,30,13
4,11,2,1107,1034,110092,2,3,0.03,1.1,30,14
4,11,2,1107,1034,110092,3,1,0.03,1.6,30,13
4,11,2,1107,1034,110092,1,1,0.05,0.4,30,15
4,11,2,1107,1034,110093,1,1,0.03,2.6,29,13
4,11,2,1107,1034,110093,3,1,0.02,2.6,29,13
4,11,2,1107,1034,110093,2,1,0.03,2.3,30,13
4,11,2,1107,1034,110094,1,1,0.08,2.8,28,15
4,11,2,1107,1034,110094,2,1,0.02,2.7,28,15
4,11,2,1107,1034,110095,2,1,0.03,1.2,29,14
4,11,2,1107,1034,110095,3,1,0.07,1.1,30,13
4,11,2,1107,1034,110095,1,1,0.03,1.3,29,14
4,11,2,1107,1034,110096,1,3,0.33,4.8,31,12
4,11,2,1107,1034,110096,2,1,0.04,2.8,34,13
4,11,2,1107,1034,110097,1,1,0.11,4.2,31,13
4,11,2,1107,1034,110097,2,1,0.18,3.3,31,13
4,11,2,1107,1034,110098,2,1,0.82,2.4,29,13
4,11,2,1107,1034,110098,1,1,0.84,2.7,27,14
4,11,2,1107,1034,110099,1,1,0.04,3.1,35,13
4,11,2,1107,1034,110099,2,1,0.14,4,31,13
4,11,2,1107,1034,110100,3,1,0.03,2.1,29,14
4,11,2,1107,1034,110100,2,1,0.03,2,29,14
4,11,2,1107,1034,110100,1,1,0.08,2.8,28,14
4,11,2,1109,672,110101,1,1,0.52,2.1,61,13
4,11,2,1109,672,110101,2,1,0.51,2.1,61,13
4,11,2,1109,672,110102,1,1,0.25,2.1,59,15
4,11,2,1109,672,110103,1,1,0.27,3,62,14
4,11,2,1109,672,110105,1,1,0.02,2.8,72,14
4,11,2,1109,672,110105,2,1,0.28,2.6,61,14
4,11,2,1109,672,110106,1,1,0.41,2.5,61,14
4,11,2,1109,672,110106,2,1,0.36,3.2,62,14
4,11,2,1109,672,110107,1,1,0.18,1.8,62,13
4,11,2,1109,672,110108,1,1,0.26,2.6,60,14
4,11,2,1109,672,110109,2,1,0.43,1.7,61,13
4,11,2,1109,672,110109,1,1,0.41,2.4,60,14
4,11,2,1109,672,110110,1,1,1.61,1.9,61,15
4,11,2,1113,954,110111,2,1,0.71,3.5,71,12
4,11,2,1113,954,110111,3,1,0.55,5,76,12
4,11,2,1113,954,110111,1,1,0.81,3.7,66,14
4,11,2,1113,954,110112,2,1,0.64,5.6,75,12
4,11,2,1113,954,110112,1,1,0.72,4.9,73,12
4,11,2,1113,954,110113,3,1,0.8,3.8,65,14
4,11,2,1113,954,110113,2,1,0.81,3.2,66,14
