"zone","state","lga","sector","ea","hhid","qno1","qno2","hhno","tracked_obs"
3,20,2021,1,3300,200010,2,2,10,0
3,20,2018,2,1134,200011,2,2,11,0
3,20,2018,2,1134,200012,2,2,12,0
3,20,2018,2,1134,200013,2,2,13,0
3,20,2018,2,1134,200014,2,2,14,0
3,20,2018,2,1134,200015,2,2,15,0
3,20,2018,2,1134,200016,2,2,7,0
3,20,2018,2,1134,200017,2,2,17,0
3,20,2018,2,1134,200018,2,2,18,0
3,20,2018,2,1134,200019,2,2,19,0
3,20,2018,2,1134,200020,2,2,20,0
3,20,2005,2,970,200021,2,2,21,0
3,20,2005,2,970,200022,2,2,22,0
3,20,2005,2,970,200023,2,2,23,0
3,20,2005,2,970,200024,2,2,24,0
3,20,2005,2,970,200025,2,2,25,0
3,20,2005,2,970,200026,2,2,26,0
3,20,2005,2,970,200027,2,2,27,0
3,20,2005,2,970,200028,2,2,28,0
3,20,2005,2,970,200029,1,2,29,0
3,20,2005,2,970,200030,2,2,30,0
3,20,2003,2,784,200031,2,2,31,0
3,20,2003,2,784,200032,2,2,32,0
3,20,2003,2,784,200033,2,2,33,0
3,20,2003,2,784,200034,2,2,34,0
3,20,2003,2,784,200035,2,2,35,0
3,20,2003,2,784,200036,2,2,36,0
3,20,2003,2,784,200037,2,2,37,0
3,20,2003,2,784,200038,2,2,38,0
3,20,2003,2,784,200039,2,2,39,0
3,20,2003,2,784,200040,2,2,40,0
3,20,2030,2,1050,200041,2,2,42,0
3,20,2030,2,1050,200042,2,2,42,0
3,20,2030,2,1050,200043,2,2,43,0
3,20,2030,2,1050,200044,2,2,44,0
3,20,2030,2,1050,200045,2,2,45,0
3,20,2030,2,1050,200046,2,2,46,0
3,20,2030,2,1050,200047,2,2,47,0
3,20,2030,2,1050,200048,2,2,48,0
3,20,2030,2,1050,200049,2,2,49,0
3,20,2030,2,1050,200050,2,2,50,0
3,20,2032,1,1390,200051,2,2,51,0
3,20,2032,1,1390,200052,2,2,52,0
3,20,2032,1,1390,200053,2,2,53,0
3,20,2032,1,1390,200056,2,2,56,0
3,20,2032,1,1390,200058,2,2,58,0
3,20,2032,1,1390,200060,2,2,60,0
3,20,2032,2,1772,200061,2,2,61,0
3,20,2032,2,1772,200062,2,2,62,0
3,20,2032,2,1772,200063,2,2,63,0
3,20,2032,2,1772,200064,2,2,64,0
3,20,2032,2,1772,200065,2,2,65,0
3,20,2032,2,1772,200066,2,2,66,0
3,20,2032,2,1772,200067,2,2,67,0
3,20,2032,2,1772,200068,2,2,68,0
3,20,2032,2,1772,200069,2,2,69,0
3,20,2032,2,1772,200070,2,2,70,0
3,20,2015,2,1746,200071,2,2,71,0
3,20,2015,2,1746,200072,2,2,72,0
3,20,2015,2,1746,200073,2,2,73,0
3,20,2015,2,1746,200074,2,2,74,0
3,20,2015,2,1746,200075,2,2,75,0
3,20,2015,2,1746,200076,2,2,76,0
3,20,2015,2,1746,200077,2,2,77,0
3,20,2015,2,1746,200078,2,2,78,0
3,20,2015,2,1746,200079,2,2,79,0
3,20,2022,2,1130,200081,2,2,81,0
3,20,2022,2,1130,200082,2,2,82,0
3,20,2022,2,1130,200083,2,2,83,0
3,20,2022,2,1130,200084,2,2,84,0
3,20,2022,2,1130,200085,2,2,85,0
3,20,2022,2,1130,200086,2,2,86,0
3,20,2022,2,1130,200087,2,2,87,0
3,20,2022,2,1130,200088,2,2,88,0
3,20,2022,2,1130,200089,2,2,89,0
3,20,2022,2,1130,200090,2,2,90,0
3,20,2001,2,1354,200091,2,2,2,0
3,20,2001,2,1354,200092,2,2,12,0
3,20,2001,2,1354,200093,2,2,11,0
3,20,2001,2,1354,200094,2,2,10,0
3,20,2001,2,1354,200095,2,2,4,0
3,20,2001,2,1354,200096,2,2,6,0
3,20,2001,2,1354,200097,3,3,16,0
3,20,2001,2,1354,200098,2,2,15,0
3,20,2001,2,1354,200099,2,2,5,0
3,20,2001,2,1354,200100,2,2,14,0
3,20,2025,2,760,200105,2,2,3,0
3,20,2025,2,1304,200113,2,2,6,0
3,20,2019,2,344,200121,1,2,1,0
3,20,2019,2,344,200122,2,2,5,0
3,20,2019,2,344,200123,2,2,13,0
3,20,2019,2,344,200124,2,2,17,0
3,20,2019,2,344,200125,2,2,25,0
3,20,2019,2,344,200126,2,2,33,0
3,20,2019,2,344,200127,2,2,41,0
3,20,2019,2,344,200128,2,2,45,0
3,20,2019,2,344,200129,2,2,49,0
3,20,2019,2,344,200130,2,2,57,0
3,20,2009,2,240,200131,2,2,6,0
3,20,2009,2,240,200132,2,2,9,0
3,20,2009,2,240,200133,2,2,13,0
3,20,2009,2,240,200134,2,2,16,0
3,20,2009,2,240,200135,2,2,20,0
3,20,2009,2,240,200136,2,2,23,0
3,20,2009,2,240,200137,2,2,27,0
3,20,2009,2,240,200138,2,2,30,0
3,20,2009,2,240,200139,2,2,37,0
3,20,2009,2,240,200140,2,2,20,0
3,20,2008,2,1474,200141,2,2,1,0
3,20,2008,2,1474,200142,2,2,2,0
3,20,2008,2,1474,200143,2,2,4,0
3,20,2008,2,1474,200144,2,2,5,0
3,20,2008,2,1474,200145,2,2,6,0
3,20,2008,2,1474,200146,2,2,13,0
3,20,2008,2,1474,200147,2,2,16,0
3,20,2008,2,1474,200148,1,2,17,0
3,20,2008,2,1474,200149,2,2,18,0
3,20,2008,2,1474,200150,2,2,18,0
3,20,2013,2,1232,200151,2,2,4,0
3,20,2013,2,1232,200152,2,2,7,0
3,20,2013,2,1232,200153,2,2,14,0
3,20,2013,2,1232,200154,2,2,19,0
3,20,2013,2,1232,200155,2,2,24,0
3,20,2013,2,1232,200156,2,2,29,0
3,20,2013,2,1232,200157,2,2,22,0
3,20,2013,2,1232,200158,2,2,17,0
3,20,2013,2,1232,200159,2,2,9,0
3,20,2013,2,1232,200160,2,2,32,0
3,20,2028,2,498,200161,2,2,1,0
3,20,2028,2,498,200162,2,2,4,0
3,20,2028,2,498,200163,1,2,7,0
3,20,2028,2,498,200164,2,2,16,0
3,20,2028,2,498,200165,2,2,22,0
3,20,2028,2,498,200166,2,2,27,0
3,20,2028,2,498,200167,2,2,30,0
3,20,2028,2,498,200170,1,2,42,0
3,21,2106,2,2822,210002,2,2,3,0
3,21,2106,2,2822,210008,2,2,19,0
3,21,2106,2,236,210011,2,2,5,0
3,21,2106,2,236,210012,2,2,7,0
3,21,2106,2,236,210013,2,2,9,0
3,21,2106,2,236,210015,2,2,13,0
3,21,2106,2,236,210016,2,2,16,0
3,21,2106,2,236,210018,2,2,20,0
3,21,2106,2,236,210019,2,2,22,0
3,21,2109,2,38,210021,2,2,1,0
3,21,2109,2,38,210022,2,2,3,0
3,21,2109,2,38,210023,2,2,5,0
3,21,2109,2,38,210024,2,2,7,0
3,21,2109,2,38,210025,2,2,9,0
3,21,2109,2,38,210026,2,2,11,0
3,21,2109,2,38,210027,2,2,13,0
3,21,2109,2,38,210028,2,2,17,0
3,21,2109,2,38,210029,2,2,21,0
3,21,2109,2,38,210030,2,2,23,0
3,21,2119,2,3956,210031,2,2,1,0
3,21,2119,2,3956,210032,2,2,3,0
3,21,2119,2,3956,210033,2,2,5,0
3,21,2119,2,3956,210034,2,2,7,0
3,21,2119,2,3956,210035,2,2,9,0
3,21,2119,2,3956,210036,2,2,11,0
3,21,2119,2,3956,210037,2,2,13,0
3,21,2119,2,3956,210038,2,2,15,0
3,21,2119,2,3956,210039,2,2,21,0
3,21,2119,2,3956,210040,2,2,29,0
3,21,2119,2,2146,210041,2,2,3,0
3,21,2119,2,2146,210042,2,2,5,0
3,21,2119,2,2146,210043,2,2,8,0
3,21,2119,2,2146,210044,2,2,12,0
3,21,2119,2,2146,210045,2,2,14,0
3,21,2119,2,2146,210046,2,2,16,0
3,21,2119,2,2146,210047,2,2,19,0
3,21,2119,2,2146,210048,2,2,25,0
3,21,2119,2,2146,210049,2,2,27,0
3,21,2119,2,2146,210050,2,2,30,0
3,21,2115,2,926,210052,2,2,5,0
3,21,2115,2,926,210053,2,2,6,0
3,21,2115,2,926,210054,2,2,7,0
3,21,2115,2,926,210055,2,2,8,0
3,21,2115,2,926,210056,2,2,9,0
3,21,2115,2,926,210057,2,2,10,0
3,21,2115,2,926,210058,2,2,11,0
1,26,2616,2,0,210059,,,59,1
3,21,2115,2,926,210060,2,2,14,0
3,21,2117,2,554,210061,2,2,2,0
3,21,2117,2,554,210062,2,2,4,0
3,21,2117,2,554,210063,2,2,7,0
3,21,2117,2,554,210064,2,2,9,0
3,21,2117,2,554,210065,2,2,12,0
3,21,2117,2,554,210066,2,2,14,0
3,21,2117,2,554,210067,2,2,16,0
3,21,2117,2,554,210068,2,2,19,0
3,21,2117,2,554,210069,2,2,21,0
3,21,2117,2,554,210070,2,2,33,0
3,21,2108,1,520,210071,2,2,8,0
3,21,2108,1,520,210072,2,2,13,0
3,21,2108,1,520,210074,2,2,28,0
3,21,2108,1,520,210075,2,2,33,0
3,21,2108,1,520,210076,2,2,38,0
3,21,2108,1,520,210077,2,2,43,0
3,21,2108,1,520,210078,2,2,18,0
3,21,2108,1,520,210079,2,2,68,0
3,21,2108,1,520,210080,2,2,73,0
3,21,2102,2,1124,210081,2,2,1,0
3,21,2102,2,1124,210082,2,2,2,0
3,21,2102,2,1124,210083,2,2,7,0
3,21,2102,2,1124,210084,2,2,8,0
3,21,2102,2,1124,210085,2,2,10,0
3,21,2102,2,1124,210086,2,2,11,0
3,21,2102,2,1124,210087,2,2,13,0
3,21,2102,2,1124,210088,2,2,14,0
3,21,2102,2,1124,210089,2,2,16,0
3,21,2102,2,1124,210090,2,2,17,0
3,21,2111,2,180,210091,2,2,3,0
3,21,2111,2,180,210092,2,2,6,0
3,21,2111,2,180,210093,2,2,13,0
3,21,2111,2,180,210094,2,2,17,0
3,21,2111,2,180,210095,2,2,20,0
3,21,2111,2,180,210096,2,2,3,0
3,21,2111,2,180,210097,2,2,27,0
3,21,2111,2,180,210098,2,2,34,0
3,21,2111,2,180,210099,1,2,38,0
3,21,2111,2,180,210100,1,2,34,0
1,22,2211,1,806,220004,2,2,,0
1,22,2211,1,806,220008,2,2,8,0
1,22,2211,2,594,220011,2,2,1,0
1,22,2211,2,594,220012,2,2,2,0
1,22,2211,2,594,220013,2,2,3,0
1,22,2211,2,594,220014,2,2,4,0
1,22,2211,2,594,220016,2,2,6,0
1,22,2211,2,594,220017,2,2,7,0
1,22,2211,2,594,220020,2,2,10,0
1,22,2201,2,422,220037,2,2,8,0
1,22,2209,1,792,220041,2,2,1,0
1,22,2209,1,792,220045,2,2,5,0
1,22,2209,1,792,220046,2,2,3,0
1,22,2209,1,792,220049,2,2,2,0
1,22,2220,1,1296,220051,2,2,7,0
1,22,2220,1,1296,220054,2,2,1,0
1,22,2220,1,1296,220057,2,2,21,0
1,22,2220,1,1296,220060,2,2,15,0
1,22,2205,2,2432,220062,2,2,2,0
1,22,2205,2,2432,220063,2,2,12,0
1,22,2205,2,2432,220064,2,2,4,0
1,22,2205,2,2432,220066,2,2,6,0
1,22,2205,2,2432,220067,2,2,7,0
1,22,2205,2,2432,220068,2,2,8,0
1,22,2205,2,2432,220069,2,2,9,0
1,22,2205,2,2432,220070,2,2,10,0
1,22,2205,2,664,220072,2,2,2,0
1,22,2205,2,664,220073,2,2,3,0
1,22,2205,2,664,220074,2,2,4,0
1,22,2205,2,664,220075,2,2,5,0
1,22,2205,2,664,220076,2,2,11,0
1,22,2205,2,664,220077,2,2,6,0
1,22,2205,2,664,220079,2,2,9,0
1,22,2205,2,664,220080,1,2,,0
1,22,2214,2,1354,220083,2,2,11,0
1,22,2214,2,1354,220085,2,2,5,0
1,22,2214,2,1354,220087,2,2,6,0
1,22,2214,2,1354,220088,2,2,6,0
1,22,2214,2,1354,220089,2,2,7,0
1,22,2218,2,596,220092,2,2,2,0
1,22,2218,2,596,220093,2,2,3,0
1,22,2218,2,596,220094,2,2,6,0
1,22,2218,2,596,220096,2,2,11,0
1,22,2218,2,596,220097,2,2,12,0
1,22,2218,2,596,220098,2,2,8,0
1,22,2218,2,596,220099,2,2,9,0
1,22,2203,2,530,220101,2,2,3,0
1,22,2203,2,530,220106,2,2,17,0
1,22,2203,2,266,220111,2,2,13,0
1,22,2203,2,266,220113,2,2,1,0
1,22,2203,2,266,220114,2,2,6,0
1,22,2203,2,266,220115,2,2,10,0
1,22,2203,2,266,220116,2,2,4,0
1,22,2203,2,266,220118,2,2,8,0
1,23,2308,1,5180,230001,1,1,20,0
1,23,2308,1,5180,230002,1,1,27,0
1,23,2308,1,5180,230003,1,1,22,0
1,23,2308,1,5180,230005,1,1,15,0
1,23,2308,1,5180,230006,1,1,29,0
1,23,2308,1,5180,230008,1,1,3,0
1,23,2308,1,5180,230009,1,1,13,0
1,23,2307,1,2316,230013,1,1,20,0
1,23,2307,1,2316,230018,1,1,29,0
1,23,2307,1,2316,230019,1,1,13,0
1,23,2307,1,78,230024,1,1,4,0
1,23,2307,1,78,230025,1,1,5,0
1,23,2307,1,78,230027,1,1,7,0
1,23,2307,1,78,230028,1,1,8,0
1,23,2306,1,970,230031,1,1,9,0
1,23,2306,1,970,230033,1,1,16,0
1,23,2306,1,970,230039,1,1,20,0
1,23,2308,1,556,230041,1,1,6,0
1,23,2308,1,556,230044,1,1,3,0
1,23,2308,1,556,230048,1,1,4,0
1,23,2315,2,924,230051,1,1,12,0
1,23,2315,2,924,230052,1,1,9,0
1,23,2315,2,924,230053,1,1,2,0
1,23,2315,2,924,230056,1,1,13,0
1,23,2309,2,998,230061,1,1,10,0
1,23,2309,2,998,230062,1,1,4,0
1,23,2309,2,998,230063,1,1,3,0
1,23,2309,2,998,230064,1,1,1,0
1,23,2309,2,998,230065,1,1,7,0
1,23,2309,2,998,230066,1,1,2,0
1,23,2309,2,998,230067,1,1,5,0
1,23,2309,2,998,230069,1,1,9,0
1,23,2309,2,998,230070,1,1,8,0
1,23,2304,2,322,230071,1,1,10,0
1,23,2304,2,322,230073,1,1,24,0
1,23,2304,2,322,230074,1,1,31,0
6,24,2412,1,0,230075,,,,1
1,23,2304,2,322,230077,1,1,20,0
1,23,2304,2,322,230079,1,1,3,0
1,23,2311,2,516,230083,1,1,3,0
1,23,2311,2,516,230086,1,1,20,0
1,23,2311,2,516,230087,1,1,23,0
6,29,2916,1,0,230088,,,0,1
1,23,2311,2,516,230089,1,1,17,0
1,23,2311,2,516,230090,1,1,9,0
1,23,2302,2,1982,230091,1,1,17,0
1,23,2302,2,1982,230092,1,1,1,0
1,23,2302,2,1982,230093,1,1,38,0
1,23,2302,2,1982,230094,1,1,24,0
1,23,2302,2,1982,230095,1,1,33,0
1,23,2302,2,1982,230097,1,1,12,0
1,23,2302,2,1982,230098,1,1,10,0
1,23,2302,2,1982,230099,1,1,5,0
1,23,2316,1,140,230101,1,1,11,0
1,23,2316,1,140,230103,1,1,9,0
1,23,2316,1,140,230104,1,1,1,0
1,23,2316,1,140,230105,1,1,23,0
1,23,2316,1,140,230106,1,1,13,0
1,23,2316,1,140,230108,1,1,8,0
1,23,2316,1,140,230109,1,1,22,0
1,23,2316,1,140,230110,1,1,17,0
1,23,2303,2,2348,230111,1,1,10,0
1,23,2303,2,2348,230112,1,1,75,0
1,23,2303,2,2348,230113,1,1,22,0
1,23,2303,2,2348,230114,1,1,43,0
1,23,2303,2,2348,230115,1,1,53,0
1,23,2303,2,2348,230116,1,1,162,0
1,23,2303,2,2348,230117,1,1,86,0
1,23,2303,2,2348,230118,1,1,64,0
1,23,2303,2,2348,230119,1,1,151,0
1,23,2303,2,2348,230120,1,1,32,0
6,24,2412,1,0,240005,,,0,1
6,27,2715,1,0,240008,,,,1
6,24,2403,1,0,240015,,,,1
6,24,2403,1,0,240016,,,0,1
6,24,2403,1,0,240020,,,,1
6,27,2703,1,0,240028,,,0,1
6,24,2401,1,0,240042,,,0,1
6,24,2420,1,0,240063,,,,1
6,24,2404,1,0,240064,,,,1
6,24,2420,1,0,240081,,,,1
6,27,2715,1,0,240126,,,,1
6,24,2412,1,0,240130,,,,1
6,27,2703,1,0,240135,,,,1
6,28,2802,2,0,240141,,,0,1
6,24,2408,1,0,240144,,,0,1
6,24,2408,1,0,240148,,,,1
6,24,2404,1,0,240155,,,0,1
6,24,2411,1,0,240158,,,,1
6,24,2407,2,396,240163,2,2,5,0
6,24,2407,2,396,240164,2,2,7,0
6,24,2407,2,396,240168,2,2,13,0
6,24,2407,2,396,240170,2,2,16,0
1,25,2508,1,2788,250005,2,2,12,0
1,25,2504,2,222,250011,2,2,1,0
1,25,2504,2,222,250012,2,2,14,0
1,25,2504,2,0,250013,,,,1
1,25,2504,2,222,250014,2,2,4,0
1,25,2504,2,222,250015,2,2,17,0
1,25,2504,2,222,250016,2,2,30,0
1,25,2504,2,222,250017,2,2,20,0
1,25,2504,2,222,250018,2,2,27,0
1,25,2504,2,222,250019,2,2,23,0
1,25,2504,2,222,250020,2,2,7,0
1,25,2509,2,248,250021,2,2,12,0
1,25,2509,2,248,250022,2,2,6,0
1,25,2509,2,248,250023,2,2,13,0
1,25,2509,2,248,250024,2,2,10,0
1,25,2509,2,248,250025,2,2,2,0
1,25,2509,2,248,250026,2,2,1,0
1,25,2509,2,248,250027,2,2,9,0
1,25,2509,2,248,250028,3,3,4,0
1,25,2509,2,248,250029,2,2,5,0
1,25,2509,2,248,250030,2,2,8,0
1,25,2507,2,814,250031,2,2,4,0
1,25,2507,2,814,250032,2,2,2,0
1,25,2507,2,814,250033,3,3,6,0
1,25,2507,2,814,250034,2,2,9,0
1,25,2507,2,814,250035,2,2,5,0
1,25,2507,2,814,250036,2,2,8,0
1,25,2507,2,814,250038,2,2,10,0
1,25,2507,2,814,250039,2,2,7,0
1,25,2507,2,814,250040,2,2,1,0
1,25,2513,2,128,250041,2,2,10,0
1,25,2513,2,128,250042,2,2,10,0
1,25,2513,2,128,250043,2,2,5,0
1,25,2513,2,128,250044,2,2,12,0
1,25,2513,2,128,250045,3,3,21,0
1,25,2513,2,128,250046,2,2,16,0
1,25,2513,2,128,250047,2,2,14,0
1,25,2513,2,128,250048,2,2,3,0
1,25,2513,2,128,250049,2,2,1,0
1,25,2513,2,128,250050,2,2,8,0
1,25,2502,2,728,250052,2,2,6,0
1,25,2502,2,728,250053,2,2,10,0
1,25,2502,2,728,250054,2,2,3,0
1,25,2502,2,728,250055,2,2,12,0
1,25,2502,2,728,250056,2,2,15,0
1,25,2503,2,0,250057,,,,1
1,25,2502,2,728,250058,2,2,4,0
1,25,2502,2,728,250059,2,2,1,0
1,25,2511,2,1424,250061,2,2,12,0
1,25,2511,2,1424,250062,2,2,7,0
1,25,2511,2,1424,250064,2,2,9,0
1,25,2511,2,1424,250065,2,2,3,0
1,25,2511,2,1424,250066,2,2,14,0
1,25,2511,2,1424,250068,3,3,15,0
3,33,3304,2,0,250069,,,,1
1,25,2511,2,1424,250070,2,2,1,0
1,26,2606,1,516,260008,2,2,8,0
1,26,2606,1,516,260010,2,2,10,0
1,26,2618,2,1276,260021,2,2,5,0
1,26,2618,2,1276,260022,2,2,2,0
1,26,2618,2,1276,260023,2,2,3,0
1,26,2618,2,1276,260024,2,2,4,0
1,26,2618,2,1276,260025,2,2,6,0
1,26,2618,2,1276,260026,2,2,7,0
1,26,2618,2,1276,260030,2,2,14,0
1,26,2618,2,494,260031,2,2,1,0
1,26,2618,2,494,260032,2,2,2,0
1,26,2618,2,494,260037,2,2,10,0
1,26,2618,2,494,260039,2,2,14,0
1,26,2618,2,494,260040,2,2,15,0
1,26,2615,2,2196,260051,2,2,1,0
1,26,2615,2,2196,260052,2,2,3,0
1,26,2615,2,2196,260053,2,2,10,0
1,26,2615,2,2196,260054,2,2,5,0
1,26,2615,2,2196,260055,2,2,12,0
1,26,2615,2,2196,260056,2,2,15,0
1,26,2615,2,2196,260057,2,2,17,0
1,26,2615,2,2196,260058,2,2,19,0
1,26,2615,2,2196,260059,2,2,23,0
1,26,2615,2,2196,260060,2,2,26,0
1,26,2615,2,2178,260061,2,2,2,0
1,26,2615,2,2178,260063,2,2,11,0
1,26,2615,2,2178,260064,2,2,17,0
1,26,2615,2,2178,260065,2,2,27,0
1,26,2615,2,2178,260066,2,2,30,0
1,26,2615,2,2178,260067,2,2,33,0
1,26,2615,2,2178,260068,2,2,36,0
1,26,2615,2,2178,260069,2,2,39,0
1,26,2615,2,2178,260070,2,2,42,0
1,26,2621,2,100,260071,2,2,1,0
1,26,2621,2,100,260072,2,2,3,0
1,26,2621,2,100,260073,2,3,5,0
1,26,2621,2,100,260074,2,2,7,0
1,26,2621,2,100,260075,2,2,9,0
1,26,2621,2,100,260076,2,2,11,0
1,26,2621,2,100,260077,2,2,13,0
1,26,2621,2,100,260078,2,2,18,0
1,26,2621,2,100,260079,2,2,20,0
1,26,2621,2,100,260080,2,2,24,0
1,26,2611,2,424,260081,2,2,2,0
1,26,2611,2,424,260082,2,2,8,0
1,26,2611,2,424,260083,2,2,11,0
1,26,2611,2,424,260084,2,2,14,0
1,26,2611,2,424,260085,2,2,23,0
1,26,2611,2,424,260086,2,2,26,0
1,26,2611,2,424,260087,2,2,32,0
1,26,2611,2,424,260088,2,2,35,0
1,26,2611,2,424,260089,2,2,38,0
1,26,2611,2,424,260090,2,2,41,0
1,26,2605,2,594,260091,2,2,1,0
1,26,2605,2,594,260093,2,2,67,0
1,26,2605,2,594,260095,2,2,23,0
1,26,2605,2,594,260096,2,2,52,0
1,26,2605,2,594,260097,1,2,57,0
1,26,2605,2,594,260098,2,2,23,0
1,26,2605,2,594,260099,2,2,57,0
1,26,2605,2,594,260100,2,2,3,0
1,26,2603,1,1786,260101,2,2,15,0
1,26,2603,1,1786,260109,2,2,13,0
1,26,2613,2,2248,260121,2,2,22,0
1,26,2613,2,2248,260122,2,2,17,0
1,26,2613,2,2248,260123,2,2,9,0
1,26,2613,2,2248,260124,2,2,1,0
1,26,2613,2,2248,260125,2,2,12,0
1,26,2613,2,2248,260126,2,2,4,0
1,26,2613,2,2248,260127,2,2,6,0
1,26,2613,2,2248,260128,2,2,25,0
1,26,2613,2,2248,260129,2,2,33,0
1,26,2613,2,2248,260130,2,2,20,0
1,26,2608,2,820,260131,2,2,33,0
1,26,2608,2,820,260132,2,2,12,0
1,26,2608,2,820,260135,2,2,3,0
1,26,2608,2,820,260136,2,2,8,0
1,26,2608,2,820,260137,2,2,17,0
1,26,2608,2,820,260139,2,2,21,0
1,26,2608,2,820,260140,2,2,19,0
1,26,2601,2,822,260141,2,2,11,0
1,26,2601,2,822,260142,2,2,9,0
1,26,2601,2,822,260143,2,2,18,0
1,26,2601,2,822,260144,2,2,7,0
1,26,2601,2,822,260145,2,2,5,0
1,26,2601,2,822,260146,2,2,15,0
1,26,2601,2,822,260148,2,2,14,0
1,26,2601,2,822,260149,2,2,16,0
1,26,2601,2,822,260150,2,2,12,0
1,26,2613,2,1462,260151,2,2,4,0
1,26,2613,2,1462,260152,2,2,25,0
1,26,2613,2,1462,260153,2,2,28,0
1,26,2613,2,1462,260155,2,2,20,0
1,26,2613,2,1462,260156,2,2,12,0
1,26,2613,2,1462,260157,2,2,6,0
1,26,2613,2,1462,260159,2,2,14,0
1,26,2613,2,1462,260160,2,2,22,0
1,26,2616,2,254,260161,2,2,22,0
1,26,2616,2,254,260162,2,2,1,0
1,26,2616,2,254,260164,2,2,3,0
1,26,2616,2,254,260165,2,2,8,0
1,26,2616,2,254,260166,2,2,13,0
1,26,2616,2,254,260167,2,2,10,0
1,26,2616,2,254,260168,2,2,6,0
1,26,2616,2,254,260169,2,2,27,0
1,26,2625,2,926,260171,2,2,2,0
1,26,2625,2,926,260172,2,2,3,0
1,26,2625,2,926,260174,2,2,1,0
1,26,2625,2,926,260175,2,2,8,0
1,26,2625,2,926,260177,2,2,13,0
1,26,2625,2,926,260178,2,2,15,0
1,26,2625,2,926,260179,2,2,13,0
1,26,2625,2,926,260180,2,2,6,0
6,27,2701,1,0,270003,,,30,1
6,27,2704,2,0,270018,,,,1
6,27,2715,2,752,270021,2,2,10,0
6,27,2715,2,752,270022,2,2,13,0
6,27,2701,1,0,270023,,,,1
6,27,2715,2,752,270024,2,2,19,0
6,27,2715,2,752,270025,2,2,39,0
6,27,2715,2,752,270026,2,2,49,0
6,27,2715,2,752,270028,1,1,23,0
6,27,2715,1,0,270029,,,0,1
6,27,2715,2,752,270030,2,2,32,0
6,27,2712,2,0,270046,,,,1
6,27,2712,2,110,270047,2,2,18,2
6,27,2703,1,0,270067,,,0,1
6,27,2707,1,1410,270076,2,2,28,0
6,27,2719,2,100,270081,2,2,1,0
6,27,2719,2,100,270082,2,2,16,0
6,27,2719,2,100,270083,2,2,19,0
6,27,2719,2,100,270085,2,2,27,0
6,27,2719,2,100,270086,2,2,30,0
6,27,2719,2,100,270087,2,2,33,0
6,27,2719,2,100,270088,2,2,36,0
6,27,2719,2,0,270089,,,0,1
6,27,2719,2,100,270090,2,2,42,0
5,10,1014,1,0,270099,,,0,1
6,28,2806,1,0,280001,,,0,1
6,28,2806,1,0,280003,,,,1
6,28,2806,1,802,280007,2,2,14,0
1,22,2219,1,0,280009,,,0,1
6,28,2806,1,164,280020,2,2,,0
6,28,2816,1,2302,280021,2,2,1,0
6,28,2816,1,2302,280022,2,2,4,0
6,28,2816,1,2302,280023,2,2,12,0
6,28,2816,1,2302,280024,2,2,7,0
6,28,2816,1,2302,280026,2,2,18,0
6,28,2816,1,2302,280027,2,2,2,0
6,28,2816,1,2302,280028,2,2,14,0
6,28,2816,1,2302,280029,2,2,8,0
6,28,2816,2,0,280030,2,2,0,2
6,30,3025,1,0,280034,,,,1
1,26,2606,1,0,280035,,,,1
6,28,2802,2,566,280042,2,2,3,0
6,28,2802,2,566,280043,2,2,4,0
6,28,2802,2,566,280044,2,2,6,0
6,28,2802,2,566,280045,2,2,9,0
6,28,2802,2,566,280049,2,2,20,0
6,28,2811,2,588,280051,2,2,3,0
6,28,2811,2,588,280053,2,2,14,0
6,28,2811,2,588,280054,2,2,11,0
6,28,2811,2,588,280055,2,2,1,0
6,28,2811,2,588,280057,2,2,12,0
6,28,2811,2,588,280058,2,2,10,0
6,28,2811,2,588,280059,2,2,4,0
6,28,2811,2,588,280060,2,2,2,0
6,28,2815,2,1164,280061,2,2,3,0
6,28,2815,2,0,280064,,,0,1
6,28,2815,2,1164,280065,2,2,,0
6,28,2815,2,1164,280066,2,2,2,0
6,28,2815,2,0,280067,,,0,1
6,28,2815,2,1164,280068,2,2,4,0
6,29,2913,1,0,280069,,,0,1
6,28,2815,2,1164,280070,2,2,5,0
6,28,2816,2,3944,280071,2,2,1,0
6,28,2816,2,3944,280072,2,2,4,0
6,28,2816,2,3944,280073,2,2,14,0
6,28,2816,2,3944,280074,2,2,30,0
6,28,2816,2,3944,280075,2,2,32,0
6,28,2816,2,0,280076,2,2,27,2
1,23,2313,1,0,280077,,,0,1
6,28,2816,2,3944,280079,2,2,6,0
6,28,2814,1,1876,280081,2,2,1,0
6,28,2814,1,0,280082,,,0,1
6,28,2814,1,1876,280084,2,2,5,0
6,28,2814,1,1876,280086,2,2,8,0
6,28,2814,1,1876,280088,2,2,4,0
6,28,2814,1,0,280089,,,0,1
6,28,2810,1,0,280091,,,,1
6,28,2810,1,0,280104,,,,1
6,28,2810,1,0,280105,,,0,1
6,28,2810,1,0,280106,,,,1
6,28,2810,1,0,280107,,,,1
6,28,2813,2,612,280112,2,2,15,0
6,28,2813,2,612,280113,2,2,14,0
6,28,2813,2,612,280115,2,2,9,0
6,28,2813,2,612,280116,2,2,27,0
6,28,2813,2,612,280117,2,2,17,0
6,28,2813,2,612,280118,2,2,1,0
6,28,2813,2,612,280119,2,2,22,0
6,29,2930,1,530,290007,2,2,37,0
6,29,2930,1,0,290017,,,0,1
