"zone","state","lga","sector","ea","hhid","network_cd","s12q2","s12q2b","s12q3","tracked_obs"
5,9,916,2,1068,90084,"N2",9,,3,0
5,9,916,2,1068,90086,"N1",9,,1,0
5,9,916,2,1068,90087,"N1",1,,1,0
5,9,916,2,1068,90087,"N2",1,,1,0
5,9,916,2,1068,90087,"N3",25,,2,0
5,9,916,2,1068,90090,"N1",1,,1,0
5,9,918,2,834,90091,"N1",1,,1,0
5,9,918,2,834,90092,"N1",1,,1,0
5,9,918,2,834,90092,"N2",10,,1,0
5,9,918,2,834,90092,"N3",10,,1,0
5,9,918,2,834,90092,"N4",10,,1,0
5,9,918,2,834,90093,"N1",31,"SON",3,0
5,9,918,2,834,90093,"N2",31,"SON",7,0
5,9,918,2,834,90093,"N3",9,,3,0
5,9,918,2,834,90094,"N1",9,,3,0
5,9,918,2,834,90095,"N1",1,,3,0
5,9,918,2,834,90095,"N2",2,,1,0
5,9,918,2,834,90095,"N3",2,,1,0
5,9,918,2,834,90095,"N4",9,,3,0
5,9,918,2,834,90096,"N1",2,,1,0
5,9,918,2,834,90096,"N2",9,,1,0
5,9,918,2,834,90098,"N1",1,,1,0
5,9,918,2,834,90098,"N2",9,,1,0
5,9,918,2,834,90099,"N1",1,,1,0
5,9,918,2,834,90099,"N2",10,,1,0
5,9,918,2,834,90099,"N3",10,,1,0
5,9,918,2,834,90100,"N1",1,,1,0
5,9,918,2,834,90100,"N2",10,,1,0
5,9,918,2,834,90100,"N3",10,,1,0
5,9,905,2,978,90101,"N1",9,,3,0
5,9,905,2,978,90102,"N1",9,,2,0
5,9,905,2,978,90105,"N1",9,,3,0
5,9,905,2,978,90106,"N1",2,,1,0
5,9,905,2,978,90106,"N2",9,,2,0
5,9,905,2,978,90107,"N1",1,,1,0
5,9,905,2,978,90107,"N2",9,,2,0
5,9,905,2,978,90108,"N1",1,,1,0
5,9,905,2,978,90109,"N1",2,,1,0
5,9,905,2,978,90109,"N2",2,,1,0
5,9,905,2,978,90109,"N3",2,,1,0
5,9,905,2,978,90109,"N4",2,,1,0
5,9,905,2,978,90109,"N5",2,,1,0
5,9,905,2,978,90109,"N6",2,,2,0
5,9,914,2,1746,90112,"N1",10,,2,0
5,9,914,2,1746,90112,"N2",10,,2,0
5,9,914,2,1746,90112,"N3",2,,1,0
5,9,914,2,1746,90113,"N1",11,,3,0
5,9,914,2,1746,90117,"N1",1,,1,0
5,9,914,2,1746,90117,"N2",1,,1,0
5,9,914,2,1746,90117,"N3",1,,1,0
5,9,914,2,1746,90118,"N1",1,,1,0
5,9,914,2,1746,90118,"N2",10,,2,0
5,9,914,2,1746,90118,"N3",10,,2,0
5,9,914,2,1746,90118,"N4",2,,1,0
5,9,914,2,1746,90120,"N1",2,,1,0
5,9,914,2,1746,90120,"N2",10,,2,0
5,9,913,2,2266,90121,"N1",15,,7,0
5,9,913,2,2266,90122,"N1",2,,1,0
5,9,913,2,2266,90122,"N2",9,,2,0
5,9,913,2,2266,90123,"N1",13,,7,0
5,9,913,2,2266,90124,"N1",3,,1,0
5,9,913,2,2266,90124,"N2",3,,1,0
5,9,913,2,2266,90124,"N3",9,,3,0
5,9,913,2,2266,90125,"N1",3,,1,0
5,9,913,2,2266,90125,"N2",2,,1,0
5,9,913,2,2266,90125,"N3",9,,3,0
5,9,913,2,2266,90126,"N1",1,,1,0
5,9,913,2,2266,90126,"N2",10,,2,0
5,9,913,2,2266,90126,"N3",10,,2,0
5,9,913,2,2266,90127,"N1",1,,1,0
5,9,913,2,2266,90127,"N2",10,,2,0
5,9,913,2,2266,90127,"N3",10,,2,0
5,9,913,2,2266,90127,"N4",10,,2,0
5,9,913,2,2266,90128,"N1",2,,1,0
5,9,913,2,2266,90128,"N2",2,,1,0
5,9,913,2,2266,90128,"N3",9,,3,0
5,9,913,2,2266,90129,"N1",2,,2,0
5,9,913,2,2266,90129,"N2",17,,2,0
5,9,913,2,2266,90129,"N3",2,,1,0
5,9,913,2,2266,90130,"N1",2,,1,0
5,9,913,2,2266,90130,"N2",9,,2,0
5,10,1014,2,80,100001,"N1",17,,6,0
5,10,1014,2,80,100001,"N2",13,,6,0
5,10,1014,2,80,100001,"N3",31,"WIFE",6,0
5,10,1014,2,80,100002,"N1",3,,1,0
5,10,1014,2,80,100002,"N2",9,,1,0
5,10,1014,2,80,100002,"N3",9,,1,0
5,10,1014,2,80,100002,"N4",9,,1,0
5,10,1014,2,80,100004,"N1",12,,7,0
5,10,1014,2,80,100004,"N2",9,,1,0
5,10,1014,2,80,100005,"N1",4,,1,0
5,10,1014,2,80,100005,"N2",9,,1,0
5,10,1014,2,80,100006,"N1",31,,1,0
5,10,1014,2,80,100006,"N2",9,,1,0
5,10,1014,2,80,100007,"N1",3,,1,0
5,10,1014,2,80,100007,"N2",9,,1,0
5,10,1014,2,80,100007,"N3",2,,2,0
5,10,1014,2,80,100008,"N1",2,,7,0
5,10,1014,2,80,100008,"N2",2,,1,0
5,10,1014,2,80,100008,"N3",1,,1,0
5,10,1014,2,80,100008,"N4",1,,1,0
5,10,1014,2,80,100008,"N5",13,,1,0
5,10,1014,2,80,100009,"N1",3,,1,0
5,10,1014,2,80,100009,"N2",9,,1,0
5,10,1014,2,80,100009,"N3",2,,1,0
5,10,1001,2,172,100017,"N1",3,,1,0
5,10,1001,2,172,100018,"N1",31,"DAUGHTER",1,0
5,10,1001,2,172,100020,"N1",1,,1,0
5,10,1001,2,172,100020,"N2",10,,1,0
5,10,1007,1,1166,100021,"N1",2,,1,0
5,10,1007,1,1166,100021,"N2",9,,4,0
5,10,1007,1,1166,100023,"N1",4,,1,0
5,10,1007,1,1166,100023,"N2",10,,1,0
5,10,1007,1,1166,100024,"N1",2,,1,0
5,10,1007,1,1166,100024,"N2",3,,1,0
5,10,1007,1,1166,100024,"N3",10,,1,0
5,10,1007,1,1166,100025,"N1",31,,5,0
5,10,1007,1,1166,100025,"N2",10,,1,0
5,10,1007,1,1166,100029,"N1",31,,1,0
5,10,1007,1,1166,100029,"N2",12,,5,0
5,10,1007,1,1166,100029,"N3",10,,1,0
5,10,1007,1,1166,100029,"N4",8,,4,0
5,10,1007,1,1166,100030,"N1",2,,1,0
5,10,1007,1,1166,100030,"N2",10,,1,0
5,10,1008,2,1314,100031,"N1",2,,1,0
5,10,1008,2,1314,100031,"N2",9,,2,0
5,10,1008,2,1314,100032,"N1",3,,1,0
5,10,1008,2,1314,100032,"N2",12,,2,0
5,10,1008,2,1314,100032,"N3",10,,4,0
5,10,1008,2,1314,100033,"N1",31,"OWN CHILD",5,0
5,10,1008,2,1314,100034,"N1",9,,2,0
5,10,1008,2,1314,100035,"N1",2,,1,0
5,10,1008,2,1314,100035,"N2",9,,1,0
5,10,1008,2,1314,100035,"N3",10,,1,0
5,10,1008,2,1314,100035,"N4",12,,2,0
5,10,1008,2,1314,100035,"N5",13,,2,0
5,10,1008,2,1314,100036,"N1",31,,1,0
5,10,1008,2,1314,100036,"N2",10,,2,0
5,10,1008,2,1314,100036,"N3",10,,2,0
5,10,1008,2,1314,100037,"N1",31,"COMM. MEMBER",1,0
5,10,1008,2,1314,100037,"N2",10,,1,0
5,10,1008,2,1314,100037,"N3",9,,2,0
5,10,1008,2,1314,100038,"N1",2,,4,0
5,10,1008,2,1314,100039,"N1",30,,2,0
5,10,1008,2,1314,100039,"N2",10,,2,0
5,10,1008,2,1314,100040,"N1",31,"COMM. MEMBER",1,0
5,10,1008,2,1314,100040,"N2",9,,2,0
5,10,1008,2,1718,100042,"N1",2,,2,0
5,10,1008,2,1718,100042,"N2",9,,2,0
5,10,1008,2,1718,100043,"N1",1,,1,0
5,10,1008,2,1718,100043,"N2",10,,2,0
5,10,1008,2,1718,100044,"N1",31,"SON",5,0
5,10,1008,2,1718,100044,"N2",9,,2,0
5,10,1008,2,1718,100045,"N1",31,"COMMUNITY",2,0
5,10,1008,2,1718,100045,"N2",9,,2,0
5,10,1008,2,1718,100046,"N1",1,,1,0
5,10,1008,2,1718,100046,"N2",10,,1,0
5,10,1008,2,1718,100046,"N3",2,,1,0
5,10,1008,2,1718,100047,"N1",31,"SON",1,0
5,10,1008,2,1718,100047,"N2",10,,2,0
5,10,1008,2,1718,100048,"N1",31,,5,0
5,10,1008,2,1718,100048,"N2",9,,3,0
5,10,1008,2,1718,100049,"N1",6,,1,0
5,10,1008,2,1718,100049,"N2",10,,1,0
5,10,1008,2,1718,100049,"N3",15,,4,0
5,10,1008,2,1718,100050,"N1",8,,4,0
5,10,1010,2,20,100071,"N1",4,,3,0
5,10,1010,2,20,100071,"N2",11,,3,0
5,10,1010,2,20,100071,"N3",2,,3,0
5,10,1010,2,20,100071,"N4",2,,3,0
5,10,1010,2,20,100071,"N5",9,,3,0
5,10,1010,2,20,100073,"N1",9,,3,0
5,10,1010,2,20,100073,"N2",1,,3,0
5,10,1010,2,20,100073,"N3",9,,3,0
5,10,1010,2,20,100075,"N1",9,,3,0
5,10,1010,2,20,100075,"N2",9,,3,0
5,10,1010,2,20,100076,"N1",13,,2,0
5,10,1010,2,20,100080,"N1",16,,3,0
5,10,1010,2,20,100080,"N2",12,,3,0
5,10,1010,2,20,100080,"N3",2,,3,0
5,10,1005,2,1374,100082,"N1",4,,1,0
5,10,1005,2,1374,100082,"N2",2,,1,0
5,10,1005,2,1374,100082,"N3",9,,1,0
5,10,1005,2,1374,100083,"N1",2,,1,0
5,10,1005,2,1374,100083,"N2",9,,1,0
5,10,1005,2,1374,100085,"N1",2,,1,0
5,10,1005,2,1374,100086,"N1",15,,3,0
5,10,1005,2,1374,100086,"N2",15,,3,0
5,10,1005,2,1374,100086,"N3",15,,3,0
5,10,1005,2,1374,100086,"N4",2,,1,0
5,10,1005,2,1374,100086,"N5",9,,2,0
5,10,1005,2,1374,100090,"N1",9,,1,0
5,10,1005,2,1374,100090,"N2",9,,1,0
5,10,1005,2,1374,100090,"N3",9,,1,0
5,10,1005,2,1374,100090,"N4",9,,1,0
5,10,1005,2,1374,100090,"N5",9,,1,0
5,10,1005,2,1374,100090,"N6",9,,1,0
5,10,1005,1,662,100093,"N1",4,,1,0
5,10,1005,1,662,100093,"N2",10,,1,0
5,10,1005,1,662,100094,"N1",4,,1,0
5,10,1005,1,662,100094,"N2",4,,1,0
5,10,1005,1,662,100094,"N3",31,"HOUSEHOLD MEMBE",1,0
5,10,1005,1,662,100094,"N4",31,"HOUSEHOLD MENBE",1,0
5,10,1005,1,662,100094,"N5",9,,1,0
5,10,1005,1,662,100094,"N6",9,,1,0
5,10,1005,1,662,100097,"N1",9,,3,0
5,10,1018,2,898,100101,"N1",9,,2,0
5,10,1018,2,898,100101,"N2",1,,1,0
5,10,1018,2,898,100103,"N1",1,,7,0
5,10,1018,2,898,100104,"N1",1,,1,0
5,10,1018,2,898,100104,"N2",1,,1,0
5,10,1018,2,898,100104,"N3",2,,1,0
5,10,1018,2,898,100104,"N4",9,,1,0
5,10,1018,2,898,100105,"N1",1,,6,0
5,10,1018,2,898,100105,"N2",9,,1,0
5,10,1018,2,898,100105,"N3",9,,1,0
5,10,1018,2,898,100105,"N4",7,,2,0
5,10,1018,2,898,100105,"N5",9,,1,0
5,10,1018,2,898,100108,"N1",1,,1,0
5,10,1018,2,898,100108,"N2",9,,1,0
5,10,1018,2,898,100109,"N1",9,,1,0
5,10,1018,2,898,100110,"N1",9,,1,0
5,10,1018,1,634,100115,"N1",2,,3,0
5,10,1018,1,634,100115,"N2",7,,3,0
5,10,1018,1,634,100115,"N3",7,,3,0
5,10,1018,1,634,100117,"N1",15,,7,0
5,10,1018,1,634,100117,"N2",28,,3,0
5,10,1018,1,634,100120,"N1",1,,7,0
5,10,1018,1,634,100120,"N2",2,,3,0
4,11,1112,2,1952,110011,"N1",9,,1,0
4,11,1112,2,1952,110011,"N2",9,,1,0
4,11,1112,2,1952,110014,"N1",4,,1,0
4,11,1112,2,1952,110014,"N2",9,,1,0
4,11,1112,2,1952,110015,"N1",2,,1,0
4,11,1112,2,1952,110015,"N2",2,,1,0
4,11,1112,2,1952,110015,"N3",9,,1,0
4,11,1112,2,1952,110016,"N1",9,,1,0
4,11,1112,2,1952,110017,"N1",9,,1,0
4,11,1112,2,1952,110018,"N1",9,,1,0
4,11,1112,2,1952,110020,"N1",9,,1,0
4,11,1112,2,78,110021,"N1",9,,2,0
4,11,1112,2,78,110022,"N1",9,,2,0
4,11,1112,2,78,110023,"N1",9,,2,0
4,11,1112,2,78,110024,"N1",9,,2,0
4,11,1112,2,78,110025,"N1",9,,2,0
4,11,1112,2,78,110026,"N1",9,,2,0
4,11,1112,2,78,110027,"N1",9,,2,0
4,11,1112,2,78,110028,"N1",9,,2,0
4,11,1112,2,78,110029,"N1",9,,2,0
4,11,1112,2,78,110030,"N1",9,,2,0
4,11,1110,2,714,110031,"N1",9,,1,0
4,11,1110,2,714,110031,"N2",9,,1,0
4,11,1110,2,714,110031,"N3",9,,1,0
4,11,1110,2,714,110032,"N1",2,,1,0
4,11,1110,2,714,110032,"N2",9,,2,0
4,11,1110,2,714,110033,"N1",2,,1,0
4,11,1110,2,714,110033,"N2",9,,2,0
4,11,1110,2,714,110033,"N3",9,,2,0
4,11,1110,2,714,110034,"N1",2,,1,0
4,11,1110,2,714,110034,"N2",2,,1,0
4,11,1110,2,714,110034,"N3",9,,2,0
4,11,1110,2,714,110034,"N4",9,,2,0
4,11,1110,2,714,110035,"N1",1,,1,0
4,11,1110,2,714,110035,"N2",1,,1,0
4,11,1110,2,714,110035,"N3",9,,1,0
4,11,1110,2,714,110035,"N4",,,1,0
4,11,1110,2,714,110035,"N5",,,1,0
4,11,1110,2,714,110035,"N6",,,1,0
4,11,1110,2,714,110036,"N1",9,,1,0
4,11,1110,2,714,110037,"N1",9,,1,0
4,11,1110,2,714,110038,"N1",9,,1,0
4,11,1110,2,714,110039,"N1",9,,1,0
4,11,1110,2,714,110040,"N1",11,,1,0
4,11,1110,2,2752,110041,"N1",3,,1,0
4,11,1110,2,2752,110041,"N2",9,,2,0
4,11,1110,2,2752,110042,"N1",3,,1,0
4,11,1110,2,2752,110042,"N2",9,,2,0
4,11,1110,2,2752,110043,"N1",3,,1,0
4,11,1110,2,2752,110043,"N2",9,,2,0
4,11,1110,2,2752,110044,"N1",3,,1,0
4,11,1110,2,2752,110044,"N2",9,,2,0
4,11,1110,2,2752,110045,"N1",3,,1,0
4,11,1110,2,2752,110045,"N2",9,,2,0
4,11,1110,2,2752,110046,"N1",3,,1,0
4,11,1110,2,2752,110046,"N2",9,,2,0
4,11,1110,2,2752,110047,"N1",3,,1,0
4,11,1110,2,2752,110047,"N2",9,,2,0
4,11,1110,2,2752,110048,"N1",3,,1,0
4,11,1110,2,2752,110049,"N1",3,,1,0
4,11,1110,2,2752,110049,"N2",9,,2,0
4,11,1110,2,2752,110050,"N1",3,,1,0
4,11,1110,2,2752,110050,"N2",9,,2,0
4,11,1110,2,2752,110050,"N3",9,,2,0
4,11,1108,2,492,110051,"N1",2,,1,0
4,11,1108,2,492,110051,"N2",2,,1,0
4,11,1108,2,492,110051,"N3",9,,1,0
4,11,1108,2,492,110053,"N1",2,,1,0
4,11,1108,2,492,110053,"N2",9,,1,0
4,11,1108,2,492,110055,"N1",2,,1,0
4,11,1108,2,492,110055,"N2",9,,1,0
4,11,1108,2,492,110057,"N1",31,"RELIGIOUS LAND",1,0
4,11,1108,2,492,110057,"N2",9,,1,0
4,11,1108,2,492,110059,"N1",9,,1,0
4,11,1108,2,492,110060,"N1",9,,1,0
4,11,1105,2,100,110061,"N1",2,,1,0
4,11,1105,2,100,110061,"N2",9,,1,0
4,11,1105,2,100,110062,"N1",9,,2,0
4,11,1105,2,100,110063,"N1",9,,1,0
4,11,1105,2,100,110063,"N2",9,,1,0
4,11,1105,2,100,110063,"N3",9,,1,0
4,11,1105,2,100,110064,"N1",9,,5,0
4,11,1105,2,100,110064,"N2",9,,1,0
4,11,1105,2,100,110065,"N1",12,,5,0
4,11,1105,2,100,110065,"N2",9,,2,0
4,11,1105,2,100,110065,"N3",9,,2,0
4,11,1105,2,100,110066,"N1",9,,2,0
4,11,1105,2,100,110067,"N1",31,"SON",8,0
4,11,1105,2,100,110067,"N2",9,,1,0
4,11,1105,2,100,110068,"N1",9,,1,0
4,11,1105,2,100,110069,"N1",9,,2,0
4,11,1105,2,100,110070,"N1",9,,1,0
4,11,1106,2,446,110071,"N1",2,,1,0
4,11,1106,2,446,110071,"N2",2,,2,0
4,11,1106,2,446,110071,"N3",9,,2,0
4,11,1106,2,446,110072,"N1",2,,2,0
4,11,1106,2,446,110072,"N2",2,,2,0
4,11,1106,2,446,110072,"N3",9,,2,0
4,11,1106,2,446,110073,"N1",9,,2,0
4,11,1106,2,446,110073,"N2",9,,1,0
4,11,1106,2,446,110074,"N1",2,,1,0
4,11,1106,2,446,110074,"N2",9,,2,0
4,11,1106,2,446,110075,"N1",2,,2,0
4,11,1106,2,446,110075,"N2",9,,4,0
4,11,1106,2,446,110075,"N3",9,,4,0
4,11,1106,2,446,110076,"N1",2,,2,0
4,11,1106,2,446,110076,"N2",9,,1,0
4,11,1106,2,446,110076,"N3",9,,2,0
4,11,1106,2,446,110078,"N1",3,,1,0
4,11,1106,2,446,110078,"N2",2,,1,0
4,11,1106,2,446,110078,"N3",9,,1,0
4,11,1106,2,446,110079,"N1",9,,1,0
4,11,1106,2,446,110080,"N1",2,,2,0
4,11,1106,2,446,110080,"N2",9,,2,0
4,11,1104,2,434,110081,"N1",9,,2,0
4,11,1104,2,434,110082,"N1",9,,2,0
4,11,1104,2,434,110083,"N1",9,,2,0
4,11,1104,2,434,110084,"N1",9,,2,0
4,11,1104,2,434,110085,"N1",9,,2,0
4,11,1104,2,434,110086,"N1",6,,2,0
4,11,1104,2,434,110087,"N1",9,,2,0
4,11,1104,2,434,110088,"N1",9,,1,0
4,11,1104,2,434,110089,"N1",9,,2,0
4,11,1104,2,434,110090,"N1",9,,1,0
4,11,1104,2,434,110090,"N2",1,,1,0
4,11,1107,2,1034,110091,"N1",9,,1,0
4,11,1107,2,1034,110092,"N1",9,,2,0
4,11,1107,2,1034,110093,"N1",9,,1,0
4,11,1107,2,1034,110094,"N1",9,,1,0
4,11,1107,2,1034,110095,"N1",9,,2,0
4,11,1107,2,1034,110095,"N2",9,,2,0
4,11,1107,2,1034,110096,"N1",2,,5,0
4,11,1107,2,1034,110096,"N2",9,,1,0
4,11,1107,2,1034,110097,"N1",2,,1,0
4,11,1107,2,1034,110097,"N2",9,,1,0
4,11,1107,2,1034,110098,"N1",2,,5,0
4,11,1107,2,1034,110098,"N2",9,,2,0
4,11,1107,2,1034,110099,"N1",9,,2,0
4,11,1107,2,1034,110099,"N2",9,,2,0
4,11,1107,2,1034,110100,"N1",2,,5,0
4,11,1107,2,1034,110100,"N2",9,,1,0
4,11,1109,2,672,110101,"N1",2,,1,0
4,11,1109,2,672,110101,"N2",9,,1,0
4,11,1109,2,672,110102,"N1",9,,2,0
4,11,1109,2,672,110102,"N2",2,,1,0
4,11,1109,2,672,110103,"N1",2,,1,0
4,11,1109,2,672,110103,"N2",9,,1,0
4,11,1109,2,672,110105,"N1",9,,1,0
4,11,1109,2,672,110105,"N2",9,,1,0
4,11,1109,2,672,110106,"N1",9,,1,0
4,11,1109,2,672,110107,"N1",9,,1,0
4,11,1109,2,672,110108,"N1",9,,1,0
4,11,1109,2,672,110109,"N1",9,,1,0
4,11,1109,2,672,110110,"N1",9,,1,0
4,11,1113,2,954,110111,"N1",9,,1,0
4,11,1113,2,954,110112,"N1",9,,1,0
4,11,1113,2,954,110113,"N1",31,"SON",8,0
4,11,1113,2,954,110113,"N2",9,,1,0
4,11,1113,2,954,110115,"N1",31,"SON",6,0
4,11,1113,2,954,110115,"N2",9,,1,0
4,11,1113,2,954,110116,"N1",9,,1,0
4,11,1113,2,954,110117,"N1",9,,1,0
4,11,1113,2,954,110118,"N1",2,,1,0
4,11,1113,2,954,110118,"N2",9,,1,0
4,11,1113,2,954,110119,"N1",9,,1,0
4,11,1113,2,954,110120,"N1",9,,1,0
4,11,1102,2,936,110121,"N1",2,,1,0
4,11,1102,2,936,110121,"N2",9,,1,0
4,11,1102,2,936,110122,"N1",1,,1,0
4,11,1102,2,936,110122,"N2",9,,1,0
4,11,1102,2,936,110123,"N1",1,,1,0
4,11,1102,2,936,110123,"N2",9,,1,0
4,11,1102,2,936,110124,"N1",9,,1,0
4,11,1102,2,936,110125,"N1",31,"AMASIRI JUNTION",2,0
4,11,1102,2,936,110125,"N2",9,,1,0
4,11,1102,2,936,110126,"N1",9,,1,0
4,11,1102,2,936,110127,"N1",31,"SON",8,0
4,11,1102,2,936,110127,"N2",9,,1,0
4,11,1102,2,936,110128,"N1",9,,1,0
4,11,1102,2,936,110129,"N1",1,,1,0
4,11,1102,2,936,110129,"N2",9,,1,0
4,11,1102,2,936,110130,"N1",1,,1,0
4,11,1102,2,936,110130,"N2",9,,1,0
4,11,1101,2,154,110131,"N1",9,,2,0
4,11,1101,2,154,110132,"N1",9,,1,0
4,11,1101,2,154,110133,"N1",9,,2,0
4,11,1101,2,154,110135,"N1",9,,1,0
4,11,1101,2,154,110136,"N1",12,,5,0
4,11,1101,2,154,110136,"N2",9,,1,0
4,11,1101,2,154,110137,"N1",9,,1,0
4,11,1101,2,154,110138,"N1",9,,1,0
4,11,1101,2,154,110139,"N1",9,,1,0
4,11,1101,2,154,110140,"N1",9,,1,0
5,12,1211,1,2856,120007,"N1",2,,1,0
5,12,1211,1,2856,120007,"N2",12,,2,0
5,12,1211,1,2856,120010,"N1",1,,4,0
5,12,1211,1,2856,120010,"N2",2,,4,0
5,12,1208,2,526,120041,"N1",12,,2,0
5,12,1208,2,526,120041,"N2",7,,3,0
5,12,1208,2,526,120045,"N1",9,,1,0
5,12,1208,2,526,120047,"N1",1,,8,0
5,12,1208,2,526,120047,"N2",9,,2,0
5,12,1216,2,618,120051,"N1",4,,1,0
5,12,1216,2,618,120051,"N2",13,,7,0
5,12,1216,2,618,120052,"N1",4,,1,0
5,12,1216,2,618,120052,"N2",31,,2,0
5,12,1216,2,618,120052,"N3",13,,4,0
5,12,1216,2,618,120053,"N1",2,,1,0
5,12,1216,2,618,120054,"N1",4,,1,0
5,12,1216,2,618,120054,"N2",1,,1,0
5,12,1216,2,618,120054,"N3",9,,2,0
5,12,1216,2,618,120055,"N1",3,,1,0
5,12,1216,2,618,120055,"N2",9,,1,0
5,12,1216,2,618,120056,"N1",4,,1,0
5,12,1216,2,618,120056,"N2",9,,7,0
5,12,1216,2,618,120056,"N3",9,,2,0
5,12,1216,2,618,120057,"N1",4,,1,0
5,12,1216,2,618,120057,"N2",13,,4,0
5,12,1216,2,618,120058,"N1",3,,1,0
5,12,1216,2,618,120058,"N2",9,,2,0
5,12,1216,2,618,120059,"N1",15,,8,0
5,12,1216,2,618,120059,"N2",9,,1,0
5,12,1216,2,618,120060,"N1",4,,1,0
5,12,1216,2,618,120060,"N2",13,,8,0
5,12,1210,2,462,120061,"N1",1,,1,0
5,12,1210,2,462,120061,"N2",9,,1,0
5,12,1210,2,462,120063,"N1",1,,2,0
5,12,1210,2,462,120064,"N1",2,,1,0
5,12,1210,2,462,120064,"N2",9,,2,0
5,12,1210,2,462,120065,"N1",1,,5,0
5,12,1210,2,462,120065,"N2",9,,1,0
5,12,1210,2,462,120066,"N1",1,,2,0
5,12,1210,2,462,120066,"N2",9,,1,0
5,12,1210,2,462,120066,"N3",7,,1,0
5,12,1210,2,462,120068,"N1",1,,1,0
5,12,1210,2,462,120068,"N2",9,,2,0
5,12,1210,2,462,120069,"N1",1,,1,0
5,12,1210,2,462,120069,"N2",8,,1,0
5,12,1210,2,462,120070,"N1",1,,5,0
5,12,1204,2,736,120073,"N1",1,,4,0
5,12,1204,2,736,120075,"N1",1,,5,0
5,12,1204,2,736,120075,"N2",9,,1,0
5,12,1204,2,736,120078,"N1",1,,5,0
5,12,1204,2,736,120078,"N2",9,,1,0
5,12,1204,2,736,120079,"N1",1,,8,0
5,12,1204,2,736,120080,"N1",1,,5,0
5,12,1214,2,452,120091,"N1",2,,1,0
5,12,1214,2,452,120093,"N1",4,,5,0
5,12,1214,2,452,120093,"N2",13,,5,0
5,12,1214,2,452,120093,"N3",9,,2,0
5,12,1214,2,452,120093,"N4",2,,1,0
5,12,1214,2,452,120094,"N1",1,,5,0
5,12,1214,2,452,120098,"N1",31,,1,0
5,12,1214,2,452,120098,"N2",9,,2,0
5,12,1214,2,452,120098,"N3",10,,2,0
5,12,1214,2,452,120099,"N1",4,,1,0
5,12,1214,2,452,120099,"N2",9,,2,0
5,12,1214,2,452,120100,"N1",2,,1,0
5,12,1214,2,452,120100,"N2",9,,2,0
5,12,1214,2,452,120100,"N3",10,,2,0
6,13,1310,1,1300,130006,"N1",1,,3,0
6,13,1310,1,1300,130007,"N1",1,,1,0
6,13,1310,1,1300,130007,"N2",11,,1,0
6,13,1310,1,1300,130007,"N3",9,,1,0
6,13,1310,1,1300,130010,"N1",9,,1,0
6,13,1314,1,6,130016,"N1",4,,1,0
6,13,1314,1,6,130016,"N2",1,,7,0
6,13,1314,1,6,130018,"N1",12,,1,0
6,13,1314,1,6,130018,"N2",10,,1,0
6,13,1314,1,6,130018,"N3",9,,1,0
6,13,1314,1,6,130018,"N4",9,,1,0
6,13,1314,1,6,130018,"N5",28,,1,0
6,13,1307,1,268,130025,"N1",11,,3,0
6,13,1307,1,268,130025,"N2",10,,3,0
6,13,1307,1,268,130028,"N1",2,,1,0
6,13,1303,1,626,130032,"N1",9,,3,0
6,13,1303,1,626,130034,"N1",1,,3,0
6,13,1303,1,626,130034,"N2",11,,3,0
6,13,1303,1,626,130034,"N3",8,,3,0
6,13,1303,1,626,130034,"N4",12,,3,0
6,13,1303,1,626,130036,"N1",12,,3,0
6,13,1303,1,626,130038,"N1",9,,3,0
6,13,1305,1,1232,130041,"N1",9,,1,0
6,13,1305,1,1232,130042,"N1",11,,1,0
6,13,1305,1,1232,130042,"N2",10,,1,0
6,13,1305,1,1232,130048,"N1",11,,1,0
6,13,1305,1,1232,130048,"N2",9,,1,0
6,13,1305,1,1232,130050,"N1",9,,1,0
6,13,1305,1,1232,130050,"N2",28,,1,0
6,13,1305,1,1232,130050,"N3",8,,1,0
6,13,1309,2,674,130051,"N1",1,,5,0
6,13,1309,2,674,130051,"N2",11,,5,0
6,13,1309,2,674,130051,"N3",9,,5,0
6,13,1309,2,674,130052,"N1",11,,5,0
6,13,1309,2,674,130052,"N2",11,,5,0
6,13,1309,2,674,130052,"N3",9,,5,0
6,13,1309,2,674,130054,"N1",11,,5,0
6,13,1309,2,674,130054,"N2",11,,5,0
6,13,1309,2,674,130054,"N3",9,,5,0
6,13,1309,2,674,130055,"N1",11,,5,0
6,13,1309,2,674,130055,"N2",9,,4,0
6,13,1309,2,674,130055,"N3",11,,4,0
6,13,1309,2,674,130056,"N1",10,,5,0
6,13,1309,2,674,130056,"N2",11,,5,0
6,13,1309,2,674,130056,"N3",12,,5,0
6,13,1309,2,674,130057,"N1",11,,5,0
6,13,1309,2,674,130057,"N2",11,,5,0
6,13,1309,2,674,130057,"N3",9,,5,0
6,13,1309,2,674,130058,"N1",1,,1,0
6,13,1309,2,674,130058,"N2",11,,5,0
6,13,1309,2,674,130058,"N3",11,,5,0
6,13,1305,2,10,130062,"N1",8,,1,0
6,13,1305,2,10,130064,"N1",10,,1,0
6,13,1305,2,10,130064,"N2",11,,1,0
6,13,1305,2,10,130064,"N3",9,,1,0
6,13,1301,1,1206,130078,"N1",9,,3,0
6,13,1301,1,0,130080,"N1",11,,3,0
6,13,1301,1,0,130080,"N2",1,,3,0
6,13,1301,1,0,130080,"N3",10,,3,0
4,14,1401,2,1116,140001,"N1",1,,5,0
