"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11fq1a","s11fq1b","s11fq2","s11fq2b","s11fq3a","s11fq3b","s11fq4a","s11fq4b","s11fq4c","s11fq5","s11fq6","s11fq7","s11fq8","s11fq9","s11fq9b","s11fq10","s11fq11","s11fq11b","s11fq12","tracked_obs"
4,1,110,2,76,10082,1,1,"CASSAVA",1020,680,1,4,,3,2012,4,22,3,2,,,,,,,,,,0
4,1,110,2,76,10082,1,2,"MAIZE",1080,150,3,4,,3,2012,1,21,1,2,,,,,,,,,,0
4,1,110,2,76,10084,1,1,"MAIZE",1080,800,3,4,,4,2012,3,31,1,2,,,,,,,,,,0
4,1,110,2,76,10084,1,2,"CASSAVA",1020,1000,3,4,,4,2012,350,51,3,2,,,,,,,,,,0
4,1,110,2,76,10084,2,1,"YAM",1120,40,1,4,,5,2012,200,51,3,2,,,,,,,,,,0
4,1,110,2,76,10084,2,2,"MAIZE",1080,900,3,4,,5,2012,4,31,1,2,,,,,,,,,,0
4,1,110,2,76,10084,2,3,"PUMKIN",2193,35,1,4,,5,2012,4,61,3,2,,,,,,,,,,0
4,1,110,2,76,10084,3,1,"CASSAVA",1020,1000,3,4,,6,2012,350,51,3,2,,,,,,,,,,0
4,1,110,2,76,10084,3,2,"PUMKIN",2193,30,1,4,,6,2012,3,61,3,2,,,,,,,,,,0
4,1,110,2,76,10084,4,1,"CASSAVA",1020,1800,3,1,,3,2012,400,51,3,2,,,,,,,,,,0
4,1,110,2,76,10087,1,1,"CASSAVA",1020,200,2,4,,3,2012,50,22,,2,,,,,,,,,,0
4,1,110,2,76,10087,1,2,"PUMKIN",2190,30,1,4,,4,2012,10,61,,2,,,,,,,,,,0
4,1,110,2,76,10087,1,3,"THREE LEAF YAM",1124,20,1,4,,4,2012,25,52,,2,,,,,,,,,,0
4,1,110,2,76,10087,2,1,"CASSAVA",1020,220,2,4,,3,2012,41,22,,2,,,,,,,,,,0
4,1,110,2,76,10087,2,2,"PUMKIN",2190,25,1,4,,4,2012,10,61,,2,,,,,,,,,,0
4,1,110,2,76,10087,2,3,"THREE LEAF YAM",1124,20,1,4,,4,2012,25,52,,2,,,,,,,,,,0
4,1,110,2,76,10088,1,1,"CASSAVA",1020,500,3,1,,4,2012,100,22,,2,,,,,,,,,,0
4,1,110,2,76,10088,2,1,"CASSAVA",1020,600,3,1,,4,2012,120,22,,2,,,,,,,,,,0
4,1,110,2,76,10088,3,1,"CASSAVA",1020,400,3,1,,4,2012,90,22,,2,,,,,,,,,,0
4,1,110,2,76,10088,3,2,"PUMKIN",2190,30,1,4,,4,2012,35,61,,2,,,,,,,,,,0
4,1,110,2,76,10088,3,3,"MAIZE",1080,70,3,4,,4,2012,25,26,,2,,,,,,,,,,0
4,1,110,2,76,10089,1,1,"YAM",1120,30,1,4,,4,2012,100,51,3,2,,,,,,,,,,0
4,1,110,2,76,10089,1,2,"CASSAVA",1020,150,1,4,,4,2012,1500,51,3,2,,,,,,,,,,0
4,1,110,2,76,10089,1,3,"MAIZE",1080,100,3,4,,4,2012,5,31,1,2,,,,,,,,,,0
4,1,110,2,76,10089,2,1,"CASSAVA",1020,200,1,4,,4,2012,1800,51,3,2,,,,,,,,,,0
4,1,110,2,76,10089,2,2,"COWPEA (LOCAL BEANS )",1010,100,1,4,,4,2012,70,13,1,2,,,,,,,,,,0
4,1,110,2,76,10089,3,1,"YAM",1120,25,1,4,,4,2012,90,51,3,2,,,,,,,,,,0
4,1,110,2,76,10089,3,2,"CASSAVA",1020,250,1,4,,4,2012,2000,51,3,2,,,,,,,,,,0
4,1,110,2,76,10089,3,3,"PUMKIN",2190,50,1,4,,4,2012,10,31,1,2,,,,,,,,,,0
4,1,110,2,76,10089,3,4,"COWPEA ( LOCAL BEANS )",1010,80,1,4,,4,2012,60,13,1,2,,,,,,,,,,0
4,1,105,2,638,10091,1,1,"CASSAVA",1020,150,1,4,,4,2012,3500,51,3,2,,,,,,,,,,0
4,1,105,2,638,10091,1,2,"YAM",1120,50,3,4,,4,2012,100,51,3,2,,,,,,,,,,0
4,1,105,2,638,10091,1,3,"MAIZE",1080,150,3,4,,4,2012,10,31,1,2,,,,,,,,,,0
4,1,105,2,638,10091,1,5,"PUMKIN",2190,50,1,4,,4,2012,10,61,1,2,,,,,,,,,,0
4,1,105,2,638,10091,2,1,"CASSAVA",1020,300,1,4,,5,2012,4500,51,3,2,,,,,,,,,,0
4,1,105,2,638,10091,2,2,"PUMKIN",2190,80,1,4,,5,2012,12,61,1,2,,,,,,,,,,0
4,1,105,2,638,10091,2,3,"THREE LEAF YAM",1124,50,3,4,,5,2012,150,51,3,2,,,,,,,,,,0
4,1,105,2,638,10091,2,4,"COWPEA",1010,50,1,4,,5,2012,25,13,1,1,"LOCAL TYPE",2,1,2,,1,2,,9999,0
4,1,105,2,638,10091,2,5,"MELON",1090,100,1,4,,5,2012,25,13,1,2,,,,,,,,,,0
4,1,105,2,638,10091,3,1,"CASSAVA",1020,150,1,1,,5,2012,3000,51,3,2,,,,,,,,,,0
4,1,105,2,638,10091,4,1,"CASSAVA",1020,300,1,4,,5,2012,4200,51,3,2,,,,,,,,,,0
4,1,105,2,638,10091,4,2,"COWPEA",1010,80,1,4,,5,2012,27,13,1,1,"LOCAL TYPE",2,1,2,,1,2,,9999,0
4,1,105,2,638,10092,1,1,"CASSAVA",1020,500,1,4,,4,2012,50,52,3,2,,,,,,,,,,0
4,1,105,2,638,10092,1,2,"MAIZE",1080,100,3,4,,4,2012,8,26,1,2,,,,,,,,,,0
4,1,105,2,638,10092,2,1,"CASSAVA",1020,400,1,4,,4,2012,45,52,3,2,,,,,,,,,,0
4,1,105,2,638,10092,2,2,"MAIZE",1080,80,3,4,,4,2012,8,26,1,2,,,,,,,,,,0
4,1,105,2,638,10094,1,1,"CASSAVA",1020,600,1,4,,4,2012,50,22,3,2,,,,,,,,,,0
4,1,105,2,638,10094,1,2,"MAIZE",1080,50,3,4,,4,2012,5,25,1,2,,,,,,,,,,0
4,1,105,2,638,10094,2,1,"CASSAVA",1020,500,1,4,,4,2012,50,22,3,2,,,,,,,,,,0
4,1,105,2,638,10094,2,2,"MAIZE",1080,70,3,4,,4,2012,5,25,1,2,,,,,,,,,,0
4,1,105,2,638,10096,1,1,"CASSAVA",1020,245,1,4,,4,2012,3,31,3,2,,,,,,,,,,0
4,1,105,2,638,10096,1,2,"YAM",1120,10,1,4,,4,2012,23,51,3,2,,,,,,,,,,0
4,1,105,2,638,10096,1,3,"MAIZE",1080,82,3,4,,3,2012,2,21,1,2,,,,,,,,,,0
4,1,105,2,638,10096,2,1,"CASSAVA",1020,900,1,4,,3,2012,5,31,3,2,,,,,,,,,,0
4,1,105,2,638,10096,2,2,"YAM",1120,25,1,4,,4,2012,30,51,3,2,,,,,,,,,,0
4,1,105,2,638,10096,2,3,"MAIZE",1080,90,3,4,,3,2012,2,21,1,2,,,,,,,,,,0
4,1,105,2,638,10096,3,1,"CASSAVA",1020,250,1,1,,4,2012,3,31,3,2,,,,,,,,,,0
4,1,105,2,638,10097,1,1,"YAM",1120,50,1,4,,4,2012,65,52,3,2,,,,,,,,,,0
4,1,105,2,638,10097,1,2,"CASSAVA",1020,40,1,4,,4,2012,1,31,3,2,,,,,,,,,,0
4,1,105,2,638,10097,1,3,"MAIZE",1080,120,3,4,,3,2012,1,21,1,2,,,,,,,,,,0
4,1,105,2,638,10097,2,1,"CASSAVA",1020,230,1,4,,3,2012,2,31,3,2,,,,,,,,,,0
4,1,105,2,638,10097,2,2,"MAIZE",1080,165,3,4,,3,2012,2,21,1,2,,,,,,,,,,0
4,1,105,2,638,10099,1,1,"CASSAVA",1020,1500,3,4,,3,2012,13,32,3,2,,,,,,,,,,0
4,1,105,2,638,10099,1,2,"MAIZE",1080,900,3,4,,3,2012,5,31,1,2,,,,,,,,,,0
4,1,105,2,638,10100,2,1,"CASSAVA",1020,1200,3,4,,4,2012,17,32,3,2,,,,,,,,,,0
4,1,105,2,638,10100,2,2,"MAIZE",1080,700,3,4,,4,2012,3,31,1,2,,,,,,,,,,0
4,1,105,2,638,10100,3,1,"CASSAVA",1020,1200,3,1,,4,2012,15,32,3,2,,,,,,,,,,0
4,1,108,2,904,10102,1,1,"CASSAVA",1020,200,1,4,,4,2012,40,23,,2,,,,,,,,,,0
4,1,108,2,904,10102,1,2,"MAIZE",1080,70,3,4,,4,2012,10,25,,2,,,,,,,,,,0
4,1,108,2,904,10102,1,3,"MELON",1090,90,1,4,,4,2012,4,31,,2,,,,,,,,,,0
4,1,108,2,904,10102,2,1,"CASSAVA",1020,250,1,4,,4,2012,43,23,,2,,,,,,,,,,0
4,1,108,2,904,10102,2,2,"MAIZE",1080,80,3,4,,4,2012,8,25,,2,,,,,,,,,,0
4,1,108,2,904,10102,2,3,"MELON",1090,70,1,4,,4,2012,3,31,,2,,,,,,,,,,0
4,1,108,2,904,10102,3,1,"CASSAVA",1020,300,1,4,,4,2012,44,23,,2,,,,,,,,,,0
4,1,108,2,904,10102,3,2,"MAIZE",1080,90,3,4,,4,2012,5,25,,2,,,,,,,,,,0
4,1,108,2,904,10103,1,1,"CASSAVA",1020,500,3,1,,4,2012,50,22,,2,,,,,,,,,,0
4,1,108,2,904,10103,2,1,"CASSAVA",1020,250,3,4,,4,2012,50,22,,2,,,,,,,,,,0
4,1,108,2,904,10103,2,2,"OKRO",2120,50,3,4,,4,2012,1,26,,2,,,,,,,,,,0
4,1,108,2,904,10105,1,1,"CASSAVA",1020,2000,3,4,,4,2012,20,31,3,2,,,,,,,,,,0
4,1,108,2,904,10105,1,2,"MELON",1090,300,3,4,,4,2012,3,31,1,2,,,,,,,,,,0
4,1,108,2,904,10106,1,1,"CASSAVA",1020,1300,3,4,,4,2012,18,31,3,2,,,,,,,,,,0
4,1,108,2,904,10106,1,2,"MELON",1090,200,3,4,,4,2012,2,31,1,2,,,,,,,,,,0
4,1,108,2,904,10106,2,1,"CASSAVA",1020,1200,3,4,,5,2012,16,31,3,2,,,,,,,,,,0
4,1,108,2,904,10106,2,2,"MELON",1090,100,3,4,,5,2012,2,31,1,2,,,,,,,,,,0
4,1,108,2,904,10107,1,1,"CASSAVA",1020,200,1,4,,4,2012,2500,51,3,2,,,,,,,,,,0
4,1,108,2,904,10107,1,2,"MAIZE",1080,250,3,4,,4,2012,5,25,1,1,"LOCAL TYPE",2,1,3,"MIXED",1,2,,99,0
4,1,108,2,904,10107,1,3,"PUMKIN",2190,100,1,4,,4,2012,5,31,1,2,,,,,,,,,,0
4,1,108,2,904,10107,1,4,"COWPEA",1010,80,3,4,,4,2012,20,13,1,2,,,,,,,,,,0
4,1,108,2,904,10108,1,1,"CASSAVA",1020,270,1,4,,4,2012,3,32,3,2,,,,,,,,,,0
4,1,108,2,904,10108,1,2,"YAM",1120,30,1,4,,4,2012,45,52,3,2,,,,,,,,,,0
4,1,108,2,904,10108,1,3,"BANANA",2030,25,3,4,,,,14,42,3,2,,,,,,,,,,0
4,1,108,2,904,10108,1,4,"MAIZE",1080,89,3,4,,3,2012,2,21,1,2,,,,,,,,,,0
4,1,108,2,904,10108,2,1,"CASSAVA",1020,340,1,1,,3,2012,4,32,3,2,,,,,,,,,,0
4,1,108,2,904,10108,2,2,"PLAINTAIN",2170,15,3,1,,,,8,42,3,2,,,,,,,,,,0
4,1,108,2,904,10108,3,1,"CASSAVA",1020,412,1,4,,4,2012,5,32,3,2,,,,,,,,,,0
4,1,108,2,904,10108,3,2,"MAIZE",1080,100,3,4,,3,2012,4,21,1,2,,,,,,,,,,0
4,1,108,2,904,10108,3,3,"YAM",1120,30,1,4,,4,2012,45,52,3,2,,,,,,,,,,0
4,1,108,2,904,10109,1,1,"YAM",1120,20,1,4,,4,2012,2,51,3,2,,,,,,,,,,0
4,1,108,2,904,10109,1,2,"PUMKIN",2193,10.1000003814697,1,4,,3,2012,25,26,1,2,,,,,,,,,,0
4,1,108,2,904,10109,1,3,"CASSAVA",1020,100,3,4,,4,2012,1,33,3,2,,,,,,,,,,0
4,1,108,2,904,10110,1,1,"CASSAVA",1020,540,1,4,,4,2012,4,52,3,2,,,,,,,,,,0
4,1,108,2,904,10110,1,2,"BEANS",1010,21,1,4,,3,2012,3,31,3,1,"LOCAL BEANS",2,1,2,,1,1,,2008,0
4,1,108,2,904,10110,1,3,"MAIZE",1080,120,3,4,,3,2012,3,22,1,2,,,,,,,,,,0
2,2,209,2,1040,20001,1,1,"GUINEA CORN",1070,1,6,1,,6,2012,1000,1,3,2,,,,,,,,,,0
2,2,209,2,1040,20001,2,1,"RICE",1110,1,6,1,,6,2012,3000,1,1,2,,,,,,,,,,0
2,2,209,2,1040,20001,3,1,"BEANS",1010,1,6,1,,6,2012,1000,1,3,1,"40 DAYS",2,2,1,,2,1,,2011,0
2,2,209,2,1040,20002,1,1,"MILLET",1100,1,5,4,,5,2012,300,1,3,2,,,,,,,,,,0
2,2,209,2,1040,20002,1,2,"GUINEA CORN",1070,1,5,4,,5,2012,300,1,3,1,"40 DAYS",3,1,1,,1,3,"WHITE EYE",2012,0
2,2,209,2,1040,20002,1,3,"BEANS",1010,1,5,4,,7,2012,400,1,1,1,"40 DAYS",3,1,1,,1,3,"WHITE EYE",2012,0
2,2,209,2,1040,20004,1,1,"GUINEA CORN",1070,2151,3,1,,4,2012,400,1,1,2,,,,,,,,,,0
2,2,209,2,1040,20005,1,1,"MAIZE",1080,5860.7998046875,7,2,,5,2012,500,1,3,1,"KANADNADE",2,2,1,,2,1,,10,0
2,2,209,2,1040,20005,1,2,"BEANS",1010,5860.7998046875,7,2,,8,2012,600,1,2,2,,,,,,,,,,0
2,2,209,2,1040,20005,2,1,"RICE",1110,2265.80004882813,7,1,,6,2012,300,1,3,2,,,,,,,,,,0
2,2,209,2,1040,20005,3,1,"RICE",1110,3487.39990234375,7,1,,6,2012,1000,1,3,2,,,,,,,,,,0
2,2,209,2,1040,20006,1,1,"MAIZE",1080,200,3,1,,6,2012,,,,2,,,,,,,,,,0
2,2,209,2,1040,20006,2,1,"MAIZE",1080,350,3,1,,6,2012,,,,2,,,,,,,,,,0
2,2,209,2,1040,20006,3,1,"BEANS",1010,160,2,1,,8,2012,,,,1,"WHITE BEANS",2,2,1,,2,1,,1972,0
2,2,209,2,1040,20007,1,1,"MAIZE",1080,2518,3,1,,5,2012,1500,1,2,2,,,,,,,,,,0
2,2,209,2,1040,20007,2,1,"RICE",1110,4021,3,1,,5,2012,900,1,2,2,,,,,,,,,,0
2,2,209,2,1040,20008,1,1,"GUINEA CORN",1070,1,5,1,,5,2012,200,1,3,2,,,,,,,,,,0
2,2,209,2,1040,20008,2,1,"RICE",1110,1,5,1,,5,2012,300,1,1,2,,,,,,,,,,0
2,2,209,2,1040,20009,1,1,"BEANS",1010,1,5,1,,8,2012,700,1,3,1,"40 DAYS",2,1,1,,1,3,"WHITE EYE",1983,0
2,2,209,2,1040,20009,2,1,"GUINEA CORN",1070,1,5,4,,5,2012,400,1,3,2,,,,,,,,,,0
2,2,209,2,1040,20009,2,2,"MILLET",1100,1,5,4,,5,2012,100,1,3,2,,,,,,,,,,0
2,2,209,2,1040,20010,1,1,"BEANS",1010,31,2,1,,8,2012,200,1,2,1,"BEANS",2,1,2,,1,1,,3,0
2,2,209,2,1040,20010,2,1,"GUINEA CORN",1070,1.5,5,1,,5,2012,1000,1,3,2,,,,,,,,,,0
2,2,209,2,1040,20010,3,1,"MAIZE",1080,1.5,5,1,,5,2012,1500,1,3,2,,,,,,,,,,0
2,2,221,2,18,20011,1,1,"RICE",1110,1,5,1,,6,2012,,,,2,,,,,,,,,,0
2,2,221,2,18,20011,2,1,"GUINEA CORN",1070,115,2,1,,6,2012,,,,2,,,,,,,,,,0
2,2,221,2,18,20011,3,1,"GUINEA CORN",1070,60,2,1,,6,2012,,,,2,,,,,,,,,,0
2,2,221,2,18,20011,4,1,"MAIZE",1080,1.5,5,1,,7,2012,,,,2,,,,,,,,,,0
2,2,221,2,18,20012,1,1,"MAIZE",1080,2309.5,3,4,,5,2012,600,1,1,2,,,,,,,,,,0
2,2,221,2,18,20012,1,2,"GUINEA CORN",1070,2309.5,3,4,,5,2012,500,1,1,2,,,,,,,,,,0
2,2,221,2,18,20012,2,1,"MAIZE",1080,1207.67004394531,3,4,,5,2012,400,1,1,2,,,,,,,,,,0
2,2,221,2,18,20012,2,2,"BEANS",1010,1207.67004394531,3,4,,5,2012,200,1,1,1,"BEANS",2,1,1,,1,1,,1999,0
2,2,221,2,18,20012,2,3,"RICE",1110,1207.67004394531,3,4,,5,2012,400,1,1,2,,,,,,,,,,0
2,2,221,2,18,20013,1,1,"MAIZE",1080,1,6,4,,6,2012,1000,1,3,1,"40 DAYS",2,1,1,,1,1,,1992,0
2,2,221,2,18,20013,1,2,"MLLET",1100,1,6,4,,7,2012,400,1,3,1,"40 DAYS",2,1,1,,1,1,,1992,0
2,2,221,2,18,20013,1,3,"GUINEA CORN",1070,1,6,1,,7,2012,1000,1,3,2,,,,,,,,,,0
2,2,221,2,18,20013,2,1,"BEANS",1010,1,6,4,,6,2012,1500,1,3,1,"40 DAYS",2,1,1,,1,1,,1992,0
2,2,221,2,18,20014,1,1,"MAIZE",1080,1,6,1,,5,2012,500,1,3,2,,,,,,,,,,0
2,2,221,2,18,20014,2,1,"COTTON",1050,1,6,1,,5,2012,100,1,3,2,,,,,,,,,,0
2,2,221,2,18,20014,3,1,"RICE",1110,1,5,1,,5,2012,600,1,3,2,,,,,,,,,,0
2,2,221,2,18,20014,4,1,"GUINEA CORN",1070,1,6,1,,5,2012,1000,1,3,2,,,,,,,,,,0
2,2,221,2,18,20015,1,1,"RICE",1110,2,5,1,,6,2012,5000,1,3,2,,,,,,,,,,0
2,2,221,2,18,20015,2,1,"MAIZE",1080,1,5,1,,6,2012,1200,1,3,2,,,,,,,,,,0
2,2,221,2,18,20015,3,1,"GUINEA CORN",1070,68,2,1,,5,2012,1500,1,3,2,,,,,,,,,,0
2,2,221,2,18,20016,1,1,"GUINEA CORN",1070,3612,3,1,,5,2012,600,1,1,2,,,,,,,,,,0
2,2,221,2,18,20016,2,2,"MAIZE",1080,4821,3,1,,5,2012,800,1,1,2,,,,,,,,,,0
2,2,221,2,18,20017,1,1,"GUINEA CORN",1070,1,5,1,,5,2012,500,1,3,2,,,,,,,,,,0
2,2,221,2,18,20017,2,1,"RICE",1110,1,5,1,,5,2012,300,1,1,2,,,,,,,,,,0
2,2,221,2,18,20017,3,1,"GUINEA CORN",1070,1,5,1,,5,2012,400,1,3,2,,,,,,,,,,0
2,2,221,2,18,20018,1,1,"GUINEA CORN",1070,1,6,1,,6,2012,1500,1,3,2,,,,,,,,,,0
2,2,221,2,18,20018,2,2,"MAIZE",1080,1,6,1,,7,2012,2000,1,3,2,,,,,,,,,,0
2,2,221,2,18,20018,3,3,"COTTON",1050,1,6,1,,7,2012,1000,1,,2,,,,,,,,,,0
2,2,221,2,18,20019,1,1,"GUINEA CORN",1070,1,5,1,,5,2012,2000,1,3,2,,,,,,,,,,0
2,2,221,2,18,20019,2,1,"RICE",1110,1,5,1,,6,2012,3000,1,3,2,,,,,,,,,,0
2,2,221,2,18,20020,1,1,"COTTON",1050,260,2,1,,5,2012,,,,2,,,,,,,,,,0
2,2,221,2,18,20020,2,2,"MAIZE",1080,130,2,1,,5,2012,,,,2,,,,,,,,,,0
2,2,221,2,18,20020,3,3,"GUINEA CORN",1070,260,2,1,,6,2012,,,,2,,,,,,,,,,0
2,2,201,2,60,20021,1,1,"GUINEA CORN",1070,1,6,1,,6,2012,1500,1,3,2,,,,,,,,,,0
2,2,201,2,60,20021,2,1,"GUINEA CORN",1070,1,6,1,,6,2012,1000,1,3,2,,,,,,,,,,0
2,2,201,2,60,20022,1,1,"MAIZE",1080,2482,3,1,,6,2012,,,,2,,,,,,,,,,0
2,2,201,2,60,20023,1,1,"MAIZE",1080,1345,3,1,,5,2012,1500,1,2,2,,,,,,,,,,0
2,2,201,2,60,20023,2,1,"MAIZE",1080,982,3,1,,5,2012,800,1,2,2,,,,,,,,,,0
2,2,201,2,60,20024,1,1,"GUINEA CORN",1070,2,5,1,,5,2012,1000,1,3,2,,,,,,,,,,0
2,2,201,2,60,20024,2,1,"CASSAVA",1020,1,5,1,,1,2012,20,63,3,2,,,,,,,,,,0
2,2,201,2,60,20024,3,1,"GUINEA CORN",1070,1,5,1,,5,2012,1700,1,3,2,,,,,,,,,,0
2,2,201,2,60,20025,1,1,"GUINEA CORN",1070,2.5,5,1,,5,2012,1000,1,3,2,,,,,,,,,,0
2,2,201,2,60,20025,2,1,"BROUND NUT",1060,1,6,1,,5,2012,1500,1,1,2,,,,,,,,,,0
2,2,201,2,60,20025,3,1,"GUINEA CORN",1070,1.5,5,1,,5,2012,500,1,3,2,,,,,,,,,,0
2,2,201,2,60,20026,1,1,"MAIZE",1080,2589,3,1,,5,2012,600,1,2,2,,,,,,,,,,0
2,2,201,2,60,20027,1,1,"GUINEA CORN",1070,1,6,4,,5,2012,200,1,3,2,,,,,,,,,,0
2,2,201,2,60,20027,1,2,"BEANS",1010,1.10000002384186,,4,,5,2012,100,1,3,1,"KANDALE",3,1,1,,1,1,,2010,0
2,2,201,2,60,20029,1,1,"GUINEA CORN",1070,1.5,5,1,,5,2012,2500,1,3,2,,,,,,,,,,0
2,2,201,2,60,20030,1,1,"GUINEA CORN",1070,9167.2001953125,7,1,,5,2012,3000,1,3,2,,,,,,,,,,0
2,2,201,2,60,20030,2,1,"MAIZE",1080,9840.2998046875,7,1,,6,2012,4000,1,3,2,,,,,,,,,,0
2,2,201,2,60,20030,3,1,"CASSAVA",1020,1000,3,1,,8,2012,1000,1,3,2,,,,,,,,,,0
2,2,201,2,60,20030,4,1,"RICE",1110,6031.5,7,1,,6,2012,2000,1,3,2,,,,,,,,,,0
2,2,216,2,200,20031,1,1,"GUINEA CORN",1070,2,5,1,,5,2012,300,1,3,2,,,,,,,,,,0
2,2,216,2,200,20031,2,1,"CASSAVA",1020,1.5,5,1,,8,2012,45,63,3,2,,,,,,,,,,0
2,2,216,2,200,20031,3,1,"MAIZE",1080,1,5,1,,6,2012,3500,1,3,2,,,,,,,,,,0
2,2,216,2,200,20031,4,1,"BEANS",1010,1,5,1,,7,2012,1500,1,3,1,"40 DAYS",2,1,1,,1,1,,2012,0
2,2,216,2,200,20032,1,1,"GUINEA CORN",1070,2,6,1,,5,2012,1000,1,3,2,,,,,,,,,,0
2,2,216,2,200,20032,2,1,"RICE",1110,1,5,1,,5,2012,5000,1,3,2,,,,,,,,,,0
2,2,216,2,200,20033,1,1,"MAIZE",1080,1.5,5,1,,5,2012,,,,2,,,,,,,,,,0
2,2,216,2,200,20033,2,1,"BEANS",1010,1,5,1,,8,2012,,,,1,"KADADDE",2,2,1,,2,1,,2010,0
2,2,216,2,200,20033,3,1,"GUINEA CORN",1070,1.5,5,1,,5,2012,,,,2,,,,,,,,,,0
2,2,216,2,200,20034,1,1,"MAIZE",1080,150,2,1,,6,2012,,,,2,,,,,,,,,,0
2,2,216,2,200,20034,2,1,"BEANS",1010,222,2,1,,8,2012,,,,1,"WHITE BENS",2,2,1,,2,1,,1992,0
2,2,216,2,200,20034,3,1,"RICE",1110,1.5,6,1,,6,2012,50,24,1,2,,,,,,,,,,0
2,2,216,2,200,20035,1,1,"GUINEA CORN",1070,147,2,4,,5,2012,,,,2,,,,,,,,,,0
2,2,216,2,200,20035,1,2,"MAIZE",1080,147,2,4,,5,2012,,,,2,,,,,,,,,,0
2,2,216,2,200,20035,2,1,"MAIZE",1080,83,2,1,,5,2012,,,,2,,,,,,,,,,0
2,2,216,2,200,20036,1,1,"MAIZE",1080,1,5,1,,6,2012,3000,1,3,2,,,,,,,,,,0
2,2,216,2,200,20036,2,1,"RICE",1110,1,5,1,,7,2012,4500,1,2,1,"40 DAYS",1,1,1,,1,2,,2000,0
2,2,216,2,200,20036,3,1,"BEANS",1010,1,5,1,,8,2012,800,1,3,2,,,,,,,,,,0
2,2,216,2,200,20036,4,1,"GUINEA CORN",1070,1,5,1,,5,2012,1300,1,3,2,,,,,,,,,,0
2,2,216,2,200,20037,1,1,"MAIZE",1080,1,6,1,,5,2012,1000,1,3,2,,,,,,,,,,0
2,2,216,2,200,20037,2,1,"RICE",1110,1,6,1,,5,2012,4000,1,3,2,,,,,,,,,,0
2,2,216,2,200,20038,1,1,"GUINEA CORN",1070,3853,3,1,,5,2012,600,1,2,2,,,,,,,,,,0
2,2,216,2,200,20038,2,1,"MAIZE",1080,2921,3,1,,5,2012,800,1,2,2,,,,,,,,,,0
2,2,216,2,200,20040,1,1,"GUINEA CORN",1070,4423,3,1,,4,2012,1600,1,2,2,,,,,,,,,,0
2,2,216,2,200,20040,2,1,"MAIZE",1080,4000,3,1,,5,2012,2000,1,2,2,,,,,,,,,,0
2,2,216,2,200,20040,3,1,"MILLET",1100,4203,3,1,,5,2012,1200,1,2,2,,,,,,,,,,0
2,2,216,2,200,20040,4,1,"RICE",1110,5080,3,1,,5,2012,1000,1,2,2,,,,,,,,,,0
2,2,216,2,200,20040,5,1,"GROUNDNUT",1060,2119,3,1,,5,2012,1400,1,2,2,,,,,,,,,,0
2,2,203,2,1224,20041,1,1,"GROUNDNUT",1060,600,2,1,,5,2012,1200,1,2,2,,,,,,,,,,0
2,2,203,2,1224,20041,2,1,"MAIZE",1080,550,3,1,,5,2012,10000,1,2,2,,,,,,,,,,0
2,2,203,2,1224,20042,1,1,"MAIZE",1080,,,1,,5,2012,300,1,3,2,,,,,,,,,,0
2,2,203,2,1224,20042,2,1,"GUINEA CORN",1070,,,4,,5,2012,300,1,3,2,,,,,,,,,,0
2,2,203,2,1224,20042,2,2,"GROUND NUT",1060,,,4,,5,2012,1000,1,2,2,,,,,,,,,,0
2,2,203,2,1224,20043,1,1,"MAIZE",1080,3492,3,1,,5,2012,5,5,1,2,,,,,,,,,,0
2,2,203,2,1224,20044,1,1,"MAIZE",1080,1.5,5,1,,5,2012,600,1,3,2,,,,,,,,,,0
2,2,203,2,1224,20044,2,1,"MAIZE",1080,2,5,1,,6,2012,1000,1,3,2,,,,,,,,,,0
2,2,203,2,1224,20044,3,1,"CASSAVA",1020,2,5,1,,7,2012,20,63,3,2,,,,,,,,,,0
2,2,203,2,1224,20044,4,1,"MAIZE",1080,1,5,1,,4,2012,700,1,3,2,,,,,,,,,,0
2,2,203,2,1224,20044,5,1,"GUINEA CORN",1070,1,5,1,,4,2012,1500,1,3,2,,,,,,,,,,0
2,2,203,2,1224,20045,1,1,"GROUND NUT",1060,2,5,1,,6,2012,1500,1,2,2,,,,,,,,,,0
2,2,203,2,1224,20045,2,1,"GUINEA CORN",1070,2,5,1,,5,2012,1200,1,3,2,,,,,,,,,,0
2,2,203,2,1224,20045,3,1,"BEANS",1010,2,5,1,,8,2012,600,1,3,1,"KANANNADO",2,1,1,,1,2,,2007,0
2,2,203,2,1224,20045,4,1,"MAIZE",1080,1,5,1,,6,2012,400,1,3,2,,,,,,,,,,0
2,2,203,2,1224,20046,1,1,"MAIZE",1080,5000,2,1,,6,2012,1400,1,3,2,,,,,,,,,,0
2,2,203,2,1224,20046,2,1,"MAIZE",1080,201,2,4,,6,2012,500,1,3,2,,,,,,,,,,0
2,2,203,2,1224,20046,2,2,"GUINEA CORN",1070,201,2,4,,5,2012,300,1,3,2,,,,,,,,,,0
2,2,203,2,1224,20046,3,1,"CASSAVA",1020,1.5,5,4,,1,2012,30,53,3,2,,,,,,,,,,0
2,2,203,2,1224,20046,3,2,"GROUND NUT",1060,1.5,5,4,,7,2012,400,1,2,2,,,,,,,,,,0
2,2,203,2,1224,20046,3,3,"YAM",1120,1.5,5,4,,10,2012,10,53,3,2,,,,,,,,,,0
