"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11gq1a","s11gq1b","s11gq2","s11gq3","s11gq4","s11gq5a","s11gq5b","s11gq5c","s11gq5d","s11gq6","s11gq7","s11gq7b","s11gq8a","s11gq8b","tracked_obs"
6,29,2920,1,1210,290154,1,1,"MAIZE",1080,0,,,,,,,,,,,,,,0
6,29,2920,1,1210,290154,2,1,"PLANTAIN",2170,0,,,,,,,,,,,,,,0
6,29,2920,1,1210,290154,2,2,"PEPPER",2140,0,,,,,,,,,,,,,,0
6,29,2920,1,1210,290154,3,1,"COCOA",3040,4,4,200,2009,0,,2012,,,2,,,5000,1,0
6,29,2920,1,1210,290154,3,2,"KOLANUT",3110,4,4,50,2009,0,,2012,,,2,,,200,26,0
6,29,2914,1,214,290161,1,1,"COCOA",3040,2900,3,290,1998,2000,8,2012,12,2012,1,5,,750,7,0
6,29,2914,1,214,290161,1,2,"KOLANUT",3110,500,3,500,1998,0,,,,,1,5,,0,,0
6,29,2914,1,214,290161,1,3,"CASHEW",3020,55,3,55,1998,0,6,2012,6,2013,1,5,,2400,7,0
6,29,2914,1,214,290161,1,4,"PEAR",3220,40,1,40,1998,0,4,2012,3,2013,1,5,,400,27,0
6,29,2914,1,214,290161,2,1,"COCOA",3040,50,3,50,1999,0,,,,,2,,,0,,0
6,29,2914,1,214,290162,1,2,"PLANTAIN",2170,10,5,100,2011,3500,1,2012,12,2012,2,,,10600,42,0
6,29,2914,1,214,290162,2,3,"PLANTAIN",2170,8,5,800,2011,1500,1,2012,12,2012,2,,,50000,43,0
6,29,2914,1,214,290162,3,2,"PLANTAIN",2170,2,5,400,2011,1000,1,2012,12,2012,2,,,20000,43,0
6,29,2914,1,214,290165,1,1,"COCOA",3040,500,3,500,1982,0,,,,,2,,,0,,0
6,29,2914,1,214,290165,1,2,"KOLANUT",3110,1000,3,100,1982,0,,,,,2,,,0,,0
6,29,2914,1,214,290165,1,3,"COFFEE",3060,1000,3,100,1982,0,,,,,1,5,,0,,0
6,29,2914,1,214,290165,2,1,"PLANTAIN",2170,400,3,400,2000,200,,,,,1,5,,0,,0
6,29,2914,1,214,290167,1,1,"PLANTAIN",2170,500,3,500,1970,50,3,2012,12,2013,1,11,"WIND",6500,42,0
6,29,2914,1,214,290167,2,1,"KOLANUT",3110,1200,3,120,1970,,8,2012,2,2013,1,5,,400,26,0
6,29,2914,1,214,290167,2,2,"COCOA",3040,2000,3,200,1970,,4,2012,3,2013,1,5,,7500,1,0
6,29,2914,1,214,290167,2,3,"BITTERCOLA",3113,10,3,10,1970,,6,2012,2,2013,1,5,,150,26,0
6,29,2914,1,214,290167,2,4,"PALMTREE",3180,100,3,100,1970,,4,2012,4,2013,1,5,,600,93,0
6,29,2914,1,214,290167,2,5,"ORANGE",3170,60,3,60,1970,,8,2012,7,2013,1,5,,300,27,0
6,29,2914,1,214,290168,2,4,"BANANA",2030,15,3,15,2010,0,4,2012,8,2012,1,5,,1000,42,0
6,29,2914,1,214,290169,1,1,"COCOA",3040,500,3,500,1985,150,7,2012,1,2013,1,5,,500,1,0
6,29,2914,1,214,290169,1,2,"KOLANUT",3110,100,3,100,1985,20,5,2012,6,2013,1,5,,1000,25,0
6,29,2914,1,214,290169,2,1,"COCOA",3040,600,3,600,1985,50,7,2012,1,2013,1,5,,500,1,0
6,29,2914,1,214,290169,2,2,"KOLANUT",3110,800,3,800,1985,0,5,2012,6,2012,1,5,,700,25,0
6,29,2920,2,1628,290171,1,1,"COCOA",3040,5,5,999,1962,,9,2012,12,2012,2,,,0,,0
6,29,2920,2,1628,290171,1,2,"ORANGE",3170,100,3,100,1962,,10,2012,12,2012,2,,,0,,0
6,29,2920,2,1628,290171,1,3,"PALM TREE",3180,5,5,999,1962,,2,2012,6,2012,2,,,0,,0
6,29,2920,2,1628,290171,1,4,"KOLANUT",3110,5,5,999,1962,,7,2012,12,2012,2,,,0,,0
6,29,2920,2,1628,290171,1,5,"PLANTAIN",2170,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290171,2,1,"COCOA",3040,6,5,999,1962,,9,2012,12,2012,2,,,0,,0
6,29,2920,2,1628,290171,2,2,"ORANGE",3170,6,5,200,1962,,10,2012,12,2012,2,,,0,,0
6,29,2920,2,1628,290171,2,3,"PALM TREE",3180,6,5,999,1962,,2,2012,6,2012,2,,,1300,92,0
6,29,2920,2,1628,290171,2,4,"PLANTAIN",2170,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290171,2,5,"KOLANUT",3110,6,5,999,1962,,7,2012,12,2012,2,,,0,,0
6,29,2920,2,1628,290172,1,1,"COCOA",3040,600,3,999,1962,0,9,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290172,1,2,"ORANGE",3170,10,3,999,1962,0,10,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290172,1,3,"PLANTAIN",2170,200,3,200,1962,0,7,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290172,1,4,"CHERRY",3240,8,3,8,1962,0,7,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290172,2,1,"KOLANUT",3110,40,3,40,1962,0,6,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290172,2,2,"PALM TREE",3180,30,3,30,1962,0,2,2012,6,2012,2,,,,,0
6,29,2920,2,1628,290172,2,3,"CASSAVA",1020,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290172,2,4,"COCOYAM",1040,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290172,2,5,"MAIZE",1080,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290172,2,6,"SWEET PEPPER",2140,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290173,1,1,"COCOA",3040,2,5,600,1992,0,9,2012,12,2012,1,1,,4000,1,0
6,29,2920,2,1628,290173,1,2,"KOLANUT",3110,2,5,120,1992,0,9,2012,12,2012,1,1,,0,,0
6,29,2920,2,1628,290173,1,3,"ORO",3190,2,5,20,1992,0,,,,,2,,,0,,0
6,29,2920,2,1628,290173,1,4,"ORANGE",3170,2,5,100,1992,0,10,2012,12,2012,2,,,0,,0
6,29,2920,2,1628,290173,1,5,"PEPPER",2140,,,,,0,,,,,,,,,,0
6,29,2920,2,1628,290173,2,1,"COCOA",3040,2,5,200,2006,0,9,2012,12,2012,1,1,,3000,1,0
6,29,2920,2,1628,290173,2,2,"KOLANUT",3110,2,5,350,2006,0,9,2012,12,2012,1,1,,0,,0
6,29,2920,2,1628,290173,2,3,"ORANGE",3170,5,5,200,2006,0,9,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290173,3,1,"COCOA",3040,4,5,180,1982,0,9,2012,12,2012,1,1,,5000,1,0
6,29,2920,2,1628,290173,3,2,"KOLANUT",3110,4,5,280,1982,0,9,2012,12,2012,1,1,,0,,0
6,29,2920,2,1628,290173,3,3,"ORANGE",3170,4,5,200,1982,0,6,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290173,4,1,"COCOA",3040,5,5,999,1980,0,9,2012,12,2012,1,1,,5000,1,0
6,29,2920,2,1628,290173,4,2,"KOLANUT",3110,5,5,999,1980,0,9,2012,12,2012,1,1,,0,,0
6,29,2920,2,1628,290173,4,3,"ORANGE",3170,5,5,999,1980,0,8,2012,11,2012,2,,,0,,0
6,29,2920,2,1628,290174,1,1,"YAM",1120,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290174,1,2,"CASSAVA",1020,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290174,1,3,"COCOYAM",1040,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290174,2,1,"RICE",1110,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290174,3,1,"GROUNDNUT",1060,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290174,4,1,"CASSAVA",1020,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290176,1,1,"CASSAVA",1020,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290176,1,2,"ORO(AGBONO SEED)",3190,12,3,999,1960,0,4,2012,9,2012,2,,,,,0
6,29,2920,2,1628,290176,1,3,"KOLANUT",3170,8,3,999,1960,0,6,2012,10,2012,2,,,,,0
6,29,2920,2,1628,290176,2,1,"COCOYAM",1040,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290176,2,2,"YAM",1120,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290176,2,3,"ORO(AGBONO SEED)",3190,12,3,999,1960,0,4,2012,9,2012,1,2,,200,41,0
6,29,2920,2,1628,290176,2,4,"PLANTAIN",2170,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290176,2,5,"KOLANUT",3170,6,3,999,1960,0,6,2012,10,2012,2,,,,,0
6,29,2920,2,1628,290176,2,6,"CASSAVA",1020,,,,,,,,,,2,,,,,0
6,29,2920,2,1628,290176,2,7,"MAIZE",1080,,,,,,,,,,2,,,,,0
6,29,2920,2,1628,290177,1,1,"PLANTAIN",2170,100,3,200,2009,100,9,2012,12,2012,1,2,,300,42,0
6,29,2920,2,1628,290177,1,2,"COCOA",3040,100,3,100,2009,100,9,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290177,1,3,"CASSAVA",1020,,,,,,,,,,2,,,,,0
6,29,2920,2,1628,290177,2,1,"COCOA",3042,200,3,200,1994,100,9,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290178,1,1,"MAIZE",1080,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290178,1,2,"CASSAVA",1020,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290178,1,3,"PLANTAIN",2170,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290178,2,1,"COCOA",3040,3,5,100,1985,0,9,2012,12,2012,1,1,,100,23,0
6,29,2920,2,1628,290178,2,2,"KOLANUT",3110,3,5,150,1985,0,9,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290178,2,3,"ORANGE",3170,3,5,200,1985,0,8,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290178,2,4,"PALM TREE",3180,3,5,80,1985,0,7,2012,5,2012,2,,,,,0
6,29,2920,2,1628,290178,2,5,"ORO (AGBONO TREE)",3190,3,5,20,1985,0,4,2012,12,2012,1,1,,400,23,0
6,29,2920,2,1628,290178,3,1,"COCOA",3040,8,5,999,1985,0,9,2012,12,2012,2,,,0,,0
6,29,2920,2,1628,290178,3,2,"KOLANUT",3110,8,5,999,1985,0,9,2012,12,2012,2,,,0,,0
6,29,2920,2,1628,290178,3,3,"PALM TREE",3180,8,5,999,,0,9,2012,12,2012,2,,,0,,0
6,29,2920,2,1628,290178,3,4,"MILLENA TREE",9999,8,5,999,,0,,,,,2,,,0,,0
6,29,2920,2,1628,290179,1,1,"COCOA",3040,3,5,130,1966,,3,2012,5,2012,1,1,,200,23,0
6,29,2920,2,1628,290179,1,2,"ORANGE",3170,3,5,180,1966,,10,2012,12,2012,1,5,,100,26,0
6,29,2920,2,1628,290179,2,1,"COCOA",3040,2,5,830,1966,60,3,2012,5,2012,1,1,,100,23,0
6,29,2920,2,1628,290179,2,2,"PLANTAIN",2170,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290179,3,1,"CASSAVA",1020,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290180,1,1,"COCOA",3040,20,5,800,1966,,3,2012,5,2012,1,1,,400,23,0
6,29,2920,2,1628,290180,1,2,"ORANGE",3170,20,5,600,1966,,10,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290180,1,3,"KOLANUT",3110,20,5,200,1966,,7,2012,10,2012,2,,,,,0
6,29,2920,2,1628,290180,2,1,"COCOA",3040,10,5,400,1966,,3,2012,5,2012,1,1,,250,23,0
6,29,2920,2,1628,290180,2,2,"ORANGE",3170,10,5,350,1966,,10,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290180,2,3,"KOLANUT",3110,10,5,120,1966,,7,2012,10,2012,2,,,,,0
6,29,2920,2,1628,290180,3,1,"COCOA",3040,25,5,950,1986,,3,2012,5,2012,1,1,,300,23,0
6,29,2920,2,1628,290180,3,2,"ORANGE",3170,25,5,750,1986,,10,2012,12,2012,2,,,,,0
6,29,2920,2,1628,290180,3,3,"ORO (AGBONO SEED)",3190,3,5,150,2008,,1,2012,4,2012,2,,,,,0
6,29,2920,2,1628,290180,4,1,"PLANTAIN",2170,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290180,4,2,"COCOYAM",1040,,,,,,,,,,,,,,,0
6,29,2920,2,1628,290180,4,3,"MAIZE",1080,,,,,,,,,,,,,,,0
6,30,3014,2,120,300041,1,1,"COCOA",3040,3.5,5,999,2006,0,11,2011,12,2012,2,,,0,,0
6,30,3014,2,120,300041,1,2,"ORANGE",3170,3.5,5,999,2009,0,10,2011,11,2012,2,,,0,,0
6,30,3014,2,120,300041,1,3,"GRAPE",3080,3.5,5,999,2009,0,11,2011,12,2012,2,,,0,,0
6,30,3014,2,120,300041,1,4,"BANANA",2030,3.5,5,999,2007,0,10,2011,11,2012,2,,,0,,0
6,30,3014,2,120,300041,1,5,"PALM TREE",3180,3.5,5,999,2011,0,,,,,2,,,0,,0
6,30,3014,2,120,300041,1,6,"TANGERINE",3150,3.5,5,999,2009,0,10,2011,11,2012,2,,,0,,0
6,30,3014,2,120,300042,1,1,"COCOA",3040,4,5,350,1990,350,9,2011,9,2012,2,,,10000,1,0
6,30,3014,2,120,300042,1,2,"PLANTIAN",2170,4,5,200,1989,200,2,2011,8,2012,2,,,5000,42,0
6,30,3014,2,120,300042,2,1,"COCOA",3040,5,5,400,1998,400,9,2011,10,2012,2,,,15000,1,0
6,30,3014,2,120,300042,2,2,"PLANTAIN",2170,5,5,300,1998,300,2,2011,8,2012,2,,,5000,42,0
6,30,3014,2,120,300043,1,1,"COCOA",3040,9000,1,999,1995,0,8,2010,9,2011,2,,,0,,0
6,30,3014,2,120,300044,1,1,"COCOA",3040,4,5,400,1995,0,9,2010,12,2010,2,,,10000,1,0
6,30,3014,2,120,300044,1,2,"PLANTAIN",2170,4,5,180,2011,20,8,2010,10,2010,2,,,8000,42,0
6,30,3014,2,120,300045,3,1,"COCOA FARM",3040,4,5,999,2008,,7,2008,11,2011,2,,,0,,0
6,30,3014,2,120,300045,3,2,"PLANTAIN FARM",2170,4,5,999,2008,,8,2010,12,2011,2,,,0,,0
6,30,3014,2,120,300045,3,3,"TANGALO",3150,4,5,999,2008,,9,2009,10,2011,2,,,0,,0
6,30,3014,2,120,300046,1,1,"COCOA",3040,2000,1,999,1996,0,7,2010,8,2011,2,,,0,,0
6,30,3014,2,120,300047,1,2,"BANANA",2030,6,5,999,2007,,11,2011,12,2012,2,,,0,,0
6,30,3014,2,120,300047,1,3,"PLANTAIN",2170,6,5,999,2001,,11,2011,12,2012,2,,,0,,0
6,30,3014,2,120,300047,1,4,"ORANGE",3170,6,5,999,2009,,10,2011,11,2012,2,,,0,,0
6,30,3014,2,120,300047,1,5,"COCOA",3040,6,5,999,2000,,11,2011,12,2012,2,,,0,,0
6,30,3014,2,120,300047,1,6,"GRAPE",3080,6,5,999,2010,,11,2011,12,2012,2,,,0,,0
6,30,3014,2,120,300047,1,7,"PALM TREE",3180,6,5,999,2011,,,,,,2,,,0,,0
6,30,3014,2,120,300047,1,8,"TANGERINE",3150,6,5,999,2009,,10,2011,11,2012,2,,,0,,0
6,30,3014,2,120,300048,1,2,"ORANGE",3170,3,5,999,2009,0,10,2011,11,2012,2,,,0,,0
6,30,3014,2,120,300048,1,3,"BANANA",2030,3,5,999,2008,0,11,2011,12,2012,2,,,0,,0
6,30,3014,2,120,300048,1,4,"COCOA",3040,3,5,999,2007,0,9,2011,10,2012,2,,,0,,0
6,30,3014,2,120,300048,1,5,"TANGERINE",3150,3,5,999,2009,0,10,2011,11,2012,2,,,0,,0
6,30,3014,2,120,300049,1,1,"COCOA",3040,4,5,380,1996,0,,,,,2,,,8500,1,0
6,30,3014,2,120,300049,1,2,"PLANTAIN",2170,4,5,150,2000,60,2,2011,4,2012,2,,,6000,42,0
6,30,3014,2,120,300050,1,1,"COCOA FARM",3040,6,5,999,2000,0,8,2008,9,2011,2,,,0,,0
6,30,3014,2,120,300050,1,2,"PLANTAIN",2170,6,5,999,2000,,8,2009,9,2011,2,,,0,,0
6,30,3014,2,120,300050,1,4,"TANGALO",3150,6,5,999,2006,0,9,2010,10,2011,2,,,0,,0
6,30,3014,2,120,300050,1,6,"ORANGE FARM",3170,6,5,999,2005,0,9,2010,10,2011,2,,,0,,0
6,30,3023,2,622,300175,2,1,"COCOA",3042,350,3,350,1964,0,4,2011,8,2011,2,,,20000,1,0
6,30,3023,2,622,300175,2,2,"PALM TREE",3180,350,3,350,1964,0,3,2011,5,2011,2,,,800,93,0
6,30,3023,2,622,300176,1,1,"COCOA",3042,60,3,60,1970,0,6,2012,10,2012,1,8,,8000,1,0
6,30,3023,2,622,300177,1,1,"COCOA",3042,0.5,5,200,1989,0,8,2011,1,2012,2,,,300,24,0
6,30,3023,2,622,300178,3,1,"COCOA",3042,400,3,400,1972,,5,2011,12,2011,1,8,,35000,1,0
6,30,3023,2,622,300178,3,2,"PALM TREE",3180,400,3,400,1972,,2,2011,4,2011,1,8,,1500,93,0
6,30,3023,2,622,300178,4,1,"CASHEW TREE",3022,80,3,80,1980,,5,2011,7,2011,2,,,60000,1,0
6,30,3033,2,554,300183,1,1,"CASHEW",3022,80,3,80,1982,0,4,2012,9,2012,2,,,25000,1,0
6,30,3033,2,554,300186,4,1,"CASHEW",3022,100,3,100,1974,,4,2012,8,2012,1,5,,30000,1,0
5,32,3208,2,2244,320085,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3208,2,2244,320085,1,2,"YAM",1120,0,,,,,,,,,,,,,,0
5,32,3208,2,2244,320085,1,3,"COCOYAM",1040,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320104,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320104,1,2,"COCOYAM",1040,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320104,2,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320104,2,2,"COCOYAM",1040,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320105,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320105,1,2,"COCOYAM",1040,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320106,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320106,1,2,"COCOYAM",1040,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320117,1,1,"MAIZE",1080,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320117,1,2,"CASSAVA OLD",1020,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320117,1,3,"YAM",1120,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320117,2,1,"MAIZE",1080,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320117,2,2,"CASSAVA OLD",1020,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320118,1,1,"RUBBER TREE",3230,9000,3,999,1989,0,1,2012,2,2012,2,,,30000,3,0
5,32,3201,2,2034,320119,1,1,"MAIZE",1080,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320119,1,2,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320119,1,3,"YAM",1120,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320119,1,4,"PLANTAIN",2170,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320119,2,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320119,2,2,"COCOYAM",1040,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320120,1,1,"PINEAPPLE",2160,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320120,1,2,"PLANTAIN",2170,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320121,1,1,"CASSAVA OLD",1020,0,,,,,,,,,,,,,,0
5,32,3201,2,2034,320123,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320126,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320126,2,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320128,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320128,1,2,"COCOYAM",1040,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320128,2,1,"YAM",1120,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320128,2,2,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320129,1,1,"MAIZE",1080,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320129,1,2,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320129,1,3,"YAM",1120,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320131,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320132,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320132,1,2,"YAM",1120,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320132,1,3,"PLANTAIN",2170,100,3,100,2011,,,,,,2,,,3000,42,0
5,32,3203,2,2644,320133,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320133,1,2,"PLANTAIN",2170,4000,3,200,2003,50,2,2012,8,2012,2,,,15000,42,0
5,32,3203,2,2644,320133,2,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3203,2,2644,320133,2,2,"COCOYAM",1040,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320134,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320135,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320135,2,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320136,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320136,1,2,"YAM",1120,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320138,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320139,1,1,"CASSAVA OLD",1020,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320139,1,2,"COCOYAM",1040,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320139,2,1,"YAM",1120,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320139,2,2,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320140,1,1,"CASSAVA OLD",1020,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320140,2,1,"CASSAVA OLD",1020,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320140,2,2,"YAM",1120,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320141,1,1,"YAM",1120,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320141,1,2,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320141,2,1,"MAIZE",1080,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320141,2,2,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3202,2,84,320143,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3216,2,1184,320144,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3216,2,1184,320147,1,1,"CASSAVA OLD",1020,,,,,,,,,,,,,,,0
5,32,3216,2,1184,320147,1,2,"YAM",1120,,,,,,,,,,,,,,,0
5,32,3216,2,1184,320187,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3216,2,1184,320187,2,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
5,32,3216,2,1184,320188,1,1,"CASSAVA",1020,0,,,,,,,,,,,,,,0
2,34,3401,2,526,340005,1,1,"MAIZE",1080,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340024,2,2,"BEANS",1010,3,5,,,,,,,,2,,,,,0
2,34,3412,2,156,340054,1,7,"MANGO",3160,15,5,15,2000,,4,2012,5,2012,1,7,,6000,1,0
2,34,3412,2,156,340054,1,8,"ORANGE",3170,38,5,38,2006,,7,2012,7,2012,1,7,,2000,1,0
2,34,3412,2,156,340054,1,9,"BANANA",2030,8,5,8,2004,,7,2012,4,2012,1,7,,1000,1,0
2,34,3412,2,156,340057,1,1,"MAIZE",1080,,2,,,,,,,,2,,,,,0
2,34,3412,2,156,340057,2,1,"GROUNDNUT",1060,,2,,,,,,,,2,,,,,0
2,34,3412,2,156,340057,3,1,"YAM",1120,,2,,,,,,,,2,,,,,0
2,34,3412,2,156,340060,1,1,"RICE",1110,2,,,,,,,,,2,,,,,0
2,34,3412,2,156,340060,2,1,"CASSAVA",1020,2,,,,,,,,,2,,,,,0
2,34,3412,2,156,340060,2,2,"GROUNDNUT",1060,2,,,,,,,,,2,,,,,0
2,34,3412,2,156,340060,3,1,"YAM",1120,2,,,,,,,,,2,,,,,0
2,34,3412,2,156,340060,4,1,"MAIZE",1080,2,,,,,,,,,2,,,,,0
2,34,3412,2,156,340060,4,2,"G/CORN",1070,2,,,,,,,,,2,,,,,0
2,34,3403,2,198,340074,1,1,"RICE",1110,28,5,28,1988,0,9,2012,12,2012,2,,,0,,0
2,34,3403,2,198,340074,2,1,"MAIZE",1080,12,5,12,1990,0,3,2013,4,2013,2,,,5400,83,0
2,34,3403,2,198,340074,2,2,"G/CORN",1070,,,,,,,,,,,,,,,0
2,34,3403,2,198,340074,3,1,"CASSAVA",1020,,,,,,,,,,2,,,,,0
2,34,3403,2,198,340075,2,2,"BANANA",2030,6,5,20,1980,0,,,,,2,,,3000,42,0
2,35,3509,2,1310,350108,1,1,"TOMATOES",2260,,,,,,,,,,,,,,,0
2,35,3509,2,1310,350108,1,2,"ATARUBU PEPPER",2140,,,,,,,,,,,,,,,0
2,35,3509,2,1310,350108,1,3,"AKRO",2120,,,,,,,,,,,,,,,0
2,35,3509,2,1310,350108,1,4,"ORANGE",3170,10,3,1,2011,,,,,,2,,,0,,0
2,35,3509,2,1310,350108,1,5,"LIME ORANGE",3130,10,3,7,2011,,,,,,2,,,0,,0
2,35,3509,2,1310,350108,1,6,"MANGOES",3160,10,3,2,2011,,,,,,2,,,0,,0
1,37,3706,2,6,370033,2,1,"YAM",1120,80,3,80,2011,0,,,,,2,,,0,,0
