"zone","state","lga","sector","ea","hhid","item_cd","s11ic2","s11iq1","s11iq2","s11iq3","s11iq4a","s11iq4b","s11iq5a","s11iq5b","s11iq6","s11iq7","s11iq8","s11iq9","s11iq10","s11iq11","s11iq12a","s11iq12b","s11iq13","s11iq14","s11iq15","s11iq16","s11iq17","s11iq18a","s11iq18b","s11iq19a","s11iq19b","s11iq20","s11iq21a","s11iq21b","s11iq21c","s11iq21d","s11iq22","s11iq23a","s11iq23b","s11iq24a","s11iq24b","s11iq24c"
4,11,1101,2,154,110136,114,,1,17,800,2,,2,,7,24,0,0,0,,,,0,0,4,6,4800,"N2",,0,4,2,,,,,0,,,,,
4,11,1101,2,154,110137,105,,1,7,52000,1,,1,,5,4,0,0,0,,,,0,0,0,1,50000,"N1",,0,1,2,,,,,0,,,,,
4,11,1101,2,154,110137,109,,1,9,5000,1,,1,,4,9,0,0,0,,,,0,0,0,3,13500,"N1",,0,1,2,,,,,0,,,,,
4,11,1101,2,154,110137,113,,1,16,800,2,,2,,16,25,0,0,0,,,,0,0,6,14,8800,"N1",,0,5,2,,,,,0,,,,,
4,11,1101,2,154,110138,110,,1,1,4800,1,2,1,2,2,2,0,0,0,,,,0,0,1,1,4800,"N1",,0,1,2,,,,,0,,,,,
4,11,1101,2,154,110138,114,,1,3,700,1,2,1,2,2,5,0,0,0,,,,0,0,3,0,,,,0,1,2,,,,,0,,,,,
4,11,1101,2,154,110139,114,,1,5,700,1,2,1,2,2,7,0,0,0,,,,0,0,3,0,,,,0,1,2,,,,,0,,,,,
5,12,1211,1,2856,120007,113,,1,120,800,1,,1,,120,,,,0,,"N1",,0,0,0,0,,,,,,1,11,5,,,0,,,,,
5,12,1202,1,2710,120022,114,,1,10,700,2,,2,3,7,4,,,0,,,,0,0,0,0,,,,,1,2,,,,,0,,,,,
5,12,1212,1,1392,120033,114,,1,19,800,2,,2,2,15,6,,,0,,,,,,,0,,,,2,,2,,,,,0,,,,,
5,12,1208,2,526,120045,110,,1,8,5000,1,2,1,2,12,,,,0,,,,,,,4,7600,"N3",,,,,,,,,0,,,,,
5,12,1208,2,526,120045,114,,1,20,800,1,2,1,2,12,,12,,0,,,,,,,0,,,,3,1,1,11,,,,0,,,,,
5,12,1208,2,526,120046,110,,1,6,5000,2,1,2,,5,0,0,0,1,2000,"N2",,0,0,0,0,,,,0,0,1,11,0,,,0,,,,,
5,12,1208,2,526,120046,114,,1,20,500,2,,2,,15,0,0,0,6,1800,"N2",,0,0,0,1,,,,0,0,2,,,,,0,,,,,
5,12,1208,2,526,120047,110,,1,3,3000,2,,2,3,3,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
5,12,1208,2,526,120047,114,,1,5,700,2,,2,3,5,,,,0,,,,0,,,0,,,,,,,,,,,0,,,,,
5,12,1208,2,526,120048,110,,1,2,7000,1,,1,,2,,,,0,,"N1",,,,,0,,,,,,2,,,,,0,,,,,
5,12,1208,2,526,120048,114,,1,9,700,1,,1,,9,,,,0,,"N1",,,,,0,,,,,,,,,,,0,,,,,
5,12,1208,2,526,120049,110,,1,5,5000,1,2,1,,5,,,,0,,,,,,,0,,,,,,1,11,,,,0,,,,,
5,12,1208,2,526,120049,113,,1,3,500,2,,2,,2,,1,,0,,,,,,,0,,,,,,2,,,,,0,,,,,
5,12,1216,2,618,120052,114,,1,11,1200,1,2,2,3,5,6,1,0,0,,,,0,0,0,1,1200,"N2",,,,2,,,,,0,,,,,
5,12,1216,2,618,120053,110,,1,4,6000,1,,1,,4,,,,1,3000,"N1",,0,0,0,0,,,,0,1,,,,,,0,,,,,
5,12,1216,2,618,120053,111,,1,10,5500,1,,1,,3,7,,,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,12,1216,2,618,120054,114,,1,3,700,2,,2,,2,,,,2,200,"N3",,,,,0,,,,,1,2,,,,,0,,,,,
5,12,1216,2,618,120055,115,,1,2,500,1,,2,3,1,0,0,0,1,300,"N1",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,12,1216,2,618,120057,114,,1,10,700,2,,2,,9,4,,,0,,,,0,0,0,2,1600,"N2",,,1,2,,,,,0,,,,,
5,12,1216,2,618,120058,114,,1,9,1000,2,6,2,6,10,6,0,0,0,,,,0,0,0,5,5000,"N1","N2",,2,1,4,2,,,0,,,,,
5,12,1210,2,462,120063,110,,1,3,7000,2,,2,,1,1,,,1,3000,"N3",,,0,,0,,,,0,0,,,,,,0,,,,,
5,12,1210,2,462,120063,114,,1,16,500,2,,2,,14,5,,,0,,,,,,,0,,,,0,3,1,11,1,,,0,,,,,
5,12,1210,2,462,120064,114,,1,12,800,2,,2,,15,0,0,0,0,,,,0,0,0,0,,,,0,3,2,,,,,0,,,,,
5,12,1210,2,462,120066,114,,1,13,800,2,3,2,3,13,5,0,0,0,,,,,0,0,3,2400,"N1",,0,2,2,,,,,0,,,,,
5,12,1210,2,462,120068,114,,1,5,800,2,,2,,7,0,0,0,0,,,,0,0,0,1,800,"N1",,,1,2,,,,,0,,,,,
5,12,1204,2,736,120071,110,,1,4,8000,1,,1,,3,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,12,1204,2,736,120072,110,,1,5,5000,1,,1,,3,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
5,12,1204,2,736,120078,114,,1,14,700,1,,1,,10,5,0,0,0,,,,0,0,0,0,,,,0,1,2,,,,,0,,,,,
5,12,1204,2,736,120080,110,,1,7,5000,1,,1,,6,2,0,0,0,,,,,0,0,1,5000,"N1",,0,0,1,11,2,,,0,,,,,
5,12,1214,2,452,120100,114,,1,6,1200,2,,2,,8,0,0,0,0,,,,0,0,0,0,,,,2,,1,3,2,,,0,,,,,
6,13,1314,1,6,130017,110,,1,7,4000,2,,2,,8,0,0,0,0,,,,0,0,1,0,,,,0,0,1,,1,,,0,,,,,
6,13,1314,1,6,130017,114,,1,4,1500,2,,2,,15,0,0,0,0,,,,0,0,3,4,3200,"N3",,4,0,1,,1,,,0,,,,,
6,13,1307,1,268,130025,110,,1,5,4000,1,,2,,5,0,0,0,0,,,,0,0,0,0,,,,0,,1,5,0,,,1,"N3",,5,,
6,13,1305,1,1232,130046,110,,1,3,4000,2,,2,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
6,13,1305,1,1232,130046,111,,1,5,4000,2,,2,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
6,13,1305,1,1232,130046,114,,1,20,800,2,,2,,20,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
6,13,1309,2,674,130051,114,,1,10,1000,1,2,1,2,10,0,0,0,0,,,,0,0,0,,0,,,0,0,2,,,,,0,,,,,
6,13,1309,2,674,130054,113,,1,6,2100,1,,1,,0,0,0,0,6,2100,"N3",,0,0,0,0,,,,0,,2,,,,,0,,,,,
6,13,1309,2,674,130055,114,,1,4,800,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
6,13,1309,2,674,130057,114,,1,4,200,1,2,1,2,1,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,,,,,
6,13,1309,2,674,130058,114,,1,2,1000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
6,13,1305,2,10,130064,113,,1,10,800,1,,2,,12,0,0,0,0,,,,0,0,2,0,,,,0,0,2,,,,,0,,,,,
4,14,1401,2,1116,140001,110,,1,3,40000,1,,1,3,2,1,0,0,0,,,,0,0,0,0,,,,,0,,,,,,0,,,,,
4,14,1401,2,1116,140003,110,,1,10,50000,1,,1,3,10,,,,0,,,,,0,,0,,,,0,,2,,,,,0,,,,,
4,14,1401,2,1116,140003,111,,1,10,7000,1,,1,3,5,3,2,,0,,,,,0,,0,,,,0,,2,,,,,0,,,,,
4,14,1401,2,1116,140003,114,,1,8,5000,1,,1,3,4,4,,,0,,,,0,0,0,0,,,,0,,2,,,,,0,,,,,
4,14,1401,2,1116,140006,110,,1,1,5000,1,,2,1,3,0,0,0,0,,,,0,0,0,2,1000,"N5","N2",0,0,2,,,,,0,,,,,
4,14,1401,2,1116,140006,114,,1,4,300,2,,2,,8,0,0,0,0,,,,0,0,0,4,3200,"N5",,0,0,2,,,,,0,,,,,
4,14,1401,2,1116,140007,110,,1,2,7000,1,,1,3,4,0,0,0,0,,,,0,0,0,2,1400,"N1","N4",0,,2,,,,,0,,,,,
4,14,1401,2,1116,140007,114,,1,2,800,2,,2,,5,0,0,0,0,,,,0,0,0,3,2500,"N1",,,,2,,,,,0,,,,,
4,14,1401,2,1116,140007,116,,1,4,1000,2,,2,,6,0,0,0,0,,,,0,0,0,0,,,,0,2,2,,,,,0,,,,,
4,14,1401,2,1116,140008,110,,1,4,8000,1,,3,2,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
4,14,1401,2,1116,140008,112,,1,3,50000,1,,3,2,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
4,14,1401,2,1116,140010,110,,1,5,3000,1,,1,,3,2,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,0,,,,,
4,14,1401,2,1116,140010,114,,1,15,4000,1,,1,,10,5,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,0,,,,,
4,14,1407,2,68,140013,110,,1,4,5000,1,,1,,2,2,,,0,,,,0,,,0,,,,,,1,4,,,,0,,,,,
4,14,1407,2,68,140013,114,,1,13,500,1,,1,,5,10,,,0,,,,,,2,0,,,,,,1,1,3,,,0,,,,,
4,14,1407,2,68,140015,114,,1,8,800,1,,1,,7,,,,3,600,"N1",,0,0,0,0,,,,,2,2,,,,,0,,,,,
4,14,1408,2,1996,140021,114,,1,25,400,1,,1,,10,5,,,10,1000,"N1",,,,,0,,,,,,2,,,,,0,,,,,
4,14,1408,2,1996,140023,105,,1,30,120000,1,,1,,330,20,,,40,1200000,,,,,,360,,"N2",,,,2,,,,,0,,,,,
4,14,1408,2,1996,140024,114,,1,13,600,1,,1,,10,4,,,0,,,,0,0,1,0,,,,,0,2,,,,,0,,,,,
4,14,1408,2,1996,140025,114,,1,12,600,1,,1,,10,2,,,0,,,,0,,,0,,,,0,,1,4,2,4,1,0,,,,,
4,14,1408,2,1996,140027,110,,1,2,5000,1,,1,,1,1,,,0,,,,,,,0,,,,,,2,,,,,0,,,,,
4,14,1408,2,1996,140027,114,,1,20,1000,1,,1,,10,10,,,0,,,,,,,0,,,,,,2,,,,,0,,,,,
4,14,1408,2,1996,140030,114,,1,17,450,1,,1,,2,18,,,0,,,,,,3,0,,,,,,2,,,,,0,,,,,
4,14,1413,1,2578,140031,110,,1,7,3000,1,,1,,1,7,,,0,,,,1,,,0,,,,0,,1,11,5,,,0,,,,,
4,14,1413,1,2578,140031,114,,1,12,450,1,,1,,8,16,,,0,,,,0,,5,5,,,,2,,1,4,5,,,0,,,,,
4,14,1413,1,2578,140035,110,,1,5,5000,1,,1,,1,3,0,0,1,,,,,,,0,,,,,,2,,,,,0,,,,,
4,14,1413,1,2578,140035,111,,1,6,6000,1,,1,,1,2,,,3,,,,,,,0,,,,,,2,,,,,0,,,,,
4,14,1413,1,2578,140037,110,,1,4,5000,1,,1,,2,1,1,,0,,,,,,,0,,,,,,,,,,,0,,,,,
4,14,1413,1,2578,140037,114,,1,10,800,1,,1,,10,4,,,0,,,,0,,4,0,,,,,,,,,,,0,,,,,
4,14,1413,1,2578,140038,110,,1,2,4000,1,,1,,2,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
4,14,1413,1,2578,140038,115,,1,26,700,1,,1,,25,8,,,0,,,,,,7,0,,,,,,,,,,,0,,,,,
4,14,1413,1,2578,140039,110,,1,6,1500,1,,1,,5,1,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
4,14,1413,1,2578,140039,114,,1,11,500,1,,1,,4,3,4,,0,,,,,,,0,,,,,,,,,,,0,,,,,
4,14,1415,2,952,140043,112,,1,25,,1,,1,,10,57,8,,0,,"N15",,10,,24,11,,"N15",,5,,1,11,,,2,6,"N15",,11,,
4,14,1415,2,952,140044,112,,1,32,37000,1,,1,1,30,12,,,0,,,,0,,2,8,25000,"N1","N2",0,,2,,,,,20,"N3",,2,8,5
4,14,1415,2,952,140044,114,,1,5,500,2,,2,2,3,2,,,0,,,,,,,0,,,,,,2,,,,,0,,,,,
4,14,1415,2,952,140044,115,,1,5,1200,2,,2,2,35,,,,0,,,,,,,30,40000,"N4",,,,,,,,,5,"N3",,1,,
4,14,1415,2,952,140046,114,,1,11,800,1,,1,1,12,2,,,0,,,,0,,2,1,,,,,,1,4,2,,,0,,,,,
4,14,1415,2,952,140047,110,,1,2,4000,1,2,3,4,3,,,,0,,,,0,,,1,,,,0,,2,,,,,0,,,,,
4,14,1415,2,952,140047,114,,1,8,1000,1,3,4,3,6,2,,,0,,,,0,,,0,,,,0,,2,,,,,0,,,,,
4,14,1415,2,952,140049,110,,1,7,6000,1,,1,,2,8,,,0,,,,0,,3,0,,,,,,2,,,,,0,,,,,
4,14,1415,2,952,140049,114,,1,6,500,1,,1,,2,6,,,0,,,,0,,2,0,,,,,,2,,,,,0,,,,,
4,14,1415,2,952,140050,114,,1,10,600,1,,1,,4,10,,,0,,,,,,4,0,,,,,,,,,,,0,,,,,
4,14,1406,2,694,140061,114,,1,1,1000,1,,1,,10,,,,0,,,,,,4,5,,,,,,2,,,,,0,,,,,
4,14,1406,2,694,140062,110,,1,3,,1,,1,,3,,1,,0,,,,1,,,0,,,,,,,,,,,0,,,,,
4,14,1406,2,694,140062,114,,1,13,,1,,1,,10,4,,,0,,,,1,,,0,,,,,,,,,,,0,,,,,
4,14,1406,2,694,140063,114,,1,2,700,1,,1,,10,,,,0,,,,,,2,6,,,,0,,,,,,,0,,,,,
4,14,1406,2,694,140067,110,,1,3,3000,1,,1,,2,,,,1,1000,"N3",,,,,0,,,,,,2,,,,,0,,,,,
4,14,1406,2,694,140067,114,,1,10,800,1,,,,5,,,,5,1500,"N1",,,,,0,,,,,,2,,,,,0,,,,,
4,14,1406,2,694,140068,114,,1,2,800,1,,1,,4,,,,0,,,,,,2,0,,,,,,2,,,,,0,,,,,
4,14,1406,2,694,140068,116,,1,2,1000,1,,1,,4,,,,0,,,,,,2,0,,,,,,2,,,,,0,,,,,
4,14,1406,2,694,140070,114,,1,8,550,1,,1,,2,10,,,0,,,,,,4,0,,,,0,,1,1,2,,,0,,,,,
4,14,1413,2,670,140072,114,,1,7,500,1,,1,,25,2,,,0,,,,,,15,5,4000,"N1",,,,2,,,,,0,,,,,
4,14,1413,2,670,140073,110,,1,7,5000,1,,1,,15,1,,,0,,,,,,4,5,25000,"N1","N4",,,2,,,,,0,,,,,
4,14,1413,2,670,140073,114,,1,20,800,1,,1,,30,12,,,0,,,,,,,15,12000,"N1","N2",7,,2,,,,,0,,,,,
4,14,1413,2,670,140074,110,,1,2,5000,1,,1,,4,,,,0,,,,,,,2,10000,"N3",,,,2,,,,,0,,,,,
4,14,1413,2,670,140074,114,,1,20,500,1,,1,,20,4,,,0,,,,,,4,0,,,,,,1,4,4,,,0,,,,,
4,14,1413,2,670,140075,112,,1,7,3000,1,,1,,2,5,,,0,,,,,,,0,,,,,,2,,,,,0,,,,,
4,14,1413,2,670,140076,114,,1,5,600,1,,1,,2,10,,,0,,,,0,,7,0,,,,,,1,1,3,,,0,,,,,
4,14,1413,2,670,140078,110,,1,3,5000,1,,1,,1,2,,,0,,,,,,,0,,,,,,2,,,,,0,,,,,
4,14,1413,2,670,140078,114,,1,4,500,1,,1,,2,8,,,0,,,,,,6,0,,,,,,1,1,3,,,0,,,,,
4,14,1413,2,670,140079,110,,1,8,5500,1,,1,,4,,,,4,6000,"N1",,,,,0,,,,,,2,,,,,0,,,,,
4,14,1413,2,670,140079,114,,1,18,800,1,,1,,9,,,,9,1800,"N1",,,,,0,,,,,,2,,,,,0,,,,,
4,14,1413,2,670,140080,114,,1,7,500,1,,1,,3,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
4,14,1410,2,236,140083,110,,1,6,1000,1,,1,,4,,2,,0,,,,0,,,0,,,,,,2,,,,,0,,,,,
4,14,1410,2,236,140085,114,,1,14,400,1,,1,,3,15,,,0,,,,,,,4,1600,"N1",,,,1,4,2,,,0,,,,,
4,14,1410,2,236,140086,110,,1,4,2000,1,,1,,2,2,0,0,0,,,,0,,,0,,,,,,,,,,,0,,,,,
4,14,1410,2,236,140088,110,,1,4,6000,1,,1,,2,2,,,0,,,,0,,,0,,,,,,,,,,,0,,,,,
4,14,1410,2,236,140088,114,,1,4,500,1,,1,,2,,2,,0,,,,0,,,0,,,,,,,,,,,0,,,,,
4,14,1410,2,236,140089,114,,1,5,500,1,,1,,2,9,,,0,,,,,,6,0,,,,,,2,,,,,0,,,,,
4,14,1410,2,236,140090,114,,1,7,550,1,,1,,5,11,,,0,,,,0,,9,0,,,,,,1,1,6,,,0,,,,,
4,14,1408,2,968,140102,110,,1,2,5000,1,,1,,2,2,,,0,,,,,,2,0,,,,,,,,,,,0,,,,,
4,14,1408,2,968,140102,114,,1,10,500,1,,1,,4,12,,,0,,,,,,6,0,,,,,,1,1,2,,,0,,,,,
4,14,1408,2,968,140104,110,,1,1,3000,1,,1,,1,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
4,14,1408,2,968,140104,111,,1,8,5000,1,,1,,3,2,,,3,10500,"N3",,,,,0,,,,,,,,,,,0,,,,,
4,14,1408,2,968,140104,114,,1,3,600,1,,1,,1,2,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
4,14,1408,2,968,140105,114,,1,35,1000,1,,1,,40,5,,,0,,,,,,5,0,,,,5,,2,,,,,0,,,,,
4,14,1408,2,968,140108,110,,1,7,5000,1,,1,,4,4,,,0,,,,0,,,1,,,,,,1,3,0,3,0,2,"N2",,3,,
4,14,1408,2,968,140108,114,,1,15,600,1,,1,,15,4,,,0,,,,0,,4,0,,,,,,1,4,1,4,1,0,,,,,
4,14,1408,2,968,140109,110,,1,5,5000,1,,1,,2,1,,,2,1500,"N1",,,,,0,,,,,0,2,,,,,0,,,,,
4,14,1408,2,968,140109,114,,1,5,400,1,,1,,5,,,,0,,,,,,,0,,,,,0,2,,,,,0,,,,,
4,14,1408,2,968,140109,115,,1,40,270,1,,1,,20,,,,20,5400,"N1",,,,,0,,,,,0,2,,,,,0,,,,,
4,14,1411,2,1066,140112,114,,1,7,600,1,,1,,7,2,0,0,0,,,,,,2,0,,,,,,2,,,,,2,,,,,
4,14,1411,2,1066,140117,110,,1,5,9000,1,,1,,8,,,,0,,,,0,0,0,3,27000,"N1","N2",0,0,2,,,,,0,,,,,
4,14,1411,2,1066,140118,110,,1,2,6000,1,,1,,5,0,0,0,0,,,,0,0,0,3,18000,"N1","N2",0,0,2,,,,,0,,,,,
4,14,1411,2,1066,140118,114,,1,4,800,1,,1,,6,0,0,0,0,,,,0,0,1,1,800,"N3",,0,0,2,,,,,0,,,,,
4,14,1411,2,1066,140120,110,,1,4,6000,1,,1,,4,0,0,0,0,,,,,,,0,,,,,,,,,,,0,,,,,
4,14,1411,2,1066,140120,114,,1,4,550,1,,1,,4,0,0,,0,,,,0,,,0,,,,0,,,,,,,0,,,,,
4,14,1416,2,2314,140122,110,,1,3,3000,1,,1,,2,1,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
4,14,1416,2,2314,140122,114,,1,5,800,1,,1,,5,,,,0,,,,0,,,0,,,,,,,,,,,0,,,,,
4,14,1416,2,2314,140125,114,,1,15,500,1,,1,,5,14,2,0,0,,,,0,,6,0,,,,,,1,7,6,,,0,,,,,
4,14,1416,2,2314,140130,114,,1,5,500,1,,1,,2,5,2,0,0,,,,0,0,4,0,,,,,,1,1,4,,,0,,,,,
2,15,1506,1,398,150001,110,,1,14,6500,1,2,,,,3,,,,,"N4",,2,,5,,,,,,,2,,,,,,,,,,
2,15,1506,1,398,150001,118,,1,3,900,1,,,,,7,,,,,"N4",,,,3,,,,,,,2,,,,,,,,,,
2,15,1506,1,398,150002,105,,1,6,30000,3,,,,4,,,,2,80000,"N5",,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150002,110,,1,5,6000,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150002,111,,1,5,11000,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150002,113,,1,15,800,3,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150002,114,,1,2,400,2,,,,8,,,,,,,,,,,,,,,3,,,,,,,,,,,,
2,15,1506,1,398,150002,118,,1,4,1000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150011,105,,1,2,70000,1,,1,,2,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
2,15,1508,2,1682,150011,110,,1,5,7000,1,2,1,,5,4,,,0,,"N2",,,,,4,28000,"N2",,,,,,,,,0,,,,,
2,15,1508,2,1682,150011,114,,1,11,600,1,2,1,,11,15,,,0,,"N2",,,,,15,9000,"N2",,,,,,,,,0,,,,,
2,15,1508,2,1682,150011,118,,1,9,1000,1,1,1,,9,,,,0,,"N2",,,,,0,,,,0,,2,,,,,0,,,,,
2,15,1508,2,1682,150011,120,,1,20,900,1,1,1,,20,20,,,0,,"N2",,0,0,0,20,18000,"N2",,0,,,,,,,0,,,,,
2,15,1508,2,1682,150012,105,,1,20,90000,1,,1,,20,4,0,0,0,,,,0,,,3,27000,"N3",,,,1,5,,,,17,"N4",,5,,
2,15,1508,2,1682,150012,106,,1,7,10000,1,,1,,7,7,0,0,0,,,,0,0,,0,,,,,,2,,,,,0,,,,,
2,15,1508,2,1682,150012,110,,1,10,6000,1,,1,,10,4,,,0,,,,,,,0,,,,,,2,,,,,12,,,,,
2,15,1508,2,1682,150012,111,,1,9,10000,1,,1,,9,3,,,0,,,,,,,0,,,,,,1,3,,,,0,,,,,
2,15,1508,2,1682,150012,114,,1,20,10000,1,,1,,20,10,,,0,,,,,,,0,,,,,,1,1,,,,30," N5",,1,,
2,15,1508,2,1682,150013,108,,1,1,10000,1,,1,,1,0,0,0,0,0,"N5",,0,0,0,4,0,,,0,0,2,,,,,1,"N28",,3,2,
2,15,1508,2,1682,150013,110,,1,8,5500,1,2,1,2,12,6,0,0,0,,,,,,,0,22000,"N3","N4",4,,2,,,,,8,"N28",,3,2,
2,15,1508,2,1682,150013,114,,1,15,700,1,2,1,2,25,10,0,0,0,,"N5",,,,,6,4200,"N3","N4",6,2,1,1,2,,,0,,,,,
2,15,1508,2,1682,150014,110,,1,2,4000,1,,1,,1,1,,,0,,"N9",,,,,0,,,,,,2,,,,,0,,,,,
2,15,1508,2,1682,150014,114,,1,12,600,1,,1,2,2,10,,,0,,"N9",,,,,0,3500,"N9","N2",,,1,1,20,,,0,,,,,
2,15,1508,2,1682,150015,106,,1,6,12000,1,,1,,6,,,,0,,,,,,,1,110000,"N6",,,,2,,,,,5,"N7",,3,,
2,15,1508,2,1682,150015,110,,1,8,6000,1,,1,,8,,,,0,,,,,,,0,,,,,,2,,,,,0,"N7",,3,,
2,15,1508,2,1682,150015,114,,1,10,900,1,,1,,10,7,,,0,,,,,,,3,2700,"N6",,,,,,,,,0,,,,,
2,15,1508,2,1682,150015,118,,1,6,1000,1,,1,,6,,,,0,,,,,0,0,0,,,,,,2,,,,,0,,,,,
2,15,1508,2,1682,150016,111,,1,7,10000,1,2,1,2,20,,,,0,,"N4",,,,,13,70000,"N4",,,,,,,,,0,,,,,
2,15,1508,2,1682,150016,115,,1,20,800,1,2,1,2,27,,,,0,,"N4",,,,,7,5400,"N4",,,,,,,,,0,,,,,
2,15,1508,2,1682,150017,110,,1,7,5000,1,,1,,7,,,,0,,"N3",,,,,0,,,,,,2,,,,,7,"N4",,8,,
2,15,1508,2,1682,150017,114,,1,10,400,1,,1,,10,,,,0,,"N3",,,,,0,,,,1,,2,,,,,0,,,,,
2,15,1508,2,1682,150018,110,,1,13,5000,1,1,1,2,8,5,,,0,,,,,,,2,12000,"N1",,2,,1,4,1,1,0,10,"N3",,4,8,5
2,15,1508,2,1682,150018,114,,1,20,600,1,2,1,2,9,11,,,0,,,,,,,4,2400,"N1",,4,2,1,1,2,2,0,13,"N3",,1,,
2,15,1508,2,1682,150020,114,,1,10,500,1,2,1,2,17,10,,,0,,"N2",,1,0,7,3,0,"N1","N2",3,2,1,1,7,1,,0,,,,,
2,15,1511,2,1938,150021,111,,1,7,12000,1,,1,,5,2,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,3,,,,,
2,15,1511,2,1938,150021,115,,1,8,500,1,,1,,9,0,0,0,0,,,,3,0,0,4,2000,"N3",,0,,2,,,,,0,,,,,
2,15,1511,2,1938,150022,110,,1,4,6000,1,,1,2,1,1,0,0,0,,,,1,0,,3,15000,"N1",,3,0,1,,,,,4,"N3",,8,4,
2,15,1511,2,1938,150022,111,,1,2,8000,1,,1,2,2,0,0,0,0,,,,0,0,,0,0,"N1",,0,,2,,,,,2,"N3",,8,,
2,15,1511,2,1938,150022,114,,1,25,250,1,,1,2,8,17,0,0,0,,,,2,0,,12,2800,"N1",,12,4,1,4,1,,,20,"N3",,1,,
2,15,1511,2,1938,150025,110,,1,2,6000,1,2,,,2,,,,0,,"N3",,0,0,0,0,,,,,,,,,,,0,,,,,
2,15,1511,2,1938,150025,114,,1,300,1,,,,,9,,,,0,,"N3",,0,0,0,0,,,,,,,,,,,0,,,,,
2,15,1511,2,1938,150026,118,,1,10,300,1,,1,,10,,,,,,,,,,,,,,,,,2,,,,,,,,,,
2,15,1511,2,1938,150027,111,,1,1,7000,1,1,1,2,3,,,,0,,,,,,,0,,,,,,2,,,,,1,"N3",,8,6,
2,15,1511,2,1938,150027,114,,1,17,250,1,2,1,2,20,8,,,0,,,,,,3,4,1500,"N1",,4,2,1,1,6,,,13,"N3",,1,,
2,15,1511,2,1938,150027,118,,1,12,500,1,2,1,2,15,5,,,0,,,,,,3,5,4500,"N1",,5,0,1,1,4,,,8,"N3",,2,,
2,15,1511,2,1938,150028,110,,1,5,6000,1,2,1,9,5,,,,0,,"N3",,,,,0,,,,,,,,,,,0,,,,,
2,15,1511,2,1938,150028,114,,1,10,300,1,8,1,2,10,,,,0,,"N3",,,,,0,,,,,,,,,,,0,,,,,
2,15,1511,2,1938,150029,112,,1,6,7000,2,,2,,6,,,,0,,,,,,,0,,,,,,1,9,,,,6,"N4",,9,,
2,15,1502,2,590,150033,106,,1,2,70000,1,,1,,2,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
2,15,1502,2,590,150033,110,,1,10,6000,1,,1,,10,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
2,15,1502,2,590,150033,114,,1,30,300,1,,1,,30,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
2,15,1502,2,590,150035,106,,1,2,50000,1,1,1,,2,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
2,15,1502,2,590,150035,114,,1,5,300,1,1,,,5,,,,0,,,,,,,0,,,,,,,,,,,0,,,,,
2,15,1502,2,590,150037,106,,1,2,60000,1,,1,,2,,,,0,,"N1",,,,,0,,,,,,,,,,,0,,,,,
2,15,1502,2,590,150037,110,,1,15,6500,6,2,6,2,15,,,,0,,"N1",,,,,0,,,,,,,,,,,0,,,,,
2,15,1502,2,590,150037,114,,1,15,300,2,6,2,6,15,,,,0,,"N1",,,,,0,,,,,,,,,,,0,,,,,
2,15,1502,2,590,150039,111,,1,10,9500,1,,1,,10,,,,0,,,,,,,0,,,,,,1,7,,,,7,"N2",,7,,
