"zone","state","lga","sector","ea","hhid","network_cd","s12q2","s12q2b","s12q3"
3,21,2108,1,520,210074,"N3",2,,2
3,21,2108,1,520,210075,"N1",2,,2
3,21,2108,1,520,210075,"N2",2,,2
3,21,2108,1,520,210075,"N3",9,,1
3,21,2108,1,520,210075,"N4",9,,2
3,21,2108,1,520,210076,"N1",2,,2
3,21,2108,1,520,210076,"N2",2,,1
3,21,2108,1,520,210077,"N1",10,,4
3,21,2108,1,520,210077,"N2",10,,4
3,21,2108,1,520,210077,"N3",12,,3
3,21,2108,1,520,210077,"N4",12,,3
3,21,2108,1,520,210078,"N1",2,,2
3,21,2108,1,520,210079,"N1",2,,3
3,21,2108,1,520,210079,"N2",12,,3
3,21,2108,1,520,210079,"N3",12,,3
3,21,2108,1,520,210079,"N4",12,,3
3,21,2108,1,520,210079,"N5",1,,3
3,21,2108,1,520,210079,"N6",1,,3
3,21,2108,1,520,210080,"N1",12,,3
3,21,2102,2,1124,210081,"N1",17,,5
3,21,2102,2,1124,210084,"N1",9,,1
3,21,2102,2,1124,210085,"N1",10,,1
3,21,2102,2,1124,210085,"N2",9,,2
3,21,2102,2,1124,210086,"N1",2,,1
3,21,2102,2,1124,210086,"N2",2,,1
3,21,2102,2,1124,210087,"N1",2,,1
3,21,2102,2,1124,210088,"N1",2,,1
3,21,2102,2,1124,210089,"N1",2,,1
3,21,2102,2,1124,210089,"N2",2,,1
3,21,2102,2,1124,210089,"N3",2,,1
3,21,2102,2,1124,210089,"N4",2,,1
3,21,2102,2,1124,210090,"N1",2,,1
3,21,2102,2,1124,210090,"N2",2,,1
3,21,2102,2,1124,210090,"N3",9,,1
3,21,2102,2,1124,210090,"N4",8,,2
3,21,2111,2,180,210091,"N1",12,,2
3,21,2111,2,180,210091,"N2",2,,1
3,21,2111,2,180,210091,"N3",2,,1
3,21,2111,2,180,210093,"N1",1,,1
3,21,2111,2,180,210093,"N2",9,,1
3,21,2111,2,180,210094,"N1",2,,1
3,21,2111,2,180,210094,"N2",2,,2
3,21,2111,2,180,210094,"N3",2,,2
3,21,2111,2,180,210094,"N4",2,,1
3,21,2111,2,180,210095,"N1",12,,2
3,21,2111,2,180,210095,"N2",2,,1
3,21,2111,2,180,210095,"N3",2,,1
3,21,2111,2,180,210095,"N4",12,,2
3,21,2111,2,180,210095,"N5",12,,2
3,21,2111,2,180,210096,"N1",9,,1
3,21,2111,2,180,210096,"N2",9,,1
3,21,2111,2,180,210097,"N1",2,,2
3,21,2111,2,180,210097,"N2",2,,2
3,21,2111,2,180,210098,"N1",12,,2
3,21,2111,2,180,210098,"N2",2,,1
3,21,2111,2,180,210098,"N3",10,,2
3,21,2111,2,180,210099,"N1",12,,2
3,21,2111,2,180,210100,"N1",9,,1
3,21,2111,2,180,210100,"N2",2,,1
3,21,2111,2,180,210100,"N3",12,,2
3,21,2111,2,180,210100,"N4",8,,1
3,21,2111,2,180,210100,"N5",2,,1
1,22,2211,1,806,220004,"N1",9,,1
1,22,2211,1,806,220004,"N2",12,,1
1,22,2211,1,806,220004,"N3",31,,1
1,22,2211,1,806,220005,"N1",17,,1
1,22,2211,1,806,220007,"N1",12,,5
1,22,2211,1,806,220008,"N1",17,,3
1,22,2211,1,806,220009,"N1",12,,3
1,22,2211,1,806,220009,"N2",17,,1
1,22,2211,1,806,220009,"N3",9,,1
1,22,2211,1,806,220009,"N4",17,,1
1,22,2211,2,594,220011,"N1",12,,5
1,22,2211,2,594,220012,"N1",12,,5
1,22,2211,2,594,220016,"N1",10,,1
1,22,2211,2,594,220016,"N2",10,,2
1,22,2211,2,594,220017,"N1",12,,3
1,22,2211,2,594,220017,"N2",9,,1
1,22,2211,2,594,220017,"N3",17,,6
1,22,2211,2,594,220019,"N1",12,,3
1,22,2211,2,594,220019,"N2",17,,7
1,22,2211,2,594,220019,"N3",9,,3
1,22,2211,2,594,220019,"N4",9,,3
1,22,2211,2,594,220020,"N1",13,,5
1,22,2211,2,594,220020,"N2",2,,1
1,22,2201,2,422,220040,"N1",9,,1
1,22,2209,1,792,220044,"N1",9,,1
1,22,2209,1,792,220045,"N1",9,,1
1,22,2209,1,792,220046,"N1",9,,1
1,22,2209,1,792,220047,"N1",12,,6
1,22,2209,1,792,220047,"N2",12,,6
1,22,2209,1,792,220047,"N3",2,,1
1,22,2209,1,792,220049,"N1",9,,3
1,22,2209,1,792,220049,"N2",2,,3
1,22,2220,1,1296,220057,"N1",9,,1
1,22,2220,1,1296,220060,"N1",15,,1
1,22,2220,1,1296,220060,"N2",9,,2
1,22,2205,2,2432,220062,"N1",13,,3
1,22,2205,2,2432,220062,"N2",12,,3
1,22,2205,2,2432,220062,"N3",10,,1
1,22,2205,2,2432,220062,"N4",12,,4
1,22,2205,2,2432,220062,"N5",8,,3
1,22,2205,2,2432,220062,"N6",12,,4
1,22,2205,2,2432,220063,"N1",13,,3
1,22,2205,2,2432,220063,"N2",12,,4
1,22,2205,2,2432,220064,"N1",12,,3
1,22,2205,2,2432,220064,"N2",12,,3
1,22,2205,2,2432,220067,"N1",9,,5
1,22,2205,2,2432,220067,"N2",9,,2
1,22,2205,2,2432,220067,"N3",9,,2
1,22,2205,2,2432,220067,"N4",9,,2
1,22,2205,2,2432,220067,"N5",6,,3
1,22,2205,2,2432,220067,"N6",11,,4
1,22,2205,2,2432,220067,"N7",10,,3
1,22,2205,2,2432,220067,"N8",28,,3
1,22,2205,2,2432,220068,"N1",9,,2
1,22,2205,2,2432,220068,"N2",9,,4
1,22,2205,2,2432,220068,"N3",10,,4
1,22,2205,2,2432,220068,"N4",11,,3
1,22,2205,2,2432,220070,"N1",11,,1
1,22,2205,2,664,220071,"N1",10,,2
1,22,2205,2,664,220072,"N1",2,,1
1,22,2205,2,664,220072,"N2",10,,2
1,22,2205,2,664,220072,"N3",2,,1
1,22,2205,2,664,220075,"N1",10,,1
1,22,2205,2,664,220076,"N1",12,,3
1,22,2205,2,664,220076,"N2",13,,3
1,22,2205,2,664,220076,"N3",10,,1
1,22,2205,2,664,220077,"N1",13,,3
1,22,2205,2,664,220077,"N2",1,,1
1,22,2205,2,664,220079,"N1",9,,2
1,22,2205,2,664,220079,"N2",11,,7
1,22,2205,2,664,220079,"N3",10,,2
1,22,2205,2,664,220080,"N1",9,,1
1,22,2214,2,1354,220084,"N1",9,,2
1,22,2214,2,1354,220085,"N1",12,,2
1,22,2214,2,1354,220086,"N1",10,,2
1,22,2214,2,1354,220086,"N2",10,,2
1,22,2214,2,1354,220087,"N1",10,,1
1,22,2214,2,1354,220087,"N2",11,,2
1,22,2214,2,1354,220090,"N1",10,,1
1,22,2214,2,1354,220090,"N2",13,,2
1,22,2218,2,596,220092,"N1",11,,2
1,22,2218,2,596,220093,"N1",11,,2
1,22,2218,2,596,220096,"N1",13,,2
1,22,2218,2,596,220097,"N1",13,,3
1,22,2218,2,596,220097,"N2",13,,3
1,22,2218,2,596,220099,"N1",11,,4
1,22,2218,2,596,220100,"N1",1,,1
1,22,2203,2,530,220101,"N1",11,,1
1,22,2203,2,530,220106,"N1",17,,3
1,22,2203,2,530,220106,"N2",10,,1
1,22,2203,2,530,220106,"N3",9,,1
1,22,2203,2,530,220109,"N1",10,,1
1,22,2203,2,530,220109,"N2",10,,1
1,22,2203,2,266,220111,"N1",9,,2
1,22,2203,2,266,220111,"N2",12,,1
1,22,2203,2,266,220111,"N3",10,,1
1,22,2203,2,266,220113,"N1",10,,1
1,22,2203,2,266,220113,"N2",17,,3
1,22,2203,2,266,220113,"N3",9,,1
1,22,2203,2,266,220114,"N1",10,,1
1,22,2203,2,266,220114,"N2",10,,1
1,22,2203,2,266,220114,"N3",13,,2
1,22,2203,2,266,220114,"N4",10,,2
1,22,2203,2,266,220115,"N1",12,,3
1,22,2203,2,266,220116,"N1",12,,2
1,22,2203,2,266,220118,"N1",10,,1
1,22,2203,2,266,220118,"N2",15,,7
1,23,2308,1,5180,230001,"N1",9,,2
1,23,2308,1,5180,230001,"N2",9,,2
1,23,2308,1,5180,230002,"N1",8,,3
1,23,2308,1,5180,230003,"N1",9,,5
1,23,2308,1,5180,230003,"N2",9,,5
1,23,2308,1,5180,230003,"N3",8,,1
1,23,2308,1,5180,230003,"N4",8,,2
1,23,2308,1,5180,230004,"N1",8,,2
1,23,2308,1,5180,230005,"N1",7,,5
1,23,2308,1,5180,230005,"N2",8,,2
1,23,2308,1,5180,230005,"N3",2,,1
1,23,2308,1,5180,230006,"N1",17,,5
1,23,2308,1,5180,230006,"N2",9,,2
1,23,2308,1,5180,230006,"N3",9,,3
1,23,2308,1,5180,230007,"N1",1,,1
1,23,2308,1,5180,230007,"N2",9,,2
1,23,2308,1,5180,230008,"N1",4,,2
1,23,2308,1,5180,230008,"N2",9,,5
1,23,2308,1,5180,230008,"N3",9,,2
1,23,2308,1,5180,230009,"N1",9,,2
1,23,2308,1,5180,230009,"N2",8,,2
1,23,2308,1,5180,230009,"N3",9,,3
1,23,2307,1,2316,230013,"N1",12,,3
1,23,2307,1,2316,230013,"N2",28,,3
1,23,2307,1,2316,230014,"N1",1,,3
1,23,2307,1,2316,230014,"N2",8,,3
1,23,2307,1,2316,230018,"N1",2,,3
1,23,2307,1,2316,230018,"N2",9,,4
1,23,2307,1,2316,230019,"N1",8,,5
1,23,2307,1,78,230024,"N1",9,,3
1,23,2307,1,78,230024,"N2",9,,3
1,23,2307,1,78,230027,"N1",9,,4
1,23,2307,1,78,230028,"N1",8,,3
1,23,2307,1,78,230028,"N2",12,,3
1,23,2307,1,78,230030,"N1",9,,4
1,23,2306,1,970,230031,"N1",9,,3
1,23,2306,1,970,230033,"N1",12,,3
1,23,2306,1,970,230036,"N1",12,,3
1,23,2306,1,970,230037,"N1",8,,3
1,23,2306,1,970,230037,"N2",8,,3
1,23,2308,1,556,230041,"N1",28,,3
1,23,2308,1,556,230041,"N2",9,,3
1,23,2308,1,556,230044,"N1",9,,3
1,23,2308,1,556,230044,"N2",9,,3
1,23,2308,1,556,230044,"N3",1,,1
1,23,2308,1,556,230046,"N1",8,,3
1,23,2308,1,556,230046,"N2",2,,3
1,23,2308,1,556,230050,"N1",9,,3
1,23,2308,1,556,230050,"N2",8,,3
1,23,2315,2,924,230051,"N1",8,,3
1,23,2315,2,924,230051,"N2",9,,3
1,23,2315,2,924,230056,"N1",28,,1
1,23,2315,2,924,230056,"N2",9,,1
1,23,2309,2,998,230061,"N1",2,,1
1,23,2309,2,998,230061,"N2",9,,2
1,23,2309,2,998,230061,"N3",9,,2
1,23,2309,2,998,230062,"N1",12,,2
1,23,2309,2,998,230062,"N2",12,,2
1,23,2309,2,998,230063,"N1",12,,4
1,23,2309,2,998,230064,"N1",2,,1
1,23,2309,2,998,230064,"N2",9,,2
1,23,2309,2,998,230065,"N1",1,,1
1,23,2309,2,998,230065,"N2",9,,2
1,23,2309,2,998,230066,"N1",12,,2
1,23,2309,2,998,230066,"N2",12,,2
1,23,2309,2,998,230067,"N1",2,,1
1,23,2309,2,998,230067,"N2",9,,2
1,23,2309,2,998,230068,"N1",9,,2
1,23,2309,2,998,230069,"N1",2,,1
1,23,2309,2,998,230069,"N2",9,,2
1,23,2309,2,998,230069,"N3",8,,2
1,23,2309,2,998,230069,"N4",9,,2
1,23,2309,2,998,230070,"N1",12,,2
1,23,2304,2,322,230071,"N1",9,,1
1,23,2304,2,322,230071,"N2",2,,1
1,23,2304,2,322,230073,"N1",17,,2
1,23,2304,2,322,230073,"N2",2,,1
1,23,2304,2,322,230074,"N1",6,,3
1,23,2304,2,322,230074,"N2",12,,3
1,23,2304,2,322,230076,"N1",2,,2
1,23,2304,2,322,230076,"N2",1,,3
1,23,2304,2,322,230076,"N3",9,,3
1,23,2304,2,322,230076,"N4",31,"GAA",4
1,23,2304,2,322,230077,"N1",2,,3
1,23,2304,2,322,230077,"N2",28,,3
1,23,2304,2,322,230079,"N1",9,,1
1,23,2304,2,322,230079,"N2",8,,1
1,23,2311,2,516,230083,"N1",2,,1
1,23,2311,2,516,230083,"N2",28,,2
1,23,2311,2,516,230083,"N3",2,,1
1,23,2311,2,516,230083,"N4",9,,1
1,23,2311,2,516,230087,"N1",10,,1
1,23,2311,2,516,230088,"N1",12,,3
1,23,2311,2,516,230090,"N1",9,,1
1,23,2311,2,516,230090,"N2",2,,1
1,23,2302,2,1982,230091,"N1",12,,2
1,23,2302,2,1982,230091,"N2",28,,2
1,23,2302,2,1982,230092,"N1",10,,2
1,23,2302,2,1982,230092,"N2",15,,1
1,23,2302,2,1982,230092,"N3",28,,8
1,23,2302,2,1982,230093,"N1",6,,1
1,23,2302,2,1982,230093,"N2",9,,2
1,23,2302,2,1982,230094,"N1",10,,6
1,23,2302,2,1982,230094,"N2",9,,2
1,23,2302,2,1982,230094,"N3",9,,2
1,23,2302,2,1982,230094,"N4",2,,1
1,23,2302,2,1982,230095,"N1",10,,1
1,23,2302,2,1982,230095,"N2",28,,2
1,23,2302,2,1982,230095,"N3",1,,1
1,23,2302,2,1982,230095,"N4",9,,2
1,23,2302,2,1982,230095,"N5",2,,1
1,23,2302,2,1982,230096,"N1",28,,3
1,23,2302,2,1982,230097,"N1",6,,1
1,23,2302,2,1982,230097,"N2",15,,6
1,23,2302,2,1982,230097,"N3",9,,6
1,23,2302,2,1982,230098,"N1",9,,2
1,23,2302,2,1982,230098,"N2",10,,2
1,23,2302,2,1982,230098,"N3",9,,2
1,23,2302,2,1982,230098,"N4",9,,2
1,23,2302,2,1982,230098,"N5",2,,1
1,23,2302,2,1982,230099,"N1",6,,1
1,23,2302,2,1982,230099,"N2",10,,2
1,23,2302,2,1982,230099,"N3",7,,2
1,23,2302,2,1982,230100,"N1",13,,5
1,23,2302,2,1982,230100,"N2",9,,2
1,23,2302,2,1982,230100,"N3",9,,2
1,23,2302,2,1982,230100,"N4",2,,1
1,23,2316,1,140,230101,"N1",7,,1
1,23,2316,1,140,230101,"N2",2,,1
1,23,2316,1,140,230101,"N3",7,,1
1,23,2316,1,140,230101,"N4",2,,1
1,23,2316,1,140,230101,"N5",9,,1
1,23,2316,1,140,230102,"N1",9,,1
1,23,2316,1,140,230102,"N2",15,,1
1,23,2316,1,140,230102,"N3",9,,1
1,23,2316,1,140,230102,"N4",9,,1
1,23,2316,1,140,230103,"N1",17,,4
1,23,2316,1,140,230103,"N2",9,,1
1,23,2316,1,140,230103,"N3",12,,2
1,23,2316,1,140,230104,"N1",9,,3
1,23,2316,1,140,230104,"N2",2,,3
1,23,2316,1,140,230104,"N3",9,,3
1,23,2316,1,140,230104,"N4",9,,3
1,23,2316,1,140,230104,"N5",28,,3
1,23,2316,1,140,230105,"N1",2,,1
1,23,2316,1,140,230105,"N2",2,,1
1,23,2316,1,140,230105,"N3",7,,1
1,23,2316,1,140,230105,"N4",2,,1
1,23,2316,1,140,230105,"N5",9,,1
1,23,2316,1,140,230106,"N1",9,,1
1,23,2316,1,140,230106,"N2",15,,1
1,23,2316,1,140,230106,"N3",9,,1
1,23,2316,1,140,230106,"N4",10,,1
1,23,2316,1,140,230108,"N1",9,,1
1,23,2316,1,140,230108,"N2",17,,7
1,23,2316,1,140,230108,"N3",28,,1
1,23,2316,1,140,230109,"N1",7,,1
1,23,2316,1,140,230109,"N2",2,,1
1,23,2316,1,140,230109,"N3",7,,1
1,23,2316,1,140,230109,"N4",9,,1
1,23,2316,1,140,230110,"N1",9,,1
1,23,2316,1,140,230110,"N2",15,,1
1,23,2316,1,140,230110,"N3",9,,1
1,23,2316,1,140,230110,"N4",9,,1
1,23,2316,1,140,230110,"N5",7,,1
1,23,2303,2,2348,230111,"N1",12,,5
1,23,2303,2,2348,230111,"N2",2,,1
1,23,2303,2,2348,230111,"N3",9,,1
1,23,2303,2,2348,230112,"N1",12,,5
1,23,2303,2,2348,230112,"N2",2,,1
1,23,2303,2,2348,230112,"N3",9,,1
1,23,2303,2,2348,230113,"N1",17,,2
1,23,2303,2,2348,230113,"N2",10,,2
1,23,2303,2,2348,230114,"N1",12,,4
1,23,2303,2,2348,230114,"N2",2,,1
1,23,2303,2,2348,230114,"N3",28,,4
1,23,2303,2,2348,230114,"N4",2,,1
1,23,2303,2,2348,230115,"N1",12,,5
1,23,2303,2,2348,230115,"N2",2,,1
1,23,2303,2,2348,230115,"N3",13,,5
1,23,2303,2,2348,230115,"N4",9,,1
1,23,2303,2,2348,230116,"N1",9,,2
1,23,2303,2,2348,230116,"N2",15,,1
1,23,2303,2,2348,230117,"N1",10,,2
1,23,2303,2,2348,230117,"N2",1,,1
1,23,2303,2,2348,230117,"N3",2,,2
1,23,2303,2,2348,230118,"N1",12,,2
1,23,2303,2,2348,230118,"N2",2,,1
1,23,2303,2,2348,230118,"N3",8,,2
1,23,2303,2,2348,230118,"N4",28,,2
1,23,2303,2,2348,230119,"N1",12,,5
1,23,2303,2,2348,230119,"N2",2,,1
1,23,2303,2,2348,230119,"N3",9,,1
1,23,2303,2,2348,230120,"N1",9,,2
1,23,2303,2,2348,230120,"N2",2,,1
1,23,2303,2,2348,230120,"N3",9,,1
6,24,2407,2,396,240161,"N1",26,,5
6,24,2407,2,396,240163,"N1",17,,6
6,24,2407,2,396,240163,"N2",9,,1
6,24,2407,2,396,240163,"N3",15,,2
6,24,2407,2,396,240164,"N1",9,,5
6,24,2407,2,396,240164,"N2",10,,1
6,24,2407,2,396,240165,"N1",17,,6
6,24,2407,2,396,240167,"N1",1,,1
6,24,2407,2,396,240169,"N1",1,,3
6,24,2407,2,396,240169,"N2",2,,3
6,24,2407,2,396,240170,"N1",8,,2
6,24,2407,2,396,240170,"N2",7,,2
6,24,2407,2,396,240170,"N3",9,,2
1,25,2508,1,2788,250003,"N1",12,,5
1,25,2508,1,2788,250003,"N2",9,,7
1,25,2508,1,2788,250003,"N3",12,,3
1,25,2508,1,2788,250003,"N4",2,,3
1,25,2508,1,2788,250005,"N1",10,,1
1,25,2508,1,2788,250005,"N2",9,,4
1,25,2508,1,2788,250005,"N3",9,,4
1,25,2508,1,2788,250007,"N1",12,,3
1,25,2508,1,2788,250007,"N2",12,,3
1,25,2504,2,222,250011,"N1",9,,1
1,25,2504,2,222,250011,"N2",15,,1
1,25,2504,2,222,250011,"N3",17,,1
1,25,2504,2,222,250011,"N4",31,"SPOUSE",1
1,25,2504,2,222,250011,"N5",15,,1
1,25,2504,2,222,250012,"N1",11,,1
1,25,2504,2,222,250012,"N2",1,,2
1,25,2504,2,222,250012,"N3",10,,1
1,25,2504,2,222,250012,"N4",6,,1
1,25,2504,2,222,250012,"N5",9,,1
1,25,2504,2,222,250013,"N1",9,,1
1,25,2504,2,222,250014,"N1",13,,1
1,25,2504,2,222,250014,"N2",13,,2
1,25,2504,2,222,250014,"N3",10,,1
1,25,2504,2,222,250015,"N1",9,,1
1,25,2504,2,222,250015,"N2",10,,1
1,25,2504,2,222,250016,"N1",9,,1
1,25,2504,2,222,250016,"N2",9,,1
1,25,2504,2,222,250016,"N3",2,,4
1,25,2504,2,222,250017,"N1",9,,1
1,25,2504,2,222,250017,"N2",5,,1
1,25,2504,2,222,250017,"N3",7,,1
1,25,2504,2,222,250017,"N4",2,,1
1,25,2504,2,222,250017,"N5",15,,1
1,25,2504,2,222,250017,"N6",1,,1
1,25,2504,2,222,250018,"N1",13,,2
1,25,2504,2,222,250018,"N2",1,,1
1,25,2504,2,222,250018,"N3",17,,1
1,25,2504,2,222,250018,"N4",8,,5
1,25,2504,2,222,250018,"N5",4,,1
1,25,2504,2,222,250018,"N6",7,,1
1,25,2504,2,222,250020,"N1",12,,1
1,25,2504,2,222,250020,"N2",9,,1
1,25,2504,2,222,250020,"N3",1,,1
1,25,2504,2,222,250020,"N4",15,,4
1,25,2504,2,222,250020,"N5",31,"PERSONAL",1
1,25,2504,2,222,250020,"N6",15,,1
1,25,2509,2,248,250021,"N1",7,,2
1,25,2509,2,248,250021,"N2",12,,2
1,25,2509,2,248,250021,"N3",2,,1
1,25,2509,2,248,250022,"N1",12,,3
1,25,2509,2,248,250022,"N2",13,,8
1,25,2509,2,248,250022,"N3",9,,1
1,25,2509,2,248,250023,"N1",11,,1
1,25,2509,2,248,250023,"N2",7,,2
1,25,2509,2,248,250023,"N3",10,,2
1,25,2509,2,248,250024,"N1",8,,1
1,25,2509,2,248,250024,"N2",12,,5
1,25,2509,2,248,250025,"N1",7,,1
1,25,2509,2,248,250025,"N2",10,,2
1,25,2509,2,248,250025,"N3",6,,2
1,25,2509,2,248,250026,"N1",2,,1
1,25,2509,2,248,250027,"N1",7,,2
1,25,2509,2,248,250027,"N2",16,,1
1,25,2509,2,248,250027,"N3",2,,1
1,25,2509,2,248,250027,"N4",12,,2
1,25,2509,2,248,250028,"N1",8,,1
1,25,2509,2,248,250029,"N1",8,,5
1,25,2509,2,248,250029,"N2",7,,1
1,25,2509,2,248,250029,"N3",2,,1
1,25,2509,2,248,250029,"N4",1,,1
1,25,2509,2,248,250029,"N5",9,,1
1,25,2509,2,248,250030,"N1",11,,2
1,25,2509,2,248,250030,"N2",12,,2
1,25,2507,2,814,250032,"N1",10,,8
1,25,2507,2,814,250033,"N1",9,,1
1,25,2507,2,814,250034,"N1",11,,1
1,25,2507,2,814,250034,"N2",1,,1
1,25,2507,2,814,250035,"N1",9,,1
1,25,2507,2,814,250036,"N1",9,,1
1,25,2507,2,814,250036,"N2",3,,1
1,25,2507,2,814,250037,"N1",10,,1
1,25,2507,2,814,250037,"N2",10,,6
1,25,2507,2,814,250038,"N1",9,,1
1,25,2507,2,814,250038,"N2",9,,1
1,25,2507,2,814,250038,"N3",8,,5
1,25,2507,2,814,250038,"N4",2,,1
1,25,2507,2,814,250038,"N5",9,,1
1,25,2507,2,814,250038,"N6",10,,1
1,25,2507,2,814,250038,"N7",8,,4
1,25,2507,2,814,250038,"N8",2,,2
1,25,2507,2,814,250038,"N9",17,,1
1,25,2507,2,814,250039,"N1",10,,1
1,25,2507,2,814,250039,"N2",10,,2
1,25,2507,2,814,250040,"N1",9,,1
1,25,2513,2,128,250041,"N1",2,,1
1,25,2513,2,128,250041,"N2",12,,5
1,25,2513,2,128,250042,"N1",8,,5
1,25,2513,2,128,250042,"N2",1,,1
1,25,2513,2,128,250042,"N3",1,,1
1,25,2513,2,128,250043,"N1",2,,1
1,25,2513,2,128,250043,"N2",8,,1
1,25,2513,2,128,250044,"N1",2,,1
1,25,2513,2,128,250045,"N1",1,,4
1,25,2513,2,128,250045,"N2",1,,1
1,25,2513,2,128,250046,"N1",9,,3
1,25,2513,2,128,250047,"N1",1,,1
1,25,2513,2,128,250048,"N1",9,,2
1,25,2513,2,128,250048,"N2",3,,1
1,25,2513,2,128,250049,"N1",2,,1
1,25,2513,2,128,250050,"N1",9,,2
1,25,2513,2,128,250050,"N2",9,,2
1,25,2513,2,128,250050,"N3",7,,3
1,25,2502,2,728,250051,"N1",11,,2
1,25,2502,2,728,250052,"N1",12,,2
1,25,2502,2,728,250052,"N2",13,,2
1,25,2502,2,728,250053,"N1",8,,3
1,25,2502,2,728,250053,"N2",1,,3
1,25,2502,2,728,250053,"N3",8,,3
1,25,2502,2,728,250055,"N1",8,,3
1,25,2502,2,728,250055,"N2",2,,3
1,25,2502,2,728,250055,"N3",1,,1
1,25,2502,2,728,250055,"N4",8,,3
1,25,2502,2,728,250055,"N5",8,,3
1,25,2502,2,728,250056,"N1",12,,2
1,25,2502,2,728,250056,"N2",8,,1
1,25,2502,2,728,250057,"N1",10,,2
1,25,2502,2,728,250057,"N2",15,,2
1,25,2502,2,728,250058,"N1",12,,2
1,25,2502,2,728,250059,"N1",11,,2
1,25,2502,2,728,250059,"N2",6,,1
1,25,2502,2,728,250060,"N1",9,,3
1,25,2502,2,728,250060,"N2",1,,1
1,25,2502,2,728,250060,"N3",2,,2
1,25,2502,2,728,250060,"N4",9,,3
1,25,2511,2,1424,250064,"N1",9,,1
1,25,2511,2,1424,250065,"N1",2,,1
1,25,2511,2,1424,250066,"N1",9,,1
1,25,2511,2,1424,250066,"N2",10,,8
1,25,2511,2,1424,250066,"N3",,,1
1,25,2511,2,1424,250068,"N1",9,,1
1,25,2511,2,1424,250069,"N1",2,,1
1,25,2511,2,1424,250069,"N2",9,,1
1,25,2511,2,1424,250070,"N1",9,,1
1,25,2511,2,1424,250070,"N2",10,,2
1,26,2606,1,516,260002,"N1",10,,5
1,26,2606,1,516,260002,"N2",9,,5
1,26,2606,1,516,260008,"N1",,,
1,26,2606,1,516,260008,"N2",,,
1,26,2606,1,516,260008,"N3",,,
1,26,2606,1,516,260010,"N1",1,,1
1,26,2618,2,1276,260021,"N1",10,,1
1,26,2618,2,1276,260021,"N2",10,,3
1,26,2618,2,1276,260022,"N1",9,,3
1,26,2618,2,1276,260022,"N2",17,,1
1,26,2618,2,1276,260022,"N3",9,,2
1,26,2618,2,1276,260022,"N4",9,,3
1,26,2618,2,1276,260022,"N5",15,,5
1,26,2618,2,1276,260023,"N1",17,,6
1,26,2618,2,1276,260023,"N2",10,,1
1,26,2618,2,1276,260023,"N3",9,,1
1,26,2618,2,1276,260024,"N1",9,,2
1,26,2618,2,1276,260024,"N2",17,,1
1,26,2618,2,1276,260024,"N3",9,,2
1,26,2618,2,1276,260024,"N4",9,,2
1,26,2618,2,1276,260024,"N5",9,,2
1,26,2618,2,1276,260025,"N1",12,,3
1,26,2618,2,1276,260025,"N2",17,,1
1,26,2618,2,1276,260026,"N1",9,,3
1,26,2618,2,1276,260029,"N2",13,,6
1,26,2618,2,1276,260029,"N3",17,,2
1,26,2618,2,1276,260029,"N4",9,,2
1,26,2618,2,1276,260030,"N1",9,,2
1,26,2618,2,1276,260030,"N2",9,,1
1,26,2618,2,494,260031,"N1",13,,3
1,26,2618,2,494,260031,"N2",9,,6
1,26,2618,2,494,260034,"N1",9,,1
1,26,2618,2,494,260034,"N2",17,,7
1,26,2615,2,2196,260051,"N1",12,,7
1,26,2615,2,2196,260051,"N2",9,,2
1,26,2615,2,2196,260052,"N1",9,,2
1,26,2615,2,2196,260053,"N1",9,,2
1,26,2615,2,2196,260054,"N1",9,,2
1,26,2615,2,2196,260055,"N1",12,,3
1,26,2615,2,2196,260056,"N1",12,,7
1,26,2615,2,2196,260056,"N2",9,,2
1,26,2615,2,2196,260057,"N1",9,,2
1,26,2615,2,2196,260057,"N2",17,,1
1,26,2615,2,2196,260057,"N3",31,,
1,26,2615,2,2196,260058,"N1",12,,7
1,26,2615,2,2196,260058,"N2",9,,2
1,26,2615,2,2196,260059,"N1",9,,2
1,26,2615,2,2196,260060,"N1",9,,2
1,26,2615,2,2178,260061,"N1",9,,3
1,26,2615,2,2178,260063,"N1",9,,1
1,26,2615,2,2178,260064,"N1",12,,2
1,26,2615,2,2178,260064,"N2",9,,2
1,26,2615,2,2178,260065,"N1",9,,3
1,26,2615,2,2178,260066,"N1",9,,3
1,26,2615,2,2178,260067,"N1",9,,2
1,26,2615,2,2178,260068,"N1",9,,3
1,26,2615,2,2178,260069,"N1",9,,2
1,26,2615,2,2178,260070,"N1",9,,2
1,26,2615,2,2178,260070,"N2",15,,1
1,26,2621,2,100,260071,"N1",9,,2
1,26,2621,2,100,260072,"N1",9,,2
1,26,2621,2,100,260073,"N1",9,,7
1,26,2621,2,100,260074,"N1",9,,2
1,26,2621,2,100,260075,"N1",12,,7
1,26,2621,2,100,260075,"N2",2,,1
1,26,2621,2,100,260076,"N1",9,,7
1,26,2621,2,100,260077,"N1",9,,3
1,26,2621,2,100,260078,"N1",9,,2
1,26,2621,2,100,260079,"N1",9,,2
1,26,2621,2,100,260080,"N1",9,,7
1,26,2611,2,424,260081,"N1",12,,3
1,26,2611,2,424,260081,"N2",15,,3
1,26,2611,2,424,260082,"N1",5,,3
1,26,2611,2,424,260082,"N2",17,,3
1,26,2611,2,424,260083,"N1",15,,3
