"zone","state","lga","sector","ea","hhid","plotid","cropid","cropcode","s11hq1","s11hq2a","s11hq2b","s11hq2c","s11hq3","s11hq4","s11hq5a","s11hq5b","s11hq5c","s11hq6","s11hq7a","s11hq7b","s11hq8","s11hq9","s11hq9b","s11hq10","s11hq11","s11hq12a","s11hq12b","s11hq12c","s11hq13","s11hq14a","s11hq14b","s11hq15","s11hq16","s11hq16b","s11hq17a","s11hq17b","s11hq17c","s11hq18a","s11hq18b","s11hq18c","s11hq19a","s11hq19b","s11hq19c","s11hq20a","s11hq20b","s11hq20c","s11hq20d","s11hq21","s11hq21b","s11hq22","s11hq23","s11hq23b","s11hq24a","s11hq24b","s11hq24c","s11hq25a","s11hq25b","s11hq25c","s11hq26a","s11hq26b","s11hq26c"
1,26,2615,2,2178,260070,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2615,2,2178,260070,2,1,1060,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2611,2,424,260081,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2611,2,424,260082,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2611,2,424,260083,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1,26,2611,2,424,260084,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2611,2,424,260086,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2611,2,424,260087,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,2,,,,,,,,,,,
1,26,2611,2,424,260088,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1,26,2611,2,424,260089,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
1,26,2611,2,424,260090,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,2,,2,,,,,,,,,,,
1,26,2605,2,594,260091,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260091,2,2,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260091,3,3,1082,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260091,4,4,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260091,5,5,2030,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260093,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260093,2,2,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260093,3,3,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260093,4,4,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260094,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260094,2,2,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260094,3,3,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260095,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260095,2,2,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260095,3,3,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260095,4,4,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260096,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260096,2,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260096,2,2,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260096,2,3,1060,2,,,,,,,,,,,,,,,,,,,,,,,,,,50,1,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260096,3,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260096,6,6,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,2,,,0,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260097,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260097,2,2,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260098,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260098,2,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260098,3,1,1060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260099,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,2,4,,4,,,1,,
1,26,2605,2,594,260099,2,2,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,50,3,,4,,,1,,
1,26,2605,2,594,260099,3,3,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260100,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260100,2,1,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2605,2,594,260100,3,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2603,1,1786,260107,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2603,1,1786,260107,2,1,1091,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2603,1,1786,260107,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2603,1,1786,260109,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2603,1,1786,260109,2,1,1062,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2603,1,1786,260110,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2603,1,1786,260110,1,2,1090,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2603,1,1786,260110,1,3,1062,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260121,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,
1,26,2613,2,2248,260121,2,1,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2613,2,2248,260121,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2613,2,2248,260122,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260122,2,1,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260122,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260122,4,1,1060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260123,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,3,"5",,1,,2,,,,,,,,,,,
1,26,2613,2,2248,260123,2,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260123,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260124,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260124,2,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260125,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260125,2,1,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260126,1,1,1070,1,700,1,,7000,"N2",700,1,,7000,2,,600,1,,2,,,,,,,,,,,0,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260126,2,1,1062,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260127,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260127,2,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260127,3,1,1062,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260128,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260128,2,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260128,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260129,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260129,2,1,1062,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260130,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,2248,260130,2,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2608,2,820,260131,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2608,2,820,260131,2,1,2220,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2608,2,820,260132,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2608,2,820,260133,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2608,2,820,260134,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2608,2,820,260135,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2608,2,820,260136,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2608,2,820,260136,2,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2608,2,820,260136,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2608,2,820,260138,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2608,2,820,260140,1,1,1110,1,8,4,,,"N12",8,4,,10000,1,2,1000,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260141,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260141,1,2,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260142,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260142,1,2,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260142,1,3,1082,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260142,1,4,1091,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260144,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,3600,1,,,,,,,,,,,,7,,2,,,,,,,,,,,
1,26,2601,2,822,260144,1,2,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,7,,2,,,,,,,,,,,
1,26,2601,2,822,260144,1,3,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,150,1,,,,,,,,,,,,7,,2,,,,,,,,,,,
1,26,2601,2,822,260145,1,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260145,1,2,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260146,1,1,1090,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260146,1,2,2040,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260149,1,1,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260149,2,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260149,2,2,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260149,3,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260150,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260150,1,2,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2601,2,822,260150,2,1,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,1462,260151,1,1,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2613,2,1462,260151,1,2,1060,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2613,2,1462,260151,2,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2613,2,1462,260151,2,2,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2613,2,1462,260151,2,3,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,2,,,,,,,,,,,
1,26,2613,2,1462,260152,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,1462,260152,1,2,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,1462,260152,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,1462,260152,2,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2613,2,1462,260160,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260161,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260161,1,2,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260162,1,1,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260162,1,2,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260162,1,3,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260162,2,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260163,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260163,1,2,2030,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260163,2,1,2230,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260163,3,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260163,3,2,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260163,3,3,1060,1,200,1,,,"N1",200,1,,10000,1,,500,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,500,1,,4,2,,2,5,
1,26,2616,2,254,260164,1,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260164,2,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260164,2,2,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260164,3,1,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260164,3,2,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260165,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260165,2,1,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260166,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260167,1,1,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260167,2,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260168,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260168,1,2,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260168,1,3,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260169,1,1,1082,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260169,1,2,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2616,2,254,260169,2,1,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260171,1,1,1082,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260171,2,1,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260171,2,2,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260172,1,1,1100,1,600,1,,15000,"N1",,,,,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260172,1,2,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260172,1,3,1082,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260173,1,1,1082,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,200,1,,2,,,1,2,
1,26,2625,2,926,260173,1,2,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260174,1,1,1082,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,5,4,,1,1,,15,1,,5,,,1,3,
1,26,2625,2,926,260175,1,1,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260175,1,2,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260175,1,3,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260175,2,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260176,1,1,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260177,1,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260177,1,2,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260178,1,1,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260178,1,2,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260178,2,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260178,2,2,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260178,3,1,1110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260179,1,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260179,1,2,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260179,2,1,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260179,2,2,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260180,1,1,1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260180,1,2,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
1,26,2625,2,926,260180,2,1,1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
