"zone","state","lga","sector","ea","hhid","plotid","cropid","cropcode","s11fq1a","s11fq1b","s11fq1c","s11fq2","s11fq2b","s11fq3a","s11fq3b","s11fq4a","s11fq4b","s11fq4c","s11fq4d"
2,8,807,2,1438,80134,1,2,1070,6,5,,2,,7,2010,2000,1,,1
2,8,807,2,1438,80134,1,3,1010,6,5,,2,,7,2010,1000,1,,1
2,8,807,2,1438,80134,1,4,1060,6,5,,2,,7,2010,1000,1,,1
2,8,807,2,1438,80135,1,1,1070,6,,,1,,6,2010,2000,1,,2
2,8,807,2,1438,80135,2,1,1060,4,,,4,,5,2010,200,1,,1
2,8,807,2,1438,80135,2,2,1070,4,,,4,,6,2010,500,1,,2
2,8,807,2,1438,80135,2,3,1110,4,,,4,,6,2010,1000,1,,1
2,8,807,2,1438,80135,3,1,1080,4,,,4,,7,2010,1500,1,,1
2,8,807,2,1438,80135,3,2,1070,4,,,4,,8,2010,600,1,,1
2,8,807,2,1438,80135,3,3,1010,3,,,4,,5,2010,1000,1,,1
2,8,807,2,1438,80135,3,4,1060,10,,,4,,5,2010,1000,1,,1
2,8,807,2,1438,80135,4,1,1070,6,,,4,,6,2010,300,1,,1
2,8,807,2,1438,80135,4,2,1080,11,,,4,,8,2010,200,1,,1
2,8,807,2,1438,80135,4,3,1010,4,,,4,,5,2010,300,1,,1
2,8,807,2,1438,80135,5,1,1060,3,,,4,,8,2010,1500,1,,2
2,8,807,2,1438,80135,5,2,1010,4,,,4,,8,2010,300,1,,1
2,8,807,2,1438,80135,5,3,1070,3,,,4,,6,2010,400,1,,1
2,8,807,2,1438,80136,1,1,1060,3,5,,1,,6,2010,3000,1,,2
2,8,807,2,1438,80136,2,1,1070,4,5,,4,,5,2010,2000,1,,1
2,8,807,2,1438,80136,2,2,1060,4,5,,4,,6,2010,1500,1,,2
2,8,807,2,1438,80136,3,1,1080,3,5,,4,,5,2010,2500,1,,1
2,8,807,2,1438,80136,3,2,1010,3,5,,4,,8,2010,1000,1,,1
2,8,807,2,1438,80136,3,3,1070,3,5,,4,,5,2010,1300,1,,1
2,8,807,2,1438,80137,1,1,1061,4,2,,4,,5,2010,900,1,,1
2,8,807,2,1438,80137,1,2,1070,4,2,,4,,5,2010,300,1,,1
2,8,807,2,1438,80137,2,1,1010,298,2,,1,,8,2010,400,1,,1
2,8,807,2,1438,80138,1,1,1080,10,5,,4,,6,2010,2000,1,,1
2,8,807,2,1438,80138,1,2,1070,10,5,,4,,6,2010,500,1,,1
2,8,807,2,1438,80138,1,3,1010,10,5,,4,,7,2010,300,1,,1
2,8,807,2,1438,80138,2,1,1070,8,5,,4,,6,2010,1000,1,,1
2,8,807,2,1438,80138,2,2,1010,8,5,,4,,7,2010,100,1,,1
2,8,807,2,1438,80138,3,1,1060,3,5,,4,,6,2010,1500,1,,1
2,8,807,2,1438,80138,3,3,,3,5,,4,,6,2010,300,1,,1
2,8,807,2,1438,80138,4,1,1060,6,5,,4,,6,2010,1200,1,,1
2,8,807,2,1438,80138,4,2,1080,6,5,,4,,6,2010,700,1,,1
2,8,807,2,1438,80138,5,1,1070,4,5,,4,,6,2010,200,1,,1
2,8,807,2,1438,80138,5,2,1010,4,5,,4,,7,2010,200,1,,1
2,8,807,2,1438,80139,1,1,1070,6,5,,4,,4,2010,200,1,,1
2,8,807,2,1438,80139,1,2,1060,6,5,,4,,4,2010,1800,1,,1
2,8,807,2,1438,80139,2,1,1080,4,5,,4,,6,2010,1200,1,,1
2,8,807,2,1438,80139,2,2,1010,4,5,,4,,7,2010,500,1,,1
2,8,807,2,1438,80139,2,3,1070,4,5,,4,,7,2010,200,1,,1
2,8,807,2,1438,80140,1,1,1070,3,2,,4,,6,2010,1000,1,,1
2,8,807,2,1438,80140,1,2,1080,3,2,,4,,6,2010,500,1,,1
2,8,807,2,1438,80140,1,3,1060,3,2,,4,,6,2010,800,1,,2
2,8,807,2,1438,80140,2,1,1070,150,2,,4,,6,2010,1100,1,,1
2,8,807,2,1438,80140,2,2,1010,150,2,,4,,8,2010,400,1,,1
2,8,807,2,1438,80140,3,1,3160,1,5,,4,,,,,,,
2,8,807,2,1438,80140,3,2,3090,1,5,,4,,,,,,,
2,8,820,2,1030,80141,1,1,1100,4,5,,4,,7,2010,500,1,,1
2,8,820,2,1030,80141,1,2,1010,4,5,,4,,7,2010,200,1,,1
2,8,820,2,1030,80142,1,1,1100,1,5,,4,,5,2010,150,1,,2
2,8,820,2,1030,80142,1,2,1010,1,5,,4,,5,2010,50,1,,2
2,8,820,2,1030,80143,1,1,1110,5,5,,4,,6,2010,400,1,,2
2,8,820,2,1030,80143,1,2,1010,5,5,,4,,8,2010,200,1,,2
2,8,820,2,1030,80143,2,1,1070,2,5,,4,,7,2010,200,1,,1
2,8,820,2,1030,80143,2,2,2020,1,5,,4,,7,2010,100,1,,1
2,8,820,2,1030,80144,1,1,1100,2,5,,4,,6,2010,1000,1,,1
2,8,820,2,1030,80144,1,2,1010,2,5,,4,,8,2010,400,1,,1
2,8,820,2,1030,80145,1,1,1100,3,5,,4,,7,2010,400,1,,1
2,8,820,2,1030,80145,1,2,1010,3,5,,4,,7,2010,500,1,,1
2,8,820,2,1030,80146,1,1,1100,2,5,,4,,6,2010,1000,1,,1
2,8,820,2,1030,80146,1,2,1010,2,5,,4,,8,2010,250,1,,1
2,8,820,2,1030,80147,1,1,1100,4,5,,4,,4,2010,1000,1,,1
2,8,820,2,1030,80147,1,2,1010,4,5,,4,,7,2010,500,1,,1
2,8,820,2,1030,80147,2,1,1100,3,5,,4,,5,2010,1000,1,,1
2,8,820,2,1030,80147,2,2,1010,3,5,,4,,7,2010,500,1,,1
2,8,820,2,1030,80148,1,1,1100,3,5,,4,,5,2010,8,1,,1
2,8,820,2,1030,80148,1,2,1010,3,5,,4,,8,2010,4,1,,1
2,8,820,2,1030,80148,2,1,1100,1,5,,4,,5,2010,4,1,,1
2,8,820,2,1030,80148,2,2,1010,1,5,,4,,8,2010,2,1,,1
2,8,820,2,1030,80149,1,1,1100,378,2,,4,,6,2010,1000,1,,1
2,8,820,2,1030,80149,1,2,1010,378,2,,4,,8,2010,500,1,,1
2,8,820,2,1030,80150,1,1,1100,8,5,,4,,5,2010,2000,1,,1
2,8,820,2,1030,80150,1,2,1010,8,5,,4,,7,2010,600,1,,1
2,8,824,2,768,80156,1,1,1100,4,5,,1,,6,2010,500,1,,1
2,8,824,2,768,80156,2,1,1010,4,5,,1,,7,2010,1100,1,,1
2,8,824,2,768,80156,3,1,1060,3,5,,1,,6,2010,1000,1,,1
2,8,824,2,768,80159,1,1,1010,5,5,,1,,7,2010,500,1,,1
2,8,824,2,768,80160,1,1,1010,4,5,,1,,8,2010,300,1,,1
2,8,823,2,548,80171,1,1,1100,4,5,,5,,1,2010,800,1,,1
2,8,823,2,548,80171,2,1,1100,2,5,,5,,4,2010,200,1,,1
2,8,823,2,548,80171,2,2,1060,2,5,,5,,4,2010,1000,1,,2
2,8,823,2,548,80172,1,1,1100,10,5,,1,,6,2010,30000,1,,1
2,8,823,2,548,80172,1,2,1060,6,5,,1,,7,2010,6000,1,,2
2,8,823,2,548,80173,1,1,1100,10,3,,1,,3,2010,10000,1,,2
2,8,823,2,548,80173,2,1,1100,8,3,,1,,3,2010,30000,1,,2
2,8,823,2,548,80173,2,2,1010,5,3,,1,,4,2010,6000,1,,2
2,8,823,2,548,80173,2,3,1010,3,3,,1,,4,2010,200,1,,2
2,8,823,2,548,80174,1,1,1100,3,5,,1,,3,2010,7000,1,,1
2,8,823,2,548,80175,1,1,1100,3,5,,4,,6,2010,1000,1,,2
2,8,823,2,548,80175,1,2,1010,1,5,,4,,6,2010,400,1,,2
2,8,823,2,548,80175,1,3,2020,1,5,,4,,6,2010,300,1,,2
2,8,823,2,548,80176,1,1,1100,3,5,,4,,5,2010,200,1,,1
2,8,823,2,548,80176,1,2,1010,3,5,,4,,7,2010,100,1,,1
2,8,823,2,548,80176,1,3,1060,3,5,,4,,6,2010,100,1,,1
2,8,823,2,548,80177,1,1,1100,250,2,,4,,6,2010,750,1,,1
2,8,823,2,548,80177,2,1,1060,100,2,,4,,6,2010,250,1,,2
2,8,823,2,548,80177,2,2,1010,100,2,,4,,7,2010,250,1,,1
2,8,823,2,548,80178,1,1,1100,15,4,,1,,6,2010,500,1,,1
2,8,823,2,548,80178,2,1,1060,2,4,,1,,6,2010,300,1,,2
2,8,823,2,548,80179,1,1,1100,12,5,,4,,5,2010,1500,1,,1
2,8,823,2,548,80179,1,2,1060,12,5,,4,,6,2010,600,1,,2
2,8,823,2,548,80180,1,1,1100,4,2,,4,,6,2010,1000,1,,1
2,8,823,2,548,80180,1,2,1060,3,2,,4,,6,2010,300,1,,1
2,8,823,2,548,80180,2,1,1010,3,2,,4,,8,2010,200,1,,1
2,8,809,2,1748,80181,1,1,1100,10,5,,4,,6,2010,2000,1,,1
2,8,809,2,1748,80181,1,2,1060,10,5,,4,,7,2010,5000,1,,1
2,8,809,2,1748,80181,1,3,1010,10,5,,4,,8,2010,200,1,,1
2,8,809,2,1748,80182,1,1,1100,6,5,,1,,7,2010,750,1,,2
2,8,809,2,1748,80182,2,1,1060,5,5,,1,,8,2010,250,1,,2
2,8,809,2,1748,80182,3,1,1100,10,5,,1,,7,2010,1000,1,,2
2,8,809,2,1748,80182,4,1,1010,1,5,,1,,8,2010,500,1,,2
2,8,809,2,1748,80183,1,1,1100,6,5,,4,,7,2010,3000,1,,1
2,8,809,2,1748,80183,1,2,1060,,,,,,6,2010,2000,1,,1
2,8,809,2,1748,80184,1,1,1100,3,5,,1,,7,2010,1500,1,,1
2,8,809,2,1748,80185,1,1,1100,1,5,,1,,6,2010,200,1,,2
2,8,809,2,1748,80185,2,2,1060,3,5,,4,,6,2010,100,1,,2
2,8,809,2,1748,80185,2,3,1100,,,,,,,,400,1,,2
2,8,809,2,1748,80185,2,4,,,,,,,,,150,1,,2
2,8,809,2,1748,80186,1,1,1100,7,5,,1,,5,2010,1000,1,,1
2,8,809,2,1748,80186,2,1,1060,3,5,,1,,6,2010,700,1,,2
2,8,809,2,1748,80186,3,1,1100,4,5,,1,,6,2010,400,1,,1
2,8,809,2,1748,80187,1,1,1100,5,5,,1,,5,2010,1500,1,,1
2,8,809,2,1748,80187,2,1,1060,3,5,,1,,6,2010,800,1,,2
2,8,809,2,1748,80188,1,1,1100,4,5,,1,,5,2010,500,1,,1
2,8,809,2,1748,80190,1,1,1100,5,5,,1,,5,2010,1000,1,,1
2,8,809,2,1748,80190,2,1,1100,4,5,,4,,5,2010,1000,1,,1
2,8,809,2,1748,80190,2,2,1060,4,5,,4,,5,2010,500,1,,1
2,8,826,2,926,80191,1,1,1100,6,5,,4,,6,2010,1000,1,,2
2,8,826,2,926,80191,1,2,1010,6,5,,4,,8,2010,500,1,,2
2,8,826,2,926,80192,1,1,1100,5,5,,4,,6,2010,800,1,,2
2,8,826,2,926,80192,1,2,1010,5,5,,4,,6,2010,800,1,,2
2,8,826,2,926,80193,1,1,1010,8,5,,1,,8,2010,10000,1,,2
2,8,826,2,926,80193,2,1,1100,8,5,,4,,8,2010,750,1,,2
2,8,826,2,926,80193,2,2,1010,8,5,,4,,8,2010,300,1,,2
2,8,826,2,926,80194,1,1,1010,5,5,,1,,7,2010,2000,1,,1
2,8,826,2,926,80194,2,1,1100,7,5,,1,,7,2010,3000,1,,1
2,8,826,2,926,80195,1,1,1100,12,5,,4,,6,2010,1500,1,,1
2,8,826,2,926,80195,1,2,1010,12,5,,4,,8,2010,1000,1,,1
2,8,826,2,926,80195,1,3,1060,12,5,,4,,7,2010,2000,1,,2
2,8,826,2,926,80195,2,1,1100,8,5,,4,,6,2010,1000,1,,1
2,8,826,2,926,80195,2,2,1010,8,5,,4,,8,2010,700,1,,1
2,8,826,2,926,80195,2,3,1060,8,5,,4,,7,2010,700,1,,2
2,8,826,2,926,80196,1,1,1100,10,5,,4,,5,2010,2500,1,,1
2,8,826,2,926,80196,1,2,1010,10,5,,4,,5,2010,2000,1,,1
2,8,826,2,926,80196,1,3,1060,10,5,,4,,5,2010,2000,1,,1
2,8,826,2,926,80197,1,1,1100,9,5,,4,,5,2010,3500,1,,1
2,8,826,2,926,80197,1,2,1070,9,5,,4,,5,2010,1000,1,,1
2,8,826,2,926,80197,1,3,1010,9,5,,4,,6,2010,1600,1,,1
2,8,826,2,926,80197,2,1,1100,12,5,,4,,5,2010,700,1,,1
2,8,826,2,926,80197,2,2,1070,12,5,,4,,5,2010,600,1,,1
2,8,826,2,926,80197,2,3,1010,12,5,,4,,6,2010,400,1,,1
2,8,826,2,926,80198,1,1,1100,5,5,,4,,6,2010,3000,1,,1
2,8,826,2,926,80198,1,2,1060,5,5,,4,,6,2010,500,1,,2
2,8,826,2,926,80198,1,3,1010,5,5,,4,,7,2010,750,1,,1
2,8,826,2,926,80199,1,1,1100,6,5,,4,,6,2010,5000,1,,1
2,8,826,2,926,80199,1,2,1061,6,5,,4,,6,2010,1000,1,,1
2,8,826,2,926,80199,1,3,1010,6,5,,4,,8,2010,2000,1,,1
2,8,826,2,926,80199,2,1,1010,8,5,,4,,8,2010,1000,1,,1
2,8,826,2,926,80199,2,2,1100,8,5,,4,,6,2010,500,1,,1
2,8,826,2,926,80200,1,1,1100,5,5,,4,,6,2010,2000,1,,1
2,8,826,2,926,80200,1,2,1010,5,5,,4,,8,2010,2000,1,,1
2,8,826,2,926,80200,2,1,1100,7,5,,4,,6,2010,1000,1,,1
2,8,826,2,926,80200,2,2,1070,7,5,,4,,6,2010,1000,1,,1
2,8,826,2,926,80200,2,3,1010,7,5,,4,,8,2010,2000,1,,1
2,8,815,2,362,80201,1,1,1100,5,5,,4,,6,2010,1000,1,,1
2,8,815,2,362,80201,1,2,1060,5,5,,4,,7,2010,1200,1,,2
2,8,815,2,362,80201,1,3,1010,5,5,,4,,8,2010,600,1,,1
2,8,815,2,362,80202,1,1,1100,4,5,,4,,6,2010,550,1,,1
2,8,815,2,362,80202,1,2,1060,4,5,,4,,6,2010,250,1,,1
2,8,815,2,362,80202,1,3,1010,4,5,,4,,6,2010,500,1,,1
2,8,815,2,362,80203,1,1,1060,2,5,,4,,8,2010,600,1,,2
2,8,815,2,362,80203,1,2,1010,2,2,,4,,8,2010,200,1,,2
2,8,815,2,362,80206,1,1,1060,4,5,,4,,6,2010,50,1,,2
2,8,815,2,362,80206,1,2,1010,4,5,,4,,7,2010,50,1,,1
2,8,815,2,362,80206,1,3,1100,4,5,,4,,,2010,400,1,,1
2,8,815,2,362,80207,1,1,1060,1,5,,1,,5,2010,200,1,,2
2,8,815,2,362,80207,2,1,1060,1,5,,4,,6,2010,300,1,,2
2,8,815,2,362,80207,2,2,1010,1,5,,4,,7,2010,200,1,,1
2,8,815,2,362,80207,3,1,1100,2,5,,4,,6,2010,500,1,,1
2,8,815,2,362,80207,3,2,1010,2,5,,4,,7,2010,250,1,,1
2,8,815,2,362,80208,1,1,1100,6,5,,1,,4,2010,45,1,,1
5,9,903,2,48,90011,1,1,1020,4,5,,1,,1,2010,28,4,"100KG",2
5,9,903,2,48,90014,1,1,1020,1,6,,1,,3,2010,50,4,"BASIN",
5,9,903,2,48,90015,1,1,1020,2000,3,,1,,3,2010,20,4,"BASIN",3
5,9,903,2,48,90016,1,1,3180,,,,,,,,,,,
5,9,903,2,48,90016,2,1,1020,3,5,,1,,1,2010,21,4,"100KG",2
5,9,903,2,48,90019,1,1,1020,3000,3,,4,,3,2010,25,4,"BASIN",
5,9,903,2,48,90019,1,2,1040,4300,3,,4,,3,2010,250,1,,
5,9,903,2,48,90019,2,1,1020,300,3,,1,,3,2010,,,,
5,9,903,2,48,90020,1,1,1020,2000,3,,1,,3,2010,10,4,"BASIN",
5,9,915,1,1390,90021,1,1,1020,4,5,,1,,1,2010,40,4,"50KG",2
5,9,915,1,1390,90021,2,1,1020,3,5,,1,,1,2010,30,4,"50KG",2
5,9,915,1,1390,90022,1,1,1020,3,5,,1,,2,2010,12,4,"BUNDLE",2
5,9,915,1,1390,90022,2,1,1020,4,5,,1,,1,2010,20,4,"BUNDLE",2
5,9,915,1,1390,90025,1,1,1020,3000,3,,1,,10,2009,150,4,"25KG",
5,9,915,1,1390,90025,2,1,1020,4000,3,,1,,8,2009,300,4,"25KG",
5,9,915,1,1390,90025,3,1,1020,2500,3,,1,,10,2009,100,4,"25KG",
5,9,915,1,1390,90026,1,1,1020,2000,3,,1,,3,2010,250,1,,
5,9,915,1,1390,90030,1,1,2192,100,3,,4,,2,2010,5,4,"BUNDLE",
5,9,915,1,1390,90030,1,2,1124,300,3,,4,,1,2010,1,4,"BIG BASIN",
5,9,917,1,1254,90031,1,1,1120,890,1,,4,,1,2010,1000,3,,3
5,9,917,1,1254,90031,1,2,1020,890,1,,4,,1,2010,100,4,"100KG",3
5,9,917,1,1254,90031,1,3,2120,890,1,,4,,1,2010,5,4,"BASIN",3
5,9,917,1,1254,90031,1,4,2140,300,3,,4,,1,2010,5,4,"BASIN",3
5,9,917,1,1254,90031,2,1,1120,858,1,,4,,1,2010,900,3,,3
5,9,917,1,1254,90031,2,2,1020,858,1,,4,,1,2010,100,4,"100KG",3
5,9,917,1,1254,90031,2,3,2120,858,1,,4,,1,2010,5,4,"BASIN",3
5,9,917,1,1254,90031,3,1,1120,254,1,,4,,2,2010,1500,3,,3
5,9,917,1,1254,90031,3,2,1020,254,1,,4,,2,2010,120,4,"BAG",3
5,9,917,1,1254,90031,3,3,1080,254,1,,4,,2,2010,10,4,"BASIN.",3
5,9,917,1,1254,90031,4,1,1020,621,1,,1,,1,2010,50,4,"BAG",3
5,9,917,1,1254,90031,5,1,1020,989,1,,1,,1,2010,70,4,"BAG",3
5,9,917,1,1254,90031,6,1,1020,414,1,,1,,2,2010,40,4,"BAG",3
5,9,917,1,1254,90031,7,1,1020,1110,1,,1,,2,2010,80,4,"BAG",3
5,9,917,1,1254,90031,8,10,,950,1,,1,,2,2010,70,4,"BAG",3
5,9,917,1,1254,90032,1,1,1120,1050,1,,4,,1,2010,1400,4,"TUBER",2
5,9,917,1,1254,90032,1,2,1020,1100,1,,4,,1,2010,1200,4,"TUBER",2
5,9,917,1,1254,90032,1,3,2120,250,1,,1,,1,2010,160,4,"BASIN",2
5,9,917,1,1254,90032,1,4,1120,1200,1,,1,,3,2010,160,4,"BASIN",
5,9,917,1,1254,90032,2,1,1120,1050,1,,1,,3,2010,160,4,"BASIN",2
5,9,917,1,1254,90033,1,1,1020,380,1,,1,,4,2010,20,4,"BASIN",3
5,9,917,1,1254,90033,2,1,1020,323,1,,1,,4,2010,15,4,"BASIN",3
5,9,917,1,1254,90033,3,1,1020,513,1,,1,,3,2010,15,4,"BASIN",3
5,9,917,1,1254,90035,1,1,1120,300,1,,1,,2,2010,300,3,,3
5,9,917,1,1254,90035,2,1,1020,1000,1,,4,,4,2010,40,4,"BASIN",3
5,9,917,1,1254,90035,2,2,2193,,,,,,3,2010,3,4,"BUNDLE",3
5,9,917,1,1254,90035,2,3,2140,,,,,,3,2010,1,4,"BASKET",3
5,9,917,1,1254,90035,2,4,1123,,,,,,3,2010,300,3,,3
5,9,917,1,1254,90036,1,1,1120,2000,1,,4,,3,2010,4000,3,,3
5,9,917,1,1254,90036,1,2,1020,,,,,,,,240,4,"BAG",3
5,9,917,1,1254,90036,2,1,1120,900,1,,4,,2,2010,8000,3,,3
5,9,917,1,1254,90036,2,2,1020,,,,,,,,120,4,"BAG",3
5,9,917,1,1254,90036,3,1,1020,2000,1,,1,,3,2010,250,4,"BAG",3
5,9,917,1,1254,90036,4,1,1020,2500,1,,1,,3,2010,400,4,"BAG",3
5,9,917,1,1254,90036,5,1,1020,2300,1,,1,,4,2010,300,4,"BAG",3
5,9,901,2,398,90041,1,1,1120,1000,1,,4,,3,2010,5000,3,,3
5,9,901,2,398,90041,1,2,1020,100,1,,4,,4,2010,1500,3,,3
5,9,901,2,398,90041,1,3,1123,30,1,,4,,4,2010,500,3,,3
5,9,901,2,398,90041,2,1,1120,400,1,,1,,3,2010,40,4,"BAGS",3
5,9,901,2,398,90041,2,2,1020,1200,1,,1,,3,2010,130,4,"BAGS",3
5,9,901,2,398,90041,2,3,1123,800,1,,1,,4,2010,100,4,"BAGS",3
5,9,901,2,398,90041,3,1,1120,250,1,,4,,4,2010,1500,3,,3
5,9,901,2,398,90041,3,2,1020,800,1,,1,,5,2010,100,4,"BAGS",3
5,9,901,2,398,90042,1,1,1120,55,1,,4,,3,2010,150,4,"TUBER",3
5,9,901,2,398,90042,1,2,1020,300,1,,1,,4,2010,50,4,"BASIN",3
5,9,901,2,398,90042,1,3,1123,200,1,,1,,4,2010,30,4,"BASIN",3
5,9,901,2,398,90042,2,1,1020,,,,,,,,,,,
5,9,901,2,398,90042,3,1,1020,,,,,,,,,,,
5,9,901,2,398,90043,1,1,1020,1000,1,,1,,4,2010,100,4,"BASIN",3
5,9,901,2,398,90044,1,1,1120,2,5,,4,,2,2010,6000,3,,3
5,9,901,2,398,90044,1,2,1020,2,,,,,,,60,4,"BASIN",3
5,9,901,2,398,90044,2,1,1120,2,5,,4,,3,2010,4500,3,,3
5,9,901,2,398,90044,2,2,1020,,,,,,,,50,4,"BASIN",3
5,9,901,2,398,90044,3,1,1120,2,5,,4,,3,2010,4000,3,,3
5,9,901,2,398,90044,3,2,1020,,,,,,,,40,4,"BASIN",3
5,9,901,2,398,90045,1,1,1120,1000,3,,4,,3,2010,1000,3,,3
5,9,901,2,398,90045,1,2,1020,,,,,,,,20,4,"BASIN",3
5,9,901,2,398,90045,2,1,1120,2000,1,,4,,4,2010,2000,3,,3
5,9,901,2,398,90045,2,2,1020,,,,,,,,40,4,"BASIN",3
5,9,901,2,398,90045,2,3,1080,,,,,,,,3,4,"BAG",3
5,9,901,2,398,90045,3,1,1120,1500,1,,4,,4,2010,1500,3,,3
5,9,901,2,398,90045,3,2,1020,,,,,,,,30,4,"BASIN",3
5,9,901,2,398,90045,3,3,1080,,,,,,,,1,4,"BAG",3
5,9,901,2,398,90045,3,4,1123,,,,,,,,3000,3,,3
5,9,901,2,398,90046,1,1,1120,30,3,,4,,2,2010,50,3,,3
5,9,901,2,398,90046,1,2,1020,200,,,,,3,2010,4,4,"BASIN",3
5,9,901,2,398,90046,2,1,1020,300,3,,1,,3,2010,5,4,"BASIN",3
5,9,910,2,200,90051,1,1,1020,300,1,,1,,5,2010,25,4,"BASIN",3
5,9,910,2,200,90051,2,1,1020,300,1,,1,,4,2010,25,4,"BASIN",3
5,9,910,2,200,90052,1,1,1120,120,1,,4,,3,2010,200,3,,3
5,9,910,2,200,90052,1,2,1020,120,1,,4,,3,2010,15,4,"BASIN",3
5,9,910,2,200,90052,1,3,1123,120,1,,4,,3,2010,250,3,,3
5,9,910,2,200,90052,2,1,1020,90,1,,1,,4,2010,10,4,"BASIN",3
5,9,910,2,200,90052,3,1,1020,90,1,,1,,4,2010,10,4,"BASIN",3
5,9,910,2,200,90052,4,1,1020,40,1,,1,,5,2010,24,4,"BASIN",3
5,9,910,2,200,90053,1,1,1020,500,1,,1,,3,2010,25,4,"BASIN",
5,9,910,2,200,90054,1,1,1020,1300,1,,1,,3,2010,40,4,"BASIN",
5,9,910,2,200,90055,1,1,1020,400,1,,4,,3,2010,10,4,"BASIN",1
5,9,910,2,200,90055,1,2,1090,100,1,,4,,1,2010,162,4,"CUPS",
5,9,910,2,200,90055,1,3,1040,200,1,,4,,3,2010,5,4,"BASIN",
5,9,910,2,200,90055,1,4,1123,200,1,,4,,3,2010,5,4,"BASIN",
5,9,910,2,200,90055,1,5,1124,100,1,,4,,3,2010,5,4,"BASIN",
5,9,910,2,200,90056,1,1,1020,2000,1,,4,,2,2010,150,4,"BASIN",3
5,9,910,2,200,90056,1,2,1080,2000,1,,4,,2,2010,2000,3,,
5,9,910,2,200,90056,1,3,1090,2000,1,,4,,2,2010,3000,3,,2
5,9,910,2,200,90056,2,1,1020,500,1,,4,,3,2010,40,4,"BASIN",3
5,9,910,2,200,90056,2,2,1080,500,1,,4,,3,2010,800,3,,3
5,9,910,2,200,90057,1,1,1020,1200,1,,4,,3,2010,100,4,"BASIN",3
5,9,910,2,200,90057,1,2,1090,1200,1,,4,,3,2010,2000,3,,2
5,9,910,2,200,90057,1,3,1080,1200,1,,4,,3,2010,1500,3,,3
5,9,910,2,200,90057,2,1,1020,1800,1,,4,,4,2010,190,4,"BASIN",3
5,9,910,2,200,90057,2,2,1090,1800,1,,4,,4,2010,3500,4,"BASIN",2
5,9,910,2,200,90057,2,3,1080,1800,1,,4,,4,2010,2000,3,,3
5,9,910,2,200,90058,1,1,1020,800,1,,4,,3,2010,50,4,"BASIN",3
5,9,910,2,200,90058,1,2,1080,800,1,,4,,3,2010,1500,4,"COBS",3
5,9,910,2,200,90058,2,1,1020,1200,1,,4,,3,2010,100,4,"BASIN",3
5,9,910,2,200,90058,2,2,1080,1200,1,,4,,4,2010,1800,4,"COBS",3
5,9,910,2,200,90058,3,1,3040,,,,,,,,,,,
5,9,910,2,200,90059,1,1,1020,300,1,,1,,3,2010,20,4,"BASIN",3
5,9,910,2,200,90059,2,1,1020,500,1,,1,,3,2010,35,4,"BASIN",3
5,9,910,2,200,90059,3,1,1020,200,1,,1,,3,2010,15,4,"BASIN",3
5,9,910,2,200,90059,4,1,1020,1500,1,,4,,3,2010,60,4,"BASIN",3
5,9,910,2,200,90059,4,2,1123,,,,,,3,2010,150,3,,3
5,9,910,2,200,90059,4,3,2193,,,,,,3,2010,5,3,,3
5,9,910,2,200,90060,1,1,1020,1000,1,,4,,3,2010,50,4,"BASIN",3
5,9,910,2,200,90060,1,2,1040,50,3,,,,3,2010,3,4,"BASIN",3
5,9,907,2,1446,90061,1,1,1020,1500,1,,4,,1,2010,100,4,"BASIN",3
5,9,907,2,1446,90061,1,2,2120,100,3,,4,,1,2010,2,4,"BASIN",3
5,9,907,2,1446,90061,1,3,2140,50,3,,4,,1,2010,1,4,"BASIN",3
5,9,907,2,1446,90061,1,4,1090,200,3,,4,,1,2010,1,4,"BASIN",3
5,9,907,2,1446,90061,1,5,2160,10,3,,4,,1,2010,10,3,,3
5,9,907,2,1446,90061,2,1,3180,,,,,,,,,,,
5,9,907,2,1446,90062,1,1,1120,500,1,,1,,4,2010,20,4,"BASIN",3
5,9,907,2,1446,90062,2,1,1020,700,1,,4,,4,2010,200,4,"TUBER",3
5,9,907,2,1446,90062,2,2,1120,,,,,,,,,,,
5,9,907,2,1446,90062,2,3,1123,,,,,,,,,,,
5,9,907,2,1446,90063,1,1,1120,200,1,,4,,3,2010,600,3,,3
5,9,907,2,1446,90063,1,2,1020,200,1,,4,,4,2010,40,4,"BASIN",3
5,9,907,2,1446,90063,1,3,2120,200,1,,4,,4,2010,1,4,"BASIN",3
5,9,907,2,1446,90063,1,4,1080,200,1,,4,,4,2010,4,4,"BASIN",3
5,9,907,2,1446,90063,1,5,1090,200,1,,4,,4,2010,1,4,"BASIN",3
5,9,907,2,1446,90063,2,1,1020,800,1,,1,,5,2010,80,4,"BASIN",3
5,9,907,2,1446,90063,3,1,3040,,,,,,,,,,,
5,9,907,2,1446,90063,4,1,3183,100,3,,1,,4,2010,,,,
5,9,907,2,1446,90064,1,1,1020,1000,1,,1,,4,2010,20,4,"BASIN",3
5,9,907,2,1446,90064,2,1,1120,800,1,,4,,1,2010,2400,3,,3
5,9,907,2,1446,90064,2,2,1020,,,,,,3,2010,15,4,"BASIN",3
5,9,907,2,1446,90064,3,1,1120,1500,1,,4,,1,2010,4000,3,,3
5,9,907,2,1446,90064,3,2,1020,,,,,,3,2010,30,4,"BASIN",3
5,9,907,2,1446,90064,4,1,3040,,,,,,,,,,,
5,9,907,2,1446,90064,5,1,3040,,,,,,,,,,,
