"zone","state","lga","sector","ea","pid","sc1q3","sc1q4","sc1q5a","sc1q5b","sc1q6","sc1q7"
6,24,2405,1,134,3,1,,9,,12,16
6,24,2405,1,134,4,1,,11,,35,0
6,24,2405,1,134,5,1,,3,,15,42
6,24,2405,1,134,6,2,,8,,10,16
6,24,2407,2,396,1,1,,1,,40,16
6,24,2407,2,396,2,1,,11,,30,34
6,24,2407,2,396,3,1,,3,,40,16
6,24,2407,2,396,4,1,,10,,30,41
6,24,2407,2,396,5,1,,11,,15,26
6,24,2407,2,396,6,1,,9,,2,26
6,24,2407,2,396,7,1,,8,,20,16
6,24,2407,2,396,8,1,,11,,40,16
6,24,2407,2,396,9,1,,,,,
6,24,2408,1,2074,1,1,,1,,5,42
6,24,2408,1,2074,2,2,,11,,9,32
6,24,2408,1,2074,3,1,,10,,4,26
6,24,2408,1,2074,4,2,,8,,3,26
6,24,2408,1,2074,5,1,,11,,10,26
6,24,2411,1,788,1,1,,11,,33,41
6,24,2411,1,788,2,1,,11,,25,42
6,24,2411,1,788,3,2,,11,,37,26
6,24,2411,1,788,4,2,,11,,40,42
6,24,2411,1,788,5,1,,11,,37,42
6,24,2412,1,2798,1,1,,10,,7,25
6,24,2412,1,2798,2,1,,3,,9,26
6,24,2412,1,2798,3,1,,1,,85,0
6,24,2412,1,2798,4,1,,9,,30,16
6,24,2412,1,2798,5,2,,8,,7,26
6,24,2413,1,306,1,2,,8,,30,26
6,24,2413,1,306,2,2,,11,,25,42
6,24,2413,1,306,3,1,,11,,10,42
6,24,2413,1,306,4,1,,8,,38,41
6,24,2413,1,306,5,2,,2,,25,26
6,24,2415,1,696,1,2,,8,,21,26
6,24,2415,1,696,2,1,,1,,20,16
6,24,2415,1,696,3,1,,9,,10,26
6,24,2415,1,696,4,1,,11,,40,16
6,24,2415,1,696,5,1,,3,,22,14
6,24,2417,1,112,1,1,,1,,67,0
6,24,2417,1,112,2,1,,11,,40,16
6,24,2417,1,112,3,1,,11,,20,42
6,24,2417,1,112,4,1,,7,,9,42
6,24,2417,1,924,1,1,,1,,31,16
6,24,2417,1,924,2,1,,3,,20,26
6,24,2417,1,924,3,1,,11,,15,26
6,24,2418,1,1770,1,1,,3,,18,41
6,24,2418,1,1770,2,1,,1,,28,43
6,24,2418,1,1770,3,2,,9,,30,12
6,24,2419,1,330,1,1,,3,,20,42
6,24,2419,1,330,2,1,,1,,50,0
6,24,2419,1,330,3,1,,1,,73,26
6,24,2419,1,330,4,1,,11,,48,26
6,24,2419,1,330,5,1,,11,,78,26
6,24,2419,1,330,6,2,,8,,25,42
6,27,2701,1,506,1,1,,1,,29,42
6,27,2701,1,506,2,2,,11,,25,26
6,27,2701,1,506,3,1,,11,,30,26
6,27,2701,1,506,4,2,,11,,48,16
6,27,2701,1,506,5,1,,11,,32,16
6,27,2703,1,1076,1,1,,1,,27,27
6,27,2703,1,1076,2,1,,11,,28,26
6,27,2703,1,1076,3,1,,11,,25,26
6,27,2703,1,1076,4,2,,11,,18,16
6,27,2703,1,1076,5,1,,11,,20,32
6,27,2703,1,1076,6,1,,11,,27,41
6,27,2703,1,1612,1,1,,1,,15,42
6,27,2703,1,1612,2,1,,11,,14,43
6,27,2703,1,1612,3,1,,11,,22,33
6,27,2703,1,1612,4,1,,9,,12,42
6,27,2703,1,1612,5,1,,11,,10,42
6,27,2703,1,1612,6,2,,8,,22,24
6,27,2704,2,204,1,1,,11,,50,16
6,27,2704,2,204,2,1,,11,,52,16
6,27,2704,2,204,3,1,,11,,60,27
6,27,2704,2,204,4,1,,1,,53,28
6,27,2707,1,1410,1,1,,1,,21,41
6,27,2707,1,1410,2,1,,11,,12,16
6,27,2707,1,1410,3,1,,11,,19,27
6,27,2707,1,1410,4,2,,11,,21,16
6,27,2707,1,1410,5,1,,9,,10,32
6,27,2707,1,1410,6,1,,11,,15,0
6,27,2707,1,2136,1,1,,1,,27,27
6,27,2707,1,2136,2,1,,11,,19,33
6,27,2707,1,2136,3,1,,11,,19,33
6,27,2707,1,2136,4,1,,11,,20,26
6,27,2707,1,2136,5,1,,11,,28,34
6,27,2707,1,2136,6,2,,8,,19,26
6,27,2709,1,1646,1,1,,1,,28,41
6,27,2709,1,1646,2,1,,11,,20,16
6,27,2709,1,1646,3,2,,8,,15,0
6,27,2709,1,1646,4,1,,11,,10,0
6,27,2709,1,1646,5,1,,11,,3,41
6,27,2711,1,710,1,1,,1,,17,27
6,27,2711,1,710,2,1,,11,,2,28
6,27,2711,1,710,3,1,,8,,10,16
6,27,2711,1,710,4,1,,11,,21,26
6,27,2711,1,710,5,2,,8,,17,22
6,27,2712,2,110,1,1,,11,,50,28
6,27,2712,2,110,2,1,,11,,57,26
6,27,2712,2,110,3,2,,11,,90,0
6,27,2712,2,110,4,1,,1,,10,0
6,27,2712,2,110,5,1,,1,,100,0
6,27,2715,2,752,1,1,,11,,45,41
6,27,2715,2,752,2,1,,1,,40,26
6,27,2715,2,752,3,1,,11,,50,14
6,27,2715,2,752,4,1,,11,,77,0
6,27,2715,2,752,5,1,,11,,27,28
6,27,2715,2,752,6,1,,11,,30,28
6,27,2719,2,100,1,1,,1,,40,0
6,27,2719,2,100,2,1,,11,,82,0
6,27,2719,2,100,3,2,,11,,12,16
6,27,2719,2,100,4,2,,9,,8,16
6,27,2719,2,100,5,1,,10,,22,16
6,28,2802,2,566,1,1,,1,,54,34
6,28,2802,2,566,2,1,,5,,70,42
6,28,2802,2,566,3,1,,9,,66,34
6,28,2802,2,566,4,2,,8,,55,16
6,28,2802,2,566,5,2,,8,,52,16
6,28,2802,2,566,6,1,,9,,39,28
6,28,2802,2,566,7,1,,11,,68,34
6,28,2802,2,566,8,1,,7,,40,23
6,28,2802,2,566,9,1,,1,,75,0
6,28,2804,1,340,1,1,,1,,70,0
6,28,2804,1,340,2,1,,1,,67,43
6,28,2804,1,340,3,2,,8,,60,16
6,28,2804,1,340,4,1,,11,,60,16
6,28,2804,1,340,5,1,,11,,70,27
6,28,2804,1,340,6,1,,9,,52,42
6,28,2804,1,340,7,1,,1,,70,16
6,28,2804,1,340,8,1,,6,,50,16
6,28,2804,1,340,9,2,,11,,60,16
6,28,2806,1,164,1,1,,11,,11,34
6,28,2806,1,164,2,1,,8,,8,43
6,28,2806,1,164,3,2,,8,,3,41
6,28,2806,1,164,4,1,,8,,7,16
6,28,2806,1,164,5,2,,11,,3,42
6,28,2806,1,164,6,1,,11,,5,43
6,28,2806,1,164,7,1,,5,,6,42
6,28,2806,1,164,8,1,,1,,8,42
6,28,2806,1,164,9,2,,8,,8,23
6,28,2806,1,802,1,1,,1,,72,43
6,28,2806,1,802,2,1,,1,,70,28
6,28,2806,1,802,3,1,,1,,70,16
6,28,2806,1,802,4,1,,1,,70,16
6,28,2806,1,802,5,1,,11,,68,0
6,28,2806,1,802,6,1,,9,,54,23
6,28,2806,1,802,7,2,,8,,34,22
6,28,2806,1,802,8,2,,8,,15,0
6,28,2806,1,802,9,1,,11,,32,16
6,28,2807,2,1266,1,1,,5,,55,43
6,28,2807,2,1266,2,2,,8,,28,0
6,28,2807,2,1266,3,2,,8,,26,22
6,28,2807,2,1266,4,1,,11,,68,16
6,28,2807,2,1266,5,1,,3,,45,16
6,28,2807,2,1266,6,1,,9,,57,16
6,28,2807,2,1266,7,1,,1,,80,0
6,28,2807,2,1266,8,1,,8,,35,23
6,28,2807,2,1266,9,1,,5,,40,16
6,28,2810,2,2394,1,1,,1,,56,16
6,28,2810,2,2394,2,1,,11,,40,16
6,28,2810,2,2394,3,1,,3,,25,23
6,28,2810,2,2394,4,2,,8,,10,12
6,28,2810,2,2394,5,2,,8,,60,0
6,28,2810,2,2394,6,1,,8,,25,16
6,28,2810,2,2394,7,1,,9,,52,28
6,28,2810,2,2394,8,2,,8,,35,16
6,28,2810,2,2394,9,1,,5,,30,34
6,28,2810,1,3722,1,1,,1,,72,43
6,28,2810,1,3722,2,1,,11,,35,23
6,28,2810,1,3722,3,1,,9,,42,23
6,28,2810,1,3722,4,1,,8,,45,34
6,28,2810,1,3722,5,1,,8,,38,34
6,28,2810,1,3722,6,1,,3,,37,42
6,28,2810,1,3722,7,2,,8,,60,23
6,28,2810,1,3722,8,2,,8,,40,16
6,28,2810,1,3722,9,1,,5,,42,42
6,28,2811,2,588,1,1,,1,,25,23
6,28,2811,2,588,2,1,,11,,50,0
6,28,2811,2,588,3,2,,8,,10,23
6,28,2811,2,588,4,1,,11,,17,34
6,28,2811,2,588,5,1,,11,,13,0
6,28,2811,2,588,6,1,,11,,10,15
6,28,2811,2,588,7,2,,8,,10,21
6,28,2811,2,588,8,2,,8,,25,16
6,28,2811,2,588,9,2,,8,,15,16
6,28,2813,2,612,1,1,,1,,50,28
6,28,2813,2,612,2,1,,9,,45,28
6,28,2813,2,612,3,1,,9,,14,34
6,28,2813,2,612,4,1,,11,,50,0
6,28,2813,2,612,5,1,,11,,50,0
6,28,2813,2,612,6,2,,8,,15,23
6,28,2813,2,612,7,2,,8,,10,23
6,28,2813,2,612,8,2,,8,,15,0
6,28,2813,2,612,9,1,,11,,50,0
6,28,2814,1,1876,1,1,,1,,40,0
6,28,2814,1,1876,2,1,,11,,5,16
6,28,2814,1,1876,3,1,,11,,20,16
6,28,2814,1,1876,4,1,,9,,3,41
6,28,2814,1,1876,5,2,,11,,3,34
6,28,2814,1,1876,6,1,,11,,11,16
6,28,2814,1,1876,7,2,,11,,11,22
6,28,2814,1,1876,8,1,,9,,3,16
6,28,2814,1,1876,9,1,,11,,12,0
6,28,2815,2,1164,1,1,,1,,60,32
6,28,2815,2,1164,2,1,,1,,70,0
6,28,2815,2,1164,3,1,,1,,75,0
6,28,2815,2,1164,4,1,,9,,42,34
6,28,2815,2,1164,5,2,,8,,40,16
6,28,2815,2,1164,6,2,,8,,35,0
6,28,2815,2,1164,7,1,,4,,1,34
6,28,2815,2,1164,8,1,,8,,70,13
6,28,2815,2,1164,9,1,,1,,60,28
6,28,2816,1,2302,1,1,,1,,40,14
6,28,2816,1,2302,2,1,,11,,50,14
6,28,2816,1,2302,3,2,,7,,1,26
6,28,2816,1,2302,4,1,,9,,25,23
6,28,2816,1,2302,5,2,,8,,30,16
6,28,2816,1,2302,6,1,,5,,18,32
6,28,2816,1,2302,7,1,,11,,18,26
6,28,2816,1,2302,8,1,,11,,30,23
6,28,2816,1,2302,9,1,,11,,12,26
6,28,2816,2,3944,1,1,,1,,57,43
6,28,2816,2,3944,2,1,,1,,57,16
6,28,2816,2,3944,3,1,,9,,45,0
6,28,2816,2,3944,4,1,,11,,45,43
6,28,2816,2,3944,5,1,,9,,10,43
6,28,2816,2,3944,6,1,,11,,25,0
6,28,2816,2,3944,7,2,,8,,19,23
6,28,2816,2,3944,8,2,,8,,5,23
6,28,2816,2,3944,9,2,,8,,20,23
6,29,2902,1,1028,1,1,,3,,49,34
6,29,2902,1,1028,2,1,,11,,45,16
6,29,2902,1,1028,3,2,,11,,65,0
6,29,2902,1,1028,4,2,,8,,39,31
6,29,2902,1,1028,5,2,,2,,40,0
6,29,2905,1,1096,1,1,,9,,76,0
6,29,2905,1,1096,2,1,,11,,70,31
6,29,2905,1,1096,3,1,,1,,78,33
6,29,2905,1,1096,4,1,,11,,42,34
6,29,2905,1,1096,5,2,,8,,7,26
6,29,2909,2,220,1,1,,11,,30,16
6,29,2909,2,220,2,1,,11,,7,23
6,29,2909,2,220,3,1,,11,,20,26
6,29,2909,2,220,4,1,,9,,80,16
6,29,2909,2,220,5,2,,11,,40,11
6,29,2910,1,350,1,1,,1,,10,0
6,29,2910,1,350,2,1,,8,,25,16
6,29,2910,1,350,3,1,,11,,35,34
6,29,2910,1,350,4,2,,8,,7,13
6,29,2911,1,746,1,1,,1,,20,16
6,29,2911,1,746,2,1,,4,,16,42
6,29,2911,1,746,3,1,,5,,3,34
6,29,2911,1,746,4,1,,11,,10,42
6,29,2911,1,746,5,2,,8,,20,23
6,29,2911,1,746,6,1,,11,,15,34
6,29,2911,2,1870,1,1,,11,,70,14
6,29,2911,2,1870,2,1,,11,,10,0
6,29,2911,2,1870,3,1,,11,,30,26
6,29,2911,2,1870,4,1,,11,,35,26
6,29,2911,2,1870,5,1,,11,,2,26
6,29,2911,2,1870,6,1,,11,,16,31
6,29,2911,2,1870,7,2,,8,,8,25
6,29,2914,1,214,1,1,,11,,25,32
6,29,2914,1,214,2,1,,11,,35,16
6,29,2914,1,214,3,1,,11,,13,13
6,29,2914,1,214,4,1,,11,,11,26
6,29,2914,1,214,5,2,,8,,10,26
6,29,2914,1,214,6,1,,11,,12,15
6,29,2918,1,952,1,1,,1,,28,16
6,29,2918,1,952,2,2,,5,,2,34
6,29,2918,1,952,3,2,,8,,15,13
6,29,2918,1,952,4,2,,9,,5,16
6,29,2918,1,952,5,1,,11,,5,26
6,29,2920,1,1210,1,1,,1,,40,34
6,29,2920,1,1210,2,1,,11,,15,16
6,29,2920,1,1210,3,2,,8,,22,0
6,29,2920,1,1210,4,2,,8,,5,16
6,29,2920,1,1210,5,2,,8,,22,16
6,29,2920,1,1210,6,1,,8,,1,16
6,29,2920,1,1210,7,1,,9,,11,26
6,29,2920,2,1628,1,1,,1,,85,0
6,29,2920,2,1628,2,1,,11,,71,16
6,29,2920,2,1628,3,1,,11,,46,26
6,29,2920,2,1628,4,2,,11,,35,0
6,29,2920,2,1628,5,2,,11,,18,25
6,29,2920,2,1628,6,2,,11,,20,0
6,29,2920,2,1628,7,1,,11,,45,15
6,29,2923,1,396,1,1,,3,,10,41
6,29,2923,1,396,2,1,,11,,22,31
6,29,2923,1,396,3,1,,11,,15,42
6,29,2923,1,396,4,2,,8,,10,26
6,29,2923,1,396,5,2,,8,,15,0
6,29,2923,2,1126,1,1,,11,,65,26
6,29,2923,2,1126,2,1,,11,,23,16
6,29,2923,2,1126,3,1,,8,,33,26
6,29,2923,2,1126,4,1,,8,,14,26
6,29,2923,2,1126,5,2,,8,,67,0
6,29,2923,2,1126,6,1,,8,,34,26
6,29,2923,2,1126,7,1,,8,,15,43
6,29,2930,1,1418,1,1,,9,,,
6,29,2930,1,1418,2,1,,11,,70,31
6,29,2930,1,1418,3,1,,1,,78,33
6,29,2930,1,1418,4,1,,11,,42,34
6,29,2930,1,1418,5,2,,8,7,,
6,30,3002,1,1264,1,1,,9,3,34,16
6,30,3002,1,1264,2,1,,1,9,18,16
6,30,3002,1,1264,3,2,,2,8,18,0
6,30,3002,1,1264,4,1,,8,3,3,23
6,30,3002,1,1264,5,1,,1,9,14,43
6,30,3002,1,1264,6,1,,1,9,13,16
6,30,3002,1,1310,1,1,,1,8,57,0
6,30,3002,1,1310,2,1,,9,3,60,16
6,30,3002,1,1310,3,1,,3,8,47,16
6,30,3002,1,1310,4,2,,3,8,30,26
6,30,3002,1,1310,5,1,,8,3,33,26
6,30,3004,2,216,1,1,,1,9,26,0
6,30,3004,2,216,2,1,,1,9,10,0
6,30,3004,2,216,3,1,,1,8,12,0
6,30,3004,2,216,4,1,,1,9,10,16
6,30,3004,2,216,5,1,,3,9,6,16
6,30,3004,2,216,6,2,,3,1,20,0
6,30,3004,2,216,7,1,,1,8,9,0
6,30,3005,1,2870,1,1,,1,,12,42
6,30,3005,1,2870,2,1,,3,,10,42
6,30,3005,1,2870,3,2,,8,,14,0
6,30,3005,1,2942,1,1,,1,,11,42
6,30,3005,1,2942,2,1,,8,,9,41
6,30,3005,1,2942,3,1,,3,,11,41
6,30,3005,1,2942,4,2,,5,,6,42
6,30,3005,1,2942,5,1,,9,,20,41
6,30,3005,1,2942,6,1,,9,,24,51
6,30,3007,1,1624,1,1,,1,,20,26
6,30,3007,1,1624,2,1,,11,,8,26
6,30,3007,1,1624,3,2,,8,,0,23
6,30,3007,1,1624,4,1,,9,,40,0
6,30,3009,1,764,1,2,,1,,35,0
6,30,3009,1,764,2,1,,9,,3,14
6,30,3009,1,764,3,1,,1,,25,31
6,30,3009,1,1642,1,1,,9,,20,16
6,30,3009,1,1642,2,2,,8,,20,26
6,30,3009,1,1642,3,1,,8,,19,26
6,30,3009,1,1642,4,2,,8,,10,16
6,30,3009,1,1642,5,1,,11,,14,26
6,30,3010,1,1762,1,1,,1,,80,0
6,30,3010,1,1762,2,2,,2,,60,0
6,30,3010,1,1762,3,2,,11,,10,16
6,30,3010,1,1762,4,2,,8,,2,16
6,30,3012,2,334,1,1,,1,,46,26
6,30,3012,2,334,2,1,,3,,38,0
6,30,3012,2,334,3,1,,11,,20,22
6,30,3012,2,334,4,2,,8,,21,33
6,30,3012,2,334,5,1,,3,,30,0
6,30,3012,2,334,6,2,,2,,10,26
6,30,3014,2,120,1,1,,1,,30,0
6,30,3014,2,120,2,2,,1,,30,0
6,30,3014,2,120,3,1,,3,,11,0
6,30,3014,2,120,4,1,,3,,16,26
6,30,3014,2,120,5,1,,3,,17,16
6,30,3014,2,120,6,1,,3,,13,33
6,30,3014,2,120,7,1,,3,,14,23
6,30,3014,2,120,8,1,,3,,16,26
6,30,3014,2,120,9,2,,7,,0,
6,30,3015,2,1688,1,1,,1,9,20,0
6,30,3015,2,1688,2,2,,2,8,20,0
6,30,3015,2,1688,3,1,,1,9,10,0
6,30,3015,2,1688,4,1,,1,9,12,16
6,30,3015,2,1688,5,1,,3,9,3,16
6,30,3016,1,390,1,1,,1,8,64,0
6,30,3016,1,390,2,1,,6,1,65,0
6,30,3016,1,390,3,1,,3,9,43,0
6,30,3016,1,390,4,2,,8,9,72,0
6,30,3016,1,390,5,1,,1,3,61,16
6,30,3016,1,390,6,1,,1,9,80,0
6,30,3018,2,914,1,1,,1,,10,0
6,30,3018,2,914,2,1,,1,,25,0
6,30,3018,2,914,3,1,,1,,60,28
6,30,3018,2,914,4,1,,1,,20,0
6,30,3018,2,914,5,1,,1,,5,0
6,30,3018,2,914,6,1,,1,,22,0
6,30,3020,1,322,1,1,,1,,19,42
6,30,3020,1,322,2,1,,11,,20,
6,30,3020,1,322,3,2,,8,,12,
6,30,3020,1,322,4,2,,5,,17,41
6,30,3020,1,322,5,2,,8,,23,41
6,30,3023,2,622,1,1,,1,9,55,0
6,30,3023,2,622,2,1,,1,9,54,16
6,30,3023,2,622,3,1,,1,9,70,15
6,30,3023,2,622,4,1,,1,3,60,0
6,30,3023,2,622,5,2,,3,8,70,16
6,30,3023,2,622,6,1,,9,3,45,26
6,30,3023,2,622,7,1,,3,8,40,26
6,30,3024,1,1406,1,1,,1,,15,41
6,30,3024,1,1406,2,2,,3,,9,26
6,30,3024,1,1406,3,1,,3,,6,34
6,30,3024,1,1406,4,1,,3,,12,42
6,30,3024,1,1406,5,1,999,3,,9,42
6,30,3024,1,1924,1,1,,1,,7,43
6,30,3024,1,1924,2,1,,1,,25,41
6,30,3024,1,1924,3,1,,3,,23,26
6,30,3024,1,1924,4,1,,5,,15,42
6,30,3024,1,1924,5,1,,3,,16,41
6,30,3025,1,2052,1,1,,1,1,53,32
6,30,3025,1,2052,2,1,,3,,42,34
6,30,3025,1,2052,3,2,,8,,25,0
6,30,3025,1,2052,4,1,,3,,60,28
6,30,3025,1,2052,5,2,,2,,20,16
6,30,3025,1,2052,6,2,,2,,15,16
6,30,3030,1,946,1,1,,1,9,66,16
6,30,3030,1,946,2,1,,9,1,55,16
6,30,3030,1,946,3,1,,1,9,67,26
6,30,3030,1,946,4,1,,2,9,70,0
6,30,3030,1,946,5,1,,9,3,41,31
6,30,3030,1,946,6,1,,3,9,59,26
6,30,3032,2,520,1,1,,1,9,9,16
6,30,3032,2,520,2,1,,3,9,4,16
6,30,3032,2,520,3,1,,3,8,4,0
6,30,3032,2,520,4,1,,9,1,7,0
6,30,3032,2,520,5,1,,2,8,4,16
6,30,3032,2,520,6,1,,3,9,6,0
6,30,3032,2,520,7,1,,3,9,6,0
6,30,3032,1,1088,1,1,,1,8,9,0
6,30,3032,1,1088,2,1,,1,9,4,0
6,30,3032,1,1088,3,1,,3,9,1,41
6,30,3032,1,1088,4,1,,3,8,9,13
6,30,3032,1,1088,5,2,,2,8,9,0
6,30,3032,1,1088,6,2,,2,8,4,0
6,30,3033,2,554,1,1,,1,9,75,15
6,30,3033,2,554,2,1,,3,9,60,16
6,30,3033,2,554,3,1,,8,1,75,0
6,30,3033,2,554,4,1,,3,6,46,16
6,30,3033,2,554,5,1,,1,9,42,0
