"zone","state","lga","sector","ea","cluster_id","serial_id","c1q2","c1q3","c1q4a","c1q4b","c1q4_os","c1q5","c1q6"
1,37,3703,1,202,"3703-202",6,1,53,11,,"secretary",53,411
1,37,3703,1,236,"3703-236",1,1,58,1,,,58,422
1,37,3703,1,236,"3703-236",2,1,52,3,,,52,411
1,37,3703,1,236,"3703-236",3,1,60,9,,,60,51
1,37,3703,1,236,"3703-236",4,1,53,11,,"Secretary",53,412
1,37,3703,1,236,"3703-236",5,1,32,12,,,32,26
1,37,3703,1,236,"3703-236",6,2,82,8,,,82,0
1,37,3704,2,214,"3704-214",1,1,46,1,,,46,26
1,37,3704,2,214,"3704-214",2,1,33,3,,,33,16
1,37,3704,2,214,"3704-214",3,1,32,11,,"secretary",32,412
1,37,3704,2,214,"3704-214",4,1,50,9,,,50,35
1,37,3704,2,214,"3704-214",5,1,56,4,,,20,422
1,37,3704,2,214,"3704-214",6,1,32,12,,,32,16
1,37,3704,2,214,"3704-214",7,2,60,8,,,60,0
1,37,3705,2,254,"3705-254",1,1,80,1,,,26,0
1,37,3705,2,254,"3705-254",2,1,36,3,,,26,51
1,37,3705,2,254,"3705-254",3,1,60,11,,"secretary",13,16
1,37,3705,2,254,"3705-254",4,1,48,9,,,14,51
1,37,3705,2,254,"3705-254",5,2,50,8,,,13,16
1,37,3705,2,254,"3705-254",6,1,35,5,,,14,34
1,37,3705,2,254,"3705-254",7,1,37,12,,,25,0
1,37,3705,2,32,"3705-32",1,1,70,1,,,70,0
1,37,3705,2,32,"3705-32",2,1,45,3,,,45,16
1,37,3705,2,32,"3705-32",3,1,35,11,,"secretary",35,34
1,37,3705,2,32,"3705-32",4,1,40,5,,,40,422
1,37,3705,2,32,"3705-32",5,1,25,4,7,,25,35
1,37,3705,2,32,"3705-32",6,1,30,12,,,30,34
1,37,3705,2,32,"3705-32",7,2,32,8,,,32,16
1,37,3706,1,1376,"3706-1376",1,1,45,1,,,45,422
1,37,3706,1,1376,"3706-1376",2,1,57,3,,,57,61
1,37,3706,1,1376,"3706-1376",3,1,34,12,,,34,16
1,37,3706,1,1376,"3706-1376",4,1,32,11,,"waziri",32,16
1,37,3706,1,1376,"3706-1376",5,1,42,11,,"Galladima",42,35
1,37,3706,1,1376,"3706-1376",6,1,35,11,,"sarkin yaki",35,41
1,37,3706,1,1376,"3706-1376",7,2,48,8,,,48,16
1,37,3706,1,156,"3706-156",1,1,51,1,,,51,0
1,37,3706,1,156,"3706-156",2,1,35,11,,"secretary",20,321
1,37,3706,1,156,"3706-156",3,1,50,3,,,21,51
1,37,3706,1,156,"3706-156",4,1,48,9,,,21,51
1,37,3706,1,156,"3706-156",5,1,42,12,,,35,16
1,37,3706,1,156,"3706-156",6,2,40,8,,,17,51
1,37,3706,1,1836,"3706-1836",1,1,75,1,,,75,51
1,37,3706,1,1836,"3706-1836",2,1,42,3,,,42,16
1,37,3706,1,1836,"3706-1836",3,1,45,9,,,26,51
1,37,3706,1,1836,"3706-1836",4,2,36,8,,,13,16
1,37,3706,1,1836,"3706-1836",5,1,32,8,,,8,41
1,37,3706,1,1836,"3706-1836",6,1,37,11,,"secretary",37,26
1,37,3706,1,4144,"3706-4144",1,1,90,1,,,90,16
1,37,3706,1,4144,"3706-4144",2,1,51,8,,,51,26
1,37,3706,1,4144,"3706-4144",3,1,31,12,,,31,421
1,37,3706,1,4144,"3706-4144",4,2,53,8,,,53,23
1,37,3706,1,4144,"3706-4144",5,1,40,11,,"secretary",40,412
1,37,3706,1,4144,"3706-4144",6,1,51,9,,,5,41
4,4,402,2,1080,"402-1080",1,1,58,1,,,58,43
4,4,402,2,1080,"402-1080",2,2,50,2,,,6,411
4,4,402,2,1080,"402-1080",3,1,38,12,,,20,26
4,4,402,2,1080,"402-1080",4,2,42,5,,,7,34
4,4,402,2,1080,"402-1080",5,1,48,8,,,20,26
4,4,402,2,874,"402-874",1,1,52,7,,,35,43
4,4,402,2,874,"402-874",2,2,47,7,,,29,43
4,4,402,2,874,"402-874",3,2,49,8,,,7,26
4,4,402,2,874,"402-874",4,1,29,12,,,29,26
4,4,402,2,874,"402-874",5,1,48,9,,,5,422
4,4,405,2,716,"405-716",1,1,52,8,,,13,25
4,4,405,2,716,"405-716",2,2,46,8,,,10,26
4,4,405,2,716,"405-716",3,1,62,1,,,35,412
4,4,405,2,716,"405-716",4,2,40,5,,,6,34
4,4,405,2,716,"405-716",5,1,38,12,,,38,26
4,4,407,1,680,"407-680",1,1,61,1,,,61,16
4,4,407,1,680,"407-680",2,1,55,3,,,55,26
4,4,407,1,680,"407-680",3,2,23,2,,,5,26
4,4,407,1,680,"407-680",4,1,68,8,,,50,16
4,4,407,1,680,"407-680",5,1,40,12,,,40,26
4,4,407,1,680,"407-680",6,2,25,8,,,6,26
4,4,408,2,630,"408-630",1,1,57,1,,,40,16
4,4,408,2,630,"408-630",2,2,37,2,,,21,26
4,4,408,2,630,"408-630",3,1,52,8,,,33,16
4,4,408,2,630,"408-630",4,1,36,9,,,20,26
4,4,408,2,630,"408-630",5,1,33,12,,,33,26
4,4,412,1,1562,"412-1562",1,1,45,1,,,45,16
4,4,412,1,1562,"412-1562",2,2,33,2,,,7,23
4,4,412,1,1562,"412-1562",3,1,50,8,,,50,26
4,4,412,1,1562,"412-1562",4,1,40,12,,,40,26
4,4,412,1,1562,"412-1562",5,2,47,7,,,10,412
4,4,416,1,372,"416-372",1,1,37,1,,,37,22
4,4,416,1,372,"416-372",2,1,40,7,,,10,26
4,4,416,1,372,"416-372",3,2,30,8,,,8,26
4,4,416,1,372,"416-372",4,1,50,1,,,35,26
4,4,416,1,372,"416-372",5,1,25,12,,,25,26
4,4,416,1,730,"416-730",1,1,66,1,,,20,16
4,4,416,1,730,"416-730",2,1,65,8,,,30,26
4,4,416,1,730,"416-730",3,1,35,8,,,6,26
4,4,416,1,730,"416-730",4,2,52,7,,,20,411
4,4,416,1,730,"416-730",5,1,40,5,,,6,412
4,4,417,1,114,"417-114",1,1,48,1,,,20,26
4,4,417,1,114,"417-114",2,2,37,2,,,8,411
4,4,417,1,114,"417-114",3,1,62,8,,,50,16
4,4,417,1,114,"417-114",4,1,50,12,,,30,26
4,4,417,1,114,"417-114",5,2,42,8,,,8,26
4,4,417,1,678,"417-678",1,1,45,1,,,35,412
4,4,417,1,678,"417-678",2,2,37,2,,,15,26
4,4,417,1,678,"417-678",3,1,35,12,,,35,26
4,4,417,1,678,"417-678",4,1,47,8,,,35,412
4,4,417,1,678,"417-678",5,1,68,8,,,50,412
4,4,419,1,1006,"419-1006",1,1,68,1,,,40,43
4,4,419,1,1006,"419-1006",2,2,59,2,,,35,43
4,4,419,1,1006,"419-1006",3,1,38,6,,,5,422
4,4,419,1,1006,"419-1006",4,1,58,8,,,42,412
4,4,419,1,1006,"419-1006",5,1,69,8,,,56,26
4,4,420,1,1296,"420-1296",1,1,45,1,,,45,16
4,4,420,1,1296,"420-1296",2,2,22,2,,,5,26
4,4,420,1,1296,"420-1296",3,1,50,8,,,35,26
4,4,420,1,1296,"420-1296",4,1,45,12,,,45,16
4,4,420,1,1296,"420-1296",5,2,60,8,,,40,16
4,4,421,1,800,"421-800",1,1,66,8,,,66,14
4,4,421,1,800,"421-800",2,1,62,9,,,62,16
4,4,421,1,800,"421-800",3,1,66,6,,,39,12
4,4,421,1,800,"421-800",4,1,66,8,,,45,26
4,4,421,1,800,"421-800",5,1,68,1,,,40,26
4,4,421,1,800,"421-800",6,2,40,7,,,40,412
2,5,502,2,3878,"502-3878",1,1,75,1,,,75,61
2,5,502,2,3878,"502-3878",2,1,27,12,,,27,26
2,5,502,2,3878,"502-3878",3,1,41,5,,,41,411
2,5,502,2,3878,"502-3878",4,1,25,7,,,25,26
2,5,502,2,3878,"502-3878",5,1,35,8,,,35,26
2,5,502,1,562,"502-562",1,1,35,1,,,35,422
2,5,502,1,562,"502-562",2,1,25,8,,,25,412
2,5,502,1,562,"502-562",3,1,56,9,,,56,51
2,5,502,1,562,"502-562",4,2,45,7,,,12,35
2,5,502,1,562,"502-562",5,1,37,5,,,37,423
2,5,503,2,246,"503-246",1,1,56,1,,,56,26
2,5,503,2,246,"503-246",2,1,35,4,,,35,34
2,5,503,2,246,"503-246",3,1,50,12,,,50,26
2,5,503,2,246,"503-246",4,1,30,8,,,30,26
2,5,503,2,246,"503-246",5,2,50,11,,"WOMEN LEADER",50,34
2,5,504,2,1162,"504-1162",1,1,85,1,,,85,51
2,5,504,2,1162,"504-1162",2,1,55,9,,,55,51
2,5,504,2,1162,"504-1162",3,1,35,12,,,35,23
2,5,504,2,1162,"504-1162",4,1,45,8,,,45,51
2,5,504,2,1162,"504-1162",5,2,65,2,,,50,0
2,5,504,2,406,"504-406",1,1,47,1,,,47,0
2,5,504,2,406,"504-406",2,1,59,9,,,59,51
2,5,504,2,406,"504-406",3,1,40,4,,,40,422
2,5,504,2,406,"504-406",4,1,40,8,,,40,0
2,5,504,2,406,"504-406",5,1,47,12,,,47,0
2,5,505,2,1292,"505-1292",1,1,40,1,,,40,51
2,5,505,2,1292,"505-1292",2,1,45,9,,,45,51
2,5,505,2,1292,"505-1292",3,1,35,12,,,35,51
2,5,505,2,1292,"505-1292",5,1,50,8,,,50,51
2,5,505,2,1292,"505-1292",6,1,70,3,,,70,51
2,5,505,2,1716,"505-1716",1,1,97,1,,,97,16
2,5,505,2,1716,"505-1716",2,1,60,9,,,60,51
2,5,505,2,1716,"505-1716",3,1,42,8,,,42,26
2,5,505,2,1716,"505-1716",4,1,50,12,,,50,51
2,5,505,2,1716,"505-1716",5,1,40,8,,,40,26
2,5,505,2,1716,"505-1716",6,2,30,11,,"WOMEN LEADER",30,51
2,5,505,2,1716,"505-1716",7,1,40,4,,,40,34
2,5,505,2,1716,"505-1716",8,1,35,7,,,6,35
2,5,506,2,696,"506-696",1,1,29,1,,,29,26
2,5,506,2,696,"506-696",2,1,29,12,,,23,26
2,5,506,2,696,"506-696",3,1,42,7,,,42,35
2,5,506,2,696,"506-696",4,1,45,8,,,45,26
2,5,506,2,696,"506-696",5,1,32,5,,,3,34
2,5,506,2,830,"506-830",1,1,45,1,,,45,52
2,5,506,2,830,"506-830",2,1,40,12,,,40,26
2,5,506,2,830,"506-830",3,1,60,8,,,60,0
2,5,506,2,830,"506-830",4,1,46,7,,,46,26
2,5,506,2,830,"506-830",5,1,37,5,,,5,34
2,5,506,2,830,"506-830",6,2,38,11,,"WOMEN LEADER",22,23
2,5,507,2,230,"507-230",1,1,70,1,,,70,51
2,5,507,2,230,"507-230",2,1,55,8,,,55,51
2,5,507,2,230,"507-230",3,1,63,8,,,63,51
2,5,507,2,230,"507-230",4,1,53,9,,,53,51
2,5,507,2,230,"507-230",5,1,45,12,,,45,51
2,5,508,2,2196,"508-2196",1,1,97,1,,,97,51
2,5,508,2,2196,"508-2196",2,1,57,9,,,57,51
2,5,508,2,2196,"508-2196",3,1,69,8,,,69,51
2,5,508,2,2196,"508-2196",4,1,45,5,,,6,31
2,5,508,2,2196,"508-2196",5,1,39,12,,,39,51
2,5,508,2,2196,"508-2196",6,1,58,3,,,58,51
2,5,508,2,984,"508-984",1,1,47,1,,,47,26
2,5,508,2,984,"508-984",2,1,40,12,,,40,16
2,5,508,2,984,"508-984",3,1,39,8,,,39,51
2,5,508,2,984,"508-984",4,1,55,4,,,55,34
2,5,508,2,984,"508-984",5,2,30,7,,,30,35
2,5,509,2,1064,"509-1064",1,1,65,1,,,65,411
2,5,509,2,1064,"509-1064",2,1,70,3,,,70,51
2,5,509,2,1064,"509-1064",3,1,40,9,,,40,51
2,5,509,2,1064,"509-1064",4,1,40,8,,,40,16
2,5,509,2,1064,"509-1064",5,1,25,12,,,25,34
2,5,509,2,1064,"509-1064",6,1,39,6,,,39,411
2,5,511,2,796,"511-796",1,1,45,1,,,45,23
2,5,511,2,796,"511-796",2,1,70,9,,,70,51
2,5,511,2,796,"511-796",3,1,55,4,,,11,34
2,5,511,2,796,"511-796",4,1,40,5,,,8,34
2,5,511,2,796,"511-796",5,1,60,8,,,60,16
2,5,513,2,348,"513-348",1,1,65,3,,,65,51
2,5,513,2,348,"513-348",2,1,30,12,,,24,34
2,5,513,2,348,"513-348",3,1,30,8,,,25,22
2,5,513,2,348,"513-348",4,1,35,7,,,35,35
2,5,513,2,348,"513-348",5,1,37,5,,,31,51
2,5,514,2,1964,"514-1964",1,1,52,1,,,22,16
2,5,514,2,1964,"514-1964",2,1,45,9,,,25,51
2,5,514,2,1964,"514-1964",4,2,32,2,,,8,51
2,5,514,2,1964,"514-1964",5,1,62,6,,,25,412
2,5,514,2,1964,"514-1964",6,1,45,10,,,8,411
2,5,516,2,134,"516-134",1,1,35,1,,,35,26
2,5,516,2,134,"516-134",2,1,65,9,,,65,51
2,5,516,2,134,"516-134",3,1,40,7,,,40,35
2,5,516,2,134,"516-134",4,1,55,4,,,55,34
2,5,516,2,134,"516-134",5,2,45,11,,"WOMEN LEADER",45,16
2,5,517,2,1424,"517-1424",1,1,45,1,,,45,61
2,5,517,2,1424,"517-1424",2,1,30,12,,,30,52
2,5,517,2,1424,"517-1424",3,1,40,5,,,40,34
2,5,517,2,1424,"517-1424",4,1,43,8,,,43,26
2,5,517,2,1424,"517-1424",5,1,29,7,,,29,35
2,5,518,2,1304,"518-1304",1,1,36,1,,,36,26
2,5,518,2,1304,"518-1304",2,1,30,12,,,30,26
2,5,518,2,1304,"518-1304",3,1,56,8,,,56,51
2,5,518,2,1304,"518-1304",4,1,40,4,,,40,34
2,5,518,2,1304,"518-1304",5,2,29,7,,,2,35
2,5,518,2,1588,"518-1588",1,1,56,1,,,45,51
2,5,518,2,1588,"518-1588",2,1,39,12,,,39,16
2,5,518,2,1588,"518-1588",3,1,28,8,,,28,16
2,5,518,2,1588,"518-1588",4,1,40,7,,,5,35
2,5,518,2,1588,"518-1588",5,1,40,5,,,40,34
2,5,518,2,1788,"518-1788",1,1,58,1,,,58,0
2,5,518,2,1788,"518-1788",2,1,41,12,,,38,26
2,5,518,2,1788,"518-1788",3,1,40,8,,,40,23
2,5,518,2,1788,"518-1788",4,1,35,4,,,4,34
2,5,518,2,1788,"518-1788",5,1,58,9,,,50,411
2,5,518,2,2802,"518-2802",1,1,57,1,,,57,34
2,5,518,2,2802,"518-2802",2,1,39,12,,,11,411
2,5,518,2,2802,"518-2802",3,1,39,4,,,11,34
2,5,518,2,2802,"518-2802",4,2,42,8,,,19,0
2,5,518,2,2802,"518-2802",5,1,57,9,,,1,411
2,5,520,2,1756,"520-1756",1,1,51,1,,,51,51
2,5,520,2,1756,"520-1756",2,1,60,9,,,60,51
2,5,520,2,1756,"520-1756",3,1,41,12,,,41,16
2,5,520,2,1756,"520-1756",4,1,45,8,,,45,16
2,5,520,2,1756,"520-1756",5,2,41,2,,,20,51
2,5,520,2,1756,"520-1756",6,2,50,8,,,4,51
5,6,601,2,16,"601-16",1,1,70,1,,,35,34
5,6,601,2,16,"601-16",2,2,45,2,,,45,16
5,6,601,2,16,"601-16",3,1,56,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",56,26
5,6,601,2,16,"601-16",4,1,40,12,,,40,16
5,6,601,2,16,"601-16",5,1,40,9,,,40,26
5,6,601,2,16,"601-16",6,1,35,7,,,12,411
5,6,601,2,640,"601-640",1,1,73,1,,,7,43
5,6,601,2,640,"601-640",2,2,53,2,,,9,422
5,6,601,2,640,"601-640",3,1,56,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",26,34
5,6,601,2,640,"601-640",4,1,32,12,,,18,422
5,6,601,2,640,"601-640",5,2,65,8,,,20,35
5,6,601,2,640,"601-640",6,1,42,9,,,20,26
5,6,602,2,1356,"602-1356",1,1,68,1,,,68,16
5,6,602,2,1356,"602-1356",2,2,46,2,,,46,16
5,6,602,2,1356,"602-1356",3,1,38,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",38,26
5,6,602,2,1356,"602-1356",4,1,24,12,,,24,26
5,6,602,2,1356,"602-1356",5,2,42,8,,,42,16
5,6,602,2,1356,"602-1356",6,2,45,7,,,30,35
5,6,602,2,1356,"602-1356",7,1,57,5,,,30,34
5,6,602,2,1356,"602-1356",8,1,73,9,,,50,16
5,6,604,1,858,"604-858",1,1,58,1,,,50,34
5,6,604,1,858,"604-858",2,2,56,2,,,50,26
5,6,604,1,858,"604-858",3,1,51,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",40,411
5,6,604,1,858,"604-858",4,1,30,12,,,22,422
5,6,604,1,858,"604-858",5,2,51,8,,,28,34
5,6,605,2,162,"605-162",1,1,42,1,,,38,26
5,6,605,2,162,"605-162",2,2,38,2,,,10,422
5,6,605,2,162,"605-162",3,2,52,4,,,45,422
5,6,605,2,162,"605-162",4,1,50,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",40,26
5,6,605,2,162,"605-162",5,1,39,12,,,28,34
5,6,605,2,162,"605-162",6,2,56,8,,,38,26
5,6,605,2,162,"605-162",7,1,65,9,,,30,26
5,6,605,2,162,"605-162",8,2,56,7,,,38,423
5,6,606,2,790,"606-790",1,1,72,1,,,9,422
5,6,606,2,790,"606-790",2,2,55,2,,,6,26
5,6,606,2,790,"606-790",3,1,41,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",40,34
5,6,606,2,790,"606-790",4,1,31,12,,,31,26
5,6,606,2,790,"606-790",5,2,36,8,,,36,16
5,6,606,2,790,"606-790",6,1,44,5,,,16,34
5,6,606,2,790,"606-790",7,1,51,9,,,47,422
5,6,606,2,790,"606-790",8,1,56,7,,,56,41
5,6,607,2,1892,"607-1892",1,1,55,1,,,19,422
5,6,607,2,1892,"607-1892",2,2,49,2,,,7,26
5,6,607,2,1892,"607-1892",3,1,37,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",20,411
5,6,607,2,1892,"607-1892",4,1,30,12,,,5,26
5,6,607,2,1892,"607-1892",5,2,70,8,,,45,16
5,6,607,2,1892,"607-1892",6,1,55,9,,,25,34
5,6,607,2,1892,"607-1892",7,1,56,4,,,45,34
5,6,607,2,1892,"607-1892",8,2,35,7,,,17,35
5,6,608,2,1288,"608-1288",1,1,52,1,,,16,41
5,6,608,2,1288,"608-1288",2,2,40,2,,,11,16
5,6,608,2,1288,"608-1288",3,2,35,8,,,13,0
5,6,608,2,1288,"608-1288",4,2,50,4,,,34,412
5,6,608,2,1288,"608-1288",5,1,68,9,,,45,412
1,7,701,2,104,"701-104",1,1,58,1,,,58,41
1,7,701,2,104,"701-104",2,2,47,2,,,47,41
1,7,701,2,104,"701-104",3,1,39,12,,,39,26
1,7,701,2,104,"701-104",4,1,43,5,,,15,41
1,7,701,2,104,"701-104",5,2,40,8,,,40,34
1,7,702,2,954,"702-954",1,1,55,1,,,36,26
1,7,702,2,954,"702-954",2,2,49,2,,,36,16
1,7,702,2,954,"702-954",3,1,50,12,,,36,16
1,7,702,2,954,"702-954",4,1,45,3,,,34,41
1,7,702,2,954,"702-954",5,2,25,7,,,25,35
1,7,702,2,954,"702-954",6,1,48,9,,,21,16
1,7,704,2,10,"704-10",1,1,72,1,,,72,0
1,7,704,2,10,"704-10",2,1,48,4,,,48,422
1,7,704,2,10,"704-10",3,1,85,11,,"Eldest  man  in the village",85,0
1,7,704,2,10,"704-10",4,1,65,11,,"Community  chairman",65,0
1,7,704,2,10,"704-10",5,1,32,12,,,32,23
1,7,705,1,3834,"705-3834",1,1,56,11,,"Assistant community chairman",56,422
1,7,705,1,3834,"705-3834",2,1,62,1,,,62,422
1,7,705,1,3834,"705-3834",3,1,35,11,,"Community chaitman",35,422
1,7,705,1,3834,"705-3834",4,1,70,11,,"Markrt master",70,28
1,7,705,1,3834,"705-3834",5,1,65,11,,"Assistant market master",65,13
1,7,705,1,3834,"705-3834",6,1,42,4,,,42,422
1,7,705,1,3834,"705-3834",7,1,67,11,,"Kindred  head",67,422
1,7,708,2,754,"708-754",1,1,60,1,,,60,0
1,7,708,2,754,"708-754",2,1,45,7,,,45,26
1,7,708,2,754,"708-754",3,1,65,3,,,65,0
1,7,708,2,754,"708-754",4,1,35,12,,,35,26
1,7,708,2,754,"708-754",5,1,20,11,,"CHIARMAN   VIGILANTEE  GROUP",20,26
1,7,709,2,1226,"709-1226",1,1,75,1,,,75,0
1,7,709,2,1226,"709-1226",2,1,40,9,,,40,26
1,7,709,2,1226,"709-1226",3,1,80,11,,"CHAIRMAN  VIGILANTE  GROUP.",80,0
1,7,709,2,1226,"709-1226",4,1,61,3,,,61,16
1,7,709,2,1226,"709-1226",5,1,46,4,,,46,34
1,7,711,2,2532,"711-2532",1,1,45,11,,"Clan head",45,411
1,7,711,2,2532,"711-2532",2,1,47,12,,,47,411
1,7,711,2,2532,"711-2532",3,1,49,11,,"Vigilante chairman",49,26
1,7,711,2,2532,"711-2532",4,1,60,12,,,60,34
1,7,711,2,2532,"711-2532",5,1,55,1,,,55,16
1,7,711,2,2532,"711-2532",6,1,23,7,,,6,35
1,7,711,2,2532,"711-2532",7,1,70,9,,,7,411
1,7,713,2,304,"713-304",1,1,48,1,,,48,26
1,7,713,2,304,"713-304",2,1,75,3,,,75,0
1,7,713,2,304,"713-304",3,1,38,11,,"Secretary to the chief",38,421
1,7,713,2,304,"713-304",4,2,32,5,,,32,34
1,7,713,2,304,"713-304",5,1,39,12,,,39,16
1,7,713,2,304,"713-304",6,1,35,11,,"Chairman vigilante group.",35,16
1,7,713,2,304,"713-304",7,1,90,11,,"Elderst man in the community.",90,0
1,7,713,1,694,"713-694",1,1,68,1,,,68,16
1,7,713,1,694,"713-694",2,2,45,11,,"WOMEN LEADER",45,16
1,7,713,1,694,"713-694",3,1,32,12,,,32,421
1,7,713,1,694,"713-694",4,1,47,11,,"CHAIRMAN  VIGILANTE GROUP",47,26
1,7,713,1,694,"713-694",5,1,46,5,,,46,34
1,7,713,1,694,"713-694",6,1,43,10,,,43,26
1,7,713,1,694,"713-694",7,1,40,7,,,12,35
1,7,715,2,780,"715-780",1,1,45,1,,,45,26
1,7,715,2,780,"715-780",2,2,30,2,,,18,16
1,7,715,2,780,"715-780",3,1,35,3,,,35,411
1,7,715,2,780,"715-780",4,1,30,3,,,30,16
1,7,715,2,780,"715-780",5,2,40,8,,,40,16
1,7,716,2,458,"716-458",1,1,70,1,,,70,26
1,7,716,2,458,"716-458",2,2,60,2,,,46,26
1,7,716,2,458,"716-458",3,1,40,3,,,40,26
1,7,716,2,458,"716-458",4,1,35,11,,"lead farmer",35,34
1,7,716,2,458,"716-458",5,1,29,10,,,15,26
1,7,716,2,458,"716-458",6,1,46,7,,,23,41
1,7,716,2,458,"716-458",7,2,32,8,,,6,26
1,7,717,2,478,"717-478",1,1,53,1,,,53,26
1,7,717,2,478,"717-478",2,1,49,4,,,42,41
1,7,717,2,478,"717-478",3,2,35,8,,,14,34
1,7,717,2,478,"717-478",4,2,45,11,,"WOMAN LEADER",20,34
1,7,717,2,478,"717-478",5,1,32,12,,,32,26
1,7,718,2,1228,"718-1228",1,1,60,11,,"community leader",40,43
1,7,718,2,1228,"718-1228",2,1,33,3,,,33,34
1,7,718,2,1228,"718-1228",3,2,32,8,,,32,26
1,7,718,2,1228,"718-1228",4,1,59,3,,,38,43
1,7,718,2,1228,"718-1228",5,1,56,1,,,56,26
1,7,718,2,1640,"718-1640",1,1,45,1,,,45,26
1,7,718,2,1640,"718-1640",2,2,30,2,,,18,16
1,7,718,2,1640,"718-1640",3,1,35,11,,"community chairman",35,16
1,7,718,2,1640,"718-1640",4,1,50,11,,"lead farmer",50,0
1,7,718,2,1640,"718-1640",5,1,48,8,,,48,0
1,7,718,2,504,"718-504",1,1,53,1,,,53,34
1,7,718,2,504,"718-504",2,2,46,2,,,28,34
1,7,718,2,504,"718-504",3,1,49,5,,,49,16
1,7,718,2,504,"718-504",4,2,38,8,,,38,411
1,7,718,2,504,"718-504",5,1,31,3,,,31,411
1,7,719,2,270,"719-270",1,1,97,1,,,97,0
1,7,719,2,270,"719-270",2,2,87,2,,,65,0
1,7,719,2,270,"719-270",3,1,42,12,,,42,26
1,7,719,2,270,"719-270",4,2,52,8,,,52,16
1,7,719,2,270,"719-270",5,1,67,3,,,67,41
1,7,721,2,2400,"721-2400",1,1,43,1,,,43,16
1,7,721,2,2400,"721-2400",2,1,80,11,,"Eldest man",80,0
1,7,721,2,2400,"721-2400",3,1,60,9,,,60,321
1,7,721,2,2400,"721-2400",4,1,53,8,,,53,25
1,7,721,2,2400,"721-2400",5,1,27,5,,,27,34
1,7,721,2,2400,"721-2400",6,2,25,7,,,25,35
1,7,723,2,1088,"723-1088",1,1,53,1,,,53,26
1,7,723,2,1088,"723-1088",2,1,59,11,,"Chairman okada rider",59,26
1,7,723,2,1088,"723-1088",3,1,54,11,,"Chairman vigilante group.",54,16
1,7,723,2,1088,"723-1088",4,2,43,4,,,15,34
1,7,723,2,1088,"723-1088",5,1,54,9,,,54,26
1,7,723,2,1088,"723-1088",6,1,45,12,,,45,26
2,8,805,2,46,"805-46",1,1,52,1,,,52,34
2,8,805,2,46,"805-46",2,1,40,9,,,40,411
2,8,805,2,46,"805-46",3,1,43,5,,,43,424
2,8,805,2,46,"805-46",4,1,46,8,,,46,411
2,8,805,2,46,"805-46",5,2,45,12,,,35,0
2,8,821,1,12,"821-12",1,1,41,1,,,41,41
2,8,821,1,12,"821-12",2,1,68,9,,,25,51
2,8,821,1,12,"821-12",3,1,35,8,,,11,51
2,8,821,1,12,"821-12",4,2,30,11,,"Women leader",12,0
2,8,821,1,12,"821-12",5,1,42,6,,,3,25
2,8,821,1,1448,"821-1448",1,1,26,1,,,26,26
2,8,821,1,1448,"821-1448",2,1,28,8,9,,28,16
2,8,821,1,1448,"821-1448",3,1,58,6,9,,35,51
2,8,821,1,1448,"821-1448",4,1,45,5,,,30,52
2,8,821,1,1448,"821-1448",5,2,42,7,,,20,35
2,8,821,1,1628,"821-1628",1,1,60,1,,,37,51
2,8,821,1,1628,"821-1628",2,1,65,9,,,37,51
2,8,821,1,1628,"821-1628",3,1,53,8,,,38,51
2,8,821,1,1628,"821-1628",4,1,55,6,,,30,52
2,8,821,1,1628,"821-1628",5,1,60,5,,,35,51
2,8,821,1,1628,"821-1628",6,2,55,8,,,38,51
2,8,827,2,804,"827-804",1,1,55,1,,,55,34
2,8,827,2,804,"827-804",2,1,49,8,,,49,26
2,8,827,2,804,"827-804",4,1,49,3,,,49,26
2,8,827,2,804,"827-804",5,1,60,9,,,60,16
2,8,827,2,804,"827-804",6,2,45,8,,,45,16
2,8,827,2,804,"827-804",7,1,47,11,,"SENOIR DRIVER",47,16
2,8,827,2,804,"827-804",8,1,49,6,,,49,26
5,9,901,2,398,"901-398",1,1,78,1,,,78,16
5,9,901,2,398,"901-398",2,2,58,2,,,58,0
5,9,901,2,398,"901-398",3,1,56,2,,,56,13
5,9,901,2,398,"901-398",4,1,72,3,8,,72,13
5,9,901,2,398,"901-398",5,2,40,8,,,40,14
5,9,901,2,398,"901-398",6,2,42,8,,,30,13
5,9,901,2,398,"901-398",7,1,48,3,8,,48,16
5,9,905,2,2128,"905-2128",1,1,60,1,,,60,34
5,9,905,2,2128,"905-2128",2,2,49,3,8,,49,16
5,9,905,2,2128,"905-2128",3,1,38,8,,,38,26
5,9,905,2,2128,"905-2128",4,1,40,8,12,,40,411
5,9,905,2,2128,"905-2128",5,1,45,2,8,,45,26
5,9,908,1,278,"908-278",1,1,50,1,,,15,411
5,9,908,1,278,"908-278",2,2,35,2,8,,15,16
5,9,908,1,278,"908-278",3,1,53,3,8,,33,16
5,9,908,1,278,"908-278",4,2,70,8,,,0,16
5,9,908,1,278,"908-278",5,2,57,3,8,,20,26
