"zone","state","lga","sector","ea","hhid","plotid","indiv","s11c1q1a","s11c1q1b","s11c1q1c","s11c1q1d_1","s11c1q1d_2","s11c1q1d_3","s11c1q1d_4","s11c1q1d_5","s11c1q1d_6"
1,7,721,2,2400,79122,2,6,2,,,,,,,,
1,7,721,2,2400,79123,1,6,2,,,,,,,,
1,7,721,2,2400,79123,1,5,2,,,,,,,,
1,7,721,2,2400,79123,1,1,1,6,2,0,0,0,0,0,1
1,7,721,2,2400,79123,1,3,1,6,8,0,1,1,1,0,0
1,7,721,2,2400,79123,1,2,1,6,8,0,1,1,0,1,0
1,7,721,2,2400,79123,1,4,2,,,,,,,,
1,7,721,2,2400,79123,2,2,1,6,6,0,1,1,0,1,0
1,7,721,2,2400,79123,2,3,1,6,6,0,1,1,0,0,0
1,7,721,2,2400,79123,2,1,1,6,4,0,0,1,0,0,1
1,7,721,2,2400,79123,2,4,2,,,,,,,,
1,7,721,2,2400,79123,2,5,2,,,,,,,,
1,7,721,2,2400,79123,2,6,2,,,,,,,,
1,7,721,2,2400,79124,1,1,1,6,4,0,1,0,1,0,1
1,7,721,2,2400,79124,1,6,1,5,6,1,1,0,1,0,0
1,7,721,2,2400,79124,1,5,1,5,4,0,0,0,1,0,0
1,7,721,2,2400,79124,1,2,1,6,6,1,1,0,1,0,0
1,7,721,2,2400,79124,1,3,1,5,4,0,1,1,1,0,0
1,7,721,2,2400,79124,1,7,2,,,,,,,,
1,7,721,2,2400,79124,1,8,2,,,,,,,,
1,7,721,2,2400,79124,2,5,1,6,8,1,1,0,1,0,0
1,7,721,2,2400,79124,2,2,1,6,8,1,1,0,1,0,0
1,7,721,2,2400,79124,2,3,1,6,8,1,1,0,1,0,0
1,7,721,2,2400,79124,2,6,1,6,6,1,1,0,1,0,0
1,7,721,2,2400,79124,2,7,2,,,,,,,,
1,7,721,2,2400,79124,2,1,1,6,6,0,1,0,1,0,1
1,7,721,2,2400,79124,2,8,2,,,,,,,,
1,7,721,2,2400,79125,1,6,2,,,,,,,,
1,7,721,2,2400,79125,1,3,1,6,6,1,1,0,1,0,0
1,7,721,2,2400,79125,1,8,2,,,,,,,,
1,7,721,2,2400,79125,1,9,2,,,,,,,,
1,7,721,2,2400,79125,1,4,2,,,,,,,,
1,7,721,2,2400,79125,1,1,1,6,6,1,1,0,1,0,1
1,7,721,2,2400,79125,2,4,2,,,,,,,,
1,7,721,2,2400,79125,2,8,1,5,2,0,1,0,0,0,1
1,7,721,2,2400,79125,2,9,2,,,,,,,,
1,7,721,2,2400,79125,2,1,1,6,6,1,1,0,1,1,1
1,7,721,2,2400,79125,2,6,2,,,,,,,,
1,7,721,2,2400,79125,2,3,1,6,8,1,1,1,1,1,0
1,7,721,2,2400,79127,1,6,2,,,,,,,,
1,7,721,2,2400,79127,1,7,2,,,,,,,,
1,7,721,2,2400,79127,1,4,1,4,4,0,1,1,0,0,0
1,7,721,2,2400,79127,1,5,2,,,,,,,,
1,7,721,2,2400,79127,1,3,1,5,5,0,1,0,1,0,1
1,7,721,2,2400,79127,1,2,1,4,2,0,1,0,0,0,0
1,7,721,2,2400,79127,2,3,1,6,4,0,1,0,0,1,0
1,7,721,2,2400,79127,2,6,1,3,6,0,1,0,0,1,0
1,7,721,2,2400,79127,2,7,2,,,,,,,,
1,7,721,2,2400,79127,2,4,1,2,6,0,1,0,0,1,0
1,7,721,2,2400,79127,2,5,1,6,4,0,1,1,0,1,0
1,7,721,2,2400,79127,2,2,2,,,,,,,,
1,7,721,2,2400,79128,1,2,1,7,3,0,1,0,0,0,0
1,7,721,2,2400,79128,1,1,1,9,4,1,0,0,0,0,0
1,7,721,2,2400,79128,2,1,1,6,4,1,0,0,0,0,0
1,7,721,2,2400,79128,2,2,1,8,3,0,1,0,0,0,0
1,7,721,2,2400,79129,1,1,1,26,7,1,1,1,1,0,1
1,7,721,2,2400,79129,1,2,1,26,7,1,1,1,0,0,0
1,7,721,2,2400,79129,2,2,1,20,6,1,1,1,0,0,0
1,7,721,2,2400,79129,2,1,1,20,6,1,1,1,1,0,1
1,7,721,2,2400,79131,1,1,1,40,6,1,1,1,1,0,1
1,7,721,2,2400,79131,2,1,1,25,4,1,1,1,1,1,0
1,7,721,2,2400,79132,1,5,1,12,2,0,0,1,1,0,0
1,7,721,2,2400,79132,1,2,1,25,4,0,0,1,1,0,0
1,7,721,2,2400,79132,1,6,2,,,,,,,,
1,7,721,2,2400,79132,1,1,1,42,6,1,1,1,1,0,0
1,7,721,2,2400,79132,2,2,1,25,4,0,1,1,0,1,0
1,7,721,2,2400,79132,2,1,1,60,5,1,1,1,1,1,0
1,7,721,2,2400,79132,2,5,1,6,2,0,0,1,0,1,0
1,7,721,2,2400,79132,2,6,2,,,,,,,,
1,7,723,2,1088,79133,1,8,2,,,,,,,,
1,7,723,2,1088,79133,1,1,1,6,8,1,1,0,1,0,0
1,7,723,2,1088,79133,1,6,1,3,2,0,0,1,1,0,0
1,7,723,2,1088,79133,1,7,2,,,,,,,,
1,7,723,2,1088,79133,1,2,1,6,8,0,0,1,1,0,0
1,7,723,2,1088,79133,1,5,1,4,3,0,0,1,1,0,0
1,7,723,2,1088,79133,1,4,1,6,7,1,1,0,1,0,0
1,7,723,2,1088,79133,1,3,1,4,4,0,0,1,1,0,0
1,7,723,2,1088,79133,2,1,1,6,5,1,1,0,1,0,0
1,7,723,2,1088,79133,2,5,1,4,3,0,0,1,1,0,0
1,7,723,2,1088,79133,2,6,1,3,3,1,1,0,1,0,0
1,7,723,2,1088,79133,2,7,1,3,3,1,1,0,1,0,0
1,7,723,2,1088,79133,2,8,2,,,,,,,,
1,7,723,2,1088,79133,2,2,1,5,4,0,0,1,1,0,0
1,7,723,2,1088,79133,2,3,1,5,4,0,0,1,1,0,0
1,7,723,2,1088,79133,2,4,1,5,8,1,1,0,1,0,0
1,7,723,2,1088,79133,3,7,1,3,2,1,1,0,1,0,0
1,7,723,2,1088,79133,3,8,2,,,,,,,,
1,7,723,2,1088,79133,3,2,1,7,5,0,1,1,1,0,0
1,7,723,2,1088,79133,3,3,1,5,5,0,1,1,1,0,0
1,7,723,2,1088,79133,3,1,1,6,7,1,1,0,1,0,0
1,7,723,2,1088,79133,3,5,1,4,3,0,1,1,0,0,0
1,7,723,2,1088,79133,3,4,1,6,5,1,1,0,1,0,0
1,7,723,2,1088,79133,3,6,1,4,3,1,1,0,1,0,0
1,7,723,2,1088,79134,1,4,2,,,,,,,,
1,7,723,2,1088,79134,1,1,1,36,7,1,1,0,1,0,0
1,7,723,2,1088,79134,1,7,2,,,,,,,,
1,7,723,2,1088,79134,1,2,1,20,5,0,0,1,1,0,0
1,7,723,2,1088,79134,1,3,2,,,,,,,,
1,7,723,2,1088,79134,2,3,2,,,,,,,,
1,7,723,2,1088,79134,2,4,2,,,,,,,,
1,7,723,2,1088,79134,2,1,1,36,8,1,1,0,1,0,0
1,7,723,2,1088,79134,2,2,1,30,5,0,1,1,1,0,0
1,7,723,2,1088,79134,2,7,2,,,,,,,,
1,7,723,2,1088,79134,3,4,2,,,,,,,,
1,7,723,2,1088,79134,3,7,2,,,,,,,,
1,7,723,2,1088,79134,3,3,2,,,,,,,,
1,7,723,2,1088,79134,3,2,1,30,5,0,1,1,1,0,0
1,7,723,2,1088,79134,3,1,1,36,7,1,1,0,1,0,0
1,7,723,2,1088,79136,1,1,1,6,5,1,1,0,1,0,0
1,7,723,2,1088,79136,1,2,1,6,5,0,0,1,1,0,0
1,7,723,2,1088,79136,1,4,2,,,,,,,,
1,7,723,2,1088,79136,1,3,1,4,5,1,1,0,1,0,0
1,7,723,2,1088,79136,2,2,1,36,5,0,0,1,1,0,0
1,7,723,2,1088,79136,2,1,1,36,5,1,1,0,1,0,0
1,7,723,2,1088,79136,2,3,1,25,5,1,1,0,1,0,0
1,7,723,2,1088,79136,2,4,2,,,,,,,,
1,7,723,2,1088,79137,1,2,2,,,,,,,,
1,7,723,2,1088,79137,1,1,1,5,4,1,1,0,1,0,1
1,7,723,2,1088,79137,1,4,1,2,4,1,1,0,0,0,0
1,7,723,2,1088,79137,2,2,2,,,,,,,,
1,7,723,2,1088,79137,2,1,1,3,4,1,1,0,1,0,0
1,7,723,2,1088,79137,2,4,2,,,,,,,,
1,7,723,2,1088,79138,1,1,1,5,4,1,1,0,1,0,0
1,7,723,2,1088,79138,1,3,1,5,5,1,0,0,1,0,1
1,7,723,2,1088,79138,1,4,1,5,5,0,1,0,1,0,0
1,7,723,2,1088,79138,1,2,2,,,,,,,,
1,7,723,2,1088,79138,2,4,2,,,,,,,,
1,7,723,2,1088,79138,2,3,2,,,,,,,,
1,7,723,2,1088,79138,2,1,1,5,3,1,1,0,0,0,0
1,7,723,2,1088,79138,2,2,2,,,,,,,,
1,7,723,2,1088,79139,1,6,1,5,8,1,1,0,1,0,1
1,7,723,2,1088,79139,1,8,2,,,,,,,,
1,7,723,2,1088,79139,1,7,1,5,8,1,1,0,0,0,0
1,7,723,2,1088,79139,2,6,1,6,6,1,1,0,1,0,0
1,7,723,2,1088,79139,2,7,1,3,4,1,1,0,1,0,0
1,7,723,2,1088,79139,2,8,2,,,,,,,,
1,7,723,2,1088,79140,1,1,1,7,2,1,1,0,0,0,0
1,7,723,2,1088,79141,1,1,1,6,4,1,1,0,0,0,0
1,7,723,2,1088,79141,1,2,1,6,5,0,1,1,0,0,0
1,7,723,2,1088,79141,2,1,1,5,4,1,1,0,0,0,0
1,7,723,2,1088,79141,2,2,1,6,5,0,1,1,0,0,0
1,7,723,2,1088,79141,3,1,1,5,3,1,0,0,0,0,0
1,7,723,2,1088,79141,3,2,1,6,4,0,1,0,0,0,0
1,7,723,2,1088,79142,1,2,1,6,3,0,0,1,0,0,0
1,7,723,2,1088,79142,1,1,1,6,6,1,1,0,0,0,0
1,7,723,2,1088,79142,2,1,1,7,2,1,1,0,0,0,0
1,7,723,2,1088,79142,2,2,1,8,5,1,0,1,0,0,0
1,7,723,2,1088,79143,1,1,1,10,1,1,0,0,0,0,0
1,7,723,2,1088,79143,1,2,1,15,2,0,1,0,0,0,0
1,7,723,2,1088,79143,1,3,2,,,,,,,,
1,7,723,2,1088,79143,1,4,1,3,1,0,1,0,0,0,0
1,7,723,2,1088,79143,2,3,1,5,2,0,0,1,0,0,0
1,7,723,2,1088,79143,2,4,2,,,,,,,,
1,7,723,2,1088,79143,2,2,1,7,2,0,1,0,0,0,0
1,7,723,2,1088,79143,2,1,2,,,,,,,,
1,7,723,2,1088,79143,3,1,1,5,2,0,1,0,0,0,0
1,7,723,2,1088,79143,3,2,1,10,4,0,1,1,0,0,0
1,7,723,2,1088,79143,3,4,1,6,3,0,0,1,0,0,0
1,7,723,2,1088,79143,3,3,1,6,4,1,0,0,0,0,0
2,8,821,1,1448,80011,1,4,2,,,,,,,,
2,8,821,1,1448,80011,1,2,1,16,6,1,1,1,0,0,1
2,8,821,1,1448,80011,1,1,2,,,,,,,,
2,8,821,1,1448,80011,3,1,2,,,,,,,,
2,8,821,1,1448,80011,3,4,2,,,,,,,,
2,8,821,1,1448,80011,3,2,1,10,6,1,1,1,0,0,1
2,8,821,1,1448,80012,2,7,1,5,4,0,1,1,0,0,0
2,8,821,1,1448,80012,2,6,1,5,5,0,1,1,0,0,0
2,8,821,1,1448,80012,2,1,1,6,6,0,1,1,0,0,0
2,8,821,1,1448,80013,2,7,1,5,5,0,1,1,0,0,0
2,8,821,1,1448,80013,2,2,1,5,5,1,1,1,0,0,0
2,8,821,1,1448,80013,2,6,1,5,4,1,1,1,0,0,0
2,8,821,1,1448,80013,2,5,1,5,4,1,1,1,0,0,0
2,8,821,1,1448,80013,2,3,1,7,7,1,1,1,0,0,0
2,8,821,1,1448,80013,2,4,1,5,4,1,1,0,0,0,0
2,8,821,1,1448,80013,2,1,1,6,7,1,1,1,0,0,0
2,8,821,1,1448,80013,3,2,1,4,3,1,1,1,0,0,0
2,8,821,1,1448,80013,3,3,1,5,5,1,1,0,0,0,0
2,8,821,1,1448,80013,3,5,1,3,3,1,1,0,0,0,0
2,8,821,1,1448,80013,3,7,1,4,4,1,1,0,0,0,0
2,8,821,1,1448,80013,3,1,1,5,5,1,1,1,0,0,0
2,8,821,1,1448,80013,3,6,1,4,3,1,1,1,0,0,0
2,8,821,1,1448,80013,3,4,1,4,3,1,1,1,0,0,0
2,8,821,1,1448,80014,1,7,1,6,5,0,0,1,0,0,0
2,8,821,1,1448,80014,1,2,1,7,5,0,0,1,0,0,0
2,8,821,1,1448,80014,1,3,1,5,5,0,0,1,0,0,0
2,8,821,1,1448,80014,1,1,1,1,5,0,0,0,0,0,1
2,8,821,1,1448,80014,1,5,1,4,4,0,0,1,0,0,0
2,8,821,1,1448,80014,1,4,1,4,4,0,0,1,0,0,0
2,8,821,1,1448,80014,1,8,1,3,4,0,0,1,0,0,0
2,8,821,1,1448,80014,2,3,1,6,5,0,0,1,0,0,0
2,8,821,1,1448,80014,2,7,1,5,6,0,0,1,0,0,0
2,8,821,1,1448,80014,2,2,1,6,6,0,0,1,0,0,0
2,8,821,1,1448,80014,2,4,1,6,5,0,0,1,0,0,0
2,8,821,1,1448,80014,2,5,1,6,4,0,0,1,0,0,0
2,8,821,1,1448,80014,2,8,2,,,,,,,,
2,8,821,1,1448,80014,2,1,1,1,4,0,0,1,0,0,0
2,8,821,1,1448,80015,2,2,1,5,5,0,1,1,0,0,0
2,8,821,1,1448,80015,2,1,1,7,7,1,1,0,0,0,0
2,8,821,1,1448,80015,2,4,1,5,5,0,1,1,0,0,0
2,8,821,1,1448,80015,2,3,1,6,6,1,1,1,0,0,0
2,8,821,1,1448,80016,1,2,1,20,6,1,1,1,0,0,1
2,8,821,1,1448,80016,1,6,1,10,4,0,0,1,0,0,0
2,8,821,1,1448,80016,1,1,1,26,10,1,1,0,0,0,1
2,8,821,1,1448,80016,1,12,1,7,5,0,0,1,0,0,0
2,8,821,1,1448,80016,1,7,1,8,4,0,0,1,0,0,0
2,8,821,1,1448,80016,1,9,2,,,,,,,,
2,8,821,1,1448,80016,1,3,1,7,4,1,1,1,0,0,0
2,8,821,1,1448,80016,1,4,1,5,6,1,1,1,0,0,0
2,8,821,1,1448,80016,1,5,1,10,6,1,1,1,0,0,0
2,8,821,1,1448,80016,3,5,1,8,4,0,0,1,0,0,0
2,8,821,1,1448,80016,3,7,1,8,5,0,0,1,0,0,0
2,8,821,1,1448,80016,3,6,1,4,5,0,0,1,0,0,0
2,8,821,1,1448,80016,3,9,2,,,,,,,,
2,8,821,1,1448,80016,3,1,2,,,,,,,,
2,8,821,1,1448,80016,3,3,1,10,5,1,1,1,0,0,0
2,8,821,1,1448,80016,3,12,1,10,5,0,0,1,0,0,0
2,8,821,1,1448,80016,3,4,1,10,10,0,0,1,0,0,0
2,8,821,1,1448,80016,3,2,1,15,6,1,1,1,0,0,1
2,8,821,1,1448,80016,4,9,2,,,,,,,,
2,8,821,1,1448,80016,4,4,1,6,4,0,1,1,0,0,0
2,8,821,1,1448,80016,4,2,1,8,4,1,1,1,0,0,1
2,8,821,1,1448,80016,4,12,1,3,4,0,0,1,0,0,0
2,8,821,1,1448,80016,4,5,2,,,,,,,,
2,8,821,1,1448,80016,4,3,1,8,4,1,1,1,0,0,0
2,8,821,1,1448,80016,4,7,2,,,,,,,,
2,8,821,1,1448,80016,4,6,1,4,4,0,0,1,0,0,0
2,8,821,1,1448,80016,4,1,2,,,,,,,,
2,8,821,1,1448,80017,1,1,1,10,4,1,1,1,0,0,1
2,8,821,1,1448,80017,1,3,2,,,,,,,,
2,8,821,1,1448,80017,1,4,2,,,,,,,,
2,8,821,1,1448,80017,1,2,2,,,,,,,,
2,8,821,1,1448,80018,1,1,1,35,5,1,1,1,0,0,1
2,8,821,1,1448,80018,1,5,1,25,5,1,1,1,0,0,0
2,8,821,1,1448,80018,1,2,2,,,,,,,,
2,8,821,1,1448,80018,1,6,1,25,5,1,1,1,0,0,0
2,8,821,1,1448,80018,1,4,1,25,5,1,1,1,0,0,0
2,8,821,1,1448,80018,1,3,1,25,5,1,1,1,0,0,0
2,8,821,1,1448,80018,1,8,2,,,,,,,,
2,8,821,1,1448,80018,2,6,1,25,5,1,1,1,0,0,0
2,8,821,1,1448,80018,2,4,1,20,5,1,1,1,0,0,0
2,8,821,1,1448,80018,2,5,1,20,5,1,1,1,0,0,0
2,8,821,1,1448,80018,2,8,2,,,,,,,,
2,8,821,1,1448,80018,2,2,2,,,,,,,,
2,8,821,1,1448,80018,2,1,1,30,5,1,1,1,0,0,1
2,8,821,1,1448,80018,2,3,1,20,5,1,1,1,0,0,0
2,8,821,1,1448,80019,2,4,1,5,6,1,0,1,0,0,0
2,8,821,1,1448,80019,2,5,1,5,5,0,0,1,0,0,0
2,8,821,1,1448,80019,2,1,1,6,7,1,0,1,0,0,0
2,8,821,1,1448,80019,2,3,1,7,7,0,0,1,0,0,1
2,8,821,1,1448,80020,2,4,1,6,7,0,1,0,0,0,0
2,8,821,1,1448,80020,2,21,1,6,5,0,1,1,0,0,0
2,8,821,1,1448,80020,2,7,1,5,5,0,1,0,0,0,0
2,8,821,1,1448,80020,2,1,2,,,,,,,,
2,8,821,1,1448,80020,2,19,1,6,5,0,1,0,0,0,0
2,8,821,1,1448,80020,2,6,1,6,6,0,1,1,0,0,0
2,8,821,1,1448,80020,2,8,1,5,5,0,0,1,0,0,0
2,8,821,1,1448,80020,2,10,1,6,5,0,1,0,0,0,0
2,8,821,1,1448,80020,2,12,1,6,5,0,1,0,0,0,0
2,8,821,1,1448,80020,2,11,1,6,5,1,1,0,0,0,0
2,8,821,1,1448,80020,2,18,1,5,4,0,0,1,0,0,0
2,8,821,1,1448,80020,2,16,1,5,5,0,1,1,0,0,0
2,8,821,1,1448,80020,2,17,2,,,,,,,,
2,8,821,1,1448,80020,2,13,1,6,6,1,1,0,0,0,0
2,8,821,1,1448,80020,2,2,1,5,7,1,1,0,0,0,0
2,8,821,1,1448,80020,2,9,1,5,6,0,1,0,0,0,0
2,8,821,1,1448,80020,2,20,2,,,,,,,,
2,8,821,1,1448,80020,2,5,1,5,6,0,1,0,0,0,0
2,8,821,1,1448,80020,2,15,1,6,6,0,1,1,0,0,0
2,8,821,1,1448,80020,3,18,1,5,5,0,1,1,0,0,0
2,8,821,1,1448,80020,3,16,1,5,5,1,1,0,0,0,0
2,8,821,1,1448,80020,3,17,1,6,5,0,0,1,0,0,0
2,8,821,1,1448,80020,3,7,1,5,5,0,0,1,0,0,0
2,8,821,1,1448,80020,3,13,1,5,5,0,0,1,0,0,0
2,8,821,1,1448,80020,3,5,1,5,5,0,0,1,0,0,0
2,8,821,1,1448,80020,3,6,1,5,5,0,1,0,0,0,0
2,8,821,1,1448,80020,3,2,1,5,5,0,0,1,0,0,0
2,8,821,1,1448,80020,3,12,1,5,5,0,1,1,0,0,0
2,8,821,1,1448,80020,3,15,1,6,5,0,1,1,0,0,0
2,8,821,1,1448,80020,3,9,1,6,5,0,0,1,0,0,0
2,8,821,1,1448,80020,3,11,1,6,5,1,1,0,0,0,0
2,8,821,1,1448,80020,3,10,1,5,5,0,1,0,0,0,0
2,8,821,1,1448,80020,3,4,1,6,4,0,1,0,0,0,0
2,8,821,1,1448,80020,3,21,1,5,5,0,1,1,0,0,0
2,8,821,1,1448,80020,3,8,1,6,5,1,0,1,0,0,0
2,8,821,1,1448,80020,3,20,2,,,,,,,,
2,8,821,1,1448,80020,3,19,1,6,5,0,1,1,0,0,0
2,8,821,1,1448,80020,3,1,2,,,,,,,,
2,8,805,2,46,80091,1,16,2,,,,,,,,
2,8,805,2,46,80091,1,2,2,,,,,,,,
2,8,805,2,46,80091,1,9,2,,,,,,,,
2,8,805,2,46,80091,1,17,2,,,,,,,,
2,8,805,2,46,80091,1,5,2,,,,,,,,
2,8,805,2,46,80091,1,4,2,,,,,,,,
2,8,805,2,46,80091,1,3,2,,,,,,,,
2,8,805,2,46,80091,1,14,2,,,,,,,,
2,8,805,2,46,80091,1,12,2,,,,,,,,
2,8,805,2,46,80091,1,7,2,,,,,,,,
2,8,805,2,46,80091,1,15,2,,,,,,,,
2,8,805,2,46,80091,1,1,1,36,6,1,1,0,0,0,1
2,8,805,2,46,80091,1,11,2,,,,,,,,
2,8,805,2,46,80091,1,6,2,,,,,,,,
2,8,805,2,46,80091,1,8,2,,,,,,,,
2,8,805,2,46,80092,1,4,1,8,4,0,1,0,0,0,0
2,8,805,2,46,80092,1,2,1,36,8,1,1,1,0,0,0
2,8,805,2,46,80092,1,3,1,8,4,0,1,0,0,0,0
2,8,805,2,46,80092,1,1,1,30,8,1,1,1,0,0,1
2,8,805,2,46,80092,1,5,2,,,,,,,,
2,8,805,2,46,80092,1,7,1,15,6,0,1,0,0,0,0
2,8,805,2,46,80095,1,13,2,,,,,,,,
2,8,805,2,46,80095,1,4,1,7,6,0,1,0,0,0,0
2,8,805,2,46,80095,1,10,1,8,6,0,1,0,0,0,0
2,8,805,2,46,80095,1,7,1,10,6,0,1,0,0,0,0
2,8,805,2,46,80095,1,2,1,15,6,1,1,0,0,0,0
2,8,805,2,46,80095,1,11,2,,,,,,,,
2,8,805,2,46,80095,1,5,1,15,6,0,1,0,0,0,0
2,8,805,2,46,80095,1,8,1,10,5,0,1,0,0,0,0
2,8,805,2,46,80095,1,1,1,65,8,1,1,1,0,0,1
2,8,805,2,46,80095,1,6,1,10,6,0,1,0,0,0,0
2,8,805,2,46,80097,1,2,2,,,,,,,,
2,8,805,2,46,80097,1,4,2,,,,,,,,
2,8,805,2,46,80097,1,1,1,56,6,1,1,1,0,0,1
2,8,805,2,46,80097,1,3,2,,,,,,,,
2,8,805,2,46,80097,2,1,1,24,4,1,1,1,0,0,1
2,8,805,2,46,80097,2,2,2,,,,,,,,
2,8,805,2,46,80097,2,4,2,,,,,,,,
2,8,805,2,46,80097,2,3,2,,,,,,,,
2,8,805,2,46,80098,2,11,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80098,2,6,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80098,2,7,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80098,2,10,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80098,2,4,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80098,2,13,2,,,,,,,,
2,8,805,2,46,80098,2,1,1,5,5,0,0,1,0,0,0
2,8,805,2,46,80098,2,12,2,,,,,,,,
2,8,805,2,46,80098,2,5,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80098,3,4,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80098,3,6,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80098,3,7,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80098,3,12,2,,,,,,,,
2,8,805,2,46,80098,3,1,1,5,5,0,0,1,0,0,0
2,8,805,2,46,80098,3,5,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80098,3,10,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80098,3,13,2,,,,,,,,
2,8,805,2,46,80098,3,11,1,5,4,0,0,1,0,0,0
2,8,805,2,46,80100,2,3,2,,,,,,,,
2,8,805,2,46,80100,2,5,2,,,,,,,,
2,8,805,2,46,80100,2,8,2,,,,,,,,
2,8,805,2,46,80100,2,4,2,,,,,,,,
2,8,805,2,46,80100,2,2,2,,,,,,,,
2,8,805,2,46,80100,2,7,2,,,,,,,,
2,8,805,2,46,80100,2,6,2,,,,,,,,
2,8,805,2,46,80100,2,1,1,4,6,0,0,1,0,0,0
2,8,805,2,46,80100,3,6,2,,,,,,,,
2,8,805,2,46,80100,3,7,2,,,,,,,,
2,8,805,2,46,80100,3,4,2,,,,,,,,
2,8,805,2,46,80100,3,2,1,5,5,0,0,1,0,0,0
2,8,805,2,46,80100,3,3,2,,,,,,,,
2,8,805,2,46,80100,3,5,2,,,,,,,,
2,8,805,2,46,80100,3,8,2,,,,,,,,
2,8,805,2,46,80100,3,1,1,5,5,0,0,1,0,0,0
2,8,827,2,804,80101,2,1,1,6,5,0,0,1,0,0,0
2,8,827,2,804,80101,2,5,1,5,5,0,0,1,0,0,0
2,8,827,2,804,80101,3,1,1,6,5,0,0,1,0,0,0
2,8,827,2,804,80101,3,5,1,5,5,0,0,1,0,0,0
2,8,827,2,804,80102,1,6,1,60,8,1,1,0,0,0,0
2,8,827,2,804,80102,1,11,1,60,8,1,1,1,0,0,0
2,8,827,2,804,80102,1,10,1,60,8,1,1,1,0,0,0
2,8,827,2,804,80102,1,3,2,,,,,,,,
2,8,827,2,804,80102,1,4,1,60,8,1,1,1,0,0,0
2,8,827,2,804,80102,1,9,1,60,8,1,1,1,0,0,0
2,8,827,2,804,80102,1,2,2,,,,,,,,
2,8,827,2,804,80102,1,8,1,60,8,1,1,1,0,0,0
2,8,827,2,804,80102,1,7,2,,,,,,,,
2,8,827,2,804,80102,1,1,1,60,8,1,1,1,0,0,1
2,8,827,2,804,80102,1,5,1,60,8,1,1,1,0,0,0
2,8,827,2,804,80102,2,8,2,,,,,,,,
2,8,827,2,804,80102,2,9,2,,,,,,,,
2,8,827,2,804,80102,2,11,2,,,,,,,,
2,8,827,2,804,80102,2,7,2,,,,,,,,
2,8,827,2,804,80102,2,2,2,,,,,,,,
2,8,827,2,804,80102,2,3,1,40,6,1,1,1,0,0,0
2,8,827,2,804,80102,2,5,1,40,6,1,1,1,0,0,0
2,8,827,2,804,80102,2,4,1,40,6,1,1,1,0,0,0
2,8,827,2,804,80102,2,6,1,30,4,1,1,1,0,0,0
2,8,827,2,804,80102,2,1,1,52,6,1,1,1,0,0,1
2,8,827,2,804,80102,2,10,2,,,,,,,,
2,8,827,2,804,80102,3,2,2,,,,,,,,
2,8,827,2,804,80102,3,4,1,30,5,1,1,1,0,0,0
2,8,827,2,804,80102,3,10,1,30,4,1,1,1,0,0,0
2,8,827,2,804,80102,3,5,1,38,4,1,1,1,0,0,0
2,8,827,2,804,80102,3,3,1,36,6,1,1,1,0,0,0
2,8,827,2,804,80102,3,8,1,32,4,1,1,1,0,0,0
2,8,827,2,804,80102,3,1,1,46,6,1,1,1,0,0,0
2,8,827,2,804,80102,3,11,2,,,,,,,,
2,8,827,2,804,80102,3,9,1,34,4,1,1,1,0,0,0
2,8,827,2,804,80102,3,7,2,,,,,,,,
2,8,827,2,804,80102,3,6,1,28,4,1,1,1,0,0,0
2,8,827,2,804,80102,4,10,1,32,5,1,1,1,0,0,0
2,8,827,2,804,80102,4,11,1,20,4,1,1,1,0,0,0
2,8,827,2,804,80102,4,9,1,30,5,1,1,1,0,0,0
2,8,827,2,804,80102,4,6,1,36,6,1,1,1,0,0,0
2,8,827,2,804,80102,4,1,1,42,6,1,1,1,0,0,0
2,8,827,2,804,80102,4,5,1,36,6,1,1,1,0,0,0
2,8,827,2,804,80102,4,8,1,30,6,1,1,1,0,0,0
2,8,827,2,804,80102,4,3,1,36,6,1,1,1,0,0,0
2,8,827,2,804,80102,4,2,2,,,,,,,,
2,8,827,2,804,80102,4,7,2,,,,,,,,
2,8,827,2,804,80102,4,4,1,6,6,1,1,1,0,0,0
2,8,827,2,804,80102,5,11,1,15,4,0,1,0,0,0,0
2,8,827,2,804,80102,5,9,1,20,4,1,1,1,0,0,0
2,8,827,2,804,80102,5,8,1,20,4,1,1,1,0,0,0
2,8,827,2,804,80102,5,10,1,22,4,1,1,1,0,0,0
2,8,827,2,804,80102,5,7,2,,,,,,,,
2,8,827,2,804,80102,5,1,1,40,6,1,1,1,0,0,0
2,8,827,2,804,80102,5,5,1,26,4,1,1,1,0,0,0
2,8,827,2,804,80102,5,6,1,20,4,1,1,1,0,0,0
2,8,827,2,804,80102,5,4,1,28,6,1,1,1,0,0,0
2,8,827,2,804,80102,5,2,2,,,,,,,,
