"zone","state","lga","sector","ea","hhid","topic_cd","s11l1q1","s11l1q2","s11l1q2_os"
4,1,104,2,1020,19060,4,2,,
4,1,104,2,1020,19060,5,1,11,
4,1,104,2,1020,19060,6,2,,
4,1,104,2,1020,19060,7,2,,
4,1,104,2,1020,19060,8,2,,
4,1,104,2,1020,19060,9,2,,
4,1,104,2,1020,19060,10,2,,
4,1,104,2,1020,19060,11,2,,
4,1,104,2,1020,19060,12,2,,
4,1,107,2,10,19061,1,2,,
4,1,107,2,10,19061,2,2,,
4,1,107,2,10,19061,3,2,,
4,1,107,2,10,19061,4,2,,
4,1,107,2,10,19061,5,2,,
4,1,107,2,10,19061,6,2,,
4,1,107,2,10,19061,7,2,,
4,1,107,2,10,19061,8,2,,
4,1,107,2,10,19061,9,2,,
4,1,107,2,10,19061,10,2,,
4,1,107,2,10,19061,11,2,,
4,1,107,2,10,19061,12,2,,
4,1,107,2,10,19062,1,2,,
4,1,107,2,10,19062,2,2,,
4,1,107,2,10,19062,3,2,,
4,1,107,2,10,19062,4,2,,
4,1,107,2,10,19062,5,2,,
4,1,107,2,10,19062,6,2,,
4,1,107,2,10,19062,7,2,,
4,1,107,2,10,19062,8,2,,
4,1,107,2,10,19062,9,2,,
4,1,107,2,10,19062,10,2,,
4,1,107,2,10,19062,11,2,,
4,1,107,2,10,19062,12,2,,
4,1,107,2,10,19063,1,2,,
4,1,107,2,10,19063,2,2,,
4,1,107,2,10,19063,3,2,,
4,1,107,2,10,19063,4,2,,
4,1,107,2,10,19063,5,2,,
4,1,107,2,10,19063,6,2,,
4,1,107,2,10,19063,7,2,,
4,1,107,2,10,19063,8,2,,
4,1,107,2,10,19063,9,2,,
4,1,107,2,10,19063,10,2,,
4,1,107,2,10,19063,11,2,,
4,1,107,2,10,19063,12,2,,
4,1,107,2,10,19064,1,2,,
4,1,107,2,10,19064,2,2,,
4,1,107,2,10,19064,3,2,,
4,1,107,2,10,19064,4,2,,
4,1,107,2,10,19064,5,2,,
4,1,107,2,10,19064,6,2,,
4,1,107,2,10,19064,7,2,,
4,1,107,2,10,19064,8,2,,
4,1,107,2,10,19064,9,2,,
4,1,107,2,10,19064,10,2,,
4,1,107,2,10,19064,11,2,,
4,1,107,2,10,19064,12,2,,
4,1,107,2,10,19066,1,2,,
4,1,107,2,10,19066,2,2,,
4,1,107,2,10,19066,3,2,,
4,1,107,2,10,19066,4,2,,
4,1,107,2,10,19066,5,2,,
4,1,107,2,10,19066,6,2,,
4,1,107,2,10,19066,7,2,,
4,1,107,2,10,19066,8,2,,
4,1,107,2,10,19066,9,2,,
4,1,107,2,10,19066,10,2,,
4,1,107,2,10,19066,11,2,,
4,1,107,2,10,19066,12,2,,
4,1,107,2,10,19068,1,2,,
4,1,107,2,10,19068,2,2,,
4,1,107,2,10,19068,3,2,,
4,1,107,2,10,19068,4,2,,
4,1,107,2,10,19068,5,2,,
4,1,107,2,10,19068,6,2,,
4,1,107,2,10,19068,7,2,,
4,1,107,2,10,19068,8,2,,
4,1,107,2,10,19068,9,2,,
4,1,107,2,10,19068,10,2,,
4,1,107,2,10,19068,11,2,,
4,1,107,2,10,19068,12,2,,
4,1,107,2,10,19069,1,2,,
4,1,107,2,10,19069,2,2,,
4,1,107,2,10,19069,3,2,,
4,1,107,2,10,19069,4,2,,
4,1,107,2,10,19069,5,2,,
4,1,107,2,10,19069,6,2,,
4,1,107,2,10,19069,7,2,,
4,1,107,2,10,19069,8,2,,
4,1,107,2,10,19069,9,2,,
4,1,107,2,10,19069,10,2,,
4,1,107,2,10,19069,11,2,,
4,1,107,2,10,19069,12,2,,
4,1,107,2,10,19070,1,2,,
4,1,107,2,10,19070,2,2,,
4,1,107,2,10,19070,3,2,,
4,1,107,2,10,19070,4,2,,
4,1,107,2,10,19070,5,2,,
4,1,107,2,10,19070,6,2,,
4,1,107,2,10,19070,7,2,,
4,1,107,2,10,19070,8,2,,
4,1,107,2,10,19070,9,2,,
4,1,107,2,10,19070,10,2,,
4,1,107,2,10,19070,11,2,,
4,1,107,2,10,19070,12,2,,
4,1,107,2,10,19071,1,2,,
4,1,107,2,10,19071,2,2,,
4,1,107,2,10,19071,3,2,,
4,1,107,2,10,19071,4,2,,
4,1,107,2,10,19071,5,2,,
4,1,107,2,10,19071,6,2,,
4,1,107,2,10,19071,7,2,,
4,1,107,2,10,19071,8,2,,
4,1,107,2,10,19071,9,2,,
4,1,107,2,10,19071,10,2,,
4,1,107,2,10,19071,11,2,,
4,1,107,2,10,19071,12,2,,
4,1,107,2,10,19072,1,2,,
4,1,107,2,10,19072,2,2,,
4,1,107,2,10,19072,3,2,,
4,1,107,2,10,19072,4,2,,
4,1,107,2,10,19072,5,2,,
4,1,107,2,10,19072,6,2,,
4,1,107,2,10,19072,7,2,,
4,1,107,2,10,19072,8,2,,
4,1,107,2,10,19072,9,2,,
4,1,107,2,10,19072,10,2,,
4,1,107,2,10,19072,11,2,,
4,1,107,2,10,19072,12,2,,
4,1,107,2,1322,19073,1,2,,
4,1,107,2,1322,19073,2,2,,
4,1,107,2,1322,19073,3,2,,
4,1,107,2,1322,19073,4,2,,
4,1,107,2,1322,19073,5,2,,
4,1,107,2,1322,19073,6,2,,
4,1,107,2,1322,19073,7,2,,
4,1,107,2,1322,19073,8,2,,
4,1,107,2,1322,19073,9,2,,
4,1,107,2,1322,19073,10,2,,
4,1,107,2,1322,19073,11,2,,
4,1,107,2,1322,19073,12,2,,
4,1,107,2,1322,19075,1,2,,
4,1,107,2,1322,19075,2,2,,
4,1,107,2,1322,19075,3,2,,
4,1,107,2,1322,19075,4,2,,
4,1,107,2,1322,19075,5,2,,
4,1,107,2,1322,19075,6,2,,
4,1,107,2,1322,19075,7,2,,
4,1,107,2,1322,19075,8,2,,
4,1,107,2,1322,19075,9,2,,
4,1,107,2,1322,19075,10,2,,
4,1,107,2,1322,19075,11,2,,
4,1,107,2,1322,19075,12,2,,
4,1,107,2,1322,19076,1,2,,
4,1,107,2,1322,19076,2,2,,
4,1,107,2,1322,19076,3,2,,
4,1,107,2,1322,19076,4,2,,
4,1,107,2,1322,19076,5,2,,
4,1,107,2,1322,19076,6,2,,
4,1,107,2,1322,19076,7,2,,
4,1,107,2,1322,19076,8,2,,
4,1,107,2,1322,19076,9,2,,
4,1,107,2,1322,19076,10,2,,
4,1,107,2,1322,19076,11,2,,
4,1,107,2,1322,19076,12,2,,
4,1,107,2,1322,19077,1,2,,
4,1,107,2,1322,19077,2,2,,
4,1,107,2,1322,19077,3,2,,
4,1,107,2,1322,19077,4,2,,
4,1,107,2,1322,19077,5,2,,
4,1,107,2,1322,19077,6,2,,
4,1,107,2,1322,19077,7,2,,
4,1,107,2,1322,19077,8,2,,
4,1,107,2,1322,19077,9,2,,
4,1,107,2,1322,19077,10,2,,
4,1,107,2,1322,19077,11,2,,
4,1,107,2,1322,19077,12,2,,
4,1,107,2,1322,19079,1,2,,
4,1,107,2,1322,19079,2,2,,
4,1,107,2,1322,19079,3,2,,
4,1,107,2,1322,19079,4,2,,
4,1,107,2,1322,19079,5,2,,
4,1,107,2,1322,19079,6,2,,
4,1,107,2,1322,19079,7,2,,
4,1,107,2,1322,19079,8,2,,
4,1,107,2,1322,19079,9,2,,
4,1,107,2,1322,19079,10,2,,
4,1,107,2,1322,19079,11,2,,
4,1,107,2,1322,19079,12,2,,
4,1,107,2,1322,19080,1,2,,
4,1,107,2,1322,19080,2,2,,
4,1,107,2,1322,19080,3,2,,
4,1,107,2,1322,19080,4,2,,
4,1,107,2,1322,19080,5,2,,
4,1,107,2,1322,19080,6,2,,
4,1,107,2,1322,19080,7,2,,
4,1,107,2,1322,19080,8,2,,
4,1,107,2,1322,19080,9,2,,
4,1,107,2,1322,19080,10,2,,
4,1,107,2,1322,19080,11,2,,
4,1,107,2,1322,19080,12,2,,
4,1,107,2,1322,19081,1,2,,
4,1,107,2,1322,19081,2,2,,
4,1,107,2,1322,19081,3,2,,
4,1,107,2,1322,19081,4,2,,
4,1,107,2,1322,19081,5,2,,
4,1,107,2,1322,19081,6,2,,
4,1,107,2,1322,19081,7,2,,
4,1,107,2,1322,19081,8,2,,
4,1,107,2,1322,19081,9,2,,
4,1,107,2,1322,19081,10,2,,
4,1,107,2,1322,19081,11,2,,
4,1,107,2,1322,19081,12,2,,
4,1,107,2,1322,19082,1,2,,
4,1,107,2,1322,19082,2,2,,
4,1,107,2,1322,19082,3,2,,
4,1,107,2,1322,19082,4,2,,
4,1,107,2,1322,19082,5,2,,
4,1,107,2,1322,19082,6,2,,
4,1,107,2,1322,19082,7,2,,
4,1,107,2,1322,19082,8,2,,
4,1,107,2,1322,19082,9,2,,
4,1,107,2,1322,19082,10,2,,
4,1,107,2,1322,19082,11,2,,
4,1,107,2,1322,19082,12,2,,
4,1,107,2,1322,19084,1,2,,
4,1,107,2,1322,19084,2,2,,
4,1,107,2,1322,19084,3,2,,
4,1,107,2,1322,19084,4,2,,
4,1,107,2,1322,19084,5,2,,
4,1,107,2,1322,19084,6,2,,
4,1,107,2,1322,19084,7,2,,
4,1,107,2,1322,19084,8,2,,
4,1,107,2,1322,19084,9,2,,
4,1,107,2,1322,19084,10,2,,
4,1,107,2,1322,19084,11,2,,
4,1,107,2,1322,19084,12,2,,
4,1,109,2,1214,19085,1,2,,
4,1,109,2,1214,19085,2,2,,
4,1,109,2,1214,19085,3,2,,
4,1,109,2,1214,19085,4,2,,
4,1,109,2,1214,19085,5,2,,
4,1,109,2,1214,19085,6,2,,
4,1,109,2,1214,19085,7,2,,
4,1,109,2,1214,19085,8,2,,
4,1,109,2,1214,19085,9,2,,
4,1,109,2,1214,19085,10,1,2,
4,1,109,2,1214,19085,11,2,,
4,1,109,2,1214,19085,12,2,,
4,1,109,2,1214,19087,1,2,,
4,1,109,2,1214,19087,2,2,,
4,1,109,2,1214,19087,3,2,,
4,1,109,2,1214,19087,4,2,,
4,1,109,2,1214,19087,5,2,,
4,1,109,2,1214,19087,6,2,,
4,1,109,2,1214,19087,7,2,,
4,1,109,2,1214,19087,8,2,,
4,1,109,2,1214,19087,9,2,,
4,1,109,2,1214,19087,10,2,,
4,1,109,2,1214,19087,11,2,,
4,1,109,2,1214,19087,12,2,,
4,1,109,2,1214,19088,1,2,,
4,1,109,2,1214,19088,2,2,,
4,1,109,2,1214,19088,3,2,,
4,1,109,2,1214,19088,4,2,,
4,1,109,2,1214,19088,5,2,,
4,1,109,2,1214,19088,6,2,,
4,1,109,2,1214,19088,7,2,,
4,1,109,2,1214,19088,8,2,,
4,1,109,2,1214,19088,9,2,,
4,1,109,2,1214,19088,10,2,,
4,1,109,2,1214,19088,11,2,,
4,1,109,2,1214,19088,12,2,,
4,1,109,2,1214,19089,1,2,,
4,1,109,2,1214,19089,2,2,,
4,1,109,2,1214,19089,3,2,,
4,1,109,2,1214,19089,4,2,,
4,1,109,2,1214,19089,5,2,,
4,1,109,2,1214,19089,6,2,,
4,1,109,2,1214,19089,7,2,,
4,1,109,2,1214,19089,8,2,,
4,1,109,2,1214,19089,9,2,,
4,1,109,2,1214,19089,10,2,,
4,1,109,2,1214,19089,11,2,,
4,1,109,2,1214,19089,12,2,,
4,1,109,2,1214,19091,1,2,,
4,1,109,2,1214,19091,2,2,,
4,1,109,2,1214,19091,3,2,,
4,1,109,2,1214,19091,4,2,,
4,1,109,2,1214,19091,5,2,,
4,1,109,2,1214,19091,6,2,,
4,1,109,2,1214,19091,7,2,,
4,1,109,2,1214,19091,8,2,,
4,1,109,2,1214,19091,9,2,,
4,1,109,2,1214,19091,10,2,,
4,1,109,2,1214,19091,11,2,,
4,1,109,2,1214,19091,12,2,,
4,1,109,2,1214,19092,1,2,,
4,1,109,2,1214,19092,2,2,,
4,1,109,2,1214,19092,3,2,,
4,1,109,2,1214,19092,4,2,,
4,1,109,2,1214,19092,5,2,,
4,1,109,2,1214,19092,6,2,,
4,1,109,2,1214,19092,7,2,,
4,1,109,2,1214,19092,8,2,,
4,1,109,2,1214,19092,9,2,,
4,1,109,2,1214,19092,10,2,,
4,1,109,2,1214,19092,11,2,,
4,1,109,2,1214,19092,12,2,,
4,1,109,2,1214,19093,1,2,,
4,1,109,2,1214,19093,2,2,,
4,1,109,2,1214,19093,3,2,,
4,1,109,2,1214,19093,4,2,,
4,1,109,2,1214,19093,5,2,,
4,1,109,2,1214,19093,6,2,,
4,1,109,2,1214,19093,7,2,,
4,1,109,2,1214,19093,8,2,,
4,1,109,2,1214,19093,9,2,,
4,1,109,2,1214,19093,10,2,,
4,1,109,2,1214,19093,11,2,,
4,1,109,2,1214,19093,12,2,,
4,1,109,2,1214,19094,1,2,,
4,1,109,2,1214,19094,2,2,,
4,1,109,2,1214,19094,3,2,,
4,1,109,2,1214,19094,4,2,,
4,1,109,2,1214,19094,5,2,,
4,1,109,2,1214,19094,6,2,,
4,1,109,2,1214,19094,7,2,,
4,1,109,2,1214,19094,8,2,,
4,1,109,2,1214,19094,9,2,,
4,1,109,2,1214,19094,10,2,,
4,1,109,2,1214,19094,11,2,,
4,1,109,2,1214,19094,12,2,,
4,1,109,2,1214,19095,1,2,,
4,1,109,2,1214,19095,2,2,,
4,1,109,2,1214,19095,3,2,,
4,1,109,2,1214,19095,4,2,,
4,1,109,2,1214,19095,5,2,,
4,1,109,2,1214,19095,6,2,,
4,1,109,2,1214,19095,7,2,,
4,1,109,2,1214,19095,8,2,,
4,1,109,2,1214,19095,9,2,,
4,1,109,2,1214,19095,10,2,,
4,1,109,2,1214,19095,11,2,,
4,1,109,2,1214,19095,12,2,,
4,1,109,2,1214,19096,1,2,,
4,1,109,2,1214,19096,2,2,,
4,1,109,2,1214,19096,3,2,,
4,1,109,2,1214,19096,4,2,,
4,1,109,2,1214,19096,5,2,,
4,1,109,2,1214,19096,6,2,,
4,1,109,2,1214,19096,7,2,,
4,1,109,2,1214,19096,8,2,,
4,1,109,2,1214,19096,9,2,,
4,1,109,2,1214,19096,10,2,,
4,1,109,2,1214,19096,11,2,,
4,1,109,2,1214,19096,12,2,,
4,1,109,2,1792,19097,1,2,,
4,1,109,2,1792,19097,2,2,,
4,1,109,2,1792,19097,3,2,,
4,1,109,2,1792,19097,4,2,,
4,1,109,2,1792,19097,5,2,,
4,1,109,2,1792,19097,6,2,,
4,1,109,2,1792,19097,7,2,,
4,1,109,2,1792,19097,8,2,,
4,1,109,2,1792,19097,9,2,,
4,1,109,2,1792,19097,10,2,,
4,1,109,2,1792,19097,11,2,,
4,1,109,2,1792,19097,12,2,,
4,1,109,2,1792,19098,1,2,,
4,1,109,2,1792,19098,2,2,,
4,1,109,2,1792,19098,3,2,,
4,1,109,2,1792,19098,4,2,,
4,1,109,2,1792,19098,5,2,,
4,1,109,2,1792,19098,6,2,,
4,1,109,2,1792,19098,7,2,,
4,1,109,2,1792,19098,8,2,,
4,1,109,2,1792,19098,9,2,,
4,1,109,2,1792,19098,10,2,,
4,1,109,2,1792,19098,11,2,,
4,1,109,2,1792,19098,12,2,,
4,1,109,2,1792,19099,1,2,,
4,1,109,2,1792,19099,2,2,,
4,1,109,2,1792,19099,3,2,,
4,1,109,2,1792,19099,4,2,,
4,1,109,2,1792,19099,5,2,,
4,1,109,2,1792,19099,6,2,,
4,1,109,2,1792,19099,7,2,,
4,1,109,2,1792,19099,8,2,,
4,1,109,2,1792,19099,9,2,,
4,1,109,2,1792,19099,10,2,,
4,1,109,2,1792,19099,11,2,,
4,1,109,2,1792,19099,12,2,,
4,1,109,2,1792,19100,1,2,,
4,1,109,2,1792,19100,2,2,,
4,1,109,2,1792,19100,3,2,,
4,1,109,2,1792,19100,4,2,,
4,1,109,2,1792,19100,5,2,,
4,1,109,2,1792,19100,6,2,,
4,1,109,2,1792,19100,7,2,,
4,1,109,2,1792,19100,8,2,,
4,1,109,2,1792,19100,9,2,,
4,1,109,2,1792,19100,10,2,,
4,1,109,2,1792,19100,11,2,,
4,1,109,2,1792,19100,12,2,,
4,1,109,2,1792,19101,1,2,,
4,1,109,2,1792,19101,2,2,,
4,1,109,2,1792,19101,3,2,,
4,1,109,2,1792,19101,4,2,,
4,1,109,2,1792,19101,5,2,,
4,1,109,2,1792,19101,6,2,,
4,1,109,2,1792,19101,7,2,,
4,1,109,2,1792,19101,8,2,,
4,1,109,2,1792,19101,9,2,,
4,1,109,2,1792,19101,10,2,,
4,1,109,2,1792,19101,11,2,,
4,1,109,2,1792,19101,12,2,,
4,1,109,2,1792,19103,1,2,,
4,1,109,2,1792,19103,2,2,,
4,1,109,2,1792,19103,3,2,,
4,1,109,2,1792,19103,4,2,,
4,1,109,2,1792,19103,5,2,,
4,1,109,2,1792,19103,6,2,,
4,1,109,2,1792,19103,7,2,,
4,1,109,2,1792,19103,8,2,,
4,1,109,2,1792,19103,9,2,,
4,1,109,2,1792,19103,10,2,,
4,1,109,2,1792,19103,11,2,,
4,1,109,2,1792,19103,12,2,,
4,1,109,2,1792,19104,1,2,,
4,1,109,2,1792,19104,2,2,,
4,1,109,2,1792,19104,3,2,,
4,1,109,2,1792,19104,4,2,,
4,1,109,2,1792,19104,5,2,,
4,1,109,2,1792,19104,6,2,,
4,1,109,2,1792,19104,7,2,,
4,1,109,2,1792,19104,8,2,,
4,1,109,2,1792,19104,9,2,,
4,1,109,2,1792,19104,10,2,,
4,1,109,2,1792,19104,11,2,,
4,1,109,2,1792,19104,12,2,,
4,1,109,2,1792,19105,1,2,,
4,1,109,2,1792,19105,2,2,,
4,1,109,2,1792,19105,3,2,,
4,1,109,2,1792,19105,4,2,,
4,1,109,2,1792,19105,5,2,,
4,1,109,2,1792,19105,6,2,,
4,1,109,2,1792,19105,7,2,,
4,1,109,2,1792,19105,8,2,,
4,1,109,2,1792,19105,9,2,,
4,1,109,2,1792,19105,10,2,,
4,1,109,2,1792,19105,11,2,,
4,1,109,2,1792,19105,12,2,,
4,1,109,2,1792,19106,1,2,,
4,1,109,2,1792,19106,2,2,,
4,1,109,2,1792,19106,3,2,,
4,1,109,2,1792,19106,4,2,,
4,1,109,2,1792,19106,5,2,,
4,1,109,2,1792,19106,6,2,,
4,1,109,2,1792,19106,7,2,,
4,1,109,2,1792,19106,8,2,,
4,1,109,2,1792,19106,9,2,,
4,1,109,2,1792,19106,10,2,,
4,1,109,2,1792,19106,11,2,,
4,1,109,2,1792,19106,12,2,,
4,1,109,2,1792,19107,1,2,,
4,1,109,2,1792,19107,2,2,,
4,1,109,2,1792,19107,3,2,,
4,1,109,2,1792,19107,4,2,,
4,1,109,2,1792,19107,5,2,,
4,1,109,2,1792,19107,6,2,,
4,1,109,2,1792,19107,7,2,,
4,1,109,2,1792,19107,8,2,,
4,1,109,2,1792,19107,9,2,,
4,1,109,2,1792,19107,10,2,,
4,1,109,2,1792,19107,11,2,,
4,1,109,2,1792,19107,12,2,,
4,1,109,2,1996,19110,1,2,,
4,1,109,2,1996,19110,2,2,,
4,1,109,2,1996,19110,3,2,,
4,1,109,2,1996,19110,4,2,,
4,1,109,2,1996,19110,5,2,,
4,1,109,2,1996,19110,6,2,,
4,1,109,2,1996,19110,7,2,,
4,1,109,2,1996,19110,8,2,,
4,1,109,2,1996,19110,9,2,,
4,1,109,2,1996,19110,10,2,,
4,1,109,2,1996,19110,11,2,,
4,1,109,2,1996,19110,12,2,,
4,1,109,2,1996,19111,1,2,,
4,1,109,2,1996,19111,2,2,,
4,1,109,2,1996,19111,3,2,,
4,1,109,2,1996,19111,4,2,,
4,1,109,2,1996,19111,5,2,,
4,1,109,2,1996,19111,6,2,,
4,1,109,2,1996,19111,7,2,,
4,1,109,2,1996,19111,8,2,,
4,1,109,2,1996,19111,9,2,,
4,1,109,2,1996,19111,10,2,,
4,1,109,2,1996,19111,11,2,,
4,1,109,2,1996,19111,12,2,,
4,1,109,2,1996,19112,1,2,,
4,1,109,2,1996,19112,2,2,,
4,1,109,2,1996,19112,3,2,,
4,1,109,2,1996,19112,4,2,,
4,1,109,2,1996,19112,5,2,,
4,1,109,2,1996,19112,6,2,,
4,1,109,2,1996,19112,7,2,,
4,1,109,2,1996,19112,8,2,,
4,1,109,2,1996,19112,9,2,,
4,1,109,2,1996,19112,10,2,,
4,1,109,2,1996,19112,11,2,,
4,1,109,2,1996,19112,12,2,,
4,1,109,2,1996,19113,1,2,,
4,1,109,2,1996,19113,2,2,,
4,1,109,2,1996,19113,3,2,,
4,1,109,2,1996,19113,4,2,,
4,1,109,2,1996,19113,5,2,,
4,1,109,2,1996,19113,6,2,,
4,1,109,2,1996,19113,7,2,,
4,1,109,2,1996,19113,8,2,,
4,1,109,2,1996,19113,9,2,,
4,1,109,2,1996,19113,10,2,,
4,1,109,2,1996,19113,11,2,,
4,1,109,2,1996,19113,12,2,,
4,1,109,2,1996,19115,1,2,,
4,1,109,2,1996,19115,2,2,,
4,1,109,2,1996,19115,3,2,,
4,1,109,2,1996,19115,4,2,,
4,1,109,2,1996,19115,5,2,,
4,1,109,2,1996,19115,6,2,,
4,1,109,2,1996,19115,7,2,,
4,1,109,2,1996,19115,8,2,,
4,1,109,2,1996,19115,9,2,,
4,1,109,2,1996,19115,10,2,,
4,1,109,2,1996,19115,11,2,,
4,1,109,2,1996,19115,12,2,,
4,1,109,2,1996,19116,1,2,,
4,1,109,2,1996,19116,2,2,,
4,1,109,2,1996,19116,3,2,,
4,1,109,2,1996,19116,4,2,,
4,1,109,2,1996,19116,5,2,,
4,1,109,2,1996,19116,6,2,,
4,1,109,2,1996,19116,7,2,,
4,1,109,2,1996,19116,8,2,,
4,1,109,2,1996,19116,9,2,,
4,1,109,2,1996,19116,10,2,,
4,1,109,2,1996,19116,11,2,,
4,1,109,2,1996,19116,12,2,,
4,1,109,2,1996,19117,1,2,,
4,1,109,2,1996,19117,2,2,,
4,1,109,2,1996,19117,3,2,,
4,1,109,2,1996,19117,4,2,,
4,1,109,2,1996,19117,5,2,,
4,1,109,2,1996,19117,6,2,,
4,1,109,2,1996,19117,7,2,,
4,1,109,2,1996,19117,8,2,,
4,1,109,2,1996,19117,9,2,,
4,1,109,2,1996,19117,10,2,,
4,1,109,2,1996,19117,11,2,,
4,1,109,2,1996,19117,12,2,,
4,1,109,2,1996,19118,1,2,,
4,1,109,2,1996,19118,2,2,,
4,1,109,2,1996,19118,3,2,,
4,1,109,2,1996,19118,4,2,,
4,1,109,2,1996,19118,5,2,,
4,1,109,2,1996,19118,6,2,,
4,1,109,2,1996,19118,7,2,,
4,1,109,2,1996,19118,8,2,,
4,1,109,2,1996,19118,9,2,,
4,1,109,2,1996,19118,10,2,,
4,1,109,2,1996,19118,11,2,,
4,1,109,2,1996,19118,12,2,,
4,1,109,2,1996,19119,1,2,,
4,1,109,2,1996,19119,2,2,,
4,1,109,2,1996,19119,3,2,,
4,1,109,2,1996,19119,4,2,,
4,1,109,2,1996,19119,5,2,,
4,1,109,2,1996,19119,6,2,,
4,1,109,2,1996,19119,7,2,,
4,1,109,2,1996,19119,8,2,,
4,1,109,2,1996,19119,9,2,,
4,1,109,2,1996,19119,10,2,,
4,1,109,2,1996,19119,11,2,,
4,1,109,2,1996,19119,12,2,,
4,1,109,2,1996,19120,1,2,,
4,1,109,2,1996,19120,2,2,,
4,1,109,2,1996,19120,3,2,,
4,1,109,2,1996,19120,4,2,,
4,1,109,2,1996,19120,5,2,,
4,1,109,2,1996,19120,6,2,,
4,1,109,2,1996,19120,7,2,,
4,1,109,2,1996,19120,8,2,,
4,1,109,2,1996,19120,9,2,,
4,1,109,2,1996,19120,10,2,,
4,1,109,2,1996,19120,11,2,,
4,1,109,2,1996,19120,12,2,,
4,1,110,2,338,19121,1,2,,
4,1,110,2,338,19121,2,2,,
4,1,110,2,338,19121,3,2,,
4,1,110,2,338,19121,4,2,,
4,1,110,2,338,19121,5,2,,
4,1,110,2,338,19121,6,2,,
4,1,110,2,338,19121,7,2,,
4,1,110,2,338,19121,8,2,,
4,1,110,2,338,19121,9,2,,
4,1,110,2,338,19121,10,2,,
4,1,110,2,338,19121,11,2,,
4,1,110,2,338,19121,12,2,,
4,1,110,2,338,19122,1,2,,
4,1,110,2,338,19122,2,2,,
4,1,110,2,338,19122,3,2,,
4,1,110,2,338,19122,4,2,,
4,1,110,2,338,19122,5,2,,
4,1,110,2,338,19122,6,2,,
4,1,110,2,338,19122,7,2,,
4,1,110,2,338,19122,8,2,,
4,1,110,2,338,19122,9,2,,
4,1,110,2,338,19122,10,2,,
4,1,110,2,338,19122,11,2,,
4,1,110,2,338,19122,12,2,,
4,1,110,2,338,19123,1,2,,
4,1,110,2,338,19123,2,2,,
4,1,110,2,338,19123,3,2,,
4,1,110,2,338,19123,4,2,,
4,1,110,2,338,19123,5,2,,
4,1,110,2,338,19123,6,2,,
4,1,110,2,338,19123,7,2,,
4,1,110,2,338,19123,8,2,,
4,1,110,2,338,19123,9,2,,
4,1,110,2,338,19123,10,2,,
4,1,110,2,338,19123,11,2,,
4,1,110,2,338,19123,12,2,,
4,1,110,2,338,19124,1,2,,
4,1,110,2,338,19124,2,2,,
4,1,110,2,338,19124,3,2,,
4,1,110,2,338,19124,4,2,,
4,1,110,2,338,19124,5,2,,
4,1,110,2,338,19124,6,2,,
4,1,110,2,338,19124,7,2,,
4,1,110,2,338,19124,8,2,,
4,1,110,2,338,19124,9,2,,
4,1,110,2,338,19124,10,2,,
4,1,110,2,338,19124,11,2,,
4,1,110,2,338,19124,12,2,,
4,1,110,2,338,19125,1,2,,
4,1,110,2,338,19125,2,2,,
4,1,110,2,338,19125,3,2,,
4,1,110,2,338,19125,4,2,,
4,1,110,2,338,19125,5,2,,
4,1,110,2,338,19125,6,2,,
4,1,110,2,338,19125,7,2,,
4,1,110,2,338,19125,8,2,,
4,1,110,2,338,19125,9,2,,
4,1,110,2,338,19125,10,2,,
4,1,110,2,338,19125,11,2,,
4,1,110,2,338,19125,12,2,,
4,1,110,2,338,19126,1,2,,
4,1,110,2,338,19126,2,2,,
4,1,110,2,338,19126,3,2,,
4,1,110,2,338,19126,4,2,,
4,1,110,2,338,19126,5,2,,
4,1,110,2,338,19126,6,2,,
4,1,110,2,338,19126,7,2,,
4,1,110,2,338,19126,8,2,,
4,1,110,2,338,19126,9,2,,
4,1,110,2,338,19126,10,2,,
4,1,110,2,338,19126,11,2,,
4,1,110,2,338,19126,12,2,,
4,1,110,2,338,19127,1,2,,
4,1,110,2,338,19127,2,2,,
4,1,110,2,338,19127,3,2,,
4,1,110,2,338,19127,4,2,,
4,1,110,2,338,19127,5,2,,
4,1,110,2,338,19127,6,2,,
4,1,110,2,338,19127,7,2,,
4,1,110,2,338,19127,8,2,,
4,1,110,2,338,19127,9,2,,
4,1,110,2,338,19127,10,2,,
4,1,110,2,338,19127,11,2,,
4,1,110,2,338,19127,12,2,,
4,1,110,2,338,19129,1,2,,
4,1,110,2,338,19129,2,2,,
4,1,110,2,338,19129,3,2,,
4,1,110,2,338,19129,4,2,,
4,1,110,2,338,19129,5,2,,
4,1,110,2,338,19129,6,2,,
4,1,110,2,338,19129,7,2,,
4,1,110,2,338,19129,8,2,,
4,1,110,2,338,19129,9,2,,
4,1,110,2,338,19129,10,2,,
4,1,110,2,338,19129,11,2,,
4,1,110,2,338,19129,12,2,,
4,1,110,2,338,19130,1,2,,
4,1,110,2,338,19130,2,2,,
4,1,110,2,338,19130,3,1,11,
4,1,110,2,338,19130,4,2,,
4,1,110,2,338,19130,5,2,,
4,1,110,2,338,19130,6,2,,
4,1,110,2,338,19130,7,2,,
4,1,110,2,338,19130,8,2,,
4,1,110,2,338,19130,9,2,,
4,1,110,2,338,19130,10,2,,
4,1,110,2,338,19130,11,2,,
4,1,110,2,338,19130,12,2,,
4,1,110,2,338,19131,1,2,,
4,1,110,2,338,19131,2,2,,
4,1,110,2,338,19131,3,2,,
4,1,110,2,338,19131,4,2,,
