"hhid","zone","state","lga","sector","ea","cluster","strata","wt_wave4","wt_longpanel","old_new","hhidyn","hhsmlc","rspavl","constn","InterviewStart","ag1a","ag2a","ag4","ag5","interview_result","tracked_obs"
30100,5,3,313,2,70,"313-70",5,5176.875,8277.5830078125,1,1,1,1,1,1848802692000,1,1,2,2,1,0
30101,5,3,301,1,1198,"301-1198",5,11715.5458984375,57271.63671875,1,1,1,1,1,1847597685000,1,2,2,2,1,0
30102,5,3,301,1,0,"301-1198",5,11715.5458984375,32578.091796875,1,1,1,1,1,1850101213000,1,2,2,2,1,0
30103,5,3,301,1,1198,"301-1198",5,11715.5458984375,32578.091796875,1,1,1,1,1,1847509135000,1,1,2,2,1,0
30104,5,3,301,1,1198,"301-1198",5,11715.5458984375,22452.947265625,1,1,1,1,1,1847521785000,1,1,2,2,1,0
30105,5,3,301,1,1198,"301-1198",5,11715.5458984375,30488.490234375,1,1,1,1,1,1847509052000,1,1,1,2,1,0
30106,5,3,301,1,1198,"301-1198",5,11715.5458984375,30488.490234375,1,1,1,1,1,1847591654000,1,1,1,1,1,0
30107,5,3,301,1,1198,"301-1198",5,11715.5458984375,30488.490234375,1,1,1,1,1,1847532223000,1,1,1,2,1,0
30108,5,3,301,1,1198,"301-1198",5,11715.5458984375,40309.61328125,1,1,1,1,1,1847510245000,1,1,1,2,1,0
30109,5,3,301,1,1198,"301-1198",5,11715.5458984375,26161.03515625,1,1,1,1,1,1847518422000,1,1,2,2,1,0
30110,5,3,301,1,1198,"301-1198",5,11715.5458984375,30488.490234375,1,1,1,1,1,1847589225000,1,1,2,2,1,0
30121,5,3,305,2,1542,"305-1542",5,2663.16284179688,16547.6015625,1,1,1,1,1,1848038544000,1,1,1,1,1,0
30122,5,3,305,2,1542,"305-1542",5,2663.16284179688,20474.72265625,1,1,1,1,1,1847960494000,1,1,1,2,1,0
30123,5,3,305,2,1542,"305-1542",5,2663.16284179688,17658.84375,1,1,1,1,1,1847941633000,1,1,1,2,1,0
30124,5,3,305,2,1542,"305-1542",5,2663.16284179688,22740.923828125,1,1,1,1,1,1847958073000,1,1,1,2,1,0
30125,5,3,305,2,1542,"305-1542",5,2663.16284179688,14439.3271484375,1,1,1,1,1,1848026222000,1,1,2,2,1,0
30126,5,3,305,2,1542,"305-1542",5,2663.16284179688,13288.14453125,1,1,1,1,1,1847941760000,1,2,1,2,1,0
30127,5,3,305,2,1542,"305-1542",5,2663.16284179688,14439.3271484375,1,1,1,1,1,1848020934000,1,1,1,2,1,0
30128,5,3,305,2,1542,"305-1542",5,2663.16284179688,11404.6728515625,1,1,1,1,1,1847950597000,1,1,2,1,1,0
30129,5,3,305,2,1542,"305-1542",5,2663.16284179688,18889.16796875,1,1,1,1,1,1847941835000,1,2,2,2,1,0
30130,5,3,305,2,1542,"305-1542",5,2663.16284179688,20474.72265625,1,1,1,1,1,1847952534000,2,1,2,2,1,0
30131,5,3,312,2,20,"312-20",5,5871.4853515625,18181.470703125,1,1,1,1,1,1848193807000,1,1,2,2,1,0
30132,5,3,312,2,20,"312-20",5,5871.4853515625,11036.7763671875,1,1,1,1,1,1848211323000,1,1,2,2,1,0
30133,5,3,312,2,20,"312-20",5,5871.4853515625,9024.5791015625,1,1,1,1,1,1848193894000,1,1,1,2,1,0
30134,5,3,312,2,20,"312-20",5,5871.4853515625,11036.7763671875,1,1,1,1,1,1848212226000,1,2,2,2,1,0
30135,5,3,312,2,20,"312-20",5,5871.4853515625,10342.2509765625,1,1,1,1,1,1848121820000,1,1,1,2,1,0
30137,5,3,312,2,20,"312-20",5,5871.4853515625,7127.919921875,1,1,1,1,1,1848213233000,1,2,2,2,1,0
30138,5,3,312,2,20,"312-20",5,5871.4853515625,14213.0751953125,1,1,1,1,1,1848121603000,1,2,2,2,1,0
30139,5,3,312,2,20,"312-20",5,5871.4853515625,9024.5791015625,1,1,1,1,1,1848194600000,1,2,2,2,1,0
30140,5,3,312,2,20,"312-20",5,5871.4853515625,18181.470703125,1,1,1,1,1,1848121867000,1,1,1,2,1,0
39001,5,3,302,2,302,"302-302",5,875.305358886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849757399000,2,2,2,2,1,0
39002,5,3,302,2,302,"302-302",5,875.305358886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849843033000,2,2,2,2,1,0
39003,5,3,302,2,302,"302-302",5,875.305358886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849766705000,1,2,1,2,1,0
39004,5,3,302,2,302,"302-302",5,875.305358886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849775520000,2,1,2,2,1,0
39005,5,3,302,2,302,"302-302",5,875.305358886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849846158000,1,1,2,2,1,0
39006,5,3,302,2,302,"302-302",5,875.305358886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849768257000,2,1,2,2,1,0
39007,5,3,302,2,302,"302-302",5,875.305358886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849756738000,1,1,2,2,1,0
39008,5,3,302,2,302,"302-302",5,875.305358886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849768346000,2,2,2,2,1,0
39009,5,3,302,2,302,"302-302",5,875.305358886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849843329000,1,2,2,2,1,0
39010,5,3,302,2,302,"302-302",5,875.305358886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849757099000,1,1,2,2,1,0
39012,5,3,305,2,1164,"305-1164",5,7811.7431640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849494229000,1,1,2,2,1,0
39013,5,3,305,2,1164,"305-1164",5,7811.7431640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849494661000,1,1,1,2,1,0
39014,5,3,305,2,1164,"305-1164",5,7811.7431640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849409998000,1,1,2,2,1,0
39015,5,3,305,2,1164,"305-1164",5,7811.7431640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849423280000,2,2,2,2,1,0
39016,5,3,305,2,1164,"305-1164",5,7811.7431640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849507410000,1,1,2,2,1,0
39017,5,3,305,2,1164,"305-1164",5,7811.7431640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849409688000,1,1,2,2,1,0
39018,5,3,305,2,1164,"305-1164",5,7811.7431640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849410085000,1,1,1,2,1,0
39020,5,3,305,2,1164,"305-1164",5,7811.7431640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849420819000,1,2,2,2,1,0
39021,5,3,305,2,1164,"305-1164",5,7811.7431640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849422090000,1,2,2,2,1,0
39022,5,3,305,2,1164,"305-1164",5,7811.7431640625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849425826000,1,1,1,2,1,0
39023,5,3,308,2,102,"308-102",5,4063.12060546875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849236505000,1,1,1,1,1,0
39024,5,3,308,2,102,"308-102",5,4063.12060546875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849261509000,2,2,2,2,1,0
39025,5,3,308,2,102,"308-102",5,4063.12060546875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849248804000,2,1,2,2,1,0
39026,5,3,308,2,102,"308-102",5,4063.12060546875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849258271000,2,2,2,2,1,0
39028,5,3,308,2,102,"308-102",5,4063.12060546875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849240290000,1,1,1,2,1,0
39029,5,3,308,2,102,"308-102",5,4063.12060546875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849236591000,2,1,2,2,1,0
39030,5,3,308,2,102,"308-102",5,4063.12060546875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849251523000,2,2,2,2,1,0
39031,5,3,308,2,102,"308-102",5,4063.12060546875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849236801000,1,1,2,2,1,0
39032,5,3,308,2,102,"308-102",5,4063.12060546875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849323298000,2,2,2,2,1,0
39033,5,3,308,2,102,"308-102",5,4063.12060546875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849252036000,2,2,2,2,1,0
39035,5,3,309,2,698,"309-698",5,1.79769313486232e+308,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847766679000,2,2,2,2,1,0
39036,5,3,309,2,698,"309-698",5,3948.26416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847862955000,1,1,2,2,1,0
39037,5,3,309,2,698,"309-698",5,3948.26416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847692216000,1,1,1,2,1,0
39039,5,3,309,2,698,"309-698",5,3948.26416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847782090000,1,1,2,2,1,0
39040,5,3,309,2,698,"309-698",5,3948.26416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847786440000,1,1,1,1,1,0
39041,5,3,309,2,698,"309-698",5,3948.26416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847773444000,1,2,2,2,1,0
39042,5,3,309,2,698,"309-698",5,3948.26416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847706818000,1,1,2,2,1,0
39043,5,3,309,2,698,"309-698",5,3948.26416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847692078000,1,1,2,2,1,0
39044,5,3,309,2,698,"309-698",5,3948.26416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847692087000,1,1,1,2,1,0
39045,5,3,309,2,698,"309-698",5,3948.26416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847767113000,1,1,1,2,1,0
39048,5,3,316,2,910,"316-910",5,3708.15991210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848363617000,1,1,2,2,1,0
39051,5,3,316,2,910,"316-910",5,3708.15991210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848291278000,2,2,2,2,1,0
39052,5,3,316,2,910,"316-910",5,3708.15991210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848363574000,2,2,1,2,1,0
39053,5,3,316,2,910,"316-910",5,3708.15991210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848296967000,2,1,2,2,1,0
39054,5,3,316,2,910,"316-910",5,3708.15991210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848291094000,2,1,2,2,1,0
39056,5,3,316,2,910,"316-910",5,3708.15991210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848292017000,2,2,2,2,1,0
39057,5,3,316,2,910,"316-910",5,3708.15991210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848299394000,1,2,2,2,1,0
39058,5,3,316,2,910,"316-910",5,3708.15991210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848390614000,2,2,2,2,1,0
39059,5,3,317,2,586,"317-586",5,2025.52233886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848554602000,1,2,2,1,1,0
39061,5,3,317,2,586,"317-586",5,2025.52233886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848564266000,1,1,2,2,1,0
39062,5,3,317,2,586,"317-586",5,2025.52233886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848569884000,2,2,1,2,1,0
39064,5,3,317,2,586,"317-586",5,2025.52233886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848631867000,1,1,2,2,1,0
39066,5,3,317,2,586,"317-586",5,2025.52233886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848554332000,1,1,2,2,1,0
39068,5,3,317,2,586,"317-586",5,2025.52233886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848554348000,1,2,2,2,1,0
39069,5,3,317,2,586,"317-586",5,2025.52233886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848563761000,1,1,2,2,1,0
39070,5,3,317,2,586,"317-586",5,2025.52233886719,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848630623000,1,1,2,2,1,0
39071,5,3,318,2,56,"318-56",5,2969.03344726562,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848395837000,1,1,1,2,1,0
39072,5,3,318,2,56,"318-56",5,2969.03344726562,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848544703000,1,1,1,2,1,0
39073,5,3,318,2,56,"318-56",5,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
39074,5,3,318,2,56,"318-56",5,2969.03344726562,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848381536000,1,1,1,2,1,0
39077,5,3,318,2,56,"318-56",5,2969.03344726562,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848558581000,1,1,2,2,1,0
39078,5,3,318,2,56,"318-56",5,2969.03344726562,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848387254000,2,1,2,2,1,0
39079,5,3,318,2,56,"318-56",5,2969.03344726562,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848381366000,1,1,1,2,1,0
39080,5,3,318,2,56,"318-56",5,2969.03344726562,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848396998000,1,1,2,2,1,0
39081,5,3,318,2,56,"318-56",5,2969.03344726562,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848544703000,1,1,1,2,1,0
39082,5,3,318,2,56,"318-56",5,2969.03344726562,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848538790000,1,1,2,2,1,0
39083,5,3,304,2,10,"304-10",5,3474.10595703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848038723000,1,2,2,2,1,0
39084,5,3,304,2,10,"304-10",5,3474.10595703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848030855000,1,1,2,2,1,0
39087,5,3,304,2,10,"304-10",5,3474.10595703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848110013000,1,1,2,2,1,0
39088,5,3,304,2,10,"304-10",5,3474.10595703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848118062000,1,1,1,2,1,0
39089,5,3,304,2,10,"304-10",5,3474.10595703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848046652000,1,1,1,2,1,0
39090,5,3,304,2,10,"304-10",5,3474.10595703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848030384000,1,1,1,1,1,0
39091,5,3,304,2,10,"304-10",5,3474.10595703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848108536000,1,1,2,2,1,0
39092,5,3,304,2,10,"304-10",5,3474.10595703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848127496000,1,1,2,2,1,0
39093,5,3,304,2,10,"304-10",5,3474.10595703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848037955000,1,1,2,2,1,0
39094,5,3,304,2,10,"304-10",5,3474.10595703125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848030189000,2,2,2,2,1,0
39095,5,3,304,2,184,"304-184",5,1.79769313486232e+308,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847882068000,1,2,2,2,2,0
39096,5,3,304,2,184,"304-184",5,1663.71691894531,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847785722000,1,1,2,2,1,0
39098,5,3,304,2,184,"304-184",5,1663.71691894531,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847955120000,1,1,2,2,1,0
39100,5,3,304,2,184,"304-184",5,1663.71691894531,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847775739000,2,2,2,2,1,0
39101,5,3,304,2,184,"304-184",5,1663.71691894531,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847773964000,1,1,1,1,1,0
39102,5,3,304,2,184,"304-184",5,1663.71691894531,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847775441000,1,1,2,2,1,0
39103,5,3,304,2,184,"304-184",5,1663.71691894531,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847789062000,1,1,1,1,1,0
39104,5,3,304,2,184,"304-184",5,1663.71691894531,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847935385000,1,2,2,2,1,0
39105,5,3,304,2,184,"304-184",5,1663.71691894531,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847786879000,1,1,2,2,1,0
39106,5,3,304,2,184,"304-184",5,1663.71691894531,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847938200000,1,1,2,2,1,0
39107,5,3,320,2,266,"320-266",5,1888.02490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848742680000,1,1,2,2,1,0
39108,5,3,320,2,266,"320-266",5,1888.02490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848734537000,1,1,1,2,1,0
39110,5,3,320,2,266,"320-266",5,1888.02490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848722121000,1,1,2,1,1,0
39111,5,3,320,2,266,"320-266",5,1888.02490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848801900000,1,2,2,2,1,0
39112,5,3,320,2,266,"320-266",5,1888.02490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848815230000,1,1,2,2,1,0
39114,5,3,320,2,266,"320-266",5,1888.02490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848724268000,1,1,2,1,1,0
39115,5,3,320,2,266,"320-266",5,1888.02490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848800734000,1,1,2,2,1,0
39116,5,3,320,2,266,"320-266",5,1888.02490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848738046000,1,1,1,1,1,0
39117,5,3,320,2,266,"320-266",5,1888.02490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848721798000,2,2,2,2,1,0
39118,5,3,320,2,266,"320-266",5,1888.02490234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848729101000,1,1,1,1,1,0
39119,5,3,323,2,488,"323-488",5,2915.00415039062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848984627000,1,2,2,2,1,0
39120,5,3,323,2,488,"323-488",5,2915.00415039062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849069023000,1,2,2,2,1,0
39121,5,3,323,2,488,"323-488",5,2915.00415039062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849000101000,1,2,2,2,1,0
39123,5,3,323,2,488,"323-488",5,2915.00415039062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848897063000,1,1,2,2,1,0
39125,5,3,323,2,488,"323-488",5,2915.00415039062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848897717000,1,1,1,2,1,0
39126,5,3,323,2,488,"323-488",5,2915.00415039062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848995658000,2,1,2,2,1,0
39127,5,3,323,2,488,"323-488",5,2915.00415039062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848917343000,1,1,1,2,1,0
39128,5,3,323,2,488,"323-488",5,2915.00415039062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848896477000,1,1,2,2,1,0
39129,5,3,323,2,488,"323-488",5,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
39130,5,3,323,2,488,"323-488",5,2915.00415039062,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848910597000,1,1,2,2,1,0
39132,5,3,326,2,502,"326-502",5,4891.5830078125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849158316000,1,2,2,2,1,0
39133,5,3,326,2,502,"326-502",5,4891.5830078125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849239397000,1,1,1,2,1,0
39135,5,3,326,2,502,"326-502",5,4891.5830078125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849255914000,1,1,2,2,1,0
39136,5,3,326,2,502,"326-502",5,4891.5830078125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849237394000,1,1,2,2,1,0
39137,5,3,326,2,502,"326-502",5,4891.5830078125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849255685000,1,2,1,2,1,0
39138,5,3,326,2,502,"326-502",5,4891.5830078125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849157655000,1,1,2,2,1,0
39139,5,3,326,2,502,"326-502",5,4891.5830078125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849331374000,1,2,2,2,1,0
39140,5,3,326,2,502,"326-502",5,4891.5830078125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849327110000,1,1,1,2,1,0
39141,5,3,326,2,502,"326-502",5,4891.5830078125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849237871000,1,2,1,2,1,0
39142,5,3,326,2,502,"326-502",5,4891.5830078125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849157427000,1,1,1,1,1,0
39143,5,3,327,2,196,"327-196",5,1002.82171630859,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849433441000,1,2,2,2,1,0
39144,5,3,327,2,196,"327-196",5,1002.82171630859,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849502445000,1,1,2,2,1,0
39146,5,3,327,2,196,"327-196",5,1002.82171630859,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849410366000,1,1,1,1,1,0
39147,5,3,327,2,196,"327-196",5,1002.82171630859,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849427133000,1,2,2,2,1,0
39149,5,3,327,2,196,"327-196",5,1002.82171630859,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849496080000,1,1,2,2,1,0
39150,5,3,327,2,196,"327-196",5,1002.82171630859,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849586181000,1,1,2,2,1,0
39151,5,3,327,2,196,"327-196",5,1002.82171630859,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849412420000,1,1,1,2,1,0
39152,5,3,327,2,196,"327-196",5,1002.82171630859,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849428001000,1,1,1,2,1,0
39153,5,3,327,2,196,"327-196",5,1002.82171630859,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849583412000,1,1,1,2,1,0
39154,5,3,327,2,196,"327-196",5,1002.82171630859,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849411149000,1,1,1,2,1,0
39155,5,3,327,2,246,"327-246",5,2602.44116210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849762911000,1,2,1,2,1,0
39156,5,3,327,2,246,"327-246",5,2602.44116210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849776699000,1,1,1,2,1,0
39157,5,3,327,2,246,"327-246",5,2602.44116210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849855392000,1,1,1,2,1,0
39158,5,3,327,2,246,"327-246",5,2602.44116210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849929740000,1,1,2,2,1,0
39159,5,3,327,2,246,"327-246",5,2602.44116210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849764346000,1,1,1,2,1,0
39160,5,3,327,2,246,"327-246",5,2602.44116210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849842671000,1,2,1,1,1,0
39161,5,3,327,2,246,"327-246",5,2602.44116210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849769731000,1,1,1,2,1,0
39162,5,3,327,2,246,"327-246",5,2602.44116210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849926605000,1,1,1,2,1,0
39165,5,3,327,2,246,"327-246",5,2602.44116210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849784742000,1,1,1,2,1,0
39166,5,3,327,2,246,"327-246",5,2602.44116210938,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849853163000,1,2,1,2,1,0
39167,5,3,329,2,608,"329-608",5,5829.76416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847681564000,1,2,1,2,1,0
39168,5,3,329,2,608,"329-608",5,5829.76416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847607299000,2,2,2,2,1,0
39169,5,3,329,2,608,"329-608",5,5829.76416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847522627000,1,1,2,2,1,0
39170,5,3,329,2,608,"329-608",5,5829.76416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847601238000,1,1,1,2,1,0
39171,5,3,329,2,608,"329-608",5,5829.76416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847508512000,1,1,1,1,1,0
39174,5,3,329,2,608,"329-608",5,5829.76416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847528861000,1,1,1,2,1,0
39175,5,3,329,2,608,"329-608",5,5829.76416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847684141000,1,1,2,2,1,0
39176,5,3,329,2,608,"329-608",5,5829.76416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847510148000,1,2,2,2,1,0
39177,5,3,329,2,608,"329-608",5,5829.76416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847508043000,1,1,2,1,1,0
39178,5,3,329,2,608,"329-608",5,5829.76416015625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847530002000,1,1,2,2,1,0
