"zone","state","lga","sector","ea","hhid","plotid","cropcode","sa3iq3","sa3iq4","sa3iq4_os","sa3iq4a1","sa3iq4a2","sa3iq4b","sa3iq4c","sa3iq5","sa3iq6i","sa3iq6ii","sa3iq6_4","sa3iq6_2","sa3iq6_conv","sa3iq6a","sa3iq6b","sa3iq6c1","sa3iq6c2","sa3iq6d1","sa3iq6d2","sa3iq6d4","sa3iq6d2a","sa3iq6d_conv","sa3iq6e_1","sa3iq6e_2","sa3iq6e_3","sa3iq6e_4","sa3iq6e_5","sa3iq6e_6","sa3iq6e_7","sa3iq6e_8"
3,33,3318,2,1498,339027,1,1100,1,,,8,2018,2,,,1,130,12,,100,11200,1,8,2018,,,,,,3,4,,,,,,
3,33,3318,2,1498,339027,2,1010,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339027,2,1100,1,,,8,2018,2,,,2,130,12,,100,20100,1,8,2018,,,,,,3,4,,,,,,
3,33,3318,2,1498,339027,3,1010,1,,,10,2018,2,,,11,30,0,2,0.980000019073486,3300,1,10,2018,,,,,,3,4,,,,,,
3,33,3318,2,1498,339027,3,1100,1,,,8,2018,2,,,2,130,12,,100,11000,1,8,2018,,,,,,3,4,,,,,,
3,33,3318,2,1498,339027,4,1010,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339027,4,1100,1,,,8,2018,2,,,1,130,12,,100,10500,1,8,2018,,,,,,3,4,,,,,,
3,33,3318,2,1498,339028,1,1010,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339028,1,1100,1,,,8,2018,2,,,2,130,12,,100,20100,1,8,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339028,2,1010,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339028,2,1100,1,,,8,2018,2,,,3,130,12,,100,31500,1,8,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339029,1,1010,1,,,11,2018,2,,,1,130,12,2,100,22500,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339029,1,1100,1,,,8,2018,2,,,2,130,12,,100,20000,1,8,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339029,2,1010,1,,,10,2018,2,,,1,130,12,2,100,22500,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339029,2,1100,1,,,8,2018,2,,,3,130,12,,100,30000,1,8,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339029,3,1060,1,,,9,2018,2,,,2,130,12,1,70,30000,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339030,1,1010,1,,,10,2018,2,,,10,50,2,2,2.40199995040894,6000,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339030,1,1100,1,,,9,2018,2,,,1.5,130,11,,50,16800,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339030,2,1010,1,,,11,2018,2,,,10,50,0,2,,2500,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339030,2,1100,1,,,9,2018,2,,,1.5,130,11,,50,14250,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339030,3,1010,1,,,11,2018,2,,,15,50,2,2,2.40199995040894,7500,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339030,3,1100,1,,,9,2018,2,,,5,130,11,,50,47500,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339030,4,1010,1,,,10,2018,2,,,5,50,2,2,2.40199995040894,2500,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339030,4,1100,1,,,9,2018,2,,,1,130,11,,50,9500,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339030,5,1010,1,,,11,2018,2,,,1,130,11,2,50,20000,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339030,5,1100,1,,,9,2018,2,,,2.5,130,11,,50,23500,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339031,1,1010,2,11,"ONLY PLANTED BEANS FOR LEAVES FOR ANIMAL CONSUMTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339031,1,1100,1,,,9,2018,2,,,2,130,11,,50,19000,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339031,2,1010,2,11,"PLANTED BEANS FOR THE LEAVES ONLY FOR ANIMAL CONSUMTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339031,2,1100,1,,,9,2018,2,,,3,130,11,,50,28500,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339032,1,1010,1,,,11,2018,2,,,1,130,11,2,50,24000,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339032,1,1080,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,1,1100,1,,,9,2018,2,,,3,130,11,,50,33600,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339032,2,1010,1,,,10,2018,2,,,2,130,11,2,50,48000,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339032,2,1100,1,,,9,2018,2,,,4,130,11,,50,44800,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339032,3,1010,1,,,10,2018,2,,,1.5,130,11,2,50,16800,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339032,3,1100,1,,,9,2018,2,,,3.5,130,11,,50,39200,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339032,4,1010,1,,,11,2018,2,,,1,130,11,2,50,24000,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339032,4,1100,1,,,9,2018,2,,,1,130,11,,50,11200,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339032,5,1010,2,11,"THE MANAGERS OF THE PLOT HAVE MOVED TO THEIR OWN SEPERATE HH",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,5,1100,2,11,"THE HEAD OF HH HAS GIVEN THE PLOT TO HIS SON WHO GOT MARRIED AND HAS MOVED TO A DIFFERENT HH",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,6,1010,2,11,"THE PLOT IS GIVEN OUT TO ANOTHER HH WHO WHO WAS ONE OF THE PLOT MANAGERS",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,6,1100,2,11,"THE MANAGERS HAVE MOVED TO ANOTHER DIFFERENT HH, SO THE PLOT IS FOR MANAGERS HH",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,7,1010,2,11,"THE MANAGER IS NOW A HEAD OF HIS OWN HH SO THE FATHER HAS RELEASED THE PLOT TO THE MANAGERS NEW HH",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,7,1100,2,11,"THE MANAGER GOT MARRIED AND HAS HIS OWN HH, SO THE RESPONDENT DONT HAVE IDEA OF THE PLOT",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,8,1010,2,11,"THE MANAGER GOT MARRIED AND MOVED TO ANOTHER HH SO THE PLOT IS NOW FOR THE MANAGERS HH",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,8,1100,2,11,"THE MANAGER IS NOW A HEAD OF A NEW HH SO THE PLOT IS NOW BELONGS TO THE MANAGERS NEW HH",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,9,1010,2,11,"THE MANAGER GOT MARRIED AND MOVED TO ANOTHER NEW HH SO THE PLOT IS FOR THE MANAGERS NEW HH",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,9,1100,2,11,"THE MANAGER GOT MARRIED AND MOVED TO A NEW HH , THE PLOT IS FOR THE MANAGERS NEW HH",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,10,1010,2,11,"THE MANAGER GOT MARRIED AND MOVED INTO A NEW HH, THE PLOT NOW IS FOR THE MANAGERS NEW HH",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339032,10,1100,2,11,"THE MANAGER GOT MARRIED AND MOVED TO ANOTHER NEW HH , THE PLOT NOW IS FOR THE MANAGERS NEW HH",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339033,1,1010,1,,,11,2018,1,3,25,10,50,2,2,2.40199995040894,6000,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,1,1100,1,,,9,2018,2,,,1,130,10,,25,5600,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,2,1010,1,,,11,2018,2,,,20,50,2,2,2.40199995040894,12000,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,2,1100,1,,,9,2018,2,,,3,130,10,,25,16800,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,3,1010,1,,,11,2018,2,,,20,50,2,2,2.40199995040894,12000,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,3,1100,1,,,9,2018,2,,,2,130,11,,50,22400,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,4,1010,1,,,11,2018,2,,,20,50,2,2,2.40199995040894,12000,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,4,1100,1,,,9,2018,2,,,3,130,10,,25,16800,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,5,1010,1,,,11,2018,2,,,10,50,2,2,2.40199995040894,6000,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,5,1100,1,,,9,2018,2,,,1,130,11,,50,11200,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,6,1010,2,11,"USE ONLY LAEVES FOR ANIMAL FEEDING",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339033,6,1100,1,,,9,2018,2,,,1,130,10,,25,5600,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,7,1010,1,,,11,2018,2,,,10,50,2,2,2.40199995040894,6000,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,7,1100,1,,,9,2018,2,,,1,130,11,,50,11200,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,8,1010,1,,,11,2018,2,,,30,50,2,2,2.40199995040894,18000,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,8,1100,1,,,9,2018,2,,,5,130,10,,25,28000,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,9,1060,1,,,10,2018,2,,,10,130,10,1,17.5,70000,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339033,9,1100,1,,,9,2018,2,,,2,130,11,,50,22400,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,1,1010,1,,,11,2018,2,,,5,50,2,2,2.40199995040894,3000,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,1,1100,1,,,9,2018,2,,,1,130,10,,25,5600,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,2,1010,1,,,12,2018,2,,,10,50,2,2,2.40199995040894,6000,1,12,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,2,1100,1,,,9,2018,2,,,3,130,10,,25,16800,1,9,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,3,1010,1,,,11,2018,2,,,105,30,0,2,0.980000019073486,31500,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,3,1100,1,,,9,2018,2,,,2,130,11,,50,22400,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,4,1010,1,,,11,2018,2,,,10,50,2,2,2.40199995040894,6000,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,4,1100,1,,,9,2018,2,,,3,130,10,,25,16800,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,5,1010,1,,,11,2018,2,,,5,50,2,2,2.40199995040894,3000,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,5,1100,1,,,10,2018,2,,,1,130,11,,50,11200,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,6,1010,2,11,"HE USE BEAN LEAVES ONLY FOR ANIMAL FEEDING HE DOES NT WAIT FOR THE BEAN SEED",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339034,6,1100,1,,,9,2018,2,,,1,130,10,,25,5600,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,7,1010,1,,,11,2018,2,,,75,50,2,2,2.40199995040894,45000,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,7,1100,1,,,9,2018,2,,,5,130,10,,25,28000,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,8,1010,2,11,"BEANS WAS USE AS ANIMAL FEEDING",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339034,8,1100,1,,,9,2018,2,,,1,130,11,,50,11200,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,9,1060,1,,,10,2018,2,,,5,130,11,1,35,35000,1,11,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,9,1100,1,,,10,2018,2,,,2,130,11,,50,22400,1,10,2018,,,,,,1,,,,,,,
3,33,3318,2,1498,339034,10,1010,2,11,"THE USE IT FOR ANIMAL FEEDING",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3318,2,1498,339034,10,1100,1,,,9,2018,2,,,1,130,10,,25,5600,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,1,1010,2,11,"THE BEANS THEY PLANTED IS NOT TO PRODUCE SEEDS ONLY NEEDED THE LEAVES FOR ANIMAL CONSUMPTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339037,1,1070,1,,,11,2018,2,,,1,130,11,,50,4750,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,1,1100,1,,,9,2018,2,,,2,130,11,,50,22000,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,2,1010,2,11,"BEANS WERE JUST PLANTED FOR ONLY THE LEAVES FOR ANIMAL CONSUPMTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339037,2,1070,1,,,11,2018,2,,,1,130,12,,100,9500,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,2,1100,1,,,9,2018,2,,,2,130,11,,50,22000,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,3,1010,2,11,"NO BEANS ONLY THE LEAVES FOR ANIMAL CONSUMPTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339037,3,1070,1,,,11,2018,2,,,1,130,10,,25,4750,1,11,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,3,1100,1,,,9,2018,2,,,1,130,11,,50,11000,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,4,1010,2,11,"NO BEANS HERVESTED ONLY LEAVES FOR ANIMAL CONSUMPTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339037,4,1070,1,,,12,2018,2,,,1,130,11,,50,9500,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,4,1100,1,,,9,2018,2,,,1,130,11,,50,11000,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,5,1010,2,11,"ONLY LEAVES WERE HERVESTED FOR ANIMAL CONSUMPTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339037,5,1070,1,,,11,2018,2,,,1,130,11,,50,9500,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,5,1100,1,,,9,2018,2,,,2,130,11,,50,22000,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,6,1010,2,11,"NO BEANS HERVESTED ONLY LEAVES FPR ANIMAL CONSUMPTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339037,6,1070,1,,,11,2018,2,,,1,130,10,,25,4750,1,11,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339037,6,1100,1,,,9,2018,2,,,1,130,11,,50,11000,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339038,1,1010,2,11,"ONLY NEED LEAVES",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339038,1,1070,1,,,10,2018,2,,,20,50,2,,2.65000009536743,4750,1,11,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339038,1,1100,1,,,9,2018,2,,,4,130,11,,50,44000,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339038,2,1070,1,,,10,2018,2,,,40,50,2,,2.65000009536743,9500,1,11,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339038,2,2190,1,,,8,2018,2,,,2.5,180,,,,55000,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339038,3,1010,2,11,"NO BEANS WAS HARVESTED NEEDED ONLY THE LEAVES FOR ANIMAL CONSUMPTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339038,3,1070,1,,,11,2018,2,,,10,50,2,,2.65000009536743,3000,1,11,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339038,3,1100,1,,,9,2018,2,,,1.5,130,11,,50,16500,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339038,4,1010,2,11,"NO BEANS HARVESTED, NEEEDED ONLY LEAVES FOR ANIMAL CONSUMPTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339038,4,1070,1,,,10,2018,2,,,15,50,2,,2.65000009536743,4500,1,11,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339038,4,1100,1,,,9,2018,2,,,3,130,11,,50,33000,1,9,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339040,1,1010,2,11,"THEY ONLY HARVEST THE LEAVES FOR ANIMAL CONSUMTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339040,1,1070,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339040,1,1100,1,,,9,2018,2,,,15,130,11,,50,165000,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339040,2,1010,2,11,"ONLY THE LEAVES WERE HARVESTED FOR ANIMAL CONSUMTION",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339040,2,1070,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339040,2,1100,1,,,9,2018,2,,,3,130,11,,50,33000,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339040,3,1010,2,11,"NO BEANS WAS HARVESTED ONLY LEAVES FOR THEIR ANIMALS",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339040,3,1070,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339040,3,1100,1,,,9,2018,2,,,4,130,11,,50,44000,1,9,2018,,,,,,2,,,,,,,
3,33,3321,2,118,339042,1,1010,2,11,"NO HARVEST OF BEANS THE USE THE LAEF FOR ANIMAL FEED",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339042,1,1070,1,,,12,2018,2,,,1,130,11,,50,6500,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,1,1100,1,,,8,2018,2,,,5,130,11,,50,35000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,2,1010,2,11,"THE USE THE BAENS FOR ANIMAL FEED",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339042,2,1070,1,,,12,2018,2,,,1,130,10,,25,3250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,2,1100,1,,,8,2018,2,,,2,130,11,,50,14000,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,3,1010,2,11,"USE THE BAENS FOR ANIMAL FEED",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339042,3,1070,1,,,12,2018,2,,,1,130,10,,25,3250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,3,1100,1,,,8,2018,2,,,3,130,11,,50,21000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,4,1010,2,11,"USE BAENS FOR ANIMAL FEEDING",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339042,4,1070,1,,,12,2018,2,,,1,130,10,,25,3250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,4,1100,1,,,8,2018,2,,,6,130,11,,50,42000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,5,1010,2,11,"USE BEANS FOR ANIMAL FEEDING",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339042,5,1070,1,,,12,2018,2,,,1,130,10,,25,3250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,5,1100,1,,,8,2018,2,,,5,130,11,,50,35000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,6,1010,2,11,"USE BEANS LEAF FOR ANIMAL FEED",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339042,6,1070,1,,,12,2018,2,,,1,130,10,,25,3250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,6,1100,1,,,8,2018,2,,,6,130,11,,50,42000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,7,1010,2,11,"USE BEANS LAEF FOR ANIMAL FEED",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339042,7,1070,1,,,12,2018,2,,,1,130,10,,25,3250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,7,1100,1,,,8,2018,2,,,3,130,11,,50,21000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,8,1010,2,11,"USE BEANS LEAF FOR ANIMAL FEED",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339042,8,1070,1,,,12,2018,2,,,1,130,10,,25,3250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339042,8,1100,1,,,8,2018,2,,,3,130,11,,50,21000,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,1,1010,1,,,11,2018,2,,,1,130,11,2,50,12250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,1,1070,1,,,12,2018,2,,,3,130,11,,50,19500,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,1,1100,1,,,8,2018,2,,,7,130,11,,50,49000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,2,1010,1,,,11,2018,2,,,4,30,0,2,0.980000019073486,1200,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,2,1070,1,,,12,2018,2,,,1,130,11,,50,6500,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,2,1100,1,,,8,2018,2,,,5,130,11,,50,35000,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,3,1010,1,,,11,2018,2,,,5,50,2,2,2.40199995040894,3000,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,3,1070,1,,,12,2018,2,,,10,50,2,,2.65000009536743,3000,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,3,1100,1,,,8,2018,2,,,1,130,11,,50,7000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,4,1010,1,,,11,2018,2,,,3,130,11,2,50,37500,1,11,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,4,1070,1,,,12,2018,2,,,4,130,10,,25,13000,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339043,4,1100,1,,,8,2018,2,,,4,130,11,,50,28000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339044,1,1010,1,,,10,2018,2,,,5,50,2,2,2.40199995040894,2500,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339044,1,1070,1,,,10,2018,2,,,1,130,11,,50,6000,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339044,1,1100,1,,,9,2018,2,,,1.5,130,12,,100,13000,1,10,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339045,1,1010,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339045,1,1100,1,,,8,2018,2,,,15,50,2,,2.59999990463257,3000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339045,2,1010,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339045,2,1100,1,,,8,2018,2,,,2,130,12,,100,22000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339045,3,1010,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339045,3,1100,1,,,8,2018,2,,,2,130,12,,100,22000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339045,4,1010,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339045,4,1100,1,,,8,2018,2,,,2,130,12,,100,22000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339045,5,1010,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,3321,2,118,339045,5,1100,1,,,8,2018,2,,,15,50,2,,2.59999990463257,3000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,1,1010,1,,,11,2018,2,,,10,30,0,2,0.980000019073486,3000,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,1,1070,1,,,12,2018,2,,,1,130,10,,25,3250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,1,1100,1,,,8,2018,2,,,3,130,11,,50,21000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,2,1010,1,,,12,2018,2,,,2,30,0,2,0.980000019073486,600,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,2,1070,1,,,12,2018,2,,,1,130,10,,25,3250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,2,1100,1,,,8,2018,2,,,7,130,11,,50,49000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,3,1010,1,,,12,2018,2,,,5,30,0,2,0.980000019073486,1500,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,3,1070,1,,,12,2018,2,,,1,130,10,,25,3250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,3,1100,1,,,8,2018,2,,,5,130,11,,50,35000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,4,1010,1,,,12,2018,2,,,2,30,0,2,0.980000019073486,600,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,4,1070,1,,,12,2018,2,,,1,130,10,,25,3250,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,4,1100,1,,,8,2018,2,,,5,130,11,,50,35000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,5,1010,1,,,12,2018,2,,,5,30,0,2,0.980000019073486,1500,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,5,1070,1,,,12,2018,2,,,1,130,11,,50,6500,1,12,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,5,1100,1,,,8,2018,2,,,7,130,11,,50,49000,1,8,2018,,,,,,1,,,,,,,
3,33,3321,2,118,339046,6,1010,1,,,12,2018,2,,,5,30,0,2,0.980000019073486,1500,1,12,2018,,,,,,1,,,,,,,
