"zone","state","lga","ea","sector","hhid","plotid","s11aq4aa","s11aq4b","s11aq4a","s11aq4b1","s11aq4b1_os","s11aq4b2","s11aq4c","s11b1q27","s11aq6a","s11aq6b","s11aq6c","s11aq6d"
5,32,3212,450,2,329058,3,450.65,7,,,,,,2,,,,
5,32,3212,450,2,329059,1,1800,1,1,,,,438.97,1,5,1,,
5,32,3212,450,2,329059,2,900,3,1,,,,1120.3,1,5,,,
5,32,3212,450,2,329059,3,1000,3,1,,,,1164.1,1,1,,,
5,32,3212,450,2,329059,4,532.87,7,,,,,,2,,,,
5,32,3212,450,2,329060,1,1000,7,1,,,,676.73,1,4,1,,
5,32,3212,450,2,329060,2,900,7,1,,,,2532.7,1,4,1,,
5,32,3212,450,2,329060,4,450,7,,,,,,2,,,,
5,32,3212,450,2,329060,5,850,7,1,,,,724.07,1,4,1,,
5,32,3213,282,2,329061,1,40,2,1,,,,1978,1,1,,,
5,32,3213,282,2,329061,2,40,1,1,,,,9660.1,1,1,,,
5,32,3213,282,2,329061,3,20,2,2,1,,,,1,1,2,,
5,32,3213,282,2,329061,4,8,2,1,,,,1078,1,1,2,,
5,32,3213,282,2,329061,5,241.13,7,,,,,,2,,,,
5,32,3213,282,2,329062,1,200,3,1,,,,6362.3,1,1,,,
5,32,3213,282,2,329062,2,22,2,1,,,,4056.2,1,1,2,,
5,32,3213,282,2,329062,3,11,2,1,,,,3702.2,1,1,2,,
5,32,3213,282,2,329062,4,12,2,1,,,,3562.8,1,1,2,,
5,32,3213,282,2,329062,5,12,2,1,,,,3236.3,1,1,2,,
5,32,3213,282,2,329062,6,42,2,1,,,,2625.7,1,1,2,,
5,32,3213,282,2,329062,7,18,2,1,,,,6561,1,1,2,,
5,32,3213,282,2,329062,8,50,3,1,,,,1176.6,1,1,,,
5,32,3213,282,2,329062,9,150,3,1,,,,3722.8,1,1,,,
5,32,3213,282,2,329062,10,465.82,7,,,,,,2,,,,
5,32,3213,282,2,329063,1,800,1,1,,,,1356.4,1,1,2,,
5,32,3213,282,2,329063,2,2000,1,1,,,,981.47,1,1,2,,
5,32,3213,282,2,329063,3,1200,1,1,,,,1520.6,1,1,2,,
5,32,3213,282,2,329063,4,1000,1,1,,,,1606.1,1,1,2,,
5,32,3213,282,2,329063,5,850.3,7,,,,,,2,,,,
5,32,3213,282,2,329065,1,1300,1,1,,,,2280.1,1,2,1,,
5,32,3213,282,2,329065,2,1000,1,1,,,,1604.6,1,2,1,,
5,32,3213,282,2,329065,3,675.42,7,,,,,,2,,,,
5,32,3213,282,2,329066,1,1350,7,1,,,,1965.5,1,1,,,
5,32,3213,282,2,329066,2,2500,7,1,,,,4787.5,1,1,,,
5,32,3213,282,2,329066,3,50,3,1,,,,5401.9,1,1,,,
5,32,3213,282,2,329066,4,1200,7,1,,,,2914.6,1,1,,,
5,32,3213,282,2,329066,5,700,7,1,,,,872.34,1,1,,,
5,32,3213,282,2,329066,6,10,2,1,,,,2067.4,1,1,,,
5,32,3213,282,2,329066,7,1800,7,,,,,,2,,,,
5,32,3213,282,2,329067,1,12,7,,,,,,2,,,,
5,32,3213,282,2,329068,1,15,2,1,,,,1412,1,1,2,,
5,32,3213,282,2,329068,2,15,2,1,,,,1009.1,1,1,2,,
5,32,3213,282,2,329068,3,8,2,2,4,,,,1,1,2,,
5,32,3213,282,2,329070,1,1800,7,1,,,,1823.7,1,1,2,,
5,32,3213,282,2,329070,2,950,7,,,,,,2,,,,
5,32,3213,282,2,329070,3,1000,7,,,,,,2,,,,
5,32,3213,282,2,329071,1,1200,7,1,,,,1597.6,1,1,2,,
5,32,3213,282,2,329071,2,900,7,,,,,,2,,,,
5,32,3213,1358,2,329073,1,1400,1,1,,,,1046.2,1,1,2,,
5,32,3213,1358,2,329073,2,900,1,,,,,,2,,,,
5,32,3213,1358,2,329074,1,7,3,,,,,,2,,,,
5,32,3213,1358,2,329075,1,950,7,,,,,,2,,,,
5,32,3213,1358,2,329076,1,482.64,7,,,,,,2,,,,
5,32,3213,1358,2,329076,2,700,1,1,,,,276.13,1,1,2,,
5,32,3213,1358,2,329076,3,442.56,7,1,,,,421.76,1,2,,,
5,32,3213,1358,2,329076,4,1200,3,2,4,,,,1,1,2,,
5,32,3213,1358,2,329078,1,464.51,7,,,,,,2,,,,
5,32,3213,1358,2,329078,2,1200,3,1,,,,490.39,1,2,,,
5,32,3213,1358,2,329078,3,100,3,1,,,,417.43,1,1,,,
5,32,3213,1358,2,329078,4,700,1,2,2,,,,1,2,,,
5,32,3213,1358,2,329078,5,500,3,1,,,,422.63,1,1,2,,
5,32,3213,1358,2,329079,1,1000,1,,,,,,2,,,,
5,32,3213,1358,2,329079,2,2000,1,1,,,,1405.8,1,1,,,
5,32,3213,1358,2,329080,1,150,3,1,,,,413.76,1,1,,,
5,32,3213,1358,2,329080,2,750,7,,,,,,2,,,,
5,32,3213,1358,2,329081,1,50,2,,,,,,2,,,,
5,32,3213,1358,2,329082,1,2000,7,1,,,,1674.2,1,2,,,
5,32,3213,1358,2,329082,2,0.5,7,,,,,,2,,,,
5,32,3223,668,2,329085,1,1500,1,,,,,,2,,,,
5,32,3223,668,2,329085,2,1000,1,1,,,,988.4,1,1,,,
5,32,3223,668,2,329085,3,2000,1,,,,,,2,,,,
5,32,3223,668,2,329085,4,2000,1,1,,,,1601.6,1,1,,,
5,32,3223,668,2,329085,5,3000,1,1,,,,3424.5,1,1,,,
5,32,3223,668,2,329085,6,3000,1,,,,,,2,,,,
5,32,3223,668,2,329085,7,800,7,,,,,,2,,,,
5,32,3223,668,2,329087,1,20,2,2,4,,,,1,1,2,,
5,32,3223,668,2,329087,2,1200,1,1,,,,996.32,1,1,2,,
5,32,3223,668,2,329087,3,500,1,1,,,,1530.9,1,1,2,,
5,32,3223,668,2,329087,4,200,7,,,,,,2,,,,
5,32,3223,668,2,329088,1,30,2,1,,,,484.26,1,1,,,
5,32,3223,668,2,329088,2,1200,1,1,,,,4530.8,1,1,,,
5,32,3223,668,2,329088,3,2200,1,1,,,,1950.4,1,1,,,
5,32,3223,668,2,329088,4,1000,1,1,,,,1757.1,1,1,,,
5,32,3223,668,2,329088,5,1100,1,1,,,,2353.9,1,1,,,
5,32,3223,668,2,329088,6,1500,1,,,,,,2,,,,
5,32,3223,668,2,329088,7,900,1,1,,,,1236.2,1,1,,,
5,32,3223,668,2,329088,8,300,7,,,,,,2,,,,
5,32,3223,668,2,329089,1,1200,1,,,,,,2,,,,
5,32,3223,668,2,329089,2,1600,1,1,,,,4026.4,1,1,,,
5,32,3223,668,2,329089,3,1000,3,1,,,,2615.2,1,1,2,,
5,32,3223,668,2,329089,4,1450,3,,,,,,2,,,,
5,32,3223,668,2,329089,5,1300,3,2,1,,,,1,1,,,
5,32,3223,668,2,329089,6,1400,3,2,1,,,,1,1,2,,
5,32,3223,668,2,329089,7,1200,3,1,,,,1809,1,1,2,,
5,32,3223,668,2,329090,1,2400,1,1,,,,493.45,1,1,,,
5,32,3223,668,2,329090,2,1800,3,1,,,,3701.2,1,1,,,
5,32,3223,668,2,329090,3,2500,1,1,,,,1501,1,1,,,
5,32,3223,668,2,329090,4,1700,3,1,,,,2459.8,1,1,,,
5,32,3223,668,2,329090,5,2500,3,1,,,,4109.6,1,1,,,
5,32,3223,668,2,329090,6,2600,3,1,,,,2821.8,1,1,2,,
5,32,3223,668,2,329090,7,1300,3,1,,,,3172.3,1,1,,,
5,32,3223,668,2,329090,8,1800,3,,,,,,2,,,,
5,32,3223,668,2,329090,9,150.52,7,1,,,,124.91,1,1,,,
5,32,3223,668,2,329090,10,351.32,7,,,,,,2,,,,
5,32,3223,668,2,329091,1,2000,3,2,4,,,,1,2,1,,
5,32,3223,668,2,329091,2,1600,3,2,4,,,,1,2,1,,
5,32,3223,668,2,329091,3,1700,3,2,4,,,,1,2,1,,
5,32,3223,668,2,329091,4,1000,3,2,4,,,,1,2,1,,
5,32,3223,668,2,329091,5,284.64,7,,,,,,2,,,,
5,32,3223,668,2,329092,1,1000,1,1,,,,2390.1,1,1,2,,
5,32,3223,668,2,329092,2,50,3,1,,,,2132.4,1,2,1,,
5,32,3223,668,2,329092,3,1500,1,1,,,,2214.9,1,1,2,,
5,32,3223,668,2,329092,4,500,1,1,,,,693.3,1,1,2,,
5,32,3223,668,2,329092,5,700,1,1,,,,2042.9,1,2,1,,
5,32,3223,668,2,329092,6,2000,1,1,,,,631.31,1,1,2,,
5,32,3223,668,2,329092,7,850,1,1,,,,668.52,1,1,2,,
5,32,3223,668,2,329092,8,450.55,7,,,,,,2,,,,
5,32,3223,668,2,329093,1,2400,1,1,,,,1231.9,1,1,2,,
5,32,3223,668,2,329093,2,2600,1,1,,,,2183.3,1,2,1,,
5,32,3223,668,2,329093,3,642.33,7,,,,,,2,,,,
5,32,3223,668,2,329095,1,700,7,1,,,,5415.1,1,1,2,,
5,32,3223,668,2,329095,4,1200,7,1,,,,3310,1,1,2,,
5,32,3223,668,2,329095,5,1500,7,1,,,,6230,1,1,2,,
5,32,3223,668,2,329095,6,850,7,1,,,,591.16,1,1,2,,
5,32,3223,668,2,329095,7,2700,7,,,,,,2,,,,
5,32,3223,668,2,329095,8,2500,7,,,,,,2,,,,
5,32,3223,668,2,329096,1,750,7,1,,,,458.89,1,1,,,
5,32,3223,668,2,329096,2,900,7,1,,,,1020,1,1,2,,
5,32,3223,668,2,329096,3,1200,7,,,,,,2,,,,
5,32,3223,668,2,329096,4,400,7,1,,,,334.58,1,1,2,,
5,32,3223,668,2,329096,5,350,7,1,,,,236.15,1,1,2,,
5,32,3223,668,2,329096,6,850,7,,,,,,2,,,,
3,33,3323,92,2,330031,1,4870.8,7,1,,,,19566.8,1,1,,,
3,33,3323,92,2,330031,2,1,5,1,,,,263.32,1,1,,,
3,33,3323,92,2,330031,3,1,5,1,,,,297.67,1,1,,,
3,33,3323,92,2,330031,4,30,2,1,,,,812.72,1,1,,,
3,33,3323,92,2,330031,5,1,5,1,,,,7051.2,1,1,,,
3,33,3323,92,2,330031,6,0.5,5,1,,,,319.47,1,1,,,
3,33,3323,92,2,330032,1,10,5,1,,,,28275,1,1,,,
3,33,3323,92,2,330033,1,53,2,1,,,,1729,1,1,,,
3,33,3323,92,2,330033,2,2,5,1,,,,1468.4,1,1,,,
3,33,3323,92,2,330034,1,1,5,1,,,,1453.3,1,1,,,
3,33,3323,92,2,330034,2,2,5,1,,,,208.18,1,1,,,
3,33,3323,92,2,330034,3,3,5,1,,,,6949.7,1,1,,,
3,33,3323,92,2,330034,4,1,5,1,,,,1566.4,1,1,,,
3,33,3323,92,2,330034,5,2,5,1,,,,624.58,1,1,,,
3,33,3323,92,2,330034,6,3,5,1,,,,6894.5,1,1,,,
3,33,3323,92,2,330034,7,2,5,1,,,,5755.6,1,1,,,
3,33,3323,92,2,330035,1,10,5,1,,,,51655,1,1,,,
3,33,3323,92,2,330036,1,4,5,1,,,,14470,1,1,,,
3,33,3323,92,2,330037,1,1,5,1,,,,3872.8,1,1,,,
3,33,3323,92,2,330037,2,4,5,1,,,,27097,1,1,,,
3,33,3323,92,2,330039,1,2,5,1,,,,18563,1,1,,,
3,33,3323,92,2,330039,2,1.5,5,1,,,,3426.6,1,1,,,
3,33,3323,92,2,330039,3,2.5,5,1,,,,1554.4,1,1,,,
3,33,3323,92,2,330040,1,4,5,1,,,,3407.7,1,1,,,
3,33,3323,92,2,330040,2,6,5,1,,,,2679,1,1,,,
3,33,3323,92,2,330040,3,45,2,1,,,,1934.5,1,1,,,
3,33,3313,930,2,330051,1,2,5,1,,,,6314.4,1,1,,,
3,33,3313,930,2,330051,2,2,5,1,,,,6886.7,1,1,,,
3,33,3313,930,2,330052,1,4,5,1,,,,2947.6,1,1,,,
3,33,3313,930,2,330052,2,3,5,1,,,,9376.4,1,1,,,
3,33,3313,930,2,330052,3,2,5,2,1,,,,1,1,,,
3,33,3313,930,2,330052,4,12,5,1,,,,6083.4,1,1,,,
3,33,3313,930,2,330052,5,4,5,2,5,"FLOODED WITH WATER","10:38:3510:38:3510:38:3510:38:3510:38:3510:",,1,1,,,
3,33,3313,930,2,330053,1,2,5,1,,,,4661,1,2,,,
3,33,3313,930,2,330055,1,2,5,1,,,,7372,1,4,,,
3,33,3313,930,2,330055,2,3,5,1,,,,4392.4,1,4,,,
3,33,3313,930,2,330056,1,1,5,2,5,"THE PLOT IS BEING FLOODED","12:25:0212:25:0212:25:0212:25:0212:25:0212:",,1,1,,,
3,33,3313,930,2,330056,2,2,5,1,,,,7871.3,1,1,,,
3,33,3313,930,2,330056,3,2,5,1,,,,6154,1,1,,,
3,33,3313,930,2,330057,1,5,6,1,,,,27222,1,1,,,
3,33,3313,930,2,330057,2,1,6,1,,,,872.56,1,1,,,
3,33,3313,930,2,330057,3,1,6,1,,,,930.35,1,1,,,
3,33,3313,930,2,330057,4,2,6,1,,,,3701.6,1,1,,,
3,33,3313,930,2,330057,5,2,6,2,1,,,,1,1,,,
3,33,3313,930,2,330058,1,1,5,1,,,,1713.8,1,1,,,
3,33,3313,930,2,330058,2,2,5,1,,,,6852.2,1,1,,,
3,33,3313,930,2,330058,3,1,5,1,,,,2698.7,1,1,,,
3,33,3313,930,2,330058,4,2,5,1,,,,5171.8,1,1,,,
3,33,3313,930,2,330058,5,100,2,1,,,,5044.8,1,1,,,
3,33,3313,930,2,330058,6,100,2,1,,,,2133.5,1,1,,,
3,33,3313,930,2,330058,7,1,5,1,,,,2121,1,1,,,
3,33,3313,930,2,330059,1,3,5,2,1,,,,1,2,7,,
3,33,3313,930,2,330059,2,4,5,1,,,,5389.9,1,7,2,,
3,33,3313,930,2,330060,1,3,5,1,,,,1699.9,1,1,2,7,
3,33,3313,930,2,330060,2,2,5,1,,,,2104.4,1,1,2,7,
3,33,3313,930,2,330060,3,4,5,2,1,,,,1,1,2,7,
3,33,3304,418,2,330061,1,700,2,1,,,,8641.2,1,2,,,
3,33,3304,418,2,330061,2,500,2,1,,,,4211,1,2,,,
3,33,3304,418,2,330061,3,450,2,1,,,,2939.6,1,2,,,
3,33,3304,418,2,330061,4,500,2,1,,,,7194.5,1,2,,,
3,33,3304,418,2,330061,5,400,2,1,,,,1089.8,1,2,,,
3,33,3304,418,2,330061,6,500,2,1,,,,6627.1,1,2,,,
3,33,3304,418,2,330062,1,4,5,1,,,,3779.1,1,1,,,
3,33,3304,418,2,330062,2,3,5,1,,,,1584.4,1,1,,,
3,33,3304,418,2,330063,1,2,5,1,,,,6663.4,1,1,,,
3,33,3304,418,2,330063,2,3,5,1,,,,6747.2,1,1,,,
3,33,3304,418,2,330063,3,2,5,2,1,,,,1,1,,,
3,33,3304,418,2,330063,4,3,5,2,1,,,,1,1,,,
3,33,3304,418,2,330064,1,2,5,1,,,,3542.6,1,1,,,
3,33,3304,418,2,330064,2,3,5,1,,,,2630.8,1,1,,,
3,33,3304,418,2,330064,3,5,5,1,,,,11274,1,1,,,
3,33,3304,418,2,330064,4,3,5,,,,,,2,,,,
3,33,3304,418,2,330064,5,2,5,1,,,,1359.7,1,1,,,
3,33,3304,418,2,330065,1,4,5,1,,,,7244.4,1,2,,,
3,33,3304,418,2,330066,1,2,5,1,,,,3091,1,1,,,
3,33,3304,418,2,330066,2,2,5,1,,,,4115.6,1,1,,,
3,33,3304,418,2,330067,1,2,5,1,,,,3239.6,1,1,,,
3,33,3304,418,2,330067,2,2,5,1,,,,4991.3,1,1,,,
3,33,3304,418,2,330067,3,1,5,1,,,,1171.2,1,1,,,
3,33,3304,418,2,330067,4,1,5,1,,,,2431.4,1,1,,,
3,33,3304,418,2,330068,1,2,5,1,,,,4071.7,1,1,,,
3,33,3304,418,2,330068,2,2,5,1,,,,2026.5,1,1,,,
3,33,3304,418,2,330068,3,3,5,1,,,,6127.1,1,1,,,
3,33,3304,418,2,330069,1,2,5,1,,,,12682,1,2,1,,
3,33,3304,418,2,330069,2,1,5,1,,,,5323.2,1,2,1,,
3,33,3304,418,2,330070,1,2,5,1,,,,1524.1,1,1,,,
3,33,3304,418,2,330070,2,3,5,1,,,,9106.4,1,1,,,
3,33,3304,418,2,330070,3,1,5,1,,,,965.95,1,1,,,
3,33,3302,816,2,339001,1,3,5,1,,,,6022.7,1,1,,,
3,33,3302,816,2,339001,2,4,5,1,,,,2358.3,1,1,,,
3,33,3302,816,2,339001,4,5,5,1,,,,1421,1,1,,,
3,33,3302,816,2,339001,5,5,5,1,,,,1407.6,1,1,,,
3,33,3302,816,2,339002,1,3,5,1,,,,11545,1,1,,,
3,33,3302,816,2,339003,1,3,5,1,,,,2820.4,1,1,,,
3,33,3302,816,2,339004,1,1,5,1,,,,760.06,1,1,,,
3,33,3302,816,2,339004,3,1,5,1,,,,2652.4,1,1,,,
3,33,3302,816,2,339004,4,1,5,1,,,,708.48,1,1,,,
3,33,3302,816,2,339005,1,514.32,7,1,,,,514.32,1,1,,,
3,33,3302,816,2,339005,2,1654.4,7,1,,,,1910,1,1,,,
3,33,3302,816,2,339005,3,942.91,7,1,,,,1654.4,1,1,,,
3,33,3302,816,2,339005,4,1910,7,1,,,,942.91,1,1,,,
3,33,3302,816,2,339006,1,2,5,1,,,,4571.5,1,1,,,
3,33,3302,816,2,339006,2,3,5,1,,,,735.68,1,1,,,
3,33,3302,816,2,339006,3,1,5,1,,,,1069.6,1,1,,,
3,33,3302,816,2,339009,1,3,5,1,,,,2262.4,1,1,,,
3,33,3302,816,2,339010,1,5,5,1,,,,8937.2,1,1,,,
3,33,3302,816,2,339010,2,2,5,1,,,,4409.1,1,1,,,
3,33,3302,816,2,339011,1,1,5,1,,,,654.95,1,1,,,
3,33,3302,816,2,339011,2,1,5,1,,,,882.53,1,1,,,
3,33,3302,816,2,339011,3,2,5,1,,,,1086.6,1,1,,,
3,33,3302,816,2,339012,1,3,5,1,,,,1501.3,1,1,,,
3,33,3302,816,2,339012,2,15,5,1,,,,786.84,1,1,,,
3,33,3305,846,2,339013,1,3,5,2,5,"BECAUSE OF SECURITY REASONS","14:47:4514:47:4514:47:4514:47:4514:47:4514:",,1,1,,,
3,33,3305,846,2,339013,2,3,5,2,5,"BECAUSE OF SECURITY REASONS","14:58:3114:58:3114:58:3114:58:3114:58:3114:",,1,1,,,
3,33,3305,846,2,339013,3,2,5,2,5,"BECAUSE OF SECURITY REASONS","14:39:1314:39:1314:39:1314:39:1314:39:1314:",,1,1,,,
3,33,3305,846,2,339013,4,4,5,2,5,"BECAUSE OF SECURITY REASONS","10:47:3210:47:3210:47:3210:47:3210:47:3210:",,1,1,,,
3,33,3305,846,2,339014,1,2,5,2,5,"SECURITY CHALENGE","10:43:3410:43:3410:43:3410:43:3410:43:3410:",,1,1,,,
3,33,3305,846,2,339014,2,3,5,2,5,"SECURITY CHALENGE",,,1,1,,,
3,33,3305,846,2,339015,1,2,5,2,5,"SECURITY CHALENGE",,,1,1,,,
3,33,3305,846,2,339015,2,2,5,2,5,"SECURITY CHALENGE","12:41:3212:41:3212:41:3212:41:3212:41:3212:",,1,1,,,
3,33,3305,846,2,339016,1,3,5,,,,,,2,,,,
3,33,3305,846,2,339016,2,2,5,,,,,,2,,,,
3,33,3305,846,2,339017,1,2,5,2,5,"SECURITY CHALLENGES","13:18:3413:18:3413:18:3413:18:3413:18:3413:",,1,1,,,
3,33,3305,846,2,339017,2,2,5,2,5,"SECURITY CHALLENGE",,,1,1,,,
3,33,3305,846,2,339017,3,3,5,2,5,"SECURITY CHALLENGE","14:01:1914:01:1914:01:1914:01:1914:01:1914:",,1,1,,,
3,33,3305,846,2,339018,1,10,5,2,5,"SECURITY CHALENGE",,,1,1,,,
3,33,3305,846,2,339018,2,5,5,2,5,"SECURITY CHALENGE",,,1,1,,,
3,33,3305,846,2,339018,3,1,5,2,5,"SECURITY CHALLENGE",,,1,1,,,
3,33,3305,846,2,339020,1,2,5,2,5,"BECAUSE OF SECURITY REASONS","17:35:1117:35:1117:35:1117:35:1117:35:1117:",,1,1,,,
3,33,3305,846,2,339020,2,3,5,2,5,"BECAUSE OF SECURITY REASONS","14:06:4614:06:4614:06:4614:06:4614:06:4614:",,1,1,,,
3,33,3305,846,2,339021,1,3,5,2,5,"BECAUSE OF SECURITY REASONS","13:53:2613:53:2613:53:2613:53:2613:53:2613:",,1,1,,,
3,33,3305,846,2,339021,2,4,5,2,5,"BECAUSE OF SECURITY REASONS","15:19:4615:19:4615:19:4615:19:4615:19:4615:",,1,1,,,
3,33,3305,846,2,339021,3,3,5,2,5,"BECAUSE OF SECURITY REASONS","13:22:0113:22:0113:22:0113:22:0113:22:0113:",,1,1,,,
3,33,3305,846,2,339022,1,3,5,2,5,"BECAUSE OF SECURITY REASONS","13:55:1813:55:1813:55:1813:55:1813:55:1813:",,1,1,,,
3,33,3305,846,2,339022,2,3,5,2,5,"BECAUSE OF SECURITY REASONS","08:51:1708:51:1708:51:1708:51:1708:51:1708:",,1,1,,,
3,33,3305,846,2,339022,3,2,5,2,5,"BECAUSE OF SECURITY REASONS","16:21:2616:21:2616:21:2616:21:2616:21:2616:",,1,1,,,
3,33,3305,846,2,339023,1,3,5,2,5,"BECAUSE OF SECURITY REASONS",,,1,1,,,
3,33,3305,846,2,339023,2,2,5,2,5,"BECAUSE OF SECURITY REASONS","11:27:2311:27:2311:27:2311:27:2311:27:2311:",,1,1,,,
3,33,3305,846,2,339023,3,1,5,2,5,"BECAUSE OF SECURITY REASONS",,,1,1,,,
3,33,3318,1498,2,339026,1,150,2,1,,,,1995.9,1,1,,,
3,33,3318,1498,2,339026,2,3,5,1,,,,7211.6,1,1,,,
3,33,3318,1498,2,339026,3,2,5,1,,,,2777.6,1,1,,,
3,33,3318,1498,2,339026,4,1,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339026,5,1,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339027,1,1,5,2,1,,,,1,3,1,,
3,33,3318,1498,2,339027,2,1,5,1,,,,2224.1,1,3,1,,
3,33,3318,1498,2,339027,3,1,5,1,,,,3138.7,1,3,1,,
3,33,3318,1498,2,339027,4,50,2,1,,,,970.61,1,3,1,,
3,33,3318,1498,2,339028,1,1,5,1,,,,422.56,1,1,,,
3,33,3318,1498,2,339028,2,1,5,1,,,,1005.5,1,1,,,
3,33,3318,1498,2,339029,1,1,5,1,,,,4184.9,1,1,,,
3,33,3318,1498,2,339029,2,1,5,1,,,,3405.9,1,1,,,
3,33,3318,1498,2,339029,3,1,5,1,,,,4109.2,1,1,,,
3,33,3318,1498,2,339030,1,1,5,1,,,,1117.5,1,1,,,
3,33,3318,1498,2,339030,2,50,2,2,1,,,,1,1,,,
3,33,3318,1498,2,339030,3,3,5,1,,,,9335.7,1,1,,,
3,33,3318,1498,2,339030,4,50,2,2,1,,,,1,1,,,
3,33,3318,1498,2,339030,5,2,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339031,1,2,5,1,,,,2404.7,1,1,,,
3,33,3318,1498,2,339031,2,3,5,1,,,,5486,1,1,,,
3,33,3318,1498,2,339032,1,1,5,1,,,,1070.1,1,1,,,
3,33,3318,1498,2,339032,2,2,5,1,,,,2548.7,1,1,,,
3,33,3318,1498,2,339032,3,2,5,1,,,,1888.3,1,1,,,
3,33,3318,1498,2,339032,4,2,5,1,,,,1601.1,1,1,,,
3,33,3318,1498,2,339032,5,3,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339032,6,3,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339032,7,2,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339032,8,4,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339032,9,2,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339032,10,2,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339033,1,1,5,1,,,,2582.2,1,1,,,
3,33,3318,1498,2,339033,2,1,5,1,,,,889.6,1,1,,,
3,33,3318,1498,2,339033,3,2,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339033,4,3,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339033,5,1,5,2,2,,,,1,1,,,
3,33,3318,1498,2,339033,6,1,5,2,2,,,,1,1,,,
3,33,3318,1498,2,339033,7,1,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339033,8,2,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339033,9,3,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339034,1,40,2,1,,,,584.85,1,1,,,
3,33,3318,1498,2,339034,2,1,5,1,,,,3972.9,1,1,,,
3,33,3318,1498,2,339034,3,2,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339034,4,1,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339034,5,1,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339034,6,2,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339034,7,4,5,2,1,,,,1,1,,,
3,33,3318,1498,2,339034,8,4,5,1,,,,1901,1,1,,,
3,33,3318,1498,2,339034,9,3,5,2,2,,,,1,1,,,
3,33,3318,1498,2,339034,10,1,5,1,,,,1602.6,1,1,,,
3,33,3321,118,2,339037,1,25,2,1,,,,709.4,1,1,,,
3,33,3321,118,2,339037,2,50,2,1,,,,1645,1,1,,,
3,33,3321,118,2,339037,3,60,2,1,,,,1264,1,1,,,
3,33,3321,118,2,339037,4,30,2,1,,,,2389.6,1,1,,,
3,33,3321,118,2,339037,5,30,2,1,,,,880.29,1,1,,,
3,33,3321,118,2,339037,6,20,2,1,,,,653.98,1,1,,,
3,33,3321,118,2,339038,1,1,5,1,,,,2497.6,1,1,,,
3,33,3321,118,2,339038,2,20,2,1,,,,150.43,1,1,,,
3,33,3321,118,2,339038,3,50,2,1,,,,906.08,1,1,,,
3,33,3321,118,2,339038,4,50,2,1,,,,989.85,1,1,,,
3,33,3321,118,2,339040,1,5,5,1,,,,12608,1,1,,,
3,33,3321,118,2,339040,2,3,5,1,,,,2842.2,1,1,,,
3,33,3321,118,2,339040,3,3,5,1,,,,4218,1,1,,,
3,33,3321,118,2,339042,1,1,5,1,,,,4947.7,1,1,,,
3,33,3321,118,2,339042,2,1,5,1,,,,3014,1,1,,,
3,33,3321,118,2,339042,3,1,5,1,,,,1013.1,1,1,,,
3,33,3321,118,2,339042,4,2,5,1,,,,4262,1,1,,,
3,33,3321,118,2,339042,5,2,5,1,,,,2318.8,1,1,,,
3,33,3321,118,2,339042,6,1,5,1,,,,2050.9,1,1,,,
3,33,3321,118,2,339042,7,2,5,1,,,,1838.8,1,1,,,
3,33,3321,118,2,339042,8,2,5,1,,,,688.94,1,1,,,
3,33,3321,118,2,339043,1,2,5,1,,,,1208.7,1,1,,,
3,33,3321,118,2,339043,2,1,5,1,,,,161.53,1,1,,,
3,33,3321,118,2,339043,3,1,5,1,,,,90.99,1,1,,,
3,33,3321,118,2,339043,4,1,5,2,1,,,,1,1,,,
3,33,3321,118,2,339044,1,3,5,1,,,,4166.2,1,1,,,
3,33,3321,118,2,339045,1,2,5,1,,,,182.28,1,1,,,
3,33,3321,118,2,339045,2,1,5,1,,,,1002.7,1,1,,,
3,33,3321,118,2,339045,3,1,5,1,,,,1872.4,1,1,,,
3,33,3321,118,2,339045,4,1,5,1,,,,2106.4,1,1,,,
3,33,3321,118,2,339045,5,1,5,1,,,,304.82,1,1,,,
3,33,3321,118,2,339046,1,2,5,1,,,,1447.5,1,1,,,
3,33,3321,118,2,339046,2,2,5,1,,,,1582.8,1,1,,,
3,33,3321,118,2,339046,3,1,5,1,,,,1594.2,1,1,,,
3,33,3321,118,2,339046,4,1,5,1,,,,1064.4,1,1,,,
3,33,3321,118,2,339046,5,2,5,1,,,,1931.9,1,1,,,
3,33,3321,118,2,339046,6,1,5,1,,,,1360.9,1,1,,,
3,33,3321,118,2,339046,7,2,5,1,,,,1973.6,1,1,,,
