"zone","state","lga","sector","ea","hhid","livestock_cd","s11jq1a","s11jq2_1","s11jq2_2","s11jq2_3","s11jq2_4","s11jq2_5","s11jq2_6","s11jq2_7","s11jq2_8","s11jq2_9","s11jq2_10","s11jq2_11","s11jq2_os","s11jq3","s11jq4","s11jq5_1","s11jq5_2","s11jq5_3","s11jq5_4","s11jq5_5","s11jq5_6","s11jq5_7","s11jq5_8","s11jq5_9","s11jq5_10","s11jq5_11","s11jq5_os","s11jq6","s11jq7","s11jq8","s11jq11","s11jq11_os","s11jq12","s11jq13","s11jq14","s11jq15_1","s11jq15_2","s11jq15_3","s11jq15_4","s11jq15_5","s11jq15_6","s11jq15_7","s11jq15_8","s11jq15_9","s11jq15_10","s11jq16","s11jq17","s11jq18","s11jq19","s11jq20","s11jq21","s11jq22","s11jq23"
3,19,1927,2,622,199044,5,1,1,0,0,0,0,0,0,0,0,0,0,,3,2,,,,,,,,,,,,,,2,,5,,2,,2,1,2,7,,,,,,,,1,1000,2,,2,,2,
3,19,1927,2,622,199044,7,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,99,"HANGING POTS",2,,2,1,2,8,,,,,,,,1,1000,2,,2,,2,
3,19,1927,2,622,199046,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,2,,,,,,,,,2,,2,,2,,1,3000
3,19,1927,2,622,199046,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,19,1927,2,622,199047,3,1,0,0,0,0,0,0,0,0,0,0,1,"DIARRHEA",2,1,0,0,0,0,0,0,0,0,0,0,1,"DIARRHEA",2500,1,2000,7,,2,,3,1,2,6,12,15,,,,,,1,30000,2,,2,,2,
3,19,1927,2,622,199048,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,4,1,,,,,,,,,,1,7000,2,,2,,2,
3,19,1927,2,622,199048,3,1,0,0,0,0,0,0,0,0,0,0,1,"LIVER DISEASE",2,2,,,,,,,,,,,,,,1,3000,4,,2,,4,1,,,,,,,,,,1,30000,2,,2,,2,
3,19,1927,2,622,199048,5,1,1,0,0,0,0,0,0,0,0,0,0,,12,2,,,,,,,,,,,,,,2,,4,,2,,3,1,2,,,,,,,,,1,3000,2,,2,,2,
3,19,1927,2,622,199048,7,1,0,0,0,0,0,0,0,0,0,0,1,"RESPONDENT DOESNT KNOW",8,2,,,,,,,,,,,,,,2,,99,"POTS",2,,2,1,2,,,,,,,,,1,5000,2,,2,,2,
3,19,1929,2,108,199051,3,1,0,0,0,0,0,0,0,1,0,0,0,,2,1,0,0,0,0,0,0,0,1,0,0,0,,3000,2,,2,,2,,3,1,,,,,,,,,,1,5000,2,,2,,2,
3,19,1929,2,108,199053,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,,500,2,,4,,2,,3,1,,,,,,,,,,1,6500,2,,2,,2,
3,19,1929,2,108,199054,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,19,1929,2,108,199054,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,19,1929,2,108,199055,1,1,0,0,1,1,0,0,0,0,1,0,0,,0,1,0,0,1,0,0,0,0,0,1,0,0,,2000,2,,7,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
3,19,1929,2,108,199055,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,19,1929,2,108,199056,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,2,,,,,,,,,1,1200,2,,2,,1,2000
3,19,1929,2,108,199056,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,19,1929,2,108,199057,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,2,7,,,,,,,,1,1500,2,,2,,2,
3,19,1929,2,108,199057,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,19,1929,2,108,199058,1,1,0,0,0,0,0,0,0,0,0,0,1,"ZAZZABI (FEVER)",0,1,0,0,0,1,0,0,0,0,0,0,0,,3000,1,1400,1,,2,,4,1,2,4,,,,,,,,1,25000,2,,2,,2,
3,19,1929,2,108,199058,3,1,0,0,0,0,0,0,0,0,0,0,1,"LIVER DISEASE",3,1,0,0,0,0,0,0,0,0,0,0,1,"LIVER DISEASE",3400,1,2800,3,,2,,3,1,2,4,,,,,,,,1,15000,2,,2,,2,
3,19,1929,2,108,199058,5,1,0,0,0,0,0,0,0,0,0,0,1,"MASHASHSHARA",25,1,0,0,0,0,0,0,0,0,0,0,1,"MASHASHSHARA",1000,1,500,6,,2,,3,1,2,4,,,,,,,,1,10000,2,,2,,2,
3,19,1929,2,108,199059,1,2,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,,2000,2,,4,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
3,19,1929,2,108,199060,1,1,0,0,0,0,0,0,0,1,0,0,1,"ZAZZABI (FEVER)",0,1,0,0,0,0,0,0,0,1,0,0,0,,5000,1,10000,1,,2,,3,1,,,,,,,,,,1,40000,2,,2,,2,
3,19,1929,2,108,199060,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"FARMER DOES NOT KNOW",500,2,,3,,2,,3,1,2,,,,,,,,,2,,2,,2,,2,
3,19,1933,2,330,199061,3,1,0,0,0,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,,300,2,,4,,1,1000,4,1,,,,,,,,,,1,7000,2,,2,,2,
3,19,1933,2,330,199062,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,1,,,,,,,,,,1,60000,2,,2,,2,
3,19,1933,2,330,199062,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,3,1,,,,,,,,,,1,10000,2,,2,,2,
3,19,1933,2,330,199064,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,3,1,,,,,,,,,,1,2000,2,,2,,2,
3,19,1933,2,330,199064,3,1,0,0,0,0,0,0,0,0,0,0,1,"DIARHEA",2,2,,,,,,,,,,,,,,1,500,3,,2,,3,1,,,,,,,,,,1,10000,2,,2,,2,
3,19,1933,2,330,199064,5,1,1,0,0,0,0,0,0,0,0,0,0,,5,2,,,,,,,,,,,,,,1,300,7,,2,,2,1,,,,,,,,,,1,500,2,,2,,2,
3,19,1933,2,330,199065,3,1,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,,300,1,300,4,,2,,2,1,,,,,,,,,,1,8000,2,,2,,2,
3,19,1933,2,330,199067,3,1,0,0,0,0,0,1,0,1,0,0,0,,0,1,0,0,0,0,0,1,0,1,0,0,0,,2500,1,1200,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,19,1933,2,330,199067,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,19,1933,2,330,199068,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,19,1933,2,330,199068,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,19,1933,2,330,199069,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,2,,,,,,,,,1,1200,2,,2,,2,
3,19,1933,2,330,199069,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,19,1933,2,330,199071,3,1,0,0,0,0,0,0,0,0,0,0,1,"DIARRHEA",0,2,,,,,,,,,,,,,,1,700,3,,2,,3,1,,,,,,,,,,1,10000,2,,2,,2,
3,19,1933,2,330,199071,5,1,1,0,0,0,0,0,0,0,0,0,0,,7,1,1,0,0,0,0,0,0,0,0,0,0,,500,1,350,6,,2,,2,1,2,9,,,,,,,,1,1200,2,,2,,2,
3,19,1933,2,330,199072,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,1,1500,3,1,2,3,5,6,,,,,,1,3000,2,,2,,2,
3,19,1933,2,330,199072,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,19,1940,2,648,199074,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,2,,,,,,,,,,2,,2,,2,,2,
3,19,1940,2,648,199077,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,2,,,,,,,,,1,1500,2,,2,,2,
3,19,1940,2,648,199077,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,19,1940,2,648,199078,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,2,,,,,,,,,1,4000,2,,2,,2,
3,19,1940,2,648,199080,3,1,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,,1200,2,,4,,2,,4,1,,,,,,,,,,1,33600,2,,2,,2,
3,19,1940,2,648,199080,5,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,,100,2,,7,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
3,19,1940,2,648,199081,3,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,,600,1,500,2,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,19,1940,2,648,199081,5,1,0,0,0,0,0,0,0,0,0,0,1,"PAKAT",2,1,0,0,0,0,0,0,0,0,0,0,1,"PAKAT",100,2,,6,,2,,2,1,,,,,,,,,,1,500,2,,2,,2,
3,19,1940,2,648,199082,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,1,"HEART DISEASE",5000,2,,2,,2,,4,1,,,,,,,,,,1,10000,2,,2,,2,
3,19,1940,2,648,199082,5,1,0,0,0,0,0,0,0,0,0,0,1,"CUTAR PAKAT",20,1,1,0,0,0,0,0,0,0,0,0,1,"CUTAR PAKAT",2000,2,,7,,2,,3,1,,,,,,,,,,1,1000,2,,2,,2,
3,19,1940,2,648,199083,5,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,"PAKAT",600,2,,5,,2,,4,1,2,,,,,,,,,1,2000,2,,2,,2,
3,19,1941,2,1112,199085,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,20000,2,,4,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,19,1941,2,1112,199085,3,1,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,,10000,2,,4,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,19,1941,2,1112,199086,1,1,0,0,0,0,0,0,0,0,0,0,1,"LIVER DISEASE",0,2,,,,,,,,,,,,,,1,5000,3,,2,,2,1,,,,,,,,,,1,15000,2,,2,,2,
3,19,1941,2,1112,199086,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,1500,2,,3,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
3,19,1941,2,1112,199086,5,1,0,0,0,0,0,0,0,0,0,0,1,"DIARRHEA",20,2,,,,,,,,,,,,,,1,500,1,,2,,2,1,,,,,,,,,,1,5000,2,,2,,2,
3,19,1941,2,1112,199087,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
3,19,1941,2,1112,199088,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,2,,,,,,,,,,2,,2,,2,,2,
3,19,1941,2,1112,199090,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
3,19,1941,2,1112,199090,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,19,1941,2,1112,199091,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,19,1941,2,1112,199092,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,2,,,,,,,,,2,,2,,2,,2,
3,19,1941,2,1112,199092,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,19,1941,2,1112,199093,3,1,0,0,0,0,0,0,0,0,0,0,1,"LIVER DISEASE",0,1,0,0,0,0,0,0,0,0,0,0,1,"LIVER DISEASE",1000,2,,2,,2,,3,1,,,,,,,,,,1,10000,2,,2,,2,
3,19,1941,2,1112,199093,5,1,0,0,0,0,0,0,0,0,0,0,1,"DIARRHEA",2,2,,,,,,,,,,,,,,2,,6,,2,,2,1,2,8,,,,,,,,1,3000,2,,2,,2,
3,19,1941,2,1112,199094,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,2,6,,,,,,,,2,,2,,2,,2,
3,19,1941,2,1112,199094,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,19,1941,2,1112,199095,1,1,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,,3000,2,,7,,2,,2,1,,,,,,,,,,1,12000,2,,2,,2,
3,19,1941,2,1112,199095,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,2,3,4,9,,,,,,1,15000,2,,2,,2,
3,19,1941,2,1112,199095,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,19,1909,2,1684,199097,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,3,1,,,,,,,,,,1,5000,2,,2,,2,
3,19,1909,2,1684,199097,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,2000,2,,2,,2,,3,1,,,,,,,,,,1,12000,2,,2,,2,
3,19,1909,2,1684,199097,5,2,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,,500,2,,1,,2,,2,1,2,6,,,,,,,,1,2000,2,,2,,2,
3,20,2018,2,1134,200011,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,2,1,,,,,,,,,,1,15000,2,,2,,2,
3,20,2018,2,1134,200011,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,2,1,3,,,,,,,,,1,2500,2,,2,,2,
3,20,2018,2,1134,200011,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2018,2,1134,200013,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,3,1,2,,,,,,,,,1,10000,2,,2,,2,
3,20,2018,2,1134,200013,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,6,,2,,2,1,2,,,,,,,,,1,10000,2,,2,,2,
3,20,2018,2,1134,200013,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,6,,2,,4,1,,,,,,,,,,2,,2,,2,,2,
3,20,2018,2,1134,200014,1,2,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,0,,500,1,1000,2,,2,,2,1,2,,,,,,,,,2,,2,,2,,2,
3,20,2018,2,1134,200014,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2018,2,1134,200014,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2018,2,1134,200016,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,1,,,,,,,,,,,,,2,,2,,1,5000
3,20,2018,2,1134,200016,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2018,2,1134,200016,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,1,200
3,20,2018,2,1134,200016,6,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,2,1,,,,,,,,,,1,3000,2,,2,,1,2000
3,20,2018,2,0,200017,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,2,6,7,12,,,,,,,,1,2000,2,,2,,2,
3,20,2018,2,1134,200020,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,2,3,,,,,,,,,1,7000,2,,2,,2,
3,20,2018,2,1134,200020,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,5,,2,,2,2,3,,,,,,,,,1,5000,2,,2,,2,
3,20,2015,2,1746,200071,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,2,1,4,,,,,,,,,1,20000,2,,2,,2,
3,20,2015,2,1746,200071,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,2,1,2,,,,,,,,,1,3000,2,,2,,2,
3,20,2015,2,1746,200071,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2015,2,1746,200072,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,7,9,13,,,,,,,,1,5000,2,,2,,2,
3,20,2015,2,1746,200072,5,1,0,0,0,0,0,0,1,0,0,0,0,,0,2,,,,,,,,,,,,,,2,,6,,2,,4,7,9,13,,,,,,,,1,1000,2,,2,,2,
3,20,2015,2,1746,200074,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,2,,,,,,,,,1,5000,2,,2,,2,
3,20,2015,2,1746,200075,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,2,1,2,,,,,,,,,2,,2,,2,,2,
3,20,2015,2,1746,200075,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,2,1,2,,,,,,,,,2,,2,,2,,2,
3,20,2015,2,1746,200076,1,1,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,,1000,1,3000,2,,2,,2,1,,,,,,,,,,1,5000,2,,2,,2,
3,20,2015,2,1746,200076,3,1,0,0,0,0,0,1,0,0,0,0,0,,0,2,,,,,,,,,,,,,,2,,2,,2,,2,1,2,,,,,,,,,1,2000,2,,2,,2,
3,20,2015,2,1746,200077,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
3,20,2015,2,1746,200077,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2015,2,1746,200077,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,20,2015,2,1746,200077,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2015,2,1746,200078,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,2,2,,,,,,,,,,2,,2,,2,,2,
3,20,2015,2,1746,200078,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2015,2,1746,200079,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
3,20,2015,2,1746,200079,2,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,2,,2,,2,,2,
3,20,2015,2,1746,200079,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
3,20,2015,2,1746,200079,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
3,20,2025,2,760,200101,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,3,1,4,,,,,,,,,1,8000,2,,2,,2,
3,20,2025,2,760,200101,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,2,,,,,,,,,1,3000,2,,2,,2,
3,20,2025,2,760,200103,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2025,2,760,200104,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1500,7,,1,2500,1,,,,,,,,,,,,,2,,2,,2,
3,20,2025,2,760,200104,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2025,2,760,200105,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1000,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2025,2,760,200106,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,1000,2,,2,,2,,3,2,,,,,,,,,,1,3000,2,,2,,2,
3,20,2025,2,760,200108,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,2600,7,,2,,3,1,3,5,,,,,,,,1,9500,2,,2,,2,
3,20,2025,2,760,200110,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,2,1,,,,,,,,,,1,20000,2,,2,,2,
3,20,2025,2,760,200110,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,4,,2,,4,2,7,,,,,,,,,1,20000,2,,2,,2,
3,20,2028,2,498,200161,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,,2000,1,3500,7,,1,800,1,,,,,,,,,,,,,2,,2,,2,
3,20,2028,2,498,200162,1,2,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,,3000,1,2500,7,,1,4000,1,,,,,,,,,,,,,1,52000,2,,2,
3,20,2028,2,498,200162,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,1,1500,1,,,,,,,,,,,,,2,,2,,2,
1,26,2606,1,0,200164,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,1,800
3,20,2028,2,498,200165,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1000,2,,2,,2,1,2,,,,,,,,,1,4000,2,,2,,2,
3,20,2028,2,498,200165,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,6,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2028,2,498,200166,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,1,5000,2,,2,,2,
3,20,2028,2,498,200167,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,2,,,,,,,,,1,6000,2,,2,,2,
3,20,2028,2,498,200168,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,,2000,2,,7,,1,1500,1,,,,,,,,,,,,,2,,2,,2,
3,20,2028,2,498,200168,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1200,7,,1,700,1,,,,,,,,,,,,,2,,2,,2,
3,20,2028,2,498,200168,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2028,2,498,200170,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,,,,,,,,,,1,7000,2,,2,,2,
3,20,2028,2,498,200170,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,4,5,,,,,,,,1,2000,2,,2,,2,
3,20,2012,1,844,200181,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,,,,,,,,,,1,30000,2,,2,,2,
3,20,2012,1,844,200181,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,4,1,,,,,,,,,,1,5000,2,,2,,2,
3,20,2012,1,844,200182,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2012,1,844,200182,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,2,1,2,4,,,,,,,,2,,2,,2,,2,
3,20,2012,1,844,200182,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2012,1,844,200184,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,2,,,,,,,,,,1,15000,2,,2,,2,
3,20,2012,1,844,200185,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,3,1,2,,,,,,,,,2,,2,,2,,2,
3,20,2012,1,844,200185,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2012,1,844,200186,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,2,1,,,,,,,,,,1,7000,2,,2,,2,
3,20,2012,1,844,200186,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,2,1,,,,,,,,,,2,,2,,2,,2,
3,20,2012,1,844,200189,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,2,,2,,3,1,,,,,,,,,,1,15000,2,,2,,2,
3,20,2012,1,844,200189,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,1,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2003,2,1390,209001,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,3000,7,,2,,2,1,,,,,,,,,,1,25000,2,,2,,2,
3,20,2003,2,1390,209001,3,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1500,7,,2,,2,1,2,3,,,,,,,,1,15000,2,,2,,2,
3,20,2003,2,1390,209005,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,,1400,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2003,2,1390,209005,5,1,1,0,0,0,0,0,0,0,0,0,0,,5,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
3,20,2003,2,1390,209006,1,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,,2800,1,2000,7,,1,600,1,,,,,,,,,,,,,2,,2,,2,
3,20,2003,2,1390,209006,5,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,7,,2,,1,,,,,,,,,,,,,2,,2,,2,
