"zone","state","lga","sector","ea","hhid","s12q8a","s12q8b","s12q8c","s12q8d","s12q8e","s12q8f","s12q8g","s12q8h","s12q8i","s12q8j","s12q2a","s12q2b1","s12q2b","s12q5","s12q6__1","s12q6__2","s12q6__3","s12q6__4","s12q6__5","s12q6__6","s12q6__7","s12q6__8","s12q6__9","s12q6__10","s12q6__11","s12q6__12","s12q6__13","s12q6__14","s12q6__15","s12q7_1","s12q7_2","s12q7_3","s12q7_os","Sec12_resp"
5,32,3213,2,1358,329076,1,1,1,1,1,2,1,2,1,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
5,32,3213,2,1358,329077,2,2,1,2,2,2,2,2,1,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
5,32,3213,2,0,329078,1,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,32,3213,2,1358,329079,1,1,1,2,1,1,1,2,2,2,3,3,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12,5,11,,1
5,32,3213,2,1358,329080,1,1,1,1,1,1,1,2,2,2,2,3,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,4,,,2
5,32,3213,2,1358,329081,2,1,1,1,1,2,2,2,2,2,3,4,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,,,2
5,32,3213,2,1358,329082,2,2,2,2,1,2,2,2,1,1,3,4,3,2,,,,,,,,,,,,,,,,,,,,2
5,32,3223,2,668,329085,1,1,1,1,1,1,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3223,2,668,329088,1,1,1,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,,,,3
5,32,3223,2,668,329089,2,1,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,32,3223,2,668,329090,1,1,1,1,1,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
5,32,3223,2,668,329091,1,1,1,1,1,1,1,2,1,2,3,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,,,,2
5,32,3223,2,668,329092,1,1,1,1,1,1,1,2,1,2,2,3,3,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,10,5,3,,2
5,32,3223,2,668,329093,1,1,1,1,1,1,1,2,2,2,3,,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,5,11,,1
5,32,3223,2,668,329095,2,2,1,1,1,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3223,2,668,329096,1,1,1,1,1,1,1,2,1,2,2,,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12,5,3,,2
5,32,3213,2,282,329108,1,1,1,2,1,1,1,2,2,2,2,3,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,10,5,,1
3,33,3323,2,92,330031,2,1,1,2,1,1,2,2,2,2,3,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,,,,1
3,33,3323,2,92,330032,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3323,2,92,330033,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3323,2,92,330034,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,33,3323,2,92,330035,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3323,2,92,330036,2,1,2,2,1,2,2,2,2,2,3,3,6,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,12,,,1
3,33,3323,2,92,330037,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3323,2,92,330038,2,2,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,12,4,,,4
3,33,3323,2,92,330039,2,2,2,2,2,2,2,2,2,2,3,5,5,2,,,,,,,,,,,,,,,,,,,,2
3,33,3323,2,92,330040,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3313,2,930,330051,2,1,2,2,2,2,2,2,2,2,3,4,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,12,,1
3,33,3313,2,930,330052,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,33,3313,2,930,330053,1,1,1,1,1,1,1,1,1,1,2,2,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,12,,,2
3,33,3313,2,930,330054,1,1,1,1,1,1,1,1,1,1,2,2,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,5,12,,2
3,33,3313,2,930,330055,2,2,2,2,2,2,2,2,2,2,3,,6,2,,,,,,,,,,,,,,,,,,,,4
3,33,3313,2,930,330056,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,2
3,33,3313,2,930,330057,2,2,2,2,2,2,2,2,2,2,3,3,6,2,,,,,,,,,,,,,,,,,,,,1
3,33,3313,2,930,330058,2,2,2,2,2,2,2,2,2,2,3,5,6,2,,,,,,,,,,,,,,,,,,,,1
3,33,3313,2,930,330059,1,1,1,2,1,2,2,2,1,2,3,5,6,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,12,,,,2
3,33,3313,2,930,330060,2,2,2,2,2,2,2,2,2,2,3,3,5,2,,,,,,,,,,,,,,,,,,,,2
3,33,3304,2,418,330061,1,1,1,1,2,2,2,2,2,1,2,2,,2,,,,,,,,,,,,,,,,,,,,2
3,33,3304,2,418,330062,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,33,3304,2,418,330063,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
3,33,3304,2,418,330064,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,33,3304,2,418,330065,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,12,,,,2
3,33,3304,2,418,330066,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3304,2,418,330067,2,2,2,2,2,2,2,2,2,2,3,3,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,12,3,,1
3,33,3304,2,418,330068,2,1,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3304,2,418,330069,2,1,1,2,2,1,1,2,2,1,3,4,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,5,,,3
3,33,3304,2,418,330070,2,2,2,2,2,2,2,2,2,2,3,6,6,2,,,,,,,,,,,,,,,,,,,,1
3,33,3302,2,816,339001,2,2,2,2,2,2,2,2,2,2,3,5,5,2,,,,,,,,,,,,,,,,,,,,1
3,33,3302,2,816,339002,1,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,1
3,33,3302,2,816,339003,2,2,2,2,2,1,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,33,3302,2,816,339004,2,2,2,2,2,2,2,2,2,2,3,3,5,2,,,,,,,,,,,,,,,,,,,,1
3,33,3302,2,816,339005,2,2,2,2,2,2,2,2,2,2,3,5,6,2,,,,,,,,,,,,,,,,,,,,1
3,33,3302,2,816,339006,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
3,33,3302,2,816,339009,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
3,33,3302,2,816,339010,1,1,1,1,1,1,1,2,1,1,2,2,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,,,,5
3,33,3302,2,816,339011,2,1,2,2,2,2,2,2,2,2,3,5,5,2,,,,,,,,,,,,,,,,,,,,2
3,33,3302,2,816,339012,1,1,1,1,1,2,2,2,1,1,3,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,5,,,1
3,33,3305,2,846,339013,2,1,1,2,1,1,2,2,2,2,3,,5,2,,,,,,,,,,,,,,,,,,,,1
3,33,3305,2,846,339014,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,33,3305,2,846,339015,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3305,2,846,339016,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,33,3305,2,846,339017,1,1,2,2,1,1,2,2,1,2,3,3,4,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,,,,1
3,33,3305,2,846,339018,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
3,33,3305,2,846,339020,2,2,2,2,2,2,2,2,2,2,3,3,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,,,,1
3,33,3305,2,846,339021,1,2,1,2,1,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,1
3,33,3305,2,846,339022,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3305,2,846,339023,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3318,2,1498,339026,2,2,2,1,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3318,2,1498,339027,2,1,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,3
3,33,3318,2,1498,339028,1,1,1,1,1,1,2,2,2,1,2,2,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,12,2,,1
3,33,3318,2,1498,339029,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,33,3318,2,1498,339030,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3318,2,1498,339031,2,1,1,2,1,2,2,2,2,2,3,3,4,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,12,,,1
3,33,3318,2,1498,339032,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3318,2,1498,339033,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,1
3,33,3318,2,1498,339034,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,1
3,33,3318,2,1498,339036,1,1,1,1,1,1,1,1,1,1,3,,,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,12,,,,1
3,33,3321,2,118,339037,1,1,1,1,1,1,1,1,1,1,3,3,6,2,,,,,,,,,,,,,,,,,,,,2
3,33,3321,2,118,339038,2,2,2,2,2,2,2,2,2,2,4,4,5,2,,,,,,,,,,,,,,,,,,,,2
3,33,3321,2,118,339040,2,2,2,2,2,2,2,2,2,2,3,3,5,2,,,,,,,,,,,,,,,,,,,,2
3,33,3321,2,118,339042,2,1,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3321,2,118,339043,1,1,1,1,1,1,2,2,1,2,3,4,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,12,,,1
3,33,3321,2,118,339044,2,1,1,2,2,2,2,2,2,2,3,5,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,12,,,1
3,33,3321,2,118,339045,1,1,1,2,2,2,2,2,2,1,3,3,,2,,,,,,,,,,,,,,,,,,,,1
3,33,3321,2,118,339046,2,2,1,1,1,1,2,2,1,2,3,4,6,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,12,5,,,2
3,33,3321,2,118,339047,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
3,33,3321,2,118,339048,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3405,2,456,340032,1,1,2,1,1,2,2,2,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3405,2,456,340033,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
2,34,3405,2,456,340034,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3405,2,456,340035,2,2,2,2,2,2,2,2,2,2,3,3,5,2,,,,,,,,,,,,,,,,,,,,2
2,34,3405,2,456,340036,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3405,2,456,340037,1,1,1,1,1,2,1,2,1,2,3,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,12,,,1
2,34,3405,2,456,340038,1,1,1,1,1,2,2,2,2,2,3,4,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,12,,,1
2,34,3405,2,456,340039,2,1,2,2,1,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
2,34,3405,2,456,340040,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3412,2,156,340051,1,1,1,2,2,2,1,2,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3412,2,156,340052,1,1,1,1,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,1
2,34,3412,2,156,340053,2,2,2,1,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3412,2,156,340054,2,2,2,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3412,2,156,340056,1,1,2,2,1,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3412,2,156,340057,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,8
2,34,3412,2,156,340058,1,2,1,1,2,2,1,2,2,2,3,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,5,,,1
2,34,3412,2,156,340059,1,1,1,1,1,2,1,2,2,2,3,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,,,,1
2,34,3412,2,156,340060,1,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3408,2,870,340081,1,1,2,1,1,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3408,2,870,340082,1,1,1,2,1,2,1,1,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3408,2,870,340083,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3408,2,870,340084,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3408,2,870,340085,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3408,2,870,340086,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,2
2,34,3408,2,870,340087,1,1,1,1,1,2,1,2,2,1,3,3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,1
2,34,3408,2,870,340088,1,2,1,2,1,2,1,2,2,2,3,4,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,,,2
2,34,3408,2,870,340089,1,1,1,2,1,2,1,1,2,1,3,4,4,2,,,,,,,,,,,,,,,,,,,,1
2,34,3408,2,870,340090,2,2,2,2,2,2,2,2,2,2,0,,,2,,,,,,,,,,,,,,,,,,,,13
2,34,3401,2,370,349002,1,1,1,2,1,2,1,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3401,2,370,349003,1,2,1,1,2,2,2,2,2,2,2,,2,2,,,,,,,,,,,,,,,,,,,,1
2,34,3401,2,370,349004,1,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3401,2,370,349005,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,2
2,34,3401,2,370,349007,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3401,2,370,349008,2,2,2,2,2,2,2,2,2,2,3,3,5,2,,,,,,,,,,,,,,,,,,,,2
2,34,3401,2,370,349009,1,1,1,1,1,2,1,2,2,1,3,4,5,2,,,,,,,,,,,,,,,,,,,,1
2,34,3401,2,370,349010,2,2,2,1,1,2,2,2,2,2,3,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,,,1
2,34,3401,2,370,349011,1,1,1,2,1,1,2,2,1,2,3,3,0,2,,,,,,,,,,,,,,,,,,,,1
2,34,3401,2,370,349012,1,1,1,1,1,1,1,2,1,1,2,3,0,2,,,,,,,,,,,,,,,,,,,,2
2,34,3402,2,72,349014,2,1,2,1,1,2,2,1,1,1,2,,0,2,,,,,,,,,,,,,,,,,,,,5
2,34,3402,2,72,349015,2,1,2,2,2,2,2,2,2,2,3,3,0,2,,,,,,,,,,,,,,,,,,,,1
2,34,3402,2,72,349016,2,1,1,1,1,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3402,2,72,349017,1,1,1,1,1,2,1,2,2,2,3,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,3,,,1
2,34,3402,2,72,349018,1,1,1,1,1,1,2,2,2,1,2,2,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,,,,1
2,34,3402,2,72,349019,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,2
2,34,3402,2,72,349020,1,1,1,2,2,1,2,2,2,2,2,,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,,,,2
2,34,3402,2,72,349021,2,2,2,2,2,2,2,2,2,2,3,3,5,2,,,,,,,,,,,,,,,,,,,,2
2,34,3402,2,72,349022,1,2,1,1,1,1,1,1,1,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,,,,2
2,34,3402,2,72,349024,1,2,1,2,1,2,2,2,2,1,2,,2,2,,,,,,,,,,,,,,,,,,,,1
2,34,3402,2,768,349025,1,1,1,2,1,1,2,1,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3402,2,768,349026,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3402,2,768,349027,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3402,2,768,349028,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3402,2,768,349029,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3402,2,768,349030,1,1,1,1,1,2,1,2,2,2,3,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,12,,1
2,34,3402,2,768,349031,2,2,2,2,2,2,2,2,2,2,0,,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3402,2,768,349032,1,1,1,1,1,1,1,1,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,,,,1
2,34,3402,2,768,349034,1,1,1,2,1,1,1,1,2,2,2,2,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,,,,2
2,34,3402,2,768,349036,1,1,1,1,1,2,1,2,2,2,2,3,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,,,3
2,34,3406,2,728,349037,1,1,1,1,2,2,2,2,1,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3406,2,728,349038,2,2,1,2,1,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3406,2,728,349039,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3406,2,728,349040,1,1,1,2,1,1,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
2,34,3406,2,728,349041,1,1,1,1,1,2,1,2,2,1,3,,4,2,,,,,,,,,,,,,,,,,,,,1
2,34,3406,2,728,349043,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3406,2,728,349044,2,2,2,2,2,2,2,2,2,2,0,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3406,2,728,349045,1,1,1,1,1,1,1,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3406,2,728,349046,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3406,2,728,349047,2,2,2,1,2,1,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
2,34,3407,1,64,349050,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,1
2,34,3407,1,64,349051,1,1,1,1,1,2,2,1,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3407,1,64,349052,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3407,1,64,349053,2,2,2,2,2,2,2,2,2,2,5,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3407,1,64,349054,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3407,1,64,349055,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3407,1,64,349056,1,1,1,1,1,2,1,2,1,2,3,3,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,,,"BECOUSE PLANTED CROP AND FOOD IS OUT OF STOCK",1
2,34,3407,1,64,349057,1,1,1,1,1,2,1,2,1,2,3,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,9,,"BECOUSE OF PLANTING SEASON",1
2,34,3407,1,64,349059,1,1,1,2,1,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,2
2,34,3407,1,64,349060,1,2,2,2,2,2,2,2,2,2,3,3,0,2,,,,,,,,,,,,,,,,,,,,1
2,34,3409,2,500,349061,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3409,2,500,349062,1,1,1,1,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3409,2,500,349063,2,2,2,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,2
2,34,3409,2,500,349064,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3409,2,500,349066,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
2,34,3409,2,500,349067,2,2,2,2,2,2,2,2,2,2,2,3,5,2,,,,,,,,,,,,,,,,,,,,2
2,34,3409,2,500,349068,2,1,1,1,1,1,1,2,1,1,3,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,5,,,1
2,34,3409,2,500,349069,1,1,1,1,1,1,1,2,2,1,3,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,,,,1
2,34,3409,2,500,349071,2,1,2,2,2,1,1,2,2,2,3,3,0,2,,,,,,,,,,,,,,,,,,,,1
2,34,3409,2,500,349072,2,1,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3411,2,1034,349073,1,1,1,1,1,1,1,1,2,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,,,1
2,34,3411,2,1034,349075,1,1,1,1,1,1,1,1,2,1,3,3,0,2,,,,,,,,,,,,,,,,,,,,1
2,34,3411,2,1034,349076,2,2,1,2,1,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3411,2,1034,349077,2,2,2,2,2,2,2,2,2,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,2
2,34,3411,2,1034,349078,2,2,2,2,2,2,2,2,2,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,2
2,34,3411,2,1034,349080,1,1,1,1,1,1,1,1,1,1,3,,0,2,,,,,,,,,,,,,,,,,,,,2
2,34,3411,2,1034,349081,1,1,1,1,1,1,1,2,1,2,3,3,0,2,,,,,,,,,,,,,,,,,,,,2
2,34,3411,2,1034,349083,2,1,1,1,1,2,1,2,1,2,3,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,10,,1
2,34,3411,2,1034,349084,2,2,2,2,2,2,2,2,2,2,3,,6,2,,,,,,,,,,,,,,,,,,,,1
2,34,3416,2,620,349085,1,1,1,2,1,2,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,1
2,34,3416,2,620,349086,1,2,1,1,1,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3416,2,620,349087,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3416,2,620,349088,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3416,2,620,349089,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,2
2,34,3416,2,620,349090,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3416,2,620,349091,1,1,1,1,1,2,1,1,2,1,3,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,12,,,1
2,34,3416,2,620,349092,1,1,1,1,1,1,1,1,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,34,3416,2,620,349093,2,1,1,1,1,1,1,1,1,1,2,,,2,,,,,,,,,,,,,,,,,,,,3
2,34,3416,2,620,349095,1,1,1,1,1,1,1,1,1,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
2,34,3411,2,1034,349109,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,1
2,35,3513,2,576,350061,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,35,3513,2,576,350062,1,1,2,2,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4,12,,1
2,35,3513,2,576,350063,1,1,1,1,1,1,1,1,1,1,2,2,,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,5,12,,3
2,35,3513,2,576,350064,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
2,35,3513,2,576,350065,1,1,1,1,1,1,1,1,1,1,3,4,4,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,12,,,1
2,35,3513,2,576,350066,2,1,2,2,2,1,1,2,1,2,3,3,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,4,5,,3
2,35,3513,2,576,350067,1,1,1,1,1,1,1,2,1,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
2,35,3513,2,576,350068,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
2,35,3513,2,576,350069,2,1,1,2,2,1,2,2,1,2,3,3,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,5,12,,1
