"zone","state","lga","sector","ea","hhid","cropcode","indiv","phl_q01b","phl_q01c","phl_q01d__1","phl_q01d__2","phl_q01d__3","phl_q01d__4"
2,5,505,2,1716,59066,1010,1,5,4,1,0,1,0
2,5,505,2,1716,59066,1020,1,3,4,1,0,1,0
2,5,505,2,1716,59066,1070,1,4,4,1,0,1,0
2,5,505,2,1716,59066,1100,1,5,4,1,0,1,0
2,5,505,2,1716,59067,1010,2,1,2,0,0,1,1
2,5,505,2,1716,59067,1010,1,1,2,1,1,1,0
2,5,505,2,1716,59067,1070,1,1,2,1,1,1,0
2,5,505,2,1716,59067,1070,2,1,2,0,0,1,1
2,5,505,2,1716,59067,1100,4,2,2,1,1,1,1
2,5,505,2,1716,59067,1100,1,2,2,1,1,1,0
2,5,505,2,1716,59067,1100,3,2,2,1,1,1,1
2,5,505,2,1716,59067,1100,2,2,2,1,1,1,1
2,5,505,2,1716,59068,2020,9,1,1,1,1,1,0
2,5,505,2,1716,59068,2020,2,1,1,1,1,1,0
2,5,505,2,1716,59068,2020,1,1,2,1,1,1,0
2,5,505,2,1716,59069,1010,3,4,4,1,0,1,0
2,5,505,2,1716,59069,1010,9,4,4,1,0,1,0
2,5,505,2,1716,59069,1010,2,4,4,1,0,1,0
2,5,505,2,1716,59069,1060,4,4,3,1,0,0,0
2,5,505,2,1716,59069,1060,2,4,3,1,0,0,0
2,5,505,2,1716,59069,1060,9,4,3,1,0,0,0
2,5,505,2,1716,59069,1060,5,4,3,1,0,0,0
2,5,505,2,1716,59069,1060,3,4,3,1,0,0,0
2,5,505,2,1716,59069,1100,2,2,2,1,0,0,0
2,5,505,2,1716,59069,1100,9,2,2,1,0,0,0
2,5,505,2,1716,59070,1010,2,2,3,1,0,0,0
2,5,505,2,1716,59070,1060,2,3,3,1,0,0,0
2,5,505,2,1716,59070,1070,1,1,3,1,0,0,0
2,5,505,2,1716,59070,1100,1,1,2,1,0,0,0
2,5,505,2,1716,59070,2020,1,1,4,1,0,0,0
2,5,505,2,1716,59071,1010,3,2,4,1,0,1,0
2,5,505,2,1716,59071,1010,1,1,3,0,1,0,0
2,5,505,2,1716,59071,1010,2,2,4,1,0,1,0
2,5,505,2,1716,59071,1060,1,2,2,0,1,0,0
2,5,505,2,1716,59071,1100,1,2,4,1,0,0,0
2,5,505,2,1716,59071,2020,1,1,3,1,0,0,0
2,5,505,2,1716,59071,2040,1,2,4,1,0,1,0
2,5,505,2,1716,59072,1010,7,2,4,1,0,1,0
2,5,505,2,1716,59072,1010,1,2,2,0,1,0,0
2,5,505,2,1716,59072,1010,4,2,3,1,0,1,0
2,5,505,2,1716,59072,1010,12,2,4,1,0,1,0
2,5,505,2,1716,59072,1010,3,2,4,1,0,1,0
2,5,505,2,1716,59072,1010,2,2,4,1,0,1,0
2,5,505,2,1716,59072,1060,1,2,3,0,1,0,0
2,5,505,2,1716,59072,1060,3,2,3,0,1,0,0
2,5,505,2,1716,59072,1060,4,2,3,0,1,0,0
2,5,505,2,1716,59072,1060,5,2,2,0,1,0,0
2,5,505,2,1716,59072,1070,1,1,5,1,0,1,0
2,5,505,2,1716,59072,1100,1,2,5,1,0,1,0
2,5,506,2,696,59073,2220,8,1,2,1,0,0,0
2,5,506,2,696,59073,2220,3,2,3,1,0,0,0
2,5,506,2,696,59073,2220,2,2,3,1,0,0,0
2,5,506,2,696,59075,1070,1,3,4,1,0,0,0
2,5,506,2,696,59075,1080,2,3,4,1,0,0,0
2,5,506,2,696,59075,1080,1,3,4,1,0,0,0
2,5,506,2,696,59076,1080,3,3,4,0,0,1,0
2,5,506,2,696,59077,1080,3,2,2,1,0,0,0
2,5,506,2,696,59077,1080,5,2,2,1,0,0,0
2,5,506,2,696,59077,1080,2,2,2,1,0,0,0
2,5,506,2,696,59077,1080,8,2,2,1,0,0,0
2,5,506,2,696,59077,1080,1,2,3,1,0,0,0
2,5,506,2,696,59077,1080,4,2,2,1,0,0,0
2,5,506,2,696,59077,1100,2,2,2,1,0,0,0
2,5,506,2,696,59077,1100,3,2,2,1,0,0,0
2,5,506,2,696,59077,1100,1,2,2,1,0,0,0
2,5,506,2,696,59077,1110,2,1,3,1,0,0,0
2,5,506,2,696,59077,1110,1,1,1,1,0,0,1
2,5,506,2,696,59077,2120,2,1,1,1,1,0,0
2,5,506,2,696,59077,2120,3,1,2,1,1,0,0
2,5,506,2,696,59077,2220,3,1,4,1,0,0,0
2,5,506,2,696,59077,2220,4,1,3,1,0,0,0
2,5,506,2,696,59077,2220,2,1,4,1,0,0,0
2,5,506,2,696,59079,1070,1,18,3,1,0,1,0
2,5,506,2,696,59079,1080,1,3,3,1,0,1,0
2,5,506,2,696,59079,1100,1,3,2,1,0,1,0
2,5,506,2,696,59080,1010,1,2,3,1,0,1,0
2,5,506,2,696,59080,1070,3,2,2,1,0,1,0
2,5,506,2,696,59080,1070,2,2,2,0,0,1,0
2,5,506,2,696,59080,1070,1,2,2,1,0,1,0
2,5,506,2,696,59080,1080,1,2,2,1,0,0,0
2,5,506,2,696,59080,2220,3,1,3,1,0,1,0
2,5,506,2,696,59081,1070,1,5,2,1,0,0,0
2,5,506,2,696,59081,1080,1,15,1,1,0,0,0
2,5,506,2,696,59083,1010,2,2,1,1,0,0,0
2,5,506,2,696,59083,1010,11,2,6,1,0,0,0
2,5,506,2,696,59083,1060,2,4,5,1,1,0,0
2,5,506,2,696,59083,1060,11,4,8,1,1,0,0
2,5,506,2,696,59083,1070,11,3,6,1,0,0,0
2,5,506,2,696,59083,1100,2,2,6,1,0,1,0
2,5,506,2,696,59083,1100,11,2,6,1,0,1,0
2,5,506,2,696,59083,1110,11,5,8,1,1,0,0
2,5,506,2,696,59084,1070,2,3,4,1,0,0,0
2,5,506,2,696,59084,1080,2,3,4,1,0,0,0
2,5,506,2,696,59084,1110,2,2,4,1,1,0,0
2,5,507,2,230,59085,1010,1,7,4,1,1,0,0
2,5,507,2,230,59085,1070,1,6,7,1,1,0,0
2,5,507,2,230,59085,1100,1,5,7,1,0,1,0
2,5,507,2,230,59085,2040,1,3,7,1,0,1,0
2,5,507,2,230,59086,1010,8,5,6,1,0,0,0
2,5,507,2,230,59086,1010,6,5,6,1,0,0,0
2,5,507,2,230,59086,1010,3,5,6,1,0,0,0
2,5,507,2,230,59086,1010,1,7,5,1,0,0,0
2,5,507,2,230,59086,1070,6,5,6,1,0,0,0
2,5,507,2,230,59086,1070,1,3,6,1,0,0,0
2,5,507,2,230,59086,1070,8,5,6,1,0,0,0
2,5,507,2,230,59086,1070,3,50,6,1,0,0,0
2,5,507,2,230,59086,1100,8,20,6,1,0,0,0
2,5,507,2,230,59086,1100,6,20,6,1,0,0,0
2,5,507,2,230,59086,1100,3,20,6,1,0,0,0
2,5,507,2,230,59086,1100,1,20,6,1,0,0,0
2,5,507,2,230,59086,2040,1,20,5,1,0,0,0
2,5,507,2,230,59086,2040,6,26,5,1,0,0,0
2,5,507,2,230,59086,2040,8,20,5,1,0,0,0
2,5,507,2,230,59086,2040,3,25,5,1,0,0,0
2,5,507,2,230,59087,1010,3,4,4,1,1,1,0
2,5,507,2,230,59087,1010,5,4,4,1,1,1,0
2,5,507,2,230,59087,1010,1,4,4,1,0,1,0
2,5,507,2,230,59087,1070,1,6,5,1,1,1,0
2,5,507,2,230,59087,1070,5,5,4,1,1,1,0
2,5,507,2,230,59087,1070,3,5,4,1,1,1,0
2,5,507,2,230,59087,1100,3,5,5,1,1,1,0
2,5,507,2,230,59087,1100,5,5,5,1,1,1,0
2,5,507,2,230,59087,1100,1,5,5,1,1,1,0
2,5,507,2,230,59088,1010,5,2,3,1,1,0,0
2,5,507,2,230,59088,1010,2,2,3,1,1,0,0
2,5,507,2,230,59088,1010,1,2,3,1,1,0,0
2,5,507,2,230,59088,1010,4,2,3,1,1,0,0
2,5,507,2,230,59088,1070,5,3,4,1,1,0,0
2,5,507,2,230,59088,1070,2,3,4,1,1,0,1
2,5,507,2,230,59088,1070,4,3,4,1,1,0,1
2,5,507,2,230,59088,1070,1,3,4,1,1,0,0
2,5,507,2,230,59088,1100,2,10,5,1,1,0,1
2,5,507,2,230,59088,1100,1,10,5,1,1,0,1
2,5,507,2,230,59088,1100,4,10,5,1,1,0,1
2,5,507,2,230,59088,1100,5,10,5,1,1,0,1
2,5,507,2,230,59088,2040,5,1,3,1,1,0,0
2,5,507,2,230,59088,2040,6,1,3,1,1,0,0
2,5,507,2,230,59088,2040,1,1,3,1,1,0,0
2,5,507,2,230,59089,1010,4,1,4,1,0,1,0
2,5,507,2,230,59089,1010,3,1,4,1,0,1,0
2,5,507,2,230,59089,1070,4,5,5,1,1,1,0
2,5,507,2,230,59089,1070,1,5,5,1,1,1,0
2,5,507,2,230,59089,1070,3,5,5,1,1,1,0
2,5,507,2,230,59089,1100,3,6,5,1,1,1,0
2,5,507,2,230,59089,1100,1,6,5,1,1,1,0
2,5,507,2,230,59089,1100,4,6,6,1,1,1,0
2,5,507,2,230,59089,2040,3,3,3,1,1,1,0
2,5,507,2,230,59089,2040,1,3,3,1,1,1,0
2,5,507,2,230,59089,2040,4,3,3,1,1,1,0
2,5,507,2,230,59090,1010,4,3,2,1,1,0,0
2,5,507,2,230,59090,1010,1,3,5,1,1,0,0
2,5,507,2,230,59090,1010,2,3,5,1,1,0,1
2,5,507,2,230,59090,1010,3,3,2,1,1,0,0
2,5,507,2,230,59090,1070,2,4,5,1,1,0,1
2,5,507,2,230,59090,1070,1,4,5,1,1,0,0
2,5,507,2,230,59090,1070,4,3,3,1,1,0,0
2,5,507,2,230,59090,1070,3,3,3,1,1,0,0
2,5,507,2,230,59090,1100,4,5,5,1,1,1,0
2,5,507,2,230,59090,1100,3,3,5,1,1,1,0
2,5,507,2,230,59090,1100,1,5,7,1,1,0,0
2,5,507,2,230,59090,1100,5,5,3,1,1,1,0
2,5,507,2,230,59090,1100,2,5,5,1,1,1,1
2,5,507,2,230,59090,1100,6,5,2,0,1,1,0
2,5,507,2,230,59090,2040,4,2,5,1,1,1,0
2,5,507,2,230,59090,2040,3,2,5,1,1,1,0
2,5,507,2,230,59090,2040,1,2,5,1,1,0,0
2,5,507,2,230,59092,1010,2,3,3,1,0,1,0
2,5,507,2,230,59092,1010,1,2,2,1,0,0,0
2,5,507,2,230,59092,1070,1,3,4,1,0,0,0
2,5,507,2,230,59092,1070,2,4,4,1,0,1,0
2,5,507,2,230,59092,1100,2,5,5,1,0,1,0
2,5,507,2,230,59092,1100,1,5,4,1,0,0,0
2,5,507,2,230,59092,2040,2,5,3,1,0,1,0
2,5,507,2,230,59092,2040,1,3,3,1,0,0,0
2,5,507,2,230,59094,1070,3,5,6,0,1,1,0
2,5,507,2,230,59094,1100,3,7,6,0,1,1,0
2,5,507,2,230,59094,1100,2,7,6,0,1,1,0
2,5,507,2,230,59094,2040,3,3,6,0,1,1,0
2,5,507,2,230,59094,2040,2,3,6,0,0,1,0
2,5,507,2,230,59095,1010,1,3,2,0,0,1,0
2,5,507,2,230,59095,1010,8,2,2,1,0,0,0
2,5,507,2,230,59095,1010,2,2,2,1,0,0,0
2,5,509,2,1064,59097,1010,1,2,4,1,0,0,0
2,5,509,2,1064,59097,1010,3,2,4,1,0,0,0
2,5,509,2,1064,59097,1070,1,5,4,1,1,1,0
2,5,509,2,1064,59097,2040,1,4,4,1,1,1,0
2,5,509,2,1064,59098,1010,1,5,2,0,0,1,0
2,5,509,2,1064,59098,1060,1,3,2,0,0,1,0
2,5,509,2,1064,59098,1070,1,3,2,0,0,1,0
2,5,509,2,1064,59098,1080,1,2,2,0,0,1,0
2,5,509,2,1064,59098,1100,1,5,2,0,0,1,0
2,5,509,2,1064,59098,2040,1,2,2,0,0,1,0
2,5,509,2,1064,59099,1010,1,3,4,0,0,1,0
2,5,509,2,1064,59099,1060,11,3,3,1,0,0,0
2,5,509,2,1064,59099,1060,1,4,3,1,0,0,0
2,5,509,2,1064,59099,1060,4,3,3,1,0,0,0
2,5,509,2,1064,59099,1060,3,3,3,1,0,0,0
2,5,509,2,1064,59099,1060,5,3,3,1,0,0,0
2,5,509,2,1064,59099,1070,1,5,4,0,0,1,0
2,5,509,2,1064,59099,1100,1,6,4,0,0,1,0
2,5,509,2,1064,59101,1070,1,1,6,1,0,0,0
2,5,509,2,1064,59101,2040,1,2,5,1,0,0,0
2,5,509,2,1064,59103,1010,1,3,3,1,1,1,0
2,5,509,2,1064,59103,1070,3,3,3,1,1,1,0
2,5,509,2,1064,59103,1070,5,3,3,1,1,1,0
2,5,509,2,1064,59103,1070,1,3,3,1,1,1,0
2,5,509,2,1064,59103,1070,4,3,3,1,1,1,0
2,5,509,2,1064,59103,1070,2,3,3,1,1,1,0
2,5,509,2,1064,59103,1100,4,2,6,1,1,1,0
2,5,509,2,1064,59103,1100,2,5,3,1,1,1,0
2,5,509,2,1064,59103,1100,3,2,6,1,1,1,0
2,5,509,2,1064,59103,1100,5,5,4,1,1,1,0
2,5,509,2,1064,59103,1100,1,5,4,1,1,1,0
2,5,509,2,1064,59103,2040,1,2,2,1,1,1,0
2,5,509,2,1064,59104,1010,2,1,4,1,1,1,0
2,5,509,2,1064,59104,1010,1,1,4,1,1,1,0
2,5,509,2,1064,59104,1070,1,2,6,1,1,1,0
2,5,509,2,1064,59104,1070,2,2,6,1,1,1,1
2,5,509,2,1064,59104,1110,2,3,6,1,1,1,1
2,5,509,2,1064,59104,1110,1,3,6,1,1,1,0
2,5,509,2,1064,59104,2040,2,1,2,1,0,1,0
2,5,509,2,1064,59104,2040,1,1,2,1,0,1,0
2,5,509,2,1064,59105,1010,1,10,5,1,1,1,0
2,5,509,2,1064,59105,1070,1,15,5,1,1,1,0
2,5,509,2,1064,59105,1100,1,13,4,1,1,1,0
2,5,509,2,1064,59105,2040,1,8,5,1,1,1,0
2,5,509,2,1064,59106,1070,4,4,4,1,0,1,0
2,5,509,2,1064,59106,1070,1,4,4,1,0,1,0
2,5,509,2,1064,59106,2040,4,2,5,1,0,1,0
2,5,509,2,1064,59106,2040,1,2,5,1,0,1,0
2,5,509,2,1064,59108,1010,1,3,2,0,1,0,0
2,5,509,2,1064,59108,1010,2,2,4,1,0,1,0
2,5,509,2,1064,59108,1100,1,4,4,1,1,0,0
2,5,509,2,1064,59108,2040,1,2,5,1,0,1,0
2,5,508,2,2196,59110,1010,4,4,4,1,1,1,0
2,5,508,2,2196,59110,1010,1,4,4,1,1,1,0
2,5,508,2,2196,59110,1010,3,4,4,1,1,1,0
2,5,508,2,2196,59110,1080,4,5,4,1,1,1,0
2,5,508,2,2196,59110,1080,1,6,4,1,1,1,0
2,5,508,2,2196,59110,1080,3,5,4,1,1,1,0
2,5,508,2,2196,59110,1110,1,2,5,1,0,1,0
2,5,508,2,2196,59110,1110,3,2,4,1,0,1,0
2,5,508,2,2196,59110,1110,4,2,4,1,0,1,0
2,5,508,2,2196,59111,1010,2,5,4,1,0,0,0
2,5,508,2,2196,59111,1010,1,3,4,0,0,1,0
2,5,508,2,2196,59111,1060,1,5,4,1,0,0,0
2,5,508,2,2196,59111,1060,2,4,4,1,0,0,0
2,5,508,2,2196,59111,1060,3,4,4,1,0,0,0
2,5,508,2,2196,59111,1070,1,4,4,1,0,1,0
2,5,508,2,2196,59111,1080,1,8,4,1,0,0,0
2,5,508,2,2196,59112,1010,2,3,4,1,0,0,0
2,5,508,2,2196,59112,1010,9,3,4,1,0,0,0
2,5,508,2,2196,59112,1010,1,3,4,0,0,1,0
2,5,508,2,2196,59112,1060,3,4,4,1,0,0,0
2,5,508,2,2196,59112,1060,5,4,4,1,0,0,0
2,5,508,2,2196,59112,1060,4,4,4,1,0,0,0
2,5,508,2,2196,59112,1060,7,4,4,1,0,0,0
2,5,508,2,2196,59112,1060,1,4,4,1,0,0,0
2,5,508,2,2196,59112,1070,1,4,4,0,0,1,0
2,5,508,2,2196,59112,1080,1,8,4,0,0,1,0
2,5,508,2,2196,59113,1010,3,5,4,1,0,1,0
2,5,508,2,2196,59113,1010,1,5,4,1,0,1,0
2,5,508,2,2196,59113,1010,4,5,4,1,0,1,0
2,5,508,2,2196,59113,1080,3,7,4,1,0,1,0
2,5,508,2,2196,59113,1080,4,7,4,1,0,1,0
2,5,508,2,2196,59113,1080,1,7,4,1,0,1,0
2,5,508,2,2196,59113,1110,4,5,4,1,0,1,0
2,5,508,2,2196,59113,1110,1,5,4,1,1,1,0
2,5,508,2,2196,59113,1110,3,5,4,1,1,1,0
2,5,508,2,2196,59113,2220,4,3,3,1,0,1,0
2,5,508,2,2196,59113,2220,1,3,4,1,1,1,0
2,5,508,2,2196,59113,2220,3,3,3,1,0,1,0
2,5,508,2,2196,59115,1070,1,2,2,1,1,1,0
2,5,508,2,2196,59115,1080,4,7,5,1,1,1,0
2,5,508,2,2196,59115,1080,1,7,5,1,1,1,0
2,5,508,2,2196,59115,1080,3,7,5,1,1,1,0
2,5,508,2,2196,59115,1110,1,4,4,1,1,1,0
2,5,508,2,2196,59115,1110,5,4,4,1,1,1,0
2,5,508,2,2196,59115,1110,3,4,4,1,1,1,0
2,5,508,2,2196,59115,2220,3,1,2,1,1,1,0
2,5,508,2,2196,59115,2220,1,1,2,1,1,1,0
2,5,508,2,2196,59116,1080,3,2,3,1,1,1,0
2,5,508,2,2196,59116,1080,2,2,3,1,1,1,0
2,5,508,2,2196,59116,1080,1,2,3,1,1,1,0
2,5,508,2,2196,59116,2220,2,1,1,1,1,1,0
2,5,508,2,2196,59116,2220,1,1,1,1,1,1,0
2,5,508,2,2196,59117,1070,1,1,3,1,0,0,0
2,5,508,2,2196,59117,1080,2,2,3,1,0,0,0
2,5,508,2,2196,59117,1080,1,2,3,1,0,0,0
2,5,508,2,2196,59118,1010,7,7,3,1,0,1,0
2,5,508,2,2196,59118,1010,1,7,3,1,0,1,0
2,5,508,2,2196,59118,1010,4,7,3,1,0,1,0
2,5,508,2,2196,59118,1010,3,7,3,1,0,1,0
2,5,508,2,2196,59118,1060,3,3,3,1,0,1,0
2,5,508,2,2196,59118,1060,2,3,3,1,0,1,0
2,5,508,2,2196,59118,1060,6,3,3,1,0,1,0
2,5,508,2,2196,59118,1060,4,3,3,1,0,1,0
2,5,508,2,2196,59118,1060,7,3,3,1,0,1,0
2,5,508,2,2196,59118,1080,7,6,9,1,0,0,0
2,5,508,2,2196,59118,1080,3,6,9,1,0,1,0
2,5,508,2,2196,59118,1080,1,6,9,1,0,1,0
2,5,508,2,2196,59118,1110,3,3,4,1,0,1,0
2,5,508,2,2196,59118,1110,1,3,4,1,0,1,0
2,5,508,2,2196,59119,1070,1,3,5,1,0,1,0
2,5,508,2,2196,59119,1080,1,7,5,1,0,1,0
2,5,508,2,2196,59120,1080,1,2,4,1,0,1,0
2,5,511,2,796,59121,1010,8,1,4,1,0,0,0
2,5,511,2,796,59121,1010,7,1,4,1,0,0,0
2,5,511,2,796,59121,1010,3,3,4,1,1,1,0
2,5,511,2,796,59121,1010,1,1,5,1,0,0,0
2,5,511,2,796,59121,1010,9,1,4,1,0,0,0
2,5,511,2,796,59121,1060,9,2,4,1,1,0,0
2,5,511,2,796,59121,1060,8,2,4,1,1,0,0
2,5,511,2,796,59121,1060,7,2,4,1,1,0,0
2,5,511,2,796,59121,1060,3,2,4,1,1,0,0
2,5,511,2,796,59121,1070,1,3,4,1,0,1,0
2,5,511,2,796,59121,1070,7,3,4,1,0,1,0
2,5,511,2,796,59121,1070,3,3,4,1,0,1,0
2,5,511,2,796,59121,1070,8,3,4,1,0,1,0
2,5,511,2,796,59121,1070,6,3,4,1,0,0,0
2,5,511,2,796,59121,1070,9,3,4,1,0,1,0
2,5,511,2,796,59121,1100,9,5,5,1,0,1,0
2,5,511,2,796,59121,1100,3,5,5,1,1,1,0
2,5,511,2,796,59121,1100,7,5,5,1,0,0,0
2,5,511,2,796,59121,1100,6,4,4,1,0,0,0
2,5,511,2,796,59121,1100,8,5,5,1,0,1,0
2,5,511,2,796,59121,1100,1,5,5,1,0,1,0
2,5,511,2,796,59122,1010,4,5,5,1,1,0,0
2,5,511,2,796,59122,1010,1,5,5,1,1,1,0
2,5,511,2,796,59122,1010,5,5,5,1,1,1,0
2,5,511,2,796,59122,1010,3,6,5,1,1,1,0
2,5,511,2,796,59122,1010,6,5,5,1,1,0,0
2,5,511,2,796,59122,1060,1,3,4,1,1,1,0
2,5,511,2,796,59122,1060,4,4,4,1,1,1,0
2,5,511,2,796,59122,1060,3,3,4,1,1,1,0
2,5,511,2,796,59122,1060,5,3,4,1,1,1,0
2,5,511,2,796,59122,1070,1,4,5,1,1,1,0
2,5,511,2,796,59122,1070,5,4,5,1,1,1,0
2,5,511,2,796,59122,1070,6,4,5,1,1,1,0
2,5,511,2,796,59122,1070,3,5,5,1,1,1,0
2,5,511,2,796,59122,1070,4,5,5,1,1,1,0
2,5,511,2,796,59122,1100,4,5,5,1,1,1,0
2,5,511,2,796,59122,1100,5,5,4,1,1,1,0
2,5,511,2,796,59122,1100,1,5,5,1,1,1,0
2,5,511,2,796,59122,1100,6,4,5,1,1,1,0
2,5,511,2,796,59122,1100,3,4,5,1,1,1,0
2,5,511,2,796,59124,1010,7,4,3,1,0,0,0
2,5,511,2,796,59124,1010,2,4,3,1,0,0,0
2,5,511,2,796,59124,1010,5,4,3,1,0,0,0
2,5,511,2,796,59124,1010,6,4,3,1,0,0,0
2,5,511,2,796,59124,1070,7,5,3,1,0,0,0
2,5,511,2,796,59124,1070,1,3,2,0,0,1,0
2,5,511,2,796,59124,1070,2,5,3,1,0,0,0
2,5,511,2,796,59124,1070,5,5,3,1,0,0,0
2,5,511,2,796,59124,1100,2,7,3,1,0,0,0
2,5,511,2,796,59124,1100,1,3,2,0,0,1,0
2,5,511,2,796,59124,1100,7,7,3,1,0,0,0
2,5,511,2,796,59125,1010,13,3,2,1,0,0,0
2,5,511,2,796,59125,1010,2,3,2,1,0,0,0
2,5,511,2,796,59125,1010,9,3,2,1,0,0,0
2,5,511,2,796,59125,1010,5,3,2,1,0,0,0
2,5,511,2,796,59125,1070,2,3,4,1,0,0,0
2,5,511,2,796,59125,1070,1,5,4,0,0,1,0
2,5,511,2,796,59125,1070,9,3,4,1,0,0,0
2,5,511,2,796,59125,1100,9,5,3,1,0,0,0
2,5,511,2,796,59125,1100,2,5,3,1,0,0,0
2,5,511,2,796,59125,1100,1,8,3,0,0,1,0
2,5,511,2,796,59127,1010,8,2,7,1,0,0,0
2,5,511,2,796,59127,1010,2,2,7,1,0,0,0
2,5,511,2,796,59127,1070,2,1,9,1,0,1,0
2,5,511,2,796,59127,1070,1,1,9,1,0,1,0
2,5,511,2,796,59127,1070,8,1,9,1,0,1,0
2,5,511,2,796,59127,1100,2,3,8,1,0,0,0
2,5,511,2,796,59127,1100,8,3,8,1,0,1,0
2,5,511,2,796,59127,2040,1,1,1,1,0,1,0
2,5,511,2,796,59128,1010,1,4,6,1,1,1,0
2,5,511,2,796,59128,1010,7,4,6,1,1,1,0
2,5,511,2,796,59128,1010,2,4,6,1,1,1,0
2,5,511,2,796,59128,1070,7,5,7,1,1,1,1
2,5,511,2,796,59128,1070,1,5,7,1,1,1,0
2,5,511,2,796,59128,1070,2,5,7,1,1,1,1
2,5,511,2,796,59128,1100,7,5,5,1,1,1,1
2,5,511,2,796,59128,1100,1,5,5,1,1,1,0
2,5,511,2,796,59128,1100,2,5,5,1,1,1,1
2,5,511,2,796,59128,2040,3,1,6,1,1,1,0
2,5,511,2,796,59128,2040,1,2,6,1,1,1,0
2,5,511,2,796,59128,2040,7,2,5,1,1,1,0
2,5,511,2,796,59128,2040,2,2,6,1,1,1,0
2,5,511,2,796,59129,1010,2,3,3,1,0,1,0
2,5,511,2,796,59129,1010,4,3,3,1,0,1,0
2,5,511,2,796,59129,1070,4,2,3,1,0,1,0
2,5,511,2,796,59129,1070,2,2,3,1,0,1,0
2,5,511,2,796,59130,1010,2,2,5,0,0,1,0
2,5,511,2,796,59130,1010,3,3,5,1,1,0,0
2,5,511,2,796,59130,1010,1,3,5,1,1,0,0
2,5,511,2,796,59130,1060,1,4,2,0,1,0,0
2,5,511,2,796,59130,1060,3,3,2,0,1,0,0
2,5,511,2,796,59130,1070,1,4,5,1,1,0,0
2,5,511,2,796,59130,1100,3,3,5,1,1,0,0
2,5,511,2,796,59130,1100,1,5,6,1,1,0,0
2,5,511,2,796,59132,1010,4,3,5,1,0,0,0
2,5,511,2,796,59132,1010,1,3,5,1,0,0,0
2,5,511,2,796,59132,1010,8,2,6,0,0,1,0
2,5,511,2,796,59132,1010,9,3,5,1,0,0,0
2,5,511,2,796,59132,1010,3,2,6,0,0,1,0
2,5,511,2,796,59132,1060,1,4,3,0,1,0,0
2,5,511,2,796,59132,1060,4,4,3,0,1,0,0
2,5,511,2,796,59132,1070,4,2,6,1,0,0,0
2,5,511,2,796,59132,1070,9,2,6,1,0,0,0
2,5,511,2,796,59132,1070,1,2,6,1,0,0,0
2,5,511,2,796,59132,1070,8,2,5,0,0,1,0
2,5,511,2,796,59132,1070,3,2,5,0,0,1,0
2,5,511,2,796,59132,1100,9,6,5,1,0,0,0
2,5,511,2,796,59132,1100,4,6,6,1,0,0,0
2,5,511,2,796,59132,1100,3,3,6,0,0,1,0
2,5,511,2,796,59132,1100,1,6,6,1,0,0,0
2,5,511,2,796,59132,1100,8,3,6,0,0,1,0
2,5,514,2,1964,59133,1010,4,3,4,1,0,1,0
2,5,514,2,1964,59133,1010,1,3,4,1,0,1,0
2,5,514,2,1964,59133,1010,5,3,4,0,0,1,0
2,5,514,2,1964,59133,1010,3,3,4,1,0,1,0
2,5,514,2,1964,59133,2040,1,1,2,1,0,1,0
2,5,514,2,1964,59138,1010,2,2,5,1,1,1,0
2,5,514,2,1964,59138,1010,1,2,5,1,1,1,0
2,5,514,2,1964,59138,1070,1,4,5,1,1,1,0
2,5,514,2,1964,59138,1110,2,3,6,1,1,1,0
2,5,514,2,1964,59138,1110,1,4,5,1,1,1,0
2,5,514,2,1964,59138,2040,2,3,6,1,1,1,0
2,5,514,2,1964,59138,2040,1,3,6,1,1,1,0
2,5,514,2,1964,59143,1010,5,1,3,1,0,1,0
2,5,514,2,1964,59143,1010,1,1,2,0,1,0,0
2,5,514,2,1964,59143,1010,2,1,5,1,0,1,0
2,5,514,2,1964,59143,1010,4,1,2,0,1,0,0
2,5,514,2,1964,59143,1010,3,1,5,1,0,1,0
2,5,514,2,1964,59143,1060,4,2,2,0,1,0,0
2,5,514,2,1964,59143,1060,1,2,2,0,1,0,0
2,5,514,2,1964,59144,1070,1,2,5,1,1,0,0
2,5,514,2,1964,59144,1070,4,1,5,0,0,1,0
2,5,514,2,1964,59144,1100,4,1,4,0,0,1,0
2,5,514,2,1964,59144,1100,1,1,5,1,0,0,0
2,5,516,2,134,59145,1010,4,1,4,1,0,0,0
2,5,516,2,134,59145,1010,3,1,4,1,0,0,0
2,5,516,2,134,59145,1010,5,1,4,1,0,0,0
2,5,516,2,134,59145,1060,3,6,5,1,1,1,0
2,5,516,2,134,59145,1060,4,6,5,1,1,1,0
2,5,516,2,134,59145,1060,1,4,3,1,0,0,0
2,5,516,2,134,59145,1060,5,6,5,1,1,1,0
2,5,516,2,134,59145,1070,4,5,5,1,1,1,0
2,5,516,2,134,59145,1070,3,5,5,1,1,1,0
2,5,516,2,134,59145,1070,5,5,5,1,1,1,0
2,5,516,2,134,59145,1070,1,3,3,1,0,0,0
2,5,516,2,134,59145,1100,4,4,5,1,1,1,0
2,5,516,2,134,59145,1100,3,4,5,1,1,1,0
2,5,516,2,134,59145,1100,5,4,5,1,1,1,0
2,5,516,2,134,59147,1060,1,6,3,1,0,0,0
2,5,516,2,134,59147,1070,1,5,3,1,0,0,0
2,5,516,2,134,59147,1100,1,4,3,1,0,0,0
