"zone","state","lga","sector","ea","hhid","livestock_cd","animal_cd","s11k2q1","s11k2q4","s11k2q2","s11k2q3","s11k2q5","s11k2q6_1","s11k2q6_2","s11k2q6_3","s11k2q6_4","s11k2q7_1","s11k2q7_2","s11k2q7_3","s11k2q7_4","s11k2q7_99","s11k2q8","s11k2q10","s11k2q11","s11k2q12","s11k2q13","s11k2q14"
3,19,1940,2,648,199082,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1940,2,648,199082,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199085,1,105,1,4,6,30,1,1,,,,1,0,1,0,0,112,,,112,,
3,19,1941,2,1112,199085,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199085,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199086,1,105,1,3,5,30,1,1,,,,0,0,1,1,0,,,,7,14,1680
3,19,1941,2,1112,199086,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199086,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199087,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199088,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199090,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199090,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199092,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199093,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199094,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199094,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199095,1,105,1,4,6,15,1.5,1,2,3,,0,0,1,1,0,,,,3,9,2000
3,19,1941,2,1112,199095,3,110,2,,,,,,,,,,,,,,,,,,,
3,19,1941,2,1112,199095,3,111,2,,,,,,,,,,,,,,,,,,,
3,19,1909,2,1684,199097,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200011,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200011,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200013,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200013,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200014,1,105,1,2,12,30,2,2,,,,1,1,0,0,0,2,5,5000,,,
3,20,2018,2,1134,200014,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200014,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200016,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200016,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200016,6,122,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,0,200017,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200020,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2018,2,1134,200020,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200071,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200072,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200072,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200074,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200074,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200075,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200076,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200077,1,105,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200077,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200077,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200078,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200078,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200079,1,105,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200079,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2015,2,1746,200079,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,760,200101,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,760,200104,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,760,200105,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,760,200105,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,760,200106,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,760,200108,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,760,200110,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2028,2,498,200162,3,111,2,,,,,,,,,,,,,,,,,,,
1,26,2606,1,0,200164,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2028,2,498,200165,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2028,2,498,200165,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2028,2,498,200166,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2028,2,498,200167,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2028,2,498,200167,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2028,2,498,200168,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2028,2,498,200170,1,105,2,,,,,,,,,,,,,,,,,,,
3,20,2028,2,498,200170,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2028,2,498,200170,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2012,1,844,200181,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2012,1,844,200181,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2012,1,844,200182,1,105,2,,,,,,,,,,,,,,,,,,,
3,20,2012,1,844,200182,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2012,1,844,200182,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2012,1,844,200184,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2012,1,844,200185,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2012,1,844,200185,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2012,1,844,200186,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2012,1,844,200189,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209001,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209002,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209002,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209005,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209007,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209009,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209009,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209010,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209010,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209011,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209012,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2003,2,1390,209012,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2009,2,144,209016,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2009,2,144,209018,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2009,2,144,209019,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2009,2,144,209019,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2009,2,144,209020,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2009,2,144,209022,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2009,2,144,209022,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2009,2,144,209023,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2009,2,144,209023,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2010,2,946,209026,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2010,2,946,209026,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2010,2,946,209027,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2010,2,946,209027,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2010,2,946,209029,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2010,2,946,209030,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2010,2,946,209030,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,1,408,209041,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,1,408,209042,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,1,408,209045,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,1,408,209048,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2016,1,408,209048,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209049,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209049,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209050,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209050,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209051,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209051,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209052,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209052,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209053,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209053,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209055,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209056,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209058,1,105,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209058,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209058,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209059,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209059,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209060,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2016,2,2102,209060,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2086,209062,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2086,209062,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2086,209063,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2086,209066,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2086,209069,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2086,209069,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2086,209071,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2086,209071,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2086,209072,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2556,209075,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2556,209075,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2556,209078,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2556,209082,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2556,209082,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2021,1,2556,209083,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209085,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209085,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209087,1,105,1,5,2,7,2,1,,,,1,0,1,0,0,4,,,4,,
3,20,2025,2,2222,209087,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209087,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209088,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209089,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209090,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209090,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209091,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209091,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209094,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209094,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209095,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2025,2,2222,209095,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209098,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209098,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209099,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209099,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209100,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209100,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209101,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209102,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209102,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209105,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209106,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209107,1,105,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209107,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209107,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209108,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2026,2,1216,209108,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2032,2,50,209112,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2032,2,50,209114,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2032,2,50,209116,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2032,2,50,209116,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2032,2,50,209117,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2032,2,50,209118,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2032,2,50,209118,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2032,2,50,209119,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2032,2,50,209119,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209121,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209121,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209122,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209122,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209123,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209124,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209124,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209125,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209126,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209126,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209127,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209127,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209130,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209130,3,111,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209131,3,110,2,,,,,,,,,,,,,,,,,,,
3,20,2034,2,908,209131,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2106,2,2822,210001,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2106,2,2822,210003,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2106,2,2822,210005,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2106,2,2822,210005,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2106,2,2822,210008,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210032,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210033,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210034,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210035,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210037,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210038,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210038,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210038,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210039,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210040,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210040,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3956,210040,3,111,2,,,,,,,,,,,,,,,,,,,
1,26,2616,2,0,210051,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,926,210052,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,926,210053,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,926,210054,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,926,210054,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,926,210055,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,926,210055,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,926,210055,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,926,210058,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,926,210058,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2101,1,148,219002,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2101,1,148,219002,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2101,1,148,219003,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2101,1,148,219003,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2101,1,148,219003,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2101,1,148,219004,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2101,1,148,219005,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2101,1,148,219009,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2101,1,148,219010,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2101,1,148,219010,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2105,2,1606,219020,1,105,1,2,4,6,2,12,13,,,0,0,0,0,0,,,,,,
3,21,2105,2,1606,219020,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2105,2,1606,219020,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2105,2,1606,219020,6,122,2,,,,,,,,,,,,,,,,,,,
3,21,2105,2,1606,219022,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2105,2,1606,219022,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2105,2,1606,219024,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2105,2,1606,219024,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2105,2,1606,219024,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219025,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219025,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219026,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219026,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219026,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219027,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219027,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219027,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219028,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219028,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219031,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219032,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219032,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219032,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219033,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219033,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219034,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219034,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219034,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219035,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2111,2,260,219036,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219038,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219038,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219038,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219041,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219041,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219041,3,111,,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219043,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219044,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219044,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219045,1,105,1,3,3,10,5,1,,,,0,0,0,0,0,,,,,,
3,21,2112,2,442,219045,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219045,6,122,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219047,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219047,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2112,2,442,219047,6,122,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,548,219049,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,548,219051,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,548,219054,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,548,219054,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,548,219055,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,548,219056,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2115,2,548,219057,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219061,1,105,1,2,4,18,6,1,2,5,,1,0,0,1,0,2,,,,10,3875
3,21,2119,2,3992,219061,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219061,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219062,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219062,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219062,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219063,1,105,1,4,3,30,1,1,2,,,1,0,0,1,0,7,,,,10,3500
3,21,2119,2,3992,219063,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219063,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219064,1,105,1,3,4,20,3,2,3,,,0,0,0,0,0,,,,,,
3,21,2119,2,3992,219064,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219064,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219065,1,105,1,5,3,20,5,2,,,,1,1,0,0,0,3,3,1000,,,
3,21,2119,2,3992,219065,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219066,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219066,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219066,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219067,1,105,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219067,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219067,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219069,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219069,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219070,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219070,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219071,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2119,2,3992,219071,3,111,2,,,,,,,,,,,,,,,,,,,
3,21,2105,2,1606,219076,3,110,2,,,,,,,,,,,,,,,,,,,
3,21,2105,2,1606,219076,3,111,2,,,,,,,,,,,,,,,,,,,
1,22,2216,1,428,220028,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2220,1,1296,220054,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2220,1,1296,220056,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2220,1,1296,220057,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2220,1,1296,220058,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2220,1,1296,220059,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2220,1,1296,220060,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,220111,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,220112,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,220113,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,220114,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,220115,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,220116,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,220117,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,220118,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,266,220120,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,2578,229002,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,2578,229004,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,2578,229005,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,2578,229009,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,2578,229010,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2203,2,2578,229012,3,111,2,,,,,,,,,,,,,,,,,,,
1,22,2208,2,194,229014,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2208,2,194,229015,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2208,2,194,229023,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2208,2,642,229025,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2208,2,642,229028,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2208,2,642,229029,3,110,2,,,,,,,,,,,,,,,,,,,
1,22,2208,2,642,229031,3,110,2,,,,,,,,,,,,,,,,,,,
