"zone","state","lga","sector","ea","cluster_id","resource_cd","c4q1","c4q1_os","c4q2","c4q3","c4q4a","c4q4b","c4q4c","c4q4_os","c4q5a","c4q5b","c4q5c","c4q5_os"
1,22,2208,2,642,"2208-642",403,2,,,,,,,,,,,
1,22,2208,2,642,"2208-642",405,2,,,,,,,,,,,
1,22,2208,2,642,"2208-642",406,2,,,,,,,,,,,
1,22,2208,2,642,"2208-642",407,1,,1,1,4,,,,8,,,
1,22,2208,2,642,"2208-642",408,2,,,,,,,,,,,
2,2,221,1,750,"221-750",401,2,,,,,,,,,,,
2,2,221,1,750,"221-750",402,2,,,,,,,,,,,
2,2,221,1,750,"221-750",403,2,,,,,,,,,,,
2,2,221,1,750,"221-750",405,2,,,,,,,,,,,
2,2,221,1,750,"221-750",406,2,,,,,,,,,,,
2,2,221,1,750,"221-750",407,2,,,,,,,,,,,
2,2,221,1,750,"221-750",408,2,,,,,,,,,,,
1,22,2211,2,594,"2211-594",401,1,,1,1,4,,,,8,,,
1,22,2211,2,594,"2211-594",402,2,,,,,,,,,,,
1,22,2211,2,594,"2211-594",403,2,,,,,,,,,,,
1,22,2211,2,594,"2211-594",405,2,,,,,,,,,,,
1,22,2211,2,594,"2211-594",406,2,,,,,,,,,,,
1,22,2211,2,594,"2211-594",407,1,,1,1,4,,,,8,,,
1,22,2211,2,594,"2211-594",408,2,,,,,,,,,,,
1,22,2213,1,100,"2213-100",401,1,,1,1,2,,,,1,,,
1,22,2213,1,100,"2213-100",402,1,,1,1,1,,,,1,,,
1,22,2213,1,100,"2213-100",403,2,,,,,,,,,,,
1,22,2213,1,100,"2213-100",405,2,,,,,,,,,,,
1,22,2213,1,100,"2213-100",406,2,,,,,,,,,,,
1,22,2213,1,100,"2213-100",407,1,,1,1,4,,,,8,,,
1,22,2213,1,100,"2213-100",408,2,,,,,,,,,,,
1,22,2216,1,270,"2216-270",401,1,,1,1,2,,,,1,,,
1,22,2216,1,270,"2216-270",402,2,,,,,,,,,,,
1,22,2216,1,270,"2216-270",403,2,,,,,,,,,,,
1,22,2216,1,270,"2216-270",405,2,,,,,,,,,,,
1,22,2216,1,270,"2216-270",406,2,,,,,,,,,,,
1,22,2216,1,270,"2216-270",407,2,,,,,,,,,,,
1,22,2216,1,270,"2216-270",408,2,,,,,,,,,,,
1,22,2216,1,428,"2216-428",401,1,,1,1,1,2,,,2,1,3,
1,22,2216,1,428,"2216-428",402,1,,1,1,1,2,,,2,1,3,
1,22,2216,1,428,"2216-428",403,2,,,,,,,,,,,
1,22,2216,1,428,"2216-428",405,2,,,,,,,,,,,
1,22,2216,1,428,"2216-428",406,2,,,,,,,,,,,
1,22,2216,1,428,"2216-428",407,2,,,,,,,,,,,
1,22,2216,1,428,"2216-428",408,2,,,,,,,,,,,
1,22,2216,1,588,"2216-588",401,2,,,,,,,,,,,
1,22,2216,1,588,"2216-588",402,1,,1,1,2,,,,1,2,,
1,22,2216,1,588,"2216-588",403,2,,,,,,,,,,,
1,22,2216,1,588,"2216-588",405,2,,,,,,,,,,,
1,22,2216,1,588,"2216-588",406,2,,,,,,,,,,,
1,22,2216,1,588,"2216-588",407,2,,,,,,,,,,,
1,22,2216,1,588,"2216-588",408,2,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",401,1,,1,1,4,,,,3,,,
1,22,2220,1,1296,"2220-1296",402,1,,1,1,1,,,,1,2,,
1,22,2220,1,1296,"2220-1296",403,2,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",405,2,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",406,2,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",407,1,,1,1,4,,,,8,,,
1,22,2220,1,1296,"2220-1296",408,2,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",401,2,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",402,1,,1,1,4,,,,8,,,
1,23,2302,2,1982,"2302-1982",403,2,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",405,2,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",406,2,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",407,1,,1,1,4,,,,8,,,
1,23,2302,2,1982,"2302-1982",408,1,,1,1,4,,,,8,,,
1,23,2303,2,68,"2303-68",401,2,,,,,,,,,,,
1,23,2303,2,68,"2303-68",402,1,,2,1,2,,,,3,,,
1,23,2303,2,68,"2303-68",403,2,,,,,,,,,,,
1,23,2303,2,68,"2303-68",405,2,,,,,,,,,,,
1,23,2303,2,68,"2303-68",406,2,,,,,,,,,,,
1,23,2303,2,68,"2303-68",407,1,,1,1,4,,,,8,,,
1,23,2303,2,68,"2303-68",408,2,,,,,,,,,,,
1,23,2303,2,828,"2303-828",401,2,,,,,,,,,,,
1,23,2303,2,828,"2303-828",402,1,,1,1,4,,,,3,,,
1,23,2303,2,828,"2303-828",403,2,,,,,,,,,,,
1,23,2303,2,828,"2303-828",405,2,,,,,,,,,,,
1,23,2303,2,828,"2303-828",406,2,,,,,,,,,,,
1,23,2303,2,828,"2303-828",407,1,,2,1,4,,,,8,,,
1,23,2303,2,828,"2303-828",408,2,,,,,,,,,,,
1,23,2304,2,322,"2304-322",401,1,,1,1,1,2,,,3,,,
1,23,2304,2,322,"2304-322",402,2,,,,,,,,,,,
1,23,2304,2,322,"2304-322",403,2,,,,,,,,,,,
1,23,2304,2,322,"2304-322",405,2,,,,,,,,,,,
1,23,2304,2,322,"2304-322",406,2,,,,,,,,,,,
1,23,2304,2,322,"2304-322",407,1,,1,1,2,,,,3,,,
1,23,2304,2,322,"2304-322",408,2,,,,,,,,,,,
1,23,2304,2,432,"2304-432",401,2,,,,,,,,,,,
1,23,2304,2,432,"2304-432",402,1,,1,1,2,,,,1,3,,
1,23,2304,2,432,"2304-432",403,2,,,,,,,,,,,
1,23,2304,2,432,"2304-432",405,2,,,,,,,,,,,
1,23,2304,2,432,"2304-432",406,2,,,,,,,,,,,
1,23,2304,2,432,"2304-432",407,2,,,,,,,,,,,
1,23,2304,2,432,"2304-432",408,2,,,,,,,,,,,
1,23,2305,2,174,"2305-174",401,1,,1,1,1,,,,1,5,,
1,23,2305,2,174,"2305-174",402,1,,1,1,1,2,,,1,3,,
1,23,2305,2,174,"2305-174",403,2,,,,,,,,,,,
1,23,2305,2,174,"2305-174",405,2,,,,,,,,,,,
1,23,2305,2,174,"2305-174",406,2,,,,,,,,,,,
1,23,2305,2,174,"2305-174",407,2,,,,,,,,,,,
1,23,2305,2,174,"2305-174",408,2,,,,,,,,,,,
1,23,2306,1,78,"2306-78",401,2,,,,,,,,,,,
1,23,2306,1,78,"2306-78",402,1,,1,1,3,,,,8,,,
1,23,2306,1,78,"2306-78",403,2,,,,,,,,,,,
1,23,2306,1,78,"2306-78",405,2,,,,,,,,,,,
1,23,2306,1,78,"2306-78",406,2,,,,,,,,,,,
1,23,2306,1,78,"2306-78",407,1,,1,1,4,,,,8,,,
1,23,2306,1,78,"2306-78",408,2,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",401,2,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",402,2,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",403,2,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",405,2,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",406,2,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",407,1,,2,1,4,,,,8,,,
1,23,2307,1,2316,"2307-2316",408,2,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",401,2,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",402,2,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",403,2,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",405,2,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",406,2,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",407,1,,2,1,4,,,,8,,,
1,23,2308,1,5126,"2308-5126",408,2,,,,,,,,,,,
1,23,2308,1,88,"2308-88",401,2,,,,,,,,,,,
1,23,2308,1,88,"2308-88",402,2,,,,,,,,,,,
1,23,2308,1,88,"2308-88",403,1,,1,1,2,1,,,1,3,,
1,23,2308,1,88,"2308-88",405,2,,,,,,,,,,,
1,23,2308,1,88,"2308-88",406,2,,,,,,,,,,,
1,23,2308,1,88,"2308-88",407,1,,1,1,1,2,,,1,5,6,
1,23,2308,1,88,"2308-88",408,2,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",401,2,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",402,2,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",403,2,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",405,2,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",406,2,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",407,1,,1,1,4,,,,8,,,
1,23,2309,1,1224,"2309-1224",408,2,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",401,1,,1,1,3,1,,,1,3,,
1,23,2309,2,1574,"2309-1574",402,2,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",403,2,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",405,2,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",406,2,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",407,1,,1,1,1,2,,,3,2,,
1,23,2309,2,1574,"2309-1574",408,2,,,,,,,,,,,
1,23,2309,2,740,"2309-740",401,1,,1,1,4,,,,8,,,
1,23,2309,2,740,"2309-740",402,1,,1,1,4,,,,1,,,
1,23,2309,2,740,"2309-740",403,2,,,,,,,,,,,
1,23,2309,2,740,"2309-740",405,2,,,,,,,,,,,
1,23,2309,2,740,"2309-740",406,2,,,,,,,,,,,
1,23,2309,2,740,"2309-740",407,2,,,,,,,,,,,
1,23,2309,2,740,"2309-740",408,2,,,,,,,,,,,
1,23,2310,2,30,"2310-30",401,2,,,,,,,,,,,
1,23,2310,2,30,"2310-30",402,1,,1,1,4,,,,8,,,
1,23,2310,2,30,"2310-30",403,1,,1,1,4,,,,8,,,
1,23,2310,2,30,"2310-30",405,2,,,,,,,,,,,
1,23,2310,2,30,"2310-30",406,2,,,,,,,,,,,
1,23,2310,2,30,"2310-30",407,1,,1,1,4,,,,8,,,
1,23,2310,2,30,"2310-30",408,2,,,,,,,,,,,
1,23,2310,2,496,"2310-496",401,1,,1,1,2,1,3,,1,2,3,
1,23,2310,2,496,"2310-496",402,1,,1,1,1,3,2,,3,2,1,
1,23,2310,2,496,"2310-496",403,2,,,,,,,,,,,
1,23,2310,2,496,"2310-496",405,2,,,,,,,,,,,
1,23,2310,2,496,"2310-496",406,2,,,,,,,,,,,
1,23,2310,2,496,"2310-496",407,2,,,,,,,,,,,
1,23,2310,2,496,"2310-496",408,2,,,,,,,,,,,
1,23,2311,2,1600,"2311-1600",401,2,,,,,,,,,,,
1,23,2311,2,1600,"2311-1600",402,2,,,,,,,,,,,
1,23,2311,2,1600,"2311-1600",403,2,,,,,,,,,,,
1,23,2311,2,1600,"2311-1600",405,2,,,,,,,,,,,
1,23,2311,2,1600,"2311-1600",406,2,,,,,,,,,,,
1,23,2311,2,1600,"2311-1600",407,2,,,,,,,,,,,
1,23,2311,2,1600,"2311-1600",408,2,,,,,,,,,,,
1,23,2311,2,516,"2311-516",401,1,,1,1,1,2,,,3,,,
1,23,2311,2,516,"2311-516",402,2,,,,,,,,,,,
1,23,2311,2,516,"2311-516",403,2,,,,,,,,,,,
1,23,2311,2,516,"2311-516",405,2,,,,,,,,,,,
1,23,2311,2,516,"2311-516",406,2,,,,,,,,,,,
1,23,2311,2,516,"2311-516",407,1,,1,1,4,,,,8,,,
1,23,2311,2,516,"2311-516",408,2,,,,,,,,,,,
1,23,2313,1,382,"2313-382",401,2,,,,,,,,,,,
1,23,2313,1,382,"2313-382",402,2,,,,,,,,,,,
1,23,2313,1,382,"2313-382",403,2,,,,,,,,,,,
1,23,2313,1,382,"2313-382",405,2,,,,,,,,,,,
1,23,2313,1,382,"2313-382",406,2,,,,,,,,,,,
1,23,2313,1,382,"2313-382",407,2,,,,,,,,,,,
1,23,2313,1,382,"2313-382",408,2,,,,,,,,,,,
1,23,2314,2,354,"2314-354",401,1,,1,1,1,2,,,1,2,,
1,23,2314,2,354,"2314-354",402,1,,1,1,1,2,,,5,3,,
1,23,2314,2,354,"2314-354",403,2,,,,,,,,,,,
1,23,2314,2,354,"2314-354",405,2,,,,,,,,,,,
1,23,2314,2,354,"2314-354",406,2,,,,,,,,,,,
1,23,2314,2,354,"2314-354",407,2,,,,,,,,,,,
1,23,2314,2,354,"2314-354",408,2,,,,,,,,,,,
1,23,2316,2,1442,"2316-1442",401,1,,1,1,1,2,,,2,3,,
1,23,2316,2,1442,"2316-1442",402,1,,1,1,1,2,,,3,,,
1,23,2316,2,1442,"2316-1442",403,2,,,,,,,,,,,
1,23,2316,2,1442,"2316-1442",405,2,,,,,,,,,,,
1,23,2316,2,1442,"2316-1442",406,2,,,,,,,,,,,
1,23,2316,2,1442,"2316-1442",407,1,,1,1,1,2,,,3,,,
1,23,2316,2,1442,"2316-1442",408,2,,,,,,,,,,,
1,23,2316,2,614,"2316-614",401,2,,,,,,,,,,,
1,23,2316,2,614,"2316-614",402,1,,1,1,4,,,,8,,,
1,23,2316,2,614,"2316-614",403,2,,,,,,,,,,,
1,23,2316,2,614,"2316-614",405,2,,,,,,,,,,,
1,23,2316,2,614,"2316-614",406,2,,,,,,,,,,,
1,23,2316,2,614,"2316-614",407,1,,1,1,4,,,,8,,,
1,23,2316,2,614,"2316-614",408,1,,1,1,4,,,,8,,,
6,24,2401,1,1664,"2401-1664",401,2,,,,,,,,,,,
6,24,2401,1,1664,"2401-1664",402,2,,,,,,,,,,,
6,24,2401,1,1664,"2401-1664",403,2,,,,,,,,,,,
6,24,2401,1,1664,"2401-1664",405,2,,,,,,,,,,,
6,24,2401,1,1664,"2401-1664",406,2,,,,,,,,,,,
6,24,2401,1,1664,"2401-1664",407,2,,,,,,,,,,,
6,24,2401,1,1664,"2401-1664",408,2,,,,,,,,,,,
6,24,2401,1,396,"2401-396",401,2,,,,,,,,,,,
6,24,2401,1,396,"2401-396",402,2,,,,,,,,,,,
6,24,2401,1,396,"2401-396",403,2,,,,,,,,,,,
6,24,2401,1,396,"2401-396",405,2,,,,,,,,,,,
6,24,2401,1,396,"2401-396",406,2,,,,,,,,,,,
6,24,2401,1,396,"2401-396",407,2,,,,,,,,,,,
6,24,2401,1,396,"2401-396",408,2,,,,,,,,,,,
6,24,2401,1,884,"2401-884",401,2,,,,,,,,,,,
6,24,2401,1,884,"2401-884",402,2,,,,,,,,,,,
6,24,2401,1,884,"2401-884",403,2,,,,,,,,,,,
6,24,2401,1,884,"2401-884",405,2,,,,,,,,,,,
6,24,2401,1,884,"2401-884",406,2,,,,,,,,,,,
6,24,2401,1,884,"2401-884",407,2,,,,,,,,,,,
6,24,2401,1,884,"2401-884",408,2,,,,,,,,,,,
6,24,2403,1,1444,"2403-1444",401,2,,,,,,,,,,,
6,24,2403,1,1444,"2403-1444",402,2,,,,,,,,,,,
6,24,2403,1,1444,"2403-1444",403,2,,,,,,,,,,,
6,24,2403,1,1444,"2403-1444",405,2,,,,,,,,,,,
6,24,2403,1,1444,"2403-1444",406,2,,,,,,,,,,,
6,24,2403,1,1444,"2403-1444",407,2,,,,,,,,,,,
6,24,2403,1,1444,"2403-1444",408,2,,,,,,,,,,,
6,24,2403,1,7586,"2403-7586",401,2,,,,,,,,,,,
6,24,2403,1,7586,"2403-7586",402,2,,,,,,,,,,,
6,24,2403,1,7586,"2403-7586",403,2,,,,,,,,,,,
6,24,2403,1,7586,"2403-7586",405,2,,,,,,,,,,,
6,24,2403,1,7586,"2403-7586",406,2,,,,,,,,,,,
6,24,2403,1,7586,"2403-7586",407,2,,,,,,,,,,,
6,24,2403,1,7586,"2403-7586",408,2,,,,,,,,,,,
6,24,2404,1,1342,"2404-1342",401,2,,,,,,,,,,,
6,24,2404,1,1342,"2404-1342",402,2,,,,,,,,,,,
6,24,2404,1,1342,"2404-1342",403,2,,,,,,,,,,,
6,24,2404,1,1342,"2404-1342",405,2,,,,,,,,,,,
6,24,2404,1,1342,"2404-1342",406,2,,,,,,,,,,,
6,24,2404,1,1342,"2404-1342",407,2,,,,,,,,,,,
6,24,2404,1,1342,"2404-1342",408,2,,,,,,,,,,,
6,24,2405,1,1292,"2405-1292",401,2,,,,,,,,,,,
6,24,2405,1,1292,"2405-1292",402,2,,,,,,,,,,,
6,24,2405,1,1292,"2405-1292",403,2,,,,,,,,,,,
6,24,2405,1,1292,"2405-1292",405,2,,,,,,,,,,,
6,24,2405,1,1292,"2405-1292",406,2,,,,,,,,,,,
6,24,2405,1,1292,"2405-1292",407,2,,,,,,,,,,,
6,24,2405,1,1292,"2405-1292",408,2,,,,,,,,,,,
6,24,2405,1,134,"2405-134",401,2,,,,,,,,,,,
6,24,2405,1,134,"2405-134",402,2,,,,,,,,,,,
6,24,2405,1,134,"2405-134",403,2,,,,,,,,,,,
6,24,2405,1,134,"2405-134",405,2,,,,,,,,,,,
6,24,2405,1,134,"2405-134",406,2,,,,,,,,,,,
6,24,2405,1,134,"2405-134",407,2,,,,,,,,,,,
6,24,2405,1,134,"2405-134",408,2,,,,,,,,,,,
6,24,2405,1,152,"2405-152",401,2,,,,,,,,,,,
6,24,2405,1,152,"2405-152",402,2,,,,,,,,,,,
6,24,2405,1,152,"2405-152",403,2,,,,,,,,,,,
6,24,2405,1,152,"2405-152",405,2,,,,,,,,,,,
6,24,2405,1,152,"2405-152",406,2,,,,,,,,,,,
6,24,2405,1,152,"2405-152",407,2,,,,,,,,,,,
6,24,2405,1,152,"2405-152",408,2,,,,,,,,,,,
6,24,2405,1,588,"2405-588",401,2,,,,,,,,,,,
6,24,2405,1,588,"2405-588",402,2,,,,,,,,,,,
6,24,2405,1,588,"2405-588",403,2,,,,,,,,,,,
6,24,2405,1,588,"2405-588",405,2,,,,,,,,,,,
6,24,2405,1,588,"2405-588",406,2,,,,,,,,,,,
6,24,2405,1,588,"2405-588",407,2,,,,,,,,,,,
6,24,2405,1,588,"2405-588",408,2,,,,,,,,,,,
6,24,2410,1,2522,"2410-2522",401,2,,,,,,,,,,,
6,24,2410,1,2522,"2410-2522",402,2,,,,,,,,,,,
6,24,2410,1,2522,"2410-2522",403,2,,,,,,,,,,,
6,24,2410,1,2522,"2410-2522",405,2,,,,,,,,,,,
6,24,2410,1,2522,"2410-2522",406,2,,,,,,,,,,,
6,24,2410,1,2522,"2410-2522",407,2,,,,,,,,,,,
6,24,2410,1,2522,"2410-2522",408,2,,,,,,,,,,,
6,24,2413,1,306,"2413-306",401,2,,,,,,,,,,,
6,24,2413,1,306,"2413-306",402,2,,,,,,,,,,,
6,24,2413,1,306,"2413-306",403,2,,,,,,,,,,,
6,24,2413,1,306,"2413-306",405,2,,,,,,,,,,,
6,24,2413,1,306,"2413-306",406,2,,,,,,,,,,,
6,24,2413,1,306,"2413-306",407,2,,,,,,,,,,,
6,24,2413,1,306,"2413-306",408,2,,,,,,,,,,,
6,24,2415,1,550,"2415-550",401,2,,,,,,,,,,,
6,24,2415,1,550,"2415-550",402,2,,,,,,,,,,,
6,24,2415,1,550,"2415-550",403,2,,,,,,,,,,,
6,24,2415,1,550,"2415-550",405,2,,,,,,,,,,,
6,24,2415,1,550,"2415-550",406,2,,,,,,,,,,,
6,24,2415,1,550,"2415-550",407,2,,,,,,,,,,,
6,24,2415,1,550,"2415-550",408,2,,,,,,,,,,,
6,24,2416,1,176,"2416-176",401,2,,,,,,,,,,,
6,24,2416,1,176,"2416-176",402,2,,,,,,,,,,,
6,24,2416,1,176,"2416-176",403,2,,,,,,,,,,,
6,24,2416,1,176,"2416-176",405,2,,,,,,,,,,,
6,24,2416,1,176,"2416-176",406,2,,,,,,,,,,,
6,24,2416,1,176,"2416-176",407,2,,,,,,,,,,,
6,24,2416,1,176,"2416-176",408,2,,,,,,,,,,,
6,24,2416,1,2028,"2416-2028",401,2,,,,,,,,,,,
6,24,2416,1,2028,"2416-2028",402,2,,,,,,,,,,,
6,24,2416,1,2028,"2416-2028",403,2,,,,,,,,,,,
6,24,2416,1,2028,"2416-2028",405,2,,,,,,,,,,,
6,24,2416,1,2028,"2416-2028",406,2,,,,,,,,,,,
6,24,2416,1,2028,"2416-2028",407,2,,,,,,,,,,,
6,24,2416,1,2028,"2416-2028",408,2,,,,,,,,,,,
6,24,2418,1,1090,"2418-1090",401,2,,,,,,,,,,,
6,24,2418,1,1090,"2418-1090",402,2,,,,,,,,,,,
6,24,2418,1,1090,"2418-1090",403,2,,,,,,,,,,,
6,24,2418,1,1090,"2418-1090",405,2,,,,,,,,,,,
6,24,2418,1,1090,"2418-1090",406,2,,,,,,,,,,,
6,24,2418,1,1090,"2418-1090",407,2,,,,,,,,,,,
6,24,2418,1,1090,"2418-1090",408,2,,,,,,,,,,,
6,24,2418,1,1770,"2418-1770",401,2,,,,,,,,,,,
6,24,2418,1,1770,"2418-1770",402,2,,,,,,,,,,,
6,24,2418,1,1770,"2418-1770",403,2,,,,,,,,,,,
6,24,2418,1,1770,"2418-1770",405,2,,,,,,,,,,,
6,24,2418,1,1770,"2418-1770",406,2,,,,,,,,,,,
6,24,2418,1,1770,"2418-1770",407,2,,,,,,,,,,,
6,24,2418,1,1770,"2418-1770",408,2,,,,,,,,,,,
6,24,2418,1,2276,"2418-2276",401,2,,,,,,,,,,,
6,24,2418,1,2276,"2418-2276",402,2,,,,,,,,,,,
6,24,2418,1,2276,"2418-2276",403,2,,,,,,,,,,,
6,24,2418,1,2276,"2418-2276",405,2,,,,,,,,,,,
6,24,2418,1,2276,"2418-2276",406,2,,,,,,,,,,,
6,24,2418,1,2276,"2418-2276",407,2,,,,,,,,,,,
6,24,2418,1,2276,"2418-2276",408,2,,,,,,,,,,,
6,24,2418,1,920,"2418-920",401,2,,,,,,,,,,,
6,24,2418,1,920,"2418-920",402,2,,,,,,,,,,,
6,24,2418,1,920,"2418-920",403,2,,,,,,,,,,,
6,24,2418,1,920,"2418-920",405,2,,,,,,,,,,,
6,24,2418,1,920,"2418-920",406,2,,,,,,,,,,,
6,24,2418,1,920,"2418-920",407,2,,,,,,,,,,,
6,24,2418,1,920,"2418-920",408,2,,,,,,,,,,,
6,24,2419,1,330,"2419-330",401,2,,,,,,,,,,,
6,24,2419,1,330,"2419-330",402,2,,,,,,,,,,,
6,24,2419,1,330,"2419-330",403,2,,,,,,,,,,,
6,24,2419,1,330,"2419-330",405,2,,,,,,,,,,,
6,24,2419,1,330,"2419-330",406,2,,,,,,,,,,,
6,24,2419,1,330,"2419-330",407,2,,,,,,,,,,,
6,24,2419,1,330,"2419-330",408,2,,,,,,,,,,,
6,24,2419,1,488,"2419-488",401,2,,,,,,,,,,,
6,24,2419,1,488,"2419-488",402,2,,,,,,,,,,,
6,24,2419,1,488,"2419-488",403,2,,,,,,,,,,,
6,24,2419,1,488,"2419-488",405,2,,,,,,,,,,,
6,24,2419,1,488,"2419-488",406,2,,,,,,,,,,,
6,24,2419,1,488,"2419-488",407,2,,,,,,,,,,,
6,24,2419,1,488,"2419-488",408,2,,,,,,,,,,,
6,24,2420,1,10,"2420-10",401,2,,,,,,,,,,,
6,24,2420,1,10,"2420-10",402,2,,,,,,,,,,,
6,24,2420,1,10,"2420-10",403,2,,,,,,,,,,,
6,24,2420,1,10,"2420-10",405,2,,,,,,,,,,,
6,24,2420,1,10,"2420-10",406,2,,,,,,,,,,,
6,24,2420,1,10,"2420-10",407,2,,,,,,,,,,,
6,24,2420,1,10,"2420-10",408,2,,,,,,,,,,,
6,24,2420,1,1580,"2420-1580",401,2,,,,,,,,,,,
6,24,2420,1,1580,"2420-1580",402,2,,,,,,,,,,,
6,24,2420,1,1580,"2420-1580",403,2,,,,,,,,,,,
6,24,2420,1,1580,"2420-1580",405,2,,,,,,,,,,,
6,24,2420,1,1580,"2420-1580",406,2,,,,,,,,,,,
6,24,2420,1,1580,"2420-1580",407,2,,,,,,,,,,,
6,24,2420,1,1580,"2420-1580",408,2,,,,,,,,,,,
6,24,2420,1,300,"2420-300",401,2,,,,,,,,,,,
6,24,2420,1,300,"2420-300",402,2,,,,,,,,,,,
6,24,2420,1,300,"2420-300",403,2,,,,,,,,,,,
6,24,2420,1,300,"2420-300",405,2,,,,,,,,,,,
6,24,2420,1,300,"2420-300",406,2,,,,,,,,,,,
6,24,2420,1,300,"2420-300",407,2,,,,,,,,,,,
6,24,2420,1,300,"2420-300",408,2,,,,,,,,,,,
1,25,2503,2,1350,"2503-1350",401,1,,1,1,3,,,,8,,,
1,25,2503,2,1350,"2503-1350",402,1,,2,1,2,,,,1,,,
1,25,2503,2,1350,"2503-1350",403,1,,2,1,1,,,,1,,,
1,25,2503,2,1350,"2503-1350",405,2,,,,,,,,,,,
1,25,2503,2,1350,"2503-1350",406,1,,1,1,1,,,,2,,,
1,25,2503,2,1350,"2503-1350",407,1,,1,1,1,,,,2,,,
1,25,2503,2,1350,"2503-1350",408,2,,,,,,,,,,,
1,25,2504,2,222,"2504-222",401,2,,,,,,,,,,,
1,25,2504,2,222,"2504-222",402,2,,,,,,,,,,,
1,25,2504,2,222,"2504-222",403,2,,,,,,,,,,,
1,25,2504,2,222,"2504-222",405,2,,,,,,,,,,,
1,25,2504,2,222,"2504-222",406,2,,,,,,,,,,,
1,25,2504,2,222,"2504-222",407,1,,2,2,2,1,,,1,6,,
1,25,2504,2,222,"2504-222",408,2,,,,,,,,,,,
1,26,2602,2,118,"2602-118",401,1,,1,1,2,3,,,1,2,,
1,26,2602,2,118,"2602-118",402,2,,,,,,,,,,,
1,26,2602,2,118,"2602-118",403,2,,,,,,,,,,,
1,26,2602,2,118,"2602-118",405,2,,,,,,,,,,,
1,26,2602,2,118,"2602-118",406,2,,,,,,,,,,,
1,26,2602,2,118,"2602-118",407,1,,1,1,4,,,,8,,,
1,26,2602,2,118,"2602-118",408,2,,,,,,,,,,,
1,26,2603,1,450,"2603-450",401,1,,1,1,1,2,3,,1,3,,
1,26,2603,1,450,"2603-450",402,2,,,,,,,,,,,
1,26,2603,1,450,"2603-450",403,2,,,,,,,,,,,
1,26,2603,1,450,"2603-450",405,2,,,,,,,,,,,
1,26,2603,1,450,"2603-450",406,2,,,,,,,,,,,
1,26,2603,1,450,"2603-450",407,2,,,,,,,,,,,
1,26,2603,1,450,"2603-450",408,2,,,,,,,,,,,
1,26,2603,1,658,"2603-658",401,1,,1,1,1,2,,,1,5,,
1,26,2603,1,658,"2603-658",402,2,,,,,,,,,,,
1,26,2603,1,658,"2603-658",403,2,,,,,,,,,,,
1,26,2603,1,658,"2603-658",405,2,,,,,,,,,,,
1,26,2603,1,658,"2603-658",406,2,,,,,,,,,,,
1,26,2603,1,658,"2603-658",407,2,,,,,,,,,,,
1,26,2603,1,658,"2603-658",408,2,,,,,,,,,,,
1,26,2604,2,1652,"2604-1652",401,1,,1,1,1,2,3,,1,3,5,
1,26,2604,2,1652,"2604-1652",402,2,,,,,,,,,,,
1,26,2604,2,1652,"2604-1652",403,2,,,,,,,,,,,
1,26,2604,2,1652,"2604-1652",405,2,,,,,,,,,,,
1,26,2604,2,1652,"2604-1652",406,2,,,,,,,,,,,
1,26,2604,2,1652,"2604-1652",407,2,,,,,,,,,,,
1,26,2604,2,1652,"2604-1652",408,2,,,,,,,,,,,
1,26,2608,2,786,"2608-786",401,1,,1,1,1,2,3,,1,5,,
1,26,2608,2,786,"2608-786",402,2,,,,,,,,,,,
1,26,2608,2,786,"2608-786",403,2,,,,,,,,,,,
1,26,2608,2,786,"2608-786",405,2,,,,,,,,,,,
1,26,2608,2,786,"2608-786",406,2,,,,,,,,,,,
