"zone","state","lga","sector","ea","hhid","sec11_resp","s11q1b","s11q1b_os","s11q1","s11q2","s11q3a","s11q3b","s11q4a","s11q4b","s11q5a","s11q5a_os","s11q5b","s11q5c_1","s11q5c_2","s11q5c_3","s11q5c_4","s11q5c_5","s11q5c_6","s11q5c_7","s11q5c_8","s11q5c_9","s11q5","s11q6","s11q6_os","s11q7","s11q7b","s11q8","s11q8b","s11q9","s11q40","s11q40_os","s11q41","s11q41_os","s11q42","s11q43_1","s11q43_2","s11q43_os","s11q44_1","s11q44_2","s11q45","s11q46_1","s11q46_2","s11q46_3","s11q46_os","s11q47","s11q48__1","s11q48__2","s11q48__3","s11q48__4","s11q48__5","s11q48__6","s11q48__7","s11q48_os","s11q49","s11q50","s11q51","s11q52","s11q53","s11q54","s11q33b","s11q33b_os","s11q55","s11q55_os","s11q56","s11q57a","s11q57b","s11q58","s11q59","s11q60","s11q60_os","s11q61","s11q62","s11q63a","s11q63b","s11q64","s11q65","s11q66","s11q67__1","s11q67__2","s11q67__3","s11q67__4","s11q67__5","s11q67__6","s11q67__7","s11q67_os","s11q68","s11q68_os","s11q69","s11q36","s11q36_os","s11q70","s11q71","s11q71_os","s11q72","s11q73","s11q74","s11q38","s11q38b","s11q75a","s11q75b"
6,13,1306,1,140,139032,1,4,,3,,2000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,2,,1,,2,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,7,2,12,9,2,6,,5,,1,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1306,1,140,139033,3,4,,1,1000000,,,,,6,,,,,,,,,,,,9999,1,,2,,1,,2,6,,1,,2,1,,,,,2,,,,,2,,,,,,,,,,,,,,,6,,5,,3,20,1,7,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1306,1,140,139034,1,4,,5,,,,1000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,2,,3,,1,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,6,,2,,3,5,1,6,1,6,,2,3,45,1,3,1,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1306,1,140,139035,1,4,,3,,1000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,2,,5,,,4,3,,0,1500,2,,,,,2,,,,,,,,,,,,,,,6,,2,,3,2,2,8,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,3,,,1,2,,6,"EMPTY DUG WELL",,
6,13,1306,1,342,139036,2,4,,3,,800,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,5,,1,,2,14,,,2000,,2,,,,,1,1,0,0,0,0,0,0,,1,6,2,3,48,2,6,,5,,3,30,1,4,1,13,,,3,1,2,3,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1306,1,342,139037,1,4,,5,,,,1500,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,6,,1,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,1,7,2,12,9,2,6,,5,,1,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,2,,,1,1,3,5,,,
6,13,1306,1,342,139038,2,4,,5,,,,1000,1,6,,,,,,,,,,,,9999,5,,2,,3,,2,2,,5,,,4,,,1000,,2,,,,,1,1,0,0,0,0,0,0,,1,3,3,3,4,2,6,,5,,3,10,1,7,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1306,1,342,139039,1,3,,1,10000000,,,,,1,,1,1,,,,,,,,,2013,5,,2,,5,,4,5,,1,,2,14,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,5,3,2,4,2,6,,5,,2,,,,1,6,,5,2,,,,2,2,,,,,,,,,6,,0,2,,2,,,1,2,,5,,,
6,13,1306,1,342,139041,1,4,,3,,1200,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,3,3,,5,,,4,,,1000,,2,,,,,1,1,0,0,0,0,0,0,,1,2,1,10,12,1,5,,2,,2,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,4,,,
6,13,1306,1,342,139042,2,4,,3,,1000,1,,,7,"VERBAL AGREEMENT BY LANDLORD",2,,,,,,,,,,9999,5,,2,,3,,2,2,,5,,,4,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,2,1,10,8,2,6,,2,,3,4,1,6,2,,,,,,,,1,2,,,,,,,,,6,,0,12,,,,,3,,,4,,,
6,13,1306,1,342,139043,1,4,,1,1000000,,,,,8,,1,1,,,,,,,,,2000,5,,2,,3,,6,3,,5,,,4,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,1,1,5,10,1,6,,2,,1,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,4,,,
6,13,1306,1,342,139044,2,4,,5,,,,1500,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,5,,1,,2,14,1,,2600,300,2,,,,,1,1,0,1,0,0,0,0,,1,8,3,12,9,2,6,,5,,1,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,3,,,1,1,3,5,,,
6,13,1306,1,342,139046,2,4,,5,,,,1800,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,3,,5,,,4,3,,0,500,2,,,,,1,1,0,1,0,0,0,0,,1,8,2,11,9,2,6,,5,,1,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,2,,,1,1,5,5,,,
6,13,1306,1,342,139047,2,4,,3,,3000,1,,,6,,,,,,,,,,,,1962,5,,2,,3,,3,6,,5,,,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,6,2,3,8,2,4,,2,,3,15,1,10,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,2,,,1,2,,5,,,
6,13,1307,1,1002,139048,1,4,,5,,,,2400,2,6,,,,,,,,,,,,9999,5,,2,,3,,1,2,,1,,2,4,,,200,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,15,1,1,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1307,1,1002,139049,1,4,,4,,200,1,,,,,,,,,,,,,,,9999,5,,2,,3,,1,2,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,15,1,4,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1307,1,1002,139050,1,4,,1,700,,,,,8,,1,1,,,,,,,,,2000,5,,2,,3,,6,1,,3,,1,4,,,1000,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,10,1,4,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,2,,,1,2,,5,,,
6,13,1307,1,1002,139052,1,4,,5,,,,1000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,1,,2,,1,4,,,900,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,10,1,4,2,,,,,,,,2,2,,,,,,,,,5,,200,3,,3,,,1,2,,5,,,
6,13,1307,1,1002,139053,2,4,,1,3000000,,,,,8,,1,1,,,,,,,,,2000,5,,2,,3,,2,6,,2,,1,1,,,,,2,,,,,1,0,0,1,0,0,0,0,,3,4,3,,,1,6,,1,,3,15,1,3,2,,,,,,,,2,2,,,,,,,,,5,,1800,3,,2,,,1,2,,5,,,
6,13,1307,1,1002,139054,2,4,,3,,1400,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,2,,5,,,4,,,0,,2,,,,,1,1,0,1,0,0,0,0,,3,3,3,,,2,5,,1,,3,15,1,15,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1307,1,1002,139055,2,4,,4,,500,1,,,,,,,,,,,,,,,9999,5,,2,,3,,2,5,,1,,2,14,,,2400,,2,,,,,1,1,0,0,0,0,0,0,,1,3,2,3,2,2,5,,1,,3,30,1,5,2,,,,,,,,2,2,,,,,,,,,5,,0,3,,2,,,2,1,3,5,,,
6,13,1307,1,1002,139057,1,4,,3,,700,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,3,,5,,,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,5,1,14,12,2,4,,1,,3,10,1,15,2,,,,,,,,2,2,,,,,,,,,4,,0,12,,,,,3,,,5,,,
6,13,1307,1,1002,139058,1,4,,5,,,,1200,1,6,,,,,,,,,,,,9999,5,,2,,3,,2,1,,5,,,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,3,1,3,8,2,5,,1,,3,30,1,3,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1307,1,1002,139059,1,3,,3,,700,1,,,6,,,,,,,,,,,,1998,5,,2,,3,,1,1,,5,,,4,,,300,,2,,,,,1,1,0,0,0,0,0,0,,1,5,1,14,12,2,5,,1,,3,15,1,4,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1307,1,1178,139061,2,4,,5,,,,500,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,1,,5,,,4,,,300,,2,,,,,1,1,0,0,0,0,0,0,,1,0,0,7,168,2,5,,1,,3,40,1,4,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1307,1,1178,139062,1,4,,5,,,,1000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,3,,2,,2,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,5,,3,,3,5,1,14,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1307,1,1178,139063,1,4,,5,,,,500,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,1,,5,,,4,,,200,,2,,,,,1,1,0,0,0,0,0,0,,1,0,0,7,168,2,5,,1,,3,40,1,3,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1307,1,1178,139064,1,4,,3,,400,1,,,6,,,,,,,,,,,,9999,5,,2,,2,,1,2,,5,,,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,5,,3,,3,1,1,14,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1307,1,1178,139065,1,4,,5,,,,400,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,2,,5,,,4,,,300,,2,,,,,2,,,,,,,,,,,,,,,5,,3,,3,1,1,14,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1307,1,1178,139067,1,4,,5,,,,1000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,1,,3,,1,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,1,2,1,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,3,,,1,2,,5,,,
6,13,1307,1,1178,139068,1,4,,5,,,,1000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,1,,3,,2,4,,,1000,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,1.5,2,1,2,,,,,,,,2,2,,,,,,,,,6,,400,3,,3,,,2,2,,5,,,
6,13,1307,1,1178,139069,1,4,,4,,600,1,,,,,,,,,,,,,,,9999,5,,2,,3,,1,2,,5,,,4,,,300,,2,,,,,2,,,,,,,,,,,,,,,6,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,2,,,2,1,3,5,,,
6,13,1307,1,1178,139070,1,4,,3,,500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,1,,5,,,4,,,300,,2,,,,,1,1,0,0,0,0,0,0,,1,0,0,7,168,2,5,,1,,3,15,1,14,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,2,,,1,1,2,5,,,
6,13,1307,1,1178,139071,1,4,,5,,,,1500,1,6,,,,,,,,,,,,9999,5,,2,,3,,2,2,,1,,2,3,,,250,,2,,,,,1,0,0,1,0,0,0,0,,3,4,4,,,2,5,,1,,2,,,,2,,,,,,,,2,2,,,,,,,,,5,,0,2,,2,,,1,1,15,5,,,
6,13,1308,1,842,139072,1,4,,5,,,,1000,1,6,,,,,,,,,,,,9999,5,,2,,3,,1,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,10,2,3,6,2,10,,,,2,,,,1,13,,,3,40,1,2,2,2,,,,,,,,,6,,400,7,,2,,,2,1,1,5,,,
6,13,1308,1,842,139073,1,4,,5,,,,600,1,6,,,,,,,,,,,,9999,5,,2,,3,,1,1,,5,,,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,9,2,3,7,2,10,,,,2,,,,1,13,,,3,40,1,2,2,2,,,,,,,,,6,,400,7,,2,,,2,1,2,5,,,
6,13,1308,1,842,139074,1,4,,3,,2000,1,,,6,,,,,,,,,,,,1969,5,,2,,3,,2,1,,5,,,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,9,2,2,5,2,10,,,,2,,,,1,13,,,3,40,1,2,2,2,,,,,,,,,6,,400,7,,2,,,2,1,2,5,,,
6,13,1308,1,842,139075,1,4,,3,,2500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,4,2,,5,,,4,3,,0,400,2,,,,,1,0,0,1,0,0,0,0,,3,3,2,,,2,5,,1,,3,5,1,10,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,2,,,1,1,1,5,,,
6,13,1308,1,842,139076,1,4,,5,,,,800,1,5,,1,1,,,,,,,,,9999,1,,2,,3,,2,6,,1,,2,1,,,,,2,,,,,2,,,,,,,,,,,,,,,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,5,,500,12,,,,,3,,,5,,,
6,13,1308,1,842,139078,2,4,,3,,500,1,,,6,,,,,,,,,,,,1930,5,,2,,3,,1,5,,1,,2,14,,,1500,,2,,,,,2,,,,,,,,,,,,,,,6,,6,,3,30,1,1,2,,,,,,,,2,2,,,,,,,,,6,,800,3,,2,,,2,1,6,5,,,
6,13,1308,1,842,139079,1,4,,3,,2000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,6,,1,,2,1,,,,,2,,,,,1,1,0,1,0,0,0,0,,3,5,2,,,2,5,,1,,3,5,1,6,2,,,,,,,,2,2,,,,,,,,,5,,0,7,,3,,,1,1,3,5,,,
6,13,1308,1,842,139080,1,4,,3,,1500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,6,,3,,1,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,1,9,10,1,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,6,,600,12,,,,,3,,,5,,,
6,13,1308,1,842,139082,1,4,,5,,,,700,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,1,1,,3,,1,4,,,1000,,1,5,,,,2,,,,,,,,,,,,,,,7,,5,,3,10,1,8,2,,,,,,,,1,2,,,,,,,,,6,,200,12,,,,,3,,,5,,,
6,13,1308,1,842,139083,1,4,,3,,500,1,,,6,,,,,,,,,,,,1928,5,,2,,3,,2,6,,1,,2,1,,,,,2,,,,,1,0,0,1,0,0,0,0,,3,4,3,,,2,12,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,12,,2500,3,,2,,,3,1,2,5,,,
6,13,1311,1,1134,139084,4,4,,3,,1000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,3,5,,1,,2,14,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,5,2,2,48,2,5,,2,,3,10,1,5,2,,,,,,,,2,2,,,,,,,,,5,,0,2,,2,,,2,2,,5,,,
6,13,1311,1,1134,139085,1,3,,5,,,,150000,2,4,,1,1,,,,,,,,,9999,5,,9,,5,,3,5,,1,,2,14,,,2400,,2,,,,,1,1,0,0,1,0,0,0,,4,24,4,,,2,1,,5,,,,,,2,,,,,,,,2,2,,,,,,,,,1,,0,2,,2,,,1,2,,4,,,
6,13,1311,1,1134,139086,1,4,,3,,800,1,,,6,,,,,,,,,,,,1956,5,,2,,3,,3,2,,1,,2,4,,,500,,2,,,,,1,0,0,1,0,0,0,0,,3,3,2,,,2,6,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,2,,,2,1,12,5,,,
6,13,1311,1,1134,139087,1,4,,3,,800,1,,,6,,,,,,,,,,,,1956,5,,2,,3,,2,2,,1,,2,4,,,200,,2,,,,,2,,,,,,,,,,,,,,,6,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,2,,,2,1,15,5,,,
6,13,1311,1,1134,139089,1,3,,1,60000,,,,,8,,1,1,2,,,,,,,,2013,5,,2,,5,,4,6,,1,,2,1,,,,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,10,1,10,1,15,,,,,,,2,2,,,,,,,,,6,,800,3,,2,,,1,2,,4,,,
6,13,1311,1,1134,139090,3,3,,3,,4000,1,,,4,,1,1,,,,,,,,,9999,5,,2,,5,,1,1,,3,,1,4,,,700,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,5,1,15,2,,,,,,,,2,2,,,,,,,,,6,,250,12,,,,,3,,,5,,,
6,13,1311,1,1134,139092,2,4,,1,600000,,,,,6,,,,,,,,,,,,1945,5,,2,,3,,5,1,,3,,2,4,,,1200,,2,,,,,2,,,,,,,,,,,,,,,6,,5,,3,10,1,4,2,,,,,,,,1,2,,,,,,,,,6,,500,12,,,,,3,,,5,,,
6,13,1311,1,1134,139093,2,4,,1,1000000,,,,,6,,,,,,,,,,,,1958,5,,2,,3,,3,5,,1,,2,14,,,1200,,2,,,,,1,1,0,0,0,0,0,0,,1,9,2,5,28,2,10,,,,1,,,,1,6,,5,1,,,,2,2,,,,,,,,,6,,0,7,,2,,,1,1,1,5,,,
6,13,1311,1,1134,139094,1,4,,3,,1000,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,8,1,3,8,2,5,,1,,3,10,1,3,2,,,,,,,,2,2,,,,,,,,,6,,0,7,,2,,,2,1,1,5,,,
6,13,1311,1,1134,139095,1,4,,3,,1200,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,1,,5,,,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,8,1,3,8,2,10,,,,2,,,,1,5,,1,3,20,1,3,1,2,,,,,,,,,6,,0,7,,2,,,2,1,1,5,,,
6,13,1312,1,24,139096,1,4,,1,2000000,,,,,3,,1,1,,,,,,,,,1977,5,,2,,3,,5,2,,3,,2,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,5,2,3,48,2,5,,3,,3,5,1,12,2,,,,,,,,2,2,,,,,,,,,5,,0,3,,2,,,1,1,1,5,,,
6,13,1312,1,24,139098,1,4,,3,,1500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,3,2,,5,,,4,3,,0,500,2,,,,,1,1,0,1,0,0,0,0,,1,5,2,3,48,2,4,,1,,3,2,1,12,2,,,,,,,,2,2,,,,,,,,,4,,0,7,,2,,,1,1,3,5,,,
6,13,1312,1,24,139099,1,4,,3,,1500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,3,2,,5,,,4,,,0,,2,,,,,1,1,0,1,0,0,0,0,,1,10,1,2,48,2,4,,1,,3,2,1,9,2,,,,,,,,2,2,,,,,,,,,4,,0,7,,2,,,1,1,3,5,,,
6,13,1312,1,24,139102,1,4,,1,800000,,,,,6,,,,,,,,,,,,1997,5,,2,,3,,4,1,,1,,1,4,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,5,1.5,9,11,2,6,,2,,3,5,1,6,2,,,,,,,,2,2,,,,,,,,,5,,200,12,,,,,3,,,5,,,
6,13,1312,1,24,139103,1,4,,1,1200000,,,,,3,,2,,,,,,,,,,1982,5,,2,,3,,6,1,,3,,1,4,,,800,,2,,,,,1,1,0,0,0,0,0,0,,1,4,1,15,10,2,5,,1,,3,5,1,6,2,,,,,,,,2,2,,,,,,,,,5,,200,12,,,,,3,,,5,,,
6,13,1312,1,24,139104,1,4,,3,,600,1,,,6,,,,,,,,,,,,2003,5,,2,,3,,1,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,5,2,3,48,2,5,,2,,3,5,1,3,2,,,,,,,,2,2,,,,,,,,,5,,0,2,,2,,,2,1,4,5,,,
6,13,1312,1,24,139105,2,3,,3,,2500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,3,5,,2,,2,14,,,2300,,2,,,,,1,1,0,0,0,0,0,0,,1,5,2,3,48,2,5,,5,,1,,,,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1312,1,24,139106,1,4,,5,,,,500,1,6,,,,,,,,,,,,2001,5,,2,,3,,1,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,6,2,3,9,2,5,,1,,3,25,1,4,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1312,1,24,139107,2,4,,3,,1000,1,,,6,,,,,,,,,,,,1999,5,,2,,3,,2,5,,1,,2,14,,,1900,,2,,,,,1,1,0,0,0,0,0,0,,1,6,2,2,8,2,5,,1,,3,20,1,4,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1315,1,264,139108,1,4,,3,,200,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,2,,1,,2,3,,,500,,2,,,,,1,1,0,0,0,0,0,0,,1,5,2,3,48,2,5,,1,,3,20,1,5,2,,,,,,,,2,2,,,,,,,,,5,,0,3,,2,,,2,1,2,5,,,
6,13,1315,1,264,139109,1,4,,3,,200,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,2,,5,,,4,,,1200,,2,,,,,1,1,0,0,0,0,0,0,,1,5,2,3,48,2,5,,1,,3,30,1,5,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1315,1,264,139110,3,4,,3,,200,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,1,2,,1,,2,4,,,300,,2,,,,,1,1,0,0,0,0,0,0,,1,5,2,2,48,2,5,,1,,3,10,1,5,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1315,1,264,139111,1,4,,5,,,,200,1,6,,,,,,,,,,,,9999,5,,2,,3,,1,1,,5,,,4,,,300,,2,,,,,1,1,0,0,0,0,0,0,,1,6,1,4,8,2,5,,1,,3,20,1,3,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1315,1,264,139112,2,4,,5,,,,400,1,6,,,,,,,,,,,,1988,5,,2,,3,,2,6,,1,,2,1,,,,,2,,,,,1,1,0,0,0,0,0,0,,1,3,1,4,10,2,5,,1,,3,20,1,4,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1315,1,264,139113,1,4,,5,,,,200,1,6,,,,,,,,,,,,1988,5,,2,,3,,1,1,,5,,,4,,,200,,2,,,,,1,1,0,0,0,0,0,0,,1,6,1,4,8,2,5,,1,,3,20,1,3,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1315,1,264,139114,1,4,,3,,600,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,2,,1,,2,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,8,2,6,28,2,4,,1,,3,5,1,12,2,,,,,,,,2,2,,,,,,,,,4,,0,12,,,,,3,,,5,,,
6,13,1315,1,264,139115,2,4,,3,,600,1,,,6,,,,,,,,,,,,9999,5,,2,,2,,2,2,,1,,2,4,,,0,,2,,,,,2,,,,,,,,,,,,,,,5,,1,,3,5,1,15,2,,,,,,,,2,2,,,,,,,,,5,,0,12,,,,,3,,,5,,,
6,13,1315,1,264,139116,2,4,,1,700000,,,,,6,,,,,,,,,,,,1970,5,,2,,3,,3,1,,1,,2,4,,,700,,2,,,,,1,1,0,0,0,0,0,0,,1,20,1.5,12,9,2,5,,1,,3,4,1,15,1,9,,,3,5,1,10,2,2,,,,,,,,,9,,150,12,,,,,3,,,5,,,
6,13,1316,1,1236,139119,1,3,,3,,3000,1,,,6,,,,,,,,,,,,9999,5,,2,,5,,3,2,,5,,,4,,,0,,2,,,,,1,1,0,1,0,0,0,0,,1,8,2,5,12,2,6,,5,,1,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,2,,,1,2,,5,,,
6,13,1316,1,1236,139120,1,3,,5,,,,1000,1,5,,1,1,,,,,,,,,9999,5,,2,,5,,1,3,,5,,,4,3,,0,500,2,,,,,1,1,0,1,0,0,0,0,,1,9,2,6,24,2,6,,5,,1,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,2,,2,,,1,2,,5,,,
6,13,1316,1,1236,139121,2,1,,1,1500000,,,,,5,,1,1,,,,,,,,,1994,5,,2,,3,,6,2,,1,,2,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,6,1,5,23,2,6,,5,,3,5,1,18,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1316,1,1236,139123,1,4,,3,,600,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,1,,2,,1,4,,,1200,,2,,,,,2,,,,,,,,,,,,,,,6,,5,,3,5,1,14,2,,,,,,,,2,2,,,,,,,,,6,,500,12,,,,,3,,,5,,,
6,13,1316,1,1236,139124,6,4,,3,,700,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,1,,2,,1,4,,,800,,2,,,,,2,,,,,,,,,,,,,,,6,,2,,3,5,1,5,2,,,,,,,,2,2,,,,,,,,,6,,400,12,,,,,3,,,5,,,
6,13,1316,1,1236,139125,1,4,,3,,500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,2,2,,1,,2,4,,,600,,2,,,,,1,1,0,0,0,0,0,0,,1,5,2,48,3,2,6,,5,,3,3,1,6,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,2,,,2,1,6,5,,,
6,13,1316,1,1236,139127,2,4,,3,,500,1,,,6,,,,,,,,,,,,1953,5,,2,,3,,2,2,,1,,2,4,,,400,,2,,,,,1,1,0,0,0,0,0,0,,1,5,2,2,48,2,6,,5,,3,5,1,4,2,,,,,,,,2,2,,,,,,,,,6,,0,3,,2,,,2,1,6,5,,,
6,13,1316,1,1236,139128,1,4,,5,,,,500,1,6,,,,,,,,,,,,1953,5,,2,,3,,1,6,,1,,2,1,,,,,2,,,,,2,,,,,,,,,,,,,,,10,,,,1,,,,1,15,,,,,,,2,2,,,,,,,,,6,,0,7,,2,,,2,1,3,5,,,
6,13,1316,1,1236,139129,1,4,,5,,,,400,1,6,,,,,,,,,,,,9999,5,,2,,3,,1,5,,1,,2,14,,,2000,,2,,,,,1,1,0,0,0,0,0,0,,1,10,2,3,8,2,15,,,,,,,,2,,,,,,,,2,,,,,,,,,,6,,600,7,,2,,,2,1,2,5,,,
6,13,1316,1,1236,139130,1,4,,3,,400,1,,,6,,,,,,,,,,,,1978,5,,2,,3,,1,1,,5,,,4,,,0,,2,,,,,1,1,0,0,0,0,0,0,,1,10,2,3,8,2,10,,,,2,,,,1,6,,5,3,20,1,4,2,2,,,,,,,,,6,,0,7,,2,,,2,1,2,5,,,
6,13,1303,1,80,139134,1,4,,3,,500,1,,,6,,,,,,,,,,,,9999,5,,2,,3,,3,2,,5,,,4,,,1200,,2,,,,,2,,,,,,,,,,,,,,,6,,5,,2,,,,2,,,,,,,,2,2,,,,,,,,,6,,0,12,,,,,3,,,5,,,
6,13,1312,1,24,139144,1,4,,5,,,,2000,1,5,,1,1,,,,,,,,,9999,5,,2,,3,,2,1,,1,,1,4,,,1500,,2,,,,,1,1,0,0,0,0,0,0,,1,3,1.5,9,10,2,5,,1,,3,8,1,12,2,,,,,,,,2,2,,,,,,,,,5,,200,12,,,,,3,,,5,,,
