"zone","state","lga","sector","ea","hhid","ent_id","indiv","s9q13b__0","s9q13b__1","s9q13b__2","s9q13b__3","s9q13b__4","s9q13b__5","s9q13b__6","s9q13b__7","s9q13b__8","s9q13b__9","s9q13b__10","s9q13b__11","s9q13b__12","s9q13b__13","s9q13b__14","s9q13b__15","s9q13b__16","s9q13c","s9q13d"
4,14,1401,2,746,149013,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,8
4,14,1401,2,746,149015,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
4,14,1401,2,746,149016,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,6
4,14,1401,2,746,149016,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,6
4,14,1401,2,746,149017,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
4,14,1401,2,746,149019,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,6
4,14,1401,2,746,149020,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,3
4,14,1401,2,746,149020,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,3
4,14,1401,2,746,149023,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,8
4,14,1402,2,1686,149029,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
4,14,1402,2,1686,149032,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,9
4,14,1402,2,1686,149032,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,8
4,14,1402,2,1686,149033,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,10
4,14,1403,1,306,149038,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,10
4,14,1403,1,306,149039,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,10
4,14,1403,1,306,149040,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,2
4,14,1403,1,306,149040,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
4,14,1403,1,306,149041,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,13
4,14,1403,1,306,149044,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
4,14,1403,1,306,149044,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,2
4,14,1403,1,306,149045,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31,8
4,14,1403,1,306,149046,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,5
4,14,1403,1,306,149046,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,3
4,14,1403,1,306,149048,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,11
4,14,1403,1,306,149048,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,9
4,14,1403,2,944,149049,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,9
4,14,1403,2,944,149051,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,,12,4
4,14,1403,2,944,149051,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,,5,6
4,14,1403,2,944,149053,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,9
4,14,1403,2,944,149054,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,16,6
4,14,1403,2,944,149055,1,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,20,7
4,14,1403,2,944,149059,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,8
4,14,1405,1,846,149074,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,10
4,14,1405,1,846,149076,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,5
4,14,1405,1,846,149078,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,9
4,14,1405,1,846,149078,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,9
4,14,1405,1,846,149082,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,8
4,14,1406,2,1002,149089,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
4,14,1406,2,1002,149089,1,3,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,,,20,6
4,14,1406,2,1002,149089,2,2,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,,,4,5
4,14,1406,2,1002,149090,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,4
4,14,1406,2,1002,149090,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,3
4,14,1406,2,1002,149091,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,12,5
4,14,1406,2,1002,149091,1,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,,,2,2
4,14,1406,2,1002,149094,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,7
4,14,1406,2,1002,149094,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,,,28,7
4,14,1411,2,836,149107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,8
4,14,1411,2,1414,149109,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,1
4,14,1411,2,1414,149114,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,5
4,14,1411,2,1414,149115,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,5
4,14,1411,2,1414,149120,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,4
4,14,1416,2,1134,149123,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18,2
4,14,1416,2,1134,149123,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,6
4,14,1416,2,1134,149129,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,8
4,14,1417,2,36,149133,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,,,15,6
4,14,1417,2,36,149134,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,8
4,14,1411,2,1414,149162,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,5
2,15,1506,1,398,150001,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,,,13,8
2,15,1506,1,398,150002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,8
2,15,1506,1,398,150002,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,5
2,15,1506,1,398,150002,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,5
2,15,1506,1,398,150002,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,30,8
2,15,1506,1,398,150003,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2
2,15,1506,1,398,150003,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2
2,15,1506,1,398,150005,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,,,20,5
2,15,1506,1,398,150007,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,8
2,15,1506,1,398,150007,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,2
2,15,1506,1,398,150007,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,2
2,15,1506,1,398,150008,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
2,15,1506,1,398,150008,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,3
2,15,1506,1,398,150008,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,3
2,15,1506,1,398,150008,3,3,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,,,15,5
2,15,1508,2,1682,150013,1,3,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,,,13,5
2,15,1508,2,1682,150016,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,2
2,15,1508,2,1682,150018,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,,,10,6
2,15,1508,2,1682,150019,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,4
2,15,1511,2,1938,150021,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,2
2,15,1511,2,1938,150021,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,7,2
2,15,1511,2,1938,150021,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,2
2,15,1511,2,1938,150021,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,4
2,15,1511,2,1938,150021,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,2
2,15,1511,2,1938,150022,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,5
2,15,1511,2,1938,150022,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,1.5
2,15,1511,2,1938,150023,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,2
2,15,1511,2,1938,150023,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,2
2,15,1511,2,1938,150023,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,1
2,15,1511,2,1938,150024,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,,,5,3
2,15,1511,2,1938,150025,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,4
2,15,1511,2,1938,150026,1,8,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,,,21,7
2,15,1511,2,1938,150026,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,6
2,15,1511,2,1938,150026,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
2,15,1511,2,1938,150027,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,,,22,8
2,15,1511,2,1938,150028,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,5
2,15,1511,2,1938,150029,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,2
2,15,1511,2,1938,150029,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,2
2,15,1511,2,1938,150029,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,2
2,15,1511,2,1938,150029,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,2
2,15,1511,2,1938,150030,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,6
2,15,1511,2,1938,150030,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,3
2,15,1503,2,634,150062,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,2
2,15,1503,2,634,150062,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,4
2,15,1503,2,634,150062,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18,8
2,15,1503,2,634,150063,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
2,15,1503,2,634,150064,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,6
2,15,1503,2,634,150064,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,9
2,15,1503,2,634,150066,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,,,10,8
2,15,1503,2,634,150066,1,3,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,,,10,8
2,15,1506,1,148,150076,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,,,30,5
2,15,1506,1,148,150077,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
2,15,1506,1,148,150077,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,8
2,15,1506,1,148,150077,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,8
2,15,1506,1,148,150078,1,4,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,,,27,10
2,15,1508,2,0,150079,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,18,7
2,15,1508,2,0,150079,1,3,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,,,20,8
2,15,1508,2,0,150079,1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,15,3
2,15,1508,2,0,150079,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,10,3
2,15,1508,2,0,150079,2,3,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,,,20,7
2,15,1508,2,0,150079,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,7
2,15,1506,1,148,150080,1,17,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,,,25,6
2,15,1506,1,148,150080,2,13,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,,,15,7
2,15,1506,1,148,150080,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,5
2,15,1502,2,1386,159001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,28,8
2,15,1502,2,1386,159001,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,2
2,15,1502,2,1386,159002,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,3
2,15,1502,2,1386,159002,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,1
2,15,1502,2,1386,159003,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,3
2,15,1502,2,1386,159003,1,3,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,,,10,2
2,15,1502,2,1386,159003,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,3
2,15,1502,2,1386,159003,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,3
2,15,1502,2,1386,159005,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,,,22,7
2,15,1503,2,864,159013,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,5
2,15,1503,2,864,159013,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,1
2,15,1503,2,864,159014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,4
2,15,1503,2,864,159016,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,,,10,6
2,15,1503,2,864,159017,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,5
2,15,1503,2,864,159023,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,7
2,15,1503,2,1076,159029,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,8
2,15,1503,2,1076,159032,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
2,15,1503,2,1076,159033,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,,,8,5
2,15,1503,2,1076,159034,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,7
2,15,1503,2,1076,159035,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,,,30,5
2,15,1506,1,244,159036,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,17,3
2,15,1506,1,244,159036,1,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,18,3
2,15,1506,1,244,159037,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
2,15,1506,1,244,159037,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,2
2,15,1506,1,244,159037,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,3
2,15,1506,1,244,159037,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,6
2,15,1506,1,244,159038,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
2,15,1506,1,244,159038,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,3
2,15,1506,1,244,159038,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,1
2,15,1506,1,244,159039,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
2,15,1506,1,244,159039,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,8,5
2,15,1506,1,244,159039,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,6
2,15,1506,1,244,159042,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,5
2,15,1506,1,244,159042,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,5
2,15,1506,1,244,159042,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,5
2,15,1506,1,244,159043,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,4
2,15,1506,1,244,159045,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,4
2,15,1506,1,244,159047,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,7
2,15,1506,1,458,159048,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,30,10
2,15,1506,1,458,159050,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
2,15,1506,1,458,159050,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
2,15,1506,1,458,159051,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,1
2,15,1506,1,458,159055,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,6
2,15,1506,1,458,159055,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,6
2,15,1506,1,458,159055,2,4,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,,,15,6
2,15,1506,1,458,159056,1,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,,,7,3
2,15,1506,1,458,159056,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,2
2,15,1506,1,458,159056,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,4
2,15,1506,1,458,159059,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,8
2,15,1506,1,458,159059,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,21,7
2,15,1506,1,458,159059,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
2,15,1506,1,458,159059,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,25,8
2,15,1506,1,458,159059,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,21,8
2,15,1506,1,1328,159060,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,15,3
2,15,1506,1,1328,159060,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
2,15,1506,1,1328,159061,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,9
2,15,1506,1,1328,159062,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,9
2,15,1506,1,1328,159063,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,3
2,15,1506,1,1328,159064,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,5
2,15,1506,1,1328,159064,1,8,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,,,20,3
2,15,1506,1,1328,159064,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,4
2,15,1506,1,1328,159064,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,4
2,15,1506,1,1328,159067,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,13
2,15,1506,1,1328,159068,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,14
2,15,1506,1,1328,159068,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,2
2,15,1506,1,1328,159068,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,3
2,15,1506,1,1328,159068,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,5
2,15,1506,1,1328,159071,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,30,2
2,15,1506,1,1328,159071,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,8
2,15,1509,2,388,159076,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,3
2,15,1509,2,388,159076,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18,1.5
2,15,1509,2,388,159076,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,16,4
2,15,1509,2,388,159078,1,3,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,,,12,5
2,15,1509,2,388,159079,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,28,5
2,15,1509,2,388,159079,1,5,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,,,21,4
2,15,1509,2,388,159081,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,10
2,15,1509,2,388,159082,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,3
2,15,1509,2,388,159082,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,2
2,15,1509,2,388,159083,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,2
2,15,1510,2,838,159090,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,12,4
2,15,1510,2,838,159090,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,17,5
2,15,1510,2,838,159090,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,1.5
2,15,1511,2,1498,159100,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,,,30,8
2,15,1511,2,1498,159105,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,8
2,15,1511,2,1498,159106,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,3
2,15,1511,2,1498,159106,1,10,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,,23,7
2,15,1503,2,1076,159111,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,6
2,15,1503,2,1076,159111,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,5
2,15,1503,2,1076,159111,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,7
2,15,1506,1,244,159112,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,4
2,15,1506,1,244,159112,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,3
2,15,1506,1,244,159112,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,2
2,15,1506,1,244,159112,2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,2
2,15,1506,1,244,159112,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
2,15,1509,2,388,159119,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,2
2,15,1509,2,388,159119,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,2
4,16,1626,2,1546,160002,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,,,15,2
4,16,1626,2,1546,160002,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,8
4,16,1626,2,1546,160002,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,30,12
4,16,1626,2,1546,160003,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,6
4,16,1626,2,1546,160003,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,9
4,16,1626,2,1546,160003,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,2
4,16,1626,2,1546,160003,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10,2
4,16,1626,2,1546,160003,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,20,11
4,16,1626,2,1546,160004,1,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,,,25,9
4,16,1626,2,1546,160005,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,17
4,16,1626,2,1546,160005,1,3,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,,,20,6
4,16,1626,2,1546,160005,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,4
4,16,1626,2,1546,160005,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,8
4,16,1626,2,1546,160005,2,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,,,20,5
4,16,1626,2,1546,160006,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,10
4,16,1626,2,1546,160006,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,8
4,16,1626,2,1546,160009,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,9
4,16,1622,1,136,160018,1,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,28,9
4,16,1622,1,136,160019,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,8
4,16,1622,1,136,160024,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,10
4,16,1622,1,136,160032,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,9
4,16,1622,1,136,160035,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,10
4,16,1622,1,136,160035,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,8
4,16,1622,1,136,160036,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,8
4,16,1622,1,136,160036,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,4
4,16,1622,1,136,160041,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24,12
4,16,1622,1,136,160041,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23,11
4,16,1613,2,440,160051,1,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,,7,10
4,16,1613,2,440,160054,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,,28,9
4,16,1613,2,440,160055,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,12
4,16,1613,2,440,160056,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,8
4,16,1613,2,440,160057,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,25,7
4,16,1613,2,440,160057,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,8
4,16,1613,2,440,160058,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,10
4,16,1613,2,440,160059,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,12
4,16,1613,2,440,160060,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,12
