"zone","state","lga","sector","ea","hhid","plotid","s11c1q2a","s11c1q2","s11c1q3","s11c1q3a","s11c1q4","s11c1q4a_1","s11c1q4a_2","s11c1q4a_3","s11c1q4a_4","s11c1q4a_5","s11c1q5a","s11c1q5","s11c1q6","s11c1q6a","s11c1q7","s11c1q7a_1","s11c1q7a_2","s11c1q7a_3","s11c1q7a_4","s11c1q7a_5","s11c1q8a","s11c1q8","s11c1q9","s11c1q9a","s11c1q10","s11c1q10a_1","s11c1q10a_2","s11c1q10a_3","s11c1q10a_4","s11c1q10a_5","s11c1q13a","s11c1q14a","s11c1q15a","s11c1q16a","s11c1q17a_1","s11c1q17a_2","s11c1q17a_3","s11c1q17a_4","s11c1q17a_5","s11c1q13b","s11c1q14b","s11c1q15b","s11c1q16b","s11c1q17b_1","s11c1q17b_2","s11c1q17b_3","s11c1q17b_4","s11c1q17b_5","s11c1q13c","s11c1q14c","s11c1q15c","s11c1q16c","s11c1q17c_1","s11c1q17c_2","s11c1q17c_3","s11c1q17c_4","s11c1q17c_5"
1,23,2311,2,1600,239214,2,1,3,15,7,3500,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239214,3,1,3,25,6,3500,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239216,1,1,4,5,6,1500,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239217,1,1,3,2,6,1500,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239217,2,1,3,3,6,1500,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239219,1,1,4,2,4,1000,1,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239221,1,1,3,40,4,3500,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239221,2,1,4,35,4,3500,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239221,3,1,3,15,5,2500,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239222,1,1,8,14,4,1000,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,1,4,3,4,1,1,0,0,0,2,,,,,,,,,2,,,,,,,,
1,23,2311,2,1600,239222,3,1,2,14,4,1000,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,1600,239222,4,1,6,14,4,1000,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,1,4,2,4,0,1,1,0,0,2,,,,,,,,,2,,,,,,,,
6,24,2418,1,1090,249157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,4,0,1,1,0,0,2,,,,,,,,,2,,,,,,,,
6,24,2418,1,1090,249157,2,1,4,10,5,5000,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2418,1,1090,249157,3,1,6,10,5,30000,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2418,1,2276,249183,1,1,18,14,9,2000,1,1,1,0,1,1,5,14,7,1500,0,0,1,0,0,2,,,,,,,,,,1,2,3,5,0,1,0,0,0,1,2,3,3,1,1,0,0,0,2,,,,,,,,
6,24,2418,1,2276,249183,2,1,4,10,8,3000,1,1,1,0,0,1,4,10,8,2300,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2418,1,2276,249183,3,1,4,4,8,3200,0,0,0,0,1,1,5,12,8,1500,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2418,1,2276,249185,1,1,7,14,8,1300,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2418,1,2276,249185,2,1,4,14,8,2000,1,1,1,0,1,2,,,,,,,,,,2,,,,,,,,,,1,1,14,8,1,1,1,0,1,2,,,,,,,,,2,,,,,,,,
6,24,2418,1,2276,249185,3,1,8,14,8,1300,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2418,1,2276,249185,4,1,4,14,8,1300,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2418,1,2276,249185,5,1,8,21,8,1700,1,1,1,0,1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2418,1,2276,249185,6,1,6,21,8,1700,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250012,2,1,2,1,5,1000,0,0,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,0,250013,1,1,4,1,7,1500,0,1,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,0,250013,2,1,3,2,9,1850,0,0,1,1,0,2,,,,,,,,,,2,,,,,,,,,,1,10,3,4,1,1,1,0,0,1,15,3,4,1,1,0,1,0,1,10,3,4,1,1,1,0,0
1,25,2504,2,0,250013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,4,0,0,0,1,0,1,20,1,4,0,0,0,1,0,1,10,1,4,0,0,0,1,0
1,25,2504,2,222,250014,1,1,1,3,5,2000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250014,2,1,2,2,6,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,5,0,0,0,1,0,1,7,1,5,0,1,0,1,0,2,,,,,,,,
1,25,2504,2,222,250015,3,2,,,,,,,,,,1,2,1,2,700,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250015,4,1,3,2,5,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250016,1,1,4,1,8,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250016,2,1,4,3,6,1500,0,0,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250017,1,1,7,3,6,1000,0,0,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250017,2,1,4,1,5,1200,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250017,3,1,2,1,3,1250,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250017,4,1,1,2,4,800,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,1,1,1,1,4,3900,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,3,1,1,1,4,3000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,4,1,1,1,4,3500,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,5,1,6,2,5,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,6,1,9,3,5,2000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,7,1,17,1,6,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,8,1,5,4,8,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,9,1,6,2,8,1000,1,0,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,10,1,2,4,6,1250,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,11,1,3,5,3,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,12,1,3,7,3,500,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250019,1,1,8,2,4,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250019,2,1,8,2,4,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250020,1,2,,,,,,,,,,1,10,4,6,1000,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250020,3,1,3,5,6,2000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259001,1,1,3,2,6,1000,1,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259001,2,1,5,2,4,1000,0,0,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259001,4,2,,,,,,,,,,2,,,,,,,,,,1,3,2,5,700,0,1,0,0,0,1,2,2,3,0,0,1,1,0,2,,,,,,,,,2,,,,,,,,
1,25,2503,2,1350,259002,1,1,2,3,5,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,1,1,1,6,0,0,1,0,0,2,,,,,,,,,2,,,,,,,,
1,25,2503,2,1350,259002,2,1,3,2,5,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259003,1,1,4,6,5,1000,1,0,1,1,0,2,,,,,,,,,,2,,,,,,,,,,1,2,2,2,0,0,1,0,0,1,1,1,2,0,0,1,0,0,2,,,,,,,,
1,25,2503,2,1350,259003,2,2,,,,,,,,,,1,4,4,3,1000,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259004,1,1,3,2,5,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259004,2,1,3,2,5,1000,0,0,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259004,3,1,1,3,6,2000,0,0,0,1,0,1,15,3,3,600,0,1,0,0,0,2,,,,,,,,,,2,,,,,,,,,1,10,2,4,0,1,0,0,0,2,,,,,,,,
1,25,2503,2,1350,259004,4,1,4,3,4,1200,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259004,5,1,6,2,5,600,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259004,6,1,3,2,6,600,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259007,1,1,2,3,8,2500,1,1,0,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259007,2,1,4,7,8,2200,0,0,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259007,3,1,2,2,7,2000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259007,4,1,2,2,6,2500,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259007,5,1,3,1,6,1700,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259008,2,1,3,4,2,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259008,3,1,3,3,7,2000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259009,1,1,7,3,6,1500,1,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259009,2,1,5,4,6,1200,1,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259009,3,1,5,2,6,1700,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259009,4,1,3,2,6,2500,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259010,1,1,5,2,6,1000,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259010,2,1,2,2,5,1100,0,0,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2503,2,1350,259010,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,5,0,0,0,1,0,2,,,,,,,,,2,,,,,,,,
1,25,2503,2,1350,259010,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,4,0,0,0,1,0,2,,,,,,,,,2,,,,,,,,
1,25,2503,2,1350,259010,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,7,0,1,1,0,0,2,,,,,,,,,2,,,,,,,,
1,25,2503,2,1350,259011,2,1,3,4,7,2000,1,0,0,1,0,1,4,3,7,1500,0,0,1,0,0,2,,,,,,,,,,1,2,3,3,0,0,1,0,0,1,1,3,3,0,0,1,0,0,2,,,,,,,,
1,25,2503,2,1350,259012,1,2,,,,,,,,,,1,7,4,6,570,0,1,0,0,0,2,,,,,,,,,,1,2,2,4,1,0,0,0,0,2,,,,,,,,,2,,,,,,,,
1,25,2503,2,1350,259012,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,6,0,1,0,0,0,2,,,,,,,,,2,,,,,,,,
1,25,2503,2,1350,259012,4,2,,,,,,,,,,1,3,5,4,800,0,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,1,1,2,4,0,1,0,0,0,2,,,,,,,,
1,26,2611,2,424,260082,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,0,1,0,0,0,2,,,,,,,,,2,,,,,,,,
1,26,2611,2,424,260083,1,1,4,6,5,1000,1,1,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2611,2,424,260085,1,2,,,,,,,,,,2,,,,,,,,,,1,8,3,7,600,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2611,2,424,260086,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,6,8,0,0,1,1,0,2,,,,,,,,,1,8,5,6,1,1,0,0,0
1,26,2611,2,424,260086,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,4,6,0,0,1,1,0,,,,,,,,,,1,8,5,5,1,1,1,0,0
1,26,2611,2,424,260088,1,1,5,5,5,1000,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2611,2,424,260089,1,1,8,2,11,1000,0,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2611,2,424,260090,1,1,2,3,3,1200,1,0,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2613,2,1462,260151,1,1,6,6,6,1000,1,1,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2613,2,1462,260151,2,1,5,7,4,600,0,1,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2613,2,1462,260152,1,2,,,,,,,,,,2,,,,,,,,,,1,2,1,3,1000,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2613,2,1462,260152,2,1,2,2,4,2000,1,0,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2613,2,1462,260152,3,2,,,,,,,,,,1,2,3,2,1500,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2613,2,1462,260153,1,1,1,2,4,2000,1,0,1,0,0,1,1,2,3,1500,0,1,0,0,0,1,3,2,2,500,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2613,2,1462,260154,1,2,,,,,,,,,,1,2,1,1,1000,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2613,2,1462,260155,1,1,10,3,2,600,1,1,0,1,0,2,,,,,,,,,,2,,,,,,,,,,1,5,3,3,1,1,0,0,0,2,,,,,,,,,2,,,,,,,,
1,26,2613,2,1462,260155,2,1,5,5,6,600,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,3,3,4,0,0,1,0,0
1,26,2613,2,1462,260156,1,2,,,,,,,,,,2,,,,,,,,,,1,8,6,4,800,0,1,1,0,0,2,,,,,,,,,2,,,,,,,,,1,10,5,3,0,1,1,0,0
1,26,2613,2,1462,260157,1,2,,,,,,,,,,2,,,,,,,,,,1,10,7,4,1000,0,1,1,0,0,2,,,,,,,,,2,,,,,,,,,1,7,5,4,0,1,1,0,0
1,26,2616,2,254,260162,1,1,2,3,4,1200,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2616,2,254,260163,1,1,3,3,5,1500,1,0,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2616,2,254,260163,2,1,4,5,5,1500,1,0,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2616,2,254,260164,1,1,7,5,5,1000,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2616,2,254,260165,1,1,6,6,8,1500,1,1,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2616,2,254,260166,1,1,8,5,8,1500,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2616,2,254,260167,1,1,7,6,6,1500,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2616,2,254,260168,1,1,16,6,8,1800,0,0,1,1,0,2,,,,,,,,,,1,10,5,7,1000,1,1,0,1,0,1,8,5,6,0,1,1,1,0,,,,,,,,,,1,6,4,6,1,1,1,0,0
1,26,2616,2,254,260169,1,1,15,7,7,1500,0,1,1,1,0,2,,,,,,,,,,1,10,6,7,1000,0,1,1,1,0,1,25,4,8,0,1,1,1,0,2,,,,,,,,,1,8,4,5,1,1,1,0,0
1,26,2616,2,254,260170,1,1,3,4,8,1500,1,1,0,1,0,2,,,,,,,,,,2,,,,,,,,,,1,2,4,4,1,1,0,1,0,2,,,,,,,,,2,,,,,,,,
1,26,2604,2,1652,269015,1,1,5,6,9,1000,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2604,2,1652,269015,2,1,10,6,9,1500,0,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2604,2,1652,269017,1,1,4,2,10,700,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2604,2,1652,269017,2,1,4,4,10,700,0,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2604,2,1652,269017,3,1,4,4,10,700,0,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2604,2,1652,269017,4,1,6,7,9,1000,0,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2604,2,1652,269018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,6,1,1,1,0,0,1,1,5,5,0,1,1,0,0,1,1,5,5,0,1,1,0,0
1,26,2604,2,1652,269019,1,1,3,2,4,2000,1,0,1,0,0,1,3,1,3,1500,0,1,0,0,0,2,,,,,,,,,,1,2,1,3,1,0,1,0,0,1,2,2,2,0,1,0,0,0,2,,,,,,,,
1,26,2604,2,1652,269019,2,1,2,1,2,1500,1,0,1,0,0,1,1,2,2,1000,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2604,2,1652,269021,1,1,2,2,3,2000,1,0,1,0,0,1,2,1,3,1500,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2604,2,1652,269023,1,1,10,10,10,2000,1,1,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2604,2,1652,269023,2,1,12,6,10,600,1,1,0,1,0,2,,,,,,,,,,1,5,6,8,1000,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2604,2,1652,269024,1,1,12,2,8,1000,1,1,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269025,1,1,3,3,4,2000,1,0,1,0,0,1,4,3,3,1500,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269026,1,2,,,,,,,,,,1,4,3,3,2000,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269026,2,2,,,,,,,,,,1,2,2,2,1500,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269026,3,2,,,,,,,,,,1,4,4,3,2000,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269027,2,1,3,4,3,800,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269028,1,1,5,5,3,500,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269030,1,1,3,5,3,800,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,1,2,2,2,0,1,1,0,0,2,,,,,,,,,2,,,,,,,,
1,26,2608,2,786,269031,2,1,2,2,4,2500,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269031,3,1,5,3,4,1500,1,0,1,0,0,1,3,3,3,1000,0,1,0,0,0,2,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,3,2,2,0,0,1,0,0
1,26,2608,2,786,269033,1,1,10,4,4,1400,0,0,1,1,0,2,,,,,,,,,,1,5,5,4,500,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269034,1,1,10,2,2,500,0,0,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269034,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,3,0,0,1,1,0,2,,,,,,,,,2,,,,,,,,
1,26,2608,2,786,269035,1,1,15,2,4,500,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269035,2,1,15,4,4,600,1,1,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269035,3,1,10,4,4,500,1,1,0,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269036,1,1,12,1,3,500,1,1,1,0,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2608,2,786,269036,2,1,26,4,4,500,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,2609,2,204,269037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,7,6,1,1,1,0,0,2,,,,,,,,,2,,,,,,,,
1,26,2609,2,204,269038,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,4,0,1,1,0,0,2,,,,,,,,,2,,,,,,,,
1,26,2609,2,204,269039,1,1,5,2,4,2000,1,1,1,1,0,2,,,,,,,,,,2,,,,,,,,,,1,2,4,4,0,0,1,1,0,2,,,,,,,,,2,,,,,,,,
