"zone","state","lga","sector","ea","hhid","plotid","s11c2q10","s11c2q11a","s11c2q11b","s11c2q11_conv","s11c2q1","s11c2q2a","s11c2q2b","s11c2q2_conv","s11dq1a","s11c2q36_1","s11c2q36_2","s11c2q36_99","s11c2q36_os","s11c2q37a","s11c2q37b","s11c2q37a_conv","s11c2q38a","s11c2q38b","s11c2q38a_conv","s11c2q39a","s11c2q39b","s11c2q39a_conv","s11dq36","s11dq37a","s11dq37b","s11c2q37_conv","s11c2q19","s11c2q20","s11c2q21","s11c2q23","s11c2q25","s11c2q26","s11c2q27","s11c2q34"
3,18,1821,2,24,189193,3,2,,,,2,,,,2,,,,,,,,,,,,,,1,10,13,100,2,,,,,2,1,2
3,18,1821,2,24,189193,4,2,,,,2,,,,1,1,1,0,,0.5,12,50,0.5,12,50,,,,2,,,,2,,,,,2,2,2
3,18,1821,2,24,189193,5,1,2,3,1,2,,,,1,1,1,0,,1,12,50,2,12,50,,,,2,,,,2,,,,,2,1,2
3,18,1821,2,24,189194,1,2,,,,2,,,,1,1,1,0,,4,52,4.23999977111816,5,52,3.47000002861023,,,,1,20,11,25,2,,,,,2,1,2
3,18,1821,2,24,189194,2,1,1,3,1,2,,,,1,1,1,0,,4,52,4.23999977111816,5,52,3.47000002861023,,,,2,,,,2,,,,,2,2,2
3,18,1821,2,24,189194,3,1,4,3,1,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,2,,,,2,,,,,2,1,2
3,18,1821,2,24,189194,4,1,2,3,1,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,2,,,,2,,,,,2,2,2
3,18,1821,2,24,189194,5,1,4,3,1,1,3,3,1,1,1,1,0,,3,12,50,2,12,50,,,,2,,,,2,,,,,2,1,2
3,18,1821,2,24,189195,1,1,1,3,1,2,,,,1,1,1,0,,0.5,12,50,0.5,12,50,,,,1,6,13,100,1,0,1,1500,0,1,2,3
3,18,1821,2,24,189195,2,1,1,3,1,2,,,,1,1,1,0,,0.5,12,50,0.5,12,50,,,,1,7,13,100,1,0,2,3500,0,1,2,1
3,18,1821,2,24,189195,3,1,1,3,1,2,,,,1,1,1,0,,0.5,12,50,1,12,50,,,,2,,,,1,2,2,3000,0,1,2,3
3,18,1821,2,24,189195,4,2,,,,2,,,,1,1,0,0,,2,12,50,,,,,,,1,5,13,100,2,,,,,3,2,3
3,18,1821,2,24,189195,5,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,1,5,13,100,2,,,,,3,2,3
3,18,1821,2,24,189195,6,1,1,3,1,2,,,,1,1,1,0,,0.5,12,50,0.5,12,50,,,,2,,,,1,0,2,3000,0,1,2,3
3,18,1821,2,24,189196,1,2,,,,2,,,,1,1,1,0,,3,12,50,2,12,50,,,,1,30,13,100,1,2,0,,,1,2,1
3,18,1821,2,24,189196,2,2,,,,2,,,,1,1,1,0,,0.5,12,50,0.5,12,50,,,,2,,,,1,2,0,,,1,2,3
3,18,1821,2,24,189196,3,2,,,,1,2,3,1,1,1,1,0,,1,12,50,1,12,50,,,,1,5,13,100,1,1,0,,,1,2,3
3,18,1821,2,24,189196,4,2,,,,2,,,,1,1,1,0,,0.5,12,50,0.5,12,50,,,,1,1,13,100,2,,,,,1,2,3
3,18,1821,2,24,189197,1,1,4,3,1,2,,,,1,1,1,0,,3,12,50,1,12,50,,,,2,,,,2,,,,,3,2,3
3,18,1821,2,24,189197,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,3,2,3
3,18,1821,2,24,189197,3,2,,,,1,4,3,1,1,1,1,0,,1,12,50,1,12,50,,,,2,,,,2,,,,,3,2,3
3,18,1821,2,24,189199,1,1,6,3,1,2,,,,1,1,1,0,,5,12,50,4,12,50,,,,2,,,,2,,,,,2,2,2
3,18,1821,2,24,189199,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,18,1821,2,24,189199,3,1,12,3,1,1,3,3,1,1,1,1,0,,3,12,50,2,12,50,,,,2,,,,1,1,1,10000,0,2,2,2
3,18,1821,2,24,189200,1,2,,,,2,,,,1,1,1,0,,2,12,50,4,12,50,,,,1,10,12,50,1,1,0,,,2,2,3
3,18,1821,2,24,189200,2,2,,,,2,,,,1,1,1,0,,2,12,50,3,12,50,,,,1,6,12,50,1,1,0,,,2,2,3
3,18,1821,2,24,189202,1,1,1,3,1,2,,,,1,1,1,0,,2,12,50,1,12,50,,,,1,20,12,50,1,0,1,3000,100,2,2,2
3,18,1821,2,24,189202,2,1,2,3,1,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,14,12,50,1,0,1,5000,150,2,2,3
3,18,1821,2,24,189202,3,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,3,2,3
3,18,1821,2,24,189203,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,20,12,50,1,0,1,1000,0,2,2,3
3,18,1821,2,24,189203,2,1,0.5,3,1,2,,,,1,1,0,0,,8,31,2.20000004768372,,,,,,,2,,,,2,,,,,3,2,3
3,18,1821,2,24,189203,3,2,,,,2,,,,1,1,0,0,,2,31,2.20000004768372,,,,,,,2,,,,2,,,,,3,2,3
3,18,1821,2,24,189203,4,2,,,,2,,,,1,1,0,0,,5,31,2.20000004768372,,,,,,,2,,,,1,0,1,800,0,2,2,3
3,18,1821,2,24,189204,1,1,2,3,1,2,,,,1,1,0,0,,6,12,50,,,,,,,1,120,12,50,1,0,1,4000,0,2,2,3
3,18,1821,2,24,189204,2,2,,,,2,,,,2,,,,,,,,,,,,,,1,30,12,50,1,0,1,4000,0,2,2,3
3,18,1821,2,24,189204,3,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,1,0,1,1500,0,2,2,3
3,18,1821,2,24,189204,4,1,1,3,1,2,,,,1,1,1,0,,0.5,12,50,0.5,12,50,,,,2,,,,2,,,,,3,2,3
3,18,1821,2,24,189204,5,2,,,,2,,,,1,0,1,0,,,,,2,12,50,,,,2,,,,1,0,1,2000,0,2,2,3
3,18,1822,2,1898,189205,1,1,6,3,1,2,,,,1,1,1,0,,2,12,50,1,12,50,,,,2,,,,2,,,,,3,2,3
3,18,1822,2,1898,189205,2,1,4,3,1,2,,,,1,1,1,0,,3,12,50,1,12,50,,,,2,,,,2,,,,,3,2,3
3,18,1822,2,1898,189206,1,1,3,3,1,2,,,,1,1,0,0,,4,12,50,,,,,,,1,4,12,50,2,,,,,2,1,2
3,18,1822,2,1898,189209,1,1,4,3,1,2,,,,1,1,0,0,,2.5,12,50,,,,,,,2,,,,2,,,,,2,2,2
3,18,1822,2,1898,189210,1,2,,,,2,,,,1,1,0,0,,2,12,50,,,,,,,2,,,,2,,,,,2,2,2
3,18,1822,2,1898,189212,1,1,10,3,1,1,4,3,1,1,1,0,0,,10,12,50,,,,,,,1,8,12,50,2,,,,,2,2,2
3,18,1822,2,1898,189213,1,1,2,3,1,1,1,3,1,1,1,1,0,,1,12,50,1,12,50,,,,2,,,,2,,,,,3,2,3
3,18,1822,2,1898,189214,1,1,1,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,1,2,12,50,2,,,,,2,2,2
3,18,1822,2,1898,189216,2,1,8,3,1,2,,,,1,1,1,0,,3,12,50,1,12,50,,,,2,,,,2,,,,,3,2,3
3,18,1822,2,1898,189216,3,1,7,3,1,2,,,,1,1,1,0,,3,12,50,1,12,50,,,,2,,,,2,,,,,3,2,3
3,18,1802,2,1040,189218,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,2,1,4000,0,2,2,2
3,18,1812,2,42,189235,1,1,10,3,1,2,,,,1,1,1,0,,3,12,50,7,12,50,,,,2,,,,2,,,,,2,2,2
3,18,1812,2,42,189235,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,18,1812,2,42,189236,1,1,6,3,1,1,3,3,1,1,1,1,0,,2,12,50,3,12,50,,,,2,,,,2,,,,,2,2,2
3,18,1812,2,42,189236,2,1,4,3,1,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,18,1822,2,1898,189252,1,1,6,3,1,2,,,,1,1,0,0,,7,12,50,,,,,,,2,,,,2,,,,,3,2,3
3,19,1921,1,842,190011,1,2,,,,1,1.5,3,1,1,1,1,0,,2,12,50,1,12,50,,,,2,,,,2,,,,,3,2,2
3,19,1914,2,934,190081,2,2,,,,1,4,3,1,1,1,0,0,,1,11,25,,,,,,,1,20,12,50,1,0,1,1500,0,2,2,3
3,19,1914,2,934,190081,3,2,,,,1,3,3,1,1,1,0,0,,1,11,25,,,,,,,1,20,12,50,1,0,1,1000,0,2,2,3
3,19,1914,2,934,190081,4,2,,,,1,2,3,1,1,1,0,0,,0.5,11,25,,,,,,,1,10,12,50,1,0,1,2000,0,2,1,2
3,19,1914,2,934,190081,5,2,,,,1,2,3,1,1,1,0,0,,0.5,11,25,,,,,,,1,15,12,50,1,0,1,1500,0,2,2,3
3,19,1914,2,934,190082,1,2,,,,1,2,3,1,1,0,1,0,,,,,1,12,50,,,,1,45,12,50,1,2,0,,,2,2,3
3,19,1914,2,934,190082,2,2,,,,1,2,3,1,1,1,0,0,,3,12,50,,,,,,,2,,,,1,7,0,,,2,2,3
3,19,1914,2,934,190082,4,2,,,,1,1,3,1,1,1,0,0,,1,12,50,,,,,,,1,50,12,50,1,3,0,,,2,2,3
3,19,1914,2,934,190082,5,2,,,,1,1,3,1,1,1,0,0,,1,12,50,,,,,,,1,50,12,50,2,,,,,3,2,3
3,19,1914,2,934,190083,1,2,,,,1,1,3,1,1,1,0,0,,1,12,50,,,,,,,1,60,12,50,1,0,2,6000,0,2,2,3
3,19,1914,2,934,190083,3,2,,,,1,1,3,1,1,1,0,0,,1,12,50,,,,,,,1,60,12,50,1,0,3,9000,0,2,2,3
3,19,1914,2,934,190084,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,1,40,11,25,2,,,,,1,2,1
3,19,1914,2,934,190084,3,2,,,,2,,,,1,1,0,0,,0.5,12,50,,,,,,,1,30,11,25,2,,,,,1,2,1
3,19,1914,2,934,190084,4,1,1,3,1,2,,,,1,1,0,0,,0.5,12,50,,,,,,,2,,,,2,,,,,1,2,1
3,19,1914,2,934,190085,2,2,,,,2,,,,2,,,,,,,,,,,,,,1,60,13,100,2,,,,,1,2,1
3,19,1914,2,934,190085,3,2,,,,1,1,3,1,1,1,0,0,,0.5,12,50,,,,,,,2,,,,2,,,,,1,2,1
3,19,1914,2,934,190085,4,2,,,,1,2,3,1,2,,,,,,,,,,,,,,1,60,13,100,2,,,,,1,2,1
3,19,1914,2,934,190086,2,2,,,,1,1,3,1,1,1,0,0,,0.5,12,50,,,,,,,1,20,12,50,1,3,0,,,1,2,1
3,19,1914,2,934,190086,3,2,,,,1,1,3,1,1,1,0,0,,0.5,12,50,,,,,,,1,10,11,25,1,3,0,,,1,2,1
3,19,1914,2,934,190086,4,2,,,,1,1,3,1,2,,,,,,,,,,,,,,2,,,,2,,,,,1,2,1
3,19,1914,2,934,190086,5,2,,,,2,,,,2,,,,,,,,,,,,,,1,10,11,25,2,,,,,1,2,1
3,19,1914,2,934,190087,2,2,,,,1,0.5,3,1,2,,,,,,,,,,,,,,1,30,12,50,1,0,1,3000,0,2,2,3
3,19,1914,2,934,190087,3,2,,,,1,0.25,3,1,2,,,,,,,,,,,,,,1,15,12,50,1,0,1,2000,0,2,2,3
3,19,1914,2,934,190087,4,2,,,,1,0.25,3,1,2,,,,,,,,,,,,,,1,15,12,50,2,,,,,3,2,3
3,19,1914,2,934,190088,1,1,0.5,3,1,1,0.5,3,1,1,1,0,0,,1,12,50,,,,,,,1,20,12,50,2,,,,,2,2,2
3,19,1914,2,934,190088,2,1,0.5,3,1,1,0.5,3,1,1,0,1,0,,,,,1,11,25,,,,1,20,12,50,2,,,,,2,2,2
3,19,1914,2,934,190088,3,1,0.5,3,1,1,0.5,3,1,1,0,1,0,,,,,0.5,11,25,,,,1,20,12,50,2,,,,,2,2,2
3,19,1914,2,934,190089,1,2,,,,1,3,3,1,1,1,0,0,,1,11,25,,,,,,,1,10,13,100,1,2,2,5000,0,2,2,2
3,19,1914,2,934,190090,1,2,,,,2,,,,1,0,1,0,,,,,2,12,50,,,,1,20,12,50,1,5,0,,,2,2,2
3,19,1914,2,934,190090,2,2,,,,2,,,,1,0,1,0,,,,,2,12,50,,,,1,5,12,50,1,1,0,,,2,2,2
3,19,1914,2,934,190090,3,2,,,,2,,,,1,0,1,0,,,,,3,31,1.79999995231628,,,,1,5,12,50,1,1,0,,,2,2,2
3,19,1914,2,934,190090,4,2,,,,2,,,,2,,,,,,,,,,,,,,1,10,12,50,1,1,0,,,2,2,2
3,19,1914,2,934,190090,5,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,19,1912,1,1510,190112,1,2,,,,1,3,3,1,1,1,1,0,,2,12,50,3,12,50,,,,2,,,,1,0,2,7000,0,2,2,2
3,19,1912,1,1510,190114,1,2,,,,2,,,,1,1,1,0,,2,12,50,2,12,50,,,,1,11,12,50,2,,,,,2,1,2
3,19,1912,1,1510,190116,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,19,1910,2,808,190131,1,2,,,,2,,,,1,1,1,0,,2,12,50,1,12,50,,,,1,36,13,100,2,,,,,2,2,2
3,19,1910,2,808,190131,2,2,,,,2,,,,2,,,,,,,,,,,,,,1,35,13,100,2,,,,,2,2,2
3,19,1910,2,808,190131,3,2,,,,2,,,,1,1,1,0,,2,12,50,1,12,50,,,,1,35,13,100,2,,,,,2,2,2
3,19,1910,2,808,190132,1,2,,,,2,,,,1,1,1,0,,2,12,50,3,12,50,,,,1,400,12,50,1,0,2,7000,0,2,1,2
3,19,1910,2,808,190133,1,2,,,,2,,,,1,0,1,0,,,,,2,12,50,,,,1,30,12,50,1,1,0,,,2,1,2
3,19,1910,2,808,190133,2,2,,,,2,,,,1,0,0,1,"GOLDEN",,,,,,,2,12,50,2,,,,1,1,0,,,2,1,2
3,19,1910,2,808,190134,1,2,,,,1,2,3,1,1,1,0,0,,1,12,50,,,,,,,1,10,12,50,2,,,,,2,1,2
3,19,1910,2,808,190134,2,2,,,,1,1,3,1,1,1,0,0,,4,12,50,,,,,,,1,25,12,50,1,1,0,,,2,1,2
3,19,1910,2,808,190134,3,1,2,3,1,1,2,3,1,1,1,0,0,,4,12,50,,,,,,,2,,,,2,,,,,2,1,2
3,19,1910,2,808,190135,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,2,12,50,2,,,,,2,1,2
3,19,1910,2,808,190135,3,2,,,,2,,,,2,,,,,,,,,,,,,,1,5,12,50,2,,,,,2,1,2
3,19,1910,2,808,190136,1,2,,,,1,0.5,3,1,1,1,0,0,,1,11,25,,,,,,,1,40,11,25,2,,,,,2,1,2
3,19,1910,2,808,190137,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
3,19,1910,2,808,190137,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,3,1,2
3,19,1910,2,808,190138,2,1,0.5,3,1,1,0.5,3,1,1,1,1,0,,5,52,4.23999977111816,5,52,3.47000002861023,,,,1,20,13,100,2,,,,,2,2,2
3,19,1910,2,808,190138,3,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,40,13,100,2,,,,,2,2,2
3,19,1910,2,808,190138,4,2,,,,2,,,,2,,,,,,,,,,,,,,1,50,13,100,2,,,,,2,2,2
3,19,1910,2,808,190139,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,20,13,100,2,,,,,2,2,2
3,19,1910,2,808,190139,2,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,19,1910,2,808,190139,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,19,1910,2,808,190139,4,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,40,13,100,2,,,,,2,2,2
3,19,1910,2,808,190139,5,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,30,13,100,2,,,,,2,2,2
3,19,1910,2,808,190139,6,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,30,13,100,2,,,,,2,2,2
3,19,1910,2,808,190139,7,2,,,,2,,,,1,1,1,0,,2,12,50,2,12,50,,,,2,,,,2,,,,,2,2,2
3,19,1910,2,808,190140,1,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,30,13,100,2,,,,,2,2,2
3,19,1919,2,366,190161,1,2,,,,2,,,,1,1,0,0,,2,12,50,,,,,,,1,15,12,50,1,0,1,3000,0,2,1,2
3,19,1919,2,366,190161,2,2,,,,2,,,,1,1,1,0,,2,12,50,3,12,50,,,,2,,,,2,,,,,2,1,2
3,19,1919,2,366,190161,3,2,,,,2,,,,1,1,1,0,,2,12,50,3,12,50,,,,1,20,12,50,2,,,,,2,1,2
3,19,1919,2,366,190161,4,2,,,,2,,,,1,1,0,1,"GOLDEN",2,12,50,,,,2,12,50,2,,,,2,,,,,2,1,2
3,19,1919,2,366,190161,6,2,,,,2,,,,1,0,1,0,,,,,2,12,50,,,,1,10,12,50,2,,,,,2,1,2
3,19,1919,2,366,190162,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,1,0,,,2,1,2
3,19,1919,2,366,190162,2,2,,,,2,,,,2,,,,,,,,,,,,,,1,50,12,50,1,1,0,,,2,1,2
3,19,1919,2,366,190162,3,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,1,60,12,50,1,1,0,,,2,1,2
3,19,1919,2,366,190162,4,2,,,,2,,,,2,,,,,,,,,,,,,,1,1,12,50,1,1,0,,,2,1,2
3,19,1919,2,366,190162,5,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,1,2
3,19,1919,2,366,190163,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,1800,0,2,1,2
3,19,1919,2,366,190163,2,2,,,,2,,,,2,,,,,,,,,,,,,,1,46,12,50,1,0,1,2000,0,2,1,2
3,19,1919,2,366,190163,3,2,,,,2,,,,2,,,,,,,,,,,,,,1,40,12,50,1,0,1,2000,0,2,1,2
3,19,1919,2,366,190163,4,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,1,0,1,2200,0,2,2,2
3,19,1919,2,366,190163,5,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,2500,0,2,1,2
3,19,1919,2,366,190164,1,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,3000,0,2,1,2
3,19,1919,2,366,190164,2,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,46,12,50,1,0,2,4000,0,2,1,2
3,19,1919,2,366,190164,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,0,1,3500,0,2,1,2
3,19,1919,2,366,190164,4,2,,,,2,,,,1,1,1,0,,1,12,50,2,12,50,,,,1,40,12,50,1,0,1,3000,0,2,1,2
3,19,1919,2,366,190165,1,2,,,,2,,,,2,,,,,,,,,,,,,,1,50,13,100,1,0,4,0,15000,2,2,2
3,19,1919,2,366,190165,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,1,30,12,50,2,,,,,2,2,2
3,19,1919,2,366,190165,3,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,40,13,100,1,4,0,,,2,2,2
3,19,1919,2,366,190165,4,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,19,1919,2,366,190165,5,2,,,,2,,,,2,,,,,,,,,,,,,,1,20,13,100,1,2,0,,,1,2,2
3,19,1919,2,366,190165,6,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,1,0,,,2,2,2
3,19,1919,2,366,190165,7,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,19,1919,2,366,190165,8,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,19,1919,2,366,190166,1,2,,,,2,,,,1,1,1,0,,0.5,12,50,0.5,12,50,,,,1,80,12,50,1,1,0,,,2,2,2
3,19,1919,2,366,190166,2,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,70,12,50,1,1,0,,,2,2,2
3,19,1919,2,366,190166,3,2,,,,2,,,,1,1,1,0,,1.5,12,50,1.5,12,50,,,,1,120,12,50,1,1,0,,,2,2,2
3,19,1919,2,366,190166,4,2,,,,2,,,,1,1,1,0,,0.5,12,50,0.5,12,50,,,,1,20,12,50,2,,,,,2,2,2
3,19,1919,2,366,190166,5,2,,,,2,,,,1,1,1,0,,0.5,12,50,0.5,12,50,,,,1,1,12,50,1,1,0,,,2,2,2
3,19,1919,2,366,190167,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,1,2
3,19,1919,2,366,190167,3,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,2,,,,2,,,,,2,1,2
3,19,1919,2,366,190167,4,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,1,10,12,50,2,,,,,2,1,2
3,19,1919,2,366,190167,5,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,1,5,12,50,2,,,,,2,1,2
3,19,1919,2,366,190167,6,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,2,,,,2,,,,,2,1,2
3,19,1919,2,366,190168,2,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,1,7,12,50,2,,,,,2,1,2
3,19,1919,2,366,190168,3,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,1,6,12,50,2,,,,,2,1,2
3,19,1919,2,366,190168,4,2,,,,1,1,3,1,1,0,1,0,,,,,1.5,12,50,,,,1,7,12,50,2,,,,,2,1,2
3,19,1919,2,366,190169,2,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,50,12,50,2,,,,,2,2,2
3,19,1919,2,366,190169,3,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,50,12,50,1,3,0,,,2,2,2
3,19,1919,2,366,190169,4,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,50,12,50,1,1,0,,,2,2,2
3,19,1919,2,366,190170,2,2,,,,2,,,,1,1,1,0,,2,12,50,2,12,50,,,,1,50,12,50,1,2,0,,,2,2,2
3,19,1919,2,366,190170,3,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,1,1,0,,,2,2,2
3,19,1919,2,366,190170,4,2,,,,2,,,,1,1,1,0,,2,12,50,2,12,50,,,,1,40,12,50,1,1,0,,,2,2,2
3,19,1919,2,366,190170,5,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,19,1919,2,366,190170,6,2,,,,2,,,,2,,,,,,,,,,,,,,1,30,12,50,1,1,0,,,2,2,2
3,19,1919,2,366,190170,7,2,,,,2,,,,2,,,,,,,,,,,,,,2,,,,2,,,,,2,2,2
3,19,1919,2,366,190170,8,2,,,,2,,,,1,1,1,0,,1,12,50,1,12,50,,,,1,30,12,50,1,1,1,5000,0,2,2,2
3,19,1928,2,526,190171,1,2,,,,1,1,3,1,1,1,1,0,,0.5,12,50,0.5,12,50,,,,1,14,13,100,2,,,,,2,2,2
3,19,1928,2,526,190171,2,2,,,,1,3,3,1,1,1,1,0,,0.5,12,50,0.5,12,50,,,,1,15,13,100,2,,,,,2,2,2
3,19,1928,2,526,190171,3,2,,,,1,3,3,1,1,1,1,0,,0.5,12,50,0.5,12,50,,,,1,12,12,50,2,,,,,2,2,2
3,19,1928,2,526,190171,4,1,1,3,1,1,0.5,3,1,1,1,1,0,,1,12,50,1,12,50,,,,1,23,13,100,2,,,,,2,2,2
3,19,1928,2,526,190171,5,2,,,,1,1,3,1,1,1,1,0,,0.5,12,50,0.5,12,50,,,,1,12,12,50,2,,,,,2,2,2
3,19,1928,2,526,190171,6,2,,,,1,1.5,3,1,1,1,1,0,,1.5,12,50,1,12,50,,,,1,17,13,100,2,,,,,2,2,2
3,19,1928,2,526,190172,1,1,1,3,1,2,,,,1,0,1,0,,,,,1,12,50,,,,1,6,13,100,2,,,,,2,2,2
3,19,1928,2,526,190172,2,1,1,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,1,6,13,100,2,,,,,2,2,2
3,19,1928,2,526,190172,3,1,1,3,1,1,0.5,3,1,1,0,1,0,,,,,1,12,50,,,,1,8,13,100,2,,,,,2,2,2
3,19,1928,2,526,190173,1,2,,,,2,,,,1,1,0,0,,1.5,12,50,,,,,,,1,20,11,25,2,,,,,1,2,1
3,19,1928,2,526,190173,2,1,1,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,1,25,11,25,2,,,,,1,2,1
3,19,1928,2,526,190174,1,2,,,,2,,,,1,0,1,0,,,,,4,31,1.79999995231628,,,,1,10,12,50,2,,,,,2,2,2
3,19,1928,2,526,190175,2,2,,,,1,2,3,1,1,1,0,0,,1.5,12,50,,,,,,,1,20,12,50,2,,,,,3,2,3
3,19,1928,2,526,190175,3,2,,,,2,,,,1,1,0,0,,5,52,4.23999977111816,,,,,,,1,5,12,50,2,,,,,3,2,3
3,19,1928,2,526,190175,4,2,,,,1,1,3,1,1,1,0,0,,0.5,12,50,,,,,,,1,10,12,50,2,,,,,3,2,3
3,19,1928,2,526,190175,5,2,,,,2,,,,1,1,0,0,,6,52,4.23999977111816,,,,,,,1,9,12,50,2,,,,,3,2,3
3,19,1928,2,526,190175,6,1,0.5,3,1,2,,,,1,1,1,0,,1,12,50,10,52,3.47000002861023,,,,1,15,12,50,2,,,,,3,2,3
3,19,1928,2,526,190176,2,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,1,25,11,25,2,,,,,1,1,2
3,19,1928,2,526,190176,3,2,,,,2,,,,1,0,1,0,,,,,1,12,50,,,,1,20,12,50,2,,,,,1,2,1
3,19,1928,2,526,190176,4,2,,,,2,,,,1,0,1,0,,,,,0.5,12,50,,,,1,15,11,25,2,,,,,1,2,1
3,19,1928,2,526,190177,2,1,1,3,1,2,,,,1,1,0,0,,1.5,12,50,,,,,,,1,40,11,25,2,,,,,1,2,1
3,19,1928,2,526,190177,3,2,,,,2,,,,1,1,0,0,,1,12,50,,,,,,,1,50,11,25,2,,,,,1,2,1
3,19,1928,2,526,190177,4,1,1,3,1,2,,,,1,1,0,0,,1.5,12,50,,,,,,,1,40,11,25,2,,,,,1,2,1
3,19,1928,2,526,190177,5,2,,,,2,,,,1,1,0,0,,1.5,12,50,,,,,,,1,60,11,25,2,,,,,1,2,1
3,19,1928,2,526,190177,6,2,,,,2,,,,1,1,0,0,,1,11,25,,,,,,,1,30,11,25,2,,,,,1,2,1
3,19,1928,2,0,190178,1,1,1,3,1,2,,,,1,1,0,0,,1,12,50,,,,,,,1,25,11,25,2,,,,,1,2,1
3,19,1928,2,0,190178,2,1,1,3,1,2,,,,1,1,0,0,,2,12,50,,,,,,,1,40,11,25,2,,,,,1,2,1
3,19,1928,2,526,190179,2,2,,,,1,1,3,1,1,1,0,0,,0.5,12,50,,,,,,,2,,,,2,,,,,3,2,3
3,19,1928,2,526,190179,3,2,,,,1,1,3,1,1,1,0,0,,0.5,12,50,,,,,,,2,,,,2,,,,,3,2,3
3,19,1928,2,526,190180,2,2,,,,2,,,,1,0,1,0,,,,,3,52,3.47000002861023,,,,1,5,12,50,2,,,,,3,2,3
3,19,1928,2,526,190180,3,2,,,,2,,,,1,0,1,0,,,,,2,52,3.47000002861023,,,,1,3,12,50,2,,,,,3,2,3
