"zone","state","lga","sector","ea","hhid","plotid","sa2bq2a","sa2bq2","sa2bq3","sa2bq3a","sa2bq4","sa2bq4a__1","sa2bq4a__2","sa2bq4a__3","sa2bq4a__4","sa2bq4a__5","sa2bq5a","sa2bq5","sa2bq6","sa2bq6a","sa2bq7","sa2bq7a__1","sa2bq7a__2","sa2bq7a__3","sa2bq7a__4","sa2bq7a__5","sa2bq8a","sa2bq8","sa2bq9","sa2bq9a","sa2bq10","sa2bq10a__1","sa2bq10a__2","sa2bq10a__3","sa2bq10a__4","sa2bq10a__5","sa2bq13a","sa2bq14a","sa2bq15a","sa2bq16a","sa2bq17a__1","sa2bq17a__2","sa2bq17a__3","sa2bq17a__4","sa2bq17a__5","sa2bq13b","sa2bq14b","sa2bq15b","sa2bq16b","sa2bq17b__1","sa2bq17b__2","sa2bq17b__3","sa2bq17b__4","sa2bq17b__5","sa2bq13c","sa2bq14c","sa2bq15c","sa2bq16c","sa2bq17c__1","sa2bq17c__2","sa2bq17c__3","sa2bq17c__4","sa2bq17c__5"
2,5,509,2,1064,59099,1,1,5,7,3,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59099,2,1,4,3,3,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59101,1,1,1,3,3,400,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59101,2,1,1,3,5,400,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59102,2,1,3,2,5,600,0,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59102,3,1,3,3,5,600,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,6,0,0,0,0,1,0,,,,,,,,,1,2,7,6,0,0,0,0,1
2,5,509,2,1064,59103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,509,2,1064,59104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,6,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,
2,5,509,2,1064,59104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,15,4,0,0,1,0,1,0,,,,,,,,,0,,,,,,,,
2,5,509,2,1064,59104,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,509,2,1064,59105,2,1,2,3,5,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59105,3,1,2,1,5,500,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59106,2,1,2,1,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59106,3,1,2,1,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,509,2,1064,59108,2,1,3,1,6,1200,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,2,1,5,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,509,2,1064,59108,3,1,2,3,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,1,2,5,0,0,0,0,1,0,,,,,,,,,1,2,2,5,0,0,0,0,1
2,5,508,2,2196,59110,1,1,3,6,5,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,1,4,2,4,0,0,1,0,1,0,,,,,,,,,0,,,,,,,,
2,5,508,2,2196,59110,2,1,2,2,5,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59110,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,0,0,1,0,1,0,,,,,,,,,0,,,,,,,,
2,5,508,2,2196,59111,1,1,3,4,4,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59111,3,1,2,1,4,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59111,5,1,4,3,4,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59112,1,1,2,2,4,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59112,2,1,4,6,4,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59112,3,1,5,4,4,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59113,1,1,4,2,4,600,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59113,2,1,6,3,4,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,5,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,508,2,2196,59115,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,4,0,0,0,0,1,1,3,2,2,0,0,0,0,1,0,,,,,,,,
2,5,508,2,2196,59116,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,0,0,0,0,1,1,2,2,3,0,0,0,0,1,1,2,2,3,0,0,0,0,1
2,5,508,2,2196,59117,2,1,2,2,5,800,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59117,3,1,2,2,4,700,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59117,4,1,2,1,4,700,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59118,2,1,8,3,6,700,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59118,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,6,3,6,0,0,1,0,0
2,5,508,2,2196,59118,5,1,6,3,6,600,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,2196,59119,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,6,4,4,0,0,1,0,1
2,5,508,2,2196,59119,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,6,3,4,0,0,1,0,1
2,5,508,2,2196,59119,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,2,2,4,0,0,0,0,1
2,5,508,2,2196,59119,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,6,5,4,0,0,1,0,1
2,5,508,2,2196,59120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,0,0,0,0,1,0,,,,,,,,,1,4,1,4,0,0,0,0,1
2,5,508,2,2196,59120,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,4,0,0,0,0,1,0,,,,,,,,,1,4,2,4,0,0,0,0,1
2,5,508,2,2196,59120,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,
2,5,511,2,796,59122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,5,0,0,0,0,1,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59124,1,1,3,4,4,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59124,2,1,4,2,4,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59125,1,1,6,4,3,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59125,2,1,3,5,3,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59125,3,0,,,,,,,,,,0,,,,,,,,,,1,5,3,3,300,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,511,2,796,59128,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,511,2,796,59128,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,511,2,796,59130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,5,0,0,0,0,1,0,,,,,,,,,1,3,2,5,0,0,0,0,1
2,5,511,2,796,59130,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,5,0,0,0,0,1,0,,,,,,,,,1,2,2,5,0,0,0,0,1
2,5,511,2,796,59132,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,6,0,0,0,0,1,0,,,,,,,,,1,2,4,6,0,0,0,0,1
2,5,511,2,796,59132,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,511,2,796,59132,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,5,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,511,2,796,59132,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,6,0,0,0,0,1,0,,,,,,,,,1,3,3,6,0,0,0,0,1
2,5,514,2,1964,59133,1,1,7,2,5,800,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,1964,59138,1,1,2,2,5,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,1,5,5,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,514,2,1964,59138,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,514,2,1964,59140,1,1,10,3,7,300,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,1964,59143,2,1,3,4,5,600,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,3,1,4,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,514,2,1964,59144,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,5,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,516,2,134,59145,1,1,4,2,5,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,134,59145,2,1,3,2,5,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,134,59147,1,1,10,6,3,300,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,6,2,3,0,0,1,0,1
2,5,516,2,134,59147,2,1,15,3,3,300,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,1,5,2,2,0,0,1,0,0
2,5,516,2,134,59147,3,1,5,2,2,300,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,134,59148,1,1,2,1,4,300,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,134,59148,2,1,5,3,3,300,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,134,59149,1,1,3,2,3,500,0,1,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,134,59149,2,1,2,4,4,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,134,59150,1,1,5,2,9,600,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,134,59150,2,1,5,3,9,600,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,134,59151,1,1,5,5,6,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,1,4,5,5,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,516,2,134,59151,2,1,5,5,6,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,4,5,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,516,2,134,59153,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,15,3,0,0,1,0,1,0,,,,,,,,,1,1,15,4,0,0,1,0,1
2,5,516,2,134,59153,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,15,3,0,0,1,0,1,0,,,,,,,,,1,1,15,3,0,0,1,0,1
2,5,516,2,134,59154,2,1,4,3,5,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,134,59154,3,1,7,7,5,700,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,134,59155,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,516,2,134,59155,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,516,2,134,59155,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,516,2,134,59155,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,516,2,134,59155,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,517,2,1424,59157,1,1,1,4,2,700,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59159,1,1,2,3,6,600,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59159,2,1,6,2,6,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59159,3,1,20,1,8,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59160,1,1,5,5,4,1200,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59160,2,1,4,7,4,1200,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59160,4,1,5,5,4,1500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59161,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,517,2,1424,59162,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,517,2,1424,59162,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,517,2,1424,59162,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,517,2,1424,59162,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,517,2,1424,59162,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,8,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,517,2,1424,59163,2,1,2,2,4,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59163,3,1,3,2,3,2000,0,0,1,0,1,0,,,,,,,,,,1,2,3,5,1500,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59163,4,1,4,2,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59163,5,1,4,3,8,2000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,4,3,12,0,0,0,0,1,0,,,,,,,,,1,3,3,6,0,0,1,0,1
2,5,517,2,1424,59165,2,1,2,1,4,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59165,4,1,2,1,4,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59165,6,1,2,1,4,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,4,2,4,0,0,1,0,1,0,,,,,,,,,0,,,,,,,,
2,5,517,2,1424,59168,2,0,,,,,,,,,,0,,,,,,,,,,1,1,1,4,200,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59168,3,1,4,1,4,600,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59168,4,1,1,1,4,700,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,517,2,1424,59168,5,1,1,1,4,400,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,1788,59169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,4,0,0,1,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,1788,59170,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,5,0,0,0,0,1,1,5,1,6,0,0,0,0,1,0,,,,,,,,
2,5,518,2,1788,59170,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,5,0,0,0,0,1,1,4,1,5,0,0,0,0,1,0,,,,,,,,
2,5,518,2,1788,59170,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,5,0,0,0,0,1,1,4,1,5,0,0,0,0,1,0,,,,,,,,
2,5,518,2,1788,59171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,4,0,0,0,0,1,1,2,1,4,0,0,0,0,1,0,,,,,,,,
2,5,518,2,1788,59171,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,3,1,5,0,0,0,0,1,0,,,,,,,,
2,5,518,2,1788,59171,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,0,0,0,0,1,1,3,2,5,0,0,1,0,1,0,,,,,,,,
2,5,518,2,1788,59172,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,3,1,4,0,0,0,0,1,0,,,,,,,,
2,5,518,2,1788,59172,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,1,5,0,0,0,0,1,1,7,1,5,0,0,0,0,1,0,,,,,,,,
2,5,518,2,1788,59173,2,1,3,3,4,1200,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,1788,59175,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,1788,59176,2,1,10,2,8,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,1788,59176,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,5,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,1788,59176,4,1,10,3,8,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,1788,59179,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,3,8,0,0,1,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,1788,59179,3,1,4,2,8,700,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,1,5,1,8,0,0,0,0,1,1,5,1,8,0,0,0,0,1,1,5,1,8,0,0,0,0,1
2,5,518,2,1788,59179,4,1,3,2,8,700,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,1788,59179,5,1,4,1,8,700,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,5,1,8,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,1788,59180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,1788,59180,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,4,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,1788,59180,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,2802,59182,1,1,4,3,6,1250,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59182,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,1,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,2802,59182,3,1,5,2,6,1600,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59185,2,1,1,3,6,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59186,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,2802,59186,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,3,0,0,1,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,2802,59186,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,10,4,0,0,0,1,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,2802,59186,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,4,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,518,2,2802,59187,1,1,1,1,5,600,0,0,0,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59188,1,1,3,5,8,2000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,1,1,10,8,0,0,0,0,1,,,,,,,,,,1,2,10,8,0,0,0,0,1
2,5,518,2,2802,59188,2,1,3,5,8,2000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,1,1,4,8,0,0,0,0,1,,,,,,,,,,1,2,5,8,0,0,0,0,1
2,5,518,2,2802,59189,2,1,15,1,9,2000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59189,3,0,,,,,,,,,,1,20,3,5,1000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59189,4,0,,,,,,,,,,1,20,3,4,1000,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59189,5,1,2,4,5,2000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59190,2,1,3,3,4,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59190,3,1,5,2,6,1300,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59190,4,1,2,2,4,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59190,5,1,5,3,5,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59191,4,1,1,1,6,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59191,6,1,2,4,5,800,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,518,2,2802,59191,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,5,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
2,5,511,2,796,59212,1,1,2,5,5,400,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,1,5,5,0,0,0,0,1,0,,,,,,,,,1,3,5,5,0,0,0,0,1
