"zone","state","lga","sector","ea","hhid","plotid","indiv","sa2aq1b","sa2aq1c","sa2aq1d__1","sa2aq1d__2","sa2aq1d__3","sa2aq1d__4","sa2aq1d__5","sa2aq1d__6"
1,31,3102,2,14,319006,2,1,10,8,0,0,0,0,1,1
1,31,3102,2,14,319006,2,2,20,7,0,0,1,0,1,0
1,31,3102,2,14,319006,2,3,8,4,0,0,1,0,0,0
1,31,3102,2,14,319006,2,4,20,5,0,0,1,1,1,0
1,31,3102,2,14,319006,3,1,11,6,0,0,0,0,1,1
1,31,3102,2,14,319006,3,2,11,6,0,0,1,0,1,0
1,31,3102,2,14,319006,3,3,3,6,0,0,1,0,1,0
1,31,3102,2,14,319006,3,4,11,7,0,0,0,0,1,0
1,31,3102,2,14,319006,3,8,11,5,0,0,1,0,1,0
1,31,3102,2,14,319006,4,1,8,5,0,0,1,0,1,1
1,31,3102,2,14,319006,4,2,8,6,0,0,1,0,1,0
1,31,3102,2,14,319006,4,3,3,5,0,0,1,0,1,0
1,31,3102,2,14,319006,4,4,11,5,0,0,1,0,1,0
1,31,3102,2,14,319006,5,1,6,4,0,0,1,0,1,0
1,31,3102,2,14,319006,5,2,12,7,0,0,1,0,1,0
1,31,3102,2,14,319006,5,4,16,6,0,0,1,0,1,1
1,31,3102,2,14,319006,5,8,9,6,0,0,1,0,1,0
1,31,3102,2,14,319006,6,1,6,5,0,1,0,0,1,1
1,31,3102,2,14,319006,6,2,8,5,0,0,1,0,1,0
1,31,3102,2,14,319006,6,3,4,6,0,0,1,0,1,0
1,31,3102,2,14,319006,6,4,8,5,0,0,1,0,1,0
1,31,3102,2,14,319007,1,1,30,8,0,0,0,1,1,0
1,31,3102,2,14,319007,1,2,25,6,0,0,1,0,1,0
1,31,3102,2,14,319007,1,5,32,6,0,0,1,0,1,0
1,31,3102,2,14,319007,2,1,18,9,0,0,1,0,0,0
1,31,3102,2,14,319007,2,2,20,5,0,0,1,0,1,0
1,31,3102,2,14,319007,3,1,15,8,0,0,1,1,0,0
1,31,3102,2,14,319007,3,2,7,9,0,0,1,1,0,0
1,31,3102,2,14,319007,3,5,6,8,0,0,1,1,1,0
1,31,3102,2,14,319007,4,1,20,6,0,0,0,0,1,0
1,31,3102,2,14,319007,5,1,25,5,0,0,1,1,1,0
1,31,3102,2,14,319007,5,2,12,7,0,0,1,1,1,0
1,31,3102,2,14,319007,5,5,10,5,0,0,1,1,1,0
1,31,3102,2,14,319007,6,1,10,8,0,0,0,1,1,0
1,31,3102,2,14,319007,6,2,12,7,0,0,0,1,1,0
1,31,3102,2,14,319008,1,1,6,4,0,0,0,1,1,1
1,31,3102,2,14,319008,1,2,6,3,0,0,0,1,1,0
1,31,3102,2,14,319008,2,1,8,4,0,0,0,1,1,1
1,31,3102,2,14,319008,2,2,8,3,0,0,0,1,1,0
1,31,3102,2,14,319008,3,1,4,4,0,0,0,1,1,1
1,31,3102,2,14,319008,3,2,4,2,0,0,0,1,1,0
1,31,3102,2,14,319012,1,1,4,4,0,0,0,1,0,1
1,31,3102,2,14,319012,1,2,4,3,0,0,1,1,0,0
1,31,3102,2,14,319012,2,1,2,2,0,0,0,1,0,1
1,31,3102,2,14,319012,2,2,1,1,0,0,0,1,0,0
1,31,3102,2,14,319012,4,1,3,4,0,0,0,1,0,1
1,31,3102,2,14,319012,5,1,4,3,0,0,1,1,0,0
1,31,3102,2,14,319012,5,2,4,2,0,0,1,1,0,0
1,31,3110,2,334,319025,1,1,10,8,0,0,1,1,1,0
1,31,3110,2,334,319025,1,2,10,8,0,0,1,0,1,0
1,31,3110,2,334,319025,1,3,10,8,0,0,1,0,1,0
1,31,3110,2,334,319025,1,4,10,8,0,0,1,0,1,0
1,31,3110,2,334,319025,1,5,10,8,0,0,1,0,1,0
1,31,3110,2,334,319026,1,1,10,8,0,0,1,1,1,1
1,31,3110,2,334,319026,1,2,10,8,0,0,1,0,1,0
1,31,3110,2,334,319026,1,3,10,6,0,0,1,1,1,0
1,31,3110,2,334,319026,1,4,10,7,0,0,1,0,1,0
1,31,3110,2,334,319026,1,5,10,8,0,0,1,0,1,0
1,31,3110,2,334,319026,1,6,10,8,0,0,1,0,1,0
1,31,3110,2,334,319026,1,7,10,6,0,0,1,0,1,0
1,31,3110,2,334,319026,2,1,7,8,0,0,0,1,1,0
1,31,3110,2,334,319026,2,2,8,8,0,0,1,0,1,0
1,31,3110,2,334,319026,2,3,12,8,0,0,0,1,1,0
1,31,3110,2,334,319026,2,4,12,8,0,0,0,1,1,0
1,31,3110,2,334,319026,3,2,5,8,0,0,1,0,1,0
1,31,3110,2,334,319026,3,3,6,6,0,0,0,1,1,0
1,31,3110,2,334,319026,3,4,6,8,0,0,1,1,1,0
1,31,3110,2,334,319026,3,5,6,8,0,0,1,1,1,0
1,31,3110,2,334,319026,3,6,6,8,0,0,1,1,1,0
1,31,3110,2,334,319026,3,7,5,7,0,0,1,0,1,0
1,31,3110,2,334,319026,4,1,6,8,0,0,1,1,1,0
1,31,3110,2,334,319026,4,2,6,8,0,0,1,0,1,0
1,31,3110,2,334,319026,4,3,6,6,0,0,1,1,1,0
1,31,3110,2,334,319026,4,4,6,8,0,0,1,1,1,0
1,31,3110,2,334,319026,4,5,6,7,0,0,1,1,1,0
1,31,3110,2,334,319026,4,6,5,7,0,0,1,1,1,0
1,31,3110,2,334,319026,4,7,5,8,0,0,1,0,1,0
1,31,3110,2,334,319026,6,1,8,8,0,1,1,1,0,0
1,31,3110,2,334,319026,6,2,8,8,0,0,1,0,1,0
1,31,3110,2,334,319026,6,3,10,6,0,0,1,1,1,0
1,31,3110,2,334,319026,6,4,8,8,0,0,1,1,1,0
1,31,3110,2,334,319026,6,5,8,8,0,0,1,1,1,0
1,31,3110,2,334,319026,6,6,7,8,0,0,1,1,1,0
1,31,3110,2,334,319027,1,1,10,8,0,0,1,1,1,0
1,31,3110,2,334,319027,1,2,10,8,0,0,1,0,1,0
1,31,3110,2,334,319027,1,3,10,8,0,0,1,1,1,0
1,31,3110,2,334,319027,1,4,12,8,0,0,1,1,1,0
1,31,3110,2,334,319027,1,5,7,8,0,0,1,0,1,0
1,31,3110,2,334,319027,1,6,7,8,0,0,1,0,1,0
1,31,3110,2,334,319027,2,1,8,8,0,0,1,1,1,0
1,31,3110,2,334,319027,2,2,8,8,0,0,1,0,1,0
1,31,3110,2,334,319027,2,3,8,8,0,0,1,1,1,0
1,31,3110,2,334,319027,2,4,8,8,0,0,1,0,1,0
1,31,3110,2,334,319027,2,5,8,8,0,0,1,0,1,0
1,31,3110,2,334,319027,2,6,8,8,0,0,1,0,0,0
1,31,3110,2,334,319027,3,1,7,8,0,0,1,1,1,0
1,31,3110,2,334,319027,3,2,7,8,0,0,1,0,1,0
1,31,3110,2,334,319027,3,3,7,8,0,0,1,0,1,0
1,31,3110,2,334,319027,3,4,7,8,0,0,1,0,1,0
1,31,3110,2,334,319027,3,5,7,8,0,0,1,0,1,0
1,31,3110,2,334,319027,3,6,7,8,0,0,1,0,1,0
1,31,3110,2,334,319029,1,1,15,6,0,0,1,1,1,1
1,31,3110,2,334,319029,1,2,15,6,0,0,1,1,1,0
1,31,3110,2,334,319029,2,1,11,4,0,0,1,1,1,1
1,31,3110,2,334,319029,2,2,13,4,0,0,1,1,1,0
1,31,3110,2,334,319029,3,1,10,5,0,1,1,1,1,1
1,31,3110,2,334,319029,3,2,14,5,0,0,1,1,1,0
1,31,3110,2,334,319029,4,1,16,5,0,0,1,1,1,1
1,31,3110,2,334,319029,4,2,15,4,0,0,1,1,1,0
1,31,3110,2,334,319029,5,1,9,4,0,0,1,1,1,1
1,31,3110,2,334,319029,5,2,10,5,0,0,1,1,1,0
1,31,3110,2,334,319029,6,1,15,5,0,0,1,1,1,1
1,31,3110,2,334,319029,6,2,12,5,0,0,1,1,1,0
1,31,3110,2,334,319029,7,1,14,6,0,0,1,1,1,1
1,31,3110,2,334,319029,7,2,14,6,0,0,1,1,1,0
1,31,3110,2,334,319029,8,1,4,3,0,0,1,1,1,1
1,31,3110,2,334,319029,8,2,5,4,0,0,1,1,1,0
1,31,3110,2,334,319029,9,1,10,6,0,0,1,1,1,1
1,31,3110,2,334,319029,9,2,12,4,0,0,1,1,1,0
1,31,3110,2,334,319030,1,1,18,7,0,0,1,1,1,1
1,31,3110,2,334,319030,1,2,18,7,0,0,1,1,1,0
1,31,3110,2,334,319030,1,4,13,6,0,0,1,1,1,0
1,31,3110,2,334,319030,1,5,19,5,0,0,1,1,1,0
1,31,3110,2,334,319030,1,6,15,6,0,0,1,1,1,0
1,31,3110,2,334,319030,1,7,14,5,0,0,1,1,1,0
1,31,3110,2,334,319030,2,1,22,5,0,0,1,1,1,1
1,31,3110,2,334,319030,2,2,19,5,0,0,1,1,1,0
1,31,3110,2,334,319030,2,4,15,5,0,0,1,1,1,0
1,31,3110,2,334,319030,2,5,16,6,0,0,1,1,1,0
1,31,3110,2,334,319030,2,6,14,6,0,0,1,1,1,0
1,31,3110,2,334,319030,2,7,18,4,0,0,1,1,1,0
1,31,3110,2,334,319030,3,1,19,6,0,0,1,1,1,0
1,31,3110,2,334,319030,3,2,16,6,0,0,1,1,1,0
1,31,3110,2,334,319030,3,4,19,5,0,0,1,1,1,0
1,31,3110,2,334,319030,3,5,19,6,0,0,1,1,1,0
1,31,3110,2,334,319030,3,6,14,5,0,0,1,1,1,0
1,31,3110,2,334,319030,3,7,15,6,0,0,1,1,1,0
1,31,3110,2,334,319030,4,1,16,5,0,0,1,1,1,1
1,31,3110,2,334,319030,4,2,16,5,0,0,1,1,1,0
1,31,3110,2,334,319030,4,4,13,5,0,0,1,1,1,0
1,31,3110,2,334,319030,4,5,16,5,0,0,1,1,1,0
1,31,3110,2,334,319030,4,6,16,5,0,0,1,1,1,0
1,31,3110,2,334,319030,4,7,14,4,0,0,1,1,1,0
1,31,3110,2,334,319030,5,1,5,5,0,0,0,1,1,1
1,31,3110,2,334,319030,5,2,16,5,0,0,1,1,1,1
1,31,3110,2,334,319030,5,4,13,4,0,0,1,1,1,0
1,31,3110,2,334,319030,5,5,16,5,0,0,1,1,1,0
1,31,3110,2,334,319030,5,6,15,5,0,0,1,1,1,0
1,31,3110,2,334,319030,5,7,14,4,0,0,1,1,1,0
1,31,3110,2,334,319031,1,1,15,6,0,0,1,1,1,1
1,31,3110,2,334,319031,1,2,15,6,0,0,1,1,1,0
1,31,3110,2,334,319031,1,4,12,6,0,0,1,1,1,0
1,31,3110,2,334,319031,2,1,17,6,0,0,1,1,1,0
1,31,3110,2,334,319031,2,2,16,6,0,0,1,1,1,0
1,31,3110,2,334,319031,2,4,13,6,0,0,1,1,1,0
1,31,3110,2,334,319031,3,1,4,4,0,0,1,1,0,0
1,31,3110,2,334,319031,3,2,17,5,0,0,1,1,1,1
1,31,3110,2,334,319031,3,4,16,6,0,0,1,1,1,0
1,31,3110,2,334,319031,4,1,18,7,0,0,1,1,1,1
1,31,3110,2,334,319031,4,2,15,6,0,0,1,1,1,0
1,31,3110,2,334,319031,4,4,12,5,0,0,1,1,1,0
1,31,3110,2,334,319032,1,1,4,4,0,0,1,0,1,1
1,31,3110,2,334,319032,1,2,4,3,0,0,1,0,1,0
1,31,3110,2,334,319032,2,1,3,4,0,0,0,0,1,1
1,31,3110,2,334,319032,2,2,3,3,0,0,0,0,1,0
1,31,3110,2,334,319032,3,1,6,4,0,0,0,0,1,1
1,31,3110,2,334,319032,3,2,5,4,0,0,0,0,1,0
1,31,3110,2,334,319033,1,1,6,4,0,0,0,1,1,1
1,31,3110,2,334,319033,1,2,6,4,0,0,0,1,1,0
1,31,3110,2,334,319033,1,3,4,4,0,0,0,0,1,0
1,31,3110,2,334,319033,1,4,4,3,0,0,0,0,1,0
1,31,3110,2,334,319033,2,1,6,4,0,0,1,1,1,0
1,31,3110,2,334,319033,2,2,6,4,0,0,1,1,1,0
1,31,3110,2,334,319033,2,3,6,4,0,0,1,0,1,0
1,31,3110,2,334,319033,2,4,6,4,0,0,1,0,1,0
1,31,3110,2,334,319033,3,1,2,8,0,0,1,0,1,1
1,31,3110,2,334,319033,3,3,4,4,0,0,1,0,1,0
1,31,3110,2,334,319033,3,4,4,4,0,0,1,0,1,0
1,31,3110,2,334,319034,1,1,5,5,0,0,0,0,1,0
1,31,3110,2,334,319034,1,2,5,5,0,0,0,0,1,0
1,31,3110,2,334,319034,1,7,5,5,0,0,0,0,1,0
1,31,3110,2,334,319034,2,1,3,5,0,0,0,0,1,0
1,31,3110,2,334,319034,2,2,3,5,0,0,0,0,1,0
1,31,3110,2,334,319034,2,7,3,5,0,0,0,0,1,0
1,31,3110,2,334,319034,3,1,5,6,0,0,0,0,1,0
1,31,3110,2,334,319034,3,2,5,6,0,0,0,0,1,0
1,31,3110,2,334,319034,3,7,3,6,0,0,0,0,1,0
1,31,3110,2,334,319034,4,1,3,5,0,0,0,0,1,0
1,31,3110,2,334,319034,4,2,3,5,0,0,0,0,1,0
1,31,3110,2,334,319034,4,7,3,5,0,0,0,0,1,0
1,31,3110,2,334,319036,1,1,3,5,0,0,0,0,1,0
1,31,3110,2,334,319036,1,2,3,5,0,0,0,0,1,0
1,31,3110,2,334,319036,1,4,1,5,0,0,0,0,1,0
1,31,3110,2,334,319036,2,1,4,5,0,0,0,0,1,0
1,31,3110,2,334,319036,2,2,3,5,0,0,0,0,1,0
1,31,3110,2,334,319036,2,4,2,5,0,0,0,0,1,0
1,31,3110,2,334,319036,3,1,2,5,0,0,0,0,1,0
1,31,3110,2,334,319036,3,2,2,5,0,0,0,0,1,0
1,31,3110,2,334,319036,3,4,1,5,0,0,0,0,1,0
1,31,3110,2,334,319036,4,1,3,4,0,0,0,0,1,0
1,31,3110,2,334,319036,4,2,3,4,0,0,0,0,1,0
1,31,3110,2,334,319036,4,4,1,5,0,0,0,0,1,0
1,31,3110,2,334,319036,5,1,2,4,0,0,0,0,1,0
1,31,3110,2,334,319036,5,2,2,4,0,0,0,0,1,0
1,31,3110,2,334,319036,5,4,2,4,0,0,0,0,1,0
1,31,3110,2,334,319036,6,1,3,5,0,0,0,0,1,0
1,31,3110,2,334,319036,6,2,3,5,0,0,0,0,1,0
1,31,3110,2,334,319036,6,4,2,5,0,0,0,0,1,0
1,31,3110,2,334,319036,7,1,4,5,0,0,0,0,1,0
1,31,3110,2,334,319036,7,2,4,5,0,0,0,0,1,0
1,31,3110,2,334,319036,7,4,1,5,0,0,0,0,1,0
1,31,3111,2,1128,319037,1,1,5,6,0,0,0,0,0,1
1,31,3111,2,1128,319037,1,3,5,5,0,0,0,0,0,1
1,31,3111,2,1128,319037,2,1,8,6,0,0,0,0,0,1
1,31,3111,2,1128,319037,2,2,9,5,0,0,0,0,0,1
1,31,3111,2,1128,319037,3,1,8,7,0,0,0,0,0,1
1,31,3111,2,1128,319037,3,3,6,5,0,0,0,0,0,1
1,31,3111,2,1128,319038,1,1,1,10,0,0,0,0,1,0
1,31,3111,2,1128,319038,2,1,2,10,0,0,1,0,0,0
1,31,3111,2,1128,319040,1,1,2,4,0,0,0,0,1,1
1,31,3111,2,1128,319040,1,2,2,4,0,0,0,0,1,0
1,31,3111,2,1128,319040,1,6,2,4,0,0,0,0,1,0
1,31,3111,2,1128,319040,2,1,2,4,0,0,0,0,1,1
1,31,3111,2,1128,319040,2,2,3,4,0,0,0,0,1,0
1,31,3111,2,1128,319040,2,4,1,4,0,0,0,0,1,0
1,31,3111,2,1128,319040,2,6,3,4,0,0,0,0,1,0
1,31,3111,2,1128,319040,3,1,2,5,0,0,0,0,1,1
1,31,3111,2,1128,319040,3,2,2,4,0,0,0,0,1,0
1,31,3111,2,1128,319040,3,6,2,4,0,0,0,0,1,0
1,31,3111,2,1128,319040,4,1,3,4,0,0,0,0,1,0
1,31,3111,2,1128,319040,4,2,3,4,0,0,0,0,1,0
1,31,3111,2,1128,319040,4,4,3,4,0,0,0,0,1,0
1,31,3111,2,1128,319040,4,6,3,4,0,0,0,0,1,0
1,31,3111,2,1128,319041,1,1,3,6,0,0,0,0,0,1
1,31,3111,2,1128,319041,2,1,10,4,0,0,1,1,0,1
1,31,3111,2,1128,319041,2,2,9,5,0,0,1,1,0,0
1,31,3111,2,1128,319041,2,3,9,5,0,0,1,1,0,0
1,31,3111,2,1128,319041,2,8,6,5,0,0,1,1,0,0
1,31,3111,2,1128,319041,3,1,9,5,0,1,1,1,1,1
1,31,3111,2,1128,319041,3,2,9,5,0,1,1,1,0,0
1,31,3111,2,1128,319041,3,3,9,4,0,0,1,1,1,0
1,31,3111,2,1128,319041,3,8,9,5,0,0,1,1,0,0
1,31,3111,2,1128,319041,4,1,15,6,0,0,1,1,0,1
1,31,3111,2,1128,319041,4,2,8,5,0,0,1,1,0,1
1,31,3111,2,1128,319041,4,3,8,5,0,0,1,1,0,0
1,31,3111,2,1128,319041,4,4,8,5,0,0,1,1,0,0
1,31,3111,2,1128,319041,4,8,8,5,0,0,1,1,0,0
1,31,3111,2,1128,319042,1,1,2,4,0,0,0,0,1,1
1,31,3111,2,1128,319042,2,1,2,4,0,0,0,0,1,1
1,31,3111,2,1128,319042,3,1,4,5,0,0,0,0,1,1
1,31,3111,2,1128,319044,1,1,25,5,0,0,1,0,1,0
1,31,3111,2,1128,319044,1,2,5,8,0,0,1,1,1,0
1,31,3111,2,1128,319044,2,1,10,6,0,0,1,0,0,0
1,31,3111,2,1128,319044,2,2,20,9,0,0,1,1,1,0
1,31,3111,2,1128,319048,1,2,8,5,0,0,1,1,1,1
1,31,3111,2,1128,319048,1,3,14,5,0,0,1,1,1,1
1,31,3111,2,1128,319048,1,4,5,3,0,0,0,1,1,0
1,31,3111,2,1128,319048,1,5,8,3,0,0,1,1,0,0
1,31,3111,2,1128,319048,1,6,10,4,0,0,1,1,1,0
1,31,3111,2,1128,319048,1,9,11,4,0,0,1,1,1,0
1,31,3111,2,1128,319048,2,2,5,3,0,0,1,0,1,0
1,31,3111,2,1128,319048,2,3,9,4,0,0,1,1,1,0
1,31,3111,2,1128,319048,2,4,7,6,0,0,1,1,1,1
1,31,3111,2,1128,319048,2,5,6,4,0,0,1,1,1,0
1,31,3111,2,1128,319048,2,6,9,4,0,0,1,1,1,0
1,31,3111,2,1128,319048,2,9,5,3,0,0,1,1,1,0
1,31,3113,2,870,319049,1,1,25,5,0,0,1,1,1,1
1,31,3113,2,870,319049,1,2,25,5,0,0,1,1,1,0
1,31,3113,2,870,319049,1,5,25,5,0,0,1,1,1,0
1,31,3113,2,870,319049,1,6,25,5,0,0,1,1,1,0
1,31,3113,2,870,319049,3,1,23,5,0,0,0,1,1,1
1,31,3113,2,870,319049,3,2,23,5,0,0,0,0,1,1
1,31,3113,2,870,319049,3,5,23,5,0,0,1,1,1,0
1,31,3113,2,870,319049,3,6,23,5,0,0,1,1,1,0
1,31,3113,2,870,319049,4,1,19,6,0,0,1,1,1,1
1,31,3113,2,870,319049,4,2,19,5,0,0,1,1,1,0
1,31,3113,2,870,319049,4,5,16,4,0,0,1,1,1,0
1,31,3113,2,870,319049,4,6,13,4,0,0,1,1,1,0
1,31,3113,2,870,319049,5,1,15,5,0,0,1,1,1,1
1,31,3113,2,870,319049,5,2,15,5,0,0,1,1,1,0
1,31,3113,2,870,319049,5,5,15,5,0,0,1,1,1,0
1,31,3113,2,870,319049,5,6,15,5,0,0,0,1,1,0
1,31,3113,2,870,319049,6,1,14,5,0,0,1,1,1,1
1,31,3113,2,870,319049,6,2,14,5,0,0,1,1,1,1
1,31,3113,2,870,319049,6,5,14,5,0,0,1,1,1,1
1,31,3113,2,870,319049,6,6,14,5,0,0,1,1,1,0
1,31,3113,2,870,319049,7,1,20,5,0,0,1,1,1,1
1,31,3113,2,870,319049,7,2,20,5,0,1,1,1,1,0
1,31,3113,2,870,319049,7,5,20,5,0,0,1,1,1,0
1,31,3113,2,870,319049,7,6,20,5,0,0,1,1,1,0
1,31,3113,2,870,319049,8,1,16,5,0,0,0,1,1,1
1,31,3113,2,870,319049,8,2,16,4,0,0,1,1,1,0
1,31,3113,2,870,319049,8,5,16,5,0,0,1,1,1,0
1,31,3113,2,870,319049,8,6,16,5,0,0,1,1,1,0
1,31,3113,2,870,319049,9,1,12,6,0,0,1,1,1,0
1,31,3113,2,870,319049,9,2,12,6,0,0,1,1,1,0
1,31,3113,2,870,319049,9,5,12,6,0,0,1,1,1,0
1,31,3113,2,870,319049,9,6,12,5,0,0,1,1,1,0
1,31,3113,2,870,319050,1,2,25,4,0,0,0,1,0,1
1,31,3113,2,870,319050,2,2,16,8,0,0,0,1,1,1
1,31,3113,2,870,319050,3,2,13,6,0,0,0,1,1,1
1,31,3113,2,870,319050,4,2,14,7,0,0,0,1,1,1
1,31,3113,2,870,319050,5,2,10,7,0,0,0,1,1,1
1,31,3113,2,870,319050,6,2,16,8,0,0,0,1,0,1
1,31,3113,2,870,319051,1,1,3,10,0,0,1,1,1,0
1,31,3113,2,870,319051,1,2,3,8,0,0,1,0,1,0
1,31,3113,2,870,319051,3,1,2,9,0,0,0,1,1,0
1,31,3113,2,870,319051,3,2,2,9,0,0,0,1,1,0
1,31,3113,2,870,319051,4,1,2,10,0,0,0,0,1,0
1,31,3113,2,870,319051,4,2,1,10,0,0,0,0,1,0
1,31,3113,2,870,319051,6,1,3,10,0,0,1,0,1,0
1,31,3113,2,870,319051,6,2,3,10,0,0,1,0,1,0
1,31,3113,2,870,319052,1,1,20,8,0,0,1,1,1,0
1,31,3113,2,870,319052,1,2,25,7,0,0,1,1,1,0
1,31,3113,2,870,319052,2,1,10,6,0,0,0,1,1,0
1,31,3113,2,870,319052,2,2,10,7,0,0,1,1,0,0
1,31,3113,2,870,319052,2,3,20,9,0,0,1,1,0,0
1,31,3113,2,870,319052,3,2,4,6,0,0,1,1,1,0
1,31,3113,2,870,319052,3,3,4,6,0,0,1,1,1,0
1,31,3113,2,870,319054,1,3,3,4,0,0,0,0,1,0
1,31,3113,2,870,319056,1,1,2,3,0,0,0,1,1,0
1,31,3113,2,870,319056,1,2,2,3,0,0,0,1,1,0
1,31,3113,2,870,319056,2,1,1,2,0,0,0,0,1,0
1,31,3113,2,870,319056,2,2,1,2,0,0,0,0,1,0
1,31,3113,2,870,319056,3,1,2,5,0,0,0,0,1,1
1,31,3113,2,870,319056,3,2,2,5,0,0,0,0,1,0
1,31,3113,2,870,319058,1,1,4,4,0,0,0,0,1,1
1,31,3113,2,870,319058,1,2,4,3,0,0,0,0,1,0
1,31,3113,2,870,319058,1,3,4,4,0,0,0,0,1,0
1,31,3113,2,870,319058,2,1,2,4,0,0,0,0,1,1
1,31,3113,2,870,319058,2,2,2,3,0,0,0,0,1,0
1,31,3113,2,870,319058,2,3,2,4,0,0,0,0,1,0
1,31,3113,2,870,319058,3,1,2,4,0,0,0,0,1,1
1,31,3113,2,870,319058,3,2,2,3,0,0,0,0,1,0
1,31,3113,2,870,319058,3,3,2,5,0,0,0,0,1,0
1,31,3113,2,870,319059,1,1,4,4,0,0,0,0,1,1
1,31,3113,2,870,319059,1,2,4,3,0,0,0,0,1,0
1,31,3113,2,870,319059,1,5,4,3,0,0,0,0,1,0
1,31,3113,2,870,319059,4,1,2,4,0,0,0,0,1,1
1,31,3113,2,870,319059,4,2,1,3,0,0,0,0,1,0
1,31,3113,2,870,319059,4,5,1,3,0,0,0,0,1,0
1,31,3113,2,870,319060,1,1,3,4,0,0,0,1,1,1
1,31,3113,2,870,319060,1,2,4,3,0,0,0,1,1,0
1,31,3113,2,870,319060,2,1,4,2,0,0,1,1,1,1
1,31,3113,2,870,319060,2,2,3,3,0,0,1,1,0,0
1,31,3113,2,870,319060,3,1,3,4,0,0,0,1,1,1
1,31,3113,2,870,319060,3,2,4,3,0,0,0,1,1,0
1,31,3113,2,870,319060,4,1,2,2,0,0,0,1,1,0
1,31,3113,2,870,319060,4,2,2,2,0,0,0,0,1,0
1,31,3113,2,870,319060,6,1,2,1,0,0,0,0,1,1
1,31,3113,2,870,319060,6,2,3,2,0,0,0,0,1,0
1,31,3113,2,870,319060,8,1,2,4,0,0,0,0,1,1
1,31,3113,2,870,319060,8,2,2,4,0,0,0,0,1,0
1,31,3113,2,870,319060,9,1,4,2,0,0,0,1,1,1
1,31,3113,2,870,319060,9,2,3,2,0,0,0,1,1,0
1,31,3113,2,870,319060,10,1,4,3,0,0,0,1,1,1
1,31,3113,2,870,319060,10,2,4,3,0,0,0,0,1,0
1,31,3117,2,1288,319061,1,1,6,4,0,0,0,1,1,1
1,31,3117,2,1288,319061,1,2,4,3,0,0,0,0,1,0
1,31,3117,2,1288,319061,2,1,6,4,0,0,0,1,1,1
1,31,3117,2,1288,319061,3,1,4,4,0,0,0,1,1,1
1,31,3117,2,1288,319061,3,2,4,4,0,0,0,0,1,0
1,31,3117,2,1288,319061,4,1,6,4,0,0,1,1,1,1
1,31,3117,2,1288,319061,4,2,6,4,0,0,1,0,1,0
1,31,3117,2,1288,319062,1,2,9,8,0,0,1,0,1,0
1,31,3117,2,1288,319062,1,3,12,8,0,0,1,0,1,0
1,31,3117,2,1288,319062,1,4,8,8,0,0,1,0,1,0
1,31,3117,2,1288,319062,1,5,9,8,0,0,1,0,1,0
1,31,3117,2,1288,319062,3,2,7,8,0,0,1,0,1,0
1,31,3117,2,1288,319062,3,3,7,9,0,0,1,0,1,0
1,31,3117,2,1288,319062,3,4,7,8,0,0,1,0,1,0
1,31,3117,2,1288,319062,3,5,7,7,0,0,1,0,1,0
1,31,3117,2,1288,319063,1,1,6,4,0,0,0,0,1,1
1,31,3117,2,1288,319063,1,2,6,4,0,0,0,1,1,1
1,31,3117,2,1288,319063,2,1,6,4,0,0,0,1,1,1
1,31,3117,2,1288,319063,2,2,4,3,0,0,0,0,1,0
1,31,3117,2,1288,319063,3,1,6,4,0,0,0,1,1,1
1,31,3117,2,1288,319063,3,2,6,4,0,0,0,1,1,0
1,31,3117,2,1288,319063,4,1,6,4,0,0,0,1,1,1
1,31,3117,2,1288,319063,4,2,6,3,0,0,0,0,1,0
1,31,3117,2,1288,319063,5,1,8,4,0,0,1,1,1,1
1,31,3117,2,1288,319063,5,2,6,3,0,0,1,0,1,0
1,31,3117,2,1288,319064,1,1,4,3,0,0,0,1,1,1
1,31,3117,2,1288,319064,1,2,4,3,0,0,0,0,1,0
1,31,3117,2,1288,319064,1,3,4,3,0,0,0,0,1,0
1,31,3117,2,1288,319064,3,1,2,3,0,0,0,1,1,1
1,31,3117,2,1288,319064,3,2,2,3,0,0,0,0,1,0
1,31,3117,2,1288,319064,3,3,2,3,0,0,0,0,1,0
1,31,3117,2,1288,319065,1,1,2,5,0,0,0,0,1,1
1,31,3117,2,1288,319065,1,2,2,2,0,0,0,1,1,0
1,31,3117,2,1288,319065,1,4,2,5,0,0,0,1,1,0
1,31,3117,2,1288,319065,1,5,2,5,0,0,0,1,1,0
1,31,3117,2,1288,319065,2,1,3,4,0,0,0,0,1,0
1,31,3117,2,1288,319065,2,2,3,4,0,0,0,0,1,0
1,31,3117,2,1288,319065,2,4,3,4,0,0,0,0,1,0
1,31,3117,2,1288,319065,3,1,3,5,0,0,0,0,1,0
1,31,3117,2,1288,319065,3,2,3,5,0,0,0,0,1,0
1,31,3117,2,1288,319065,3,4,3,5,0,0,0,0,1,0
1,31,3117,2,1288,319065,3,5,3,3,0,0,0,0,1,0
1,31,3117,2,1288,319065,3,6,3,3,0,0,0,0,1,0
1,31,3117,2,1288,319065,4,1,6,5,0,0,0,0,1,0
1,31,3117,2,1288,319065,4,2,6,5,0,0,0,0,1,0
1,31,3117,2,1288,319065,4,4,6,5,0,0,0,0,1,0
1,31,3117,2,1288,319065,5,1,2,4,0,0,0,0,1,1
1,31,3117,2,1288,319065,5,2,2,3,0,0,0,0,1,0
