"zone","state","lga","sector","ea","cluster_id","event_cd","c6q1","c6q1_os_1","c6q1_os_2","c6q2__2016","c6q2__2017","c6q2__2018","c6q2__2019","c6q3"
1,25,2503,2,1350,"2503-1350",13,2,"COMMUNAL CRISIS",,,,,,
1,25,2503,2,1350,"2503-1350",14,2,"COMMUNAL CRISIS",,,,,,
1,25,2503,2,1350,"2503-1350",15,2,"COMMUNAL CRISIS",,,,,,
1,25,2503,2,1350,"2503-1350",16,2,"COMMUNAL CRISIS",,,,,,
1,25,2503,2,1350,"2503-1350",17,2,"COMMUNAL CRISIS",,,,,,
1,25,2503,2,1350,"2503-1350",18,2,"COMMUNAL CRISIS",,,,,,
1,25,2503,2,1350,"2503-1350",19,2,"COMMUNAL CRISIS",,,,,,
1,25,2504,2,222,"2504-222",1,2,,,,,,,
1,25,2504,2,222,"2504-222",2,1,,,0,0,1,0,10
1,25,2504,2,222,"2504-222",3,1,,,0,0,1,0,25
1,25,2504,2,222,"2504-222",4,1,,,0,0,1,0,10
1,25,2504,2,222,"2504-222",5,2,,,,,,,
1,25,2504,2,222,"2504-222",6,1,,,1,0,0,0,100
1,25,2504,2,222,"2504-222",7,2,,,,,,,
1,25,2504,2,222,"2504-222",8,1,,,1,0,0,0,100
1,25,2504,2,222,"2504-222",10,2,,,,,,,
1,25,2504,2,222,"2504-222",11,2,,,,,,,
1,25,2504,2,222,"2504-222",12,2,,,,,,,
1,25,2504,2,222,"2504-222",13,2,,,,,,,
1,25,2504,2,222,"2504-222",14,2,,,,,,,
1,25,2504,2,222,"2504-222",15,1,,,1,0,0,0,100
1,25,2504,2,222,"2504-222",16,2,,,,,,,
1,25,2504,2,222,"2504-222",17,2,,,,,,,
1,25,2504,2,222,"2504-222",18,2,,,,,,,
1,25,2504,2,222,"2504-222",19,2,,,,,,,
1,26,2602,2,118,"2602-118",1,2,,,,,,,
1,26,2602,2,118,"2602-118",2,1,,,0,0,1,0,10
1,26,2602,2,118,"2602-118",3,1,,,0,1,0,0,10
1,26,2602,2,118,"2602-118",4,1,,,1,0,0,0,10
1,26,2602,2,118,"2602-118",5,2,,,,,,,
1,26,2602,2,118,"2602-118",6,1,,,0,0,1,0,100
1,26,2602,2,118,"2602-118",7,1,,,1,0,0,0,10
1,26,2602,2,118,"2602-118",8,2,,,,,,,
1,26,2602,2,118,"2602-118",10,2,,,,,,,
1,26,2602,2,118,"2602-118",11,1,,,1,0,0,0,10
1,26,2602,2,118,"2602-118",12,2,,,,,,,
1,26,2602,2,118,"2602-118",13,2,,,,,,,
1,26,2602,2,118,"2602-118",14,2,,,,,,,
1,26,2602,2,118,"2602-118",15,2,,,,,,,
1,26,2602,2,118,"2602-118",16,2,,,,,,,
1,26,2602,2,118,"2602-118",17,2,,,,,,,
1,26,2602,2,118,"2602-118",18,2,,,,,,,
1,26,2602,2,118,"2602-118",19,2,,,,,,,
1,26,2603,1,450,"2603-450",1,2,,,,,,,
1,26,2603,1,450,"2603-450",2,1,,,0,0,1,0,10
1,26,2603,1,450,"2603-450",3,2,,,,,,,
1,26,2603,1,450,"2603-450",4,1,,,0,1,0,0,25
1,26,2603,1,450,"2603-450",5,1,,,1,0,0,0,25
1,26,2603,1,450,"2603-450",6,1,,,0,0,1,0,100
1,26,2603,1,450,"2603-450",7,2,,,,,,,
1,26,2603,1,450,"2603-450",8,2,,,,,,,
1,26,2603,1,450,"2603-450",10,2,,,,,,,
1,26,2603,1,450,"2603-450",11,1,,,1,0,0,0,25
1,26,2603,1,450,"2603-450",12,1,,,0,1,0,0,25
